,题目
157,我的答案：D
158,27数学领域的最高奖是哪个奖项：1.0 分
159,A、菲尔兹奖
160,B、诺贝尔奖
161,C、萨顿奖
162,D、菲尔普斯奖
163,我的答案：A
164,28几何原理中篇幅最大的一卷是：（）1.0 分
165,A、第十卷
166,B、第七卷
167,C、第四卷
168,D、第一卷
169,我的答案：A
170,29弗朗西斯.培根推崇的逻辑方法是：（）1.0 分
171,A、归纳法
172,B、分析法
173,C、演绎逻辑
174,D、数理逻辑
175,我的答案：A
176,30哪位大家把判断分为分析判断与综合判断：1.0 分
177,A、黑格尔
178,B、恩格斯
179,C、马克思
180,D、康德
181,我的答案：D
182,31第一个意识到科学及其方法论的历史意义以及它在人类生活中可能扮演的角色的人是：1.0 分
183,A、欧几里得
184,B、亚里士多德
185,C、培根
186,D、柏拉图
187,我的答案：C
188,32亚里士多德提出的逻辑概念到19世纪被什么所取代：1.0 分
189,A、唯物主义
190,B、数理逻辑
191,C、辩证法
192,D、实验科学
193,我的答案：B
194,33几时发现电磁波的存在1.0 分
195,A、1882年
196,B、1884年
197,C、1886年
198,D、1888年
199,我的答案：D
200,34古今中外，能达到柏拉图成就的科学家不包括：（）1.0 分
201,A、伽利略
202,B、布鲁诺
203,C、牛顿
204,D、笛卡尔
205,我的答案：B
206,35成为现代工程学基础的著作是1.0 分
207,A、《分析动力学》
208,B、《理论力学》
209,C、《分析力学》
210,D、《自然哲学的数学原理》
211,我的答案：D
212,36人类历史上第一个被发现的定律是谁发现的：1.0 分
213,A、牛顿
214,B、莱布尼茨
215,C、波义耳
216,D、爱因斯坦
217,我的答案：C
218,37被誉为十七世纪的亚里士多德。1.0 分
219,A、牛顿
220,B、笛卡尔
221,C、斯宾诺莎
222,D、莱布尼茨
223,我的答案：D
224,38世界历史上领土面积最大的帝国是哪个帝国：1.0 分
225,A、德意志帝国
226,B、蒙古帝国
227,C、中华帝国
228,D、罗马帝国
229,我的答案：B
230,39杠杆的实际应用最早是哪个国家应用的：1.0 分
231,A、中国
232,B、印度
233,C、希腊
234,D、埃及
235,我的答案：D
236,40金融没有发挥它应有作用的原因是，1.0 分
237,A、盲目投资
238,B、短视投资
239,C、计划投资
240,D、扩大投资
241,我的答案：B
242,41“范式”何时被收入韦氏词典1.0 分
243,A、1990年
244,B、1991年
245,C、1992年
246,D、1993年
247,我的答案：A
248,42牛顿把牛顿第一定律的功劳归于哪位学者：（）1.0 分
249,A、柏拉图
250,B、斯宾诺莎
251,C、欧几里得
252,D、亚里士多德
253,我的答案：D
254,43英国近代经验主义哲学家的三位代表人物不包括1.0 分
255,A、约翰·洛克
256,B、乔治·贝克莱
257,C、大卫·休谟
258,D、弗朗西斯·培根
259,我的答案：D
260,44意大利三杰不包括1.0 分
261,A、伽利略
262,B、拉斐尔
263,C、达芬奇
264,D、米开朗基罗
265,我的答案：A
266,45哪个学者认为亚里士多德的物体由其本性推动的论断不可接受：1.0 分
267,A、牛顿
268,B、哥白尼
269,C、阿维森纳
270,D、伽利略
271,我的答案：C
272,46人类历史上唯一的文理“通才”是1.0 分
273,A、伽利略
274,B、拉斐尔
275,C、达芬奇
276,D、米开朗基罗
277,我的答案：C
278,47医学之父，并开创了实验科学的是：（）1.0 分
279,A、希波克拉底
280,B、盖伦
281,C、托勒密
282,D、波义耳
283,我的答案：A
284,48注入中国的古希腊学术的“首席导师”是：（）1.0 分
285,A、苏格拉底
286,B、欧几里得
287,C、亚里士多德
288,D、柏拉图
289,我的答案：D
290,49“给我一个支点，我就可以举起地球。”是谁说的1.0 分
291,A、开普勒
292,B、伽利略
293,C、亚里士多德
294,D、阿基米德
295,我的答案：D
296,50反映了宇宙起源说的著作是1.0 分
297,A、《神曲》
298,B、《浮士德》
299,C、《神谱》
300,D、《荷马史诗》
301,我的答案：C
302,二、 判断题（题数：50，共 50.0 分）
303,1培根反对地球是球状的学说。1.0 分
304,我的答案： ×
305,2阿维森纳是古埃及的医学宗师。1.0 分
306,我的答案： ×
307,3逻各斯仅仅指推理。1.0 分
308,我的答案： ×
309,4数学、哲学、神学、科学的共同点是逻辑。1.0 分
310,我的答案： √
311,5古希腊哲学开启人类的理性。1.0 分
312,我的答案： √
313,6日本人没有获得过诺贝尔奖。1.0 分
314,我的答案： ×
315,7伽利略不使用坐标来进行计算。1.0 分
316,我的答案： √
317,8“黄金时期”是指古希腊在公元前5世纪到前4世纪达到的鼎盛时期。1.0 分
318,我的答案： √
319,9苏格拉底逝世于公元前499年。1.0 分
320,我的答案： ×
321,10伽利略拒绝承认彗星的存在。1.0 分
322,我的答案： √
323,11阿基米德最早开始了数学命题的证明。1.0 分
324,我的答案： ×
325,12牛顿提出了相对时间和空间。1.0 分
326,我的答案： ×
327,13《神谱》赋予了神袛创始之权。1.0 分
328,我的答案： ×
329,14塞里斯说万物源于水。1.0 分
330,我的答案： √
331,15伽利略关于宇宙的观点与教廷支持的亚里士多德的宇宙观点完全冲突。1.0 分
332,我的答案： √
333,16莱布尼茨与牛顿谁先发明微积分的争论是数学界至今最大的公案。1.0 分
334,我的答案： √
335,17《自然哲学的数学原理》成就了英国工业革命。1.0 分
336,我的答案： √
337,18科学革命与文艺复兴无关。1.0 分
338,我的答案： ×
339,19希腊几何学和近代实验科学占有同等最高的地位。1.0 分
340,我的答案： √
341,20古希腊七贤之首是毕阿斯。1.0 分
342,我的答案： ×
343,21徐光启在数学方面的最大贡献当推《几何原本》的翻译。1.0 分
344,我的答案： √
345,22在经典力学的创立上，伽利略可说是牛顿的先驱。1.0 分
346,我的答案： √
347,23郝西俄德笔下的卡俄斯只是代表世界之初的状态。1.0 分
348,我的答案： √
349,24光电效应之父是赫兹。1.0 分
350,我的答案： √
351,25柏拉图不遗余力的强调感觉经验对人类认知的误导。1.0 分
352,我的答案： √
353,26海什木的著作对意大利的文艺复兴的绘画有着十分重要的影响。1.0 分
354,我的答案： √
355,27古希腊的理性传统是从柏拉图开始的。1.0 分
356,我的答案： ×
357,28牛顿的时空体系是相对的。1.0 分
358,我的答案： ×
359,29薛定谔方程为量子力学奠定了坚实的基础。1.0 分
360,我的答案： √
361,30弗朗西斯.培根是批评亚里士多德的逻辑学的。1.0 分
362,我的答案： √
363,31对天体引入“球体”概念的是阿那克西曼德 。1.0 分
364,我的答案： √
365,32牛顿在世时共发表了两个版本的《自然哲学的数学原理》。1.0 分
366,我的答案： ×
367,33爱奥尼亚认为宇宙是创造而来的。1.0 分
368,我的答案： ×
369,34柏拉图是同意“耳听为虚，眼见为实”的说法的。1.0 分
370,我的答案： ×
371,35徐光启并没有加入基督教。1.0 分
372,我的答案： ×
373,36透视法与光学有很大关系。1.0 分
374,我的答案： √
375,37科学是通过实践去证明和发现真理。1.0 分
376,我的答案： √
377,38代数方程式就是假言推理的一种范例。1.0 分
378,我的答案： √
379,39牛顿的三个运动定律可以证明。1.0 分
380,我的答案： ×
381,40古希腊神话传说对于古希腊哲学，科学的产生的基本没有影响。1.0 分
382,我的答案： ×
383,41阿基米德被称为物理学之父。1.0 分
384,我的答案： √
385,42最古老的文明是古希腊文明。1.0 分
386,我的答案： ×
387,43勒内·笛卡尔作出了坐标系。1.0 分
388,我的答案： ×
389,44关于科学革命的存在，在学术界已经取得共识了。1.0 分
390,我的答案： ×
391,45世界上最美的公式: e^πi+1=0。1.0 分
392,我的答案： √
393,46弗朗西斯·培根的整个世界观是宗教的。1.0 分
394,我的答案： ×
395,47荷马与郝西俄德的长诗是人类文明的宝藏。1.0 分
396,我的答案： √
397,48牛顿的工作成果经过法国的三L的工作，力学最终形成了目前的古典力学体系，名为分析力学。1.0 分
398,我的答案： √
399,49笛卡尔是出生在一个地位较高的贵族家庭的。1.0 分
400,我的答案： ×
401,50吉尔伯特是实验科学的开拓者之一。1.0 分
402,我的答案： √
403,           微信公众号：琢磨俗僧
404,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
405,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
406,请发邮件至：cxeytk@foxmail.com
407,
