,题目
289,至少两个有公约数
290,正确答案： C 我的答案：C
291,30正方形的对称群有（）变化方法。1.0 分
292,A、
293,两种
294,B、
295,四种
296,C、
297,六种
298,D、
299,八种
300,正确答案： D 我的答案：D
301,31三阶行列式属于（）的内容。1.0 分
302,A、
303,空间解析几何
304,B、
305,平面解析几何
306,C、
307,线性代数
308,D、
309,抽象代数
310,正确答案： A 我的答案：A
311,32最速降限对物体（）有要求。1.0 分
312,A、
313,所处的高度
314,B、
315,所处的坡度
316,C、
317,质量
318,D、
319,速度
320,正确答案： A 我的答案：A
321,33假设某项贷款期限为20年，每月还给银行相同数目的息，则以下（）是固定的。1.0 分
322,A、
323,利息
324,B、
325,贷款中剩余的本金
326,C、
327,每月偿还的本金
328,D、
329,利率
330,正确答案： D 我的答案：D
331,34对信息进行加密，用数学方式可表达为（）。1.0 分
332,A、
333,被加密的字母用其对应的后两个字母代替
334,B、
335,被加密的字母用其对应的前两个字母代替
336,C、
337,把字母用数字代替
338,D、
339,把被加密字母转换成其他语言
340,正确答案： C 我的答案：C
341,35不规则图形的准确的面积计算方法是（）。1.0 分
342,A、
343,微分法
344,B、
345,微积分法
346,C、
347,积分法
348,D、
349,规则图形法
350,正确答案： B 我的答案：B
351,36独孤求败基本定理可以描述为（）。1.0 分
352,A、
353,高水平=简单
354,B、
355,低水平=简单
356,C、
357,高水平=复杂
358,D、
359,低水平=复杂
360,正确答案： A 我的答案：A
361,37（）对应相等的三角形全等。1.0 分
362,A、
363,两角
364,B、
365,两边
366,C、
367,三角
368,D、
369,三边
370,正确答案： D 我的答案：D
371,38三阶行列式若两行相等，其体积为（）。1.0 分
372,A、
373,单位体积
374,B、
375,-1.0
376,C、
377,1.0
378,D、
379,.0
380,正确答案： D 我的答案：D
381,"39在声音编辑语句sound_277,4中277是指（）。1.0 分"
382,A、
383,发出的声音
384,B、
385,声音的长度
386,C、
387,声音的频率
388,D、
389,声音的周期
390,正确答案： C 我的答案：C
391,40线性相关的充要条件是方程（）。1.0 分
392,A、
393,无非零解
394,B、
395,有非零解
396,C、
397,无解
398,D、
399,有解
400,正确答案： B 我的答案：B
401,41“斐波那契数列”可以拆分成：1.0 分
402,A、
403,两个等比数列
404,B、
405,两个等差数列
406,C、
407,一个等差数列和一个等比数列
408,D、
409,无法拆分
410,正确答案： A 我的答案：A
411,42如果有一个分数m/n，则我们可以保证误差低于（）。1.0 分
412,A、
413,1/n
414,B、
415,1/2n
416,C、
417,(m-n)/2n
418,D、
419,(m+n)/2n
420,正确答案： B 我的答案：B
421,43向量的内积是（）。1.0 分
422,A、
423,向量的乘法运算
424,B、
425,向量
426,C、
427,向量的结合运算
428,D、
429,整数
430,正确答案： D 我的答案：D
431,44平面上线性变化的特点是所有的面积放大或者缩小的倍数都是（）。1.0 分
432,A、
433,不同的
434,B、
435,某个整数的整数倍
436,C、
437,同一个倍数的整数倍
438,D、
439,同一个倍数
440,正确答案： D 我的答案：D
441,45任何一个多项式除以自己其余式一定等于（）。1.0 分
442,A、
443,-1.0
444,B、
445,1.0
446,C、
447,.0
448,D、
449,某个多项式
450,正确答案： C 我的答案：C
451,46子空间的维数是（）。1.0 分
452,A、
453,零维
454,B、
455,一维
456,C、
457,二维
458,D、
459,三维
460,正确答案： C 我的答案：C
461,47发明对数的目的是（）。1.0 分
462,A、
463,把加法变成乘法
464,B、
465,简化运算
466,C、
467,把乘法变成减法
468,D、
469,提高运算效率
470,正确答案： B 我的答案：B
471,48以下（）同时满足模3余0，模5余0，模7余1。1.0 分
472,A、
473,15.0
474,B、
475,30.0
476,C、
477,45.0
478,D、
479,60.0
480,正确答案： A 我的答案：A
481,49在密码的发展过程中（）起着至关重要的作用。1.0 分
482,A、
483,自然科学
484,B、
485,数学
486,C、
487,社会科学
488,D、
489,几何学
490,正确答案： B 我的答案：B
491,50数学中的“茅台换矿泉”指的是：1.0 分
492,A、
493,有贵重到便宜
494,B、
495,由特殊到一般
496,C、
497,由城市到乡村
498,D、
499,由奢侈到节约
500,正确答案： B 我的答案：B
501,二、 判断题（题数：50，共 50.0 分）
502,1应付考试首先是学习技巧而不是愚公移山的方法。1.0 分
503,正确答案： × 我的答案： ×
504,2事实说明密率355/113的精确度非常高。1.0 分
505,正确答案： √ 我的答案： √
506,3连续函数的缺点是不能进行群举。1.0 分
507,正确答案： √ 我的答案： √
508,4用数学解决现实生活中的问题时合理的假设起着举足轻重的作用。1.0 分
509,正确答案： √ 我的答案： √
510,5用枪往一个圆中打点，有多少枪打在了圆环里面可以用计算机进行模拟。1.0 分
511,正确答案： √ 我的答案： √
512,"6在绘图软件mathmatic中由Table[{1/n.sin[n]},{n,1,4000}]标示的图不能被拆分成函数的曲线图。1.0 分"
513,正确答案： × 我的答案： ×
514,7生活中当密码被遗忘后在破解的过程中没有规律可循。1.0 分
515,正确答案： × 我的答案： ×
516,8数学的学习中可以没有想法但一定不能忘记数学“技术”。1.0 分
517,正确答案： × 我的答案： ×
518,9两条直线无限延长后一定相交，在数学界该命题既不能被证明也不能被推翻。1.0 分
519,正确答案： √ 我的答案： √
520,101的x方小于cosx。1.0 分
521,正确答案： × 我的答案： ×
522,11数学思想需要结合实例来讲授。1.0 分
523,正确答案： √ 我的答案： √
524,12三个大小相等的力，若要合力为零，则三个力的夹角一定是120°。1.0 分
525,正确答案： √ 我的答案： √
526,13-12代表将一个向量旋转180度后再旋转180度。1.0 分
527,正确答案： √ 我的答案： √
528,14绝对不能破解的量子密码在现实生活中有着重大的意义。1.0 分
529,正确答案： × 我的答案： ×
530,15∏的小数表达式是一个非循环小数。1.0 分
531,正确答案： √ 我的答案： √
532,16重码率与字母移动的位数有关。1.0 分
533,正确答案： √ 我的答案： √
534,17光线入水时为确保时间最短而改变了方向。1.0 分
535,正确答案： √ 我的答案： √
536,18当x足够小的时候sin(x)近似等于x。1.0 分
537,正确答案： √ 我的答案： √
538,19从微积分的角度来讲，解决几何问题的方法是以直线代替曲线。1.0 分
539,正确答案： √ 我的答案： √
540,20偶数乘以任何整数一定等于偶数。1.0 分
541,正确答案： √ 我的答案： √
542,21所有的数列不一定全都满足加法。1.0 分
543,正确答案： × 我的答案： ×
544,22多年来正是因为数学本身的难度才使得部分学生对数学失去兴趣。1.0 分
545,正确答案： × 我的答案： ×
546,23一个整数分解为两个整数之和有三种情况，其中一种情况是两个整数都是质数，且这种情况一定正确。1.0 分
547,正确答案： × 我的答案： ×
548,24余弦函数是奇函数。1.0 分
549,正确答案： × 我的答案： ×
550,25数字0和1不能代表26个字母，但0和1向量可完全代表26个字母。1.0 分
551,正确答案： √ 我的答案： √
552,26美术中的数学模型，利用照相技术不可能将现实中平行的两排队伍在照片上转换为相交的两排队伍。1.0 分
553,正确答案： × 我的答案： ×
554,27两个“等比数列”相加，得到的结果为等比数列。1.0 分
555,正确答案： × 我的答案： ×
556,28不同的事物之间不可能具有共同点。1.0 分
557,正确答案： × 我的答案： ×
558,29微分是指把函数f(x)用一个一次函数代替，使得误差高阶无穷小。1.0 分
559,正确答案： √ 我的答案： √
560,30露珠由于受到重力作用而变成圆球形。1.0 分
561,正确答案： × 我的答案： ×
562,31音乐中音7上去之后的音是音4。1.0 分
563,正确答案： × 我的答案： ×
564,32mathematica软件不能实现两个相加函数的函数图象。1.0 分
565,正确答案： × 我的答案： ×
566,33祖冲之的圆周率∏和三角函数中的∏是同一个∏。1.0 分
567,正确答案： √ 我的答案： √
568,"34在音乐中，音1,(),2/3,(),2一定是一个等比数列，并且括号中的这些音完全准确。1.0 分"
569,正确答案： × 我的答案： ×
570,35爱因斯坦质量守恒定律的数学表达式E=mc2只适用于宏观世界。0.0 分
571,正确答案： √ 我的答案： ×
572,36行列式与其他数学内容相比较为简单。1.0 分
573,正确答案： √ 我的答案： √
574,37数学学科认为空间是由向量组成的。1.0 分
575,正确答案： √ 我的答案： √
576,38当永远无法证明某个命题时，该命题就是一个错误的命题。1.0 分
577,正确答案： × 我的答案： ×
578,39“抽象向量空间”不具备“替换”的功能。1.0 分
579,正确答案： × 我的答案： ×
580,40多项式也被称为抽象代数。1.0 分
581,正确答案： √ 我的答案： √
582,41在数学中为获得某一数学结果，而这结果必须通过讨论才可以获得。0.0 分
583,正确答案： × 我的答案： √
584,42很多不同东西的共同点就是抽象。1.0 分
585,正确答案： √ 我的答案： √
586,43抽象是数学特有的特点。1.0 分
587,正确答案： × 我的答案： ×
588,44大学里面所学的最正宗的数学是微积分和概率论。0.0 分
589,正确答案： × 我的答案： √
590,45学习数学要回到现实生活，将数学要与现实生活结合起来进行学习。1.0 分
591,正确答案： √ 我的答案： √
592,46对于圆周率∏的计算，在精确度方面迄今为止无人超越祖冲之先生。1.0 分
593,正确答案： × 我的答案： ×
594,47学习解决数学问题的方法是为了解决更多的数学问题。1.0 分
595,正确答案： √ 我的答案： √
596,48根据爱因斯坦理论，光的传递方向不受引力的影响。1.0 分
597,正确答案： × 我的答案： ×
598,49声音是单一频率的。0.0 分
599,正确答案： × 我的答案： √
600,50代数与几何是两门相互独立的学科。1.0 分
601,正确答案： × 我的答案： ×
602,           微信公众号：琢磨俗僧
603,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
604,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
605,请发邮件至：cxeytk@foxmail.com
606,
