,题目
150,ØD、
151,民居常用该建筑形式
152,窗体底端
153,正确答案： A 我的答案：A
154,12
155,中国古建筑立面造型的基本结构“三段式”不包含以下哪个因素？（）
156,1.0 分
157,窗体顶端
158,ØA、
159,屋顶
160,ØB、
161,屋身
162,ØC、
163,墙面
164,ØD、
165,台基
166,窗体底端
167,正确答案： C 我的答案：C
168,13
169,中国古代建筑中“进”的概念，是以什么为计算单位的？（）
170,1.0 分
171,窗体顶端
172,ØA、
173,庭院数
174,ØB、
175,门数
176,ØC、
177,建筑数
178,ØD、
179,长度
180,窗体底端
181,正确答案： C 我的答案：C
182,14
183,下列关于祠堂的描述，错误的是（）。
184,1.0 分
185,窗体顶端
186,ØA、
187,它是一种公共建筑
188,ØB、
189,它分布最广
190,ØC、
191,存在数量最多
192,ØD、
193,是用来祭祀天地的建筑
194,窗体底端
195,正确答案： D 我的答案：D
196,15
197,以下哪一点是宋朝宗教建筑的特点？（）
198,1.0 分
199,窗体顶端
200,ØA、
201,祠庙建筑居多
202,ØB、
203,开凿大规模的佛教石窟
204,ØC、
205,造型简陋，装饰粗糙
206,ØD、
207,建筑多以青铜装饰为主
208,窗体底端
209,正确答案： A 我的答案：A
210,16
211,天坛中的皇穹宇中存放的有什么？（）
212,1.0 分
213,窗体顶端
214,ØA、
215,祭祀用的器具
216,ØB、
217,祭天时演奏的乐器
218,ØC、
219,昊天上帝的牌位
220,ØD、
221,皇帝斋戒的用品
222,窗体底端
223,正确答案： C 我的答案：C
224,17
225,会馆是由以下哪个社会团体建造的？（）
226,1.0 分
227,窗体顶端
228,ØA、
229,手工匠人
230,ØB、
231,普通农民
232,ØC、
233,皇室贵胄
234,ØD、
235,商人
236,窗体底端
237,正确答案： D 我的答案：D
238,18
239,以下哪栋建筑不在北京故宫的中轴线上？（）
240,1.0 分
241,窗体顶端
242,ØA、
243,天安门
244,ØB、
245,午门
246,ØC、
247,西华门
248,ØD、
249,太和殿
250,窗体底端
251,正确答案： C 我的答案：C
252,19
253,一个城市最宝贵的特色应当是（）。
254,1.0 分
255,窗体顶端
256,ØA、
257,高度发展的经济
258,ØB、
259,高楼大厦
260,ØC、
261,历史文化特色
262,ØD、
263,人均收入
264,窗体底端
265,正确答案： C 我的答案：C
266,20
267,现存最古老的完整的中国特色木构式殿堂是什么？（）
268,1.0 分
269,窗体顶端
270,ØA、
271,河北柏林禅寺
272,ØB、
273,北京慈云寺
274,ØC、
275,嵩山少林寺
276,ØD、
277,五台山南禅寺大殿
278,窗体底端
279,正确答案： D 我的答案：D
280,21
281,所谓的徽派建筑一般都出现在下列哪个地域？（）
282,1.0 分
283,窗体顶端
284,ØA、
285,浙江东部
286,ØB、
287,云南北部和四川南部
288,ØC、
289,湖北西北和陕西南部
290,ØD、
291,安徽南部和江西北部
292,窗体底端
293,正确答案： D 我的答案：D
294,22
295,目前，中国正式挖掘的皇家陵墓只有三座，请问以下哪座陵墓不在这个范围之内？（）
296,1.0 分
297,窗体顶端
298,ØA、
299,乾隆皇帝的陵墓
300,ØB、
301,慈禧太后的陵墓
302,ØC、
303,武则天的乾陵
304,ØD、
305,万历皇帝的定陵
306,窗体底端
307,正确答案： C 我的答案：C
308,23
309,“墙倒屋不塌”这句古语形容了中国古代建筑的哪个特点？（）
310,1.0 分
311,窗体顶端
312,ØA、
313,建筑高度高
314,ØB、
315,建筑结构精巧
316,ØC、
317,抗震性好
318,ØD、
319,建筑强度高
320,窗体底端
321,正确答案： C 我的答案：C
322,24
323,以下关于建筑物和皇宫方位关系描述错误的是（）。
324,1.0 分
325,窗体顶端
326,ØA、
327,天坛-南边
328,ØB、
329,地坛-北边
330,ØC、
331,日坛-西边
332,ØD、
333,月坛-西边
334,窗体底端
335,正确答案： C 我的答案：C
336,25
337,中国古代建筑的最大特点是什么？（）
338,1.0 分
339,窗体顶端
340,ØA、
341,构造的风格
342,ØB、
343,设计的风格
344,ØC、
345,建材的风格
346,ØD、
347,地域的风格
348,窗体底端
349,正确答案： D 我的答案：D
350,26
351,张谷英村最大的平面布局特点是什么？（）
352,1.0 分
353,窗体顶端
354,ØA、
355,品字形平面
356,ØB、
357,口字形平面
358,ØC、
359,网字形平面
360,ØD、
361,丰字形平面
362,窗体底端
363,正确答案： D 我的答案：D
364,27
365,什么人的建筑可以用到九开间？（）
366,1.0 分
367,窗体顶端
368,ØA、
369,平民百姓
370,ØB、
371,富贾
372,ØC、
373,大臣
374,ØD、
375,皇帝
376,窗体底端
377,正确答案： D 我的答案：D
378,28
379,以下关于秦朝和秦始皇的描述，错误的是（）。
380,1.0 分
381,窗体顶端
382,ØA、
383,秦朝第一次统一了中华大帝国
384,ØB、
385,秦国是中国历史上第一个统一的国家
386,ØC、
387,秦始皇拆毁六国宫殿，将其搬到咸阳
388,ØD、
389,秦朝统一六国后，开始大兴土木
390,窗体底端
391,正确答案： B 我的答案：B
392,29
393,拱结构最大的特点是什么？（）
394,1.0 分
395,窗体顶端
396,ØA、
397,用大块材料做出小空间
398,ØB、
399,用小块材料做出大空间
400,ØC、
401,空间和材料成正比
402,ØD、
403,承重力不如梁结构好
404,窗体底端
405,正确答案： B 我的答案：B
406,30
407,以下哪个文明不属于世界六大古文明？（）
408,1.0 分
409,窗体顶端
410,ØA、
411,古埃及文明
412,ØB、
413,非洲文明
414,ØC、
415,古希腊文明
416,ØD、
417,古中美洲文明
418,窗体底端
419,正确答案： B 我的答案：B
420,31
421,硬山式样最大的特点是什么？（）
422,1.0 分
423,Ø窗体顶端
424,ØA、
425,两层屋檐
426,ØB、
427,没有正脊，顶部集中于一点
428,ØC、
429,两端的山墙高出屋顶之上
430,ØD、
431,没有正脊
432,窗体底端
433,正确答案： C 我的答案：C
434,32
435,院落纵向的计算单位称为“进”，请问院落横向的计算单位是什么？（）
436,1.0 分
437,窗体顶端
438,ØA、
439,间
440,ØB、
441,路
442,ØC、
443,进
444,ØD、
445,跨
446,窗体底端
447,正确答案： D 我的答案：D
448,33
449,以下哪栋建筑不是美国著名建筑设计师墨菲的设计？（）
450,1.0 分
451,窗体顶端
452,ØA、
453,湘雅医院
454,ØB、
455,北京大学
456,ØC、
457,南京金陵女子大学
458,ØD、
459,中国人民大学
460,窗体底端
461,正确答案： D 我的答案：D
462,34
463,下列关于甲骨文描述错误的是（）。
464,1.0 分
465,窗体顶端
466,ØA、
467,主要指殷墟甲骨文
468,ØB、
469,是中国目前已发现的古代文字中时代最早的文字
470,ØC、
471,现在无人能解读甲骨文
472,ØD、
473,是殷商时代刻在龟甲兽骨上的文字
474,窗体底端
475,正确答案： C 我的答案：C
476,35
477,天坛祈年殿的屋顶最初拥有三种颜色，请问不包含以下哪种颜色？（）
478,1.0 分
479,窗体顶端
480,ØA、
481,蓝色
482,ØB、
483,绿色
484,ØC、
485,黄色
486,ØD、
487,红色
488,窗体底端
489,正确答案： D 我的答案：D
490,36
491,以下关于天井的描述，错误的是？（）
492,1.0 分
493,窗体顶端
494,ØA、
495,建筑之间是相互连在一起的
496,ØB、
497,是南方的庭院
498,ØC、
499,中间的面积很小
500,ØD、
501,四周的建筑是不相连的
502,窗体底端
503,正确答案： D 我的答案：D
504,37
505,请问以下哪种建筑类型不属于佛教建筑？（）
506,1.0 分
507,窗体顶端
508,ØA、
509,庵
510,ØB、
511,寺
512,ØC、
513,院
514,ØD、
515,观
516,窗体底端
517,正确答案： D 我的答案：D
518,38
519,造成北方合院和南方天井差异的因素不大可能包括以下哪个？（）
520,1.0 分
521,窗体顶端
522,ØA、
523,地理气候条件
524,ØB、
525,建筑材质
526,ØC、
527,建造工匠
528,ØD、
529,饮食习惯
530,窗体底端
531,正确答案： B 我的答案：B
532,39
533,以下哪点不是中国古建筑平面布局的方式？（）
534,1.0 分
535,窗体顶端
536,ØA、
537,以单体建筑组成庭院
538,ØB、
539,多为单体建筑
540,ØC、
541,以庭院组成建筑群
542,ØD、
543,基本以群体建筑出现
544,窗体底端
545,正确答案： B 我的答案：B
546,40
547,紫禁城的正门是什么？（）
548,1.0 分
549,窗体顶端
550,ØA、
551,前门
552,ØB、
553,西直门
554,ØC、
555,东华门
556,ØD、
557,午门
558,窗体底端
559,正确答案： D 我的答案：D
560,41
561,唐朝在什么时候开始衰落的？（）
562,1.0 分
563,窗体顶端
564,ØA、
565,康乾盛世
566,ØB、
567,贞观之治
568,ØC、
569,安史之乱
570,ØD、
571,文景之治
572,窗体底端
573,正确答案： C 我的答案：C
574,42
575,以下哪项是中国建筑最大的特点？（）
576,1.0 分
577,窗体顶端
578,ØA、
579,亭子
580,ØB、
581,庭院
582,ØC、
583,建筑群
584,ØD、
585,单栋建筑
586,窗体底端
587,正确答案： B 我的答案：B
588,43
589,下列关于《营造法式》说法，错误的是（）。
590,1.0 分
591,窗体顶端
592,ØA、
593,它的出现标志着中国建筑的全面成熟
594,ØB、
595,它的出现首先是因为王安石变法这一政治原因
596,ØC、
597,其中包含了工程需要的料例和工限
598,ØD、
599,它对于未来的建筑没有任何意义
600,窗体底端
601,正确答案： D 我的答案：D
602,44
603,以下关于秦始皇修建长城的起点和终点说法正确的是（）。
604,1.0 分
605,窗体顶端
606,ØA、
607,东起嘉峪关
608,ØB、
609,西至山海关
610,ØC、
611,西至居庸关
612,ØD、
613,东起山海关
614,窗体底端
615,正确答案： D 我的答案：D
616,45
617,以下哪个人物或是神灵应当建筑坛来祭祀？（）
618,1.0 分
619,窗体顶端
620,ØA、
621,关帝
622,ØB、
623,孔子
624,ØC、
625,社神
626,ØD、
627,屈子
628,窗体底端
629,正确答案： C 我的答案：C
630,46
631,中国古代都城营造最突出的是以下哪个因素？（）
632,1.0 分
633,窗体顶端
634,ØA、
635,政治
636,ØB、
637,商业
638,ØC、
639,市井生活
640,ØD、
641,农业
642,窗体底端
643,正确答案： A 我的答案：A
644,47
645,以下哪种塔不属于风水塔？（）
646,1.0 分
647,窗体顶端
648,ØA、
649,邵阳北塔
650,ØB、
651,文塔
652,ØC、
653,文笔塔
654,ØD、
655,少林寺的塔
656,窗体底端
657,正确答案： D 我的答案：D
658,48
659,以下哪个宫殿不属于汉朝的宫殿？（）
660,1.0 分
661,窗体顶端
662,ØA、
663,未央宫
664,ØB、
665,乾清宫
666,ØC、
667,长乐宫
668,ØD、
669,建章宫
670,窗体底端
671,正确答案： B 我的答案：B
672,49
673,岳阳楼的屋顶式样是什么？（）
674,1.0 分
675,窗体顶端
676,ØA、
677,歇山式
678,ØB、
679,卷棚式
680,ØC、
681,盔顶式
682,ØD、
683,悬山式
684,窗体底端
685,正确答案： C 我的答案：C
686,50
687,以下哪栋古建筑至今尚未被拆除？（）
688,1.0 分
689,窗体顶端
690,ØA、
691,梁思成林徽因在北京的故居
692,ØB、
693,蒋介石在重庆的行营
694,ØC、
695,岳麓书院
696,ØD、
697,北京古城墙
698,窗体底端
699,正确答案： C 我的答案：C
700,二、 判断题（题数：50，共 50.0 分）
701,1
702,除了园林，古建筑的平面布局是不自由的，一定要沿着中轴线对称的方式。（）
703,1.0 分
704,窗体顶端
705,正确答案： √ 我的答案： √
706,窗体底端
707,2
708,庙在中国文化中最初就是作为宗教建筑出现的。（）
709,1.0 分
710,窗体顶端
711,正确答案： × 我的答案： ×
712,窗体底端
713,3
714,洛阳的白马寺是中国历史上第一座佛教寺庙。（）
715,1.0 分
716,窗体顶端
717,正确答案： √ 我的答案： √
718,窗体底端
719,4
720,中国的建筑的立面造型变化多样，形式丰富。（）
721,1.0 分
722,窗体顶端
723,正确答案： × 我的答案： ×
724,窗体底端
725,5
726,古建筑设计和现代建筑设计是一样的，没什么区别。（）
727,1.0 分
728,窗体顶端
729,正确答案： × 我的答案： ×
730,窗体底端
731,6
732,对于现有的不符合消防规范的古村落，应当拆除街道，使之符合现代社会的建筑规范要求。（）
733,1.0 分
734,窗体顶端
735,正确答案： × 我的答案： ×
736,窗体底端
737,7
738,山西晋祠是宋代建筑的最典型代表。（）
739,1.0 分
740,窗体顶端
741,正确答案： √ 我的答案： √
742,窗体底端
743,8
744,骊山陵的内围墙长为2.5公里，外围墙为6公里。（）
745,1.0 分
746,窗体顶端
747,正确答案： √ 我的答案： √
748,窗体底端
749,9
750,以中国文明为代表的东方文明，其建筑材料主要是石头和砖块。（）
751,1.0 分
752,窗体顶端
753,正确答案： × 我的答案： ×
754,窗体底端
755,10
756,古建筑的价值是唯一的，但是是可再生的资源。（）
757,1.0 分
758,窗体顶端
759,正确答案： × 我的答案： ×
760,窗体底端
761,11
762,园林建筑布局中不会有任何规则的建筑主群。（）
763,1.0 分
764,窗体顶端
765,正确答案： × 我的答案： ×
766,窗体底端
767,12
768,祠堂是一个地方郡县发展的缩影，不局限于一个家族或是一个姓氏。（）
769,1.0 分
770,窗体顶端
771,正确答案： × 我的答案： ×
772,窗体底端
773,13
774,南禅寺大殿规模宏大，是七开间，庑殿顶。（）
775,1.0 分
776,窗体顶端
777,正确答案： × 我的答案： ×
778,窗体底端
779,14
780,楼阁式的塔是可以登临的，而单层塔和密檐式的宝塔都不能登临。（）
781,1.0 分
782,窗体顶端
783,正确答案： √ 我的答案： √
784,窗体底端
785,15
786,古代私家园林多由一些文人墨客所设计。（）
787,1.0 分
788,窗体顶端
789,正确答案： √ 我的答案： √
790,窗体底端
791,16
792,天坛的建筑结构、造型和文化涵义三者是有机融合在一起的。（）
793,1.0 分
794,窗体顶端
795,正确答案： √ 我的答案： √
796,窗体底端
797,17
798,长沙历史上有三次著名的城市包围战。（）
799,1.0 分
800,窗体顶端
801,正确答案： √ 我的答案： √
802,窗体底端
803,18
804,坛一般用来祭祀自然的神灵，庙一般用来祭祀人物。（）
805,1.0 分
806,窗体顶端
807,正确答案： √ 我的答案： √
808,窗体底端
809,19
810,魏晋南北朝时期，佛教是最为流行的宗教，仅南朝都城建康，便有佛教寺庙六百多座。（）
811,1.0 分
812,窗体顶端
813,正确答案： √ 我的答案： √
814,窗体底端
815,20
816,中国的古建筑能够体现出“门当户对”一说。（）
817,1.0 分
818,窗体顶端
819,正确答案： × 我的答案： ×
820,窗体底端
821,21
822,相比于后世建筑，唐代屋顶的坡度最为陡峭，屋檐出挑很近。（）
823,1.0 分
824,窗体顶端
825,正确答案： × 我的答案： ×
826,窗体底端
827,22
828,《营造法式》是中国历史上第一部建筑全书。（）
829,1.0 分
830,窗体顶端
831,正确答案： √ 我的答案： √
832,窗体底端
833,23
834,开间的柱子高度同开间的跨度比例基本接近于正方形。（）
835,1.0 分
836,窗体顶端
837,正确答案： √ 我的答案： √
838,窗体底端
839,24
840,汉朝吸取秦朝灭亡的教训，开始用儒家“礼制”思想治理天下。（）
841,1.0 分
842,窗体顶端
843,正确答案： √ 我的答案： √
844,窗体底端
845,25
846,井干式建筑结构是中国特有的建筑结构。（）
847,1.0 分
848,窗体顶端
849,正确答案： × 我的答案： ×
850,窗体底端
851,26
852,南方建筑最大的特点就是“封火山墙”的造型。（）
853,1.0 分
854,窗体顶端
855,正确答案： √ 我的答案： √
856,窗体底端
857,27
858,中国古代的建筑是有政治制度的，有的甚至规定到法律制度之中。（）
859,1.0 分
860,窗体顶端
861,正确答案： √ 我的答案： √
862,窗体底端
863,28
864,中国古建筑区别于西方建筑最大的特点在于其平面布局。（）
865,1.0 分
866,窗体顶端
867,正确答案： √ 我的答案： √
868,窗体底端
869,29
870,以山为陵在唐代以前就有这一风俗存在。（）
871,1.0 分
872,窗体顶端
873,正确答案： × 我的答案： ×
874,窗体底端
875,30
876,吊脚楼最大的特点在于悬挑出去。（）
877,1.0 分
878,窗体顶端
879,正确答案： √ 我的答案： √
880,窗体底端
881,31
882,北方建筑的起源可以归结为一个字“土”。（）
883,1.0 分
884,窗体顶端
885,正确答案： √ 我的答案： √
886,窗体底端
887,32
888,轩常被用于宫殿、住宅建筑之中。（）
889,1.0 分
890,窗体顶端
891,正确答案： × 我的答案： ×
892,窗体底端
893,33
894,坛庙和寺庙一样，都属于宗教建筑。（）
895,1.0 分
896,窗体顶端
897,正确答案： × 我的答案： ×
898,窗体底端
899,34
900,任何一座封火山墙的上端都会有垛子，用以遮蔽屋檐的外口。（）
901,1.0 分
902,窗体顶端
903,正确答案： √ 我的答案： √
904,窗体底端
905,35
906,中国古建筑的屋顶不可能无限制地加高，如果建筑要向纵深发展，则可以用多个屋顶。（）
907,1.0 分
908,窗体顶端
909,正确答案： √ 我的答案： √
910,窗体底端
911,36
912,设计建造古建筑时，使用材料是受到限制的。（）
913,1.0 分
914,窗体顶端
915,正确答案： √ 我的答案： √
916,窗体底端
917,37
918,商朝青铜器上最常见的花纹是饕餮。（）
919,1.0 分
920,窗体顶端
921,正确答案： √ 我的答案： √
922,窗体底端
923,38
924,世界古文明地区包含有古埃及、古代西亚、古代印度、古代爱琴海地区、古中美洲以及中国文明六大文明。（）
925,1.0 分
926,窗体顶端
927,正确答案： √ 我的答案： √
928,窗体底端
929,39
930,在汉朝，“礼制建筑”是很不流行的，因为人们都崇尚法家思想。（）
931,1.0 分
932,窗体顶端
933,正确答案： × 我的答案： ×
934,窗体底端
935,40
936,俗语中墙承重结构被称为“山墙搁檩”。（）
937,1.0 分
938,窗体顶端
939,正确答案： √ 我的答案： √
940,窗体底端
941,41
942,“路”这一概念指的是纵轴线。（）
943,1.0 分
944,窗体顶端
945,正确答案： √ 我的答案： √
946,窗体底端
947,42
948,抬梁式和穿斗式最大的区别在于，抬梁式的横向构建是梁，而穿斗式中间横着的是枋。（）
949,1.0 分
950,窗体顶端
951,正确答案： √ 我的答案： √
952,窗体底端
953,43
954,秦始皇是中国历史上修建长城的第一人。（）
955,1.0 分
956,窗体顶端
957,正确答案： × 我的答案： ×
958,窗体底端
959,44
960,三开间的建筑是最高的建筑等级。（）
961,1.0 分
962,窗体顶端
963,正确答案： × 我的答案： ×
964,窗体底端
965,45
966,唐朝是开凿石窟的一个高峰朝代。（）
967,1.0 分
968,窗体顶端
969,正确答案： √ 我的答案： √
970,窗体底端
971,46
972,柱子的风格是由直径跟高度的比例决定的。（）
973,1.0 分
974,窗体顶端
975,正确答案： √ 我的答案： √
976,窗体底端
977,47
978,岳麓书院现存的建筑都是宋朝时期的建筑。（）
979,1.0 分
980,窗体顶端
981,正确答案： × 我的答案： ×
982,窗体底端
983,48
984,古建筑设计比较死板，不需要进行结构选型。（）
985,1.0 分
986,窗体顶端
987,正确答案： × 我的答案： ×
988,窗体底端
989,49
990,从甲骨文的记载中完全无法看到中国最早的古建筑的特征。（）
991,1.0 分
992,窗体顶端
993,正确答案： × 我的答案： ×
994,窗体底端
995,50
996,康熙皇帝不仅潜心学习汉族文化，甚至还学习西方的科学技术，这在中国历史上的皇帝中是绝无仅有的。（）
997,1.0 分
998,窗体顶端
999,正确答案： √ 我的答案： √
1000,窗体底端
1001, 
1002,           微信公众号：琢磨俗僧
1003,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1004,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1005,请发邮件至：cxeytk@foxmail.com
1006,
