,题目
120,《裸体的玛哈》
121,C、
122,《着衣的玛哈》
123,D、
124,《农民的晚餐》
125,窗体底端
126,我的答案：D
127,10
128,下面哪一项是绘画欣赏的两个层次？（）
129,1.0 分
130,窗体顶端
131,A、
132,表面；内容
133,B、
134,内在；形式
135,C、
136,表面；内在
137,D、
138,以上都不对
139,窗体底端
140,我的答案：C
141,11
142,多立克式柱式建筑分为几个部分：（）
143,1.0 分
144,窗体顶端
145,A、
146,3.0
147,B、
148,4.0
149,C、
150,5.0
151,D、
152,6.0
153,窗体底端
154,我的答案：C
155,12
156,世界三大雕塑体系不包括下面哪一个？（）
157,1.0 分
158,窗体顶端
159,A、
160,中国雕塑
161,B、
162,埃及雕塑
163,C、
164,古希腊罗马雕塑
165,D、
166,印度雕塑
167,窗体底端
168,我的答案：B
169,13
170,下面哪一个是波提切利的作品?（）
171,1.0 分
172,窗体顶端
173,A、
174,《冬》
175,B、
176,《秋》
177,C、
178,《夏》
179,D、
180,《春》
181,窗体底端
182,我的答案：D
183,14
184,超现实主义画派分为哪两类？（）
185,0.0 分
186,窗体顶端
187,A、
188,偏执狂批判活动；心理自动化
189,B、
190,偏执狂独立活动；心理自动化
191,C、
192,偏执狂批判活动；心理主观化
193,D、
194,偏执狂独立活动；心理被动化
195,窗体底端
196,我的答案：C
197,15
198,西方抽象绘画出现于下面哪一年？（）
199,1.0 分
200,窗体顶端
201,A、
202,1911.0
203,B、
204,1912.0
205,C、
206,1913.0
207,D、
208,1914.0
209,窗体底端
210,我的答案：A
211,16
212,下面关于塞尚描述错误的一项是？（）
213,1.0 分
214,窗体顶端
215,A、
216,塞尚把绘画由对客体的模仿转向了对人的心灵的表达
217,B、
218,他最崇拜德国古典主义画家普桑
219,C、
220,《圣维克托尼尔山》
221,D、
222,重视色彩视觉的真实性
223,窗体底端
224,我的答案：B
225,17
226,“高贵的单纯和静穆的伟大”是对下面哪一项最好的概括？（）
227,1.0 分
228,窗体顶端
229,A、
230,古典主义
231,B、
232,现实主义
233,C、
234,达达主义
235,D、
236,抽象主义
237,窗体底端
238,我的答案：A
239,18
240,下面关于蒙克描述正确的一项是？（）
241,1.0 分
242,窗体顶端
243,A、
244,瑞典画家
245,B、
246,立体主义的代表画家
247,C、
248,作品《呐喊》
249,D、
250,善画山水
251,窗体底端
252,我的答案：C
253,19
254,下面哪一项是法国浪漫主义出现的标志？（）
255,1.0 分
256,窗体顶端
257,A、
258,画作《圣母玛利亚》在卢浮宫的出现
259,B、
260,画作《梅杜萨之筏》在卢浮宫的出现
261,C、
262,画作《哀悼基督》在卢浮宫的出现
263,D、
264,画作《国王和王后》在卢浮宫的出现
265,窗体底端
266,我的答案：B
267,20
268,《走下祭坛的圣母玛丽亚》的作者是下面哪一位？
269,1.0 分
270,窗体顶端
271,A、
272,乔尔乔内
273,B、
274,乔托
275,C、
276,拉斐尔
277,D、
278,弗朗契斯卡
279,窗体底端
280,我的答案：C
281,21
282,下面哪一个作品是薄伽丘的？（）
283,1.0 分
284,窗体顶端
285,A、
286,《神曲》
287,B、
288,《十日谈》
289,C、
290,《大卫》
291,D、
292,《蒙娜丽莎》
293,窗体底端
294,我的答案：B
295,22
296,下面哪一个是波利克莱托斯的著作《法规》的重要贡献?（）
297,1.0 分
298,窗体顶端
299,A、
300,第一个提出了人体比例的问题
301,B、
302,第一个提出了人体色彩的问题
303,C、
304,第一个提出了人体结构的问题
305,D、
306,第一个提出了人体组织的问题
307,窗体底端
308,我的答案：A
309,23
310,下面哪一个陵墓是目前迄今为止保存得最完好的墓地？（）
311,1.0 分
312,窗体顶端
313,A、
314,埃及艳后陵墓
315,B、
316,胡夫金字塔
317,C、
318,图坦卡蒙陵墓
319,D、
320,卡纳克社庙
321,窗体底端
322,我的答案：C
323,24
324,《博士来拜》是一幅关于（）的画作：（）
325,1.0 分
326,窗体顶端
327,A、
328,田园
329,B、
330,山水
331,C、
332,祭坛
333,D、
334,人物
335,窗体底端
336,我的答案：C
337,25
338,下面哪一个时期是中国山水画抒情写意的高峰？（）
339,1.0 分
340,窗体顶端
341,A、
342,元代
343,B、
344,明代
345,C、
346,清代
347,D、
348,唐代
349,窗体底端
350,我的答案：A
351,26
352,“文艺复兴三杰”不包括下面哪一位？（）
353,1.0 分
354,窗体顶端
355,A、
356,达芬奇
357,B、
358,提香
359,C、
360,米开朗基罗
361,D、
362,拉斐尔
363,窗体底端
364,我的答案：B
365,27
366,下面哪一个不是古王国时期金字塔的特点？（）
367,1.0 分
368,窗体顶端
369,A、
370,复杂
371,B、
372,朴实
373,C、
374,浑厚
375,D、
376,庄重
377,窗体底端
378,我的答案：A
379,28
380,卡纳克社庙位于下面哪一个地方？（）
381,0.0 分
382,窗体顶端
383,A、
384,开罗
385,B、
386,阿斯旺
387,C、
388,底比斯城
389,D、
390,吉萨
391,窗体底端
392,我的答案：C
393,29
394,文艺复兴晚期衰败是从（）的产生为标志的：（）
395,1.0 分
396,窗体顶端
397,A、
398,样式主义
399,B、
400,存在主义
401,C、
402,达达主义
403,D、
404,现代主义
405,窗体底端
406,我的答案：A
407,30
408,下面哪一位不是印象派画家的代表？（）
409,1.0 分
410,窗体顶端
411,A、
412,勃朗特
413,B、
414,雷诺阿
415,C、
416,莫奈
417,D、
418,德加
419,窗体底端
420,我的答案：A
421,31
422,下面哪一创作了雕塑《马赛曲》？（）
423,1.0 分
424,窗体顶端
425,A、
426,大卫
427,B、
428,吕德
429,C、
430,达芬奇
431,D、
432,卡尔波
433,窗体底端
434,我的答案：B
435,32
436,下面关于西方绘画描述不正确的一项是？（）
437,1.0 分
438,窗体顶端
439,A、
440,注重明暗关系
441,B、
442,走的是写实主义的道路
443,C、
444,注重描物
445,D、
446,重在抒情
447,窗体底端
448,我的答案：D
449,33
450,下面哪一部雕塑作品是罗丹的?（）
451,1.0 分
452,窗体顶端
453,A、
454,《掷铁饼者》
455,B、
456,《波塞冬》
457,C、
458,《思想者》
459,D、
460,《希腊人与巨人之战》
461,窗体底端
462,我的答案：C
463,34
464,《一块草皮》是荷尔拜因的一幅（）
465,1.0 分
466,窗体顶端
467,A、
468,手指画
469,B、
470,水彩画
471,C、
472,肖像画
473,D、
474,风景画
475,窗体底端
476,我的答案：B
477,35
478,洛可可风格首先是从哪个方面开始的
479,1.0 分
480,窗体顶端
481,A、
482,音乐
483,B、
484,服装
485,C、
486,绘画
487,D、
488,建筑
489,窗体底端
490,我的答案：D
491,36
492,下面关于希腊艺术特点描述正确的一项是？（）
493,1.0 分
494,窗体顶端
495,A、
496,希腊艺术与希腊神话是独立的
497,B、
498,希腊艺术中善于表现女裸体
499,C、
500,希腊艺术与希腊神话关系密切
501,D、
502,希腊艺术具有现实主义精神
503,窗体底端
504,我的答案：C
505,37
506,中国画中的“四大君子”不包括下面哪一个？（）
507,1.0 分
508,窗体顶端
509,A、
510,梅
511,B、
512,兰
513,C、
514,菊
515,D、
516,荷
517,窗体底端
518,我的答案：D
519,38
520,下面哪一个被称为万神庙？（）
521,1.0 分
522,窗体顶端
523,A、
524,帕特农神庙
525,B、
526,卡纳克神庙
527,C、
528,巴特奥神庙
529,D、
530,卡修拉荷神庙
531,窗体底端
532,我的答案：C
533,39
534,下面哪一个不是毕加索的作品？（）
535,1.0 分
536,窗体顶端
537,A、
538,《星夜》
539,B、
540,《母与子》
541,C、
542,《亚威农的少女》
543,D、
544,《弹曼陀铃的老人》
545,窗体底端
546,我的答案：A
547,40
548,“热抽派”是谁首次提出来的
549,1.0 分
550,窗体顶端
551,A、
552,莫奈
553,B、
554,毕加索
555,C、
556,马蒂斯
557,D、
558,康定斯基
559,窗体底端
560,我的答案：D
561,41
562,下面哪一个是埃及最大的室外雕像？（）
563,1.0 分
564,窗体顶端
565,A、
566,兽首雕像
567,B、
568,狮身人面像
569,C、
570,公主雕像
571,D、
572,神灵雕像
573,窗体底端
574,我的答案：B
575,42
576,下面哪一个不是造成中西绘画差别的原因？（）
577,1.0 分
578,窗体顶端
579,A、
580,战争
581,B、
582,笔
583,C、
584,文化
585,D、
586,墨
587,窗体底端
588,我的答案：A
589,43
590,委拉斯开兹是下面哪一个国家的著名宫廷画家？（）
591,1.0 分
592,窗体顶端
593,A、
594,葡萄牙
595,B、
596,西班牙
597,C、
598,意大利
599,D、
600,希腊
601,窗体底端
602,我的答案：B
603,44
604,下面哪一个不是康定斯基的作品？（）
605,1.0 分
606,窗体顶端
607,A、
608,《点线面》
609,B、
610,《风景中的美女》
611,C、
612,《第35号》
613,D、
614,《软表》
615,窗体底端
616,我的答案：B
617,45
618,《阿卡迪亚的牧羊人》是谁的代表作
619,1.0 分
620,窗体顶端
621,A、
622,列尼
623,B、
624,布格罗
625,C、
626,卡拉奇
627,D、
628,普桑
629,窗体底端
630,我的答案：D
631,46
632,下面哪一位不是荷兰画派的代表画家？（）
633,1.0 分
634,窗体顶端
635,A、
636,委拉斯开兹
637,B、
638,哈尔斯
639,C、
640,伦勃朗
641,D、
642,维米尔
643,窗体底端
644,我的答案：A
645,47
646,透纳是下面哪一个国家的风景画家？（）
647,1.0 分
648,窗体顶端
649,A、
650,法国
651,B、
652,德国
653,C、
654,美国
655,D、
656,英国
657,窗体底端
658,我的答案：D
659,48
660,巴洛克一词来源于（）
661,1.0 分
662,窗体顶端
663,A、
664,西班牙语
665,B、
666,葡萄牙语
667,C、
668,拉丁语
669,D、
670,汉语
671,窗体底端
672,我的答案：B
673,49
674,下面哪一地的斯通亨治是世界上最著名的巨石结构的代表？（）
675,1.0 分
676,窗体顶端
677,A、
678,芬兰
679,B、
680,爱尔兰
681,C、
682,苏格拉
683,D、
684,英格兰
685,窗体底端
686,我的答案：D
687,50
688,下面哪一位被看做是美术史上浪漫主义的先驱？（）
689,1.0 分
690,窗体顶端
691,A、
692,戈雅
693,B、
694,拉斐尔
695,C、
696,大卫
697,D、
698,路易勒南
699,窗体底端
700,我的答案：A
701,二、 判断题（题数：50，共 50.0 分）
702,1
703,中国雕塑是世界三大雕塑之一
704,1.0 分
705,窗体顶端
706,我的答案： √
707,窗体底端
708,2
709,提按和顿挫是西方绘画中重要的技巧之一。（）
710,0.0 分
711,窗体顶端
712,我的答案： ×
713,窗体底端
714,3
715,人们发现最早的陶器是手工制作的。（）
716,1.0 分
717,窗体顶端
718,我的答案： √
719,窗体底端
720,4
721,古埃及文化深深地受到了希腊文化庄严、肃穆和雄伟气势的影响。（）
722,1.0 分
723,窗体顶端
724,我的答案： ×
725,窗体底端
726,5
727,文艺复兴时期的威尼斯画派的画家们注重艺术的直观感觉。（）
728,1.0 分
729,窗体顶端
730,我的答案： √
731,窗体底端
732,6
733,中性色指的是无色或白色。（）
734,1.0 分
735,窗体顶端
736,我的答案： ×
737,窗体底端
738,7
739,乔托擅长使用线性的方法刻画事物。（）
740,1.0 分
741,窗体顶端
742,我的答案： ×
743,窗体底端
744,8
745,“画身边的生活”是19世纪欧洲浪漫主义画派提出的口号。（）
746,1.0 分
747,窗体顶端
748,我的答案： ×
749,窗体底端
750,9
751,《三王的行列》的作者是哥佐利。（）
752,1.0 分
753,窗体顶端
754,我的答案： √
755,窗体底端
756,10
757,《泉》是一部安格尔用自己毕生精力完成的杰作。（）
758,1.0 分
759,窗体顶端
760,我的答案： √
761,窗体底端
762,11
763,法国批判现实主义大师列宾是巡回画派的领袖。（）
764,1.0 分
765,窗体顶端
766,我的答案： ×
767,窗体底端
768,12
769,西方人强调天人统一，绘画要求达到物我两忘的境界。（）
770,1.0 分
771,窗体顶端
772,我的答案： ×
773,窗体底端
774,13
775,《树》是蒙德里安早期的作品，也是纯抽象的解构关系的具体体现。（）
776,1.0 分
777,窗体顶端
778,我的答案： √
779,窗体底端
780,14
781,埃及是西方最古老的政教合一的奴隶制国家。（）
782,1.0 分
783,窗体顶端
784,我的答案： ×
785,窗体底端
786,15
787,伦勃朗的画擅于用明和暗形成尖锐的对比。（）
788,1.0 分
789,窗体顶端
790,我的答案： √
791,窗体底端
792,16
793,新古典主义是19世纪艺术革命的第一个高潮。（）
794,1.0 分
795,窗体顶端
796,我的答案： √
797,窗体底端
798,17
799,《拴着皮带奔跑的狗》是一幅未来主义画派的代表作。（）
800,1.0 分
801,窗体顶端
802,我的答案： √
803,窗体底端
804,18
805,米开朗基罗在人体的塑造上达到了顶峰，他最擅长画男裸体。（）
806,1.0 分
807,窗体顶端
808,我的答案： √
809,窗体底端
810,19
811,透明画法是中国手指画中的一种常见画法。（）
812,1.0 分
813,窗体顶端
814,我的答案： ×
815,窗体底端
816,20
817,《萨摩色雷斯的胜利女神像》充分表现了希腊化时期的雕塑艺术风格。（）
818,1.0 分
819,窗体顶端
820,我的答案： ×
821,窗体底端
822,21
823,超现实主义代表画作《人类境况图》是恩斯特创作的。（）
824,1.0 分
825,窗体顶端
826,我的答案： √
827,窗体底端
828,22
829,波普艺术是写实艺术的极端。（）
830,1.0 分
831,窗体顶端
832,我的答案： ×
833,窗体底端
834,23
835,后印象主义是新古典主义的真正开始。（）
836,1.0 分
837,窗体顶端
838,我的答案： ×
839,窗体底端
840,24
841,抽象主义大师克利擅长在绘画中使用水平线和垂直线构成的矩形方块。（）
842,1.0 分
843,窗体顶端
844,我的答案： ×
845,窗体底端
846,25
847,巴洛克艺术家华多专门画宫廷贵族男女青年玩乐的情景。（）
848,1.0 分
849,窗体顶端
850,我的答案： ×
851,窗体底端
852,26
853,《德尔夫特远眺》是维米尔风景画的代表作。（）
854,1.0 分
855,窗体顶端
856,我的答案： √
857,窗体底端
858,27
859,浪漫主义运动在英国绘画的成就主义表现在风景画上。（）
860,1.0 分
861,窗体顶端
862,我的答案： √
863,窗体底端
864,28
865,波普艺术就是把生活上的废弃物、生活上的日用品等拿来构成艺术作品。（）
866,1.0 分
867,窗体顶端
868,我的答案： √
869,窗体底端
870,29
871,《根特祭坛画》是荷兰人波吕盖尔的成名作。（）
872,1.0 分
873,窗体顶端
874,我的答案： ×
875,窗体底端
876,30
877,文艺复兴时期的艺术大胆地肯定自然，反对禁欲主义。（）
878,1.0 分
879,窗体顶端
880,我的答案： √
881,窗体底端
882,31
883,库孚金字塔是埃及最大的金字塔，高146.5米。（）
884,1.0 分
885,窗体顶端
886,我的答案： √
887,窗体底端
888,32
889,希腊艺术的真正繁荣始于古典时期。（）
890,1.0 分
891,窗体顶端
892,我的答案： √
893,窗体底端
894,33
895,威冷道夫的维纳斯是人类最早的雕塑艺术作品。（）
896,1.0 分
897,窗体顶端
898,我的答案： √
899,窗体底端
900,34
901,分段叙述是埃及艺术的一个重要特征。（）
902,1.0 分
903,窗体顶端
904,我的答案： √
905,窗体底端
906,35
907,外师造化是中国画的重要理论之一。（）
908,1.0 分
909,窗体顶端
910,我的答案： √
911,窗体底端
912,36
913,米开朗基罗的雕塑充分体现了现代主义“高贵的单纯和静穆的伟大”的特点。（）
914,1.0 分
915,窗体顶端
916,我的答案： ×
917,窗体底端
918,37
919,法国的拉斯科洞穴壁画里雕像中的动物形象有1000多个。（）
920,1.0 分
921,窗体顶端
922,我的答案： ×
923,窗体底端
924,38
925,《刮汗污的运动员》提出了新的人体造型结构。（）
926,1.0 分
927,窗体顶端
928,我的答案： ×
929,窗体底端
930,39
931,雕塑《垂死的奴隶》和《被俘的奴隶》是拉斐尔的代表作。（）
932,1.0 分
933,窗体顶端
934,我的答案： ×
935,窗体底端
936,40
937,强烈的明暗对比在贝尼尼的画作中得到了充分的展现。（）
938,1.0 分
939,窗体顶端
940,我的答案： √
941,窗体底端
942,41
943,路易·勒南《农民的晚餐》画面上追求素描关系
944,1.0 分
945,窗体顶端
946,我的答案： √
947,窗体底端
948,42
949,人类艺术历史发生在欧洲旧石器时代之前。（）
950,1.0 分
951,窗体顶端
952,我的答案： ×
953,窗体底端
954,43
955,《亚威农的少女》是梵高的立体主义画作。（）
956,1.0 分
957,窗体顶端
958,我的答案： ×
959,窗体底端
960,44
961,图坦卡蒙是古埃及新王国时期第十六王朝的法老。（）
962,1.0 分
963,窗体顶端
964,我的答案： ×
965,窗体底端
966,45
967,莫奈强调色彩以及色彩之间的关系
968,1.0 分
969,窗体顶端
970,我的答案： √
971,窗体底端
972,46
973,波塞冬既是太阳之神又是文艺的保护神。（）
974,1.0 分
975,窗体顶端
976,我的答案： ×
977,窗体底端
978,47
979,古罗马的雕塑强调人物肖像性格的刻画。（）
980,1.0 分
981,窗体顶端
982,我的答案： √
983,窗体底端
984,48
985,永字八法具体指的是点横撇捺勾提挑折。（）
986,1.0 分
987,窗体顶端
988,我的答案： √
989,窗体底端
990,49
991,抽象绘画表达思想比具象绘画更简单更明了
992,1.0 分
993,窗体顶端
994,我的答案： √
995,窗体底端
996,50
997,希腊建筑艺术的伟大成就集中表现在祠堂建筑上。（）
998,1.0 分
999,窗体顶端
1000,我的答案： ×
1001,窗体底端
1002, 
1003,           微信公众号：琢磨俗僧
1004,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1005,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1006,请发邮件至：cxeytk@foxmail.com
1007,
