,题目
174,A、
175,心态决定习惯
176,B、
177,习惯决定性格
178,C、
179,态度决定一切
180,D、
181,性格决定一生
182,正确答案： C 我的答案：C
183,19个人金融理财置于较高位置的原因不包括（）。1.0 分
184,A、
185,个人结算占总结算量的比例较小，份额保持不变
186,B、
187,个人金融总量今日已经占到金融总量的半壁江山
188,C、
189,银行资金来源的60%来自于居民家庭的储蓄存款
190,D、
191,个人信贷占比在迅速增长之中
192,正确答案： A 我的答案：A
193,20关于家庭理财意义，不正确的是（）。1.0 分
194,A、
195,促进亿万家庭经济的健康运行，人际关系幸福美满
196,B、
197,家庭金融资源配置的合理节约，对提高整个社会的经济效益也大有好处
198,C、
199,造福亿万家庭的金融生活，促使其理财知识增强，技能提高，效益改善
200,D、
201,个人状况好了，国家没有了负担
202,正确答案： D 我的答案：D
203,21以下哪项是一种高级的理财模式 ？（）1.0 分
204,A、
205,生涯规划
206,B、
207,以房养老
208,C、
209,税收筹划
210,D、
211,买车
212,正确答案： B 我的答案：B
213,22以下哪项不属于通货膨胀时期随胀而涨的资产（）。1.0 分
214,A、
215,股票
216,B、
217,房产
218,C、
219,黄金
220,D、
221,存款
222,正确答案： D 我的答案：D
223,23下列说法错误的是（）。1.0 分
224,A、
225,上世纪90年代，美国CFP获得极大发展，获证人士达2万人。
226,B、
227,美国CFP开始时间是1969年
228,C、
229,中国的理财规划师2005年开始考试认证
230,D、
231,到2010年中国的理财规划师已经超过2万人
232,正确答案： D 我的答案：D
233,24关于注册会计师的特点，以下说法正确的是（）。1.0 分
234,A、
235,比金融理财师通过率高
236,B、
237,职业风险小
238,C、
239,注册会计师考试为5门课
240,D、
241,中国注册会计师考试始于1993年
242,正确答案： D 我的答案：D
243,25十七大报告中指出，财产性收入目前占比多少？（）1.0 分
244,A、
245,.01
246,B、
247,.02
248,C、
249,.05
250,D、
251,.08
252,正确答案： B 我的答案：B
253,26“在琳琅满目的金融超市中寻找最适合客户需要的金融产品”是谁的职责？（）1.0 分
254,A、
255,金融市场导购
256,B、
257,家庭财务医生
258,C、
259,家庭财务顾问
260,D、
261,家计理财博士
262,正确答案： A 我的答案：A
263,27买房买车规划的内容一般不包括（）。1.0 分
264,A、
265,房车的需要状况
266,B、
267,房车性能、价值、质量标准
268,C、
269,房、车的目前价位
270,D、
271,身边人的房车情况
272,正确答案： D 我的答案：D
273,28关于以房养老说法错误的是（）。1.0 分
274,A、
275,以房养老的理论创新有同制度经济、计量经济。
276,B、
277,以房养老相关理论是众多相关学科的重新组合融会、联接、凝聚深化并丰富。
278,C、
279,目前已经具备了这一条件
280,D、
281,研发以房养老模式可以推动与以房养老理论相关的众多相关学科的发展。
282,正确答案： C 我的答案：C
283,29世界货币组织一个基金会预测中国养老保障缺口为（）。1.0 分
284,A、
285,7万亿
286,B、
287,9万亿
288,C、
289,11万亿
290,D、
291,13万亿
292,正确答案： B 我的答案：B
293,30员工的自我职业生涯设计的缺陷说法错误的是（）。1.0 分
294,A、
295,没有职业生涯规划，糊里糊涂的过日子
296,B、
297,知识技能单一
298,C、
299,有多方面职业设计拓展
300,D、
301,自身了解不透彻、社会把握不清晰、没有明确目标。
302,正确答案： C 我的答案：C
303,31下列说法错误的是（）。1.0 分
304,A、
305,择业时需要考虑收入和福利待遇。
306,B、
307,无需考虑收入的增长性
308,C、
309,公务员本身的收入并不高，但是福利待遇好
310,D、
311,企业的前景比如IT很难说。
312,正确答案： B 我的答案：B
313,32到期收益率是指（）。1.0 分
314,A、
315,投资者在二级市场上买入已经发行的债券并持有到期满为止的这个期限内的年平均收益率
316,B、
317,投资者在一级市场上买入已经发行的债券并持有到期满为止的这个期限内的年平均收益率
318,C、
319,投资者在二级市场上买入已经发行的债券并持有到期满为止的这个期限内的月平均收益率
320,D、
321,投资者在一级市场上买入未发行的债券并持有到期满为止的这个期限内的年平均收益率
322,正确答案： A 我的答案：A
323,33关于房地产投资计划需要考虑的问题，不正确的是（）。1.0 分
324,A、
325,房地产是一种高级长期投资
326,B、
327,购房与租房的选择、信贷期限利率把握
328,C、
329,关注客户目前的支付能力而非长远的支付能力
330,D、
331,金融机构关于房地产融资的各种规定
332,正确答案： C 我的答案：C
333,34以下哪项不属于拥有特色资源的正确做法？（）1.0 分
334,A、
335,充分了解自己拥有资源
336,B、
337,慷慨借用自己的资源
338,C、
339,各种资源构成有机整体，并保持合理结构，平衡的态势
340,D、
341,了解自己的知识结构有哪些方面的缺陷
342,正确答案： B 我的答案：B
343,35以下说法不正确的是（）。1.0 分
344,A、
345,目前，银行发放的中长期贷款，实行的是逐年甚至逐月调整利率的计息方式，万一贷款利率调整，贷款买房的人就要从下一年度开始按照新的贷款利率还贷
346,B、
347,近年来一般每年基准利率多采取的是上调27个基点，尽管只是一次次小幅调整，但积少成多，总体利息涨了不少
348,C、
349,固定利率一般情况下都会低于现行利率，这其中低出来的部分就作为贷款者规避利率风险（未来利率上调）的代价
350,D、
351,如果市场处于非加息周期甚至是处于降息周期，那么锁定住房贷款利率对银行有利
352,正确答案： C 我的答案：C
353,36“子女已经结婚成家，但和父母生活在一起，且子女也有了自己的子女”这样的家庭叫做（）。1.0 分
354,A、
355,两代同堂
356,B、
357,三代同堂
358,C、
359,四代同堂
360,D、
361,五代同堂
362,正确答案： B 我的答案：B
363,37下列说法错误的是（）。0.0 分
364,A、
365,家庭理财中投资是为了增加收入
366,B、
367,投资须符合法律规定
368,C、
369,丁克家庭不用为养老付出心血和金钱
370,D、
371,丁克家庭只需规划养老生活就可以了
372,正确答案： D 我的答案：D
373,38以下哪项不属于税收的优惠性措施？（）1.0 分
374,A、
375,减税
376,B、
377,税收加成
378,C、
379,加速折旧
380,D、
381,建立保税区
382,正确答案： B 我的答案：B
383,39以下哪项不属于“聚财”？1.0 分
384,A、
385,证券投资
386,B、
387,储蓄存款
388,C、
389,投资获取收入
390,D、
391,保险投资
392,正确答案： C 我的答案：C
393,40以下哪项不属于理财工具？（）1.0 分
394,A、
395,基本税务
396,B、
397,债权投资
398,C、
399,股票投资
400,D、
401,衍生性金融产品
402,正确答案： A 我的答案：A
403,41关于“资产租换”，表述不正确的是（）。1.0 分
404,A、
405,租出现居住大房租进小房，用房租差价养老
406,B、
407,免除现在出售房屋，日后房价上涨遭受损失
408,C、
409,可减轻大城市已老化的人口年龄结构
410,D、
411,日后可对住房做再处理
412,正确答案： C 我的答案：C
413,42以下不属于税务策划的是（）。1.0 分
414,A、
415,收入分解转移
416,B、
417,收入延期
418,C、
419,投资于资本利用
420,D、
421,偷税漏税
422,正确答案： D 我的答案：D
423,43金融理财中的与住房与养老相关的是（）。1.0 分
424,A、
425,按揭贷款
426,B、
427,住房储蓄
428,C、
429,反向抵押贷款、房产养老寿险。
430,D、
431,养老储蓄
432,正确答案： C 我的答案：C
433,44下列关于税务策划的说法错误的是（）。1.0 分
434,A、
435,依法纳税是每个公民应尽的责任
436,B、
437,纳税行为会对个人的收入产生伤害
438,C、
439,可以通过各种手段减少纳税量
440,D、
441,在合法的前提下尽量减少税负是每个纳税人都十分关注的话题。
442,正确答案： C 我的答案：C
443,45以下哪个职业不是理财规划师的主要诞生职业？（）0.0 分
444,A、
445,银行行长
446,B、
447,保险业务员
448,C、
449,软件工程师
450,D、
451,客户经理
452,正确答案： C 我的答案：C
453,46中国的股民数量达到（）。1.0 分
454,A、
455,3000万
456,B、
457,5000万
458,C、
459,8000万
460,D、
461,超过1亿
462,正确答案： D 我的答案：D
463,4790年代后期，澳、法、德等发达国家的CFP发展迅速，平均年增长率超过（）。1.0 分
464,A、
465,.4
466,B、
467,.5
468,C、
469,.6
470,D、
471,.7
472,正确答案： A 我的答案：A
473,48银行的各类资产中，占比最大的是（）。1.0 分
474,A、
475,贷款性资产
476,B、
477,存款利息
478,C、
479,存款
480,D、
481,贷款利息
482,正确答案： A 我的答案：A
483,49关于买房与租房，说法不正确的是（）。1.0 分
484,A、
485,租房不需要考虑首付款
486,B、
487,租房不需要还贷
488,C、
489,买房需要考虑楼层、朝向等
490,D、
491,买房享受不到房价上涨的好处
492,正确答案： D 我的答案：D
493,50以下哪一项不属于宏观环境的指标？（）1.0 分
494,A、
495,GDP
496,B、
497,CPI
498,C、
499,利率、汇率
500,D、
501,工资政策
502,正确答案： D 我的答案：D
503,二、 判断题（题数：50，共 50.0 分）
504,1以房养老理论是众多相关学科的重新组合、融会、联接、凝聚深化并丰富。（）1.0 分
505,正确答案： √ 我的答案： √
506,2拥有特色资源的正确做法是了解自己拥有的资源，包括自身知识结构、精神状态、身体状态、创新意识、交往能力等，以及自己拥有资源的特点，了解哪些是自己能做好，他人难以具备的资源。（）1.0 分
507,正确答案： √ 我的答案： √
508,3AFP是国内的理财规划师，CFP是国际理财规划师。（）1.0 分
509,正确答案： √ 我的答案： √
510,42004年初，国家劳动和社会保障部组织成立了国家职业资格鉴定专家委员会，并颁布了《理财规划师国家职业标准》。（）1.0 分
511,正确答案： × 我的答案： ×
512,5公司理财法规相当健全，家庭理财的法规在中国几乎没有出现。（）1.0 分
513,正确答案： √ 我的答案： √
514,6个人生涯规划的原则是发掘自己，赶超社会。（）1.0 分
515,正确答案： × 我的答案： ×
516,7储蓄，图的就是一个安全稳妥。（）1.0 分
517,正确答案： √ 我的答案： √
518,8社会公共理财是大量公共基础设施的建造配置运用的，包括水、电、路、气、通讯等。（）1.0 分
519,正确答案： √ 我的答案： √
520,9收入较低的时候不应该进行投资。（）1.0 分
521,正确答案： × 我的答案： ×
522,10在美国，购买房地产会增加税收。（）1.0 分
523,正确答案： × 我的答案： ×
524,11理财规划一般只局限于向客户提供某种单一的金融产品。（）1.0 分
525,正确答案： × 我的答案： ×
526,12银行开展个人理财业务有助于从个人家庭金融组成的有效配置、合理运用的角度，评析完善金融政策。（）1.0 分
527,正确答案： √ 我的答案： √
528,13证券市场对加剧经济周期的波动幅度起着推波助澜的作用。（）1.0 分
529,正确答案： √ 我的答案： √
530,14中国人口总量大，经济社会发展不平衡，贫富差距拉大，富豪阶层相对数少，绝对数很大。（）1.0 分
531,正确答案： √ 我的答案： √
532,15理财内容贯穿于个人家庭整个生命周期“从出生到死亡”的全过程，全方位的理财规划务事项。（）1.0 分
533,正确答案： √ 我的答案： √
534,16银行开展个人理财业务有助于从个人家庭金融资产的有效配置、合理运用的角度，评析完善金融政策。（）1.0 分
535,正确答案： √ 我的答案： √
536,17舆论对于理财没有推动作用。（）1.0 分
537,正确答案： × 我的答案： ×
538,18理财方案的制作中要设想全面，对案例中包括的事项尽量做多方面估量，但无需考虑客户的家庭、亲属等。（）1.0 分
539,正确答案： × 我的答案： ×
540,19老年人很有必要购买医疗保险。（）1.0 分
541,正确答案： √ 我的答案： √
542,20公务员的工资很高，这是大家向往公务员工作的主要原因1.0 分
543,正确答案： × 我的答案： ×
544,21理财一般分为金融理财和非金融理财（）。1.0 分
545,正确答案： √ 我的答案： √
546,22理财是科学与艺术的结合，科学体现在懂财务、会分析，艺术体现在能够阅读投资者心理、察言观色。（）1.0 分
547,正确答案： √ 我的答案： √
548,23作为投资者，买卖股票一般有两个目的：一是希望股票有利润，能分红；二是希望股票价格上涨获得买卖的差价。（）1.0 分
549,正确答案： √ 我的答案： √
550,24养成锻炼身体的好习惯，一是要有生命第一健康第一的意识，二是注意掌握一些相关的知识，三是要使自己有一个对身体应变机制，定期检查 。（）1.0 分
551,正确答案： √ 我的答案： √
552,25家庭理财有助于提高居民生活水准，更好持家理财。（）1.0 分
553,正确答案： √ 我的答案： √
554,26反向抵押贷款的周期比较长。（）1.0 分
555,正确答案： √ 我的答案： √
556,27社会总需求是货币购买力的总和，是由货币供给形成的。（）1.0 分
557,正确答案： √ 我的答案： √
558,28理财规划师一般不会从事新闻媒体的工作。（）1.0 分
559,正确答案： × 我的答案： ×
560,29客户尚未产生的需要，无法创造出新的金融产品。（）1.0 分
561,正确答案： × 我的答案： ×
562,30在我国只购买商品房十年产权是可行的。（）1.0 分
563,正确答案： × 我的答案： ×
564,31进入股票市场应该考虑其风险性。（）1.0 分
565,正确答案： √ 我的答案： √
566,32市场经济社会，个人需要对理财有一定的知识技能，但不可能对任何方面都掌握具体全面。专业复杂化的理财，委托专家理财更合适。（）1.0 分
567,正确答案： √ 我的答案： √
568,33制定个人生涯规划时应当遵循清晰性的原则。（）1.0 分
569,正确答案： √ 我的答案： √
570,34理财规划师的归宿可能是金融保险证券投资机构或者自己开业。（）1.0 分
571,正确答案： √ 我的答案： √
572,35理财等同于投资。（）1.0 分
573,正确答案： × 我的答案： ×
574,36如果要去投资某一家公司的股票，必然就得去分析整个行业产品公司，它的生命周期到底如何。（）1.0 分
575,正确答案： √ 我的答案： √
576,37美国需要缴纳遗产税。（）1.0 分
577,正确答案： √ 我的答案： √
578,38有赌气行为的人买卖某种货币一定要首先建立投资资金比例。（）1.0 分
579,正确答案： √ 我的答案： √
580,39理财规划师在充分了解客户风险偏好与投资回报需求的基础上，通过合理资产分配，使投资组合既能够满足客户的流动性要求于风险承受能力同时，又能获得充足投资回报。（）1.0 分
581,正确答案： √ 我的答案： √
582,40金融业务分类可分为财产购置相关类、投资相关类、经营相关类、教育相关类养老保障相关类等。（）1.0 分
583,正确答案： √ 我的答案： √
584,41目前金融理财师非常少，未来发展潜力极大。（）1.0 分
585,正确答案： √ 我的答案： √
586,42投资理财是指运用科学公正的财务分析程序来对个人的财务计划，投资策略等进行合理的规划与管理，以实现其长期理财和生活目标的专业个人理财服务。（）1.0 分
587,正确答案： × 我的答案： ×
588,43买股票需要交印花税、证券交易税等。（）1.0 分
589,正确答案： √ 我的答案： √
590,44对于“售房养老”，特定机构支付大量现金大规模收购住房，得到该住房的“虚拟产权”，没有风险。（）1.0 分
591,正确答案： × 我的答案： ×
592,45社会关系资源包括各种可以联络、援引的人际关系、信息等。（）1.0 分
593,正确答案： √ 我的答案： √
594,46大学教师不需要缴纳失业保险金。（）1.0 分
595,正确答案： × 我的答案： ×
596,47遗产税避税的办法有将遗产提前作为礼物赠予继承人。（）1.0 分
597,正确答案： √ 我的答案： √
598,48理财是有钱人的专利 。（）1.0 分
599,正确答案： × 我的答案： ×
600,49理财规划师对理财案例及客户提出的要求，首先应当用自己的思维给予相当的评判、审视。（）1.0 分
601,正确答案： √ 我的答案： √
602,50人们一般从34岁开始就要做退休养老规划。（）1.0 分
603,正确答案： √ 我的答案： √
604,           微信公众号：琢磨俗僧
605,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
606,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
607,请发邮件至：cxeytk@foxmail.com
608,
