,题目
275,D、
276,7.0
277,我的答案：C
278,24
279,国内最大的射电望远镜口径是（）米。
280,1.0 分
281,A、
282,70米
283,B、
284,50米
285,C、
286,20米
287,D、
288,25米
289,我的答案：B
290,25
291,太阳对月球的引力比地球大一倍，但是月球并不绕太阳旋转，是为什么？ 
292,1.0 分
293,A、
294,月球带有电性
295,B、
296,地月距离近
297,C、
298,太阳温度过高
299,D、
300,月球具有第一推动力造成的初速度
301,我的答案：D
302,26
303,摄动力的大小与摄动天体的质量成正比，与到摄动天体的距离有什么关系？
304,0.0 分
305,A、
306,与距离的立方成反比
307,B、
308,与距离的平方成反比
309,C、
310,与距离的立方成正比
311,D、
312,与距离的平方成正比
313,我的答案：D (正确答案A)
314,27
315,（）实验在测量地球在宇宙中的速度。
316,1.0 分
317,A、
318,迈克尔逊干涉
319,B、
320,黑体辐射
321,C、
322,康普顿散射
323,D、
324,电子干涉
325,我的答案：A
326,28
327,恒星内部能够产生的金属元素到哪个为止？
328,1.0 分
329,A、
330,铜
331,B、
332,铁
333,C、
334,金
335,D、
336,银
337,我的答案：B
338,29
339,在1912年芬兰的Sundman找到了关于三体问题的什么形式的解？
340,1.0 分
341,A、
342,代数函数
343,B、
344,幂级数
345,C、
346,定积分
347,D、
348,常微分
349,我的答案：B
350,30
351,地球公转周期的长短是由什么决定的：
352,1.0 分
353,A、
354,地球自传周期
355,B、
356,地球距离太阳的距离
357,C、
358,地球的质量
359,D、
360,以上均不是
361,我的答案：B
362,31
363,哈勃定律中的哈勃常数是什么和什么的比值？
364,1.0 分
365,A、
366,光度和距离
367,B、
368,质量和距离
369,C、
370,公转周期和距离
371,D、
372,退行速度和距离
373,我的答案：D
374,32
375,温伯格介绍的宇宙创生的情况到哪个时标为止？
376,1.0 分
377,A、
378,1分
379,B、
380,1分25秒
381,C、
382,2分46秒
383,D、
384,3分46秒
385,我的答案：D
386,33
387,如果宇宙密度小于理论上的临界密度，那么宇宙会如何演化？
388,1.0 分
389,A、
390,收缩
391,B、
392,膨胀
393,C、
394,维持现状
395,D、
396,都有可能
397,我的答案：B
398,34
399,形成中子星恒星的末期的质量应（）。
400,1.0 分
401,A、
402,小于太阳质量
403,B、
404,小于1.44倍太阳质量
405,C、
406,大于3倍太阳质量
407,D、
408,小于3倍大于1.44倍太阳的质量
409,我的答案：D
410,35
411,最先使用望远镜的是（）。
412,1.0 分
413,A、
414,牛顿
415,B、
416,布鲁诺
417,C、
418,哥白尼
419,D、
420,伽利略
421,我的答案：D
422,36
423,广义相对论和量子力学在哪个地方发生了严重的冲突？
424,1.0 分
425,A、
426,宇宙大爆炸
427,B、
428,核聚变
429,C、
430,黑洞的奇点
431,D、
432,超导
433,我的答案：C
434,37
435,天猫座星系团红色亮弧是宇宙中最早诞生什么的地方之一？
436,1.0 分
437,A、
438,行星
439,B、
440,中微子星
441,C、
442,恒星
443,D、
444,黑洞
445,我的答案：C
446,38
447,宇宙膨胀的速度在如何变化？
448,1.0 分
449,A、
450,不清楚
451,B、
452,不变
453,C、
454,减速
455,D、
456,加速
457,我的答案：D
458,39
459,埃塞俄比亚化石有多少年：
460,1.0 分
461,A、
462,170万年
463,B、
464,200万年
465,C、
466,440万年
467,D、
468,450万年
469,我的答案：C
470,40
471,完全解决三提问题需要多少个积分？
472,1.0 分
473,A、
474,12.0
475,B、
476,16.0
477,C、
478,9.0
479,D、
480,18.0
481,我的答案：D
482,41
483,有源通信卫星的自转周期与（）一致。
484,1.0 分
485,A、
486,自身公转
487,B、
488,地球公转
489,C、
490,月球公转
491,D、
492,月球自转
493,我的答案：A
494,42
495,宇宙临界密度是多少？
496,1.0 分
497,A、
498,15个质子/立方米
499,B、
500,10个质子/立方米
501,C、
502,5个质子/立方米
503,D、
504,1个质子/立方米
505,我的答案：C
506,43
507,一切物质无法挣脱的天体是（）。
508,1.0 分
509,A、
510,黑洞
511,B、
512,白矮星
513,C、
514,红巨星
515,D、
516,恒星
517,我的答案：A
518,44
519,最早发现能量是分立的认识（）。
520,1.0 分
521,A、
522,迈克尔逊
523,B、
524,爱因斯坦
525,C、
526,普朗克
527,D、
528,开尔文
529,我的答案：C
530,45
531,世界上最大的光学望远镜是（）
532,1.0 分
533,A、
534,哈勃
535,B、
536,凯克天文望远镜
537,C、
538,钱德拉
539,D、
540,帕洛玛
541,我的答案：B
542,46
543,朔望月约为多少天？
544,1.0 分
545,A、
546,27.0
547,B、
548,28.0
549,C、
550,29.5
551,D、
552,31.0
553,我的答案：C
554,47
555,文字出现于（）。
556,1.0 分
557,A、
558,6千年前
559,B、
560,2千年前
561,C、
562,5万年前
563,D、
564,7万年前
565,我的答案：A
566,48
567,时空弯曲的程度跟（）有关系？
568,1.0 分
569,A、
570,速度
571,B、
572,半径
573,C、
574,质量
575,D、
576,光速
577,我的答案：C
578,49
579,最省燃料的轨道是：
580,1.0 分
581,A、
582,椭圆轨道
583,B、
584,双切轨道
585,C、
586,驻留轨道
587,D、
588,抛物线轨道
589,我的答案：B
590,50
591,距今440万千前的人类地猿始祖种女性骨架化石是在哪个国家发现的？
592,1.0 分
593,A、
594,埃塞俄比亚
595,B、
596,印度
597,C、
598,埃及
599,D、
600,中国
601,我的答案：A
602,二、 判断题（题数：50，共 50.0 分）
603,1
604,天然气是完全来源于动植物遗骸。
605,1.0 分
606,我的答案： ×
607,2
608,天鹰座超遗W49B的观察证明在银河系内存在超爆产生γ射线暴的情况。
609,1.0 分
610,我的答案： √
611,3
612,目前天文观测已经证明暗物质的存在。
613,1.0 分
614,我的答案： √
615,4
616,德令哈望远镜建成于1990年。
617,1.0 分
618,我的答案： √
619,5
620,岁差转一圈要26000年。
621,1.0 分
622,我的答案： √
623,6
624,21世纪的两朵乌云是黑洞和暗物质。
625,1.0 分
626,我的答案： ×
627,7
628,水星的自转周期是176天。
629,1.0 分
630,我的答案： √
631,8
632,西方法律体系的完备与基督教的原罪说有很大关系。
633,1.0 分
634,我的答案： √
635,9
636,通过红外手段可以获得10%的银河系信息。
637,1.0 分
638,我的答案： √
639,10
640,地球的自转轴在任何时刻都是固定不变的。
641,1.0 分
642,我的答案： ×
643,11
644,哺乳动物在三叠纪之前就已经出现了，并开始统治地球。
645,1.0 分
646,我的答案： ×
647,12
648,21世纪是文明冲突的世纪
649,1.0 分
650,我的答案： √
651,13
652,目前已经观测到引力波。
653,1.0 分
654,我的答案： ×
655,14
656,1953年，哈勃发表了《红移定律》。
657,1.0 分
658,我的答案： √
659,15
660,铁之后的元素是通过恒星内部热核反应形成的。
661,1.0 分
662,我的答案： ×
663,16
664,可以用代数方法解开普勒超越方程。
665,1.0 分
666,我的答案： ×
667,17
668,朔时，摄动力使月球远离地球；望时，摄动力使月球靠近地球。
669,1.0 分
670,我的答案： ×
671,18
672,星际飞行器减速不消耗燃料。
673,1.0 分
674,我的答案： ×
675,19
676,返程燃料一般放在驻留轨道。
677,1.0 分
678,我的答案： √
679,20
680,发射定点通信卫星只需要将卫星发射到轨道就行了，卫星在地球引力作用下公转，自身无需携带动力装置。
681,1.0 分
682,我的答案： ×
683,21
684,太阳位于行星轨道的焦点上。
685,1.0 分
686,我的答案： √
687,22
688,α-β-γ 模型也叫做Big-Bang 模型。
689,1.0 分
690,我的答案： √
691,23
692,我们通过天文望远镜所观察到的天体不是它现在的状态。
693,1.0 分
694,我的答案： √
695,24
696,光电倍增管可以将望远镜聚焦来的微弱星光转为电流，并主机增大。
697,1.0 分
698,我的答案： √
699,25
700,宇宙时标到达30万年的时候温度为4000k，宇宙进入了复合时代。
701,1.0 分
702,我的答案： √
703,26
704,和其他类型的黑洞一样，科学家已经观察到微型黑洞。
705,1.0 分
706,我的答案： ×
707,27
708,20世纪最早的最富社会影响力的科学工程是阿波罗登月工程。
709,1.0 分
710,我的答案： ×
711,28
712,水星是太阳系中体积最小，距离太阳最远的行星。
713,1.0 分
714,我的答案： ×
715,29
716,目前认为最早的人类出现在50万年。
717,1.0 分
718,我的答案： ×
719,30
720,火星上发现甲烷说明火星上可能有比较活跃的地质活动。
721,1.0 分
722,我的答案： √
723,31
724,月球上没有发现水冰。
725,1.0 分
726,我的答案： ×
727,32
728,SNO是加拿大的中微子观测台。
729,1.0 分
730,我的答案： √
731,33
732,距离光源越远，照度越大。
733,1.0 分
734,我的答案： ×
735,34
736,行星状星云是由小质量的恒星死亡后留下的残骸。
737,1.0 分
738,我的答案： √
739,35
740,金星不会对地球海水产生引潮力。
741,1.0 分
742,我的答案： ×
743,36
744,目前已经合理解释了宇宙加速膨胀。
745,1.0 分
746,我的答案： ×
747,37
748,引潮力不是引力。
749,1.0 分
750,我的答案： √
751,38
752,太阳活动周期约为5年。
753,1.0 分
754,我的答案： ×
755,39
756,在伽利略之前人类研究天文现象是没有望远镜的。
757,1.0 分
758,我的答案： √
759,40
760,北极星的位置是不会变化的。
761,1.0 分
762,我的答案： ×
763,41
764,目前测月球的距离能精确到1米以内。
765,1.0 分
766,我的答案： √
767,42
768,解放思想是西方现代化全部思想的精髓。
769,1.0 分
770,我的答案： √
771,43
772,恒星质量大于奥本海默极限时会最终形成黑洞。
773,1.0 分
774,我的答案： √
775,44
776,木星的自转周期和地球一样。
777,1.0 分
778,我的答案： ×
779,45
780,黄道是圆形。
781,1.0 分
782,我的答案： √
783,46
784,宇宙大爆炸经过13.82秒，宇宙的温度为30亿K。
785,1.0 分
786,我的答案： √
787,47
788,抛物线轨道省时间但是费燃料。
789,1.0 分
790,我的答案： √
791,48
792,武仙座球状星团是疏散星团。
793,1.0 分
794,我的答案： ×
795,49
796,严格上讲岁差是不变的。
797,1.0 分
798,我的答案： ×
799,50
800,天王星的会合周期是370天。
801,1.0 分
802,我的答案： √
803, 
804,           微信公众号：琢磨俗僧
805,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
806,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
807,请发邮件至：cxeytk@foxmail.com
808,
