,题目
616,图拉真
617,窗体底端
618,我的答案：B
619,45
620,在氏族社会，人们按照（）聚居。
621,1.0 分
622,窗体顶端
623,A、
624,性别区分
625,B、
626,年龄区别
627,C、
628,血缘关系
629,D、
630,等级关系
631,窗体底端
632,我的答案：C
633,46
634,华盛顿城有若干中心向外辐射，呈现出（）的建筑风格。
635,1.0 分
636,窗体顶端
637,A、
638,希腊式
639,B、
640,罗可可式
641,C、
642,罗马式
643,D、
644,巴洛克式
645,窗体底端
646,我的答案：D
647,47
648,华盛顿城的标志性建筑体现出该城市以（）功能著称。
649,1.0 分
650,窗体顶端
651,A、
652,经济
653,B、
654,教育
655,C、
656,政治
657,D、
658,军事
659,窗体底端
660,我的答案：C
661,48
662,水晶宫的建筑特点不包括（）。
663,1.0 分
664,窗体顶端
665,A、
666,采光好
667,B、
668,拆卸容易
669,C、
670,建筑里的原生树木并未移走
671,D、
672,具有罗马建筑风格
673,窗体底端
674,我的答案：D
675,49
676,泰姬陵是为一位（）修建的。
677,1.0 分
678,窗体顶端
679,A、
680,皇帝
681,B、
682,王妃
683,C、
684,王子
685,D、
686,公主
687,窗体底端
688,我的答案：B
689,50
690,关于摩天楼，下列说法错误的是（）。
691,1.0 分
692,窗体顶端
693,A、
694,超高层建筑一般指30层以上的楼房
695,B、
696,第二次世界大战以前，纽约帝国大厦是世界最高建筑
697,C、
698,由于规定，曾经的摩天楼形似哥特式建筑
699,D、
700,帝国大厦的修建曾引起地基下陷
701,窗体底端
702,我的答案：D
703,二、 判断题（题数：50，共 50.0 分）
704,1
705,欧洲中世纪的城堡兼有军用和民用两种功能。（）
706,1.0 分
707,窗体顶端
708,我的答案： √
709,窗体底端
710,2
711,早在哥伦布“发现”美洲前，那里的印第安人就已经创造了独特的文明。（）
712,1.0 分
713,窗体顶端
714,我的答案： √
715,窗体底端
716,3
717,我们今天能见到的长城，主要是元代的长城。（）
718,1.0 分
719,窗体顶端
720,我的答案： ×
721,窗体底端
722,4
723,目前很多学校的校舍都采用了包豪斯建筑。（）
724,1.0 分
725,窗体顶端
726,我的答案： √
727,窗体底端
728,5
729,英国画家康斯坦布尔于1846年绘制了关于巨石阵的画作。（）
730,1.0 分
731,窗体顶端
732,我的答案： ×
733,窗体底端
734,6
735,摩索拉斯王陵是摩索拉斯国王去世后，他的王后为他建的。（）
736,1.0 分
737,窗体顶端
738,我的答案： √
739,窗体底端
740,7
741,英国、法国、德意志都是十字军东征的主力。（）
742,1.0 分
743,窗体顶端
744,我的答案： √
745,窗体底端
746,8
747,张居正在位时，潘季驯曾为治理黄河做出过贡献。（）
748,1.0 分
749,窗体顶端
750,我的答案： √
751,窗体底端
752,9
753,陈胜吴广起义时，秦二世曾下令将修建秦陵的劳动者用作充军，人数达五十万之多。（）
754,1.0 分
755,窗体顶端
756,我的答案： ×
757,窗体底端
758,10
759,9·11事件中，世贸大厦倒塌的原因是飞机撞击力度太大，钢架结构断裂所致。（）
760,1.0 分
761,窗体顶端
762,我的答案： ×
763,窗体底端
764,11
765,雅典娜出生的故事与母系氏族向父系氏族社会过渡有关。（）
766,1.0 分
767,窗体顶端
768,我的答案： √
769,窗体底端
770,12
771,查士丁尼一世下令建造的索菲亚大教堂有一个缺点是没有柱子。（）
772,1.0 分
773,窗体顶端
774,我的答案： ×
775,窗体底端
776,13
777,“罗可可”一词的原意是贝壳，该风格流行于19-20世纪。（）
778,1.0 分
779,窗体顶端
780,我的答案： ×
781,窗体底端
782,14
783,印度教源于婆罗门教，也是对印度本土的宗教、哲学、文化、社会习俗的综合称谓。（）
784,1.0 分
785,窗体顶端
786,我的答案： √
787,窗体底端
788,15
789,美国城市华盛顿得名于该国的开国总统，且该城市不属于任何一州。（）
790,1.0 分
791,窗体顶端
792,我的答案： √
793,窗体底端
794,16
795,岩顶寺的建造相传与穆罕穆德有关。（）
796,1.0 分
797,窗体顶端
798,我的答案： √
799,窗体底端
800,17
801,康熙年间，泗州城被水彻底淹没而消失。（）
802,1.0 分
803,窗体顶端
804,我的答案： √
805,窗体底端
806,18
807,赖特的思想承袭了包豪斯建筑理念，并提出“有机建筑”概念。（）
808,1.0 分
809,窗体顶端
810,我的答案： ×
811,窗体底端
812,19
813,中世纪的巴黎非常注重清洁，卫生设施也很完善。（）
814,1.0 分
815,窗体顶端
816,我的答案： ×
817,窗体底端
818,20
819,罗马建筑中对浴室非常重视。（）
820,1.0 分
821,窗体顶端
822,我的答案： √
823,窗体底端
824,21
825,从居住者的角度讲，卫星城带来的方便之处比副中心更多。（）
826,1.0 分
827,窗体顶端
828,我的答案： ×
829,窗体底端
830,22
831,中国现存最早比较完整的城市遗址是淹城。（）
832,1.0 分
833,窗体顶端
834,我的答案： √
835,窗体底端
836,23
837,法国巴黎的拉德方斯是典型的卫星城规划。（）
838,1.0 分
839,窗体顶端
840,我的答案： ×
841,窗体底端
842,24
843,文艺复兴建筑的最大特点，是没有统一的模式。（）
844,1.0 分
845,窗体顶端
846,我的答案： √
847,窗体底端
848,25
849,越南战争纪念碑的设计者是一位年轻的华裔。（）
850,1.0 分
851,窗体顶端
852,我的答案： √
853,窗体底端
854,26
855,埃及神庙中的“公羊大道”，“公羊”是阿蒙神的变身。（）
856,1.0 分
857,窗体顶端
858,我的答案： √
859,窗体底端
860,27
861,唐朝的“胡姬”是指来自波斯的女子。（）
862,1.0 分
863,窗体顶端
864,我的答案： √
865,窗体底端
866,28
867,画作《庞贝的末日》出自俄国画家安德烈·梅尔尼科夫之手。（）
868,1.0 分
869,窗体顶端
870,我的答案： ×
871,窗体底端
872,29
873,中国的清真寺有伊斯兰和中国式两种建筑风格，北京牛街清真寺属于后者。（）
874,1.0 分
875,窗体顶端
876,我的答案： √
877,窗体底端
878,30
879,工业建筑的经典之作“法古斯工厂”讲究对称之美。（）
880,1.0 分
881,窗体顶端
882,我的答案： ×
883,窗体底端
884,31
885,猴王哈奴曼的故事出自印度两大史诗之一的《摩诃婆罗多》。（）
886,1.0 分
887,窗体顶端
888,我的答案： ×
889,窗体底端
890,32
891,1912年英国建造了“田园城市”莱奇华斯，其意义相当于现在所说的卫星城。（）
892,1.0 分
893,窗体顶端
894,我的答案： √
895,窗体底端
896,33
897,1875年德国统一的典礼，在凡尔赛宫举行。（）
898,1.0 分
899,窗体顶端
900,我的答案： ×
901,窗体底端
902,34
903,中国中央电视台大楼的设计师来自美国。（）
904,1.0 分
905,窗体顶端
906,我的答案： ×
907,窗体底端
908,35
909,埃菲尔铁塔建成于巴黎城改造期间。（）
910,1.0 分
911,窗体顶端
912,我的答案： ×
913,窗体底端
914,36
915,罗马一共有两个纪功柱，其中图拉真纪功柱最有名。（）
916,1.0 分
917,窗体顶端
918,我的答案： √
919,窗体底端
920,37
921,中国汉朝的建筑崇尚简谱，而到明清则崇尚繁复。（）
922,1.0 分
923,窗体顶端
924,我的答案： √
925,窗体底端
926,38
927,“大门不出，二门不迈”中的“二门”是通往后院。（）
928,1.0 分
929,窗体顶端
930,我的答案： ×
931,窗体底端
932,39
933,中国古代的建筑技术已经领先于西方，使用了图纸和模型。（）
934,1.0 分
935,窗体顶端
936,我的答案： ×
937,窗体底端
938,40
939,波特兰市的市政大厦是后现代建筑的里程碑作品，出自设计师密斯之手。（）
940,1.0 分
941,窗体顶端
942,我的答案： ×
943,窗体底端
944,41
945,《古兰经》里记载，忠实的伊斯兰教徒死后会上天堂，天堂有水、乳、酒、蜜四条河流。（）
946,1.0 分
947,窗体顶端
948,我的答案： √
949,窗体底端
950,42
951,美国国会大厦表现出复兴古希腊的建筑风格。（）
952,1.0 分
953,窗体顶端
954,我的答案： ×
955,窗体底端
956,43
957,蒯祥建造过五座建筑，包括天安门和后面的四座大殿。（）
958,1.0 分
959,窗体顶端
960,我的答案： ×
961,窗体底端
962,44
963,爱迪生的贡献是发明了带钨丝的电灯。（）
964,1.0 分
965,窗体顶端
966,我的答案： ×
967,窗体底端
968,45
969,旧金山大地震主要是由于次生灾害瘟疫造成了破坏。（）
970,1.0 分
971,窗体顶端
972,我的答案： ×
973,窗体底端
974,46
975,光污染是摩天楼采用玻璃幕墙产生的缺陷之一。（）
976,1.0 分
977,窗体顶端
978,我的答案： √
979,窗体底端
980,47
981,从宗教看，德国的北面人们多信仰天主教，而南面则多追随新教。（）
982,1.0 分
983,窗体顶端
984,我的答案： ×
985,窗体底端
986,48
987,中国佛像雕刻曾直接受到希腊文化的影响。（）
988,1.0 分
989,窗体顶端
990,我的答案： ×
991,窗体底端
992,49
993,南京的一个代表性的文物“辟邪”也是一个镇墓兽。（）
994,1.0 分
995,窗体顶端
996,我的答案： √
997,窗体底端
998,50
999,林肯纪念堂是罗马式风格建筑。（）
1000,1.0 分
1001,窗体顶端
1002,我的答案： ×
1003,窗体底端
1004, 
1005,           微信公众号：琢磨俗僧
1006,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1007,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1008,请发邮件至：cxeytk@foxmail.com
1009,
