,题目
121,11
122,铭文是刻在什么上面的
123,1.0 分
124,A、
125,青铜器
126,B、
127,司母戊鼎
128,C、
129,甲骨
130,D、
131,酒杯
132,正确答案： A 我的答案：A
133,12
134,中国考据在什么时候达到了鼎盛
135,1.0 分
136,A、
137,明
138,B、
139,清
140,C、
141,民国
142,D、
143,现代
144,正确答案： B 我的答案：B
145,13
146,写作中一环扣一环，按照次序写叫什么方法
147,1.0 分
148,A、
149,渐进的文本思维
150,B、
151,发散写法
152,C、
153,前后相继写法
154,D、
155,并驾齐驱写法
156,正确答案： A 我的答案：A
157,14
158,关于傅斯年以下说法正确的是？
159,1.0 分
160,A、
161,他重视考古材料在历史研究中的作用。
162,B、
163,他重视史料及其真实性。
164,C、
165,他受到兰克学派历史观念的影响。
166,D、
167,以上说法都正确
168,正确答案： D 我的答案：D
169,15
170,关于析出文献下列说法正确的是？
171,1.0 分
172,A、
173,对析出文献的注释是论文规范的一部分。
174,B、
175,析出文献指的是汇编中的找出的文献。
176,C、
177,析出文献一般是可以独立参阅引用的。
178,D、
179,析出文献的作者就是文集的编者。
180,正确答案： D 我的答案：D
181,16
182,从风格去研究艺术并著有经典的《风格问题》的是以下哪位人物？
183,1.0 分
184,A、
185,李格尔
186,B、
187,瓦萨里
188,C、
189,温克尔曼
190,D、
191,贡布里希
192,正确答案： A 我的答案：A
193,17
194,一个产品销售总额分成几份
195,1.0 分
196,A、
197,4.0
198,B、
199,5.0
200,C、
201,6.0
202,D、
203,7.0
204,正确答案： D 我的答案：D
205,18
206,以下哪项不用来形容人文的城市的工艺？
207,1.0 分
208,A、
209,理性的
210,B、
211,权力的
212,C、
213,雅化的
214,D、
215,文化的
216,正确答案： B 我的答案：B
217,19
218,西方国家学术著作不能用“空姐”这个词，因为什么
219,1.0 分
220,A、
221,法律保护
222,B、
223,学术传统
224,C、
225,性别歧视
226,D、
227,文化传统
228,正确答案： C 我的答案：C
229,20
230,在美国有一个调查，有（）的创业者因为畏惧失败而没有创业。
231,1.0 分
232,A、
233,99%
234,B、
235,98%
236,C、
237,97%
238,D、
239,96%
240,正确答案： B 我的答案：B
241,21
242,企业的生命周期一般分为几个阶段
243,1.0 分
244,A、
245,4.0
246,B、
247,6.0
248,C、
249,8.0
250,D、
251,10.0
252,正确答案： D 我的答案：D
253,22
254,以下哪一部著作不属于康德的三大批判？
255,1.0 分
256,A、
257,《纯粹理性批判》
258,B、
259,《批判哲学的批判》
260,C、
261,《实践理性的批判》
262,D、
263,《判断力批判》
264,正确答案： B 我的答案：B
265,23
266,《元史学》的作者是？
267,1.0 分
268,A、
269,吉尔兹
270,B、
271,海登•怀特
272,C、
273,福柯
274,D、
275,埃尔金斯
276,正确答案： B 我的答案：B
277,24
278,1983年国家首次授予13个博士学位，其中没有哪个学科的博士？
279,1.0 分
280,A、
281,理学博士
282,B、
283,工学博士
284,C、
285,文学博士
286,D、
287,以上都没有
288,正确答案： C 我的答案：C
289,25
290,诺曼的《情绪设计为什么我们喜欢日用品》有几个译本
291,1.0 分
292,A、
293,3.0
294,B、
295,4.0
296,C、
297,5.0
298,D、
299,6.0
300,正确答案： C 我的答案：C
301,26
302,以下属于温克尔曼的贡献的是？
303,1.0 分
304,A、
305,他揭示了文化和艺术之间的联系。
306,B、
307,他指出罗马艺术是由希腊艺术派生的。
308,C、
309,他认为一种艺术风格会按照文化和文明的特定模式一代代发展和变化。
310,D、
311,以上说法都正确
312,正确答案： D 我的答案：D
313,27
314,材料案例是作为什么出现在论文中的
315,1.0 分
316,A、
317,论点
318,B、
319,论据
320,C、
321,论证
322,D、
323,凑字数
324,正确答案： B 我的答案：B
325,28
326,以下关于行文秩序说法错误的是？
327,1.0 分
328,A、
329,行文秩序以章节为中心
330,B、
331,章节以问题为中心
332,C、
333,行文依凭写作者的感性思维即可
334,D、
335,行文也要从读者的阅读来考虑
336,正确答案： C 我的答案：C
337,29
338,以下不属于知识产权的是？
339,1.0 分
340,A、
341,著作权
342,B、
343,财产权
344,C、
345,专利权
346,D、
347,商标权
348,正确答案： B 我的答案：B
349,30
350,李砚祖老师认为写文章首先 要怎么做
351,1.0 分
352,A、
353,文笔好
354,B、
355,多读书
356,C、
357,驾驭逻辑
358,D、
359,选好题
360,正确答案： C 我的答案：C
361,31
362,商品形态的民间艺术发展与以下哪项的关系更为密切？
363,1.0 分
364,A、
365,政府
366,B、
367,人民群众
368,C、
369,美术院校
370,D、
371,市场
372,正确答案： D 我的答案：D
373,32
374,兰克是哪个国家的
375,1.0 分
376,A、
377,意大利
378,B、
379,芬兰
380,C、
381,美国
382,D、
383,德国
384,正确答案： D 我的答案：D
385,33
386,世界有几大文明
387,1.0 分
388,A、
389,1.0
390,B、
391,2.0
392,C、
393,3.0
394,D、
395,4.0
396,正确答案： D 我的答案：D
397,34
398,《西西里之歌》选自下面哪一项：（）
399,1.0 分
400,A、
401,《蝴蝶夫人》
402,B、
403,《莫扎特》
404,C、
405,《佩利亚斯与梅丽桑德》
406,D、
407,《星条旗永不落》
408,正确答案： C 我的答案：C
409,35
410,论文价值所在要怎么表达
411,1.0 分
412,A、
413,复杂
414,B、
415,冗长
416,C、
417,精深
418,D、
419,简短
420,正确答案： D 我的答案：D
421,36
422,企业创业周期的第二个阶段是（）。
423,1.0 分
424,A、
425,孕育期
426,B、
427,学步期
428,C、
429,婴儿期
430,D、
431,青春期
432,正确答案： C 我的答案：C
433,37
434,以下哪项属于观看论文时应具有的态度？
435,1.0 分
436,A、
437,虚心
438,B、
439,不带成见
440,C、
441,不盲从
442,D、
443,以上都属于
444,正确答案： D 我的答案：D
445,38
446,我国一年出版的书有多少种
447,1.0 分
448,A、
449,10万种以上
450,B、
451,20万种以上
452,C、
453,30万种以上
454,D、
455,四十万种以上
456,正确答案： B 我的答案：B
457,39
458,博士论文开题以后必须保证多长时间撰写论文
459,1.0 分
460,A、
461,六个月
462,B、
463,半年
464,C、
465,一年
466,D、
467,一年半
468,正确答案： C 我的答案：C
469,40
470,以下关于《糖史》说法错误的是？
471,1.0 分
472,A、
473,《糖史》的作者是季羡林。
474,B、
475,《糖史》重视史料的搜集。
476,C、
477,《糖史》重点在于讲述冶糖工艺的流程。
478,D、
479,《糖史》的材料显明了作者的论据和观点。
480,正确答案： C 我的答案：C
481,41
482,高居翰教授是哪个国家的
483,1.0 分
484,A、
485,中国
486,B、
487,韩国
488,C、
489,日本
490,D、
491,美国
492,正确答案： D 我的答案：D
493,42
494,以下关于论文写作的说法正确的是？
495,1.0 分
496,A、
497,所有论文中使用的概念和语言的定义一定要明晰
498,B、
499,全文要杜绝逻辑上的矛盾
500,C、
501,文通句顺用词确当表达流利
502,D、
503,以上说法都正确
504,正确答案： D 我的答案：D
505,43
506,《心印》是谁的著作
507,1.0 分
508,A、
509,闻一多
510,B、
511,黑格尔
512,C、
513,康德
514,D、
515,方闻
516,正确答案： D 我的答案：D
517,44
518,以下属于写论文的一个基础的是
519,1.0 分
520,A、
521,导师优秀
522,B、
523,图书馆便利
524,C、
525,学校设施全
526,D、
527,掌握大量的资料
528,正确答案： D 我的答案：D
529,45
530,1982年的《当代工艺美术》将工艺美术分为多少类？
531,1.0 分
532,A、
533,6.0
534,B、
535,8.0
536,C、
537,12.0
538,D、
539,17.0
540,正确答案： C 我的答案：C
541,46
542,李砚祖老师认为论文成败的关键在于
543,1.0 分
544,A、
545,字数
546,B、
547,文采
548,C、
549,参考文献
550,D、
551,选题
552,正确答案： D 我的答案：D
553,47
554,从写稿到发表正常需要多久
555,1.0 分
556,A、
557,3个月
558,B、
559,半年
560,C、
561,1年
562,D、
563,2年
564,正确答案： B 我的答案：B
565,48
566,知识产权制度迄今为止多少年
567,1.0 分
568,A、
569,100年
570,B、
571,200年
572,C、
573,300年
574,D、
575,400年
576,正确答案： C 我的答案：C
577,49
578,李砚祖老师认为艺术可以概括为哪四个字
579,1.0 分
580,A、
581,古今中外
582,B、
583,继往开来
584,C、
585,鞠躬尽瘁
586,D、
587,惟妙惟肖
588,正确答案： A 我的答案：A
589,50
590,以下说法不正确的是？
591,1.0 分
592,A、
593,论文写作必须具备学术规范性。
594,B、
595,学术论文的数量多，这个国家的科技水平就高。
596,C、
597,培养学者型的人才是论文写作训练思维的目的。
598,D、
599,学术论文是一个思考、读书、写作的过程。
600,正确答案： B 我的答案：B
601,二、 判断题（题数：50，共 50.0 分）
602,1
603,任何学术论文都是继承性与创造性的统一，渐进性和突变性的统一。
604,1.0 分
605,正确答案： √ 我的答案： √
606,2
607,在音乐欣赏中，不一定非要用文学化、美术化的内容区解说音乐。
608,1.0 分
609,正确答案： √ 我的答案： √
610,3
611,实用艺术是民间艺术的一部分
612,1.0 分
613,正确答案： √ 我的答案： √
614,4
615,日本宗教比较发达
616,1.0 分
617,正确答案： √ 我的答案： √
618,5
619,“信、达、雅”是严复提出的翻译标准。
620,1.0 分
621,正确答案： √ 我的答案： √
622,6
623,柳宗悦认为民艺有两个属性，一个是实用品，一个是普通品。
624,1.0 分
625,正确答案： √ 我的答案： √
626,7
627,作为民间生活的一种形式，只要有民间生活和文化存在就会有相应的民间美术形式。
628,1.0 分
629,正确答案： √ 我的答案： √
630,8
631,质量为先和国际同行评议是成为一流大学的一个重要标准。
632,1.0 分
633,正确答案： √ 我的答案： √
634,9
635,学术论文按照作者的职业分为检测性学术论文和成果性学术论文。
636,1.0 分
637,正确答案： √ 我的答案： √
638,10
639,有效地使用检索对收集论文材料有很大作用。
640,1.0 分
641,正确答案： √ 我的答案： √
642,11
643,一个人的文献资料很重要
644,1.0 分
645,正确答案： √ 我的答案： √
646,12
647,柳宗理认为民间艺术是为了美而创作出来的，而不只是一种生活之物。
648,1.0 分
649,正确答案： × 我的答案： ×
650,13
651,论文写作中的引文必须有根据。
652,1.0 分
653,正确答案： √ 我的答案： √
654,14
655,国内设计缺少批评
656,1.0 分
657,正确答案： √ 我的答案： √
658,15
659,中国文明发生多断裂
660,1.0 分
661,正确答案： × 我的答案： ×
662,16
663,看文章做笔记，多动手，勤思考，多讨论，这些都对写论文大有裨益。
664,1.0 分
665,正确答案： √ 我的答案： √
666,17
667,论文中工作条件要简写
668,1.0 分
669,正确答案： √ 我的答案： √
670,18
671,光有感性可以从事艺术创作
672,1.0 分
673,正确答案： √ 我的答案： √
674,19
675,了解学术规范很重要
676,1.0 分
677,正确答案： √ 我的答案： √
678,20
679,论文是一个不断修改的过程
680,1.0 分
681,正确答案： √ 我的答案： √
682,21
683,章节的设置是大问题小问题的设置
684,1.0 分
685,正确答案： √ 我的答案： √
686,22
687,诗歌语言往往是元语言。
688,1.0 分
689,正确答案： √ 我的答案： √
690,23
691,知识产权法律制度的产生是商品经济的产物。
692,1.0 分
693,正确答案： √ 我的答案： √
694,24
695,新的概念的提出是学者学问研究达到高水平的一个标志。
696,1.0 分
697,正确答案： √ 我的答案： √
698,25
699,中国古代的历史书写缺少少数民族的话语立场体现了一定的华夏中心主义偏见。
700,1.0 分
701,正确答案： √ 我的答案： √
702,26
703,学术界有市场竞争
704,1.0 分
705,正确答案： √ 我的答案： √
706,27
707,西方国家有些人认为艺术最高层面是宗教
708,1.0 分
709,正确答案： √ 我的答案： √
710,28
711,读书不动笔等于白读
712,1.0 分
713,正确答案： √ 我的答案： √
714,29
715,《周易》思维方式是今天的形象思维
716,1.0 分
717,正确答案： × 我的答案： ×
718,30
719,新史学认为资料本身是纯粹客观的。
720,1.0 分
721,正确答案： × 我的答案： ×
722,31
723,只要具有感性认识就可以进行艺术分析。
724,1.0 分
725,正确答案： × 我的答案： ×
726,32
727,论文的深度反映了思考的深度
728,1.0 分
729,正确答案： √ 我的答案： √
730,33
731,选题意义说对社会主义经济建设有意义是可以的
732,1.0 分
733,正确答案： × 我的答案： ×
734,34
735,论文是不断调整的过程
736,1.0 分
737,正确答案： √ 我的答案： √
738,35
739,文本就是本文。
740,1.0 分
741,正确答案： × 我的答案： ×
742,36
743,人类的文化最早是写在石头上的，人类最早的设计也是从石头上开始的。
744,1.0 分
745,正确答案： √ 我的答案： √
746,37
747,当代宫廷风格的艺术品承载着传统文化，通常作为收藏品和陈设品。
748,1.0 分
749,正确答案： √ 我的答案： √
750,38
751,论文写作往往以观点为中心，材料论据为补充。
752,1.0 分
753,正确答案： √ 我的答案： √
754,39
755,我国电子文本和外国差别不大
756,1.0 分
757,正确答案： × 我的答案： ×
758,40
759,写作思维是三维空间。
760,1.0 分
761,正确答案： × 我的答案： ×
762,41
763,说民间工艺是雕虫小计是不对的
764,1.0 分
765,正确答案： √ 我的答案： √
766,42
767,设计的代表性杂志是《装饰》
768,1.0 分
769,正确答案： √ 我的答案： √
770,43
771,民艺只是一种形式化的东西。
772,1.0 分
773,正确答案： × 我的答案： ×
774,44
775,《教皇史》比较出名是因为资料丰富客观
776,1.0 分
777,正确答案： √ 我的答案： √
778,45
779,明清紫砂壶之所以具有很高的艺术品位与文人参与设计密不可分。
780,1.0 分
781,正确答案： √ 我的答案： √
782,46
783,看到了具有想象力的人类心灵为基础的经验结构和秩序性，这是康德对艺术哲学的贡献。
784,1.0 分
785,正确答案： √ 我的答案： √
786,47
787,李砚祖老师把读书方法分为三种
788,1.0 分
789,正确答案： √ 我的答案： √
790,48
791,学生论文水平和导师有很大关系
792,1.0 分
793,正确答案： √ 我的答案： √
794,49
795,杂志社审文章只进行一审
796,1.0 分
797,正确答案： × 我的答案： ×
798,50
799,硕士生活每一天都要读书
800,1.0 分
801,正确答案： √ 我的答案： √
802,1 1
803, 
804,学术论文按照作者的职业分为检测性学术论文和成果性学术论文。 正确答案： √
805, 
806,2
807, 
808,论文写作是高等教育的一项组成部分。
809, 
810,正确答案： √
811, 
812,3
813, 
814,学术论文的要素有
815, 
816,A、观察性
817, 
818,B、实验性
819, 
820,C、理论性
821, 
822,D、都是
823, 
824,正确答案： D
825, 
826,4
827, 
828,学术论文是知识生产的一部分
829, 
830,正确答案： √
831, 
832,5
833, 
834,学术人才培养的基础是什么
835, 
836,A、知识性
837, 
838,B、道德性
839, 
840,C、论文规范性
841, 
842,D、论文质量
843, 
844,正确答案： C
845, 
846,6
847, 
848,写作就是什么
849, 
850,A、文学修养
851, 
852,B、文学抒情
853, 
854,C、文字表达训练
855, 
856,D、表现自己的方式
857, 
858,正确答案： C
859, 
860,7
861, 
862,人文学科的进步靠什么体现
863, 
864,A、论文
865, 
866,B、著作
867, 
868,C、讲座
869, 
870,D、语录
871, 
872,正确答案： A
873, 
874,8
875, 
876,研究生就是痛苦和快乐并重的过程
877, 
878,正确答案： √
879, 
880,9
881, 
882,以下说法不正确的是？
883, 
884,A、论文写作必须具备学术规范性。
885, 
886,B、学术论文的数量多，这个国家的科技水平就高。
887, 
888,C、培养学者型的人才是论文写作训练思维的目的。
889, 
890,D、学术论文是一个思考、读书、写作的过程。
891, 
892,正确答案： B
893, 
894,10
895, 
896,以下关于学术论文的说法错误的是？
897, 
898,A、学术论文体现着社会的进步与人文学科的发展。
899, 
900,B、学术论文是一种书面文献。
901, 
902,C、学术论文是知识生产的一大部分。
903, 
904,D、国家规定博士论文基本要在20万字以上。
905, 
906,正确答案： D
907, 
908,11
909, 
910,以下哪项不属于按照学科对学术论文的划分？
911, 
912,A、自然科学论文
913, 
914,B、社会科学论文
915, 
916,C、艺术学科论文
917, 
918,D、人文学科论文
919, 
920,正确答案： C
921, 
922,作业标题：专业论文写作（二）
923, 
924,1
925, 
926,学位论文需要独立完成，作者需了解论文的意义价值何在。
927, 
928,正确答案： √
929, 
930,2
931, 
932,以下对硕士学位论文的说法正确的是？
933, 
934,A、硕士学位论文至少要有两个主题。
935, 
936,B、硕士学位论文可以由导师和学生合作完成。
937, 
938,C、硕士学位论文有两类，一类是工程设计和产品设计的演示报告，二是研究型的论文。
939, 
940,D、硕士学位论文的字数至少要在7万以上。
941, 
942,正确答案： C
943, 
944,3
945, 
946,以下对写作的说法正确的而是？
947, 
948,A、它有叙述的愿望和一定的内容。
949, 
950,B、它按照语言规律使用书面的语言符号。
951, 
952,C、它具有一些修辞性的技巧。
953, 
954,D、以上说法都正确
955, 
956,正确答案： D
957, 
958,4
959, 
960,国际上以论文发表的数量来计算知识增长量
961, 
962,正确答案： √
963, 
964,5
965, 
966,写作要表达一种想写的愿望
967, 
968,正确答案： √
969, 
970,6
971, 
972,论文选题需要做什么工作
973, 
974,A、研究现状
975, 
976,B、成果
977, 
978,C、热点
979, 
980,D、都是
981, 
982,正确答案： D
983, 
984,7
985, 
986,写论文第一步是什么呢
987, 
988,A、找老师选题
989, 
990,B、参看师姐师兄论文
991, 
992,C、阅读第一手资料
993, 
994,D、阅读现在人著作
995, 
996,正确答案： C
997, 
998,8
999, 
1000,写作的规定有几种要素
1001, 
1002,A、1.0
1003, 
1004,B、2.0
1005, 
1006,C、3.0
1007, 
1008,D、4.0
1009, 
1010,正确答案： D
1011, 
1012,9
1013, 
1014,大学规定硕士学位论文要有几个主题？
1015, 
1016,A、一个
1017, 
1018,B、两个
1019, 
1020,C、三个
1021, 
1022,D、四个
1023, 
1024,正确答案： A
1025, 
1026,10
1027, 
1028,学术论文中若出现新名词新概念必须要解释清楚。
1029, 
1030,正确答案： √
1031, 
1032,作业标题：专业论文写作（三）1
1033, 
1034,任何学术论文都是继承性与创造性的统一，渐进性和突变性的统一。 正确答案： √
1035, 
1036,2
1037, 
1038,以下说法错误的是？
1039, 
1040,A、论文写作前要了解自己研究课题的国内外发展动向。
1041, 
1042,B、博士论文要求提出独创性的学术创见。
1043, 
1044,C、只有博士论文才需要论文答辩。
1045, 
1046,D、硕士论文的主题只能有一个
1047, 
1048,正确答案： C
1049, 
1050,3
1051, 
1052,以下属于写作的特征的是？
1053, 
1054,A、价值功能预设
1055, 
1056,B、遵循语言规律
1057, 
1058,C、使用修辞和表达技巧
1059, 
1060,D、以上说法都正确
1061, 
1062,正确答案： D
1063, 
1064,4
1065, 
1066,铭文是刻在什么上面的
1067, 
1068,A、青铜器
1069, 
1070,B、司母戊鼎
1071, 
1072,C、甲骨
1073, 
1074,D、酒杯
1075, 
1076,正确答案： A
1077, 
1078,5
1079, 
1080,以下属于写论文的一个基础的是
1081, 
1082,A、导师优秀
1083, 
1084,B、图书馆便利
1085, 
1086,C、学校设施全
1087, 
1088,D、掌握大量的资料
1089, 
1090,正确答案： D
1091, 
1092,6
1093, 
1094,一个人的文献资料很重要
1095, 
1096,正确答案： √
1097, 
1098,7
1099, 
1100,材料案例是作为什么出现在论文中的
1101, 
1102,A、论点
1103, 
1104,B、论据
1105, 
1106,C、论证
1107, 
1108,D、凑字数
1109, 
1110,正确答案： B
1111, 
1112,8
1113, 
1114,一个人的文献综述无足轻重
1115, 
1116,正确答案： ×
1117, 
1118,9
1119, 
1120,书面写作就是用于阅读的写作。
1121, 
1122,正确答案： √
1123, 
1124,作业标题：专业论文写作（四） 1
1125, 
1126,以下属于亚写作的是？
1127, 
1128,A、诗歌创作
1129, 
1130,B、公文写作
1131, 
1132,C、编辑写作
1133, 
1134,D、小说写作
1135, 
1136,正确答案： C
1137, 
1138,2
1139, 
1140,以下关于写作的说法错误的是？
1141, 
1142,A、写作有广义和狭义之分
1143, 
1144,B、写作具有目的性和综合性。
1145, 
1146,C、写作需要借助语言文字符号。
1147, 
1148,D、写作只出现在文学创作领域。
1149, 
1150,正确答案： D
1151, 
1152,3
1153, 
1154,狭义的写作指的是人类的艺术创作活动。
1155, 
1156,正确答案： ×
1157, 
1158,4
1159, 
1160,没有好的选题在于什么
1161, 
1162,A、文笔不行
1163, 
1164,B、导师指导不够
1165, 
1166,C、文献掌握不好
1167, 
1168,D、领域偏
1169, 
1170,正确答案： C
1171, 
1172,5
1173, 
1174,李砚祖老师认为论文成败的关键在于
1175, 
1176,A、字数
1177, 
1178,B、文采
1179, 
1180,C、参考文献
1181, 
1182,D、选题
1183, 
1184,正确答案： D
1185, 
1186,6
1187, 
1188,李砚祖老师把读书方法分为三种
1189, 
1190,正确答案： √
1191, 
1192,7
1193, 
1194,读书方法和写作方法要分开
1195, 
1196,正确答案： ×
1197, 
1198,8
1199, 
1200,学习要怎么学
1201, 
1202,A、单一的学
1203, 
1204,B、跨学科的学
1205, 
1206,C、死板的学
1207, 
1208,D、听老师的
1209, 
1210,正确答案： B
1211, 
1212,9
1213, 
1214,以下不属于对写作的三种划分的是？
1215, 
1216,A、前写作
1217, 
1218,B、元写作
1219, 
1220,C、写作
1221, 
1222,D、后写作
1223, 
1224,正确答案： B
1225, 
1226,10
1227, 
1228,“信、达、雅”是严复提出的翻译标准。
1229, 
1230,正确答案： √
1231, 
1232,专业论文写作（五）
1233, 
1234,1
1235, 
1236,有效地使用检索对收集论文材料有很大作用。Y
1237, 
1238,2
1239, 
1240,以下说法错误的是？ B
1241, 
1242,A抄袭是一种缺乏法律意识的体现。
1243, 
1244,B抄袭是借鉴的一种。
1245, 
1246,C抄袭有可能源自随大流。
1247, 
1248,D抄袭是一种不道德的学术行为。
1249, 
1250,3
1251, 
1252,以下哪项属于观看论文时应具有的态度？ D
1253, 
1254,A虚心
1255, 
1256,B不带成见
1257, 
1258,C不盲从
1259, 
1260,D以上都属于
1261, 
1262,4
1263, 
1264,阅读当中会毫无问题 N
1265, 
1266,5
1267, 
1268,文章有限制该怎么办 C
1269, 
1270,A不写换题
1271, 
1272,B换导师
1273, 
1274,D换方向
1275, 
1276,6
1277, 
1278,我国一年出版的书有多少种 B
1279, 
1280,A10万种以上
1281, 
1282,B20万种以上
1283, 
1284,C30万种以上
1285, 
1286,D四十万种以上
1287, 
1288,7
1289, 
1290,读书不动笔等于白读 Y
1291, 
1292,8
1293, 
1294,一篇论文最重要的价值是 C
1295, 
1296,A是否发表
1297, 
1298,B发表在什么刊物上
1299, 
1300,C是否具有学术价值
1301, 
1302,D是否具有参阅性
1303, 
1304,9
1305, 
1306,论文写作中的引文必须有根据。Y
1307, 
1308,专业论文写作（六）
1309, 
1310,任务点 研究生期间要有发表在核心期刊的论文 Y
1311, 
1312,1
1313, 
1314,论文写作往往以观点为中心，材料论据为补充。Y
1315, 
1316,2
1317, 
1318,《史学方法导论》的作者是？ C
1319, 
1320,A王国维
1321, 
1322,B张岱年
1323, 
1324,C傅斯年
1325, 
1326,D胡适
1327, 
1328,3
1329, 
1330,“道德文章”的说法表明学术是道德的基础。N
1331, 
1332,4
1333, 
1334,杂志社审文章只进行一审N
1335, 
1336,5
1337, 
1338,学术界有市场竞争Y
1339, 
1340,6
1341, 
1342,杂志社一般提前多久审稿 C
1343, 
1344,A1个月
1345, 
1346,C3个月
1347, 
1348,D4个月
1349, 
1350,7
1351, 
1352,我国什么时候第一次授予博士学位 C
1353, 
1354,A1980.0
1355, 
1356,B1981.0
1357, 
1358,C1982.0
1359, 
1360,D1983.0
1361, 
1362,8
1363, 
1364,从写稿到发表正常需要多久 B
1365, 
1366,A3个月
1367, 
1368,B半年
1369, 
1370,C1年
1371, 
1372,D2年
1373, 
1374,9
1375, 
1376,以下对“二重证据法”说法错误的是？ C
1377, 
1378,A它是由王国维提倡的。
1379, 
1380,B它指的是古典文献与出土文献相互印证。
1381, 
1382,C它的考据具有真理性。
1383, 
1384,D它没有随着社会历史的发展而改变。
1385, 
1386,10
1387, 
1388,以下关于《糖史》说法错误的是？ C
1389, 
1390,A《糖史》的作者是季羡林。
1391, 
1392,B《糖史》重视史料的搜集。
1393, 
1394,C《糖史》重点在于讲述冶糖工艺的流程。
1395, 
1396,D《糖史》的材料显明了作者的论据和观点。
1397, 
1398,专业论文写作（七）
1399, 
1400,任务点：形式和内容相比，内容更重要 N
1401, 
1402,1
1403, 
1404,逻辑思考与反向思考是论文准备和写作中需要具备的素质。Y 2
1405, 
1406,以下不属于做学问的“三法相连”的是？D
1407, 
1408,A读书
1409, 
1410,B思考
1411, 
1412,C写作
1413, 
1414,D摘抄
1415, 
1416,3
1417, 
1418,论文选题关系论文的成败，选题小而专较好。
1419, 
1420,Y
1421, 
1422,4
1423, 
1424,什么时候我国第一次授予文学博士学位D A1980.0 B1981.0 C1982.0
1425, 
1426,D1983.0
1427, 
1428,5
1429, 
1430,阅读文献就是毫无头绪的读N
1431, 
1432,6
1433, 
1434,学生论文水平和导师有很大关系Y
1435, 
1436,7
1437, 
1438,我国第一次授予博士学位的时候有多少博士B A11.0 B12.0 C13.0
1439, 
1440,D14.0
1441, 
1442,8
1443, 
1444,我国第一次授予博士学位时哪一种报纸正版刊登博士照片D A新华日报
1445, 
1446,B新文化报
1447, 
1448,C城市晚报
1449, 
1450,D光明日报
1451, 
1452,9
1453, 
1454,以下不属于论文选题范围的集中体现方面的是？C
1455, 
1456,A历史
1457, 
1458,B理论
1459, 
1460,C作品
1461, 
1462,D实践批评
1463, 
1464,专业论文写作（八）
1465, 
1466,1
1467, 
1468,1983年国家首次授予13个博士学位，其中没有哪个学科的博士？ A理学博士
1469, 
1470,B工学博士
1471, 
1472,C文学博士
1473, 
1474,D以上都没有
1475, 
1476,2
1477, 
1478,质量为先和国际同行评议是成为一流大学的一个重要标准。
1479, 
1480,Y C
1481, 
1482,3
1483, 
1484,新的概念的提出是学者学问研究达到高水平的一个标志。Y 4
1485, 
1486,知识产权制度迄今为止多少年 C
1487, 
1488,A100年
1489, 
1490,B200年
1491, 
1492,C300年
1493, 
1494,D400年
1495, 
1496,5
1497, 
1498,人类使用商标多少年了 C
1499, 
1500,A100年
1501, 
1502,B200年
1503, 
1504,C3000年
1505, 
1506,D4000年
1507, 
1508,6
1509, 
1510,知识产权保护的水平反映了一个国家什么发展水平 D A科技
1511, 
1512,B社会
1513, 
1514,C文化
1515, 
1516,D都是
