,题目
302, 
303,窗体底端
304,正确答案： A 我的答案：A
305,18
306,朝鲜红色经典电影《重返前线》是（）类型的战争片。
307,1.0 分
308,窗体顶端
309,A、
310,直接描写战争
311, 
312,B、
313,反映百姓支援前线
314, 
315,C、
316,反映少年英雄
317, 
318,D、
319,侦探
320, 
321,窗体底端
322,正确答案： A 我的答案：A
323,19
324,金基德在2003年拍出了具有（）的影片《春去春来》。
325,1.0 分
326,窗体顶端
327,A、
328,政治色彩
329, 
330,B、
331,时代特点
332, 
333,C、
334,宗教意味
335, 
336,D、
337,人性光辉
338, 
339,窗体底端
340,正确答案： C 我的答案：C
341,20
342,黑泽明的电影《梦》里讲述了（）个梦境。
343,1.0 分
344,窗体顶端
345,A、
346,六
347, 
348,B、
349,七
350, 
351,C、
352,八
353, 
354,D、
355,九
356, 
357,窗体底端
358,正确答案： C 我的答案：C
359,21
360,琼瑶小说改编电影在台湾经历了（）拍摄高潮。
361,1.0 分
362,窗体顶端
363,A、
364,1次
365, 
366,B、
367,2次
368, 
369,C、
370,3次
371, 
372,D、
373,4次
374, 
375,窗体底端
376,正确答案： B 我的答案：B
377,22
378,木下惠介的电影代表作是（）。
379,1.0 分
380,窗体顶端
381,A、
382,《野菊之墓》
383, 
384,B、
385,《二十四个眼睛》
386, 
387,C、
388,《太阳和蔷薇》
389, 
390,D、
391,《永远的人》
392, 
393,窗体底端
394,正确答案： B 我的答案：B
395,23
396,曾获第5届亚洲影展最佳导演奖的历史古装片《貂蝉》，也被称为什么类型的电影？（）
397,1.0 分
398,窗体顶端
399,A、
400,闽南语电影
401, 
402,B、
403,昆曲电影
404, 
405,C、
406,黄梅调电影
407, 
408,D、
409,舞台剧电影
410, 
411,窗体底端
412,正确答案： C 我的答案：C
413,24
414,《活人的记录》 与什么主题有关？（）
415,1.0 分
416,窗体顶端
417,A、
418,战后经济萧条，民不聊生
419, 
420,B、
421,启蒙者与大众的对立
422, 
423,C、
424,青春梦想的破灭
425, 
426,D、
427,原子弹爆炸留下的阴影
428, 
429,窗体底端
430,正确答案： D 我的答案：D
431,25
432,黑泽明晚年最具有探索创新性的电影作品是（）。
433,1.0 分
434,窗体顶端
435,A、
436,《罗生门》
437, 
438,B、
439,《蜘蛛巢城》
440, 
441,C、
442,《梦》
443, 
444,D、
445,《上海异人娼馆》
446, 
447,窗体底端
448,正确答案： C 我的答案：C
449,26
450,李沧东导演的《薄荷糖》 在内容是（）类型的影片。
451,1.0 分
452,窗体顶端
453,A、
454,战争片
455, 
456,B、
457,人生悲喜剧
458, 
459,C、
460,历史反思片
461, 
462,D、
463,青春爱情片
464, 
465,窗体底端
466,正确答案： B 我的答案：B
467,27
468,在朝鲜电影中，女性的塑造常常与（）联系在一起。
469,1.0 分
470,窗体顶端
471,A、
472,民众的隐痛
473, 
474,B、
475,受创的历史
476, 
477,C、
478,浪漫的恋人
479, 
480,D、
481,民族情感、爱国精神
482, 
483,窗体底端
484,正确答案： D 我的答案：D
485,28
486,朝鲜红色经典电影最大的成就是（）。
487,1.0 分
488,窗体顶端
489,A、
490,人物塑造
491, 
492,B、
493,叙事风格
494, 
495,C、
496,电影插曲
497, 
498,D、
499,电影布景
500, 
501,窗体底端
502,正确答案： C 我的答案：C
503,29
504,成龙初出茅庐的影片是（）。
505,1.0 分
506,窗体顶端
507,A、
508,《大小黄天霸》
509, 
510,B、
511,《醉拳》
512, 
513,C、
514,《蛇形刁手》
515, 
516,D、
517,《龙少爷》
518, 
519,窗体底端
520,正确答案： A 我的答案：A
521,30
522,哪部电影是解开林权泽晚年作品的重要钥匙？（）
523,1.0 分
524,窗体顶端
525,A、
526,《西便制》
527, 
528,B、
529,《痴女阿达》
530, 
531,C、
532,《杂草》
533, 
534,D、
535,《曼陀罗》
536, 
537,窗体底端
538,正确答案： D 我的答案：D
539,31
540,20世纪末，两岸三地电影在人物塑造上的共同选择是（）。
541,1.0 分
542,窗体顶端
543,A、
544,边缘人、异常人
545, 
546,B、
547,政治人物
548, 
549,C、
550,军人、战士
551, 
552,D、
553,难民、贫民
554, 
555,窗体底端
556,正确答案： A 我的答案：A
557,32
558,林权泽摄于1981年的哪部电影入选当年的柏林电影节 ？（）
559,1.0 分
560,窗体顶端
561,A、
562,《种女》
563, 
564,B、
565,《曼陀罗》
566, 
567,C、
568,《痴女阿达》
569, 
570,D、
571,《杂草》
572, 
573,窗体底端
574,正确答案： B 我的答案：B
575,33
576,假如说50年代日本电影重在表现美和善 ，那么新浪潮电影则重在表现（） 。
577,1.0 分
578,窗体顶端
579,A、
580,情与爱
581, 
582,B、
583,梦与幻
584, 
585,C、
586,甜与苦
587, 
588,D、
589,丑与恶
590, 
591,窗体底端
592,正确答案： D 我的答案：D
593,34
594,1.0 分
595,窗体顶端
596,A、
597,马来西亚
598, 
599,B、
600,韩国
601, 
602,C、
603,日本
604, 
605,D、
606,朝鲜
607, 
608,窗体底端
609,正确答案： C 我的答案：C
610,35
611,下列哪部电影是关于南北朝鲜问题造成骨肉分离的题材？（）
612,1.0 分
613,窗体顶端
614,A、
615,《金刚山的姑娘》
616, 
617,B、
618,《春香传》
619, 
620,C、
621,《血海》
622, 
623,D、
624,《金姬银姬的命运》
625, 
626,窗体底端
627,正确答案： D 我的答案：D
628,36
629,韩国电影《八月照相馆》在内容上属于（）。
630,1.0 分
631,窗体顶端
632,A、
633,商业类型片
634, 
635,B、
636,人生悲喜剧
637, 
638,C、
639,历史反思片
640, 
641,D、
642,青春爱情片
643, 
644,窗体底端
645,正确答案： D 我的答案：D
646,37
647,林权泽直接表现女性的电影有《种女》《痴女阿达》《春香传》及（）。
648,1.0 分
649,窗体顶端
650,A、
651,《西便制》
652, 
653,B、
654,《杂草》
655, 
656,C、
657,《曼陀罗》
658, 
659,D、
660,《娼》
661, 
662,窗体底端
663,正确答案： D 我的答案：D
664,38
665,黑泽明的电影《袅袅夕阳情》拍摄于（）年。
666,1.0 分
667,窗体顶端
668,A、
669,1990.0
670, 
671,B、
672,1993.0
673, 
674,C、
675,1995.0
676, 
677,D、
678,1998
679, 
680,窗体底端
681,正确答案： B 我的答案：B
682,39
683,在哪部电影之后，由琼瑶小说改编的电影就衰落了？（）
684,1.0 分
685,窗体顶端
686,A、
687,《雁儿在林梢》
688, 
689,B、
690,《一帘幽梦》
691, 
692,C、
693,《八月照相馆》
694, 
695,D、
696,《昨日之灯》
697, 
698,窗体底端
699,正确答案： D 我的答案：D
700,40
701,许鞍华最具代表性的作品是（）。
702,1.0 分
703,窗体顶端
704,A、
705,《胡越的故事》
706, 
707,B、
708,《千言万语》
709, 
710,C、
711,《投奔怒海》
712, 
713,D、
714,《疯劫》
715, 
716,窗体底端
717,正确答案： C 我的答案：C
718,1
719,韩国电影《将军之子》始终将黑帮角逐与反抗殖民的统治、争取民族的解放联系在一起，使得这部影片的主题得到了提升。（）
720,2.0 分
721,窗体顶端
722,正确答案： √ 我的答案： √
723,窗体底端
724,2
725,《卖花姑娘》是抗日战争时期，金日成在中国南京从事革命工作时创作的一部歌剧，被誉为朝鲜五大革命歌剧之一。（）
726,2.0 分
727,窗体顶端
728,正确答案： × 我的答案： ×
729,窗体底端
730,3
731,吴宇森的电影代表了香港“英雄片”的最高成就。（）
732,2.0 分
733,窗体顶端
734,正确答案： √ 我的答案： √
735,窗体底端
736,4
737,王家卫电影所表达的是现代人彻骨的孤独和现代城市的荒原感。（）
738,2.0 分
739,窗体顶端
740,正确答案： √ 我的答案： √
741,窗体底端
742,5
743,朝鲜红色经典电影《南江村妇女》反映了战后人们重建家园的情景。（）
744,2.0 分
745,窗体顶端
746,正确答案： × 我的答案： ×
747,窗体底端
748,6
749,黑泽明电影创作的第三个时期，主要表现的是乱世之哀，对人性荒芜、历史荒唐的无限叹息 。（）
750,2.0 分
751,窗体顶端
752,正确答案： √ 我的答案： √
753,窗体底端
754,7
755,“潘舞娌”这一人物，隐含着导演的乡土传统情结与对现代社会道德沦丧的忧虑。（）
756,2.0 分
757,窗体顶端
758,正确答案： √ 我的答案： √
759,窗体底端
760,8
761,林权泽电影的女主人公大多被塑造为被侮辱、被损害的社会弱势群体。（）
762,2.0 分
763,窗体顶端
764,正确答案： √ 我的答案： √
765,窗体底端
766,9
767,《收件人不祥》控诉了战争的罪恶，战争的巨大伤害并不仅仅体现在当时；它遗留给人们肉体和心灵的创伤更持久，更致命。（）
768,2.0 分
769,窗体顶端
770,正确答案： √ 我的答案： √
771,窗体底端
772,10
773,大岛渚、吉田喜重和筱田正浩，是日本新浪潮电影的代表人物。（）
774,2.0 分
775,窗体顶端
776,正确答案： √ 我的答案： √
777,窗体底端
778,11
779,《故乡之春》虽然写的是个人和家庭的创痛，但实际上是表现韩国民众对50年代那段被殖民历史的刻骨铭心的隐痛。（）
780,2.0 分
781,窗体顶端
782,正确答案： √ 我的答案： √
783,窗体底端
784,12
785,楚原被称为暴力美学的奠基人。（）
786,2.0 分
787,窗体顶端
788,正确答案： × 我的答案： ×
789,窗体底端
790,13
791,秀虎是电影《影子武士》的主人公。（）
792,2.0 分
793,窗体顶端
794,正确答案： × 我的答案： ×
795,窗体底端
796,14
797,琼瑶的言情片诞生的背景，是当时的电影艺术风格普遍过于阳刚，造成审美疲劳。（）
798,2.0 分
799,窗体顶端
800,正确答案： √ 我的答案： √
801,窗体底端
802,15
803,20世纪90年代韩国出品的历史反思片都是战争片，并出品了大批正宗的战争题材电影。（）
804,2.0 分
805,窗体顶端
806,正确答案： × 我的答案： ×
807,窗体底端
808,16
809,《春香传》是朝鲜当时第一部没有意识形态渗透的电影。（）
810,2.0 分
811,窗体顶端
812,正确答案： √ 我的答案： √
813,窗体底端
814,17
815,90年代韩国的青春爱情片大多青春靓丽，浪漫温柔，不染纤尘，并以俊男靓女或者韩国人气旺盛的偶像明星作为票房的保证。（）
816,2.0 分
817,窗体顶端
818,正确答案： √ 我的答案： √
819,窗体底端
820,18
821,0.0 分
822,窗体顶端
823,正确答案： × 我的答案： √
824,窗体底端
825,19
826,韩国电影不仅创造了巨大的商业奇迹，而且大部分韩国电影都是思想深刻、艺术精致的影片。（）
827,0.0 分
828,窗体顶端
829,正确答案： × 我的答案： √
830,窗体底端
831,20
832,朝鲜战争电影的政治影响与艺术成就都很大。（）
833,2.0 分
834,窗体顶端
835,正确答案： × 我的答案： ×
836,窗体底端
837,21
838,《楢山节考》标志着今村昌平将对“性”的诠释，上升到人类的和社会的生存法层面。（）
839,2.0 分
840,窗体顶端
841,正确答案： √ 我的答案： √
842,窗体底端
843,22
844,70年代末到80年代中期，香港影坛出现了著名的新浪潮运动。（）
845,2.0 分
846,窗体顶端
847,正确答案： √ 我的答案： √
848,窗体底端
849,23
850,在韩国战争电影中，女性常被塑造成慰安妇，隐喻了韩国那段受创的历史。（）
851,2.0 分
852,窗体顶端
853,正确答案： √ 我的答案： √
854,窗体底端
855,24
856,日本新浪潮电影，是在国内电影业出现了一种全面的衰退和独立的制片机构蓬勃兴起的背景下诞生的。（）
857,2.0 分
858,窗体顶端
859,正确答案： √ 我的答案： √
860,窗体底端
861,25
862,黑泽明曾提出“原型”理论来描述电影影像中的集体无意识。（）
863,0.0 分
864,窗体顶端
865,正确答案： × 我的答案： √
866,窗体底端
867,26
868,今村昌平电影的招牌和母题是“爱”与“底层”。（）
869,2.0 分
870,窗体顶端
871,正确答案： × 我的答案： ×
872,窗体底端
873,27
874,90年代韩国电影走红的客观因素之一是政治民主化的进程不断推进、经济持续高速发展。（）
875,2.0 分
876,窗体顶端
877,正确答案： √ 我的答案： √
878,窗体底端
879,28
880,琼瑶电影的特点就是将现实中的不可能变成艺术中的可能。（）
881,2.0 分
882,窗体顶端
883,正确答案： √ 我的答案： √
884,窗体底端
885,29
886,寺山修司的电影充斥着潜意识的碎片、变形的影像和梦幻的色彩。（）
887,2.0 分
888,窗体顶端
889,正确答案： √ 我的答案： √
890,窗体底端
891,30
892,林权泽的电影主要有四个方面的主题，包括对儿童命运的同情，对历史的反思，对人生的追问，对传统文化的追寻。（）
893,2.0 分
894,窗体顶端
895,正确答案： × 我的答案： ×
896,窗体底端
897, 
898,           微信公众号：琢磨俗僧
899,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
900,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
901,请发邮件至：cxeytk@foxmail.com
902,
