,题目
282,这个推理是正确的，因为它的前提是正确的，不能确定这个推理正确与否
283, 
284,D、
285,这根本不是一个推理
286, 
287,窗体底端
288,正确答案： B 我的答案：B
289,17
290,确定某个判定的真实性用
291,1.0 分
292,窗体顶端
293,A、
294,假设
295, 
296,B、
297,猜想
298, 
299,C、
300,证明
301, 
302,D、
303,反驳
304, 
305,窗体底端
306,正确答案： C 我的答案：C
307,18
308,假设“如果甲是经理或乙不是经理，那么丙是经理”为真，可以推出“乙是经理”的结论是哪个？
309,1.0 分
310,窗体顶端
311,A、
312,甲不是经理
313, 
314,B、
315,甲和丙都是经理
316, 
317,C、
318,丙不是经理
319, 
320,D、
321,丙是经理
322, 
323,窗体底端
324,正确答案： C 我的答案：C
325,19
326,以下哪项不是数据？
327,1.0 分
328,窗体顶端
329,A、
330,数字
331, 
332,B、
333,变量
334, 
335,C、
336,参考量
337, 
338,D、
339,参考书
340, 
341,窗体底端
342,正确答案： D 我的答案：D
343,20
344,对于削弱和反驳
345,1.0 分
346,窗体顶端
347,A、
348,削弱论据是关键
349, 
350,B、
351,否定论点是关键
352, 
353,C、
354,找到他因是关键
355, 
356,D、
357,反驳因果是关键
358, 
359,窗体底端
360,正确答案： B 我的答案：B
361,21
362,负命题是（），否定命题是()。
363,1.0 分
364,窗体顶端
365,A、
366,复合句，复合句
367, 
368,B、
369,复合句，简单句
370, 
371,C、
372,简单句，简单句
373, 
374,D、
375,简单句，复合句
376, 
377,窗体底端
378,正确答案： B 我的答案：B
379,22
380,揭示表面上矛盾现象背后的原因的是
381,1.0 分
382,窗体顶端
383,A、
384,假设
385, 
386,B、
387,猜想
388, 
389,C、
390,解释
391, 
392,D、
393,评价
394, 
395,窗体底端
396,正确答案： C 我的答案：C
397,23
398,从“这架飞机上所有乘客都是阿拉伯人”可推出以下结论，除了
399,1.0 分
400,窗体顶端
401,A、
402,有阿拉伯人是这架飞机上的乘客
403, 
404,B、
405,并非这架飞机上有乘客不是阿拉伯人
406, 
407,C、
408,这架飞机上所有乘客都是阿拉伯人
409, 
410,D、
411,有阿拉伯人不是这架飞机上的乘客
412, 
413,窗体底端
414,正确答案： D 我的答案：D
415,24
416,社会主义低速度，资本主义高速度，二者是（）关系
417,1.0 分
418,窗体顶端
419,A、
420,矛盾
421, 
422,B、
423,因果
424, 
425,C、
426,反对
427, 
428,D、
429,不相容
430, 
431,窗体底端
432,正确答案： C 我的答案：C
433,25
434,甲、乙、丙、丁四个嫌疑犯口供如下：甲：肯定是乙干的，他有前科。乙：是丁干的。丙：那天我在上班，根本不可能去盗窃，不是我干的。丁：乙诬陷我。结果显示四人口中只有一人是真的，而且罪犯只有一人，那么谁是罪犯呢?
435,1.0 分
436,窗体顶端
437,A、
438,甲
439, 
440,B、
441,乙
442, 
443,C、
444,丙
445, 
446,D、
447,丁
448, 
449,窗体底端
450,正确答案： C 我的答案：C
451,26
452,将“有的律师不是共产党”换质：
453,1.0 分
454,窗体顶端
455,A、
456,有的律师是共产党员
457, 
458,B、
459,有的律师是非共产党员
460, 
461,C、
462,所有的律师都是共产党员
463, 
464,D、
465,所有的律师都不是共产党员
466, 
467,窗体底端
468,正确答案： B 我的答案：B
469,27
470,科学研究的关键是什么？
471,1.0 分
472,窗体顶端
473,A、
474,总结规律
475, 
476,B、
477,促进经济发展
478, 
479,C、
480,分析因果关系
481, 
482,D、
483,改造社会
484, 
485,窗体底端
486,正确答案： C 我的答案：C
487,28
488,世界上第一台计算机是由哪位逻辑学家发明的？
489,1.0 分
490,窗体顶端
491,A、
492,黑格尔
493, 
494,B、
495,罗素
496, 
497,C、
498,哥德尔
499, 
500,D、
501,冯·诺依曼
502, 
503,窗体底端
504,正确答案： D 我的答案：D
505,29
506,论证本身包含着
507,1.0 分
508,窗体顶端
509,A、
510,假设
511, 
512,B、
513,猜想
514, 
515,C、
516,推理
517, 
518,D、
519,加强
520, 
521,窗体底端
522,正确答案： C 我的答案：C
523,30
524,如果“只要有足够的勇气和智慧，就没有办不成的事”是真的，那么以下推理哪个一定为真？
525,1.0 分
526,窗体顶端
527,A、
528,如果有事办不成，说明既缺乏足够的勇气，又缺乏足够的智慧
529, 
530,B、
531,如果有事办不成，就说明缺乏足够的勇气或者缺乏足够的智慧
532, 
533,C、
534,如果没有办不成的事，说明至少有足够的勇气
535, 
536,D、
537,如果缺乏足够的勇气和智慧，就有事办不成
538, 
539,窗体底端
540,正确答案： B 我的答案：B
541,31
542,必要条件假言命题只有在哪种情况下才是假的？
543,1.0 分
544,窗体顶端
545,A、
546,前件真后件假
547, 
548,B、
549,前后件都真
550, 
551,C、
552,前件假，后件真
553, 
554,D、
555,前后件都假
556, 
557,窗体底端
558,正确答案： C 我的答案：C
559,32
560,逻辑的的含义中最根本的是什么？
561,1.0 分
562,窗体顶端
563,A、
564,智慧
565, 
566,B、
567,核心概念
568, 
569,C、
570,思维的规律和规则
571, 
572,D、
573,特殊的理论观点
574, 
575,窗体底端
576,正确答案： C 我的答案：C
577,33
578,推理关系实际上是一种（）关系
579,1.0 分
580,窗体顶端
581,A、
582,必要条件
583, 
584,B、
585,充要条件
586, 
587,C、
588,转折
589, 
590,D、
591,充分条件
592, 
593,窗体底端
594,正确答案： D 我的答案：D
595,34
596,同学们排队挤入电影院违反了（）
597,1.0 分
598,窗体顶端
599,A、
600,同一律
601, 
602,B、
603,排中律
604, 
605,C、
606,充足理由率
607, 
608,D、
609,矛盾律
610, 
611,窗体底端
612,正确答案： D 我的答案：D
613,35
614,首先提出半截子悖论的是哪位学者？
615,1.0 分
616,窗体顶端
617,A、
618,莱布尼茨
619, 
620,B、
621,牛顿
622, 
623,C、
624,弗雷格
625, 
626,D、
627,伊壁门尼德
628, 
629,窗体底端
630,正确答案： D 我的答案：D
631,36
632,评价逻辑漏洞的偶然事件经常发生为
633,1.0 分
634,窗体顶端
635,A、
636,分解
637, 
638,B、
639,集合
640, 
641,C、
642,平均数
643, 
644,D、
645,非黑即白
646, 
647,窗体底端
648,正确答案： B 我的答案：B
649,37
650,单亲儿童比例的提高是
651,1.0 分
652,窗体顶端
653,A、
654,多因一果问题
655, 
656,B、
657,一因一果问题
658, 
659,C、
660,多果多因问题
661, 
662,D、
663,一因多果问题
664, 
665,窗体底端
666,正确答案： A 我的答案：A
667,38
668,遵循从强原则的不包括
669,1.0 分
670,窗体顶端
671,A、
672,削弱
673, 
674,B、
675,加强
676, 
677,C、
678,假设
679, 
680,D、
681,解释
682, 
683,窗体底端
684,正确答案： C 我的答案：C
685,39
686,条件命题其实是我们所说的什么命题？
687,1.0 分
688,窗体顶端
689,A、
690,假言命题
691, 
692,B、
693,选言命题
694, 
695,C、
696,联言命题
697, 
698,D、
699,负命题
700, 
701,窗体底端
702,正确答案： A 我的答案：A
703,40
704,充分条件假，一定是
705,1.0 分
706,窗体顶端
707,A、
708,前面真，后面真
709, 
710,B、
711,前面假，后面假
712, 
713,C、
714,前面假，后面真
715, 
716,D、
717,前面真，后面假
718, 
719,窗体底端
720,正确答案： D 我的答案：D
721,41
722,换位质是指
723,1.0 分
724,窗体顶端
725,A、
726,将通过换质得到的结论再进行换质
727, 
728,B、
729,将通过换位得到的结论再进行换位
730, 
731,C、
732,将通过换质得到的结论再进行换位
733, 
734,D、
735,将通过换位得到的结论再进行换质
736, 
737,窗体底端
738,正确答案： D 我的答案：D
739,42
740,24岁就已经建立了哲学体系的中国哲学家是（）
741,1.0 分
742,窗体顶端
743,A、
744,老子
745, 
746,B、
747,王弼
748, 
749,C、
750,孔子
751, 
752,D、
753,孟子
754, 
755,窗体底端
756,正确答案： B 我的答案：B
757,43
758,张琳在超市传送带上的食品位置可以确定的是哪个？
759,1.0 分
760,窗体顶端
761,A、
762,酸奶放在第一位
763, 
764,B、
765,酸奶放在第二位
766, 
767,C、
768,饼干放在第一位
769, 
770,D、
771,汽水放在最后一位
772, 
773,窗体底端
774,正确答案： B 我的答案：B
775,44
776,用来确定论题真实性的命题叫做（）
777,1.0 分
778,窗体顶端
779,A、
780,论点
781, 
782,B、
783,论断
784, 
785,C、
786,论调
787, 
788,D、
789,论据
790, 
791,窗体底端
792,正确答案： D 我的答案：D
793,45
794,变形推理包括什么？
795,1.0 分
796,窗体顶端
797,A、
798,换质推理
799, 
800,B、
801,换位推理
802, 
803,C、
804,换质推理和换量推理
805, 
806,D、
807,换质推理和换位推理以及二者的综合运用
808, 
809,窗体底端
810,正确答案： D 我的答案：D
811,46
812,与“世界上的国家不都是内陆国家”有下反对关系的判断是
813,1.0 分
814,窗体顶端
815,A、
816,世界上所有的国家都是内陆国家
817, 
818,B、
819,世界上有的国家不是内陆国家
820, 
821,C、
822,世界上所有的国家都不是内陆国家
823, 
824,D、
825,世界上有的国家是内陆国家
826, 
827,窗体底端
828,正确答案： D 我的答案：D
829,47
830,盖洛普做了多少人的调查，就得出了罗斯福将当选总统的预测结果？
831,1.0 分
832,窗体顶端
833,A、
834,1万
835, 
836,B、
837,5万
838, 
839,C、
840,50万
841, 
842,D、
843,100万
844, 
845,窗体底端
846,正确答案： B 我的答案：B
847,48
848,介于矛盾和清晰之间的状态叫
849,1.0 分
850,窗体顶端
851,A、
852,反对
853, 
854,B、
855,模糊
856, 
857,C、
858,统一
859, 
860,D、
861,对立
862, 
863,窗体底端
864,正确答案： B 我的答案：B
865,49
866,充分条件：
867,1.0 分
868,窗体顶端
869,A、
870,否前能否后
871, 
872,B、
873,否前能肯后
874, 
875,C、
876,否前能肯前
877, 
878,D、
879,否前不能否后
880, 
881,窗体底端
882,正确答案： D 我的答案：D
883,50
884,归谬律和破坏式的区别是（）
885,1.0 分
886,窗体顶端
887,A、
888,假言前提的前件是第一个假言前提的前件的矛盾判断
889, 
890,B、
891,假言前提的后件是第一个假言前提的后件的矛盾判断
892, 
893,C、
894,假言前提的后件是第一个假言前提的前件的矛盾判断
895, 
896,D、
897,假言前提的后件是第一个假言前提的前件的补充
898, 
899,窗体底端
900,正确答案： C 我的答案：C
901,1
902,人和自私是一种真包含关系
903,1.0 分
904,窗体顶端
905,正确答案： √ 我的答案： √
906,窗体底端
907,2
908,逻辑学科只需要回答一个推理在结构上是否有效，论点是否正确即可。
909,1.0 分
910,窗体顶端
911,正确答案： × 我的答案： ×
912,窗体底端
913,3
914,矛盾律用公式表达就是：A不是非A。
915,1.0 分
916,窗体顶端
917,正确答案： √ 我的答案： √
918,窗体底端
919,4
920,逻辑与批判性思维这门课既是一个思维学科同时是一门能力学科。
921,1.0 分
922,窗体顶端
923,正确答案： √ 我的答案： √
924,窗体底端
925,5
926,中关村的知识分子并非只是北大和中科院的知识分子，还有许多其他的知识分子。
927,1.0 分
928,窗体顶端
929,正确答案： √ 我的答案： √
930,窗体底端
931,6
932,组队法在GMAT和GRE中考的较多。
933,1.0 分
934,窗体顶端
935,正确答案： √ 我的答案： √
936,窗体底端
937,7
938,概念的偷换肯定就是整体和类的偷换。
939,1.0 分
940,窗体顶端
941,正确答案： × 我的答案： ×
942,窗体底端
943,8
944,一个问题论证方式都是单一的
945,1.0 分
946,窗体顶端
947,正确答案： × 我的答案： ×
948,窗体底端
949,9
950,矛盾关系存在于一般判断和具体判断之间
951,1.0 分
952,窗体顶端
953,正确答案： × 我的答案： ×
954,窗体底端
955,10
956,如果概念没有保持同一性，很容易犯“混淆概念”和偷换概念的逻辑及错误。
957,1.0 分
958,窗体顶端
959,正确答案： √ 我的答案： √
960,窗体底端
961,11
962,“1+1不等于2，只要2加2不等于4。”是真的
963,1.0 分
964,窗体顶端
965,正确答案： √ 我的答案： √
966,窗体底端
967,12
968,充分条件在前件都假的情况下一定真。
969,1.0 分
970,窗体顶端
971,正确答案： √ 我的答案： √
972,窗体底端
973,13
974,充要条件也称为等质条件
975,1.0 分
976,窗体顶端
977,正确答案： √ 我的答案： √
978,窗体底端
979,14
980,数据不可比违反同一律
981,1.0 分
982,窗体顶端
983,正确答案： × 我的答案： ×
984,窗体底端
985,15
986,归纳推理中的主要问题是类比推论。
987,1.0 分
988,窗体顶端
989,正确答案： × 我的答案： ×
990,窗体底端
991,16
992,简单破坏式是根据充分条件否后到否前这样一种推理来构造的
993,1.0 分
994,窗体顶端
995,正确答案： √ 我的答案： √
996,窗体底端
997,17
998,一个充分条件命题只要它的条件一旦为假，那么不管它的后件怎么样，这个句子就是假的。
999,1.0 分
1000,窗体顶端
1001,正确答案： × 我的答案： ×
1002,窗体底端
1003,18
1004,布劳威尔是海丁的学生
1005,1.0 分
1006,窗体顶端
1007,正确答案： × 我的答案： ×
1008,窗体底端
1009,19
1010,第三次数学危机现在已经完美的解决了。
1011,1.0 分
1012,窗体顶端
1013,正确答案： × 我的答案： ×
1014,窗体底端
1015,20
1016,大学文化程度的人一定是大学生
1017,1.0 分
1018,窗体顶端
1019,正确答案： × 我的答案： ×
1020,窗体底端
1021,21
1022,"A都是B B都是C 所以A都是C,这种推理在古代中国叫做珠联体"
1023,1.0 分
1024,窗体顶端
1025,正确答案： × 我的答案： ×
1026,窗体底端
1027,22
1028,联项否定，谓项周延；联项肯定，谓项不周延。
1029,1.0 分
1030,窗体顶端
1031,正确答案： √ 我的答案： √
1032,窗体底端
1033,23
1034,矛盾的三步法：发现矛盾最重要、绕开矛盾不可少、矛盾之外推理妙
1035,1.0 分
1036,窗体顶端
1037,正确答案： √ 我的答案： √
1038,窗体底端
1039,24
1040,解释型试题加深矛盾的选项不能解释
1041,1.0 分
1042,窗体顶端
1043,正确答案： √ 我的答案： √
1044,窗体底端
1045,25
1046,小王是小偷，小李不是小王，所以小李不是小偷，这个推理犯了大项不当周延的错误。
1047,1.0 分
1048,窗体顶端
1049,正确答案： √ 我的答案： √
1050,窗体底端
1051,26
1052,亚里士多德的时代人们就已经认识到了因果关系归纳
1053,1.0 分
1054,窗体顶端
1055,正确答案： × 我的答案： ×
1056,窗体底端
1057,27
1058,抽象法也叫言语理解
1059,1.0 分
1060,窗体顶端
1061,正确答案： √ 我的答案： √
1062,窗体底端
1063,28
1064,通常证明方法有直接证明和间接证明两种。
1065,1.0 分
1066,窗体顶端
1067,正确答案： √ 我的答案： √
1068,窗体底端
1069,29
1070,充分条件的推理规则都是积极的。
1071,1.0 分
1072,窗体顶端
1073,正确答案： × 我的答案： ×
1074,窗体底端
1075,30
1076,呼应就是重复论点
1077,1.0 分
1078,窗体顶端
1079,正确答案： × 我的答案： ×
1080,窗体底端
1081,31
1082,充足理由律是说一个思想被确定为真，不一定有有理由。
1083,1.0 分
1084,窗体顶端
1085,正确答案： × 我的答案： ×
1086,窗体底端
1087,32
1088,证明是一种理性思维的活动
1089,1.0 分
1090,窗体顶端
1091,正确答案： √ 我的答案： √
1092,窗体底端
1093,33
1094,同一个词汇在不同条件下表达的概念可能不一样
1095,1.0 分
1096,窗体顶端
1097,正确答案： √ 我的答案： √
1098,窗体底端
1099,34
1100,1977年英国的的《英国大百科全书》将逻辑列为五大学科的第二位。
1101,1.0 分
1102,窗体顶端
1103,正确答案： × 我的答案： ×
1104,窗体底端
1105,35
1106,机械类比违反矛盾律
1107,1.0 分
1108,窗体顶端
1109,正确答案： × 我的答案： ×
1110,窗体底端
1111,36
1112,一个证明中，论题论据是呈隐性的。
1113,1.0 分
1114,窗体顶端
1115,正确答案： × 我的答案： ×
1116,窗体底端
1117,37
1118,现代逻辑使用的是自然语言
1119,1.0 分
1120,窗体顶端
1121,正确答案： × 我的答案： ×
1122,窗体底端
1123,38
1124,枚举归纳是在16世纪西方资本主义发展过程中才产生的
1125,1.0 分
1126,窗体顶端
1127,正确答案： × 我的答案： ×
1128,窗体底端
1129,39
1130,马拉松比赛和足球运动员运动需求一样，都是短期迸发力。
1131,1.0 分
1132,窗体顶端
1133,正确答案： × 我的答案： ×
1134,窗体底端
1135,40
1136,我们证明张三不是凶手，我们说凶手都有作案时间，张三没有作案时间，所以他不是凶手，这个叫直接证法。
1137,1.0 分
1138,窗体顶端
1139,正确答案： √ 我的答案： √
1140,窗体底端
1141,41
1142,一个正确的三段论有且只能有三个不同的词项
1143,1.0 分
1144,窗体顶端
1145,正确答案： √ 我的答案： √
1146,窗体底端
1147,42
1148,排序法中，中间是指不是两端的位置
1149,1.0 分
1150,窗体顶端
1151,正确答案： × 我的答案： ×
1152,窗体底端
1153,43
1154,破坏式也就是否定式。
1155,1.0 分
1156,窗体顶端
1157,正确答案： √ 我的答案： √
1158,窗体底端
1159,44
1160,一个命题对不对与推不推是一回事。
1161,1.0 分
1162,窗体顶端
1163,正确答案： × 我的答案： ×
1164,窗体底端
1165,45
1166,调查人们识字水平，只有那些网络流行语常用的才具有代表性
1167,1.0 分
1168,窗体顶端
1169,正确答案： × 我的答案： ×
1170,窗体底端
1171,46
1172,莱布尼茨认为矛盾律和充足理由率是逻辑思维的两个基本法则
1173,1.0 分
1174,窗体顶端
1175,正确答案： √ 我的答案： √
1176,窗体底端
1177,47
1178,在西方概念是可以表达思想的，而在中国一个概念是不能表达思想的。
1179,1.0 分
1180,窗体顶端
1181,正确答案： × 我的答案： ×
1182,窗体底端
1183,48
1184,对经验规律进行研究叫枚举归纳
1185,1.0 分
1186,窗体顶端
1187,正确答案： √ 我的答案： √
1188,窗体底端
1189,49
1190,三段论是由包含一个共同词项（中项）的两个命题推出一个新的命题的推理。
1191,1.0 分
1192,窗体顶端
1193,正确答案： √ 我的答案： √
1194,窗体底端
1195,50
1196,"充分条件逆过来一定要否,所以必要条件逆过来也要否。"
1197,1.0 分
1198,窗体顶端
1199,正确答案： × 我的答案： ×
1200,窗体底端
1201, 
1202, 
1203,           微信公众号：琢磨俗僧
1204,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1205,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1206,请发邮件至：cxeytk@foxmail.com
1207,
