,题目
139,窗体底端
140,我的答案：C
141,11
142,Z16的生成元是
143,0.0 分
144,窗体顶端
145,A、
146,2.0
147,B、
148,8.0
149,C、
150,11.0
151,D、
152,14.0
153,窗体底端
154,我的答案：B
155,12
156,"在Z中若(a,c)=1,(b,c)=1,则可以得出哪两个数是素数？"
157,0.0 分
158,窗体顶端
159,A、
160,"(abc,a)=1"
161,B、
162,"(ac,bc)=1"
163,C、
164,"(abc,b)=1"
165,D、
166,"(ab,c)=1"
167,窗体底端
168,我的答案：B
169,13
170,多项式3x^4+4x^3+x^2+3的常数项是
171,0.0 分
172,窗体顶端
173,A、
174,1.0
175,B、
176,2.0
177,C、
178,3.0
179,D、
180,4.0
181,窗体底端
182,我的答案：A
183,14
184,不属于x^3-2x^2-x+2=0的有理根是
185,1.0 分
186,窗体顶端
187,A、
188,1.0
189,B、
190,2.0
191,C、
192,-1.0
193,D、
194,-2.0
195,窗体底端
196,我的答案：D
197,15
198,"gcd(56,24)="
199,1.0 分
200,窗体顶端
201,A、
202,1.0
203,B、
204,2.0
205,C、
206,4.0
207,D、
208,8.0
209,窗体底端
210,我的答案：D
211,16
212,"域F上的一元多项式的格式是anxn+…ax+a,其中x是什么？"
213,1.0 分
214,窗体顶端
215,A、
216,整数集合
217,B、
218,实数集合
219,C、
220,属于F的符号
221,D、
222,不属于F的符号
223,窗体底端
224,我的答案：D
225,17
226,"互素多项式的性质，若f(x)|h(x),g(x)|h(x)，且（f(x)，g(x)）=1，那可以推出什么？"
227,0.0 分
228,窗体顶端
229,A、
230,f(x)g(x)|h(x)
231,B、
232,h(x)|g(x)
233,C、
234,h(x)|g(x)f(x)
235,D、
236,g(x)|h(x)
237,窗体底端
238,我的答案：D
239,18
240,"对于任意f(x)∈F[x],f(x)都可以整除哪个多项式？"
241,0.0 分
242,窗体顶端
243,A、
244,f(x+c)c为任意常数
245,B、
246,0.0
247,C、
248,任意g(x)∈F{x]
249,D、
250,不存在这个多项式
251,窗体底端
252,我的答案：C
253,19
254,F[x]中，若f(x)+g(x)=1，则f(x+1)+g(x+1)=
255,1.0 分
256,窗体顶端
257,A、
258,0.0
259,B、
260,1.0
261,C、
262,2.0
263,D、
264,3.0
265,窗体底端
266,我的答案：B
267,20
268,二次多项式x2-a在Zp中至多有多少个根？
269,1.0 分
270,窗体顶端
271,A、
272,无穷多个
273,B、
274,两个
275,C、
276,一个
277,D、
278,不存在
279,窗体底端
280,我的答案：B
281,21
282,1+i的共轭复数是
283,1.0 分
284,窗体顶端
285,A、
286,-1+i
287,B、
288,-1-i
289,C、
290,1-i
291,D、
292,1+i
293,窗体底端
294,我的答案：C
295,22
296,整除关系不会随着什么的变化而改变？
297,1.0 分
298,窗体顶端
299,A、
300,函数次数变大
301,B、
302,域的扩大
303,C、
304,函数次数降低
305,D、
306,函数结构改变
307,窗体底端
308,我的答案：B
309,23
310,数学的整数集合用什么字母表示？
311,1.0 分
312,窗体顶端
313,A、
314,N
315,B、
316,M
317,C、
318,Z
319,D、
320,W
321,窗体底端
322,我的答案：C
323,24
324,素数定理的式子是谁提出的
325,1.0 分
326,窗体顶端
327,A、
328,柯西
329,B、
330,欧拉
331,C、
332,黎曼
333,D、
334,勒让德
335,窗体底端
336,我的答案：D
337,25
338,在F[x]中从p(x)|f(x)g(x)可以推出什么？
339,0.0 分
340,窗体顶端
341,A、
342,p(x)|f(x)或者p(x)|g(x)
343,B、
344,p(x)|g(x)
345,C、
346,p(x)|f(x)
347,D、
348,g(x)f(x)|p(x)
349,窗体底端
350,我的答案：D
351,26
352,不属于满射的是
353,1.0 分
354,窗体顶端
355,A、
356,x → x+1
357,B、
358,x → x-1
359,C、
360,x → x^2
361,D、
362,x →2x + 1
363,窗体底端
364,我的答案：C
365,27
366,本原多项式f(x)，次数大于0，如果它没有有理根，那么它就没有什么因式？
367,1.0 分
368,窗体顶端
369,A、
370,一次因式和二次因式
371,B、
372,任何次数因式
373,C、
374,一次因式
375,D、
376,除了零因式
377,窗体底端
378,我的答案：C
379,28
380,设域F的特征为2，对任意的a，b∈F，有（a+b）^2=
381,1.0 分
382,窗体顶端
383,A、
384,a+b
385,B、
386,a
387,C、
388,b
389,D、
390,a^2+b^2
391,窗体底端
392,我的答案：D
393,29
394,罗巴切夫斯基认为过直线外一点有几条直线与已知直线平行？
395,1.0 分
396,窗体顶端
397,A、
398,有且只有1条
399,B、
400,至少三条
401,C、
402,至少有2条
403,D、
404,至多三条
405,窗体底端
406,我的答案：C
407,30
408,设R是一个环，a，b∈R，则(-a)·b=
409,1.0 分
410,窗体顶端
411,A、
412,a
413,B、
414,b
415,C、
416,ab
417,D、
418,-ab
419,窗体底端
420,我的答案：D
421,31
422,在F(x)中，次数≤n的多项式h(x)若在F中n+1个根，则h(x)是什么多项式？
423,0.0 分
424,窗体顶端
425,A、
426,一次多项式
427,B、
428,任意多项式
429,C、
430,二次多项式
431,D、
432,0.0
433,窗体底端
434,我的答案：C
435,32
436,若映射σ既满足单射，又满足满射，那么它是什么映射？
437,1.0 分
438,窗体顶端
439,A、
440,不完全映射
441,B、
442,双射
443,C、
444,集体映射
445,D、
446,互补映射
447,窗体底端
448,我的答案：B
449,33
450,"设G是一个v阶交换群，运算记成加法，设D是G的一个k元子集，如果G的每个非零元a都有λ种方式表示成a=d1-d2,那么称D是G的什么？"
451,0.0 分
452,窗体顶端
453,A、
454,"（v,k,λ）-差集"
455,B、
456,"（v,k,λ）-合集"
457,C、
458,"（v,k,λ）-子集"
459,D、
460,"（v,k,λ）-空集"
461,窗体底端
462,我的答案：A
463,34
464,黎曼几何属于费欧几里德几何，并且认为过直线外一点有多少条直线与已知直线平行？
465,1.0 分
466,窗体顶端
467,A、
468,没有直线
469,B、
470,一条
471,C、
472,至少2条
473,D、
474,无数条
475,窗体底端
476,我的答案：A
477,35
478,第一个发表平行公设只是一种假设的人是
479,0.0 分
480,窗体顶端
481,A、
482,高斯
483,B、
484,波约
485,C、
486,欧几里得
487,D、
488,罗巴切夫斯基
489,窗体底端
490,我的答案：C
491,36
492,Z9*的阶为
493,1.0 分
494,窗体顶端
495,A、
496,2.0
497,B、
498,3.0
499,C、
500,6.0
501,D、
502,9.0
503,窗体底端
504,我的答案：C
505,37
506,有序元素对相等的映射是一个什么映射？
507,1.0 分
508,窗体顶端
509,A、
510,不完全映射
511,B、
512,不对等映射
513,C、
514,单射
515,D、
516,散射
517,窗体底端
518,我的答案：C
519,38
520,Z9的可逆元是
521,1.0 分
522,窗体顶端
523,A、
524,3.0
525,B、
526,6.0
527,C、
528,7.0
529,D、
530,9.0
531,窗体底端
532,我的答案：C
533,39
534,"设p为素数，r为正整数，Ω={1，2,3,…pr}中与pr不互为素数的整数个数有多少个？"
535,1.0 分
536,窗体顶端
537,A、
538,pr-1
539,B、
540,p
541,C、
542,r
543,D、
544,pr
545,窗体底端
546,我的答案：A
547,40
548,"当正整数a,b满足什么条件时对于任意x∈Zn*,有xab=x?"
549,1.0 分
550,窗体顶端
551,A、
552,ab≡4(mod φ(m))
553,B、
554,ab≡3(mod φ(m))
555,C、
556,ab≡2(mod φ(m))
557,D、
558,ab≡1(mod φ(m))
559,窗体底端
560,我的答案：D
561,41
562,"环R中，对于a、c∈R,且c不为0，如果ac=0，则称a是什么？"
563,1.0 分
564,窗体顶端
565,A、
566,零元
567,B、
568,零集
569,C、
570,左零因子
571,D、
572,归零因子
573,窗体底端
574,我的答案：C
575,42
576,"A={1,2}，B={2,3}，A∪B="
577,1.0 分
578,窗体顶端
579,A、
580,Φ
581,B、
582,"{1,2,3}"
583,C、
584,A
585,D、
586,B
587,窗体底端
588,我的答案：B
589,43
590,在域F[x]中，若x-2|f(x)，则f(2)
591,1.0 分
592,窗体顶端
593,A、
594,0.0
595,B、
596,1.0
597,C、
598,2.0
599,D、
600,3.0
601,窗体底端
602,我的答案：A
603,44
604,Z5的可逆元个数是
605,1.0 分
606,窗体顶端
607,A、
608,1.0
609,B、
610,2.0
611,C、
612,3.0
613,D、
614,4.0
615,窗体底端
616,我的答案：D
617,45
618,φ(9)=
619,1.0 分
620,窗体顶端
621,A、
622,1.0
623,B、
624,3.0
625,C、
626,6.0
627,D、
628,9.0
629,窗体底端
630,我的答案：C
631,46
632,"gac(126,27)="
633,1.0 分
634,窗体顶端
635,A、
636,3.0
637,B、
638,6.0
639,C、
640,9.0
641,D、
642,12.0
643,窗体底端
644,我的答案：C
645,47
646,φ(10)=
647,1.0 分
648,窗体顶端
649,A、
650,1.0
651,B、
652,2.0
653,C、
654,3.0
655,D、
656,4.0
657,窗体底端
658,我的答案：D
659,48
660,第一个证明高于四次的方程可用根式求解的充要条件的人是
661,0.0 分
662,窗体顶端
663,A、
664,鲁布尼
665,B、
666,阿贝尔
667,C、
668,拉格朗日
669,D、
670,伽罗瓦
671,窗体底端
672,我的答案：B
673,49
674,"Z2上的周期为7的拟完美序列，α=1001011，对应a1,a2…an,k=0,1,2…时a8等于什么？"
675,1.0 分
676,窗体顶端
677,A、
678,a5+a6
679,B、
680,a5+a7
681,C、
682,a5+a7
683,D、
684,a6+a7
685,窗体底端
686,我的答案：A
687,50
688,环R对于那种运算可以构成一个群？
689,1.0 分
690,窗体顶端
691,A、
692,乘法
693,B、
694,除法
695,C、
696,加法
697,D、
698,减法
699,窗体底端
700,我的答案：C
701,二、 判断题（题数：50，共 50.0 分）
702,1
703,在有理数域Q中，x^2+2是可约的。
704,1.0 分
705,窗体顶端
706,我的答案： ×
707,窗体底端
708,2
709,欧拉恒等式的形式对所有复数（无论实部是否大于1）都是成立的，即它们的表达形式相同。
710,1.0 分
711,窗体顶端
712,我的答案： ×
713,窗体底端
714,3
715,三角形的相似关系是等价关系。
716,1.0 分
717,窗体顶端
718,我的答案： √
719,窗体底端
720,4
721,整数加群Z是有限循环群。
722,1.0 分
723,窗体顶端
724,我的答案： ×
725,窗体底端
726,5
727,欧拉提出但没有证明欧拉乘积恒等式。
728,1.0 分
729,窗体顶端
730,我的答案： ×
731,窗体底端
732,6
733,deg(f(x)g(x))=degf(x)+degg(x)
734,1.0 分
735,窗体顶端
736,我的答案： √
737,窗体底端
738,7
739,"在域F中，设其特征为p，对于任意a,b∈F，则（a+b）P 等于ap+bp"
740,1.0 分
741,窗体顶端
742,我的答案： √
743,窗体底端
744,8
745,复变函数在有界闭集上是连续的。
746,1.0 分
747,窗体顶端
748,我的答案： √
749,窗体底端
750,9
751,物体运动方程s=5t2当△t趋近于0但不等于0时，|△s/△t-10t|可以任意小。
752,1.0 分
753,窗体顶端
754,我的答案： √
755,窗体底端
756,10
757,φ(12)=φ(3*4)=φ(2*6)=φ(3)*φ(4)=φ(2)*φ(6)
758,1.0 分
759,窗体顶端
760,我的答案： ×
761,窗体底端
762,11
763,Z12*只有一种运算。
764,1.0 分
765,窗体顶端
766,我的答案： √
767,窗体底端
768,12
769,周期小于4的完美序列是不存在的。
770,1.0 分
771,窗体顶端
772,我的答案： ×
773,窗体底端
774,13
775,Φ(N)是欧拉函数，若N＞2，则Φ(N)必定是偶数。
776,1.0 分
777,窗体顶端
778,我的答案： √
779,窗体底端
780,14
781,在Zm中，a是可逆元的充要条件是a与m互素。
782,1.0 分
783,窗体顶端
784,我的答案： √
785,窗体底端
786,15
787,Z91中，34是可逆元。
788,1.0 分
789,窗体顶端
790,我的答案： √
791,窗体底端
792,16
793,"在F[x]中,有f(x)+g(x)=h(x)成立，若将x用矩阵A代替，将有f(A)+g(A)≠h(A)。"
794,1.0 分
795,窗体顶端
796,我的答案： ×
797,窗体底端
798,17
799,两个本原多项式的相加还是本原多项式。
800,1.0 分
801,窗体顶端
802,我的答案： ×
803,窗体底端
804,18
805,罗巴切夫斯基几何是一种非欧几何。
806,1.0 分
807,窗体顶端
808,我的答案： √
809,窗体底端
810,19
811,某数如果加上5就能被6整除，减去5就能被7整除，这个数最小是20。
812,1.0 分
813,窗体顶端
814,我的答案： ×
815,窗体底端
816,20
817,"在Zm中a和b的等价类的乘积不等于a,b乘积的等价类。"
818,1.0 分
819,窗体顶端
820,我的答案： ×
821,窗体底端
822,21
823,如果一个非空集合R满足了四条加法运算，而且满足两条乘法运算可以称它为一个环。
824,1.0 分
825,窗体顶端
826,我的答案： √
827,窗体底端
828,22
829,Z2上的m序列都是拟完美序列。
830,1.0 分
831,窗体顶端
832,我的答案： √
833,窗体底端
834,23
835,设a是Z2上的周期为v的序列，模D={1，2，4}是a的支撑集。
836,1.0 分
837,窗体顶端
838,我的答案： √
839,窗体底端
840,24
841,设域F的单位元e，存在素数p使得pe=0。
842,1.0 分
843,窗体顶端
844,我的答案： √
845,窗体底端
846,25
847,整除具有反身性、传递性、对称性。
848,0.0 分
849,窗体顶端
850,我的答案： √
851,窗体底端
852,26
853,数学思维方式的五个重要环节:观察－抽象－探索－猜测－论证。
854,1.0 分
855,窗体顶端
856,我的答案： √
857,窗体底端
858,27
859,Z12*是保加法运算。
860,1.0 分
861,窗体顶端
862,我的答案： ×
863,窗体底端
864,28
865,一个环有单位元，其子环一定有单位元。
866,1.0 分
867,窗体顶端
868,我的答案： ×
869,窗体底端
870,29
871,同构映射有保加法和除法的运算。
872,1.0 分
873,窗体顶端
874,我的答案： ×
875,窗体底端
876,30
877,代数中五次方程及五次以上方程的解是可以用求根公式求得的。
878,1.0 分
879,窗体顶端
880,我的答案： ×
881,窗体底端
882,31
883,"在整数环中若（a,b）=1，则称a,b互素。"
884,1.0 分
885,窗体顶端
886,我的答案： √
887,窗体底端
888,32
889,整数集合Z有且只有一个划分，即模7的剩余类。
890,1.0 分
891,窗体顶端
892,我的答案： ×
893,窗体底端
894,33
895,掷硬币产生的长度为v的密钥系列中1的个数和0的个数是接近相等的。
896,1.0 分
897,窗体顶端
898,我的答案： √
899,窗体底端
900,34
901,"由α的初始值组成的列向量是Ad的属于特征值为n的一个特征向量,那么d是Z2上序列α=a0a1……an-1的一个周期"
902,1.0 分
903,窗体顶端
904,我的答案： ×
905,窗体底端
906,35
907,一次同余方程组在Z中是没有解的。
908,1.0 分
909,窗体顶端
910,我的答案： ×
911,窗体底端
912,36
913,"在Z中，若a|c,b|c,且(a,b)=1则可以a|bc."
914,1.0 分
915,窗体顶端
916,我的答案： ×
917,窗体底端
918,37
919,Z81中，9是可逆元。
920,1.0 分
921,窗体顶端
922,我的答案： ×
923,窗体底端
924,38
925,域F上的一元多项式中的x是一个属于F的符号。
926,1.0 分
927,窗体顶端
928,我的答案： ×
929,窗体底端
930,39
931,"F[x]中，若(f(x),g(x))=1，则称f(x)与g(x)互素。"
932,1.0 分
933,窗体顶端
934,我的答案： √
935,窗体底端
936,40
937,并非任一有理数系数多项式都与一个本原多项式相伴。
938,1.0 分
939,窗体顶端
940,我的答案： ×
941,窗体底端
942,41
943,环R中零元乘以任意元素都等于零元。
944,1.0 分
945,窗体顶端
946,我的答案： √
947,窗体底端
948,42
949,任意两个非0的数不一定存在最大公因数。
950,1.0 分
951,窗体顶端
952,我的答案： ×
953,窗体底端
954,43
955,在数域F上次数≥1的多项式f(x)因式分解具有唯一性。
956,1.0 分
957,窗体顶端
958,我的答案： √
959,窗体底端
960,44
961,Zm*是一个交换群。
962,1.0 分
963,窗体顶端
964,我的答案： √
965,窗体底端
966,45
967,任何集合都是它本身的子集。
968,1.0 分
969,窗体顶端
970,我的答案： √
971,窗体底端
972,46
973,所有的二元关系都是等价关系。
974,1.0 分
975,窗体顶端
976,我的答案： ×
977,窗体底端
978,47
979,素数定理是当x趋近∞，π(x)与x/ln x为同阶无穷大。
980,1.0 分
981,窗体顶端
982,我的答案： √
983,窗体底端
984,48
985,0与0的最大公因数只有一个是0。
986,1.0 分
987,窗体顶端
988,我的答案： √
989,窗体底端
990,49
991,长度为23的素数等差数列至今都没有找到。
992,1.0 分
993,窗体顶端
994,我的答案： ×
995,窗体底端
996,50
997,在有单位元e（不为零）的环R中零因子一定是不可逆元。
998,1.0 分
999,窗体顶端
1000,我的答案： √
1001,窗体底端
1002, 
1003,           微信公众号：琢磨俗僧
1004,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1005,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1006,请发邮件至：cxeytk@foxmail.com
1007,
