,题目
242,とう
243, 
244,B、
245,あたま
246, 
247,C、
248,あたい
249, 
250,D、
251,まま
252, 
253,窗体底端
254,我的答案：B
255,16
256,以下哪一项是“こいびと”的读音？（）
257,窗体顶端
258,A、
259,koyihito
260, 
261,B、
262,koyibito
263, 
264,C、
265,koehito
266, 
267,D、
268,koehido
269, 
270,窗体底端
271,我的答案：B
272,17
273,「家」的正确读音是（）。
274,窗体顶端
275,A、
276,いく
277, 
278,B、
279,いう
280, 
281,C、
282,くえ
283, 
284,D、
285,いえ
286, 
287,窗体底端
288,我的答案：D
289,18
290,「楽しい」的正确读音是（）。
291,窗体顶端
292,A、
293,いそがしい
294, 
295,B、
296,たのしい
297, 
298,C、
299,くるしい
300, 
301,D、
302,さびしい
303, 
304,窗体底端
305,我的答案：B
306,19
307,「彼女」的正确意思是（）。
308,窗体顶端
309,A、
310,姐妹
311, 
312,B、
313,兄弟
314, 
315,C、
316,男朋友
317, 
318,D、
319,女朋友
320, 
321,窗体底端
322,我的答案：D
323,20
324,「温かい」的正确读音是（）。
325,窗体顶端
326,A、
327,あかい
328, 
329,B、
330,あたたかい
331, 
332,C、
333,たかい
334, 
335,D、
336,むずかい
337, 
338,窗体底端
339,我的答案：B
340,21
341,「彼氏」的正确读音是（）。
342,窗体顶端
343,A、
344,からし
345, 
346,B、
347,かれし
348, 
349,C、
350,かのし
351, 
352,D、
353,かりし
354, 
355,窗体底端
356,我的答案：B
357,22
358,「しゅっちょう」的汉字写成（）。
359,窗体顶端
360,A、
361,回差
362, 
363,B、
364,出差
365, 
366,C、
367,回張
368, 
369,D、
370,出張
371, 
372,窗体底端
373,我的答案：D
374,23
375,木村さんは映画を見に行くか（）まだわかりません。
376,窗体顶端
377,A、
378,みないか
379, 
380,B、
381,いかないか
382, 
383,C、
384,みない
385, 
386,D、
387,いないか
388, 
389,窗体底端
390,我的答案：B
391,24
392,「ビール」的意思是（）。
393,窗体顶端
394,A、
395,啤酒
396, 
397,B、
398,大楼
399, 
400,C、
401,大学
402, 
403,D、
404,公园
405, 
406,窗体底端
407,我的答案：A
408,25
409,「どう」作为副词的意思是（）。
410,窗体顶端
411,A、
412,在哪里
413, 
414,B、
415,是谁
416, 
417,C、
418,怎么样
419, 
420,D、
421,什么时候
422, 
423,窗体底端
424,我的答案：C
425,26
426,以下哪一项是“えらい”的读音？（）
427,窗体顶端
428,A、
429,erayi
430, 
431,B、
432,arau
433, 
434,C、
435,ayiru
436, 
437,D、
438,eriyi
439, 
440,窗体底端
441,我的答案：A
442,27
443,「傘」的正确读音是（）。
444,窗体顶端
445,A、
446,かく
447, 
448,B、
449,さん
450, 
451,C、
452,さかな
453, 
454,D、
455,かさ
456, 
457,窗体底端
458,我的答案：D
459,28
460,「安い」的意思是（）。
461,窗体顶端
462,A、
463,安心
464, 
465,B、
466,便宜
467, 
468,C、
469,安全
470, 
471,D、
472,昂贵
473, 
474,窗体底端
475,我的答案：B
476,29
477,「漂亮的小镇」翻译成日语是（）。
478,窗体顶端
479,A、
480,きれいの町
481, 
482,B、
483,きれい町
484, 
485,C、
486,きれいな町
487, 
488,D、
489,きれいだまち
490, 
491,窗体底端
492,我的答案：C
493,30
494,「二十歳」的正确读音是（）。
495,窗体顶端
496,A、
497,はたち
498, 
499,B、
500,にじゅ
501, 
502,C、
503,にたち
504, 
505,D、
506,はにち
507, 
508,窗体底端
509,我的答案：A
510,31
511,「天気」的正确读音是（）。
512,窗体顶端
513,A、
514,でんき
515, 
516,B、
517,てんき
518, 
519,C、
520,てんぎ
521, 
522,D、
523,でんぎ
524, 
525,窗体底端
526,我的答案：B
527,32
528,「ている」的否定形式是（）。
529,窗体顶端
530,A、
531,てした
532, 
533,B、
534,ていました
535, 
536,C、
537,いません
538, 
539,D、
540,ていません
541, 
542,窗体底端
543,我的答案：D
544,33
545,以下哪一项是“て”的片假名？（）
546,窗体顶端
547,A、
548,タ
549, 
550,B、
551,イ
552, 
553,C、
554,エ
555, 
556,D、
557,テ
558, 
559,窗体底端
560,我的答案：D
561,34
562,「ざっし」的汉字写成（）。
563,窗体顶端
564,A、
565,差市
566, 
567,B、
568,雑誌
569, 
570,C、
571,学生
572, 
573,D、
574,本屋
575, 
576,窗体底端
577,我的答案：B
578,35
579,「有名」的正确读音是（）。
580,窗体顶端
581,A、
582,よめい
583, 
584,B、
585,ゆうめ
586, 
587,C、
588,ゆめい
589, 
590,D、
591,ゆうめい
592, 
593,窗体底端
594,我的答案：D
595,36
596,「スカート」的意思是（）。
597,窗体顶端
598,A、
599,短裙
600, 
601,B、
602,衣服
603, 
604,C、
605,外套
606, 
607,D、
608,棉衣
609, 
610,窗体底端
611,我的答案：A
612,37
613,「静か」的意思是（）。
614,窗体顶端
615,A、
616,明白
617, 
618,B、
619,清除
620, 
621,C、
622,可怜
623, 
624,D、
625,安静
626, 
627,窗体底端
628,我的答案：D
629,38
630,以下哪一项是“benri”的平假名？（）
631,窗体顶端
632,A、
633,ぶんり
634, 
635,B、
636,ぼんり
637, 
638,C、
639,べんり
640, 
641,D、
642,びんり
643, 
644,窗体底端
645,我的答案：C
646,39
647,以下哪一项是“つばめ”的读音？（）
648,窗体顶端
649,A、
650,tubame
651, 
652,B、
653,tuhame
654, 
655,C、
656,tubume
657, 
658,D、
659,tibami
660, 
661,窗体底端
662,我的答案：A
663,40
664,「便利」的正确意思是（）。
665,窗体顶端
666,A、
667,方便
668, 
669,B、
670,便宜
671, 
672,C、
673,少量的
674, 
675,D、
676,很多
677, 
678,窗体底端
679,我的答案：A
680,41
681,以下哪一项是“ちかい”的读音？（）
682,窗体顶端
683,A、
684,tokayi
685, 
686,B、
687,tikayi
688, 
689,C、
690,tikeyi
691, 
692,D、
693,titoyi
694, 
695,窗体底端
696,我的答案：B
697,42
698,「料理」的正确读音是（）。
699,窗体顶端
700,A、
701,より
702, 
703,B、
704,いり
705, 
706,C、
707,りょうり
708, 
709,D、
710,ようり
711, 
712,窗体底端
713,我的答案：C
714,43
715,「老人」的正确读音是（）。
716,窗体顶端
717,A、
718,るじん
719, 
720,B、
721,ろうじん
722, 
723,C、
724,ろうしん
725, 
726,D、
727,るうじん
728, 
729,窗体底端
730,我的答案：B
731,44
732,「郊外」的正确读音是（）。
733,窗体顶端
734,A、
735,こがい
736, 
737,B、
738,こうがい
739, 
740,C、
741,くがい
742, 
743,D、
744,くうかい
745, 
746,窗体底端
747,我的答案：B
748,45
749,「伝える」的正确读音是（）。
750,窗体顶端
751,A、
752,ささえる
753, 
754,B、
755,つたえる
756, 
757,C、
758,きえる
759, 
760,D、
761,かえる
762, 
763,窗体底端
764,我的答案：B
765,46
766,「建物」的正确读音是（）。
767,窗体顶端
768,A、
769,けんぶつ
770, 
771,B、
772,だでもの
773, 
774,C、
775,けんもの
776, 
777,D、
778,たてもの
779, 
780,窗体底端
781,我的答案：D
782,47
783,「ランプ」的正确读音是（）。
784,窗体顶端
785,A、
786,ranpa
787, 
788,B、
789,nanpa
790, 
791,C、
792,tanpa
793, 
794,D、
795,ranpu
796, 
797,窗体底端
798,我的答案：D
799,48
800,「もったいない」的意思是（）。
801,窗体顶端
802,A、
803,无聊
804, 
805,B、
806,可惜
807, 
808,C、
809,呆板
810, 
811,D、
812,美丽的
813, 
814,窗体底端
815,我的答案：A
816,49
817,请填入适当的词：昨日「　」暑かったですが、今日「　」涼しいです。
818,窗体顶端
819,A、
820,が　が
821, 
822,B、
823,は　が
824, 
825,C、
826,は　は
827, 
828,D、
829,が　は
830, 
831,窗体底端
832,我的答案：C
833,50
834,ジュースは５本（）６００円です。
835,窗体顶端
836,A、
837,が
838, 
839,B、
840,で
841, 
842,C、
843,に
844, 
845,D、
846,へ
847, 
848,窗体底端
849,我的答案：B
850,1
851,“ば”的片假名是“バ”。（）
852,窗体顶端
853,我的答案： √
854,窗体底端
855,2
856,“兄”（あに）的发音是零调。
857,窗体顶端
858,我的答案： ×
859,窗体底端
860,3
861,「嫌いな人」是「讨厌的人」的意思。
862,窗体顶端
863,我的答案： √
864,窗体底端
865,4
866,连体形是后面接体言的词，实际上是修饰词。
867,窗体顶端
868,我的答案： √
869,窗体底端
870,5
871,「さあ」表示困惑、犹豫、迟疑时，译为「呀」。
872,窗体顶端
873,我的答案： √
874,窗体底端
875,6
876,「兄は怒っています。」变成否定是「兄は怒っていません。」。
877,窗体顶端
878,我的答案： √
879,窗体底端
880,7
881,「だから」一般译为「不过，可是」。
882,窗体顶端
883,我的答案： ×
884,窗体底端
885,8
886,「在北京大学的第一个生日。」翻译成日语「北京大学で初めての誕生日です。」。
887,窗体顶端
888,我的答案： √
889,窗体底端
890,9
891,“わ”的片假名是“ワ”。（）
892,窗体顶端
893,我的答案： √
894,窗体底端
895,10
896,「就快要到二十岁了。」翻译成日语「いよいよ二十歳になります。」。
897,窗体顶端
898,我的答案： √
899,窗体底端
900,11
901,「どこへ行きますか」的意思是“你去哪？”
902,窗体顶端
903,我的答案： √
904,窗体底端
905,12
906,「雨で行きませんでした。」翻译成中文「因为下雨所以没去」。
907,窗体顶端
908,我的答案： √
909,窗体底端
910,13
911,「木村不擅长中国话啊」用日语说是「木村さんは中国語が上手ですね。」。
912,窗体顶端
913,我的答案： ×
914,窗体底端
915,14
916,“で”的发音为“de”。（）
917,窗体顶端
918,我的答案： √
919,窗体底端
920,15
921,「あまり～ない/ありません」的意思是「不太怎么样」
922,窗体顶端
923,我的答案： √
924,窗体底端
925,16
926,「馬さんは今本を読んでいます。」的意思是「小马现在正在读书」。
927,窗体顶端
928,我的答案： √
929,窗体底端
930,17
931,日本人吃饭后要说的话是「いただきます」。
932,窗体顶端
933,我的答案： ×
934,窗体底端
935,18
936,「明るい」是形容词。
937,窗体顶端
938,我的答案： √
939,窗体底端
940,19
941,「かしこまりました」是“明白了”非常尊敬的说法。
942,窗体顶端
943,我的答案： √
944,窗体底端
945,20
946,「请保重」可以用日语说是「お大事に」。
947,窗体顶端
948,我的答案： √
949,窗体底端
950,21
951,「どういたしまして」表示正式的「不客气」。
952,窗体顶端
953,我的答案： √
954,窗体底端
955,22
956,“平気”的假名写作“へいき”。（）
957,窗体顶端
958,我的答案： √
959,窗体底端
960,23
961,「若い学生」的意思是「年轻的学生」。
962,窗体顶端
963,我的答案： √
964,窗体底端
965,24
966,「今は秋ですか。冬ですか。」的意思是「现在是秋天还是冬天」。
967,窗体顶端
968,我的答案： √
969,窗体底端
970,25
971,「ている」表示说话时点上正在进行的动作或持续的状态。
972,窗体顶端
973,我的答案： √
974,窗体底端
975,26
976,“いい”表示“好”的意思。
977,窗体顶端
978,我的答案： √
979,窗体底端
980,27
981,「しか」与表示存在的动词的否定形式搭配使用，表示限定。
982,窗体顶端
983,我的答案： √
984,窗体底端
985,28
986,「出てください」的意思是「请出去」。
987,窗体顶端
988,我的答案： √
989,窗体底端
990,29
991,「日本の食事がおいしいです。」翻译成中文「日本的花很香」。
992,窗体顶端
993,我的答案： ×
994,窗体底端
995,30
996,「三百」的正确读音是「さんひゃく」。
997,窗体顶端
998,我的答案： ×
999,窗体底端
1000,31
1001,「ビデオ」接在体言后面，表示比较的对象或基准。
1002,窗体顶端
1003,我的答案： √
1004,窗体底端
1005,32
1006,「母からセーターをもらい。」与「母にセーターをもらい。」意思不同。
1007,窗体顶端
1008,我的答案： ×
1009,窗体底端
1010,33
1011,日语中一般城董事长为「—先生」。
1012,窗体顶端
1013,我的答案： ×
1014,窗体底端
1015,34
1016,「午前の授業は日本語の授業です。」翻译成中文「上午的课是日语课」。
1017,窗体顶端
1018,我的答案： √
1019,窗体底端
1020,35
1021,日本人の誕生日には赤飯を食べました。
1022,窗体顶端
1023,我的答案： √
1024,窗体底端
1025,36
1026,「いま」是「现在、目前」的意思。
1027,窗体顶端
1028,我的答案： √
1029,窗体底端
1030,37
1031,「彼はめったに来ません。」的意思是“他经常来”。
1032,窗体顶端
1033,我的答案： ×
1034,窗体底端
1035,38
1036,日语发音有三个部分：拨音、促音、长音。
1037,窗体顶端
1038,我的答案： √
1039,窗体底端
1040,39
1041,「ごろ」接在与时间、日期相关的体词后，表示大概的时间、日期。
1042,窗体顶端
1043,我的答案： √
1044,窗体底端
1045,40
1046,“後”（あと）的发音是“ato”。
1047,窗体顶端
1048,我的答案： √
1049,窗体底端
1050,41
1051,「えらい」的过去是「偉く」。
1052,窗体顶端
1053,我的答案： ×
1054,窗体底端
1055,42
1056,“せ”的浊音为“ぜ”。（）
1057,窗体顶端
1058,我的答案： √
1059,窗体底端
1060,43
1061,「東京より寒いです。」的「より」表示对比。
1062,窗体顶端
1063,我的答案： √
1064,窗体底端
1065,44
1066,「昨天是几号。」翻译成日语「昨日は何日でしたか。」。
1067,窗体顶端
1068,我的答案： √
1069,窗体底端
1070,45
1071,「また」与「まだ」的意思完全相同。
1072,窗体顶端
1073,我的答案： ×
1074,窗体底端
1075,46
1076,「勉強する」的非过去否定式为「勉強しない」。
1077,窗体顶端
1078,我的答案： √
1079,窗体底端
1080,47
1081,「ああでもない、こうでもない。」的意思是「这样做也不是，那样做也不是」。
1082,窗体顶端
1083,我的答案： √
1084,窗体底端
1085,48
1086,「～がほしい」是不想要的意思。
1087,窗体顶端
1088,我的答案： ×
1089,窗体底端
1090,49
1091,「北京大学の食事はおいしくて安かったです。」的意思是「北京大学的饭既好吃又便宜」。
1092,窗体顶端
1093,我的答案： √
1094,窗体底端
1095,50
1096,“す”的片假名是“ス”。
1097,窗体顶端
1098,我的答案： √
1099,窗体底端
1100, 
1101,           微信公众号：琢磨俗僧
1102,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1103,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1104,请发邮件至：cxeytk@foxmail.com
1105,
