,题目
126,正确答案： D 我的答案：D
127,10
128,（）确立了辩证论治原则，是中医临床的基本原则以及中医的灵魂所在的著作。
129,0.0 分
130,窗体顶端
131,A、
132,《王祯农书》
133,B、
134,《伤寒杂病论》
135,C、
136,《齐民要术》
137,D、
138,《本草纲目》
139,窗体底端
140,正确答案： D 我的答案：B
141,11
142,“伟大的思想总是伟大的迷途”这句名言出自（）。
143,1.0 分
144,窗体顶端
145,A、
146,戴蒙德
147,B、
148,巴门尼德
149,C、
150,海德格尔
151,D、
152,欧几里得
153,窗体底端
154,正确答案： C 我的答案：C
155,12
156,（）不属于欧洲数理传统学科。
157,1.0 分
158,窗体顶端
159,A、
160,天文学
161,B、
162,数学
163,C、
164,物理学
165,D、
166,化学
167,窗体底端
168,正确答案： D 我的答案：D
169,13
170,15-16世纪文学艺术家的主要特点是（）。
171,1.0 分
172,窗体顶端
173,A、
174,反对神性、神权，提倡人权
175,B、
176,提倡个性自由，反对宗教禁锢
177,C、
178,歌颂人性，弘扬人的主体性
179,D、
180,以上都对
181,窗体底端
182,正确答案： D 我的答案：D
183,14
184,（）被誉为“世界发明大王”。
185,1.0 分
186,窗体顶端
187,A、
188,富兰克林
189,B、
190,爱迪生
191,C、
192,舍勒
193,D、
194,马拉
195,窗体底端
196,正确答案： B 我的答案：B
197,15
198,欧洲中古文明的基本特征是（）。
199,1.0 分
200,窗体顶端
201,A、
202,四种文明的融合
203,B、
204,教会与世俗政权并存
205,C、
206,长子继承制
207,D、
208,以上都对
209,窗体底端
210,正确答案： D 我的答案：D
211,16
212,下列发明中，不属于爱迪生的是（）。
213,1.0 分
214,窗体顶端
215,A、
216,留声机
217,B、
218,电话
219,C、
220,自动收报机
221,D、
222,碳化竹子做灯丝的电灯
223,窗体底端
224,正确答案： B 我的答案：B
225,17
226,阿基米德的成就是（）。
227,1.0 分
228,窗体顶端
229,A、
230,杠杆原理
231,B、
232,浮力定律
233,C、
234,计数法
235,D、
236,以上都对
237,窗体底端
238,正确答案： D 我的答案：D
239,18
240,（）是希腊天文学基本模式的奠基者。
241,1.0 分
242,窗体顶端
243,A、
244,柏拉图
245,B、
246,泰勒斯
247,C、
248,巴门尼德
249,D、
250,欧多克斯
251,窗体底端
252,正确答案： D 我的答案：D
253,19
254,（）被称为是美国的“原子弹之父”。
255,1.0 分
256,窗体顶端
257,A、
258,爱因斯坦
259,B、
260,费米
261,C、
262,奥本海默
263,D、
264,齐拉德
265,窗体底端
266,正确答案： C 我的答案：C
267,20
268,20世纪理论科学的四大模型不包括（）。
269,1.0 分
270,窗体顶端
271,A、
272,版块模型
273,B、
274,DNA双螺旋结构模型
275,C、
276,宇宙大爆炸模型
277,D、
278,地心引力模型
279,窗体底端
280,正确答案： D 我的答案：D
281,21
282,（）是神圣知识。
283,1.0 分
284,窗体顶端
285,A、
286,实用知识
287,B、
288,理论知识
289,C、
290,文本知识
291,D、
292,默会知识
293,窗体底端
294,正确答案： B 我的答案：B
295,22
296,早期科学的特点是（）。
297,1.0 分
298,窗体顶端
299,A、
300,强烈的推理动机
301,B、
302,高度的有机自然观
303,C、
304,整体性
305,D、
306,以上都对
307,窗体底端
308,正确答案： D 我的答案：D
309,23
310,关于英国科学体制的特点，下列说法错误的是（）。
311,1.0 分
312,窗体顶端
313,A、
314,具有民间业余科学传统
315,B、
316,面向工业发展科技
317,C、
318,科学研究机构遍布全国
319,D、
320,科研社会化程度高
321,窗体底端
322,正确答案： B 我的答案：B
323,24
324,（）被后人认为是西方哲学的奠基者。
325,1.0 分
326,窗体顶端
327,A、
328,亚里士多德
329,B、
330,苏格拉底
331,C、
332,柏拉图
333,D、
334,泰勒斯
335,窗体底端
336,正确答案： B 我的答案：B
337,25
338,（）是最早对人类起源的问题进行分析的科学家。
339,1.0 分
340,窗体顶端
341,A、
342,达尔文
343,B、
344,伽利略
345,C、
346,哥白尼
347,D、
348,牛顿
349,窗体底端
350,正确答案： A 我的答案：A
351,26
352,中国传统博物学的特征是（）。
353,1.0 分
354,窗体顶端
355,A、
356,宜物
357,B、
358,和谐
359,C、
360,彼此适应
361,D、
362,以上都对
363,窗体底端
364,正确答案： D 我的答案：D
365,27
366,希腊天文学的一个基本动机就来自于柏拉图给他学生提出的一个任务，叫（）。
367,1.0 分
368,窗体顶端
369,A、
370,拯救现象
371,B、
372,逆行现象
373,C、
374,规则现象
375,D、
376,整理现象
377,窗体底端
378,正确答案： A 我的答案：A
379,28
380,（）被认为是近代以来的第一个科学学会组织。
381,1.0 分
382,窗体顶端
383,A、
384,自然秘密研究会
385,B、
386,英国皇家学会
387,C、
388,常青藤联盟
389,D、
390,国王学院
391,窗体底端
392,正确答案： A 我的答案：A
393,29
394,关于哥白尼对天文学的保守制度，下列说法不正确的是（）。
395,1.0 分
396,窗体顶端
397,A、
398,保留了天球体系
399,B、
400,保留了正圆运动
401,C、
402,保留了本轮均轮体系
403,D、
404,保留了圆心球装置
405,窗体底端
406,正确答案： D 我的答案：D
407,30
408,我们可以采用德国哲学家维特根斯坦（）的观点来对科学进行分类。
409,1.0 分
410,窗体顶端
411,A、
412,本质说
413,B、
414,性质说
415,C、
416,家族相似说
417,D、
418,起源说
419,窗体底端
420,正确答案： C 我的答案：C
421,31
422,（）属于经验推理的范畴。
423,1.0 分
424,窗体顶端
425,A、
426,类比推理
427,B、
428,保真推理
429,C、
430,演绎推理
431,D、
432,逻辑推理
433,窗体底端
434,正确答案： A 我的答案：A
435,32
436,下列著作中，奠定了近代力学基础的是（）。
437,1.0 分
438,窗体顶端
439,A、
440,《牛顿光学》
441,B、
442,《两门新科学的对话》
443,C、
444,《宇宙的秘密》
445,D、
446,《伽利略传》
447,窗体底端
448,正确答案： B 我的答案：B
449,33
450,关于中国古代天文学，下列说法中正确的是（）。
451,1.0 分
452,窗体顶端
453,A、
454,历代君王并不重视
455,B、
456,过多地追求客观规律
457,C、
458,更多的是一种生活指南
459,D、
460,没有关于极光、超新星等的记载
461,窗体底端
462,正确答案： C 我的答案：C
463,34
464,欧洲早期的大学，其本质是（）。
465,1.0 分
466,窗体顶端
467,A、
468,学术机构
469,B、
470,国家机器
471,C、
472,公益组织
473,D、
474,行会组织
475,窗体底端
476,正确答案： D 我的答案：D
477,35
478,《海国图志》的作者是（）。
479,1.0 分
480,窗体顶端
481,A、
482,汤若望
483,B、
484,邓宇涵
485,C、
486,南怀仁
487,D、
488,魏源
489,窗体底端
490,正确答案： D 我的答案：D
491,36
492,当时的博物学要成为一门学问，所需要做的事情不包括（）。
493,0.0 分
494,窗体顶端
495,A、
496,统一术语和名称
497,B、
498,借助数理实验传统
499,C、
500,建立分类体系
501,D、
502,进化论取得胜利
503,窗体底端
504,正确答案： B 我的答案：D
505,37
506,（）两大事件，被称为欧洲的第一次学术复兴。
507,1.0 分
508,窗体顶端
509,A、
510,文艺复兴运动和神学运动
511,B、
512,大翻译运动和文艺复兴运动
513,C、
514,神学运动和大学的出现
515,D、
516,大翻译运动和大学的出现
517,窗体底端
518,正确答案： D 我的答案：D
519,38
520,（）代表了希腊古典时期最伟大的数理科学成就。
521,1.0 分
522,窗体顶端
523,A、
524,托勒密体系
525,B、
526,拯救现象
527,C、
528,浮力定律
529,D、
530,杠杆原理
531,窗体底端
532,正确答案： A 我的答案：A
533,39
534,（）引发了第二次工业革命。
535,1.0 分
536,窗体顶端
537,A、
538,热力学的发展
539,B、
540,机械动力学的发展
541,C、
542,电磁学的发展
543,D、
544,生物工程学的发展
545,窗体底端
546,正确答案： C 我的答案：C
547,40
548,（）是古希腊自然哲学的集大成者。
549,1.0 分
550,窗体顶端
551,A、
552,亚里士多德
553,B、
554,苏格拉底
555,C、
556,柏拉图
557,D、
558,泰勒斯
559,窗体底端
560,正确答案： A 我的答案：A
561,41
562,（）是希腊科学的一个重要特点。
563,1.0 分
564,窗体顶端
565,A、
566,从无用科学走向实用科学
567,B、
568,从理论科学走向实践科学
569,C、
570,从禁锢科学走向自由科学
571,D、
572,从实用科学走向自由科学
573,窗体底端
574,正确答案： D 我的答案：D
575,42
576,从本质上讲，阿拉伯科学是由（）主导的科学发展模式。
577,1.0 分
578,窗体顶端
579,A、
580,宗教主义
581,B、
582,君主
583,C、
584,实用主义
585,D、
586,自由精神
587,窗体底端
588,正确答案： B 我的答案：B
589,43
590,《坤舆全图》的编制者是（）。
591,1.0 分
592,窗体顶端
593,A、
594,汤若望
595,B、
596,邓宇涵
597,C、
598,南怀仁
599,D、
600,魏源
601,窗体底端
602,正确答案： C 我的答案：C
603,44
604,关于欧洲早期大学的特点，下列说法正确的是（）。
605,1.0 分
606,窗体顶端
607,A、
608,大学拥有地产，没有房产
609,B、
610,大学拥有房产，没有地产
611,C、
612,大学属于自治机构
613,D、
614,大学实际由王室贵族控制
615,窗体底端
616,正确答案： C 我的答案：C
617,45
618,（）中，三大舰队之一的北洋舰队最终全军覆没。
619,1.0 分
620,窗体顶端
621,A、
622,甲午战争
623,B、
624,中俄战争
625,C、
626,第一次鸦片战争
627,D、
628,第二次鸦片战争
629,窗体底端
630,正确答案： A 我的答案：A
631,46
632,下列关于培根的说法中，正确的是（）。
633,1.0 分
634,窗体顶端
635,A、
636,他是古典科学的代表人物
637,B、
638,他提出“只是就是力量”
639,C、
640,他的代表学科是静力学
641,D、
642,《怀疑的化学家》是他的作品
643,窗体底端
644,正确答案： B 我的答案：B
645,47
646,花拉子米所著的（）是近代代数学的先驱之作。
647,1.0 分
648,窗体顶端
649,A、
650,《几何原本》
651,B、
652,《地球的形状》
653,C、
654,《还原与化简的科学》
655,D、
656,《论视觉》
657,窗体底端
658,正确答案： C 我的答案：C
659,48
660,一般认为，科学的职业化是在（）才彻底完成的。
661,1.0 分
662,窗体顶端
663,A、
664,19世纪
665,B、
666,20世纪
667,C、
668,21世纪
669,D、
670,以上都不对
671,窗体底端
672,正确答案： B 我的答案：B
673,49
674,（）上首先体现出希腊人科学的自由性。
675,1.0 分
676,窗体顶端
677,A、
678,物质文明
679,B、
680,哲学理念
681,C、
682,精神文明
683,D、
684,科学形态
685,窗体底端
686,正确答案： D 我的答案：D
687,50
688,1847年，（）在英吉利海峡铺设了第一条海底电缆。
689,1.0 分
690,窗体顶端
691,A、
692,英法
693,B、
694,英美
695,C、
696,美法
697,D、
698,英德
699,窗体底端
700,正确答案： A 我的答案：A
701,二、 判断题（题数：50，共 50.0 分）
702,1
703,中国近代史上，第一个留学美国的华人是容闳。（）
704,1.0 分
705,窗体顶端
706,正确答案： √ 我的答案： √
707,窗体底端
708,2
709,前苏联航天员加加林是第一个进入太空的地球人。（）
710,1.0 分
711,窗体顶端
712,正确答案： √ 我的答案： √
713,窗体底端
714,3
715,《新约圣经》是由希伯来文写的，《旧约圣经》是由希腊文写的。（）
716,1.0 分
717,窗体顶端
718,正确答案： × 我的答案： ×
719,窗体底端
720,4
721,马尔比基通过显微镜发现了毛细血管。（）
722,1.0 分
723,窗体顶端
724,正确答案： √ 我的答案： √
725,窗体底端
726,5
727,沈括《梦溪笔谈》记载了毕昇的活字印刷术。（）
728,1.0 分
729,窗体顶端
730,正确答案： √ 我的答案： √
731,窗体底端
732,6
733,托勒密体系认为地球不是宇宙的中心。（）
734,1.0 分
735,窗体顶端
736,正确答案： √ 我的答案： √
737,窗体底端
738,7
739,瓦特发明了蒸汽机。（）
740,1.0 分
741,窗体顶端
742,正确答案： × 我的答案： ×
743,窗体底端
744,8
745,《技术与文明》是刘易斯·芒福德的作品。（）
746,1.0 分
747,窗体顶端
748,正确答案： √ 我的答案： √
749,窗体底端
750,9
751,达尔文的进化论是个反目的的进化论。（）
752,1.0 分
753,窗体顶端
754,正确答案： √ 我的答案： √
755,窗体底端
756,10
757,古希腊的天文学研究内容包括彗星和超新星等天上变化的东西。（）
758,0.0 分
759,窗体顶端
760,正确答案： × 我的答案： √
761,窗体底端
762,11
763,中国古代算学的特征之一是高度的实用性。（）
764,1.0 分
765,窗体顶端
766,正确答案： √ 我的答案： √
767,窗体底端
768,12
769,非线性系统里具有很多预测，所以它的结果具有不确定性。（）
770,1.0 分
771,窗体顶端
772,正确答案： √ 我的答案： √
773,窗体底端
774,13
775,巴黎科学院把科学分为六大门类，其中三个数学的，三个医学的。（）
776,0.0 分
777,窗体顶端
778,正确答案： √ 我的答案： ×
779,窗体底端
780,14
781,人科动物大约出现在五百万年以前。（）
782,1.0 分
783,窗体顶端
784,正确答案： × 我的答案： ×
785,窗体底端
786,15
787,近代科学是在与亚里士多德的自然哲学体系相决裂的过程中诞生的。（）
788,1.0 分
789,窗体顶端
790,正确答案： √ 我的答案： √
791,窗体底端
792,16
793,圣彼得堡科学院的学者主要来自本国。（）
794,1.0 分
795,窗体顶端
796,正确答案： × 我的答案： ×
797,窗体底端
798,17
799,20世纪前半期发挥巨大作用的两大超级能量分别是核能的释放和航天事业。（）
800,1.0 分
801,窗体顶端
802,正确答案： √ 我的答案： √
803,窗体底端
804,18
805,宋应星是明代万历年间《农政全书》的作者。（）
806,1.0 分
807,窗体顶端
808,正确答案： × 我的答案： ×
809,窗体底端
810,19
811,帕拉萨尔苏斯认为人体里面的三要素是硫碱汞。（）
812,1.0 分
813,窗体顶端
814,正确答案： × 我的答案： ×
815,窗体底端
816,20
817,叔本华是古罗马时期最著名、最有影响力的医学大师。（）
818,1.0 分
819,窗体顶端
820,正确答案： × 我的答案： ×
821,窗体底端
822,21
823,明清时期是中国算学最顶峰的时期。（）
824,1.0 分
825,窗体顶端
826,正确答案： × 我的答案： ×
827,窗体底端
828,22
829,柏拉图认为，运动即由潜能到现实转化，而真正的现实是物体的天然位置。
830,0.0 分
831,窗体顶端
832,正确答案： × 我的答案： √
833,窗体底端
834,23
835,由于技术革新，整个18世纪英国的铁产量增加了30倍。（）
836,0.0 分
837,窗体顶端
838,正确答案： × 我的答案： √
839,窗体底端
840,24
841,12世纪，欧洲的大翻译运动主要是把希腊文翻译为英文。（）
842,1.0 分
843,窗体顶端
844,正确答案： × 我的答案： ×
845,窗体底端
846,25
847,哥白尼革命包括三个层面的革命，分别是天文学革命、物理学革命、地球宇宙学革命。
848,0.0 分
849,窗体顶端
850,正确答案： × 我的答案： √
851,窗体底端
852,26
853,美国是最早出现铁路的国家。（）
854,1.0 分
855,窗体顶端
856,正确答案： √ 我的答案： √
857,窗体底端
858,27
859,巴比伦发明了六十进制，并沿用至今。（）
860,1.0 分
861,窗体顶端
862,正确答案： √ 我的答案： √
863,窗体底端
864,28
865,制造和使用工具并不是人类特有的功能。（）
866,1.0 分
867,窗体顶端
868,正确答案： √ 我的答案： √
869,窗体底端
870,29
871,中国农耕文化的基本特征是农民对土地的依恋。（）
872,1.0 分
873,窗体顶端
874,正确答案： √ 我的答案： √
875,窗体底端
876,30
877,《星际使者》的作者是哥白尼。()
878,1.0 分
879,窗体顶端
880,正确答案： × 我的答案： ×
881,窗体底端
882,31
883,希帕提娅是希腊化古埃及的女数学家。（）
884,1.0 分
885,窗体顶端
886,正确答案： √ 我的答案： √
887,窗体底端
888,32
889,英国科学家卡文迪许测定了万有引力常数G。（）
890,1.0 分
891,窗体顶端
892,正确答案： √ 我的答案： √
893,窗体底端
894,33
895,但丁被认为是欧洲文艺复兴时期的人文主义文学的集大成者。（）
896,1.0 分
897,窗体顶端
898,正确答案： × 我的答案： ×
899,窗体底端
900,34
901,富兰克林主持成立了美国科学促进会。（）
902,1.0 分
903,窗体顶端
904,正确答案： √ 我的答案： √
905,窗体底端
906,35
907,《至大论》是希腊数理天文学家西塞罗的代表作。（）
908,1.0 分
909,窗体顶端
910,正确答案： × 我的答案： ×
911,窗体底端
912,36
913,机械自然观的出现是近代科学出现的主要原因。（）
914,0.0 分
915,窗体顶端
916,正确答案： √ 我的答案： ×
917,窗体底端
918,37
919,富兰克林发明了避雷针。（）
920,1.0 分
921,窗体顶端
922,正确答案： √ 我的答案： √
923,窗体底端
924,38
925,罗蒙诺索夫斯基是彼得堡科学院的第一位俄籍院士。（）
926,0.0 分
927,窗体顶端
928,正确答案： √ 我的答案： ×
929,窗体底端
930,39
931,理论的知识起源于人对世界的普遍领悟。（）
932,1.0 分
933,窗体顶端
934,正确答案： √ 我的答案： √
935,窗体底端
936,40
937,本茨研制出了第一台汽油发动机的两轮“摩托车”。（）
938,1.0 分
939,窗体顶端
940,正确答案： × 我的答案： ×
941,窗体底端
942,41
943,在希腊的古典时期，培养出了一个所谓的自由学术的传统。（）
944,1.0 分
945,窗体顶端
946,正确答案： √ 我的答案： √
947,窗体底端
948,42
949,《几何原本》的前六章是由利玛窦口述，徐光启合译的。（）
950,1.0 分
951,窗体顶端
952,正确答案： √ 我的答案： √
953,窗体底端
954,43
955,二阶历史是我们通常所说的历史。（）
956,1.0 分
957,窗体顶端
958,正确答案： × 我的答案： ×
959,窗体底端
960,44
961,爱因斯坦的主要研究领域是宇宙论，并提出了广义相对论。（）
962,1.0 分
963,窗体顶端
964,正确答案： × 我的答案： ×
965,窗体底端
966,45
967,马格德堡半球实验是关于真空是否存在的实验。（）
968,1.0 分
969,窗体顶端
970,正确答案： √ 我的答案： √
971,窗体底端
972,46
973,磁振通信机是由安培设计出的。（）
974,0.0 分
975,窗体顶端
976,正确答案： √ 我的答案： ×
977,窗体底端
978,47
979,马匹的使用，重犁的使用，以及两田轮作制的推行使欧洲的粮食产量稳步上升。（）
980,1.0 分
981,窗体顶端
982,正确答案： × 我的答案： ×
983,窗体底端
984,48
985,“科学”一词来自西方语言的直接翻译。（）
986,1.0 分
987,窗体顶端
988,正确答案： × 我的答案： ×
989,窗体底端
990,49
991,群居模式标志着人类的进化水平。（）
992,0.0 分
993,窗体顶端
994,正确答案： × 我的答案： √
995,窗体底端
996,50
997,自然哲学的基本工作是采集事实，描述命名，分类编目。（）
998,0.0 分
999,窗体顶端
1000,正确答案： × 我的答案： √
1001,窗体底端
1002, 
1003,           微信公众号：琢磨俗僧
1004,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1005,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1006,请发邮件至：cxeytk@foxmail.com
1007,
