,题目
122,· D、 
123,分析趋势出现的原因 
124,我的答案：D 
125,窗体底端
126,10 
127,以下哪项不是商业计划的十大重要问题之一？（）
128,1.0 分 
129,窗体顶端
130,· A、 
131,是创意还是机会 
132,· B、 
133,是否是成长期 
134,· C、 
135,目标市场是什么 
136,· D、 
137,行业前景是什么 
138,我的答案：D 
139,窗体底端
140,11 
141,机会窗口关闭后，新建企业可以通过（）取得成功。
142,1.0 分 
143,窗体顶端
144,· A、 
145,加大资金投入 
146,· B、 
147,广招人才 
148,· C、 
149,专注细分市场 
150,· D、 
151,提高技术 
152,我的答案：C 
153,窗体底端
154,12 
155,“不从传统来源借款，凭自己的力量获取资源”指的是（）。
156,1.0 分 
157,窗体顶端
158,· A、 
159,银行贷款 
160,· B、 
161,步步为营 
162,· C、 
163,个人储蓄 
164,· D、 
165,亲情融资 
166,我的答案：B 
167,窗体底端
168,13 
169,以下哪项不是有吸引力行业的特征？（）
170,1.0 分 
171,窗体顶端
172,· A、 
173,行业在增长，而非萎缩 
174,· B、 
175,新兴行业，而非传统产业 
176,· C、 
177,行业生命周期处早期阶段 
178,· D、 
179,行业集中而非分散化 
180,我的答案：D 
181,窗体底端
182,14 
183,以下哪项不是商业计划书中的商业合作模式？（）
184,1.0 分 
185,窗体顶端
186,· A、 
187,阶段合作 
188,· B、 
189,优势互补 
190,· C、 
191,联手合作 
192,· D、 
193,业务外包 
194,我的答案：A 
195,窗体底端
196,15 
197,以下哪项不是企业成长的4种日常挑战？（）
198,1.0 分 
199,窗体顶端
200,· A、 
201,现金流管理 
202,· B、 
203,价格稳定性 
204,· C、 
205,员工支出 
206,· D、 
207,资本约束 
208,我的答案：C 
209,窗体底端
210,16 
211,初创企业需要的创业导师要至少创业（）。
212,1.0 分 
213,窗体顶端
214,· A、 
215,5年 
216,· B、 
217,6年 
218,· C、 
219,7年 
220,· D、 
221,8年 
222,我的答案：D 
223,窗体底端
224,17 
225,“到目标市场考察”指的是（）。
226,1.0 分 
227,窗体顶端
228,· A、 
229,购买意愿调查 
230,· B、 
231,秘密调查 
232,· C、 
233,图书馆调查 
234,· D、 
235,网络调查 
236,我的答案：B 
237,窗体底端
238,18 
239,“创意走廊”又叫做什么:（）
240,1.0 分 
241,窗体顶端
242,· A、 
243,创意思维 
244,· B、 
245,创意精神 
246,· C、 
247,创意警觉 
248,· D、 
249,创意机会 
250,我的答案：C 
251,窗体底端
252,19 
253,以下哪项不是设立企业的内部条件？（）
254,1.0 分 
255,窗体顶端
256,· A、 
257,设立企业有可能形成竞争优势 
258,· B、 
259,有足够的启动资金 
260,· C、 
261,开发了能创造价值的产品 
262,· D、 
263,创业者有强烈的“我要当老板”的愿望 
264,我的答案：B 
265,窗体底端
266,20 
267,创业管理是对企业多长时间的管理？（）
268,1.0 分 
269,窗体顶端
270,· A、 
271,0-1年 
272,· B、 
273,0-2年 
274,· C、 
275,0-3年 
276,· D、 
277,0-4年 
278,我的答案：C 
279,窗体底端
280,21 
281,以下哪项不是新建企业选址要考虑的因素？（）
282,1.0 分 
283,窗体顶端
284,· A、 
285,经济因素 
286,· B、 
287,技术因素 
288,· C、 
289,政治因素 
290,· D、 
291,人员因素 
292,我的答案：D 
293,窗体底端
294,22 
295,可行性分析四维度中的财务可行性不包括以下哪项？（）
296,1.0 分 
297,窗体顶端
298,· A、 
299,投入资金总需求 
300,· B、 
301,同类企业业绩 
302,· C、 
303,新企业盈利预期 
304,· D、 
305,产品成本核算 
306,我的答案：D 
307,窗体底端
308,23 
309,以下哪项不是一分钟电梯演讲的内容？（）
310,0.0 分 
311,窗体顶端
312,· A、 
313,描述机会和需要解决的问题 
314,· B、 
315,描述你的资格 
316,· C、 
317,描述你的资金来源 
318,· D、 
319,描述你的市场 
320,我的答案：B 
321,窗体底端
322,24 
323,商业计划展示做多少页合适？（）
324,1.0 分 
325,窗体顶端
326,· A、 
327,10页 
328,· B、 
329,11页 
330,· C、 
331,12页 
332,· D、 
333,13页 
334,我的答案：C 
335,窗体底端
336,25 
337,以下哪项不是影响创业动机的关键因素？（）
338,1.0 分 
339,窗体顶端
340,· A、 
341,个人特质 
342,· B、 
343,创业机会 
344,· C、 
345,创业的机会成本 
346,· D、 
347,各种资源 
348,我的答案：D 
349,窗体底端
350,26 
351,决定创业能不能成功的关键是（）。
352,1.0 分 
353,窗体顶端
354,· A、 
355,人脉 
356,· B、 
357,资金 
358,· C、 
359,创业精神 
360,· D、 
361,项目 
362,我的答案：C 
363,窗体底端
364,27 
365,以下哪项不是初创企业需要融资的原因？（）
366,1.0 分 
367,窗体顶端
368,· A、 
369,现金流问题 
370,· B、 
371,资本投资 
372,· C、 
373,员工支出 
374,· D、 
375,潜伏期的需要 
376,我的答案：C 
377,窗体底端
378,28 
379,企业为成长做准备应专注做（）。
380,1.0 分 
381,窗体顶端
382,· A、 
383,新兴业务 
384,· B、 
385,传统业务 
386,· C、 
387,核心业务 
388,· D、 
389,随情况而定 
390,我的答案：C 
391,窗体底端
392,29 
393,以下哪项不是获得创意的方法？（）
394,1.0 分 
395,窗体顶端
396,· A、 
397,参观学习 
398,· B、 
399,头脑风暴法 
400,· C、 
401,焦点小组 
402,· D、 
403,消费顾问调研 
404,我的答案：A 
405,窗体底端
406,30 
407,以下哪项不是主管层面保护新创意的措施？（）
408,1.0 分 
409,窗体顶端
410,· A、 
411,注意倾听创意 
412,· B、 
413,给予指导 
414,· C、 
415,承认创意 
416,· D、 
417,提供早期支持 
418,我的答案：B 
419,窗体底端
420,31 
421,市场空隙在（）可被识别。
422,1.0 分 
423,窗体顶端
424,· A、 
425,技术落后 
426,· B、 
427,人们无法找到所需产品或服务 
428,· C、 
429,技术创新 
430,· D、 
431,经济发展 
432,我的答案：B 
433,窗体底端
434,32 
435,创业者自己要投资的黄金比例是多少：（）
436,1.0 分 
437,窗体顶端
438,· A、 
439,二分之一 
440,· B、 
441,三分之一 
442,· C、 
443,四分之一 
444,· D、 
445,五分之一 
446,我的答案：B 
447,窗体底端
448,33 
449,以下哪项不是商业模式的构成要素？（）
450,1.0 分 
451,窗体顶端
452,· A、 
453,战略资源 
454,· B、 
455,核心战略 
456,· C、 
457,伙伴网络 
458,· D、 
459,创新技能 
460,我的答案：D 
461,窗体底端
462,34 
463,以下哪项不是债务融资的来源？（）
464,1.0 分 
465,窗体顶端
466,· A、 
467,商业银行 
468,· B、 
469,风险投资 
470,· C、 
471,开业贷款 
472,· D、 
473,创业基金 
474,我的答案：B 
475,窗体底端
476,35 
477,以下哪项不是融资的创造性来源？（）
478,1.0 分 
479,窗体顶端
480,· A、 
481,租赁 
482,· B、 
483,创业园区 
484,· C、 
485,政府资助 
486,· D、 
487,战略伙伴 
488,我的答案：C 
489,窗体底端
490,36 
491,以下哪项不是私人融资的来源？（）
492,1.0 分 
493,窗体顶端
494,· A、 
495,个人储蓄 
496,· B、 
497,亲情融资 
498,· C、 
499,步步为营 
500,· D、 
501,银行贷款 
502,我的答案：D 
503,窗体底端
504,37 
505,以下哪项不是保护自己创意的措施？（）
506,1.0 分 
507,窗体顶端
508,· A、 
509,把创意变成课件形式 
510,· B、 
511,避免不经意创意披露 
512,· C、 
513,保存完整创意日志 
514,· D、 
515,不告知他人 
516,我的答案：D 
517,窗体底端
518,38 
519,以下哪项不是商业计划书的类型？（）
520,1.0 分 
521,窗体顶端
522,· A、 
523,简略商业计划 
524,· B、 
525,未来发展计划 
526,· C、 
527,详尽商业计划 
528,· D、 
529,企业运营计划 
530,我的答案：B 
531,窗体底端
532,39 
533,以下哪项不是商业计划的误区？（）
534,1.0 分 
535,窗体顶端
536,· A、 
537,创业者没有投资 
538,· B、 
539,引注不明 
540,· C、 
541,分析不透彻 
542,· D、 
543,市场规模界定过宽 
544,我的答案：C 
545,窗体底端
546,40 
547,以下哪项不是识别机会时需要观察的重要趋势？（）
548,1.0 分 
549,窗体顶端
550,· A、 
551,经济趋势 
552,· B、 
553,时尚发展 
554,· C、 
555,社会趋势 
556,· D、 
557,技术进步 
558,我的答案：B 
559,窗体底端
560,1 
561,商业模式是没有标准的，也不是一成不变的。（）
562,2.0 分 
563,窗体顶端
564,我的答案： √ 
565,窗体底端
566,2 
567,起名并不是新的企业注册要注重的问题。（）
568,2.0 分 
569,窗体顶端
570,我的答案： × 
571,窗体底端
572,3 
573,设身处地的为别人着想才会创业成功。（）
574,2.0 分 
575,窗体顶端
576,我的答案： √ 
577,窗体底端
578,4 
579,天使基金不属于债务和权益融资。（）
580,2.0 分 
581,窗体顶端
582,我的答案： × 
583,窗体底端
584,5 
585,所有的企业都会与其他企业形成合作关系。（）
586,2.0 分 
587,窗体顶端
588,我的答案： × 
589,窗体底端
590,6 
591,企业成长得快就是好的情况。（）
592,2.0 分 
593,窗体顶端
594,我的答案： × 
595,窗体底端
596,7 
597,商业计划书不要用常规的计划书模板写。（）
598,2.0 分 
599,窗体顶端
600,我的答案： × 
601,窗体底端
602,8 
603,当创业的机会成本低的时候更容易创业。（）
604,2.0 分 
605,窗体顶端
606,我的答案： √ 
607,窗体底端
608,9 
609,对新企业而言，过度融资有害无益。（）
610,2.0 分 
611,窗体顶端
612,我的答案： √ 
613,窗体底端
614,10 
615,创业计划书要根据现实做出相应的调整。（）
616,2.0 分 
617,窗体顶端
618,我的答案： √ 
619,窗体底端
620,11 
621,企业有引入、成长、青春、成熟、衰退和死亡6个阶段。（）
622,2.0 分 
623,窗体顶端
624,我的答案： √ 
625,窗体底端
626,12 
627,顾客在发现产品未能达到所做承诺时不会很快就离开。（）
628,2.0 分 
629,窗体顶端
630,我的答案： × 
631,窗体底端
632,13 
633,柏森商学院是全球最早开设创业管理课程的学校。（）
634,2.0 分 
635,窗体顶端
636,我的答案： √ 
637,窗体底端
638,14 
639,分析创意的可行性要在写计划书之前做。（）
640,2.0 分 
641,窗体顶端
642,我的答案： √ 
643,窗体底端
644,15 
645,商业模式就是企业如何实现利润的方式。（）
646,2.0 分 
647,窗体顶端
648,我的答案： √ 
649,窗体底端
650,16 
651,企业的成功是跟企业做大有关的。（）
652,2.0 分 
653,窗体顶端
654,我的答案： × 
655,窗体底端
656,17 
657,为了验证商业计划中的假设要跟至少十个陌生人讨论。（）
658,2.0 分 
659,窗体顶端
660,我的答案： √ 
661,窗体底端
662,18 
663,创业计划书比创业者本人的素质更重要。（）
664,2.0 分 
665,窗体顶端
666,我的答案： × 
667,窗体底端
668,19 
669,机会的本质是创业者识别机会，并将其转化为成功的企业。（）
670,2.0 分 
671,窗体顶端
672,我的答案： √ 
673,窗体底端
674,20 
675,商业模式是在新企业创建的可行性分析之前开发的。（）
676,2.0 分 
677,窗体顶端
678,我的答案： × 
679,窗体底端
680,21 
681,银行总是规避风险的，贷款给大企业的利润很高。（）
682,2.0 分 
683,窗体顶端
684,我的答案： √ 
685,窗体底端
686,22 
687,创业者需要根据创业机会设计出清晰的商业模式。（）
688,2.0 分 
689,窗体顶端
690,我的答案： √ 
691,窗体底端
692,23 
693,技术进步并非是识别商机的关键。（）
694,2.0 分 
695,窗体顶端
696,我的答案： √ 
697,窗体底端
698,24 
699,识别机会只是创业过程的一个普通的部分。（）
700,2.0 分 
701,窗体顶端
702,我的答案： × 
703,窗体底端
704,25 
705,观察时尚可以发现创业机会。（）
706,2.0 分 
707,窗体顶端
708,我的答案： × 
709,窗体底端
710,26 
711,企业必须占领先发优势，才能快速成长。（）
712,2.0 分 
713,窗体顶端
714,我的答案： √ 
715,窗体底端
716,27 
717,当企业知名以后，可以跟其他企业都建立合作。（）
718,2.0 分 
719,窗体顶端
720,我的答案： × 
721,窗体底端
722,28 
723,商业计划书的作用是推介新企业，寻找合作者。（）
724,2.0 分 
725,窗体顶端
726,我的答案： √ 
727,窗体底端
728,29 
729,创业教育的目的是培养创业思维。（）
730,2.0 分 
731,窗体顶端
732,我的答案： √ 
733,窗体底端
734,30 
735,机会窗口关闭后，新建企业也能很容易就成功。（）
736,2.0 分 
737,窗体顶端
738,我的答案： × 
739,窗体底端
740,· 一、 单选题 
741,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 
742,· 二、 判断题 
743,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 
744,
745,
746,           微信公众号：琢磨俗僧
747,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
748,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
749,请发邮件至：cxeytk@foxmail.com
750,
