,题目
346,内容的全覆盖 
347, 
348,B、 
349,主体的全动员 
350, 
351,C、 
352,时间的长期性 
353, 
354,D、 
355,以上都对 
356, 
357,窗体底端
358,正确答案： D 我的答案：A 
359,21 
360,中共十八大报告中强调：“全面落实经济建设、政治建设、文化建设、社会建设、生态文明建设（）总体布局”。
361,窗体顶端
362,
363,A、 
364,五位一体 
365, 
366,B、 
367,四位一体 
368, 
369,C、 
370,两个一百年 
371, 
372,D、 
373,三步走 
374, 
375,窗体底端
376,正确答案： A 我的答案：A 
377,22 
378,2014年的乌克兰危机后，俄罗斯经济出现严重问题，不包括（）。
379,窗体顶端
380,
381,A、 
382,资本外逃 
383, 
384,B、 
385,货币贬值 
386, 
387,C、 
388,油价暴跌 
389, 
390,D、 
391,叙利亚危机 
392, 
393,窗体底端
394,正确答案： D 我的答案：D 
395,23 
396,参加德黑兰会议的国家不包括（）。
397,窗体顶端
398,
399,A、 
400,苏联 
401, 
402,B、 
403,美国 
404, 
405,C、 
406,英国 
407, 
408,D、 
409,德国 
410, 
411,窗体底端
412,正确答案： D 我的答案：D 
413,24 
414,中国人的时代精神不包括（）。
415,窗体顶端
416,
417,A、 
418,解放思想 
419, 
420,B、 
421,勇于探索 
422, 
423,C、 
424,依靠群众 
425, 
426,D、 
427,求真务实 
428, 
429,窗体底端
430,正确答案： C 我的答案：C 
431,25 
432,窗体顶端
433,
434,A、 
435,自信心 
436, 
437,B、 
438,平常心 
439, 
440,C、 
441,自负心 
442, 
443,D、 
444,责任心 
445, 
446,窗体底端
447,正确答案： C 我的答案：C 
448,26 
449,“一切法律中最重要的法律，既不是刻在大理石上，也不是刻在铜表上，而是铭刻在公民的内心里。”，此话出自（）。
450,窗体顶端
451,
452,A、 
453,孟德斯鸠 
454, 
455,B、 
456,拿破仑 
457, 
458,C、 
459,柏拉图 
460, 
461,D、 
462,卢梭 
463, 
464,窗体底端
465,正确答案： D 我的答案：A 
466,27 
467,与我国有南海争端的国家不包括（）。
468,窗体顶端
469,
470,A、 
471,菲律宾 
472, 
473,B、 
474,马来西亚 
475, 
476,C、 
477,印度 
478, 
479,D、 
480,越南 
481, 
482,窗体底端
483,正确答案： C 我的答案：C 
484,28 
485,强调中华文化是两岸同胞共同的精神财富，也是两岸同胞血脉相连的精神纽带的领导人是（）。
486,窗体顶端
487,
488,A、 
489,习近平 
490, 
491,B、 
492,胡锦涛 
493, 
494,C、 
495,江泽民 
496, 
497,D、 
498,邓小平 
499, 
500,窗体底端
501,正确答案： A 我的答案：A 
502,29 
503,从严治党是全党的政治责任，（）是党的建设第一责任人。
504,窗体顶端
505,
506,A、 
507,党员 
508, 
509,B、 
510,总书记 
511, 
512,C、 
513,群众 
514, 
515,D、 
516,党委书记 
517, 
518,窗体底端
519,正确答案： D 我的答案：D 
520,30 
521,窗体顶端
522,
523,A、 
524,五四精神 
525, 
526,B、 
527,西柏坡精神 
528, 
529,C、 
530,抗美援朝精神 
531, 
532,D、 
533,长征精神 
534, 
535,窗体底端
536,正确答案： C 我的答案：C 
537,31 
538,出席中国人民抗日战争暨世界反法西斯战争胜利70周年大型纪念活动的国外领导人不包括（）。
539,窗体顶端
540,
541,A、 
542,安倍晋三 
543, 
544,B、 
545,普金 
546, 
547,C、 
548,朴槿惠 
549, 
550,D、 
551,卢卡申科 
552, 
553,窗体底端
554,正确答案： A 我的答案：A 
555,32 
556,窗体顶端
557,
558,A、 
559,张维迎 
560, 
561,B、 
562,樊纲 
563, 
564,C、 
565,朱民 
566, 
567,D、 
568,林毅夫 
569, 
570,窗体底端
571,正确答案： C 我的答案：C 
572,33 
573,与“攘外必先安内”的政策无直接关系的是（）。
574,窗体顶端
575,
576,A、 
577,九一八事变 
578, 
579,B、 
580,一二八事变 
581, 
582,C、 
583,华北事变 
584, 
585,D、 
586,平型关大捷 
587, 
588,窗体底端
589,正确答案： D 我的答案：D 
590,34 
591,《天朝田亩制度》的制定是由于（）。
592,窗体顶端
593,
594,A、 
595,义和团运动 
596, 
597,B、 
598,洋务运动 
599, 
600,C、 
601,太平天国运动 
602, 
603,D、 
604,戊戌变法 
605, 
606,窗体底端
607,正确答案： C 我的答案：C 
608,35 
609,中共党内率先提出中国经济新常态论断的人是（）。
610,窗体顶端
611,
612,A、 
613,邓小平 
614, 
615,B、 
616,朱镕基 
617, 
618,C、 
619,习近平 
620, 
621,D、 
622,周恩来 
623, 
624,窗体底端
625,正确答案： C 我的答案：C 
626,36 
627,2004年11月第一所孔子学院在（）成立。
628,窗体顶端
629,
630,A、 
631,首尔 
632, 
633,B、 
634,芝加哥 
635, 
636,C、 
637,伦敦 
638, 
639,D、 
640,新加坡 
641, 
642,窗体底端
643,正确答案： A 我的答案：A 
644,37 
645,修昔底德是（）著名的历史学家。
646,窗体顶端
647,
648,A、 
649,古罗马 
650, 
651,B、 
652,古埃及 
653, 
654,C、 
655,古巴比伦 
656, 
657,D、 
658,古希腊 
659, 
660,窗体底端
661,正确答案： D 我的答案：D 
662,38 
663,窗体顶端
664,
665,A、 
666,改革开放 
667, 
668,B、 
669,经济建设 
670, 
671,C、 
672,社会主义初级阶段 
673, 
674,D、 
675,中华民族伟大复兴 
676, 
677,窗体底端
678,正确答案： C 我的答案：C 
679,39 
680,从援助对象上看，中国的对外援助集中于（）。
681,窗体顶端
682,
683,A、 
684,发达国家 
685, 
686,B、 
687,发展中国家 
688, 
689,C、 
690,最不发达国家 
691, 
692,D、 
693,小岛国家 
694, 
695,窗体底端
696,正确答案： C 我的答案：C 
697,40 
698,窗体顶端
699,
700,A、 
701,安南 
702, 
703,B、 
704,朴槿惠 
705, 
706,C、 
707,潘文基 
708, 
709,D、 
710,潘基文 
711, 
712,窗体底端
713,正确答案： D 我的答案：D 
714,41 
715,太平洋战争爆发于（）。
716,窗体顶端
717,
718,A、 
719,1931年 
720, 
721,B、 
722,1937年 
723, 
724,C、 
725,1939年 
726, 
727,D、 
728,1941年 
729, 
730,窗体底端
731,正确答案： D 我的答案：D 
732,42 
733,冷战时期在经济上的特点不包括（）。
734,窗体顶端
735,
736,A、 
737,不平等的国际分工 
738, 
739,B、 
740,国际经济关系严重失衡 
741, 
742,C、 
743,国家贫富差距悬殊 
744, 
745,D、 
746,大国干涉他国内政 
747, 
748,窗体底端
749,正确答案： D 我的答案：D 
750,43 
751,发展社会主义民主政治，必须以（）为根本。
752,窗体顶端
753,
754,A、 
755,坚持党的领导 
756, 
757,B、 
758,宪法 
759, 
760,C、 
761,保证人民当家作主 
762, 
763,D、 
764,人民代表大会制度 
765, 
766,窗体底端
767,正确答案： C 我的答案：C 
768,44 
769,（）是二次大战的策源地和战败国。
770,窗体顶端
771,
772,A、 
773,英国 
774, 
775,B、 
776,法国 
777, 
778,C、 
779,苏联 
780, 
781,D、 
782,日本 
783, 
784,窗体底端
785,正确答案： D 我的答案：D 
786,45 
787,“三通”不包括（）。
788,窗体顶端
789,
790,A、 
791,通商 
792, 
793,B、 
794,通话 
795, 
796,C、 
797,通航 
798, 
799,D、 
800,通邮 
801, 
802,窗体底端
803,正确答案： B 我的答案：C 
804,46 
805,“九二共识”之所以重要，在于它体现了（），明确界定了两岸关系的根本性质。
806,窗体顶端
807,
808,A、 
809,一中一台原则 
810, 
811,B、 
812,一个中国原则 
813, 
814,C、 
815,互利共赢原则 
816, 
817,D、 
818,维持现状原则 
819, 
820,窗体底端
821,正确答案： B 我的答案：B 
822,47 
823,“小康”一词最早出现在（）。
824,窗体顶端
825,
826,A、 
827,《论语》 
828, 
829,B、 
830,《孟子》 
831, 
832,C、 
833,《老子》 
834, 
835,D、 
836,《诗经》 
837, 
838,窗体底端
839,正确答案： D 我的答案：D 
840,48 
841,窗体顶端
842,
843,A、 
844,菅直人 
845, 
846,B、 
847,鸠山由纪夫 
848, 
849,C、 
850,安倍晋三 
851, 
852,D、 
853,羽田孜 
854, 
855,窗体底端
856,正确答案： C 我的答案：C 
857,49 
858,（）全国人大十届三次会议上制定并通过《反分裂国家法》。
859,窗体顶端
860,
861,A、 
862,2003年5月 
863, 
864,B、 
865,2004年3月 
866, 
867,C、 
868,2005年3月 
869, 
870,D、 
871,2006年5月 
872, 
873,窗体底端
874,正确答案： C 我的答案：C 
875,50 
876,从西域诸国引入到中原的物种不包括（）。
877,窗体顶端
878,
879,A、 
880,石榴 
881, 
882,B、 
883,胡麻 
884, 
885,C、 
886,玉米 
887, 
888,D、 
889,苜蓿 
890, 
891,窗体底端
892,正确答案： C 我的答案：C 
893,1 
894,“汪辜会谈”的大陆代表是汪道涵。（）
895,窗体顶端
896,
897,正确答案： √ 我的答案： √ 
898,窗体底端
899,2 
900,免除外债是中国在“穷大方”。（）
901,窗体顶端
902,
903,正确答案： × 我的答案： × 
904,窗体底端
905,3 
906,武汉失守后，抗日战争进入相持阶段。（）
907,窗体顶端
908,
909,正确答案： √ 我的答案： √ 
910,窗体底端
911,4 
912,资金融通是“一带一路”建设的社会根基。（）
913,窗体顶端
914,
915,正确答案： × 我的答案： × 
916,窗体底端
917,5 
918,我们可以短期内与周边各国建立高水平的政治互信。（）
919,窗体顶端
920,
921,正确答案： × 我的答案： √ 
922,窗体底端
923,6 
924,“十三五”时期我国发展，既要看速度，也要看增量，更要看质量。（）
925,窗体顶端
926,
927,正确答案： √ 我的答案： √ 
928,窗体底端
929,7 
930,“枉自称男儿，甘受倭奴气。不战送山河，万世同羞耻”，这句诗出自何香凝女士。（）
931,窗体顶端
932,
933,正确答案： √ 我的答案： √ 
934,窗体底端
935,8 
936,《抗战建国纲领》和《抗日救国十大纲领》的基本精神是背道而驰的。（）
937,窗体顶端
938,
939,正确答案： × 我的答案： × 
940,窗体底端
941,9 
942,我国海洋国土面积为300万平方公里。（）
943,窗体顶端
944,
945,正确答案： √ 我的答案： √ 
946,窗体底端
947,10 
948,《抗日救国十大纲领》是在洛川会议上制定的。（）
949,窗体顶端
950,
951,正确答案： √ 我的答案： √ 
952,窗体底端
953,11 
954,到1990年，我国已经基本解决了人民的温饱问题。（）
955,窗体顶端
956,
957,正确答案： √ 我的答案： √ 
958,窗体底端
959,12 
960,“有文事者必有武备，有武备者必有文事。” 出自司马迁的《史记》。（）
961,窗体顶端
962,
963,正确答案： √ 我的答案： × 
964,窗体底端
965,13 
966,“习马会”是两岸关系发展的必然结果。（）
967,窗体顶端
968,
969,正确答案： √ 我的答案： √ 
970,窗体底端
971,14 
972,全国人大常委会于1979年1月1日发表《告台湾同胞书》，宣布了关于和平统一祖国的大政方针。（）
973,窗体顶端
974,
975,正确答案： √ 我的答案： √ 
976,窗体底端
977,15 
978,克里米亚250万人口，将近60%是俄罗斯族人。（）
979,窗体顶端
980,
981,正确答案： √ 我的答案： √ 
982,窗体底端
983,16 
984,中国是第一个在联合国宪章上签字的国家。（）
985,窗体顶端
986,
987,正确答案： √ 我的答案： √ 
988,窗体底端
989,17 
990,2015年第一季度，中国和“一带一路”国家的贸易总额达到2360亿，占中国外贸进出口额的四分之一以上。（）
991,窗体顶端
992,
993,正确答案： √ 我的答案： √ 
994,窗体底端
995,18 
996,2014年世界GDP排名第三位的国家是德国。（）
997,窗体顶端
998,
999,正确答案： × 我的答案： × 
1000,窗体底端
1001,19 
1002,美国的亚太再平衡战略对我国的安全环境没有影响。（）
1003,窗体顶端
1004,
1005,正确答案： × 我的答案： × 
1006,窗体底端
1007,20 
1008,德国地理学家李约瑟最早提出“丝绸之路”的概念。（）
1009,窗体顶端
1010,
1011,正确答案： × 我的答案： × 
1012,窗体底端
1013,21 
1014,全面深化改革的总目标是：“完善和发展中国特色社会主义制度，推进国家治理体系和治理能力现代化”。（）
1015,窗体顶端
1016,
1017,正确答案： √ 我的答案： √ 
1018,窗体底端
1019,22 
1020,朝鲜战争爆发于1950年。（）
1021,窗体顶端
1022,
1023,正确答案： √ 我的答案： √ 
1024,窗体底端
1025,23 
1026,坚持党性，核心就是坚持正确政治方向，站稳政治立场。（）
1027,窗体顶端
1028,
1029,正确答案： √ 我的答案： √ 
1030,窗体底端
1031,24 
1032,全面从严治党，从思想上严起来，就是要从严管理干部。（）
1033,窗体顶端
1034,
1035,正确答案： × 我的答案： √ 
1036,窗体底端
1037,25 
1038,严肃党内政治生活贵在经常、重在认真、要在细节。（）
1039,窗体顶端
1040,
1041,正确答案： √ 我的答案： √ 
1042,窗体底端
1043,26 
1044,中国重要战略机遇期的目标是全面建成小康社会。（）
1045,窗体顶端
1046,
1047,正确答案： √ 我的答案： × 
1048,窗体底端
1049,27 
1050,人民币已是世界最主要的国际结算和储备货币。（）
1051,窗体顶端
1052,
1053,正确答案： × 我的答案： × 
1054,窗体底端
1055,28 
1056,美国的均势战略是霸权均势战略。（）
1057,窗体顶端
1058,
1059,正确答案： √ 我的答案： √ 
1060,窗体底端
1061,29 
1062,中国最早发现、命名南沙群岛，最早并持续对南沙群岛行使主权管辖。（）
1063,窗体顶端
1064,
1065,正确答案： √ 我的答案： √ 
1066,窗体底端
1067,30 
1068,2014年，中共十八届四中全会将“两个全面”扩展为“三个全面”。（）
1069,窗体顶端
1070,
1071,正确答案： √ 我的答案： √ 
1072,窗体底端
1073,31 
1074,所谓多边外交，通常指的是一个国家与国际组织之间的关系。（）
1075,窗体顶端
1076,
1077,正确答案： √ 我的答案： × 
1078,窗体底端
1079,32 
1080,孙中山先生是第一个提出振兴中华的中国人。（）
1081,窗体顶端
1082,
1083,正确答案： √ 我的答案： √ 
1084,窗体底端
1085,33 
1086,运输费用成本最高的是海运。（）
1087,窗体顶端
1088,
1089,正确答案： × 我的答案： × 
1090,窗体底端
1091,34 
1092,大国形象与国家形象没有关系。（）
1093,窗体顶端
1094,
1095,正确答案： × 我的答案： × 
1096,窗体底端
1097,35 
1098,纪律面前一律平等，党内不允许有不受纪律约束的特殊党员。（）
1099,窗体顶端
1100,
1101,正确答案： √ 我的答案： √ 
1102,窗体底端
1103,36 
1104,在国际关系和外交方面，我国坚持“五位一体”的战略布局，其中基础是周边外交。（）
1105,窗体顶端
1106,
1107,正确答案： × 我的答案： √ 
1108,窗体底端
1109,37 
1110,全面深化改革的出发点和落脚点是坚持促进社会公平正义、增进人民福祉。 （）
1111,窗体顶端
1112,
1113,正确答案： √ 我的答案： √ 
1114,窗体底端
1115,38 
1116,“两弹一星”是指原子弹、氢弹和人造卫星。（）
1117,窗体顶端
1118,
1119,正确答案： × 我的答案： √ 
1120,窗体底端
1121,39 
1122,法国是首个与新中国建立大使级外交关系的西方大国。（）
1123,窗体顶端
1124,
1125,正确答案： √ 我的答案： √ 
1126,窗体底端
1127,40 
1128,“和平共处五项原则”的提出者是周恩来总理。（）
1129,窗体顶端
1130,
1131,正确答案： √ 我的答案： √ 
1132,窗体底端
1133,41 
1134,张骞被誉为“第一个睁开眼睛看世界的中国人”。（）
1135,窗体顶端
1136,
1137,正确答案： √ 我的答案： × 
1138,窗体底端
1139,42 
1140,卢沟桥事变起因在于日军遭遇枪击。（）
1141,窗体顶端
1142,
1143,正确答案： × 我的答案： × 
1144,窗体底端
1145,43 
1146,面对1997年亚洲金融危机的冲击，中国宣布人民币贬值并为周边国家提供经济援助。（）
1147,窗体顶端
1148,
1149,正确答案： × 我的答案： √ 
1150,窗体底端
1151,44 
1152,“村山谈话”是时任日本首相村山富市在1995年8月15日第二次世界大战日本宣布无条件投降50周年纪念日发表的谈话。（）
1153,窗体顶端
1154,
1155,正确答案： √ 我的答案： √ 
1156,窗体底端
1157,45 
1158,“经济新常态”是习近平总书记2014年5月在河南考察时提出的。（）
1159,窗体顶端
1160,
1161,正确答案： √ 我的答案： √ 
1162,窗体底端
1163,46 
1164,北斗导航，是中国自行研制的全球卫星导航系统。（）
1165,窗体顶端
1166,
1167,正确答案： √ 我的答案： √ 
1168,窗体底端
1169,47 
1170,“四个全面”战略布局确立了新形势下党和国家各项工作的战略方向、重点领域、主攻目标。（）
1171,窗体顶端
1172,
1173,正确答案： √ 我的答案： × 
1174,窗体底端
1175,48 
1176,中国梦的核心内涵是中华民族伟大复兴。（）
1177,窗体顶端
1178,
1179,正确答案： √ 我的答案： √ 
1180,窗体底端
1181,49 
1182,胡锦涛在抗战胜利60周年纪念大会上讲话中指出：“中国共产党以自己的坚定意志和模范行动，在全民族抗战中发挥了中流砥柱的作用”。（）
1183,窗体顶端
1184,
1185,正确答案： √ 我的答案： √ 
1186,窗体底端
1187,50 
1188,1945年的雅尔塔会议，确定了战后对德分区占领原则。（）
1189,窗体顶端
1190,
1191,正确答案： √ 我的答案： √ 
1192,窗体底端
1193, 
1194,           微信公众号：琢磨俗僧
1195,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1196,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1197,请发邮件至：cxeytk@foxmail.com
1198,
