,题目
239,正确答案： C 我的答案：C
240,18
241,周朝最后一位王是（）。
242,1.0 分
243,窗体顶端
244,A、
245,周宣王
246,B、
247,周武王
248,C、
249,周幽王
250,D、
251,周文王
252,窗体底端
253,正确答案： C 我的答案：C
254,19
255,秦始皇统一全国之后，采用了（）治理国家。
256,1.0 分
257,窗体顶端
258,A、
259,三省六部制
260,B、
261,行省制
262,C、
263,分封制
264,D、
265,郡县制
266,窗体底端
267,正确答案： D 我的答案：D
268,20
269,汉朝在政治制度上施行（）。
270,1.0 分
271,窗体顶端
272,A、
273,分封制
274,B、
275,郡县制
276,C、
277,郡县制为主、分封制为辅
278,D、
279,上述都不是
280,窗体底端
281,正确答案： C 我的答案：C
282,21
283,到东汉时期，中朝官直接形成了一个机构（）。
284,1.0 分
285,窗体顶端
286,A、
287,军机处
288,B、
289,国子监
290,C、
291,尚书台
292,D、
293,内阁
294,窗体底端
295,正确答案： C 我的答案：C
296,22
297,新石器时代的特征不包括（）。
298,1.0 分
299,窗体顶端
300,A、
301,出现长期定居的村落
302,B、
303,开始使用打制石器
304,C、
305,开始饲养家畜
306,D、
307,开始烧制陶器
308,窗体底端
309,正确答案： B 我的答案：B
310,23
311,秦朝对思想文化自由发展的禁锢的典型事件是（）。
312,1.0 分
313,窗体顶端
314,A、
315,焚书坑儒
316,B、
317,独尊儒术
318,C、
319,广泛纳谏
320,D、
321,收缴兵器
322,窗体底端
323,正确答案： A 我的答案：A
324,24
325,南朝的陈与其他宋齐梁不同的地方在于其统治者出身于（）。
326,1.0 分
327,窗体顶端
328,A、
329,高等世族
330,B、
331,低等世族
332,C、
333,寒族
334,D、
335,官宦世家
336,窗体底端
337,正确答案： C 我的答案：C
338,25
339,下列成书规模最大的著作是（）。
340,1.0 分
341,窗体顶端
342,A、
343,范文澜主编《中国通史》
344,B、
345,郭沫若主编《中国史稿》
346,C、
347,白寿彝主编《中国通史》
348,D、
349,翦伯赞主编《中国史纲要》
350,窗体底端
351,正确答案： C 我的答案：C
352,26
353,东晋是由（）建立的。
354,1.0 分
355,窗体顶端
356,A、
357,司马炎
358,B、
359,司马睿
360,C、
361,司马绍
362,D、
363,司马衷
364,窗体底端
365,正确答案： B 我的答案：B
366,27
367,东汉时期的人口达到约（）万。
368,1.0 分
369,窗体顶端
370,A、
371,2000-3000
372,B、
373,3000-4000
374,C、
375,4000-5000
376,D、
377,5000-6000
378,窗体底端
379,正确答案： D 我的答案：D
380,28
381,“文明冲突论”是（）提出的。
382,1.0 分
383,窗体顶端
384,A、
385,毛汉光
386,B、
387,拉铁摩尔
388,C、
389,卡赞斯坦
390,D、
391,亨廷顿
392,窗体底端
393,正确答案： D 我的答案：D
394,29
395,在历史学中，辞章是指（），义理是指（）。
396,1.0 分
397,窗体顶端
398,A、
399,对原来面貌的追求，表达的形式
400,B、
401,对原来面貌的追求，阐发的理论
402,C、
403,表达的形式，阐发的理论
404,D、
405,对原来面貌的追求，情感色彩
406,窗体底端
407,正确答案： C 我的答案：C
408,30
409,前秦的（）希望能够攻占东晋完成大一统，发起淝水之战。
410,1.0 分
411,窗体顶端
412,A、
413,苻坚
414,B、
415,苻健
416,C、
417,苻雄
418,D、
419,苻洪
420,窗体底端
421,正确答案： A 我的答案：A
422,31
423,佛教从（）从印度传入中国的。
424,1.0 分
425,窗体顶端
426,A、
427,西汉初年
428,B、
429,西汉末年到东汉初期
430,C、
431,东汉末期
432,D、
433,隋朝初期
434,窗体底端
435,正确答案： B 我的答案：B
436,32
437,陈霸先建立的政权维持了（）年。
438,1.0 分
439,窗体顶端
440,A、
441,22
442,B、
443,32
444,C、
445,43
446,D、
447,53
448,窗体底端
449,正确答案： B 我的答案：B
450,33
451,《四库全书》是（）修编完成的。
452,1.0 分
453,窗体顶端
454,A、
455,清朝雍正年间
456,B、
457,清朝乾隆年间
458,C、
459,清朝康熙年间
460,D、
461,清朝顺治年间
462,窗体底端
463,正确答案： B 我的答案：B
464,34
465,商鞅变法始于（）。
466,1.0 分
467,窗体顶端
468,A、
469,公元前366年
470,B、
471,公元前369年
472,C、
473,公元前359年
474,D、
475,公元前356年
476,窗体底端
477,正确答案： D 我的答案：D
478,35
479,中国古代史书最重要的体例不包括（）。
480,1.0 分
481,窗体顶端
482,A、
483,编年体
484,B、
485,纪传体
486,C、
487,纪事本末体
488,D、
489,方志体
490,窗体底端
491,正确答案： D 我的答案：D
492,36
493,人类历史发展过程当中第二次大分工是（）。
494,1.0 分
495,窗体顶端
496,A、
497,手工业和农业的分离
498,B、
499,农业和畜牧业的分离
500,C、
501,工业和农业的分离
502,D、
503,以上均不对
504,窗体底端
505,正确答案： A 我的答案：A
506,37
507,（）最后彻底解决了诸侯王权力问题。
508,1.0 分
509,窗体顶端
510,A、
511,汉献帝
512,B、
513,汉文帝
514,C、
515,汉景帝
516,D、
517,汉武帝
518,窗体底端
519,正确答案： D 我的答案：D
520,38
521,秦朝对中国历史的贡献，包括（）。
522,1.0 分
523,窗体顶端
524,A、
525,制度性建设
526,B、
527,体制性建设
528,C、
529,社会结构的构建
530,D、
531,以上都有
532,窗体底端
533,正确答案： D 我的答案：D
534,39
535,下列属于仰韶文化遗址，且位于河南省的是（）。
536,1.0 分
537,窗体顶端
538,A、
539,半坡遗址
540,B、
541,北首岭遗址
542,C、
543,大河村遗址
544,D、
545,姜寨遗址
546,窗体底端
547,正确答案： C 我的答案：C
548,40
549,下列不属于旧石器时代晚期文化特点的是（）。
550,1.0 分
551,窗体顶端
552,A、
553,石器的种类更加多样化
554,B、
555,骨角器获得很大发展
556,C、
557,开始农业种植
558,D、
559,多种装饰品出现
560,窗体底端
561,正确答案： C 我的答案：C
562,41
563,汉武帝采用加官的办法，加官的职位包括（）。
564,1.0 分
565,窗体顶端
566,A、
567,侍中
568,B、
569,常侍
570,C、
571,给事中
572,D、
573,以上都是
574,窗体底端
575,正确答案： D 我的答案：D
576,42
577,公元386年，（）建立北魏政权。
578,1.0 分
579,窗体顶端
580,A、
581,拓跋宏
582,B、
583,拓跋嗣
584,C、
585,拓跋珪
586,D、
587,拓跋焘
588,窗体底端
589,正确答案： C 我的答案：C
590,43
591,历朝历代延续的重本抑末，“末”是指（）。
592,1.0 分
593,窗体顶端
594,A、
595,农业
596,B、
597,牧业
598,C、
599,工商业
600,D、
601,官宦仕途
602,窗体底端
603,正确答案： C 我的答案：C
604,44
605,秦国第二任皇帝是（）。
606,1.0 分
607,窗体顶端
608,A、
609,子婴
610,B、
611,胡亥
612,C、
613,扶苏
614,D、
615,蒙恬
616,窗体底端
617,正确答案： B 我的答案：B
618,45
619,平准法的目的是（）。
620,1.0 分
621,窗体顶端
622,A、
623,登记商人的财产
624,B、
625,平抑物价
626,C、
627,对必需物资进行中央调控
628,D、
629,控制个体商贩行为
630,窗体底端
631,正确答案： B 我的答案：B
632,46
633,汉武帝从平民布衣中选取（）为相，开启了中国君与相关系的先例。
634,1.0 分
635,窗体顶端
636,A、
637,公孙策
638,B、
639,霍去病
640,C、
641,晁错
642,D、
643,公孙弘
644,窗体底端
645,正确答案： D 我的答案：D
646,47
647,人类的发源地是在（）。
648,1.0 分
649,窗体顶端
650,A、
651,亚洲
652,B、
653,欧洲
654,C、
655,非洲
656,D、
657,美洲
658,窗体底端
659,正确答案： C 我的答案：C
660,48
661,按产生的先后时间顺序，下列汉字类型排列正确的是（）。
662,1.0 分
663,窗体顶端
664,A、
665,甲骨文、金文、篆书、隶书、楷书
666,B、
667,甲骨文、金文、楷书、篆书、隶书
668,C、
669,甲骨文、金文、隶书、楷书、篆书
670,D、
671,甲骨文、金文、隶书、篆书、楷书
672,窗体底端
673,正确答案： A 我的答案：A
674,49
675,在黄河流域的考古发现，这里很多远古生物属于热带，原因是（）。
676,0.0 分
677,窗体顶端
678,A、
679,物种变化
680,B、
681,气候变化
682,C、
683,板块变化
684,D、
685,人类活动区域变化
686,窗体底端
687,正确答案： B 我的答案：D
688,50
689,（）是中国古代历史研究最为重视的。
690,0.0 分
691,窗体顶端
692,A、
693,辞章
694,B、
695,考据
696,C、
697,义理
698,D、
699,观点
700,窗体底端
701,正确答案： B 我的答案：A
702,二、 判断题（题数：50，共 50.0 分）
703,1
704,现代客家人的居住聚集点在东北一带。（）
705,1.0 分
706,窗体顶端
707,正确答案： × 我的答案： ×
708,窗体底端
709,2
710,史前时代需要通过非文献的途径进行研究。（）
711,1.0 分
712,窗体顶端
713,正确答案： √ 我的答案： √
714,窗体底端
715,3
716,宋齐梁的统治阶级都出生高等世族。（）
717,1.0 分
718,窗体顶端
719,正确答案： × 我的答案： ×
720,窗体底端
721,4
722,伏羲氏时期很可能属于母系氏族社会。（）
723,1.0 分
724,窗体顶端
725,正确答案： × 我的答案： ×
726,窗体底端
727,5
728,南宋之后，全国经济重心转移到长江流域和珠江流域。（）
729,1.0 分
730,窗体顶端
731,正确答案： √ 我的答案： √
732,窗体底端
733,6
734,《水经注》的作者是郦道元。（）
735,1.0 分
736,窗体顶端
737,正确答案： √ 我的答案： √
738,窗体底端
739,7
740,元谋人的得名与其被发现的地点有关。（）
741,1.0 分
742,窗体顶端
743,正确答案： √ 我的答案： √
744,窗体底端
745,8
746,山顶洞人是从西方迁移而来，至今这种观点在学术界依然很有影响。（）
747,1.0 分
748,窗体顶端
749,正确答案： √ 我的答案： √
750,窗体底端
751,9
752,黄帝属于羌系民族。（）
753,1.0 分
754,窗体顶端
755,正确答案： √ 我的答案： √
756,窗体底端
757,10
758,魏晋南北朝时期虽然出现的是各民族割据的现象，但背后隐藏着的是一统化的倾向。（）
759,1.0 分
760,窗体顶端
761,正确答案： √ 我的答案： √
762,窗体底端
763,11
764,西汉时期是有历史记载的人口最少的国家之一。（）
765,1.0 分
766,窗体顶端
767,正确答案： × 我的答案： ×
768,窗体底端
769,12
770,北魏时期，在鲜卑人的北部，有着柔然人，最终被北魏的强大政权瓦解。（）
771,1.0 分
772,窗体顶端
773,正确答案： √ 我的答案： √
774,窗体底端
775,13
776,与周王关系的亲疏关系会决定分封地区的远近和好坏。（）
777,1.0 分
778,窗体顶端
779,正确答案： √ 我的答案： √
780,窗体底端
781,14
782,根据记载，亚历山大东征时最远到达过印度恒河流域。（）
783,1.0 分
784,窗体顶端
785,正确答案： √ 我的答案： √
786,窗体底端
787,15
788,周朝的统治方式是分封制。（）
789,1.0 分
790,窗体顶端
791,正确答案： √ 我的答案： √
792,窗体底端
793,16
794,秦朝采用的法家思想来源墨子。（）
795,1.0 分
796,窗体顶端
797,正确答案： × 我的答案： ×
798,窗体底端
799,17
800,商朝人喜欢饮酒，说明相对来讲粮食是比较富余的。（）
801,1.0 分
802,窗体顶端
803,正确答案： √ 我的答案： √
804,窗体底端
805,18
806,商人始祖“契”的母亲生活在母系氏族社会。（）
807,1.0 分
808,窗体顶端
809,正确答案： √ 我的答案： √
810,窗体底端
811,19
812,依赖于法家思想的“法术势”，秦始皇用军事战争建立国家，但力图通过实施仁政来建设国家。（）
813,1.0 分
814,窗体顶端
815,正确答案： × 我的答案： ×
816,窗体底端
817,20
818,谢灵运、鲍照、沈约等人的文学作品带有浓厚的现实主义色彩。（）
819,1.0 分
820,窗体顶端
821,正确答案： × 我的答案： ×
822,窗体底端
823,21
824,中国历史上的文化观念主要是由贵族决定的。（）
825,1.0 分
826,窗体顶端
827,正确答案： × 我的答案： ×
828,窗体底端
829,22
830,现代人是从晚期智人发展而来的。（）
831,1.0 分
832,窗体顶端
833,正确答案： √ 我的答案： √
834,窗体底端
835,23
836,魏晋南北朝时期，尤其到了南朝时期，士族由于自我封闭导致逐步没落。（）
837,1.0 分
838,窗体顶端
839,正确答案： √ 我的答案： √
840,窗体底端
841,24
842,秦朝实施的刚性统治的积极性是在比较短的时间内，迅速建立起一个强大的帝国。（）
843,1.0 分
844,窗体顶端
845,正确答案： √ 我的答案： √
846,窗体底端
847,25
848,南北朝时期，南方由于战乱较少，相对稳定，因此思想文化带有浪漫主义情调。（）
849,1.0 分
850,窗体顶端
851,正确答案： √ 我的答案： √
852,窗体底端
853,26
854,中国是以黄河、长江流域作为文明发展的核心地区，呈现一统性发展态势。（）
855,1.0 分
856,窗体顶端
857,正确答案： √ 我的答案： √
858,窗体底端
859,27
860,通史书籍探讨问题的深入程度往往高于专史书籍。（）
861,1.0 分
862,窗体顶端
863,正确答案： × 我的答案： ×
864,窗体底端
865,28
866,人类社会发展是一个渐进的过程。因此，学术上对历史时期的分期，是对历史时间作一个限定，而不可能确定明确的时间点。（）
867,1.0 分
868,窗体顶端
869,正确答案： √ 我的答案： √
870,窗体底端
871,29
872,考古学测定年代，一般使用碳十四技术。（）
873,1.0 分
874,窗体顶端
875,正确答案： √ 我的答案： √
876,窗体底端
877,30
878,新石器时代的人们以血缘关系为纽带。（）
879,1.0 分
880,窗体顶端
881,正确答案： √ 我的答案： √
882,窗体底端
883,31
884,在龙山文化中，并没有发现玉制品。（）
885,1.0 分
886,窗体顶端
887,正确答案： × 我的答案： ×
888,窗体底端
889,32
890,《唐律疏议》是唐朝关于职官制度的规定。（）
891,1.0 分
892,窗体顶端
893,正确答案： × 我的答案： ×
894,窗体底端
895,33
896,宗法制的一个关键内容是严格区分嫡庶，实行嫡长子继承制。（）
897,1.0 分
898,窗体顶端
899,正确答案： √ 我的答案： √
900,窗体底端
901,34
902,游牧民族由于人们骁勇善战，所以其国家基础比农耕国家更为实在和牢固。（）
903,1.0 分
904,窗体顶端
905,正确答案： × 我的答案： ×
906,窗体底端
907,35
908,匈奴民族在春秋战国时代就已经有了完整的民族认同。（）
909,1.0 分
910,窗体顶端
911,正确答案： × 我的答案： ×
912,窗体底端
913,36
914,刘邦之后，进入到了吕后统辖的时代。（）
915,1.0 分
916,窗体顶端
917,正确答案： √ 我的答案： √
918,窗体底端
919,37
920,孔子名孔丘，其生卒年为公元前710-653年。（）
921,1.0 分
922,窗体顶端
923,正确答案： × 我的答案： ×
924,窗体底端
925,38
926,目前“二十四史”最好的版本是中华书局的版本。（）
927,1.0 分
928,窗体顶端
929,正确答案： √ 我的答案： √
930,窗体底端
931,39
932,魏晋南北朝早期，中央王朝的一统化结构被打破后，周边势力及各民族势力向中原地区延伸。（）
933,1.0 分
934,窗体顶端
935,正确答案： √ 我的答案： √
936,窗体底端
937,40
938,刘邦是一位富有智慧，且情商很高的皇帝。（）
939,1.0 分
940,窗体顶端
941,正确答案： √ 我的答案： √
942,窗体底端
943,41
944,到汉武帝时期，君权和相权的矛盾已基本解决。（）
945,1.0 分
946,窗体顶端
947,正确答案： × 我的答案： ×
948,窗体底端
949,42
950,直立人比早期智人的脑容量大。（）
951,1.0 分
952,窗体顶端
953,正确答案： × 我的答案： ×
954,窗体底端
955,43
956,北齐是由西魏演化而来。（）
957,1.0 分
958,窗体顶端
959,正确答案： × 我的答案： ×
960,窗体底端
961,44
962,现代国内的学者比较认同魏特夫关于中国最终走向一统的原因分析。（）
963,1.0 分
964,窗体顶端
965,正确答案： × 我的答案： ×
966,窗体底端
967,45
968,春秋战国时期大约是公元前450-221年之间。（）
969,1.0 分
970,窗体顶端
971,正确答案： × 我的答案： ×
972,窗体底端
973,46
974,在历史上据记载，民族迁徙多是由东向西，而由西向东迁徙较少。（）
975,1.0 分
976,窗体顶端
977,正确答案： √ 我的答案： √
978,窗体底端
979,47
980,中国每个朝代对“九州四海”的理解基本没有变化。（）
981,1.0 分
982,窗体顶端
983,正确答案： × 我的答案： ×
984,窗体底端
985,48
986,唐长孺先生是我国魏晋南北朝研究领域的代表人物。（）
987,1.0 分
988,窗体顶端
989,正确答案： √ 我的答案： √
990,窗体底端
991,49
992,在历史发展过程中，目前普遍认同的观点是父系氏族社会要早于母系氏族社会。（）
993,1.0 分
994,窗体顶端
995,正确答案： × 我的答案： ×
996,窗体底端
997,50
998,政治体制和人事安排不当，导致了西晋王朝的皇权被分解。（）
999,1.0 分
1000,窗体顶端
1001,正确答案： √ 我的答案： √
1002,窗体底端
1003, 
1004,           微信公众号：琢磨俗僧
1005,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1006,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1007,请发邮件至：cxeytk@foxmail.com
1008,
