,题目
333,促进了海外贸易
334,B、
335,土壤得到休息
336,C、
337,延长了农田劳动季节
338,D、
339,增加了农作物种类
340,正确答案： A 我的答案：A
341,35下面哪一个是撒丁王国的首都？（）1.0 分
342,A、
343,柏林
344,B、
345,都灵
346,C、
347,罗马
348,D、
349,巴黎
350,正确答案： B 我的答案：B
351,36意大利国家政权于1925年转变为下面哪一项？（）1.0 分
352,A、
353,反法西斯军权
354,B、
355,反法西斯党权
356,C、
357,法西斯军权
358,D、
359,法西斯党权
360,正确答案： D 我的答案：D
361,37下面关于宗教裁判所描述不正确的一项是？（）1.0 分
362,A、
363,又被称为宗教法庭
364,B、
365,异端裁判所
366,C、
367,诞生于13世纪上半叶
368,D、
369,直接受皇帝控制
370,正确答案： D 我的答案：D
371,38君士坦丁堡指的是现在的哪一个地方？（）1.0 分
372,A、
373,威尼斯
374,B、
375,土耳其
376,C、
377,伦敦
378,D、
379,巴黎
380,正确答案： B 我的答案：B
381,39现代科学的主要研究方法不包括下面哪一个？（）1.0 分
382,A、
383,观察事物现象
384,B、
385,提出科学猜想
386,C、
387,通过试验和计算
388,D、
389,假设事物发展规律
390,正确答案： C 我的答案：C
391,40意大利文学史中14世纪末和15世纪前半叶被称为（）。1.0 分
392,A、
393,复兴时期
394,B、
395,文学运动
396,C、
397,无诗世纪
398,D、
399,新文化时期
400,正确答案： C 我的答案：C
401,41沃尔姆斯协议签订于下面哪一年？（）1.0 分
402,A、
403,公元前1122年
404,B、
405,公元前1123年
406,C、
407,公元1122年
408,D、
409,公元1123年
410,正确答案： C 我的答案：C
411,42哈维的《动物心血运动研究》发表于下面哪一年？（）1.0 分
412,A、
413,1658年
414,B、
415,1648年
416,C、
417,1638年
418,D、
419,1628年
420,正确答案： D 我的答案：D
421,43现代科学的主要研究方法不包括下面哪一个？（）1.0 分
422,A、
423,观察事物现象
424,B、
425,提出科学猜想
426,C、
427,通过试验和计算
428,D、
429,假设事物发展规律
430,正确答案： C 我的答案：C
431,44奥地利、普鲁士和下面哪一个国家签订了《神圣同盟协议》？（）1.0 分
432,A、
433,德国
434,B、
435,俄国
436,C、
437,法国
438,D、
439,意大利
440,正确答案： A 我的答案：A
441,45《拉特兰条约》是意大利政府与下面哪一个政府之间签订的条约？（）1.0 分
442,A、
443,英国政府
444,B、
445,梵蒂冈政府
446,C、
447,法国政府
448,D、
449,英国政府
450,正确答案： B 我的答案：B
451,46下面哪一位发现了好望角？（）1.0 分
452,A、
453,哥伦布
454,B、
455,达伽马
456,C、
457,亚美利哥
458,D、
459,哥白尼
460,正确答案： B 我的答案：B
461,47荷兰于下面哪一年建立荷兰共和国？（）1.0 分
462,A、
463,1487年
464,B、
465,1479年
466,C、
467,1597年
468,D、
469,1579年
470,正确答案： D 我的答案：D
471,48下面哪一个是“公爵”的意思？（）1.0 分
472,A、
473,首领
474,B、
475,伙伴
476,C、
477,敌人
478,D、
479,皇帝
480,正确答案： A 我的答案：A
481,49“城邦共和国”指的是下面哪一个？（）1.0 分
482,A、
483,“市民共同联盟”
484,B、
485,“教徒共同联盟”
486,C、
487,“农民联盟”
488,D、
489,“教会联盟”
490,正确答案： A 我的答案：A
491,50下面哪一位不是未来派的代表人物？（）1.0 分
492,A、
493,萨尔瓦多·夸西莫多
494,B、
495,巴拉
496,C、
497,勃拉加利亚
498,D、
499,菲利浦·托马索·马里内蒂
500,正确答案： A 我的答案：A
501,二、 判断题（题数：50，共 50.0 分）
502,1城邦共和国的领土在名义上属于罗马教皇。（）1.0 分
503,正确答案： × 我的答案： ×
504,2显微镜、气压计、温度计都出现在文艺复兴时期。（）1.0 分
505,正确答案： √ 我的答案： √
506,3意大利北方在1630年至1631年间爆发了大规模瘟疫。（）1.0 分
507,正确答案： √ 我的答案： √
508,4博亚尔多的代表作《比武篇》是古罗马文化的最完美体现。（）1.0 分
509,正确答案： × 我的答案： ×
510,5意大利悲剧作家阿尔菲耶里的写作目的都是出于教育。（）1.0 分
511,正确答案： √ 我的答案： √
512,6欧洲航海热形成的唯一原因是当时欧洲出现很多的航海家。（）1.0 分
513,正确答案： × 我的答案： ×
514,7欧洲中世纪的分封制度是查理大帝建立的。（）1.0 分
515,正确答案： √ 我的答案： √
516,8中世纪欧洲人生存的目的是获得天国的幸福。（）1.0 分
517,正确答案： √ 我的答案： √
518,9工业技术在进入19世纪后的迅猛发展直接导致了托拉斯的出现。（）1.0 分
519,正确答案： × 我的答案： ×
520,10欧洲16世纪后半叶反宗教改革运动造成了宗教迫害的社会局面。（）1.0 分
521,正确答案： √ 我的答案： √
522,11皮兰德娄是20世纪初意大利思想最深刻的小说家和剧作家。（）1.0 分
523,正确答案： √ 我的答案： √
524,12沃尔姆斯协议受益最大的是罗马教廷。（）1.0 分
525,正确答案： √ 我的答案： √
526,13意大利城邦共和国是一种共和国的政治体制。（）1.0 分
527,正确答案： √ 我的答案： √
528,14德意志物理学家伽利略·伽利雷是近代实验科学的先驱者。（）1.0 分
529,正确答案： × 我的答案： ×
530,15西罗马帝国是保存古希腊文化最好的帝国。（）1.0 分
531,正确答案： × 我的答案： ×
532,16欧洲的古典文化指的是古希腊罗马文化。（）1.0 分
533,正确答案： √ 我的答案： √
534,17欧洲12世纪的马蹄钉铁掌技术被用在了耕地上。（）1.0 分
535,正确答案： × 我的答案： ×
536,18“重犁”的发明使欧洲北部成为农业最发达、最富有的地区。（）1.0 分
537,正确答案： √ 我的答案： √
538,19《十日谈》体现了人神合一的主题。（）1.0 分
539,正确答案： × 我的答案： ×
540,20墨索里尼为加强对少年儿童的法西斯教育，强迫所有小学生阅读《法西斯革命》和《统帅传记》。（）1.0 分
541,正确答案： √ 我的答案： √
542,21意大利法西斯政府规定每周日是意大利人的“法西斯日”。（）1.0 分
543,正确答案： × 我的答案： ×
544,22彼特拉克的作品代表了中世纪晚期欧洲新旧思想交替时人们的精神危机。（）1.0 分
545,正确答案： √ 我的答案： √
546,23沃尔姆斯协议规定在意大利封建主的叙爵仪式先于主教续任的宗教仪式。（）1.0 分
547,正确答案： × 我的答案： ×
548,24墨索里尼玉1941年1月宣布进攻希腊。（）1.0 分
549,正确答案： × 我的答案： ×
550,25欧洲在第一次世界大战之后重新建立起世界经济的霸主地位。（）1.0 分
551,正确答案： × 我的答案： ×
552,26“教徒应该在上帝手中直接接受《圣经》”是马丁路德金的新观点。（）1.0 分
553,正确答案： × 我的答案： ×
554,27欧洲12世纪的马蹄钉铁掌技术被用在了耕地上。（）1.0 分
555,正确答案： × 我的答案： ×
556,28日本政府于1933年宣布退出国际联盟。（）1.0 分
557,正确答案： √ 我的答案： √
558,29经院哲学是西欧中世纪中晚期主要哲学思想的总称。（）1.0 分
559,正确答案： √ 我的答案： √
560,30召开特兰托公会是中世纪教会反宗教改革的唯一措施。（）1.0 分
561,正确答案： × 我的答案： ×
562,31意大利“左翼政府”于1849年解散“西西里雇农及小土地所有者联合会”。（）1.0 分
563,正确答案： × 我的答案： ×
564,32尼古拉二世于公元1059年在罗马召开拉特兰主教会议。（）1.0 分
565,正确答案： √ 我的答案： √
566,33塔索的作品《被解放的耶路撒冷》是意大利文学唯一的史诗。（）1.0 分
567,正确答案： × 我的答案： ×
568,34帕里尼在《一天》中用讥讽和挖苦的语言展示了一位年轻贵族奢华且空虚无聊的生活。（）1.0 分
569,正确答案： × 我的答案： ×
570,35沃尔姆斯协议受益最大的是罗马教廷。（）1.0 分
571,正确答案： √ 我的答案： √
572,36欧洲中世纪的分封制度是查理大帝建立的。（）1.0 分
573,正确答案： √ 我的答案： √
574,37维也纳会议在意大利人同意的情况下将意大利半岛划分成许多小国。（）1.0 分
575,正确答案： × 我的答案： ×
576,38《疯狂的罗兰》全面地代表了文艺复兴时期的时代精神。（）1.0 分
577,正确答案： √ 我的答案： √
578,39塔索的作品《被解放的耶路撒冷》是意大利文学唯一的史诗。（）1.0 分
579,正确答案： × 我的答案： ×
580,40法兰西在新教国家的支持下于1648年一跃成为欧洲大陆第一强国。（）1.0 分
581,正确答案： √ 我的答案： √
582,41“青年意大利”于1844年遭受了最严重的失败。（）1.0 分
583,正确答案： √ 我的答案： √
584,42“伯爵”一词来源于西班牙语，意思为“战友”。（）1.0 分
585,正确答案： × 我的答案： ×
586,43《被解放的耶路撒冷》是拖垮多·塔索的代表作。（）1.0 分
587,正确答案： √ 我的答案： √
588,44田园抒情诗剧产生于文艺复兴前期，其代表作《忠实的牧羊人》。（）1.0 分
589,正确答案： × 我的答案： ×
590,45墨索里尼于1919年成立了“战斗的法西斯”。（）1.0 分
591,正确答案： √ 我的答案： √
592,46反宗教改革的主要目的是为了应付宗教改革后出现的新局面。（）1.0 分
593,正确答案： √ 我的答案： √
594,47意大利在雅尔塔协议中属于美国的势力范围。（）1.0 分
595,正确答案： × 我的答案： ×
596,48反宗教改革的主要目的是为了应付宗教改革后出现的新局面。（）1.0 分
597,正确答案： √ 我的答案： √
598,49博亚尔多的代表作《比武篇》是古罗马文化的最完美体现。（）1.0 分
599,正确答案： × 我的答案： ×
600,50欧洲航海热形成的唯一原因是当时欧洲出现很多的航海家。（）1.0 分
601,正确答案： × 我的答案： ×
602,           微信公众号：琢磨俗僧
603,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
604,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
605,请发邮件至：cxeytk@foxmail.com
606,
