,题目
117,以上都不对
118,窗体底端
119,正确答案： C  
120,10
121,在理论界通常将()看作是人力资本理论的创立者、人力资本之父。
122,窗体顶端
123,ØA、
124,威廉配第
125,ØB、
126,亚当斯密
127,ØC、
128,马歇尔
129,ØD、
130,舒尔茨
131,窗体底端
132,正确答案： D  
133,11
134,项目内部管理方面的信息需求又可以称为：
135,窗体顶端
136,ØA、
137,上下的沟通
138,ØB、
139,技术信息的沟通
140,ØC、
141,对内的沟通
142,ØD、
143,同事的沟通
144,窗体底端
145,正确答案： B  
146,12
147,直线型组织结构一般只适用于
148,窗体顶端
149,ØA、
150,需要按职能专业化管理的小型组织
151,ØB、
152,没有必要按职能实现专业化管理的小型组织
153,ØC、
154,需要按职能专业化管理的中型组织
155,ØD、
156,需要按职能专业化管理的大型组织
157,窗体底端
158,正确答案： B  
159,13
160,项目组织管理的四个层次中最内层的是：
161,窗体顶端
162,ØA、
163,项目全团队管理
164,ØB、
165,项目实施组织及环境管理
166,ØC、
167,项目团队管理
168,ØD、
169,项目经理管理
170,窗体底端
171,正确答案： D  
172,14
173,人类社会范式不包括：
174,窗体顶端
175,ØA、
176,计划再配式
177,ØB、
178,市场配置式
179,ØC、
180,信息社会式
181,ØD、
182,互惠重配式
183,窗体底端
184,正确答案： C  
185,15
186,下列要素不属于项目管理图中核心要素的是：
187,窗体顶端
188,ØA、
189,成本
190,ØB、
191,集成
192,ØC、
193,时间
194,ØD、
195,质量
196,窗体底端
197,正确答案： B  
198,16
199,通常制约人们士气、创造力、生产效率和目标实现程度的组织气候，属于哪种环境类型？
200,窗体顶端
201,ØA、
202,组织外部环境
203,ØB、
204,物质环境
205,ØC、
206,组织内部环境
207,ØD、
208,人文环境
209,窗体底端
210,正确答案： C  
211,17
212,人力资源最重要的特性是：
213, 
214,窗体顶端
215,ØA、
216,能动性
217,ØB、
218,再生性
219,ØC、
220,智能型
221,ØD、
222,社会性
223,窗体底端
224,正确答案： D  
225,18
226,项目管理划分为5个阶段的依据在于：
227,窗体顶端
228,ØA、
229,相对性
230,ØB、
231,绝对性
232,ØC、
233,相关性
234,ØD、
235,重要性
236,窗体底端
237,正确答案： C  
238,19
239,下列不属于传统项目管理的是：
240,窗体顶端
241,ØA、
242,工期管理
243,ØB、
244,造价管理
245,ØC、
246,质量管理
247,ØD、
248,人力资源管理
249,窗体底端
250,正确答案： D  
251,20
252,“夫天未战而庙先算”出自：
253,窗体顶端
254,ØA、
255,《易经》
256,ØB、
257,《论语》
258,ØC、
259,《大学》
260,ØD、
261,《孙子兵法》
262,窗体底端
263,正确答案： D  
264,21
265,以下哪一种风险通常被认为是无法预测的？
266,窗体顶端
267,ØA、
268,商务风险
269,ØB、
270,金融风险
271,ØC、
272,通过膨胀
273,ØD、
274,地震海啸
275,窗体底端
276,正确答案： D  
277,22
278,质量保证体系不包括：
279,窗体顶端
280,ØA、
281,质量计划
282,ØB、
283,质量保障
284,ØC、
285,质量控制
286,ØD、
287,质量循环
288,窗体底端
289,正确答案： D  
290,23
291,在项目活动工期估算中，首要的是：
292,窗体顶端
293,ØA、
294,列出项目活动清单
295,ØB、
296,高清项目的约束和假设条件
297,ØC、
298,搞清项目资源的数量和质量假设
299,ØD、
300,项目的历史信息和其他参考资料
301,窗体底端
302,正确答案： C  
303,24
304,经系统研究、制定全面规剡，有计划、分阶段地实施的变革方式称为
305,窗体顶端
306,ØA、
307,改良式变革
308,ØB、
309,爆破式变革
310,ØC、
311,计划式变革
312,ØD、
313,渐进式变革
314,窗体底端
315,正确答案： C  
316,25
317,计划经济时期存在的三种定额有：
318,窗体顶端
319,ØA、
320,出口定额
321,ØB、
322,设计概算
323,ØC、
324,施工图预算
325,ØD、
326,以上都有
327,窗体底端
328,正确答案： D  
329,26
330,项目成本估算按进度算：
331,窗体顶端
332,ØA、
333,直接成本和间接成本
334,ØB、
335,经常性成本和一次性成本
336,ØC、
337,固定成本和可变成本
338,ØD、
339,正常成本和加速成本
340,窗体底端
341,正确答案： D  
342,27
343,项目活动工期的估算方法有：
344,窗体顶端
345,ØA、
346,专家评估法
347,ØB、
348,类比法
349,ØC、
350,模拟法
351,ØD、
352,以上都有
353,窗体底端
354,正确答案： D  
355,28
356,下列不属于项目风险产生的原因的是：
357,窗体顶端
358,ØA、
359,人类认识能力的限制
360,ØB、
361,信息本身的滞后性
362,ØC、
363,物质条件的限制
364,ØD、
365,项目环境与条件的发展变化
366,窗体底端
367,正确答案： C  
368,29
369,下列属于项目范围因素的是：
370,窗体顶端
371,ØA、
372,项目成本
373,ØB、
374,项目时间
375,ØC、
376,项目质量
377,ØD、
378,以上都有
379,窗体底端
380,正确答案： D  
381,30
382,下列属于项目质量的主要工作的有：
383,窗体顶端
384,ØA、
385,质量方针
386,ØB、
387,质量体系
388,ØC、
389,质量监控
390,ØD、
391,以上都有
392,窗体底端
393,正确答案： D  
394,31
395,下列不属于采购管理的要素之一的是：
396,Ø窗体顶端
397,ØA、
398,何时采购
399,ØB、
400,采购什么
401,ØC、
402,谁来采购
403,ØD、
404,向谁采购
405,窗体底端
406,正确答案： C  
407,32
408,建设工程项目管理的核心任务是项目的
409,窗体顶端
410,ØA、
411,目标规划
412,ØB、
413,目标必选
414,ØC、
415,目标评估
416,ØD、
417,目标控制
418,窗体底端
419,正确答案： D  
420,33
421,项目风险管理计划编制的方法一般是：
422,窗体顶端
423,ØA、
424,董事局决策
425,ØB、
426,项目风险管理计划会议
427,ØC、
428,董事长负责
429,ØD、
430,股东负责
431,窗体底端
432,正确答案： B  
433,34
434,古典管理理论阶段的代表性理论是
435,窗体顶端
436,ØA、
437,行政组织理论
438,ØB、
439,行为科学理论
440,ØC、
441,权变理论
442,ØD、
443,科学管理理论
444,窗体底端
445,正确答案： D  
446,35
447,下列关于网络图的绘制描述错误的是：
448,窗体顶端
449,ØA、
450,从起始工作开始
451,ØB、
452,从左向右绘制
453,ØC、
454,拥有一个终点一个始点
455,ØD、
456,可以有开路和回路
457,窗体底端
458,正确答案： D  
459,36
460,项目成本管理的内容不包括：
461,窗体顶端
462,ØA、
463,资源质量
464,ØB、
465,资源计划
466,ØC、
467,成本确定
468,ØD、
469,成本控制预测
470,窗体底端
471,正确答案： C  
472,37
473,以下哪个要素不是传统项目三角形模型的要素之一：
474,窗体顶端
475,ØA、
476,质量
477,ØB、
478,时间
479,ØC、
480,管理
481,ØD、
482,成本
483,窗体底端
484,正确答案： C  
485,38
486,是一种灵活性很大的面试形式，它不限制范围，面试官可以让应聘者自由地发表 见解。
487,窗体顶端
488,ØA、
489,结构化面试
490,ØB、
491,压力面试
492,ØC、
493,行为测试
494,ØD、
495,非结构化面试
496,窗体底端
497,正确答案： D  
498,39
499,制定成本预算属于项目生命周期中的哪一环节？
500,窗体顶端
501,ØA、
502,可行性分析
503,ØB、
504,计划阶段
505,ØC、
506,实施阶段
507,ØD、
508,总结阶段
509,窗体底端
510,正确答案： B  
511,40
512,现在国际上通行的中标方式是：
513,窗体顶端
514,ØA、
515,高价中标
516,ØB、
517,中价中标
518,ØC、
519,低价中标
520,ØD、
521,无规律
522,窗体底端
523,正确答案： C  
524,41
525,内部招募的优点是
526,窗体顶端
527,ØA、
528,招募花费的费用较低
529,ØB、
530,带来新思想、新方法
531,ØC、
532,有利于找到一流人才
533,ØD、
534,有利于树立企业形象
535,窗体底端
536,正确答案： A  
537,42
538,产品的颜色和包装属于哪种质量特性？
539,窗体顶端
540,ØA、
541,内在质量特性
542,ØB、
543,外在质量特性
544,ØC、
545,经济质量特性
546,ØD、
547,商业质量特性
548,窗体底端
549,正确答案： B  
550,43
551,我国计划经济时代实行的是：
552,窗体顶端
553,ØA、
554,专家判断法
555,ØB、
556,统一定额法
557,ØC、
558,资料统计法
559,ØD、
560,工科测量法
561,窗体底端
562,正确答案： B  
563,44
564,项目成本控制的关键是：
565,窗体顶端
566,ØA、
567,确定性成本的控制
568,ØB、
569,风险性成本的控制
570,ØC、
571,不确定性成本的控制
572,ØD、
573,完全不确定性成本的控制
574,窗体底端
575,正确答案： C  
576,45
577,为保障劳动者尤其是从事简单劳动的员工个人及其家庭的基本生存，我国于1993年11 月颁布实施了
578,窗体顶端
579,ØA、
580,《劳动法》
581,ØB、
582,《失业保障条例》
583,ØC、
584,《劳动保障条例》
585,ØD、
586,《企业最低工资规定》
587,窗体底端
588,正确答案： D  
589,46
590,下列属于项目成本科目的是：
591,窗体顶端
592,ØA、
593,人工成本
594,ØB、
595,物料成本
596,ØC、
597,设备费用
598,ØD、
599,以上都有
600,窗体底端
601,正确答案： D  
602,47
603,下列不属于项目管理范围的主要内容的是：
604,窗体顶端
605,ØA、
606,项目提出
607,ØB、
608,范围确认
609,ØC、
610,时间确认
611,ØD、
612,项目决策
613,窗体底端
614,正确答案： C  
615,48
616,PA0意指
617,窗体顶端
618,ØA、
619,工作时间法
620,ØB、
621,明尼苏达满意度法
622,ØC、
623,职位分析问卷法
624,ØD、
625,工作描述指数法
626,窗体底端
627,正确答案： C  
628,49
629,按照科学管理方法进行工作设计的基本途径是
630,窗体顶端
631,ØA、
632,企业管理的研究
633,ØB、
634,人员结构的研究
635,ØC、
636,时间与动作的研究
637,ØD、
638,企业结构的研究
639,窗体底端
640,正确答案： B  
641,50
642,下列不属于项目成本管理的内容的是：
643,窗体顶端
644,ØA、
645,成本估算
646,ØB、
647,成本预算
648,ØC、
649,时间控制
650,ØD、
651,资源计划编制
652,窗体底端
653,正确答案： C  
654,二、 判断题（题数：50，共 50.0 分）
655,1
656,项目团队管理是项目组织管理中最核心的部分。
657,窗体顶端
658,正确答案： ×   
659,窗体底端
660,2
661,项目进度控制最重要的就是按时完成。
662,窗体顶端
663,正确答案： √   
664,窗体底端
665,3
666,利润与损失和纯粹风险关系最密切。
667,窗体顶端
668,正确答案： √   
669,窗体底端
670,4
671,管理沟通是一种无意识的行为。
672,窗体顶端
673,正确答案： ×   
674,窗体底端
675,5
676,员工推荐的优点是招聘成本小，可靠性高。
677,窗体顶端
678,正确答案： √   
679,窗体底端
680,6
681,权变理论是基于自我实现人假设提出来的.
682,窗体顶端
683,正确答案： ×   
684,窗体底端
685,7
686,人力资源与人才资源是两个相同的概念。
687,窗体顶端
688,正确答案： ×   
689,窗体底端
690,8
691,按照时间顺序先后衔接的项目阶段的集合称为项目生命周期
692,窗体顶端
693,正确答案： √   
694,窗体底端
695,9
696,需求层次论是激励理论的基础理论。
697,窗体顶端
698,正确答案： √   
699,窗体底端
700,10
701,银行管理属于项目管理。
702,窗体顶端
703,正确答案： ×   
704,窗体底端
705,11
706,运作项目的预防成本越高内部损失成本越高
707,窗体顶端
708,正确答案： ×   
709,窗体底端
710,12
711,项目风险来源于信息不对称。
712,窗体顶端
713,正确答案： ×   
714,窗体底端
715,13
716,招标人一定是买主。
717,窗体顶端
718,正确答案： ×   
719,窗体底端
720,14
721,介绍项目时，应该先细致后粗略。
722,窗体顶端
723,正确答案： ×   
724,窗体底端
725,15
726,内在质量特性法是法律强制要求的。
727,窗体顶端
728,正确答案： ×   
729,窗体底端
730,16
731,项目管理班子的两个极为重要的项目关系人是客户和投资方的关系。
732,窗体顶端
733,正确答案： √   
734,窗体底端
735,17
736,文化背景的不同也是造成沟通不畅的重要原因之一。
737,窗体顶端
738,正确答案： √   
739,窗体底端
740,18
741,每个项目都有自己独特的目标。
742,窗体顶端
743,正确答案： √   
744,窗体底端
745,19
746,项目质量控制是一种事后控制。
747,窗体顶端
748,正确答案： ×   
749,窗体底端
750,20
751,项目经理通常在规范阶段采取自我管理和自我激励的模式开展管理。
752,窗体顶端
753,正确答案： ×   
754,窗体底端
755,21
756,存量指标就是时期管理。
757,窗体顶端
758,正确答案： ×   
759,窗体底端
760,22
761,项目四要素管理方式假设每个要素都在变化。
762,窗体顶端
763,正确答案： ×   
764,窗体底端
765,23
766,“传道授业解惑”中的“道”指的是技能。
767,窗体顶端
768,正确答案： ×   
769,窗体底端
770,24
771,运作项目的时间与成本成正比
772,窗体顶端
773,正确答案： √   
774,窗体底端
775,25
776,一般认为，“猎头”公司是一种专门为雇主“猎取”普通员工的职业中介机构。
777,窗体顶端
778,正确答案： ×   
779,窗体底端
780,26
781,项目质量管理就是常规质量管理。
782,窗体顶端
783,正确答案： ×   
784,窗体底端
785,27
786,项目排序只有时点。
787,窗体顶端
788,正确答案： ×   
789,窗体底端
790,28
791,确定好项目顺序之后才能确定项目工期。
792,窗体顶端
793,正确答案： √   
794,窗体底端
795,29
796,项目质量计划的编制最主要的依据是项目质量方针的确定。
797,窗体顶端
798,正确答案： ×   
799,窗体底端
800,30
801,WBS的含义是项目工作分解结构字典。
802,窗体顶端
803,正确答案： ×   
804,窗体底端
805,31
806,项目集成管理在项目整个生命周期内整合所有的其他项目管理过程和要素来引 导项目走向成功。
807,窗体顶端
808,正确答案： √   
809,窗体底端
810,32
811,在直线职能制的组织中，参谋部门和业务部门之间是指导关系。
812,窗体顶端
813,正确答案： √   
814,窗体底端
815,33
816,项目时间管理就是时点管理。
817,窗体顶端
818,正确答案： ×   
819,窗体底端
820,34
821,质量管理对于一个企业的生死存亡具有至关重要的作用。
822,窗体顶端
823,正确答案： √   
824,窗体底端
825,35
826,项目产出物分析法又叫做可行性分析法。
827,窗体顶端
828,正确答案： ×   
829,窗体底端
830,36
831,企业进行人力资源外包，就将管理过程中的全部风险转移给了外包商
832,窗体顶端
833,正确答案： ×   
834,窗体底端
835,37
836,项目风险度量的首要方法是确定项目风险事件概率分布的估算方法。
837,窗体顶端
838,正确答案： √   
839,窗体底端
840,38
841,项目工期估算是一个范围不能确定具体的时间。
842,窗体顶端
843,正确答案： √   
844,窗体底端
845,39
846,项目划分阶段时，每个阶段都要有自己独立的团队。
847,窗体顶端
848,正确答案： ×   
849,窗体底端
850,40
851,马克斯·韦伯的行政组织是有机式组织
852,窗体顶端
853,正确答案： ×   
854,窗体底端
855,41
856,目标管理法是按照员工的工作行为进行考评的方法
857,窗体顶端
858,正确答案： ×   
859,窗体底端
860,42
861,召开会议属于书面沟通方法的一种。
862,窗体顶端
863,正确答案： ×   
864,窗体底端
865,43
866,项目能称为创造财富的最佳手段。
867,窗体顶端
868,正确答案： √   
869,窗体底端
870,44
871,公开招投标并不是只有益处没有弊端的。
872,窗体顶端
873,正确答案： √   
874,窗体底端
875,45
876,招标属于要约的一种。
877,窗体顶端
878,正确答案： ×   
879,窗体底端
880,46
881,不同行业中及不同的组织内部专业特点差别显著，很难说管理活动有什麽共性。
882,窗体顶端
883,正确答案： ×   
884,窗体底端
885,47
886,管理主要的目的是使资源成本最小化，因此管理最主要的是追求效率。
887,窗体顶端
888,正确答案： √   
889,窗体底端
890,48
891,道德责任制度是提高工作质量的重要手段。
892,窗体顶端
893,正确答案： ×   
894,窗体底端
895,49
896,中国共产党最早的组织原则是支部建在连上。
897,窗体顶端
898,正确答案： √   
899,窗体底端
900,50
901,项目质量计划是项目策划的结果之一。
902,窗体顶端
903,正确答案： √   窗体底端
904, 
905,           微信公众号：琢磨俗僧
906,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
907,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
908,请发邮件至：cxeytk@foxmail.com
909,
