,题目
129,0.0 分
130, 
131,    A、
132,    居里夫人
133,    B、
134,    爱因斯坦
135,    C、
136,    伦琴
137,    D、
138,    洛伦兹
139, 
140,正确答案： C 我的答案：B
141,11
142,日本第一个获得诺贝尔物理学奖的是谁？（）
143,1.0 分
144, 
145,    A、
146,    加来道雄
147,    B、
148,    朝永振一郎
149,    C、
150,    川端康成
151,    D、
152,    汤川秀树
153, 
154,正确答案： D 我的答案：D
155,12
156,“EPR佯谬”的提出者不包括下面哪一位？（）
157,1.0 分
158, 
159,    A、
160,    爱因斯坦
161,    B、
162,    波多尔斯基
163,    C、
164,    费曼
165,    D、
166,    罗森
167, 
168,正确答案： C 我的答案：C
169,13
170,“曼哈顿”计划的领导者，被誉为“原子弹之父”的是谁？（）
171,1.0 分
172, 
173,    A、
174,    邓稼先
175,    B、
176,    费米
177,    C、
178,    冯·卡门
179,    D、
180,    奥本海默
181, 
182,正确答案： D 我的答案：D
183,14
184,约翰·米歇尔在（）年提出了暗黑的概念。（）
185,1.0 分
186, 
187,    A、
188,    1783
189,    B、
190,    1784
191,    C、
192,    1785
193,    D、
194,    1786
195, 
196,正确答案： A 我的答案：A
197,15
198,一个黑洞不能分裂成两个黑洞是因为
199,1.0 分
200, 
201,    A、
202,    黑洞的质量只能随时间增大，不能减小
203,    B、
204,    黑洞的半径只能随时间增大，不能减小
205,    C、
206,    黑洞的表面积只能随时间增大，不能减小
207,    D、
208,    黑洞的体积只能随时间增大，不能减小
209, 
210,正确答案： C 我的答案：C
211,16
212,世界上第一座和平利用的原子能反应堆是谁设计的？（）
213,1.0 分
214, 
215,    A、
216,    约里奥
217,    B、
218,    费曼
219,    C、
220,    费米
221,    D、
222,    邓稼先
223, 
224,正确答案： C 我的答案：C
225,17
226,公元前584年，人类第一次预报了（）。
227,0.0 分
228, 
229,    A、
230,    月全食
231,    B、
232,    地震
233,    C、
234,    日全食
235,    D、
236,    海啸
237, 
238,正确答案： C 我的答案：A
239,18
240,丹麦物理学家波尔是下面哪位物理学家的学生？（）
241,1.0 分
242, 
243,    A、
244,    爱因斯坦
245,    B、
246,    汤姆生
247,    C、
248,    卢瑟福
249,    D、
250,    居里夫妇
251, 
252,正确答案： C 我的答案：C
253,19
254,“给我一个支点，我就可以耗动地球”这句话是谁说的？（）
255,1.0 分
256, 
257,    A、
258,    欧几里得
259,    B、
260,    阿基米德
261,    C、
262,    亚里士多德
263,    D、
264,    伽利略
265, 
266,正确答案： B 我的答案：B
267,20
268,以下哪颗行星的质量最大？（）
269,1.0 分
270, 
271,    A、
272,    木星
273,    B、
274,    土星
275,    C、
276,    天王星
277,    D、
278,    火星
279, 
280,正确答案： A 我的答案：A
281,21
282,牛顿与胡克争夺哪一项科学发现
283,1.0 分
284, 
285,    A、
286,    胡克定律
287,    B、
288,    微积分
289,    C、
290,    万有引力定律
291,    D、
292,    行星运动定律
293, 
294,正确答案： C 我的答案：C
295,22
296,“洛伦兹变换”最初用来调和19世纪建立起来的经典电动力学同（）的矛盾。
297,1.0 分
298, 
299,    A、
300,    亚里士多德物理学
301,    B、
302,    伽利略变换
303,    C、
304,    牛顿力学
305,    D、
306,    量子力学
307, 
308,正确答案： C 我的答案：C
309,23
310,提出白矮星有质量上限的科学家是谁？（）
311,1.0 分
312, 
313,    A、
314,    钱德拉塞卡
315,    B、
316,    泡利
317,    C、
318,    爱丁顿
319,    D、
320,    查德威克
321, 
322,正确答案： A 我的答案：A
323,24
324,在质能方程E=mc²中，c表示什么？（）
325,1.0 分
326, 
327,    A、
328,    质量
329,    B、
330,    能量
331,    C、
332,    光速
333,    D、
334,    声速
335, 
336,正确答案： C 我的答案：C
337,25
338,以下哪位对相对论的产生做了大量的准备工作？（）
339,0.0 分
340, 
341,    A、
342,    马赫
343,    B、
344,    洛伦兹
345,    C、
346,    庞卡莱
347,    D、
348,    以上都对
349, 
350,正确答案： D 我的答案：B
351,26
352,唯一利用数学预测而非有计划的观测发现的行星是哪一颗？（）
353,1.0 分
354, 
355,    A、
356,    火星
357,    B、
358,    天王星
359,    C、
360,    海王星
361,    D、
362,    水星
363, 
364,正确答案： C 我的答案：C
365,27
366,首先提出“路径积分量子化”方法的人是谁？（）
367,1.0 分
368, 
369,    A、
370,    费米
371,    B、
372,    费曼
373,    C、
374,    狄拉克
375,    D、
376,    李政道
377, 
378,正确答案： B 我的答案：B
379,28
380,开普勒是哪个国家的人？（）
381,1.0 分
382, 
383,    A、
384,    丹麦
385,    B、
386,    德国
387,    C、
388,    意大利
389,    D、
390,    英国
391, 
392,正确答案： B 我的答案：B
393,29
394,“我预测天高，如今又量地深，上天赐予我灵魂，大地收容我的俗身”，这是谁的墓志铭？
395,（）
396,1.0 分
397, 
398,    A、
399,    伽利略
400,    B、
401,    牛顿
402,    C、
403,    哥白尼
404,    D、
405,    开普勒
406, 
407,正确答案： D 我的答案：D
408,30
409,下面哪颗行星没有光环？（）
410,1.0 分
411, 
412,    A、
413,    木星
414,    B、
415,    土星
416,    C、
417,    天王星
418,    D、
419,    火星
420, 
421,正确答案： D 我的答案：D
422,31
423,以下哪项说法正确
424,0.0 分
425, 
426,    A、
427,    牛顿和惠更斯都支持光的微粒说
428,    B、
429,    牛顿支持光的微粒说，惠更斯支持光的波动说
430,    C、
431,    牛顿支持光的波动说，惠更斯支持光的微粒说
432,    D、
433,    牛顿和惠更斯都支持光的波动说
434, 
435,正确答案： B 我的答案：C
436,32
437,哪个物理定律考虑时间的方向性
438,0.0 分
439, 
440,    A、
441,    能量守恒定律
442,    B、
443,    万有引力定律
444,    C、
445,    热力学第二定律
446,    D、
447,    库仑定律
448, 
449,正确答案： C 我的答案：A
450,33
451,“中华”小行星的发现者是谁？（）
452,1.0 分
453, 
454,    A、
455,    杨振宁
456,    B、
457,    吴健雄
458,    C、
459,    张钰哲
460,    D、
461,    李政道
462, 
463,正确答案： C 我的答案：C
464,34
465,哪位物理学家提出了“量子论”和创建了“哥本哈根学派”？
466,1.0 分
467, 
468,    A、
469,    爱因斯坦
470,    B、
471,    查德威克
472,    C、
473,    玻尔
474,    D、
475,    约里奥
476, 
477,正确答案： C 我的答案：C
478,35
479,（）认为在真空中作匀加速直线运动的观测者处在热域中。
480,1.0 分
481, 
482,    A、
483,    相对论
484,    B、
485,    霍金辐射
486,    C、
487,    安鲁效应
488,    D、
489,    洛伦兹变换
490, 
491,正确答案： C 我的答案：C
492,36
493,物理学家焦耳是哪个国家的人？（）
494,1.0 分
495, 
496,    A、
497,    德国
498,    B、
499,    奥地利
500,    C、
501,    英国
502,    D、
503,    意大利
504, 
505,正确答案： C 我的答案：C
506,37
507,数学史上的三大作图难题不包括下面哪一项？（）
508,1.0 分
509, 
510,    A、
511,    三等分角
512,    B、
513,    化圆为方
514,    C、
515,    立方倍积
516,    D、
517,    正十七边形
518, 
519,正确答案： D 我的答案：D
520,38
521,把连接不同宇宙的“管道”，或连接同一宇宙不同部分的“手柄”称作什么？（）
522,1.0 分
523, 
524,    A、
525,    黑洞
526,    B、
527,    白洞
528,    C、
529,    虫洞
530,    D、
531,    以上都不对
532, 
533,正确答案： C 我的答案：C
534,39
535,“热力学第三定律”的发现者是谁？（）
536,1.0 分
537, 
538,    A、
539,    克劳修斯
540,    B、
541,    能斯特
542,    C、
543,    开尔文
544,    D、
545,    焦耳
546, 
547,正确答案： B 我的答案：B
548,40
549,时空隧道可能会影响
550,0.0 分
551, 
552,    A、
553,    同一律
554,    B、
555,    排中律
556,    C、
557,    矛盾律
558,    D、
559,    因果律
560, 
561,正确答案： D 我的答案：C
562,41
563,哪位科学家曾帮助犹太科学家逃出德国
564,1.0 分
565, 
566,    A、
567,    波尔
568,    B、
569,    希尔伯特
570,    C、
571,    海森堡
572,    D、
573,    希拉德
574, 
575,正确答案： A 我的答案：A
576,42
577,刘辽、赵峥等人计算引力波时参考了谁关于引力场能量密度的表述
578,0.0 分
579, 
580,    A、
581,    爱因斯坦
582,    B、
583,    泰勒
584,    C、
585,    栗弗席兹
586,    D、
587,    朗道和栗弗席兹
588, 
589,正确答案： D 我的答案：C
590,43
591,“欧氏几何”有几条公理？（）
592,1.0 分
593, 
594,    A、
595,    3
596,    B、
597,    4
598,    C、
599,    5
600,    D、
601,    6
602, 
603,正确答案： C 我的答案：C
604,44
605,最早提出惯性定律的是
606,1.0 分
607, 
608,    A、
609,    古希腊人
610,    B、
611,    伽利略
612,    C、
613,    牛顿
614,    D、
615,    亚里士多德
616, 
617,正确答案： A 我的答案：A
618,45
619,谁最先找到了氢光谱的规律
620,1.0 分
621, 
622,    A、
623,    门捷列夫
624,    B、
625,    巴尔末
626,    C、
627,    伦琴
628,    D、
629,    贝克勒尔
630, 
631,正确答案： B 我的答案：B
632,46
633,谁通过实验证明了光速在不同惯性系和不同方向上都是相同的？（）
634,1.0 分
635, 
636,    A、
637,    洛伦兹
638,    B、
639,    爱丁顿
640,    C、
641,    迈克尔逊
642,    D、
643,    爱因斯坦
644, 
645,正确答案： C 我的答案：C
646,47
647,以下哪位科学家没有和杨振宁共同做出过重大的科学成就
648,1.0 分
649, 
650,    A、
651,    米尔斯
652,    B、
653,    巴克斯特
654,    C、
655,    邓稼先
656,    D、
657,    李政道
658, 
659,正确答案： C 我的答案：C
660,48
661,以下不属于伽利略的成就的是
662,1.0 分
663, 
664,    A、
665,    重述惯性定律
666,    B、
667,    发现万有引力
668,    C、
669,    阐述相对性原理
670,    D、
671,    自由落体定律
672, 
673,正确答案： B 我的答案：B
674,49
675,下面哪一项是广义相对论的实验验证？（）
676,1.0 分
677, 
678,    A、
679,    引力红移
680,    B、
681,    水星轨道近日点的进洞
682,    C、
683,    光线偏折
684,    D、
685,    以上都对
686, 
687,正确答案： D 我的答案：D
688,50
689,爱因斯坦得到正确的广义相对论方程得到了哪位数学家的帮助？（）
690,1.0 分
691, 
692,    A、
693,    黎曼
694,    B、
695,    罗巴切夫斯基
696,    C、
697,    彭加勒
698,    D、
699,    希尔伯特
700, 
701,正确答案： D 我的答案：D
702,二、 判断题（题数：50，共 50.0 分）
703,1
704,波尔的原子模型能够很好地说明元素周期律
705,1.0 分
706,正确答案： × 我的答案： ×
707,2
708,伽利略的逝世和牛顿的出生都是在1642年。（）
709,1.0 分
710,正确答案： √ 我的答案： √
711,3
712,惯性力具有反作用力
713,1.0 分
714,正确答案： × 我的答案： ×
715,4
716,美国在长崎投下的原子弹名字叫做“小男孩”。（）
717,1.0 分
718,正确答案： × 我的答案： ×
719,5
720,奇点定理认为物理时空一定有奇点。（）
721,1.0 分
722,正确答案： √ 我的答案： √
723,6
724,外尔的规范场实际是相因子场
725,1.0 分
726,正确答案： √ 我的答案： √
727,7
728,奇性定理认为时间有开始但不会有终结。（）
729,1.0 分
730,正确答案： × 我的答案： ×
731,8
732,爱因斯坦认为地球绕着太阳转是在弯曲时空中做着惯性运动
733,0.0 分
734,正确答案： √ 我的答案： ×
735,9
736,德国军队在基辅城下被苏联第一次击退
737,1.0 分
738,正确答案： × 我的答案： ×
739,10
740,人类已经实现了可以受到控制的核聚变。（）
741,1.0 分
742,正确答案： × 我的答案： ×
743,11
744,狄拉克认为真空是能量最低的状态。（）
745,1.0 分
746,正确答案： √ 我的答案： √
747,12
748,伽利略认为斜面上的运动是冲淡了的自由落体运动。（）
749,1.0 分
750,正确答案： √ 我的答案： √
751,13
752,光学上的“波动说”是由牛顿提出来的。（）
753,1.0 分
754,正确答案： × 我的答案： ×
755,14
756,中子星表面的温度能达到1000万度。（）
757,1.0 分
758,正确答案： √ 我的答案： √
759,15
760,牛顿的主要著作有《自然哲学的数学原理》和《光学》。
761,1.0 分
762,正确答案： √ 我的答案： √
763,16
764,“相对论”的质量公式最先是由爱因斯坦给出的。（）
765,1.0 分
766,正确答案： × 我的答案： ×
767,17
768,休伊士和他的学生贝尔因为发现中子星共同获得了诺贝尔物理学奖。（）
769,1.0 分
770,正确答案： × 我的答案： ×
771,18
772,等效原理在大的空间范围内也是成立的。（）
773,1.0 分
774,正确答案： × 我的答案： ×
775,19
776,球面上两点之间最短的距离是大圆周。（）
777,1.0 分
778,正确答案： √ 我的答案： √
779,20
780,相对论导致了天王星的发现
781,1.0 分
782,正确答案： × 我的答案： ×
783,21
784, 
785,奥本海默曾是普林斯顿高级研究所的所长
786,1.0 分
787,正确答案： √ 我的答案： √
788,22
789,牛顿的认同伽利略的相对性原理，没有绝对时空观。
790,1.0 分
791,正确答案： × 我的答案： ×
792,23
793,爱因斯坦提出光量子说之后，普朗克立即表示赞同。
794,1.0 分
795,正确答案： × 我的答案： ×
796,24
797,广岛原子弹采用枪法，长崎原子弹采用内爆法
798,1.0 分
799,正确答案： √ 我的答案： √
800,25
801,居里夫人一生获得了两次诺贝尔物理学奖。（）
802,0.0 分
803,正确答案： × 我的答案： √
804,26
805,单个电子的双缝干涉图像为一个明亮的点
806,0.0 分
807,正确答案： × 我的答案： √
808,27
809,银河系2.5亿年自转一周
810,1.0 分
811,正确答案： √ 我的答案： √
812,28
813,信仰东正教的主要是斯拉夫民族。（）
814,1.0 分
815,正确答案： √ 我的答案： √
816,29
817,牛顿认为存在绝对的空间和绝对的时间。（）
818,1.0 分
819,正确答案： √ 我的答案： √
820,30
821,居里夫人最早造出人工放射性核
822,1.0 分
823,正确答案： × 我的答案： ×
824,31
825,伽利略是奥地利物理学家，近代实验科学的先驱者。（）
826,1.0 分
827,正确答案： × 我的答案： ×
828,32
829,鲁道夫星表示德国著名天文学家鲁道夫测定绘制的
830,1.0 分
831,正确答案： × 我的答案： ×
832,33
833,杨振宁和李政道发现了正电子。（）
834,1.0 分
835,正确答案： × 我的答案： ×
836,34
837,薛定谔认为生命在于负熵，熵就是指体系的混乱程度。（）
838,1.0 分
839,正确答案： √ 我的答案： √
840,35
841,费米和奥本海默参与了美国原子弹的研制
842,0.0 分
843,正确答案： × 我的答案： √
844,36
845,彗星的慧尾密度非常高。（）
846,1.0 分
847,正确答案： × 我的答案： ×
848,37
849,引力波传播是瞬时的
850,1.0 分
851,正确答案： × 我的答案： ×
852,38
853,黑洞的质量比黑洞的密度更有意义
854,1.0 分
855,正确答案： √ 我的答案： √
856,39
857,宇宙学红移是多普勒效应
858,1.0 分
859,正确答案： × 我的答案： ×
860,40
861,在所有情况下，黑洞与外界的热平衡是稳定的平衡。
862,1.0 分
863,正确答案： × 我的答案： ×
864,41
865,哥伦布曾向西方航行到达印度
866,1.0 分
867,正确答案： × 我的答案： ×
868,42
869,贝索并不清楚自己为相对论的诞生做了什么
870,1.0 分
871,正确答案： √ 我的答案： √
872,43
873,爱因斯坦在其论文《论运动物体的电动力学》的最后感谢了洛伦兹的热诚帮助。（）
874,1.0 分
875,正确答案： × 我的答案： ×
876,44
877,地球上潮汐的产生主要受月球的影响
878,1.0 分
879,正确答案： √ 我的答案： √
880,45
881,《关于托勒密和哥白尼两大世界体系的对话》与《天体运行论》都是伽利略的著作
882,1.0 分
883,正确答案： × 我的答案： ×
884,46
885,爱因斯坦任职的第一个大学是格丁根大学。（）
886,1.0 分
887,正确答案： × 我的答案： ×
888,47
889,广义相对论不考虑时空弯曲。（）
890,1.0 分
891,正确答案： × 我的答案： ×
892,48
893,霍金认为不能出现闭合类时线
894,1.0 分
895,正确答案： √ 我的答案： √
896,49
897,创建电离学说的是瑞典物理学化学家阿累尼乌斯。（）
898,1.0 分
899,正确答案： √ 我的答案： √
900,50
901,丘成桐曾经获得过菲尔兹奖
902,1.0 分
903,正确答案： √ 我的答案： √
904,           微信公众号：琢磨俗僧
905,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
906,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
907,请发邮件至：cxeytk@foxmail.com
908,
