,题目
127,10
128,谈判定义的层次有：()
129,1.0 分
130,窗体顶端
131,A、
132,目的、方式和过程
133,B、
134,方式、过程和结果
135,C、
136,目的、方式和结果
137,D、
138,目的、过程和结果
139,窗体底端
140,正确答案： D 我的答案：D
141,11
142,去年中国钢铁产量居世界：（）
143,1.0 分
144,窗体顶端
145,A、
146,第四
147,B、
148,第三
149,C、
150,第二
151,D、
152,第一
153,窗体底端
154,正确答案： D 我的答案：D
155,12
156,沟通的四个层次：()
157,1.0 分
158,窗体顶端
159,A、
160,接受、理解、同意、回应
161,B、
162,接收、理解、同意、回应
163,C、
164,接收、理解、接受、回应
165,D、
166,接受、理解、同意、回应
167,窗体底端
168,正确答案： C 我的答案：C
169,13
170,世界建立有序市场的模式：（）
171,1.0 分
172,窗体顶端
173,A、
174,血汗
175,B、
176,血汗和淘汰模式
177,C、
178,淘汰
179,D、
180,按需而供
181,窗体底端
182,正确答案： B 我的答案：B
183,14
184,商科教育三个层次是：（）
185,1.0 分
186,窗体顶端
187,A、
188,DBA
189,B、
190,EMBA
191,C、
192,MBA
193,D、
194,前三项
195,窗体底端
196,正确答案： D 我的答案：D
197,15
198,目前发展成中国最大家电零售企业的国美电器的创办者是：（）
199,1.0 分
200,窗体顶端
201,A、
202,杜辉廉
203,B、
204,黄光裕
205,C、
206,宗庆后
207,D、
208,梁伯韬
209,窗体底端
210,正确答案： B 我的答案：B
211,16
212,“舍小入大”是奔驰谈判的一个：（）
213,1.0 分
214,窗体顶端
215,A、
216,背景
217,B、
218,优势
219,C、
220,过程
221,D、
222,技巧
223,窗体底端
224,正确答案： D 我的答案：D
225,17
226,国际贸易过程的阶段有：（）
227,1.0 分
228,窗体顶端
229,A、
230,4个
231,B、
232,5个
233,C、
234,6个
235,D、
236,5个或6个
237,窗体底端
238,正确答案： D 我的答案：D
239,18
240,克林顿政府基本策略技巧：（）
241,1.0 分
242,窗体顶端
243,A、
244,利益还支持
245,B、
246,请高威望政要坐镇
247,C、
248,A、B两项都不是
249,D、
250,A、B两项都是
251,窗体底端
252,正确答案： D 我的答案：D
253,19
254,iphone若不放弃运营成分的办法就：（）
255,1.0 分
256,窗体顶端
257,A、
258,无法生产
259,B、
260,没有中国的市场
261,C、
262,没有外国市场
263,D、
264,不能技术革新
265,窗体底端
266,正确答案： B 我的答案：B
267,20
268,原则式谈判又叫：（）
269,1.0 分
270,窗体顶端
271,A、
272,公平式谈判
273,B、
274,获利式谈判
275,C、
276,价值式谈判
277,D、
278,对等式谈判
279,窗体底端
280,正确答案： C 我的答案：C
281,21
282,工商管理分几个层次：（ ）
283,1.0 分
284,窗体顶端
285,A、
286,3个
287,B、
288,4个
289,C、
290,2个
291,D、
292,1个
293,窗体底端
294,正确答案： B 我的答案：B
295,22
296,国美控制权之争进行的回合数是：（）
297,1.0 分
298,窗体顶端
299,A、
300,十个
301,B、
302,八个
303,C、
304,七个
305,D、
306,六个
307,窗体底端
308,正确答案： A 我的答案：A
309,23
310,谈判内容（五）是：（）
311,1.0 分
312,窗体顶端
313,A、
314,回忆共同的经历趣事
315,B、
316,对方的嗜好
317,C、
318,中间人
319,D、
320,一定不要叫错对方的名字
321,窗体底端
322,正确答案： D 我的答案：D
323,24
324,国美电器是谁创办的
325,1.0 分
326,窗体顶端
327,A、
328,黄光裕
329,B、
330,宗庆后
331,C、
332,马云
333,D、
334,史玉柱
335,窗体底端
336,正确答案： A 我的答案：A
337,25
338,合并后获852万份股票认购期权的克莱斯勒高管人数是：（）
339,1.0 分
340,窗体顶端
341,A、
342,20人
343,B、
344,25人
345,C、
346,30人
347,D、
348,35人
349,窗体底端
350,正确答案： C 我的答案：C
351,26
352,85/15的解释有：（）
353,0.0 分
354,窗体顶端
355,A、
356,一种
357,B、
358,二种
359,C、
360,三种
361,D、
362,四种
363,窗体底端
364,正确答案： B 我的答案：D
365,27
366,谈判的方式有：（）
367,1.0 分
368,窗体顶端
369,A、
370,一对一和集体
371,B、
372,一对一和一对多
373,C、
374,多对一和集体
375,D、
376,一对多和集体
377,窗体底端
378,正确答案： A 我的答案：A
379,28
380,在谈判中最好的回答是：（）
381,1.0 分
382,窗体顶端
383,A、
384,陈述
385,B、
386,解释
387,C、
388,疑问
389,D、
390,抒情
391,窗体底端
392,正确答案： C 我的答案：C
393,29
394,四方对抗的四方指：()
395,1.0 分
396,窗体顶端
397,A、
398,中、美、日、韩
399,B、
400,中、台、日、韩
401,C、
402,中、美、台、韩
403,D、
404,中、美、台、日
405,窗体底端
406,正确答案： B 我的答案：B
407,30
408,谈判中的技巧别强求去用，要在适当场合中：（）
409,1.0 分
410,窗体顶端
411,A、
412,选择使用
413,B、
414,等待使用
415,C、
416,自觉使用
417,D、
418,自发使用
419,窗体底端
420,正确答案： D 我的答案：D
421,31
422,（1）了解市场（2）表示诚意（3）吸引叶莺（4）帮助国感，是裴学德合资计划有：（）
423,1.0 分
424,窗体顶端
425,A、
426,（1）、（3）、（4）
427,B、
428,（2）、（3）、（4）
429,C、
430,（1）、（2）、（4）
431,D、
432,（1）、（2）、（3）
433,窗体底端
434,正确答案： D 我的答案：D
435,32
436,沟通的渠道：()
437,1.0 分
438,窗体顶端
439,A、
440,语述、书写、肢体语、图像
441,B、
442,语述、书写、肢体语
443,C、
444,书写、肢体语、图像
445,D、
446,语述、肢体语、图像
447,窗体底端
448,正确答案： A 我的答案：A
449,33
450,属于谈判开局重要内容的是：（）
451,1.0 分
452,窗体顶端
453,A、
454,回忆愉快合作并夸大作用
455,B、
456,求同存异缩小不同点
457,C、
458,分中求和
459,D、
460,避开冲突清除对立
461,窗体底端
462,正确答案： A 我的答案：A
463,34
464,美国创造经济转向什么经济：（）
465,1.0 分
466,窗体顶端
467,A、
468,制造业
469,B、
470,工业
471,C、
472,服务业
473,D、
474,手工业
475,窗体底端
476,正确答案： C 我的答案：C
477,35
478,下列不属于集体谈判的好处的是
479,1.0 分
480,窗体顶端
481,A、
482,知识互补
483,B、
484,经验交叉
485,C、
486,益于保密
487,D、
488,集思广益
489,窗体底端
490,正确答案： C 我的答案：C
491,36
492,减少传导失真的办法有：()
493,1.0 分
494,窗体顶端
495,A、
496,少说话、多比划
497,B、
498,少比划、多说话
499,C、
500,增加层次、增加内容
501,D、
502,减少层次、精简内容
503,窗体底端
504,正确答案： D 我的答案：D
505,37
506,号称“中国式离婚”的拉锯战的商务谈判双方是：（）
507,1.0 分
508,窗体顶端
509,A、
510,中国钢协与巴西淡水河谷
511,B、
512,娃哈哈与达能
513,C、
514,日本旧铁与巴西淡水河谷
515,D、
516,易网与九城
517,窗体底端
518,正确答案： B 我的答案：B
519,38
520,谈判实验的两个选择是：（）
521,1.0 分
522,窗体顶端
523,A、
524,继续与放弃
525,B、
526,反对与合作
527,C、
528,合作与欺骗
529,D、
530,诚信与欺骗
531,窗体底端
532,正确答案： C 我的答案：C
533,39
534,报价的原则是在（）基础上不附加评价：（）
535,1.0 分
536,窗体顶端
537,A、
538,清楚、明白
539,B、
540,严肃、认真
541,C、
542,客观、公正
543,D、
544,严肃、明白
545,窗体底端
546,正确答案： D 我的答案：D
547,40
548,徐凯谈判总结（1）共赢（2）向逼否案（3）外因作用（4）乘胜追击（）
549,0.0 分
550,窗体顶端
551,A、
552,（1）、（2）、（3）
553,B、
554,（2）、（3）、（4）
555,C、
556,（1）、（2）、（4）
557,D、
558,（1）、（3）、（4）
559,窗体底端
560,正确答案： A 我的答案：B
561,41
562,谈判中间的技巧：（）
563,1.0 分
564,窗体顶端
565,A、
566,掌握对方信息
567,B、
568,隐瞒自己的信息
569,C、
570,散步假信息
571,D、
572,前三项都是
573,窗体底端
574,正确答案： D 我的答案：D
575,42
576,三一重工是全球工程机械制造商前：（）
577,1.0 分
578,窗体顶端
579,A、
580,30强
581,B、
582,50强
583,C、
584,80强
585,D、
586,500强
587,窗体底端
588,正确答案： B 我的答案：B
589,43
590,大型谈判专题讨论分组的个数是:（）
591,1.0 分
592,窗体顶端
593,A、
594,一个
595,B、
596,两个
597,C、
598,三个
599,D、
600,四个
601,窗体底端
602,正确答案： D 我的答案：D
603,44
604,成为主谈的条件是：（）
605,1.0 分
606,窗体顶端
607,A、
608,谈判组长和企业负责人
609,B、
610,专业人员和企业负责人
611,C、
612,谈判组长和专业人员
613,D、
614,专业人员和经理
615,窗体底端
616,正确答案： A 我的答案：A
617,45
618,柯达对中国感光行业的收购背景是：（）
619,1.0 分
620,窗体顶端
621,A、
622,柯达兴，国感衰
623,B、
624,柯达衰，国感兴
625,C、
626,柯达兴，国感兴
627,D、
628,柯达衰，国感衰
629,窗体底端
630,正确答案： A 我的答案：A
631,46
632,达能失败的重要原因是：（）
633,0.0 分
634,窗体顶端
635,A、
636,抛出方案
637,B、
638,欠缺实力
639,C、
640,失去民心
641,D、
642,没有耐心
643,窗体底端
644,正确答案： A 我的答案：D
645,47
646,2009年铁矿石谈判结构分析对我们最有用的环节是：（）
647,1.0 分
648,窗体顶端
649,A、
650,经验总结
651,B、
652,背景介绍
653,C、
654,实力对比
655,D、
656,谈判进程
657,窗体底端
658,正确答案： A 我的答案：A
659,48
660,语言的调度要注意的方面是：（）
661,1.0 分
662,窗体顶端
663,A、
664,不说负面语、多说奉承话、换表述方式
665,B、
666,多说奉承话、换表述方式、多用反问句
667,C、
668,不说负面语、多说奉承话、多用反问句
669,D、
670,不说负面语、换表述方式、多用反问句
671,窗体底端
672,正确答案： D 我的答案：D
673,49
674,钢铁储量居世界第一的是：（）
675,1.0 分
676,窗体顶端
677,A、
678,美国
679,B、
680,俄罗斯
681,C、
682,中国
683,D、
684,日本
685,窗体底端
686,正确答案： B 我的答案：B
687,50
688,国外的好学校包含的板块：（）
689,1.0 分
690,窗体顶端
691,A、
692,Akadeneia
693,B、
694,Professianal
695,C、
696,特色
697,D、
698,前3项
699,窗体底端
700,正确答案： D 我的答案：D
701,二、 判断题（题数：50，共 50.0 分）
702,1
703,延安自然科学院是人民大学现在的一部分。（）
704,1.0 分
705,窗体顶端
706,正确答案： × 我的答案： ×
707,窗体底端
708,2
709,报价分为欧式报价和日式报价。（）
710,1.0 分
711,窗体顶端
712,正确答案： √ 我的答案： √
713,窗体底端
714,3
715,谈判面临最大的麻烦不是人民币汇率。（）
716,1.0 分
717,窗体顶端
718,正确答案： × 我的答案： ×
719,窗体底端
720,4
721,第三局谈判结果公布当天九城股价跌25%。（）
722,1.0 分
723,窗体顶端
724,正确答案： × 我的答案： ×
725,窗体底端
726,5
727,沟通是要对方同意自己的意思。()
728,1.0 分
729,窗体顶端
730,正确答案： × 我的答案： ×
731,窗体底端
732,6
733,美国对华背景有它给予中国MFN和中国不打算入世。（）
734,1.0 分
735,窗体顶端
736,正确答案： × 我的答案： ×
737,窗体底端
738,7
739,谈判在时间上的总结是：急者胜，慢者败。（）
740,1.0 分
741,窗体顶端
742,正确答案： × 我的答案： ×
743,窗体底端
744,8
745,people指社会效益和人民。（）
746,1.0 分
747,窗体顶端
748,正确答案： √ 我的答案： √
749,窗体底端
750,9
751,八段轮即准备、确定程序、探测信号、报价、调价、还价、收尾、签约八阶段。（）
752,1.0 分
753,窗体顶端
754,正确答案： √ 我的答案： √
755,窗体底端
756,10
757,银行VIP指存钱一定数量仍然要排队。（）
758,1.0 分
759,窗体顶端
760,正确答案： × 我的答案： ×
761,窗体底端
762,11
763,市场是供给决定需求：（）
764,1.0 分
765,窗体顶端
766,正确答案： × 我的答案： ×
767,窗体底端
768,12
769,“挡箭牌”不能多次使用。（）
770,1.0 分
771,窗体顶端
772,正确答案： √ 我的答案： √
773,窗体底端
774,13
775,谈判涉及知识经验：工艺技术、财务、商务与行情、法律四方面。（）
776,1.0 分
777,窗体顶端
778,正确答案： √ 我的答案： √
779,窗体底端
780,14
781,国际贸易争议比较好用的是斯德哥尔摩仲裁。（）
782,1.0 分
783,窗体顶端
784,正确答案： √ 我的答案： √
785,窗体底端
786,15
787,美国反华势力策略技巧有威胁论、贸易安全和奠定心理基础。（）
788,1.0 分
789,窗体顶端
790,正确答案： × 我的答案： ×
791,窗体底端
792,16
793,谈判中有一规律是相互需求才能碰在一起。（）
794,1.0 分
795,窗体顶端
796,正确答案： √ 我的答案： √
797,窗体底端
798,17
799,谈判60%的信息是源于语言之外的渠道（肢体语言）。()
800,1.0 分
801,窗体顶端
802,正确答案： √ 我的答案： √
803,窗体底端
804,18
805,谈判中让步后出现的情况有三种，让步的结果也有三种。（）
806,1.0 分
807,窗体顶端
808,正确答案： × 我的答案： ×
809,窗体底端
810,19
811,谈判原则有：诚心、人与策略分开、公平公正公开的原则。（）
812,1.0 分
813,窗体顶端
814,正确答案： √ 我的答案： √
815,窗体底端
816,20
817,叶莺是外国外交官。（）
818,1.0 分
819,窗体顶端
820,正确答案： √ 我的答案： √
821,窗体底端
822,21
823,陈晓方对机构投资者的态度是：态度游移，模糊不清。（）
824,1.0 分
825,窗体顶端
826,正确答案： × 我的答案： ×
827,窗体底端
828,22
829,两公司合并后将在世界汽车行业更有竞争力。（）
830,1.0 分
831,窗体顶端
832,正确答案： √ 我的答案： √
833,窗体底端
834,23
835,谈判中不会永远存在让步。（）
836,1.0 分
837,窗体顶端
838,正确答案： × 我的答案： ×
839,窗体底端
840,24
841,奔驰的谈判技巧有：舍小入大、活用交际和心理战术三方面。（）
842,1.0 分
843,窗体顶端
844,正确答案： √ 我的答案： √
845,窗体底端
846,25
847,谈判组长要有说、听、控制、感召和商务财务能力。（）
848,1.0 分
849,窗体顶端
850,正确答案： √ 我的答案： √
851,窗体底端
852,26
853,交往中容易记住的内容占谈判内容的比例是20%。()
854,1.0 分
855,窗体顶端
856,正确答案： × 我的答案： ×
857,窗体底端
858,27
859,企业员工学操作只需“知其然”，不要他“知其所以然”。（）
860,1.0 分
861,窗体顶端
862,正确答案： √ 我的答案： √
863,窗体底端
864,28
865,国际贸易过程的阶段可能有也可能无的是处理争议阶段。（）
866,1.0 分
867,窗体顶端
868,正确答案： √ 我的答案： √
869,窗体底端
870,29
871,沟通误区是将“知道意思”扩展为“同意意思。”。()
872,1.0 分
873,窗体顶端
874,正确答案： √ 我的答案： √
875,窗体底端
876,30
877,集体谈判的缺点是有利于意见集中和谈判组的管理。（）
878,1.0 分
879,窗体顶端
880,正确答案： × 我的答案： ×
881,窗体底端
882,31
883,中国人善横向谈判而美国人善纵向谈判。()
884,1.0 分
885,窗体顶端
886,正确答案： √ 我的答案： √
887,窗体底端
888,32
889,沟通语言要复杂问题简单化。()
890,1.0 分
891,窗体顶端
892,正确答案： √ 我的答案： √
893,窗体底端
894,33
895,避开利益冲突，消除对立，是应遵循的一个谈判原则。（）
896,1.0 分
897,窗体顶端
898,正确答案： √ 我的答案： √
899,窗体底端
900,34
901,集体谈判是指双方派出若干人一起谈，其中一人为主谈，而其他人则为成员。（）
902,1.0 分
903,窗体顶端
904,正确答案： √ 我的答案： √
905,窗体底端
906,35
907,85%的让步不是在最后15%的时间做出的。()
908,1.0 分
909,窗体顶端
910,正确答案： × 我的答案： ×
911,窗体底端
912,36
913,谈判组的组合中每个人在心目中都将自己不利最小化。（）
914,1.0 分
915,窗体顶端
916,正确答案： √ 我的答案： √
917,窗体底端
918,37
919,徐工内部结构拥有竞争力。（）
920,1.0 分
921,窗体顶端
922,正确答案： × 我的答案： ×
923,窗体底端
924,38
925,谈判语言调动内容比形式更重要。()
926,1.0 分
927,窗体顶端
928,正确答案： × 我的答案： ×
929,窗体底端
930,39
931,达娃之争总结出对达有利的4个方面，不利的5个方面。（）
932,1.0 分
933,窗体顶端
934,正确答案： √ 我的答案： √
935,窗体底端
936,40
937,谈判经验总结一共分五大方面。（）
938,1.0 分
939,窗体顶端
940,正确答案： √ 我的答案： √
941,窗体底端
942,41
943,一对一谈判比集体谈判更节约成本
944,1.0 分
945,窗体顶端
946,正确答案： √ 我的答案： √
947,窗体底端
948,42
949,签订长协价是有风险的
950,1.0 分
951,窗体顶端
952,正确答案： √ 我的答案： √
953,窗体底端
954,43
955,谈判中一般是“急者败，慢者胜”
956,1.0 分
957,窗体顶端
958,正确答案： √ 我的答案： √
959,窗体底端
960,44
961,经销学称不排队的特殊服务为市场细化。（）
962,1.0 分
963,窗体顶端
964,正确答案： √ 我的答案： √
965,窗体底端
966,45
967,在极大不确定性市场最佳谈判模式是 “一报还二报”。（）
968,0.0 分
969,窗体顶端
970,正确答案： × 我的答案： √
971,窗体底端
972,46
973,外部协助的功能有：取信、集会、维谈、减轻敌意和建设环境。（）
974,1.0 分
975,窗体顶端
976,正确答案： √ 我的答案： √
977,窗体底端
978,47
979,叶利钦当权时俄罗斯靠石油赚外汇，油价也高。（）
980,1.0 分
981,窗体顶端
982,正确答案： × 我的答案： ×
983,窗体底端
984,48
985,细节和战略都决定成败，并且不需要条件。（）
986,1.0 分
987,窗体顶端
988,正确答案： × 我的答案： ×
989,窗体底端
990,49
991,谈判技巧之外注意事项是小问题可以忽略。（）
992,1.0 分
993,窗体顶端
994,正确答案： × 我的答案： ×
995,窗体底端
996,50
997,合并后奔驰只有0.1%而克莱斯有20%的人年薪超过25万马克。（）
998,1.0 分
999,窗体顶端
1000,正确答案： × 我的答案： ×
1001,窗体底端
1002, 
1003,           微信公众号：琢磨俗僧
1004,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1005,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1006,请发邮件至：cxeytk@foxmail.com
1007,
