,题目
224,正确答案： C我的答案：C
225,17
226,参与西花厅谈话的大臣中，没有（）。（2.5分）
227,2.5分
228,窗体顶端
229,ØA、
230,荣禄
231,ØB、
232,李鸿章
233,ØC、
234,张寿荫
235,ØD、
236,翁同龢
237,窗体底端
238,正确答案： C我的答案：C
239,18
240,《清廷戊戌朝变记》的作者是（）。（2.5分）
241,2.5分
242,窗体顶端
243,ØA、
244,康有为
245,ØB、
246,荣禄
247,ØC、
248,奕䜣
249,ØD、
250,苏继祖
251,窗体底端
252,正确答案： D我的答案：D
253,19
254,德国强迫清政府签订《胶澳租界条约》是在（）年。（2.5分）
255,2.5分
256,窗体顶端
257,ØA、
258,1887
259,ØB、
260,1895
261,ØC、
262,1897
263,ØD、
264,1899
265,窗体底端
266,正确答案： C我的答案：C
267,20
268,戊戌变法失败后，（）国家对清廷进行施压从而使大清查中一些人幸免。（2.5分）
269,2.5分
270,窗体顶端
271,ØA、
272,英法
273,ØB、
274,英俄
275,ØC、
276,英日
277,ØD、
278,日俄
279,窗体底端
280,正确答案： C我的答案：C
281,二、 判断题（题数：20，共50.0分）
282,1
283,康有为和光绪皇帝面对面的谈话只有一次。（）（2.5分）
284,2.5分
285,窗体顶端
286,正确答案：√我的答案：√
287,窗体底端
288,2
289,光绪自称为保存国脉，通融试用西法，所以才听信康有为之法。（）（2.5分）
290,2.5分
291,窗体顶端
292,正确答案：×我的答案：×
293,窗体底端
294,3
295,清代加入西教的人多为地方官员。（）（2.5分）
296,0.0分
297,窗体顶端
298,正确答案：×我的答案：√
299,窗体底端
300,4
301,光绪是历史上第一个真正睁眼看世界的皇帝。（）（2.5分）
302,2.5分
303,窗体顶端
304,正确答案：√我的答案：√
305,窗体底端
306,5
307,戊戌变法失败后，光绪亲书请求由慈禧全权处理国事。（）（2.5分）
308,2.5分
309,窗体顶端
310,正确答案：√我的答案：√
311,窗体底端
312,6
313,在今人看来，康有为对西方政法是非常熟悉的。（）（2.5分）
314,0.0分
315,窗体顶端
316,正确答案：×我的答案：√
317,窗体底端
318,7
319,恭亲王奕䜣反对光绪变法，因为他还未意识到变法的重要性。（）（2.5分）
320,2.5分
321,窗体顶端
322,正确答案：×我的答案：×
323,窗体底端
324,8
325,《戊戌政变记》是康有为上清帝第五书。（）（2.5分）
326,2.5分
327,窗体顶端
328,正确答案：√我的答案：√
329,窗体底端
330,9
331,《胶澳租界条约》的签订，引发了列强的瓜分狂潮。（）（2.5分）
332,2.5分
333,窗体顶端
334,正确答案：√我的答案：√
335,窗体底端
336,10
337,《旧制度与大革命》是托克维尔的著作。（）（2.5分）
338,2.5分
339,窗体顶端
340,正确答案：√我的答案：√
341,窗体底端
342,11
343,康有为引进西方先进政治制度，企图用议会制限制君主的权力。（）（2.5分）
344,2.5分
345,窗体顶端
346,正确答案：×我的答案：×
347,窗体底端
348,12
349,翁同龢被免职是因为他与光绪变法的想法相左。（）（2.5分）
350,2.5分
351,窗体顶端
352,正确答案：×我的答案：×
353,窗体底端
354,13
355,清末新政的实行与康梁改革的目的是不一样的。（）（2.5分）
356,2.5分
357,窗体顶端
358,正确答案：×我的答案：×
359,窗体底端
360,14
361,在变法之初光绪意欲将昏庸老臣全部裁撤，但他是有心无力。（）（2.5分）
362,2.5分
363,窗体顶端
364,正确答案：√我的答案：√
365,窗体底端
366,15
367,光绪通过提拔袁世凯成功得抗衡了荣禄势力。（）（2.5分）
368,2.5分
369,窗体顶端
370,正确答案：×我的答案：×
371,窗体底端
372,16
373,义和团又称义和拳。（）（2.5分）
374,2.5分
375,窗体顶端
376,正确答案：√我的答案：√
377,窗体底端
378,17
379,民教冲突是义和团运动兴起的原因之一。（）（2.5分）
380,2.5分
381,窗体顶端
382,正确答案：√我的答案：√
383,窗体底端
384,18
385,为躲避慈禧捉拿，康有为无奈逃到了上海。（）（2.5分）
386,2.5分
387,窗体顶端
388,正确答案：×我的答案：×
389,窗体底端
390,19
391,在慈禧处，康有为始终是被视为异类，想要铲除的对象。（）（2.5分）
392,2.5分
393,窗体顶端
394,正确答案：√我的答案：√
395,窗体底端
396,20
397,戊戌事变后，光绪已不再处理任何事情。（）（2.5分）
398,2.5分
399,窗体顶端
400,正确答案：×我的答案：×
401,窗体底端
402,
403,           微信公众号：琢磨俗僧
404,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
405,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
406,请发邮件至：cxeytk@foxmail.com
407,
