,题目
222,我的答案：C
223,384444除以9的余数是（）。1.0 分
224,A、8.0
225,B、7.0
226,C、6.0
227,D、5.0
228,我的答案：B
229,39arctan(1/2)+arctan(1/3)的值为：1.0 分
230,A、π/4
231,B、0.25
232,C、π/2
233,D、0.5
234,我的答案：A
235,40任何一个多项式除以自己其余式一定等于（）。1.0 分
236,A、-1.0
237,B、1.0
238,C、.0
239,D、某个多项式
240,我的答案：C
241,41平面上线性变化的特点是所有的面积放大或者缩小的倍数都是（）。1.0 分
242,A、不同的
243,B、某个整数的整数倍
244,C、同一个倍数的整数倍
245,D、同一个倍数
246,我的答案：D
247,42如果有一个分数m/n，则我们可以保证误差低于（）。1.0 分
248,A、1/n
249,B、1/2n
250,C、(m-n)/2n
251,D、(m+n)/2n             我的答案：B
252,43随机性检验是用来（）。1.0 分
253,A、提供加密方法
254,B、提供密码
255,C、判断密码质量的标准
256,D、判断密钥质量
257,我的答案：C
258,44三阶行列式若两行相等，其体积为（）。1.0 分
259,A、单位体积
260,B、-1.0
261,C、1.0
262,D、.0
263,我的答案：D
264,45通过有招学无招，这里的有招是指（）。1.0 分
265,A、数学方法
266,B、数学精华
267,C、精彩数学案例
268,D、数学思想
269,我的答案：C
270,46三阶行列式属于（）的内容。1.0 分
271,A、空间解析几何
272,B、平面解析几何
273,C、线性代数
274,D、抽象代数
275,我的答案：A
276,47微积分中强调的观点是（）。1.0 分
277,A、以直代曲
278,B、以直代曲
279,C、以微观代替宏观
280,D、以宏观代替微观
281,我的答案：A
282,48y=sin(1/x)，当x接近于0时，函数图象的变化会（）。1.0 分
283,A、保持不变
284,B、越来越慢
285,C、越来越快
286,D、以上答案均错误
287,我的答案：C
288,49向量的内积是（）。1.0 分
289,A、向量的乘法运算
290,B、向量
291,C、向量的结合运算
292,D、整数
293,我的答案：D
294,50连续函数的介值定理认为一个连续函数在一个点处函数值小于零，在另一个点处大于零，则在这两个点上必定有一个函数值等于（）。1.0 分
295,A、1.0
296,B、-1.0
297,C、.0
298,D、以上答案均有可能
299,我的答案：C
300,二、 判断题（题数：50，共 50.0 分）
301,1代数与几何是两门相互独立的学科。1.0 分
302,我的答案： ×
303,2三个大小相等的力，若要合力为零，则三个力的夹角一定是120°。1.0 分
304,我的答案： √
305,3数字0和1不能代表26个字母，但0和1向量可完全代表26个字母。1.0 分
306,我的答案： √
307,4偶数乘以任何整数一定等于偶数。1.0 分
308,我的答案： √
309,5数学学科认为空间是由向量组成的。1.0 分
310,我的答案： √
311,6所有的数列不一定全都满足加法。1.0 分
312,我的答案： ×
313,7从微积分的角度来讲，解决几何问题的方法是以直线代替曲线。1.0 分
314,我的答案： √
315,8学习解决数学问题的方法是为了解决更多的数学问题。1.0 分
316,我的答案： √
317,9爱因斯坦质量守恒定律的数学表达式E=mc2只适用于宏观世界。1.0 分
318,我的答案： √
319,10mathematica软件不能实现两个相加函数的函数图象。1.0 分
320,我的答案： ×
321,11多年来正是因为数学本身的难度才使得部分学生对数学失去兴趣。1.0 分
322,我的答案： ×
323,12用枪往一个圆中打点，有多少枪打在了圆环里面可以用计算机进行模拟。1.0 分
324,我的答案： √
325,"13在音乐中，音1,(),2/3,(),2一定是一个等比数列，并且括号中的这些音完全准确。1.0 分"
326,我的答案： ×
327,14事实说明密率355/113的精确度非常高。1.0 分
328,我的答案： √
329,15用数学解决现实生活中的问题时合理的假设起着举足轻重的作用。1.0 分
330,我的答案： √
331,16声音是单一频率的。1.0 分
332,我的答案： ×
333,17根据爱因斯坦理论，光的传递方向不受引力的影响。1.0 分
334,我的答案： ×
335,18不同的事物之间不可能具有共同点。1.0 分
336,我的答案： ×
337,19连续函数的缺点是不能进行群举。1.0 分
338,我的答案： √
339,20美术中的数学模型，利用照相技术不可能将现实中平行的两排队伍在照片上转换为相交的两排队伍。1.0 分
340,我的答案： ×
341,21在数学中为获得某一数学结果，而这结果必须通过讨论才可以获得。1.0 分
342,我的答案： ×
343,22多项式也被称为抽象代数。1.0 分
344,我的答案： √
345,23光线入水时为确保时间最短而改变了方向。1.0 分
346,我的答案： √
347,24余弦函数是奇函数。1.0 分
348,我的答案： ×
349,25绝对不能破解的量子密码在现实生活中有着重大的意义。1.0 分
350,我的答案： ×
351,26露珠由于受到重力作用而变成圆球形。1.0 分
352,我的答案： ×
353,27“抽象向量空间”不具备“替换”的功能。0.0 分
354,我的答案： √
355,28数学的学习中可以没有想法但一定不能忘记数学“技术”。1.0 分
356,我的答案： ×
357,29重码率与字母移动的位数有关。1.0 分
358,我的答案： √
359,30祖冲之的圆周率∏和三角函数中的∏是同一个∏。1.0 分
360,我的答案： √
361,"31在绘图软件mathmatic中由Table[{1/n.sin[n]},{n,1,4000}]标示的图不能被拆分成函数的曲线图。1.0 分"
362,我的答案： ×
363,32数学思想需要结合实例来讲授。1.0 分
364,我的答案： √
365,33对于圆周率∏的计算，在精确度方面迄今为止无人超越祖冲之先生。1.0 分
366,我的答案： ×
367,34行列式与其他数学内容相比较为简单。1.0 分
368,我的答案： √
369,351的x方小于cosx。1.0 分
370,我的答案： ×
371,36两条直线无限延长后一定相交，在数学界该命题既不能被证明也不能被推翻。1.0 分
372,我的答案： √
373,37微分是指把函数f(x)用一个一次函数代替，使得误差高阶无穷小。1.0 分
374,我的答案： √
375,38应付考试首先是学习技巧而不是愚公移山的方法。1.0 分
376,我的答案： ×
377,39生活中当密码被遗忘后在破解的过程中没有规律可循。1.0 分
378,我的答案： ×
379,40学习数学要回到现实生活，将数学要与现实生活结合起来进行学习。1.0 分
380,我的答案： √
381,41大学里面所学的最正宗的数学是微积分和概率论。1.0 分
382,我的答案： ×
383,42很多不同东西的共同点就是抽象。1.0 分
384,我的答案： √
385,43两个“等比数列”相加，得到的结果为等比数列。1.0 分
386,我的答案： ×
387,44当永远无法证明某个命题时，该命题就是一个错误的命题。1.0 分
388,我的答案： ×
389,45当x足够小的时候sin(x)近似等于x。1.0 分
390,我的答案： √
391,46音乐中音7上去之后的音是音4。1.0 分
392,我的答案： ×
393,47∏的小数表达式是一个非循环小数。1.0 分
394,我的答案： √
395,48一个整数分解为两个整数之和有三种情况，其中一种情况是两个整数都是质数，且这种情况一定正确。1.0 分
396,我的答案： ×
397,49抽象是数学特有的特点。1.0 分
398,我的答案： ×
399,50-12代表将一个向量旋转180度后再旋转180度。1.0 分
400,我的答案： √
401,           微信公众号：琢磨俗僧
402,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
403,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
404,请发邮件至：cxeytk@foxmail.com
405,
