,题目
142,22欧洲文明由阿拉伯向欧洲本土的回归引起了欧洲的（）。
143,1.0 分
144, A、宗教改革运动 
145, B、文艺复兴运动 
146, C、启蒙运动
147, D、法国大革命
148,正确答案： B 我的答案：B
149,23科学社会学开始于（）。
150,1.0 分
151, A、17世纪初
152, B、18世纪初
153, C、19世纪初
154, D、20世纪初
155,正确答案： D 我的答案：D
156,24被称为近代化学之父的人是（）
157,0.0 分
158, A、门捷列夫
159,波义耳 B、
160,道尔顿 C、
161, D、以上都不对
162,正确答案： B 我的答案：A
163,25燃素说被证明是错误的主要是因为（）方面的发现。
164,1.0 分
165,固体 A、
166,液体 B、
167,气体 C、
168, D、正确答案： C 我的答案：C
169,26（）年中央研究院成立标志着中国科技体制化起步。
170,1.0 分
171,925 A、
172,1926 B、
173,1927 C、
174,1928 D、
175,正确答案： D 我的答案：D
176,27帮助利玛窦得到皇帝重视的物品是其送给皇帝的（）。
177,1.0 分
178, A、圣母像 B、
179,报时钟 C、
180,十字架 D、
181,正确答案： C 我的答案：C
182,28俄罗斯建立科学院的第一步是建立了一座（）。
183,1.0 分
184,大学 A、
185,图书馆 B、
186,博物馆 C、
187,研究所 D、
188, 正确答案： C 我的答案：C
189,29
190,近年来，在国际上出现的“科学课程”又被译做（）。
191,1.0 分
192, A、
193,综合理科 
194, B、
195,综合文科 
196, C、
197,综合工科 
198, 
199,都不对 D、
200, 正确答案： A 我的答案：A
201,30
202,亚里士多德认为生物形成了一个连续的序列，那么从植物到人共构成多少个等级？（） 1.0 分
203,9.0 A、
204,10.0 B、
205,11.0 C、
206,12.0 D、
207, 正确答案： C 我的答案：C
208,31
209,以色列是灭亡后用了多少年复国的？（）
210,1.0 分
211,500年 A、
212,1000年 B、
213,1500年 C、
214,2000年 D、
215,正确答案： D 我的答案：D
216,32
217,《直指算法统宗》主要记载了对于（）的研究。
218,1.0 分
219,代数 A、
220,几何 B、
221,珠算 C、
222,方程 D、
223,正确答案： C 我的答案：C
224,33RNA的类型不包括（）。
225,1.0 分
226, A、信使RNA
227, B、转运RNA
228, C、核糖体RNA
229, D、传输RNA
230,正确答案： D 我的答案：D
231,34瓦特对纽可门机的改进主要是（）。
232,1.0 分
233, A、缩小了机器的体积
234, B、
235,降低了废物的排放
236, C、降低了维护的成本
237, D、保留了冷却消耗的热量
238,正确答案： D 我的答案：D
239,35
240,哈拉巴文明消失于（）左右。
241,1.0 分
242, A、公元前1700年
243, B、公元前700年
244, C、公元1700年
245, D、公元700年
246, 
247,正确答案： A 我的答案：A
248,36 下列观点中，符合第谷的理论的是（）。
249,1.0 分
250, A、地球围绕太阳旋转
251, B、太阳围绕地球旋转
252, C、行星围绕地球旋转
253, D、行星和地球轨道互不干涉
254, 
255,正确答案： B 我的答案：B
256,37俄罗斯科学院建立于（）。
257,1.0 分
258, A、1724年2月8日
259, B、1744年2月8日
260, C、1764年2月8日
261, D、1784年2月8日
262, 正确答案： A 我的答案：A
263,38经院哲学的巅峰人物是（）。
264,1.0 分
265, 罗西亚 A、
266, B、亚里士多德 
267, 伏尔泰 C、
268, D、托马斯.阿奎那
269, 
270,正确答案： D 我的答案：D
271,39“文明阶段是从标音字母的发明和文字使用的开始”这句话是谁说的？（） 1.0 分
272, A、亚里士多德
273,瓦德雷 B、
274, C、马林诺夫斯基
275,摩尔根 D、
276,正确答案： D 我的答案：D
277,40布莱克发现了（）。
278,1.0 分
279, A、二氧化碳
280, B、一氧化碳
281,氧气 C、
282,氢气 D、
283,正确答案： A 我的答案：A
284,41下列是拉瓦锡的贡献的是（）。
285,1.0 分
286, A、脱燃素气体 
287,指示剂 B、
288, C、空气是燃烧的必要条件
289, D、氧化还原理论
290,正确答案： D 我的答案：D
291,42文艺复兴时期的主要思想家一般会集中传统的学者和传统的（）两种气质。 0.0 分
292,政客 A、
293,商人 B、
294,工匠 C、
295,市民 D、
296,正确答案： C 我的答案：B
297,43下列哪项不是中国古代技术的主要成就？（）
298,1.0 分
299,织染 A、
300,冶铸 B、
301,建筑 C、
302,天文 D、
303,正确答案： D 我的答案：D 44
304,符合严格定义上的科学起源于（）。 0.0 分
305, 
306,古希腊 A、
307, 
308, 
309,古中国 B、
310, 
311, C、
312,文艺复兴
313, 
314, D、
315,启蒙运动
316, 
317,正确答案： C 我的答案：D
318,45
319,随着古代文明的衰落，中世纪欧洲科学史在探索的形式、对象、内容和成果上都是以（）为中心展开的。
320,1.0 分 
321,政治 A、
322, 
323, 
324,神学 B、
325, 
326, 
327,法律 C、
328, 
329, 
330,经济 D、
331, 
332,正确答案： B 我的答案：B
333,46
334,生命的特征不包括
335,1.0 分
336, 
337,生长 A、
338, 
339,运动 B、
340, 
341,发育 C、
342, 
343,繁殖 D、
344, 正确答案： B 我的答案：B
345,47
346,综合性科学史出现于哪个世纪？（）
347,0.0 分
348, A、
349,十五世纪初十六世纪末 
350, B、
351,十六世纪初十七世纪末 
352, C、
353,十九世纪末二十世纪初
354, D、
355,二十世纪末
356, 正确答案： C 我的答案：D
357,48
358,开普勒第一个选择计算的行星轨道是哪个行星（）。
359,1.0 分
360, 金星 A、
361, 
362, 水星 B、
363, 
364, 月亮 C、
365, 
366, 
367,火星 D、
368, 
369,正确答案： D 我的答案：D
370,49
371,从（）开始，才有人专门地去关注科学过去的历史发展。
372,1.0 分
373, 
374,15世纪 A、
375, 
376,16世纪 B、
377, 
378,17世纪 C、
379, 
380,18世纪 D、
381, 正确答案： D 我的答案：D
382,50
383,狭义的科学是十八、十九世纪在（）发展起来的。
384,1.0 分
385, 日本 A、
386, 
387, 
388,西欧 B、
389, 
390, 
391,美国 C、
392, 
393,中国 D、
394, 
395,正确答案： B 我的答案：B
396,二、 判断题（题数：50，共 50.0 分） 1
397,《闽中海错疏》介绍了大量福建沿海岛屿的相关内容，其中很多岛屿都是第一次被正式记录。（）
398,1.0 分
399,正确答案： × 我的答案： ×
400,2
401,总体上来说，中世纪是一个从文化的谷底逐渐崛起的过程。（）
402,1.0 分
403,正确答案： √ 我的答案： √
404,3
405,基本知识学得不扎实，对个人的人格养成和适应环境的能力是有妨碍的。（）
406,1.0 分
407,正确答案： √ 我的答案： √
408,4
409,文艺复兴以前，人们更偏重于讲技术而非科学。（）
410,1.0 分
411,正确答案： √ 我的答案： √
412,5
413,托勒密认为，宇宙中的星球在沿着围绕地球的均轮旋转时，也在围着均轮上的某一点旋转。（）
414,1.0 分
415,正确答案： √ 我的答案： √
416,6
417,波义耳是近代化学家中第一个跳出炼金术时代四元素说的藩篱，并提出单质说的人。（） 1.0 分
418,正确答案： √ 我的答案： √ 7
419,几何知识的发展早于天文知识。（）
420,1.0 分
421,正确答案： × 我的答案： ×
422,8
423,苏格拉底将希腊哲学的探讨从伦理转向了科学。（）
424,1.0 分
425,正确答案： × 我的答案： ×
426,9
427,中世纪科学技术的一些重要的发展为后来近当代科学技术提供了非常重要的基础。（） 1.0 分
428,正确答案： √ 我的答案： √
429,10
430,中国古代主要是农业社会，所以农学也主要针对于种植业，其他类型的农业涉及很少。（） 1.0 分
431,正确答案： × 我的答案： ×
432,11
433,中国关于天文观测的最早记录最早是以甲骨文的形式记录的。（）
434,1.0 分
435,正确答案： √ 我的答案： √
436,12
437,我国古代制作的玻璃是透明的。（）
438,1.0 分
439,正确答案： × 我的答案： ×
440,13
441,高等动物适应环境主要是一种间接的适应，即通过改变生活习性而适应。（）
442,1.0 分
443,正确答案： √ 我的答案： √
444,14
445,建国后总共实行了三批简化字，但后两批简化字都因为各种原因被叫停。（）
446,1.0 分
447,正确答案： × 我的答案： ×
448,15
449,两种文化指的是以人文主义者为代表的文化和以科学家为代表的文化之间互相借鉴的问题。（）
450,1.0 分
451,正确答案： × 我的答案： ×
452,16 文艺复兴促进了现代科学的诞生。（）
453,1.0 分
454,正确答案： √ 我的答案： √
455,17
456,古印度天文学著作《阇罗迦集》和《妙闻集》最古老的阿育吠陀经典。（） 1.0 分
457,正确答案： × 我的答案： ×
458,18
459,科学史作为历史的学科，它并没有一种预见的功能，按照历史学的本性来说，它有的是一种很强的借鉴功能，至少让我们理解科学是什么。（）
460,1.0 分
461,正确答案： √ 我的答案： √
462,19
463,马克斯《自然辩证法》导言中提到的人类从没有经历过的最伟大的进步的变革指的就是文艺复兴。（）
464,1.0 分
465,正确答案： × 我的答案： ×
466,20
467,20世纪40年代，美国部分科学家因为担心生物技术带来的负面影响而自觉地对技术开始审查和约束。（）
468,1.0 分
469,正确答案： × 我的答案： ×
470,21
471,萨顿研究的科学史的局限性在于，其更倾向于陈述客观的历史事实，对于诸如纳粹一类将科学用于屠杀的行为缺少批判性。（）
472,1.0 分
473,正确答案： × 我的答案： ×
474,22
475,科学史的主要任务是在每个国家内部以及国际之间，在生活和技术之间，在科学和人文之间建造桥梁。（）
476,1.0 分
477,正确答案： √ 我的答案： √
478,23
479,巴门尼德认为世界的本质是“多”，而不是“一”。（）
480,1.0 分
481,正确答案： × 我的答案： ×
482,24
483,拉瓦锡在法国大革命期间因吸入过量一氧化碳而死亡。（）
484,1.0 分
485,正确答案： × 我的答案： ×
486,25
487,唐朝时期，印度的天文学比中国要发达。（） 1.0 分
488,正确答案： √ 我的答案： √
489,26
490,科学家应该不仅仅专注于科学的研究，同时也应该负有相应的社会责任感。（） 1.0 分
491,正确答案： √ 我的答案： √
492,27
493,西方第一部印刷本的算术书《特雷维索算数》诞生于1474年。（） 1.0 分
494,正确答案： √ 我的答案： √
495,28
496,林奈的植物分类法强调按照自然的生物性状分类，而不是人为的进行分类。（） 1.0 分
497,××29
498,人类文字的发展最早不超过一万年前，而文化的发展可以追溯到十几万年前甚至更长的时间。（）
499,1.0 分
500,正确答案： √ 我的答案： √
501,30
502,印度的航海技术比较发达。（）
503,1.0 分
504,正确答案： √ 我的答案： √
505,31
506,存在巨链是指自然界按照连续不断的顺序，由无生物向植物，再到动物方向进化。（） 1.0 分
507,正确答案： √ 我的答案： √
508,32
509,产业革命的变化带来的根本的变化就是机器的出现。（）
510,1.0 分
511,正确答案： × 我的答案： ×
512,33
513,早期大学的考核形式是答辩，完全不采用考试的形式。（）
514,1.0 分
515,√√34
516,汤若望主持编纂了《坤舆全图》，推动了中国地理学的发展进步。（）
517,1.0 分 正确答案： × 我的答案： ×
518,35
519,受文艺复兴的影响，演化的概念最先被意大利人引入了生物学。（）
520,0.0 分
521,正确答案： × 我的答案： √
522,36
523,利玛窦在作为教皇特使向东方传教的过程中发明了一套秘诀，被他的学生很好地继承下来。（）
524,1.0 分
525,正确答案： × 我的答案： ×
526,37
527,关于科学这个词有很多的争议和讨论。（）
528,1.0 分
529,正确答案： √ 我的答案： √
530,38
531,科学史更加强调的是借鉴功能，而并非预见功能。（）
532,1.0 分
533,正确答案： √ 我的答案： √
534,39
535,沃森和克里克合作建立起了DNA双螺旋结构模型。（）
536,1.0 分
537,正确答案： √ 我的答案： √
538,40
539,萨顿倡导人文主义，强调把科学和人文适当结合。（）
540,1.0 分
541,正确答案： × 我的答案： ×
542,41
543,中世纪人们流行的对于思想的态度是权威主义和宗教宽容。（）
544,1.0 分
545,正确答案： × 我的答案： ×
546,42
547,贝歇尔提出土可以分为油状的、水状的和岩状的。（）
548,1.0 分
549,正确答案： × 我的答案： ×
550,43
551,最早应用微分学方法的学者是费尔玛。（）
552,1.0 分
553,正确答案： √ 我的答案： √
554,四体液说的提出人是古希腊医学家希波克拉底。（）
555,1.0 分
556,正确答案： √ 我的答案： √
557,45
558,有很多古希腊人向外移民。（） 1.0 分
559,正确答案： √ 我的答案： √
560,46
561,第一个由皇帝认可的科学团体是猞猁研究院。（）
562,1.0 分
563,正确答案： × 我的答案： ×
564,47
565,爱利亚学派的鼻祖是巴门尼德。（）
566,1.0 分
567,正确答案： √ 我的答案： √
568,48
569,核素是鲍林发现的。（）
570,1.0 分
571,正确答案： × 我的答案： ×
572,在巴西热带雨林是可以钻木取火的。（） 1.0 分
573,正确答案： × 我的答案： ×
574,50
575,变量数学的第一个里程碑是解析几何的诞生，解析几何的创立主要归功于笛卡尔和费尔玛。（）
576,1.0 分
577,正确答案： √ 我的答案： √
578,本文档来源于第一文库网：http://www.wenku1.com/view/1D1D0703DD03CC08.html
579,
580, 
581,相关文档：
582,Ø尔雅通识课考试答案
583,Ø尔雅通识课答案
584,Ø尔雅通识课作业答案
585,Ø魅力科学期末考试答案
586,Ø2015小学期末考试答案
587,Ø文化地理尔雅考试答案
588,Ø尔雅军事理论考试答案
589,Ø尔雅音乐鉴赏考试答案
590,Ø尔雅影视鉴赏考试答案
591,Ø尔雅文化地理考试答案
592,更多相关文档请访问：http://www.wenku1.com/
593,           微信公众号：琢磨俗僧
594,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
595,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
596,请发邮件至：cxeytk@foxmail.com
597,
