,题目
334,B、
335,朱元璋
336,C、
337,万历帝
338,D、
339,秦始皇
340,我的答案：D
341,35天启皇帝爱好是什么1.0 分
342,A、
343,诗
344,B、
345,词
346,C、
347,书
348,D、
349,木匠
350,我的答案：D
351,36内阁官员投靠阉党的是：1.0 分
352,A、
353,顾秉谦
354,B、
355,崔呈秀
356,C、
357,魏广微
358,D、
359,A和C
360,我的答案：D
361,37庚戍之变中，明朝皇帝的敌方是：1.0 分
362,A、
363,英宗
364,B、
365,蒙古
366,C、
367,倭寇
368,D、
369,吐鲁番
370,我的答案：B
371,38朱元璋没有听从刘基的建议，用（）取代了李善长的位置。1.0 分
372,A、
373,刘伯温
374,B、
375,杨宪
376,C、
377,蓝玉
378,D、
379,胡惟庸
380,我的答案：D
381,39河南的福王是谁的儿子1.0 分
382,A、
383,隆庆
384,B、
385,万历
386,C、
387,天启
388,D、
389,崇祯
390,我的答案：B
391,40明朝时期中国海上丝绸路有几个出发点1.0 分
392,A、
393,1.0
394,B、
395,2.0
396,C、
397,3.0
398,D、
399,4.0
400,我的答案：B
401,41以下哪一个不是王守仁观点：1.0 分
402,A、
403,心内无物
404,B、
405,心外无理
406,C、
407,向内用心
408,D、
409,不加外求
410,我的答案：A
411,42对袁崇焕的描述中不符合史实的是1.0 分
412,A、
413,曾战胜努尔哈赤
414,B、
415,曾镇守远城堡
416,C、
417,是广西人
418,D、
419,与毛文龙共同抵抗清
420,我的答案：D
421,43《虔台倭纂》的作者是：1.0 分
422,A、
423,徐惟学
424,B、
425,谢杰
426,C、
427,唐枢
428,D、
429,徐海
430,我的答案：B
431,44崇祯皇帝曾想授意（），秘密与清朝和平谈判，最终失败。1.0 分
432,A、
433,周延儒
434,B、
435,张凤翼
436,C、
437,陈新甲
438,D、
439,王家彦
440,我的答案：C
441,45曾主张“攘外必先安内”的有：1.0 分
442,A、
443,杨嗣昌
444,B、
445,张居正
446,C、
447,蒋介石
448,D、
449,全部
450,我的答案：D
451,46朱元璋的老家在1.0 分
452,A、
453,凤阳
454,B、
455,芜湖
456,C、
457,合肥
458,D、
459,重庆
460,我的答案：A
461,47对于《水浒》人物，李贽赞扬“真忠义，真好汉”的是：1.0 分
462,A、
463,宋江
464,B、
465,武松
466,C、
467,李逵
468,D、
469,花荣
470,我的答案：C
471,48阉党专政出现在什么时候1.0 分
472,A、
473,洪武年间
474,B、
475,嘉靖年间
476,C、
477,万历年间
478,D、
479,天启年间
480,我的答案：D
481,49晚明时期，中国到葡萄牙的航线一般不经过：1.0 分
482,A、
483,里斯本
484,B、
485,马六甲
486,C、
487,果阿
488,D、
489,霍尔木兹
490,我的答案：D
491,50义门在明代兴起是第几轮义门高潮1.0 分
492,A、
493,1.0
494,B、
495,2.0
496,C、
497,3.0
498,D、
499,4.0
500,我的答案：B
501,二、 判断题（题数：50，共 50.0 分）
502,1郑和下西洋发生于明永乐宣德年间，说明了这段时期明政府没有实施海禁1.0 分
503,我的答案： ×
504,2东林党是党派组织1.0 分
505,我的答案： ×
506,3高攀龙一直反对东林书院。1.0 分
507,我的答案： ×
508,4号称中国传教之父的是范礼安1.0 分
509,我的答案： √
510,5崇祯皇帝的死去意味着王朝的灭亡。1.0 分
511,我的答案： √
512,6天启后期形成了对魏忠贤的个人崇拜运动1.0 分
513,我的答案： √
514,7
515,张居正在万历朝时成为首辅大臣。（）
516,1.0 分
517,我的答案： √
518,8朝贡中夹带的贸易叫做朝贡贸易。1.0 分
519,我的答案： √
520,9天启五年，东林书院被禁毁。1.0 分
521,我的答案： √
522,10杨继昌的“十面张网”政策根本解决了明末的“安内”的问题。1.0 分
523,我的答案： ×
524,11东林党在万历年间和天启年间没有发生变化。1.0 分
525,我的答案： ×
526,12顾宪成曾以“桃花源人”自称自己在东林书院的心态1.0 分
527,我的答案： √
528,13有人为张居正修三诏亭1.0 分
529,我的答案： √
530,14明嘉靖皇帝是昏君1.0 分
531,我的答案： √
532,15张居正建议高拱限制冯宝的权力。1.0 分
533,我的答案： ×
534,16利玛窦曾打扮成僧人的样子来华传教1.0 分
535,我的答案： √
536,17魏忠贤，本名“辰生”，名“魏进忠”。1.0 分
537,我的答案： √
538,18天启年间，袁崇焕战胜努尔哈赤的战争运用了红夷大炮。1.0 分
539,我的答案： √
540,19在《玉镜新谭》中，魏忠贤被评为市井无赖。1.0 分
541,我的答案： √
542,20天启皇帝交代了自己的继承人1.0 分
543,我的答案： √
544,21明朝官方并不认可朝贡贸易。1.0 分
545,我的答案： ×
546,22中国与外国贸易难以禁绝1.0 分
547,我的答案： √
548,23李广涛认为毛文龙一无是处。1.0 分
549,我的答案： √
550,24《白银资本》中认为在18世纪以前，欧洲并不是世界经济的中心1.0 分
551,我的答案： √
552,25努尔哈赤利用一个明朝太监，施反间计去除袁崇焕这一障碍。1.0 分
553,我的答案： ×
554,26“三诏亭”是为张居正所建。1.0 分
555,我的答案： √
556,27中国有祖先崇拜现象1.0 分
557,我的答案： √
558,28中国生丝质优价廉1.0 分
559,我的答案： √
560,29林则徐是睁眼看世界的第一个中国人。1.0 分
561,我的答案： ×
562,30全球化的概念是最近几十年的事情1.0 分
563,我的答案： ×
564,31袁崇焕战胜努尔哈赤和皇太极是因为自己的聪明才智1.0 分
565,我的答案： ×
566,32朱升是被朱元璋处死的。1.0 分
567,我的答案： ×
568,33徐阶在严嵩之后得到了嘉靖皇帝的宠幸。1.0 分
569,我的答案： √
570,34袁崇焕从实事求是的角度出发提出了“五年复辽”的计划1.0 分
571,我的答案： ×
572,35朱元璋是我国历史上出身最卑贱的皇帝1.0 分
573,我的答案： √
574,36《三朝要典》是阉党主持的一部扭曲事实的书。1.0 分
575,我的答案： √
576,37全球贸易与白银资本充分的体现了晚明大变局的特色。1.0 分
577,我的答案： √
578,38“童心说”是王阳明的主张1.0 分
579,我的答案： ×
580,39徐光启皈依了天主教1.0 分
581,我的答案： √
582,40魏忠贤不想让皇上有后代1.0 分
583,我的答案： √
584,41国外对中国商品需求不大1.0 分
585,我的答案： ×
586,42袁崇焕曾经打败过努尔哈赤1.0 分
587,我的答案： √
588,43宫府一体体现在张居正身上。1.0 分
589,我的答案： √
590,44只要销毁相关书籍，作者的思想就不会流传1.0 分
591,我的答案： ×
592,45李善长和刘基互相排挤1.0 分
593,我的答案： √
594,46毛文龙对满族没有任何牵制作用。1.0 分
595,我的答案： ×
596,47《西洋新历法》的内容早在明朝末期就基本写成。1.0 分
597,我的答案： √
598,48严世蕃擅长写青词，博得嘉靖皇帝喜爱。1.0 分
599,我的答案： ×
600,49众正盈朝是指正直的人纷纷被启用。1.0 分
601,我的答案： √
602,50张居正和冯保是一派的1.0 分
603,我的答案： √
604,           微信公众号：琢磨俗僧
605,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
606,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
607,请发邮件至：cxeytk@foxmail.com
608,
