,题目
171,公众参与
172,我的答案：D
173,18韩国的昌德宫位于现在的哪一个地方？（）
174,A、
175,釜山
176,B、
177,济州岛
178,C、
179,首尔
180,D、
181,仁川
182,我的答案：C
183,19下面哪一个不是北欧国家？（）
184,A、
185,丹麦
186,B、
187,瑞典
188,C、
189,冰岛
190,D、
191,荷兰
192,我的答案：D
193,20孔夫子的庙宇和墓地位于下面哪一个城市？（）
194,A、
195,青岛
196,B、
197,潍坊
198,C、
199,泰安
200,D、
201,曲阜
202,我的答案：D
203,21下面哪一个不属于非物质文化遗产？（）
204,A、
205,内蒙古长调民歌
206,B、
207,昆曲
208,C、
209,长城
210,D、
211,古曲
212,我的答案：C
213,22法国的《历史古迹法》颁布于下面哪一年？（）
214,A、
215,1913年
216,B、
217,1923年
218,C、
219,1933年
220,D、
221,1943年
222,我的答案：A
223,23下面关于东欧描述不正确的一项是（）。
224,A、
225,北临黑海
226,B、
227,东界乌拉尔山
228,C、
229,平均海拔仅170米
230,D、
231,西濒波罗的海
232,我的答案：A
233,24下面哪一个不是枕河人家的建筑特点？（）
234,A、
235,临水筑建
236,B、
237,色彩浓艳
238,C、
239,砖木结构
240,D、
241,院落组合
242,我的答案：B
243,25下面哪一个不是印尼在文物保护方面存在的问题？（）
244,A、
245,偷盗文物处罚不力
246,B、
247,政局动荡的破坏
248,C、
249,民间非专业保护文物的团体
250,D、
251,恐怖主义的威胁
252,我的答案：C
253,26美国独立厅建于下面哪一年？（）
254,A、
255,1702年
256,B、
257,1712年
258,C、
259,1722年
260,D、
261,1732年
262,我的答案：D
263,27“澳大利亚”一词的意思是下面哪一项？（）
264,A、
265,未知的北方平原
266,B、
267,未知的南方高原
268,C、
269,未知的北方大陆
270,D、
271,未知的南方大陆
272,我的答案：D
273,28下面哪一个不属于世界四大建筑奇迹？（）
274,A、
275,吴哥窟
276,B、
277,长城
278,C、
279,金字塔
280,D、
281,大卫像
282,我的答案：D
283,29师俭堂的建筑本体特色不包括下面哪一方面？（）
284,A、
285,色彩浓艳
286,B、
287,院落布局
288,C、
289,建筑形态
290,D、
291,装饰陈列
292,我的答案：A
293,30《世界文化遗产保护管理办法》颁布于下面哪一年？（）
294,A、
295,1996年
296,B、
297,2006年
298,C、
299,2008年
300,D、
301,1010年
302,我的答案：B
303,31下面哪一个属于物质文化遗产？（）
304,A、
305,古庙
306,B、
307,语言
308,C、
309,宗教
310,D、
311,礼仪
312,我的答案：A
313,32英国皇家植物园于（）年被列入《世界遗产名录》。
314,A、
315,2003年
316,B、
317,2004年
318,C、
319,2005年
320,D、
321,2006年
322,我的答案：A
323,33秦始皇陵是仿照下面哪一城市的格局设计建造的？（）
324,A、
325,咸阳
326,B、
327,洛阳
328,C、
329,汾阳
330,D、
331,安阳
332,我的答案：A
333,34泰姬陵的构思和布局体现下面哪一种建筑艺术的特点？（）
334,A、
335,伊斯兰
336,B、
337,巴洛克
338,C、
339,洛可可
340,D、
341,达达
342,我的答案：A
343,35下面哪一个不是日本的文化遗产？（）
344,A、
345,姬路城
346,B、
347,严岛神社
348,C、
349,古奈良的历史遗迹
350,D、
351,屋久岛
352,我的答案：D
353,36世界文化遗产与自然遗产的申报工作由下面哪一中央政府部门负责？（）
354,A、
355,国家文物局
356,B、
357,国土资源部
358,C、
359,住建部
360,D、
361,文化部
362,我的答案：A
363,37严岛神社属于下面哪一个国家？（）
364,A、
365,韩国
366,B、
367,印尼
368,C、
369,中国
370,D、
371,日本
372,我的答案：D
373,38《古文物保护法》是下面哪一个政府颁布的？（）
374,A、
375,中央政府
376,B、
377,国民政府
378,C、
379,苏维埃政府
380,D、
381,清政府
382,我的答案：B
383,39下面哪一位美国总统于1935年签署《历史遗址与建筑法》？（）
384,A、
385,里根
386,B、
387,杜鲁门
388,C、
389,罗斯福
390,D、
391,尼克松
392,我的答案：C
393,40物质文化遗产包括几类？（）
394,A、
395,2
396,B、
397,3
398,C、
399,4
400,D、
401,5
402,我的答案：C
403,41中华民国成立于下面哪一年？（）
404,A、
405,1912年
406,B、
407,1913年
408,C、
409,1914年
410,D、
411,1915年
412,我的答案：A
413,42英国的《国家遗产法令》颁布于下面哪一年？
414,A、
415,1963年
416,B、
417,1973年
418,C、
419,1983年
420,D、
421,1993年
422,我的答案：C
423,43法国传教士韩伯禄于1868年在下面哪一个城市创办自然历史博物院？（）
424,A、
425,北京
426,B、
427,上海
428,C、
429,天津
430,D、
431,南京
432,我的答案：B
433,44《古文物保护法》是下面哪一个政府颁布的？（）
434,A、
435,中央政府
436,B、
437,国民政府
438,C、
439,苏维埃政府
440,D、
441,清政府
442,我的答案：B
443,45下面哪一个不是捷克的文化遗产？（）
444,A、
445,布拉格历史中心
446,B、
447,泰尔奇历史中心
448,C、
449,克鲁姆罗夫历史中心
450,D、
451,圣乔治山
452,我的答案：D
453,46国际古迹遗址理事会的总部设在（）。
454,A、
455,巴黎
456,B、
457,斯特哥尔摩
458,C、
459,布达佩斯
460,D、
461,雅加达
462,我的答案：A
463,47巴黎起源于下面哪一条河流？（）
464,A、
465,卢瓦尔河
466,B、
467,罗纳河
468,C、
469,尼罗河
470,D、
471,塞纳河
472,我的答案：D
473,48中国第二次全国文物大考察发生于下面哪一年？（）
474,A、
475,1951年
476,B、
477,1961年
478,C、
479,1971年
480,D、
481,1981年
482,我的答案：D
483,49苏州四大园林不包括下面哪一个？（）
484,A、
485,猴子园
486,B、
487,拙政园
488,C、
489,留园
490,D、
491,网师园
492,我的答案：A
493,50黄石国家公园的动态景观不包括下面哪一个？（）
494,A、
495,热气地带
496,B、
497,原生植物
498,C、
499,黄石河流域
500,D、
501,野生动物
502,我的答案：B
503,二、 判断题（题数：50，共 50.0 分）
504,1古埃及人发明了太阳历和楔形文字。（）
505,我的答案： ×
506,2历史上各时代珍贵的艺术品、工艺美术品都属于建筑类文化遗产的范畴。（）
507,我的答案： ×
508,3文物可以分为一级文物、二级文物和三级文物三类。（）
509,我的答案： √
510,4斯特鲁维测量地点以跨国遗产的身份申报世界遗产并获得成功。（）
511,我的答案： √
512,5《国际古迹保护与修复宪章》就是所谓的《威尼斯宪法》。（）
513,我的答案： ×
514,6《文物保护法》是我国文化领域里的第一部专门法律。（）
515,我的答案： √
516,7文化遗产对特定文明或文化传统具有见证意义。（）
517,我的答案： √
518,8紫禁城是明清时代中国文明物价的历史见证。（）
519,我的答案： √
520,9印尼的科迪勒拉山于1995年被列入世界遗产名录。（）
521,我的答案： ×
522,10香港分为九龙、新界、大屿山和本岛四部分。（）
523,我的答案： ×
524,11凡尔赛宫及其园林是法国的29项世界遗产之一。（）
525,我的答案： √
526,12考古学证明非洲人最早创造并发展了光辉灿烂的古文明。（）
527,我的答案： √
528,13中国文物保护工作的进程是从自发到自觉，从单体到整体。（）
529,我的答案： √
530,14英国于1973年1月加入欧共体。（）
531,我的答案： √
532,15抬梁式是中国古代建筑木构架的一种主要形式。（）
533,我的答案： √
534,16拿破仑于1799年夺取法国政权并迅速称帝。（）
535,我的答案： ×
536,17澳大利亚是一个地大物博、人口稀少、资源丰富的国家。（）
537,我的答案： √
538,18《中华人民共和国文物保护法》确立了“文化历史名城”的概念。（）
539,我的答案： ×
540,19澳门作为一个特区，其组织结构、管理模式与大陆完全一致。（）
541,我的答案： ×
542,20位于维也纳特夏的斯通亨厄·阿韦伯瑞是世界上最大的巨石林。（）
543,我的答案： √
544,21美国的许多遗产保护法的制定都与民间社团组织的共同呼吁有关。（）
545,我的答案： √
546,22历史上各时代珍贵的艺术品、工艺美术品都属于建筑类文化遗产的范畴。（）
547,我的答案： ×
548,23紫禁城是明清时代中国文明物价的历史见证。（）
549,我的答案： √
550,24泰山是中国艺术家和学者的精神源泉，是古代文明和信仰的象征。（）
551,我的答案： √
552,25抗日战争期间的“破四旧”、“打砸抢”致使许多大型历史建筑和珍贵古迹遭到严重破坏。（）
553,我的答案： ×
554,26南亚是世界上四大文明发祥地之一，恒河印度河流域早在5000年前便出现一些繁荣的城市。（）
555,我的答案： √
556,27《威尼斯宪法》中提出了文化遗产保护与修复过程中应遵循的若干原则。（）
557,我的答案： ×
558,28泰山是中国艺术家和学者的精神源泉，是古代文明和信仰的象征。（）
559,我的答案： √
560,29师俭堂是典型的传统商住空间。（）
561,我的答案： √
562,30美国目前已建立的国家公园有973处。（）
563,我的答案： ×
564,31贝宁的奥莫河谷地全长760公里，以人类化石的发现而闻名。（）
565,我的答案： ×
566,32赞比亚的苏塞博物馆以镶嵌画内容丰富、技术精湛而闻名。（）
567,我的答案： ×
568,33抗日战争期间的“破四旧”、“打砸抢”致使许多大型历史建筑和珍贵古迹遭到严重破坏。（）
569,我的答案： ×
570,34香港分为九龙、新界、大屿山和本岛四部分。（）
571,我的答案： ×
572,35建筑遗产巨人约翰·罗斯金于1849年出版了著作《建筑的七盏明灯》。（）
573,我的答案： √
574,36科尔多瓦里市位于西班牙。（）
575,我的答案： √
576,371900年通过的《马德里大会建议》中规定将建筑纪念物分为死的和活的两类。（）
577,我的答案： ×
578,38江南小镇的自然条件良好，经济不发达但人文底蕴深厚。（）
579,我的答案： ×
580,39中国文物保护工作在文革期间处于停滞、倒退阶段。（）
581,我的答案： √
582,40《各国保护文化及自然遗产建议案》简称《世界遗产公约》。（）
583,我的答案： ×
584,41《保护世界文化遗产公约》缔结于1974年。（）
585,我的答案： ×
586,42仰韶文化是黄河中下游地区重要的新时期时代文化。（）
587,我的答案： ×
588,43黄石国家公园拥有全世界一多半的地热特征地形。（）
589,我的答案： ×
590,44文化遗产对特定文明或文化传统具有见证意义。（）
591,我的答案： √
592,45位于日本广岛的和平纪念碑是第一次原子弹轰炸后当地仅存的建筑物。（）
593,我的答案： √
594,46埃菲尔铁塔是为了纪念法国大革命100周年，并在1889年举办巴黎世界博览会而设计建造的。（）
595,我的答案： √
596,47“申遗活动”是各国文化底蕴的展示及旅游资源的开发。（）
597,我的答案： √
598,48香港大学成立于1911年，下设10个学院。（）
599,我的答案： ×
600,49文化属性是人类与其他物种的区别之一。（）
601,我的答案： √
602,50上海的文管会对文化遗产有相应的管理权限。（）
603,我的答案： √
604,           微信公众号：琢磨俗僧
605,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
606,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
607,请发邮件至：cxeytk@foxmail.com
608,
