,题目
123,单选题结束 单选题开始
124,13
125,下列不属于身体姿势的是（）。
126,2.0 分
127,A、 手势 
128,B、 表演 
129,C、 眼势 
130,D、 下意识动作 
131,
132,我的答案：C
133,单选题结束 单选题开始
134,14
135,以下（）属于批评别人时恰当的方式。
136,2.0 分
137,A、 举出对方错误，不必给对方辩解的机会， 
138,B、 要回顾以往事件，让对方感到羞耻 
139,C、 对事不对人，避免人格攻击 
140,D、 确保表情非常严肃，声音严厉 
141,
142,我的答案：C
143,单选题结束 单选题开始
144,15
145,关于非语言信息的理解，错误的是（）。
146,2.0 分
147,A、 非语言信息可以控制语言信息 
148,B、 非语言信息补充着语言信息的容量 
149,C、 非语言信息是无法替代语言信息的 
150,D、 语言信息和非语言信息可以互相强调 
151,
152,我的答案：C
153,单选题结束 单选题开始
154,16
155,人际沟通要实现的目的不包括（）。
156,2.0 分
157,A、 学习知识 
158,B、 建立关系 
159,C、 发挥影响 
160,D、 控制他人 
161,
162,我的答案：D
163,单选题结束 单选题开始
164,17
165,积极的倾听技巧不包括（）。
166,0.0 分
167,A、 表达对说话者感受的理解 
168,B、 适当提问 
169,C、 解释说话人的意思 
170,D、 无条件包容接纳 
171,
172,我的答案：B
173,单选题结束 单选题开始
174,18
175,彼此身体接触频率升高，是在交往的（）。
176,2.0 分
177,A、 关系恶化的阶段 
178,B、 关系稳定的阶段 
179,C、 共处亲密阶段 
180,D、 发展关系之初 
181,
182,我的答案：C
183,单选题结束 单选题开始
184,19
185,理解说话人的意思和感受，带着和说话人某种程度共鸣的倾听是（）。
186,2.0 分
187,A、 移情倾听 
188,B、 客观倾听 
189,C、 冒犯性倾听 
190,D、 期待性倾听 
191,
192,我的答案：A
193,单选题结束 单选题开始
194,20
195,下列不属于空间距离的分类是（）。
196,2.0 分
197,A、 亲密距离 
198,B、 私人距离 
199,C、 社交距离 
200,D、 社会距离 
201,
202,我的答案：D
203,单选题结束 单选题开始
204,21
205,《安慰》的作者是（）。
206,2.0 分
207,A、 毛泽东 
208,B、 海子 
209,C、 顾城 
210,D、 北岛 
211,
212,我的答案：C
213,单选题结束 单选题开始
214,22
215,下列因素造成沟通障碍的是（）。
216,2.0 分
217,A、 地域偏见 
218,B、 设置条件 
219,C、 拖延时间 
220,D、 以上都是 
221,
222,我的答案：D
223,单选题结束 单选题开始
224,23
225,大多数场合下只有好朋友才能进入的空间圈是（）公分。
226,2.0 分
227,A、 0—50 
228,B、 50—70 
229,C、 50—120 
230,D、 120—360 
231,
232,我的答案：C
233,单选题结束 单选题开始
234,24
235,确保网络在线交流的安全性，需注意（）。
236,2.0 分
237,A、 保护好个人信息 
238,B、 不要轻信网络上的朋友信息资料 
239,C、 不要轻易将网友过渡到现实中 
240,D、 以上都是 
241,
242,我的答案：D
243,单选题结束 单选题开始
244,25
245,解决表层和深层关系的重要环节是（）。
246,2.0 分
247,A、 破译理解 
248,B、 评估判断 
249,C、 密切关注 
250,D、 记忆保存 
251,
252,我的答案：C
253,单选题结束 单选题开始
254,26
255,下列属于管理、控制表情的手段是（）。
256,2.0 分
257,A、 强化 
258,B、 压抑 
259,C、 掩饰 
260,D、 以上都是 
261,
262,我的答案：D
263,单选题结束 单选题开始
264,27
265,解释对方说话的意思的时候，一般不要采用（）的方式表达。
266,2.0 分
267,A、 直接 
268,B、 探寻 
269,C、 反问 
270,D、 委婉 
271,
272,我的答案：C
273,单选题结束 单选题开始
274,28
275,独孤求败在四十不惑之时用的剑是（）。
276,2.0 分
277,A、 锋锐无匹 
278,B、 木剑 
279,C、 紫薇软剑 
280,D、 玄铁重剑 
281,
282,我的答案：D
283,单选题结束 单选题开始
284,29
285,不属于倾听的步骤的是（）。
286,2.0 分
287,A、 关注接收 
288,B、 破译理解 
289,C、 记忆刷新 
290,D、 评估判断 
291,
292,我的答案：C
293,单选题结束 单选题开始
294,30
295,（）是指不礼貌的限定沟通对象接受的信息。
296,2.0 分
297,A、 消极性 
298,B、 积极性 
299,C、 排他性 
300,D、 包容性 
301,
302,我的答案：C
303,单选题结束
304,二、 判断题（题数：40，共 40.0 分）
305,单选题开始
306,1
307,面对面交流的一个特征是沟通双方在同一时间和地点，信息传递同时进行。（）
308,1.0 分
309,判断题开始
310,我的答案： √
311,判断题结束
312,单选题结束 单选题开始
313,2
314,陌生贵人强化和丰富着我们的生活。（）
315,1.0 分
316,判断题开始
317,我的答案： √
318,判断题结束
319,单选题结束 单选题开始
320,3
321,交流时时刻注意礼貌是一个很重要的沟通技巧。（）
322,1.0 分
323,判断题开始
324,我的答案： √
325,判断题结束
326,单选题结束 单选题开始
327,4
328,沟通交流中注视时间、方向的不同，代表传达的信息也不同。（）
329,1.0 分
330,判断题开始
331,我的答案： √
332,判断题结束
333,单选题结束 单选题开始
334,5
335,空间距离有着传播信息的意义只是针对人类来说，动物排除在外。（）
336,1.0 分
337,判断题开始
338,我的答案： ×
339,判断题结束
340,单选题结束 单选题开始
341,6
342,通过眼神的接触，是无法界定关系的。（）
343,1.0 分
344,判断题开始
345,我的答案： ×
346,判断题结束
347,单选题结束 单选题开始
348,7
349,沟通中不敢开口时比较近便的方法是摆事实，并发表一些评论。（）
350,1.0 分
351,判断题开始
352,我的答案： ×
353,判断题结束
354,单选题结束 单选题开始
355,8
356,初次见面第一印象很重要，而且一般比较准确。（）
357,1.0 分
358,判断题开始
359,我的答案： ×
360,判断题结束
361,单选题结束 单选题开始
362,9
363,沟通出现障碍的原因就是自卑，如果变得自信了，沟通障碍就会消除。（）
364,1.0 分
365,判断题开始
366,我的答案： ×
367,判断题结束
368,单选题结束 单选题开始
369,10
370,让说话者知道你已经承认或者接受他的感受，被接纳包容的情况下，才是完美沟通的结束。（）
371,1.0 分
372,判断题开始
373,我的答案： ×
374,判断题结束
375,单选题结束 单选题开始
376,11
377,现实中纹身穿刺传递出与身心健康有关的信息往往是消极的。（）
378,1.0 分
379,判断题开始
380,我的答案： √
381,判断题结束
382,单选题结束 单选题开始
383,12
384,说话人传递出的同一个信息，听到的人尽管有相同的解释，但是会做出不同的回应。（）
385,1.0 分
386,判断题开始
387,我的答案： ×
388,判断题结束
389,单选题结束 单选题开始
390,13
391,性格、熟悉程度都会是影响与他人保持距离的因素。（）
392,1.0 分
393,判断题开始
394,我的答案： √
395,判断题结束
396,单选题结束 单选题开始
397,14
398,在交际中传递的所有信息其实都有一定程度的模糊性。（）
399,1.0 分
400,判断题开始
401,我的答案： √
402,判断题结束
403,单选题结束 单选题开始
404,15
405,在赞美别人时切勿使用“我”的信息，以代表个人意见。（）
406,0.0 分
407,判断题开始
408,我的答案： √
409,判断题结束
410,单选题结束 单选题开始
411,16
412,倾听的时候应更倾向于深层倾听，避免表层倾听。（）
413,1.0 分
414,判断题开始
415,我的答案： ×
416,判断题结束
417,单选题结束 单选题开始
418,17
419,人际沟通活动具有劝说的性质。（）
420,1.0 分
421,判断题开始
422,我的答案： √
423,判断题结束
424,单选题结束 单选题开始
425,18
426,面对生气的不理性的人的时候，如果对方认为自己的态度没有问题，就应当尽量倾听其语言，不要打断。（）
427,1.0 分
428,判断题开始
429,我的答案： √
430,判断题结束
431,单选题结束 单选题开始
432,19
433,“牢骚太盛防肠断，风物长宜放眼量。”是毛泽东的诗句。（）
434,1.0 分
435,判断题开始
436,我的答案： √
437,判断题结束
438,单选题结束 单选题开始
439,20
440,谈论天气，貌似无关紧要，其实是沟通交流的铺垫方式。（）
441,1.0 分
442,判断题开始
443,我的答案： √
444,判断题结束
445,单选题结束 单选题开始
446,21
447,保持语言信息和非语言信息的巧妙搭配组织才能使信息成功的传递出去。（）
448,1.0 分
449,判断题开始
450,我的答案： √
451,判断题结束
452,单选题结束 单选题开始
453,22
454,假装是表达自己根本没有的情感，这个不算控制表情的一种手段。（）
455,1.0 分
456,判断题开始
457,我的答案： ×
458,判断题结束
459,单选题结束 单选题开始
460,23
461,人际关系的不同阶段身体接触的程度是不一样的。（）
462,1.0 分
463,判断题开始
464,我的答案： √
465,判断题结束
466,单选题结束 单选题开始
467,24
468,在表达时，如果忽略信息意义因人而异的特性，会出现交流障碍。（）
469,1.0 分
470,判断题开始
471,我的答案： √
472,判断题结束
473,单选题结束 单选题开始
474,25
475,人际沟通是交流信息的过程，沟通是一个循环的过程。（）
476,1.0 分
477,判断题开始
478,我的答案： √
479,判断题结束
480,单选题结束 单选题开始
481,26
482,在沟通中应该了解沟通对象，做到知彼，但同时也要知己。（）
483,1.0 分
484,判断题开始
485,我的答案： √
486,判断题结束
487,单选题结束 单选题开始
488,27
489,沟通可以看作是一门技能，但不能说它是一门艺术。（）
490,1.0 分
491,判断题开始
492,我的答案： ×
493,判断题结束
494,单选题结束 单选题开始
495,28
496,萍水相逢的人看似不重要，但往往这些人会提供给我们事业的机会。（）
497,1.0 分
498,判断题开始
499,我的答案： √
500,判断题结束
501,单选题结束 单选题开始
502,29
503,OK的姿势在法国代表“三个”。（）
504,1.0 分
505,判断题开始
506,我的答案： ×
507,判断题结束
508,单选题结束 单选题开始
509,30
510,在泰国摸别人的头，寓意着被摸的对象会好运到来。（）
511,1.0 分
512,判断题开始
513,我的答案： ×
514,判断题结束
515,单选题结束 单选题开始
516,31
517,对他人的评价不能一成不变地静态评估，要随世界的变化而变化。（）
518,1.0 分
519,判断题开始
520,我的答案： √
521,判断题结束
522,单选题结束 单选题开始
523,32
524,在线交流沟通的渠道最基本的除文字外，还有语音、视频。（）
525,1.0 分
526,判断题开始
527,我的答案： ×
528,判断题结束
529,单选题结束 单选题开始
530,33
531,在交际沟通中避免推论性的陈述，如果对方跟自己很熟则是可以的。（）
532,1.0 分
533,判断题开始
534,我的答案： ×
535,判断题结束
536,单选题结束 单选题开始
537,34
538,利用气味可以传达的信息之一是记忆。（）
539,1.0 分
540,判断题开始
541,我的答案： √
542,判断题结束
543,单选题结束 单选题开始
544,35
545,希望自主选择做感兴趣的事，就是积极面子。（）
546,1.0 分
547,判断题开始
548,我的答案： ×
549,判断题结束
550,单选题结束 单选题开始
551,36
552,成功的倾听不仅仅是接纳对方，也要指出对方的不足。（）
553,1.0 分
554,判断题开始
555,我的答案： √
556,判断题结束
557,单选题结束 单选题开始
558,37
559,遇到不理解的事情不要冒然下结论。（）
560,1.0 分
561,判断题开始
562,我的答案： √
563,判断题结束
564,单选题结束 单选题开始
565,38
566,人际交流中的语言信息和非语言信息并不是同时发出的。（）
567,1.0 分
568,判断题开始
569,我的答案： ×
570,判断题结束
571,单选题结束 单选题开始
572,39
573,“晕轮效应”是对别人偏见的典型表现之一。（）
574,1.0 分
575,判断题开始
576,我的答案： √
577,判断题结束
578,单选题结束 单选题开始
579,40
580,倾听应该做到由深入浅，从说话者深层的含义整理出更为浅显的表达。（）
581,1.0 分
582,判断题开始
583,我的答案： ×
584,判断题结束
585,单选题结束
586,新版答题卡
587, 
588,           微信公众号：琢磨俗僧
589,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
590,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
591,请发邮件至：cxeytk@foxmail.com
592,
