,题目
112,正确答案： C 我的答案：A
113,9
114,谈判成功的黄金法则不包括（）。
115,1.0 分
116,窗体顶端
117,A、
118,欲速则不达
119,B、
120,利益和压力并用
121,C、
122,谈判桌上人人平等
123,D、
124,一定不要先让步
125,窗体底端
126,正确答案： D 我的答案：D
127,10
128,有一些实用策略能够帮助初创企业渡过财务难关，下列策略不恰当的是（）。
129,1.0 分
130,窗体顶端
131,A、
132,找帮扶基金，申请资金扶持。
133,B、
134,出让股份以换取资金，员工持股、合资、联营，吸纳新股东等。
135,C、
136,创业初期应避免固定资产占用启动资金，能租借就租借。
137,D、
138,在业务结构上，先做理想的再做挣钱的。
139,窗体底端
140,正确答案： D 我的答案：D
141,11
142,关于商务谈判，下列选项错误的是（）。
143,1.0 分
144,窗体顶端
145,A、
146,谈判胜利的秘诀之一是比对手更了解市场
147,B、
148,谈判胜利的砝码之一是比对手更了解对方的优势和劣势
149,C、
150,谈判中的气势在于自身的气质和内涵
151,D、
152,谈判时应该卸下自信心，保持谦卑
153,窗体底端
154,正确答案： D 我的答案：D
155,12
156,企业营销方式会从企业家营销走向惯例式营销，对此下列说法错误的是（）。
157,1.0 分
158,窗体顶端
159,A、
160,这是企业发展的必然
161,B、
162,这是品牌管理的需要
163,C、
164,企业家营销缺乏灵活性缺少激情，企业发展需要更好的营销方式
165,D、
166,企业发展做大需要团队合作出击
167,窗体底端
168,正确答案： C 我的答案：C
169,13
170,计划书应该具备的特点不包括（）。
171,1.0 分
172,窗体顶端
173,A、
174,简明扼要
175,B、
176,逻辑性强
177,C、
178,具有可行性
179,D、
180,具有理论高度
181,窗体底端
182,正确答案： D 我的答案：D
183,14
184,创新对创业具有重要意义，下列案例无法体现创新的是（）。
185,1.0 分
186,窗体顶端
187,A、
188,默巴克发明硬币之星
189,B、
190,克里甘创办高个女生时尚女鞋
191,C、
192,可汗学院的反转式教学
193,D、
194,零售业在互联网时代采用传统营销模式
195,窗体底端
196,正确答案： D 我的答案：D
197,15
198,创业的本质是什么？（）
199,1.0 分
200,窗体顶端
201,A、
202,创业的本质是成功。
203,B、
204,创业的本质是赚钱。
205,C、
206,创业是一种生活方式。
207,D、
208,创业是一种职业。
209,窗体底端
210,正确答案： C 我的答案：C
211,16
212,摩尔定律是指每隔（），硬件就要升级一次。
213,1.0 分
214,窗体顶端
215,A、
216,六个月
217,B、
218,十二个月
219,C、
220,十八个月
221,D、
222,三十六个月
223,窗体底端
224,正确答案： C 我的答案：C
225,17
226,下列哪一项不应该出现在创业计划书的第一页？（）
227,1.0 分
228,窗体顶端
229,A、
230,介绍公司名称
231,B、
232,创建者名字
233,C、
234,公司图标
235,D、
236,机会与目标市场
237,窗体底端
238,正确答案： D 我的答案：D
239,18
240,下列哪一项不属于成功企业的要素？（）
241,1.0 分
242,窗体顶端
243,A、
244,引领潮流
245,B、
246,管理创新
247,C、
248,产业垄断
249,D、
250,决策灵活
251,窗体底端
252,正确答案： C 我的答案：C
253,19
254,决定创业成败的是（）。
255,0.0 分
256,窗体顶端
257,A、
258,资金
259,B、
260,人脉
261,C、
262,市场
263,D、
264,创业精神
265,窗体底端
266,正确答案： D 我的答案：C
267,20
268,“黄兴公园”采取的是那种命名方法？（）
269,1.0 分
270,窗体顶端
271,A、
272,特色命名法
273,B、
274,典故命名法
275,C、
276,自然命名法
277,D、
278,人名命名法
279,窗体底端
280,正确答案： D 我的答案：D
281,21
282,在《西游记》师徒五人的团队中，孙悟空的角色主要起什么作用？（）
283,1.0 分
284,窗体顶端
285,A、
286,凝聚和完善作用
287,B、
288,信息和监督作用
289,C、
290,创新和推进作用
291,D、
292,实干和协调作用
293,窗体底端
294,正确答案： C 我的答案：C
295,22
296,创业精神的本质有很多具体表现，其中不包括（）。
297,1.0 分
298,窗体顶端
299,A、
300,勇于创新
301,B、
302,敢当风险
303,C、
304,坚持不懈
305,D、
306,我行我素
307,窗体底端
308,正确答案： D 我的答案：D
309,23
310,按创业主体分类，创业的类型不包括（）。
311,1.0 分
312,窗体顶端
313,A、
314,智慧型
315,B、
316,关系型
317,C、
318,机会型
319,D、
320,传统型
321,窗体底端
322,正确答案： D 我的答案：D
323,24
324,管理风险应当如何规避？下列说法错误的是（）。
325,1.0 分
326,窗体顶端
327,A、
328,不要因为是熟人就不签合同
329,B、
330,注意细节，培养专业形象
331,C、
332,不要亲自参与成本管理
333,D、
334,采用首问责任制和危机处理
335,窗体底端
336,正确答案： C 我的答案：C
337,25
338,下列关于成功创业者特征的描述，错误的是（）。
339,1.0 分
340,窗体顶端
341,A、
342,自主性强，不愿意受约束。
343,B、
344,爱好广泛，做事往往没有特定目标。
345,C、
346,自控力强，能自我管理。
347,D、
348,善于发现机会，有商业直觉。
349,窗体底端
350,正确答案： B 我的答案：B
351,26
352,关于领导者的行为策略，下列说法错误的是（）。
353,0.0 分
354,窗体顶端
355,A、
356,团队需要权威主管
357,B、
358,对待团队成员要有所倚重
359,C、
360,善于沟通与倾听
361,D、
362,公平感知利益分配
363,窗体底端
364,正确答案： B 我的答案：C
365,27
366,《红楼梦》中典型的领导型人物是（）。
367,1.0 分
368,窗体顶端
369,A、
370,林黛玉
371,B、
372,花袭人
373,C、
374,王熙凤
375,D、
376,薛宝钗
377,窗体底端
378,正确答案： C 我的答案：C
379,28
380,创业行为的产生受（）驱动。
381,1.0 分
382,窗体顶端
383,A、
384,社会环境
385,B、
386,市场行情
387,C、
388,创业者的动机
389,D、
390,资金链
391,窗体底端
392,正确答案： C 我的答案：C
393,29
394,关于商务谈判中的议价，下列选项错误的是（）。
395,1.0 分
396,窗体顶端
397,A、
398,顾客要的不是便宜，而是感觉占了便宜。
399,B、
400,永远不要接受对方的第一次开价。
401,C、
402,还价时，价格要一次性降低，不要考验顾客的耐心。
403,D、
404,还价时，降低价格应该是有条件的降低。
405,窗体底端
406,正确答案： C 我的答案：C
407,30
408,当产品生命周期快进入衰退期的时候不应该做的是（）。
409,1.0 分
410,窗体顶端
411,A、
412,增加新特性
413,B、
414,开发新用途
415,C、
416,降低生产成本
417,D、
418,开拓新市场
419,窗体底端
420,正确答案： C 我的答案：C
421,31
422,下列无法体现企业核心竞争力的选项是（）。
423,1.0 分
424,窗体顶端
425,A、
426,具有优势资源，拥有特殊技术领域优势和产品专利
427,B、
428,模仿难度大，具有独特的个性特征
429,C、
430,拥有独特的企业文化
431,D、
432,具有市场领先的低廉价格
433,窗体底端
434,正确答案： D 我的答案：D
435,32
436,商业机会评估需要考虑的事项不包括（）。
437,1.0 分
438,窗体顶端
439,A、
440,市场需求评估
441,B、
442,竞争优势评估
443,C、
444,商业模式探讨
445,D、
446,国际环境评估
447,窗体底端
448,正确答案： D 我的答案：D
449,33
450,成熟的特许经营的优势不包括（）。
451,1.0 分
452,窗体顶端
453,A、
454,抗风险能力更强
455,B、
456,商品质量有标准
457,C、
458,客户服务较完善
459,D、
460,创新能力较强
461,窗体底端
462,正确答案： D 我的答案：D
463,34
464,“知人者智，自知者明”，这句话与下列哪一项内容有关？（）
465,1.0 分
466,窗体顶端
467,A、
468,创业与创业精神
469,B、
470,知识经济发展与创业
471,C、
472,创业与职业生涯规划
473,D、
474,创业与自我认识
475,窗体底端
476,正确答案： D 我的答案：D
477,35
478,新建企业的选址应该考虑的因素不包括（）。
479,1.0 分
480,窗体顶端
481,A、
482,靠近目标客户
483,B、
484,租金可以承受
485,C、
486,阴阳风水
487,D、
488,符合国家政策
489,窗体底端
490,正确答案： C 我的答案：C
491,36
492,初创企业因账目不清可能让企业面临那些风险？（）
493,1.0 分
494,窗体顶端
495,A、
496,现金流断裂
497,B、
498,企业风险不易早期发现
499,C、
500,缺乏准确奖惩依据，破坏激励机制
501,D、
502,以上都是
503,窗体底端
504,正确答案： D 我的答案：D
505,37
506,调查和衡量顾客满意度方法，下列做法不恰当的是（）。
507,1.0 分
508,窗体顶端
509,A、
510,建立投诉建议制度
511,B、
512,做顾客满意度调查
513,C、
514,安排神秘顾客
515,D、
516,采用薄利多销策略
517,窗体底端
518,正确答案： D 我的答案：D
519,38
520,初创企业不适合下列哪种策略？（）
521,1.0 分
522,窗体顶端
523,A、
524,做市场补缺者
525,B、
526,做大企业的小伙伴
527,C、
528,做代工
529,D、
530,做价格领先者
531,窗体底端
532,正确答案： D 我的答案：D
533,39
534,盖洛普优势定律指的是（）。
535,1.0 分
536,窗体顶端
537,A、
538,找到别人的长处，然后取人之长补己之短。
539,B、
540,找到自己的长处，然后再放大自己的长处。
541,C、
542,找到自己的短处，克服并改正。
543,D、
544,找到别人的短处，以凸显自己的长处。
545,窗体底端
546,正确答案： B 我的答案：B
547,40
548,关于组织创业团队的策略，下列说法错误的是（）。
549,1.0 分
550,窗体顶端
551,A、
552,相似性和互补性
553,B、
554,创业者自我评估
555,C、
556,平衡方法
557,D、
558,一致的观点和兴趣
559,窗体底端
560,正确答案： D 我的答案：D
561,41
562,撰写创业计划书的误区是（）。
563,1.0 分
564,窗体顶端
565,A、
566,分析产品的优劣势
567,B、
568,用数据作为市场分析依据
569,C、
570,用“前无古人后无来者”等话打动投资人
571,D、
572,突出产品的差异化
573,窗体底端
574,正确答案： C 我的答案：C
575,42
576,下列不利于有效沟通的做法是（）。
577,1.0 分
578,窗体顶端
579,A、
580,善于聆听
581,B、
582,换位思考
583,C、
584,一言堂
585,D、
586,非正式沟通
587,窗体底端
588,正确答案： C 我的答案：C
589,43
590,关于创业与创业者，下列说法错误的是（）。
591,1.0 分
592,窗体顶端
593,A、
594,创业者在创业前要做好准备，包括正确认识自己
595,B、
596,并不是每个人都适合创业
597,C、
598,创业精神是与生俱来的，与后天培养无关
599,D、
600,创业与职业生涯规划息息相关
601,窗体底端
602,正确答案： C 我的答案：C
603,44
604,企业责任不包括（）。
605,1.0 分
606,窗体顶端
607,A、
608,经济责任
609,B、
610,法律责任
611,C、
612,社会责任
613,D、
614,国家责任
615,窗体底端
616,正确答案： D 我的答案：D
617,45
618,下列对营销理解错误的选项是（）。
619,1.0 分
620,窗体顶端
621,A、
622,任何形式的营销手段，最终的目的都是把企业的产品卖出去。
623,B、
624,营销是有利益的满足需求。
625,C、
626,在营销过程中，企业要实现利润。
627,D、
628,不同行业、不同规模的企业，在营销手段上，所采取方法各不相同。
629,窗体底端
630,正确答案： D 我的答案：D
631,46
632,中国大学生创业成功率低的原因是（）。
633,1.0 分
634,窗体顶端
635,A、
636,中国大学生缺乏创造力
637,B、
638,中国大学生缺乏意志力
639,C、
640,中国大学生缺乏创业指导
641,D、
642,中国大学生缺乏智慧
643,窗体底端
644,正确答案： C 我的答案：C
645,47
646,企业生命周期中最危险的阶段是（）。
647,0.0 分
648,窗体顶端
649,A、
650,婴儿期
651,B、
652,青春期
653,C、
654,盛年期
655,D、
656,官僚期
657,窗体底端
658,正确答案： C 我的答案：B
659,48
660,在做项目演示时，呈现下列哪项内容是不恰当的？（）
661,1.0 分
662,窗体顶端
663,A、
664,市场分析调研
665,B、
666,经营管理模式
667,C、
668,成本盈利分析
669,D、
670,利润分红期许
671,窗体底端
672,正确答案： D 我的答案：D
673,49
674,在选择企业形态时需要考虑的因素不包括（）。
675,0.0 分
676,窗体顶端
677,A、
678,从承担的法律后果看，是有限或者无限责任
679,B、
680,税务规划
681,C、
682,管理团队的能力
683,D、
684,是否分散创业或投资风险
685,窗体底端
686,正确答案： C 我的答案：B
687,50
688,撰写创业计划书前应该思考的问题是（）。
689,1.0 分
690,窗体顶端
691,A、
692,完全是一个新的想法
693,B、
694,是现存产品或服务的升级版本，有更好的销售渠道或售后服务
695,C、
696,比其他人更便宜，更便于当地顾客消费，适于网络销售
697,D、
698,以上都是
699,窗体底端
700,正确答案： D 我的答案：D
701,二、 判断题（题数：50，共 50.0 分）
702,1
703,注册企业必须考虑的法律法规有《著作权法》、《反不正当竞争法》、《产品质量法》、《劳动法》、《商标法》等等。（）
704,1.0 分
705,窗体顶端
706,正确答案： √ 我的答案： √
707,窗体底端
708,2
709,创业是一种生活方式。（）
710,1.0 分
711,窗体顶端
712,正确答案： √ 我的答案： √
713,窗体底端
714,3
715,大学生机会成本越低越容易创业。（）
716,1.0 分
717,窗体顶端
718,正确答案： √ 我的答案： √
719,窗体底端
720,4
721,创业者如果同时新概念的实践者，应该注意风险防范问题。（）
722,1.0 分
723,窗体顶端
724,正确答案： √ 我的答案： √
725,窗体底端
726,5
727,树立品牌要从服务入手。（）
728,1.0 分
729,窗体顶端
730,正确答案： √ 我的答案： √
731,窗体底端
732,6
733,商业模式一旦形成就不能轻易更改或调整，因为这会导致利润下降。（）
734,1.0 分
735,窗体顶端
736,正确答案： × 我的答案： ×
737,窗体底端
738,7
739,相对于自己摸索开店，加盟的方式让创业者入门曲线更短。（）
740,1.0 分
741,窗体顶端
742,正确答案： √ 我的答案： √
743,窗体底端
744,8
745,创业的机会成本越低越容易创业。（）
746,0.0 分
747,窗体顶端
748,正确答案： √ 我的答案： ×
749,窗体底端
750,9
751,创业者最基础的素质是知识、品质和综合能力。（）
752,1.0 分
753,窗体顶端
754,正确答案： √ 我的答案： √
755,窗体底端
756,10
757,上海玉佛寺觉群创业基金仅资助拥有上海本市户籍的创业者。（）
758,1.0 分
759,窗体顶端
760,正确答案： × 我的答案： ×
761,窗体底端
762,11
763,有效沟通是管理艺术的精髓。（）
764,1.0 分
765,窗体顶端
766,正确答案： √ 我的答案： √
767,窗体底端
768,12
769,YBC创业基金会为创业者配备一对一的创业导师，提供三年创业辅导。（）
770,1.0 分
771,窗体顶端
772,正确答案： √ 我的答案： √
773,窗体底端
774,13
775,大学生创业的一个误区是眼界不够开阔，意识不到别人也在做同样的事情，并且可能做的更好。（）
776,1.0 分
777,窗体顶端
778,正确答案： √ 我的答案： √
779,窗体底端
780,14
781,在与客户打交道的时候，诚信最为重要。（）
782,1.0 分
783,窗体顶端
784,正确答案： √ 我的答案： √
785,窗体底端
786,15
787,职业没有高低贵贱之分，一个岗位上能够让你找到自我并实现人生价值，那么这就是一份好的职业。（）
788,1.0 分
789,窗体顶端
790,正确答案： √ 我的答案： √
791,窗体底端
792,16
793,创业设想、市场调研和经营方案是在创业之初就必须完成的工作。（）
794,1.0 分
795,窗体顶端
796,正确答案： √ 我的答案： √
797,窗体底端
798,17
799,当有了成熟的商业计划之后，进一步的工作就是资源的整合。（）
800,1.0 分
801,窗体顶端
802,正确答案： √ 我的答案： √
803,窗体底端
804,18
805,创新是卓越的代名词。（）
806,1.0 分
807,窗体顶端
808,正确答案： √ 我的答案： √
809,窗体底端
810,19
811,当企业坚持特色就会面临死掉的风险，而随波逐流没有特色反而能够存活是，应该坚守特色。（）
812,1.0 分
813,窗体顶端
814,正确答案： × 我的答案： ×
815,窗体底端
816,20
817,创业之前的工作经历是创业成功的重要因素。（）
818,1.0 分
819,窗体顶端
820,正确答案： √ 我的答案： √
821,窗体底端
822,21
823,学会用人是创业者的必修课，善于识人是创业者的基本功。（）
824,1.0 分
825,窗体顶端
826,正确答案： √ 我的答案： √
827,窗体底端
828,22
829,创业者应关注资产负债表和损益表，重视现金流就是重视企业的生命线。（）
830,1.0 分
831,窗体顶端
832,正确答案： √ 我的答案： √
833,窗体底端
834,23
835,创业精神的本质是创新意识和主动精神。（）
836,1.0 分
837,窗体顶端
838,正确答案： √ 我的答案： √
839,窗体底端
840,24
841,孕妇手机的市场立足点是弥补市场空白。（）
842,1.0 分
843,窗体顶端
844,正确答案： √ 我的答案： √
845,窗体底端
846,25
847,初创企业应该记好现金账、销售账、费用账和库存账。（）
848,1.0 分
849,窗体顶端
850,正确答案： √ 我的答案： √
851,窗体底端
852,26
853,在中国（上海）创业者实训基地中，创业苗圃板块采取与高校合作的方式，为大学生创业者免费提供办公场地和办公支持。（）
854,1.0 分
855,窗体顶端
856,正确答案： √ 我的答案： √
857,窗体底端
858,27
859,创业过程分为四个阶段，即创业前期、苗圃阶段、孵化阶段和加速孵化阶段。（）
860,1.0 分
861,窗体顶端
862,正确答案： √ 我的答案： √
863,窗体底端
864,28
865,在创业型经济时代，创新和创业精神是大企业得以生存和竞争获胜的唯一途径。（）
866,1.0 分
867,窗体顶端
868,正确答案： √ 我的答案： √
869,窗体底端
870,29
871,创业者拥有三种自由，即时间自由、决策自由和资金自由。（）
872,1.0 分
873,窗体顶端
874,正确答案： √ 我的答案： √
875,窗体底端
876,30
877,任何一个团队都必须有团队核心人物，核心人物越多越好。（）
878,1.0 分
879,窗体顶端
880,正确答案： × 我的答案： ×
881,窗体底端
882,31
883,大学生步入职业生涯，应该把注意力更多的放在周围的人身上。（）
884,1.0 分
885,窗体顶端
886,正确答案： × 我的答案： ×
887,窗体底端
888,32
889,沃尔玛的经营策略是市场补缺。（）
890,1.0 分
891,窗体顶端
892,正确答案： × 我的答案： ×
893,窗体底端
894,33
895,公司和个人的繁荣不能离开所在国家的创业精神和创业文化环境。（）
896,1.0 分
897,窗体顶端
898,正确答案： √ 我的答案： √
899,窗体底端
900,34
901,初创企业利用血缘关系的管理模式，能够产生内聚功能，即员工与老板不是依赖薪酬而合作。（）
902,1.0 分
903,窗体顶端
904,正确答案： √ 我的答案： √
905,窗体底端
906,35
907,交流、沟通、商量、协商等都是生活中不可回避的谈判。（）
908,1.0 分
909,窗体顶端
910,正确答案： √ 我的答案： √
911,窗体底端
912,36
913,谈判的最高境界是双赢，诚信是企业生存的根本。（）
914,1.0 分
915,窗体顶端
916,正确答案： √ 我的答案： √
917,窗体底端
918,37
919,创业与年龄、学历、国籍等要素息息相关。（）
920,1.0 分
921,窗体顶端
922,正确答案： × 我的答案： ×
923,窗体底端
924,38
925,创业者一定要关注产品和企业的生命周期，懂得进退。（）
926,1.0 分
927,窗体顶端
928,正确答案： √ 我的答案： √
929,窗体底端
930,39
931,产品生命是指市场上的营销生命。（）
932,1.0 分
933,窗体顶端
934,正确答案： √ 我的答案： √
935,窗体底端
936,40
937,美国哈佛大学教授费农1966年首次提出产品生命周期。（）
938,1.0 分
939,窗体顶端
940,正确答案： √ 我的答案： √
941,窗体底端
942,41
943,创意是具有一定创造性的想法和概念，其是否具有商业价值具有不确定性。（）
944,1.0 分
945,窗体顶端
946,正确答案： √ 我的答案： √
947,窗体底端
948,42
949,资金流断裂是企业面临的最高风险。（）
950,1.0 分
951,窗体顶端
952,正确答案： √ 我的答案： √
953,窗体底端
954,43
955,巴菲特成功的秘诀是，尽量避免风险，保住本金。（）
956,1.0 分
957,窗体顶端
958,正确答案： √ 我的答案： √
959,窗体底端
960,44
961,当企业面临选择的时候，应该义无反顾的选择自己熟悉的方向。（）
962,1.0 分
963,窗体顶端
964,正确答案： × 我的答案： ×
965,窗体底端
966,45
967,在远古时期，领导者往往都是英雄。（）
968,1.0 分
969,窗体顶端
970,正确答案： √ 我的答案： √
971,窗体底端
972,46
973,有长远的眼光和较强的抗压能力是创业者的共性。（）
974,1.0 分
975,窗体顶端
976,正确答案： √ 我的答案： √
977,窗体底端
978,47
979,共赢是整合资源最佳局面。（）
980,1.0 分
981,窗体顶端
982,正确答案： √ 我的答案： √
983,窗体底端
984,48
985,创业者唯有找到自己的人生目标，才能激发出自身的潜力。（）
986,1.0 分
987,窗体顶端
988,正确答案： √ 我的答案： √
989,窗体底端
990,49
991,创业计划书在论证方案的时候尽量直观呈现，可以用图表、模型、动漫演示（）。
992,1.0 分
993,窗体顶端
994,正确答案： √ 我的答案： √
995,窗体底端
996,50
997,商业模式的三要素是价值、顾客和利润。（）
998,1.0 分
999,窗体顶端
1000,正确答案： √ 我的答案： √
1001,窗体底端
1002, 
1003,           微信公众号：琢磨俗僧
1004,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1005,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1006,请发邮件至：cxeytk@foxmail.com
1007,
