,题目
156,Φ(3)Φ(4)
157,我的答案：C
158,14
159, 
160,（x^4+x）(x^2+1)
161,A、
162,1.0
163,B、
164,3.0
165,C、
166,4.0
167,D、
168,6.0
169,我的答案：D
170,15
171, 
172,22用二进制可以表示为
173,A、
174,10010.0
175,B、
176,10111.0
177,C、
178,10110.0
179,D、
180,11110.0
181,我的答案：C
182,16
183, 
184,剩余定理是哪个国家发明的
185,A、
186,古希腊
187,B、
188,古罗马
189,C、
190,古埃及
191,D、
192,中国
193,我的答案：D
194,17
195, 
196,"(x^2+2x+1,x^2-1)"
197,A、
198,2x-1
199,B、
200,2x+1
201,C、
202,x+1
203,D、
204,x-1
205,我的答案：C
206,18
207, 
208,设p是素数，对于任一a∈Z ，ap模多少和a同余？
209,A、
210,a
211,B、
212,所有合数
213,C、
214,P
215,D、
216,所有素数
217,我的答案：C
218,19
219, 
220,A是可逆矩阵，则
221,A、
222,A=0
223,B、
224,A=I
225,C、
226,|A|=0
227,D、
228,|A|≠0
229,我的答案：D
230,20
231, 
232,群有几种运算
233,A、
234,一
235,B、
236,二
237,C、
238,三
239,D、
240,四
241,我的答案：A
242,21
243, 
244,第一次发表平行公设只是一种假设是何时
245,A、
246,1826年
247,B、
248,1827年
249,C、
250,1828年
251,D、
252,1829年
253,我的答案：D
254,22
255, 
256,"gac(126,27)="
257,A、
258,3.0
259,B、
260,6.0
261,C、
262,9.0
263,D、
264,12.0
265,我的答案：C
266,23
267, 
268,"带余除法中设f(x)，g(x)∈F[x],g(x)≠0，那么F[x]中使f(x)=g(x)h(x)+r（x）成立的h(x)，r(x)有几对？"
269,A、
270,无数多对
271,B、
272,两对
273,C、
274,唯一一对
275,D、
276,根据F[x]而定
277,我的答案：C
278,24
279, 
280,"素数等差数列(5,17,29)的公差是"
281,A、
282,6.0
283,B、
284,8.0
285,C、
286,10.0
287,D、
288,12.0
289,我的答案：D
290,25
291, 
292,域F的特征为p，对于任一a∈F，pa等于多少？
293,A、
294,1.0
295,B、
296,p
297,C、
298,0.0
299,D、
300,a
301,我的答案：C
302,26
303, 
304,x^2+x+1在复数域上有几个根
305,A、
306,0.0
307,B、
308,1.0
309,C、
310,2.0
311,D、
312,3.0
313,我的答案：C
314,27
315, 
316,复数域上的不可约多项式只有什么？
317,A、
318,任意多项式
319,B、
320,三次多项式
321,C、
322,二次多项式
323,D、
324,一次多项式
325,我的答案：D
326,28
327, 
328,A、
329,子集
330,B、
331,空集
332,C、
333,补集
334,D、
335,并交集
336,我的答案：A
337,29
338, 
339,将黎曼zate函数拓展到s>1的人是
340,A、
341,欧拉
342,B、
343,黎曼
344,C、
345,笛卡尔
346,D、
347,切比雪夫
348,我的答案：D
349,30
350, 
351,Q[x]中，属于不可约多项式的是
352,A、
353,x^2
354,B、
355,x^2-1
356,C、
357,x^2+1
358,D、
359,x^2-2
360,我的答案：D
361,31
362, 
363,Z24*的阶为
364,A、
365,2.0
366,B、
367,4.0
368,C、
369,6.0
370,D、
371,8.0
372,我的答案：D
373,32
374, 
375,第一个提出一元二次方程有求根公式的人是
376,A、
377,埃及人
378,B、
379,希腊人
380,C、
381,中国人
382,D、
383,巴比伦人
384,我的答案：D
385,33
386, 
387,Z2上周期为7的拟完美序列a=1001011…中a19=
388,A、
389,-1.0
390,B、
391,0.0
392,C、
393,1.0
394,D、
395,2.0
396,我的答案：C
397,34
398, 
399,属于孪生素数的是
400,A、
401,"（3,7）"
402,B、
403,"（7,11）"
404,C、
405,"（11,13）"
406,D、
407,"（13,17）"
408,我的答案：C
409,35
410, 
411,"设m=m1m2,且(m1,m2)=1,则φ(m)等于什么？"
412,A、
413,φ(m1)
414,B、
415,φ(m2)φ(m1)
416,C、
417,φ(m1)*φ(m1)
418,D、
419,φ(m2)*φ(m2)
420,我的答案：B
421,36
422, 
423,如果今天是星期五，过了370天，是星期几
424,A、
425,星期二
426,B、
427,星期三
428,C、
429,星期四
430,D、
431,星期五
432,我的答案：C
433,37
434, 
435,x^3-5x+1=0有几个有理根
436,A、
437,0.0
438,B、
439,1.0
440,C、
441,2.0
442,D、
443,3.0
444,我的答案：A
445,38
446, 
447,整环具有的性质不包括
448,A、
449,有单位元
450,B、
451,无零因子
452,C、
453,有零因子
454,D、
455,交换环
456,我的答案：C
457,39
458, 
459,f(x)和g(x)互素的充要条件是什么？
460,A、
461,f(x)和g(x)的公因式都是零次多项式
462,B、
463,f(x)和g(x)都是常数
464,C、
465,f(x）g(x)=0
466,D、
467,f(x)g(x)=1
468,我的答案：A
469,40
470, 
471,偶数集合的表示方法是什么？
472,A、
473,{2k|k∈Z}
474,B、
475,{3k|k∈Z}
476,C、
477,{4k|k∈Z}
478,D、
479,{5k|k∈Z}
480,我的答案：A
481,41
482, 
483,素数的特性总共有几条？
484,A、
485,6.0
486,B、
487,5.0
488,C、
489,4.0
490,D、
491,3.0
492,我的答案：C
493,42
494, 
495,能被3整除的数是
496,A、
497,92.0
498,B、
499,102.0
500,C、
501,112.0
502,D、
503,122.0
504,我的答案：B
505,43
506, 
507,若p是ξ（s）是一个非平凡零点，那么什么也是另一个非平凡的零点？
508,A、
509,2-p
510,B、
511,-p
512,C、
513,1-p
514,D、
515,1+p
516,我的答案：C
517,44
518, 
519,"对于函数φ(z)=1/f(z),定义域为C，当|z|趋向于什么的时候limφ(z)=0?"
520,A、
521,1.0
522,B、
523,0.0
524,C、
525,+∞
526,D、
527,无法确定
528,我的答案：C
529,45
530, 
531,p(x)是R[x]上不可约多项式，如果p(x)的复根c是虚数，那么p(x)是什么多系式，并且△满足什么条件？
532,A、
533,二次多项式且△>0
534,B、
535,二次多项式且△<0
536,C、
537,二次多项式且△=0
538,D、
539,二次多项式且△<1
540,我的答案：B
541,46
542, 
543,在F(x)中，次数≤n的多项式h(x)若在F中n+1个根，则h(x)是什么多项式？
544,A、
545,一次多项式
546,B、
547,任意多项式
548,C、
549,二次多项式
550,D、
551,0.0
552,我的答案：D
553,47
554, 
555,Z5的可逆元个数是
556,A、
557,1.0
558,B、
559,2.0
560,C、
561,3.0
562,D、
563,4.0
564,我的答案：D
565,48
566, 
567,"一次同余方程组（模分别是m1,m2,m3)的全部解是什么？"
568,A、
569,km1m2m3
570,B、
571,Cm1m2m3
572,C、
573,C+km1m2m3
574,D、
575,Ckm1m2m3
576,我的答案：C
577,49
578, 
579,"(x^2-1,x+1)="
580,A、
581,2x-1
582,B、
583,2x+1
584,C、
585,x+1
586,D、
587,x-1
588,我的答案：C
589,50
590, 
591,"在域F中，设其特征为2，对于任意a,b∈F，则（a+b）2 等于多少"
592,A、
593,2（a+b）
594,B、
595,a2
596,C、
597,b2
598,D、
599,a2+b2
600,我的答案：D
601, 
602,二、判断题
603, 
604,1
605, 
606,"F[x]中，若(f(x),g(x))=1，则称f(x)与g(x)互素。"
607,我的答案： √
608,2
609, 
610,魏尔斯特拉斯先提出极限定义，后经柯西改进。
611,我的答案： ×
612,3
613, 
614,矩阵乘法不满交换律也不满足结合律。
615,我的答案： ×
616,4
617, 
618,在Z12*所有元素的逆元都是它本身。
619,我的答案： √
620,5
621, 
622,87是素数。
623,我的答案： ×
624,6
625, 
626,Zm*称为Zm的单位群。
627,我的答案： √
628,7
629, 
630,对任意的n，x^n-2为Q[x]中不可约多项式。
631,我的答案： √
632,8
633, 
634,"如果α的支撑集D是Zv的加法群的（4n-1,2n,n)-差集，那么序列α就是Z2上周期为v的一个拟完美序列。"
635,我的答案： ×
636,9
637, 
638,并非任一有理数系数多项式都与一个本原多项式相伴。
639,我的答案： ×
640,10
641, 
642,类比高等数学可以得到φ(z)在圆盘|z|≤r上是连续函数。
643,我的答案： √
644,11
645, 
646,某数如果加上5就能被6整除，减去5就能被7整除，这个数最小是20。
647,我的答案： ×
648,12
649, 
650,1是x^2-x+1在数域F中的根。
651,我的答案： ×
652,13
653, 
654,两个本原多项式的乘积还是本原多项式。
655,我的答案： √
656,14
657, 
658,对任意的n≥2，5的n次平方根可能为有理数。
659,我的答案： ×
660,15
661, 
662,Z2上周期为7的拟完美序列a=1001011…中a4=1
663,我的答案： ×
664,16
665, 
666,素数有无穷多个。
667,我的答案： √
668,17
669, 
670,φ(24)=φ(4)φ(6)
671,我的答案： ×
672,18
673, 
674,右零因子一定是左零因子。
675,我的答案： ×
676,19
677, 
678,一个数除以5余3，除以3余2，除以4余1.求该数的最小值53。
679,我的答案： √
680,20
681, 
682,RSA公开密钥密码体制就是大数的分解。
683,我的答案： √
684,21
685, 
686,定义域中的一个元素能与映射值域中的几个元素对应。
687,我的答案： ×
688,22
689, 
690,判别式小于0的二次多项式的虚根是两个互相共轭的复数。
691,我的答案： √
692,23
693, 
694,用计算机的线性反馈移位寄存器构造周期很大的序列时由于线性递推关系复杂，实现起来是非常困难的。
695,我的答案： ×
696,24
697, 
698,一个非零的整数系多项式能够分解成两个次数较低的有理数多项式乘积。
699,我的答案： √
700,25
701, 
702,伽罗瓦理论促进了代数学的变革，使得代数的研究中心也发生了变化。
703,我的答案： √
704,26
705, 
706,整数的同余关系及其性质是初等数论的基础。
707,我的答案： √
708,27
709, 
710,Z2上周期为7的拟完美序列a=1001011…中a119=0
711,我的答案： ×
712,28
713, 
714,设域F的单位元e，对任意的n∈N有ne不等于0。
715,我的答案： √
716,29
717, 
718,每一个次数大于0的复数系多项式一定有复根。
719,我的答案： √
720,30
721, 
722,RSA公开密钥密码体制有两个密钥，即公钥和私钥。
723,我的答案： √
724,31
725, 
726,欧几里得算法又称辗转相除法。
727,我的答案： √
728,32
729, 
730,代数中五次方程及五次以上方程的解是可以用求根公式求得的。
731,我的答案： ×
732,33
733, 
734,环R中满足a、b∈R，如果ab=ba=e(单位元），那么其中的b是唯一的。
735,我的答案： √
736,34
737, 
738,丘老师是类比矩阵A的方法来研究F[x]的结构的。
739,我的答案： ×
740,35
741, 
742,设R是非空集合，R和R的笛卡尔积到R的一个映射就是运算。
743,我的答案： √
744,36
745, 
746,一次同余方程组在Z中是没有解的。
747,我的答案： ×
748,37
749, 
750,设p是素数，则φ(p)=p。
751,我的答案： ×
752,38
753, 
754,设域F的特征为3，对任意的a，b∈F，有（a+b）^2=a^2+b^2。
755,我的答案： ×
756,39
757, 
758,一元二次多项式可以直接用求根公式来求解。
759,我的答案： √
760,40
761, 
762,求取可逆元个数的函数φ(m)是高斯函数。
763,我的答案： ×
764,41
765, 
766,在整数环的整数中，0是不能作为被除数，不能够被整除的。
767,我的答案： ×
768,42
769, 
770,Φ(z)在复平面C上解析。
771,我的答案： √
772,43
773, 
774,域F[x]中n次多项式在数域F中的根可能多于n个。
775,我的答案： ×
776,44
777, 
778,一个矩阵乘以任意列向量等于零向量，该矩阵是零矩阵。
779,我的答案： √
780,45
781, 
782,若f(x)=bg(x)，b∈F*，则f(x)与g(x)相伴。
783,我的答案： √
784,46
785, 
786,"在F[x]中,(x-3)2=x2-6x+9，若将x换成F[x]中的n级矩阵A则（A-3I）2=A2-6A+9I."
787,我的答案： √
788,47
789, 
790,任意两个非0的数不一定存在最大公因数。
791,我的答案： ×
792,48
793, 
794,F[x]中，若f(x)+g(x)=h(x)，则任意矩阵A∈F，有f(A)+g(A)=h(A)。
795,我的答案： √
796,49
797, 
798,Φ(z)在圆盘|z|≤r上是连续函数有界开集。
799,我的答案： ×
800,50
801, 
802,整数加群Z是有限循环群。
803,我的答案： ×
804, 
805,           微信公众号：琢磨俗僧
806,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
807,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
808,请发邮件至：cxeytk@foxmail.com
809,
