,题目
957,虚荣是人对尊严需求的一种变种。
958,窗体顶端
959,
960,我的答案： √ 
961,窗体底端
962,44 
963,德语的严谨性是有助于培养哲学家严谨的思维。
964,窗体顶端
965,
966,我的答案： √ 
967,窗体底端
968,45 
969,马克思写《神圣家族》的目的是为了讽刺鲍威尔兄弟。
970,窗体顶端
971,
972,我的答案： √ 
973,窗体底端
974,46 
975,在道德上只有零分和一百分的区别。
976,窗体顶端
977,
978,我的答案： √ 
979,窗体底端
980,47 
981,伟大的抱负有助于成就一番伟大的事业。
982,窗体顶端
983,
984,我的答案： √ 
985,窗体底端
986,48 
987,马克思曾经因为喝酒过度被抓过。
988,窗体顶端
989,
990,我的答案： √ 
991,窗体底端
992,49 
993,信仰上帝的幸福是一种超自然的幸福。
994,窗体顶端
995,
996,我的答案： √ 
997,窗体底端
998,50 
999,童年的生长环境对自我人格的塑造有很大的关系。
1000,窗体顶端
1001,
1002,我的答案： √ 
1003,窗体底端
1004,一、 单选题 
1005,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 
1006,二、 判断题 
1007,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 
1008,888
1009,           微信公众号：琢磨俗僧
1010,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1011,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1012,请发邮件至：cxeytk@foxmail.com
1013,
