,题目
978,我的答案： √
979,窗体底端
980,47
981,引力波传播是瞬时的
982,1.0 分
983,窗体顶端
984,我的答案： ×
985,窗体底端
986,48
987,费米和奥本海默参与了美国原子弹的研制
988,1.0 分
989,窗体顶端
990,我的答案： ×
991,窗体底端
992,49
993,莱布尼茨和牛顿分别独立发现微积分
994,1.0 分
995,窗体顶端
996,我的答案： √
997,窗体底端
998,50
999,时空机器可以通过虫洞实现
1000,1.0 分
1001,窗体顶端
1002,我的答案： √
1003,窗体底端
1004, 
1005,           微信公众号：琢磨俗僧
1006,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1007,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1008,请发邮件至：cxeytk@foxmail.com
1009,
