,题目
267, 
268,窗体底端
269,正确答案： A 我的答案：A
270,16
271,正常人手指的纹线总数大约是（）。
272,1.0 分
273,窗体顶端
274,A、
275,男性130条，女性140条
276, 
277,B、
278,男性127条，女性145条
279, 
280,C、
281,男性145条，女性127条
282, 
283,D、
284,男性217条，女性154条
285, 
286,窗体底端
287,正确答案： C 我的答案：C
288,17
289,1.0 分
290,窗体顶端
291,A、
292,10
293, 
294,B、
295,20
296, 
297,C、
298,30
299, 
300,D、
301,40
302, 
303,窗体底端
304,正确答案： D 我的答案：D
305,18
306,从遗传学角度讲，子女的相貌受到父母双方面相应的遗传基因控制，因此其相貌应当（）。
307,1.0 分
308,窗体顶端
309,A、
310,是父母双方基因的综合
311, 
312,B、
313,更像父亲
314, 
315,C、
316,更像母亲
317, 
318,D、
319,谁都不像
320, 
321,窗体底端
322,正确答案： A 我的答案：A
323,19
324,转基因木瓜的抗性基因的标记是（）。
325,1.0 分
326,窗体顶端
327,A、
328,潮霉素和新霉素
329, 
330,B、
331,青霉素和四环素
332, 
333,C、
334,卡那霉素和博来霉素
335, 
336,D、
337,卡那霉素和四环素
338, 
339,窗体底端
340,正确答案： D 我的答案：D
341,20
342,下列各种外貌特征中，（）不是多基因遗传性状。
343,1.0 分
344,窗体顶端
345,A、
346,肤色
347, 
348,B、
349,体型
350, 
351,C、
352,身高体重
353, 
354,D、
355,少秃顶
356, 
357,窗体底端
358,正确答案： D 我的答案：D
359,21
360,（）是造成两性畸形的原因。
361,1.0 分
362,窗体顶端
363,A、
364,体内荷尔蒙分泌异常
365, 
366,B、
367,胚胎发育期间分化异常
368, 
369,C、
370,性器官发育迟缓
371, 
372,D、
373,心里性别认同障碍
374, 
375,窗体底端
376,正确答案： B 我的答案：B
377,22
378,（）不是18-三体综合征的临床症状。
379,1.0 分
380,窗体顶端
381,A、
382,宫内发育迟缓，羊水过多
383, 
384,B、
385,生殖器发育异常
386, 
387,C、
388,婴儿时期体重远超常人
389, 
390,D、
391,其男性染色体表达式为47.xy，+18
392, 
393,窗体底端
394,正确答案： C 我的答案：C
395,23
396,每一个人的基因组如果按照单位体来计算的话，是（）碱基。
397,1.0 分
398,窗体顶端
399,A、
400,31亿
401, 
402,B、
403,32亿
404, 
405,C、
406,33亿
407, 
408,D、
409,34亿
410, 
411,窗体底端
412,正确答案： B 我的答案：B
413,24
414,美国总统中从DNA技术中受益的最早的一位是（）。
415,1.0 分
416,窗体顶端
417,A、
418,华盛顿
419, 
420,B、
421,布什
422, 
423,C、
424,杰斐逊
425, 
426,D、
427,克林顿
428, 
429,窗体底端
430,正确答案： C 我的答案：C
431,25
432,转基因BT棉花中的BT代表的是（）。
433,1.0 分
434,窗体顶端
435,A、
436,大肠杆菌
437, 
438,B、
439,表皮葡萄球菌
440, 
441,C、
442,苏云金杆菌
443, 
444,D、
445,螺旋杆菌
446, 
447,窗体底端
448,正确答案： C 我的答案：C
449,26
450,（）不是特纳综合征的典型表现。
451,1.0 分
452,窗体顶端
453,A、
454,甲状腺肿大
455, 
456,B、
457,乳间距宽
458, 
459,C、
460,皮肤色素增多
461, 
462,D、
463,蹼颈
464, 
465,窗体底端
466,正确答案： A 我的答案：A
467,27
468,生命这个复杂系统可以分为不同的等级，但不包括（）。
469,1.0 分
470,窗体顶端
471,A、
472,生物链水平
473, 
474,B、
475,细胞等级
476, 
477,C、
478,组织水平
479, 
480,D、
481,器官水平
482, 
483,窗体底端
484,正确答案： A 我的答案：A
485,28
486,以下人物中，（）晚年成为了坚定的有神论者。
487,1.0 分
488,窗体顶端
489,A、
490,爱因斯坦
491, 
492,B、
493,拉普拉斯
494, 
495,C、
496,牛顿
497, 
498,D、
499,霍金
500, 
501,窗体底端
502,正确答案： C 我的答案：C
503,29
504,“杂交”一词指不同种属的生物之间相互交配产生后代。下列生物中，（）不属于杂交而产生的后代。
505,1.0 分
506,窗体顶端
507,A、
508,骡子
509, 
510,B、
511,英国短毛猫
512, 
513,C、
514,狮虎兽
515, 
516,D、
517,鹦鹉鱼
518, 
519,窗体底端
520,正确答案： B 我的答案：B
521,30
522,比较基因组或分子进化的研究，不能够告诉我们（）。
523,1.0 分
524,窗体顶端
525,A、
526,人类迁移的历史
527, 
528,B、
529,哪个种族更优秀
530, 
531,C、
532,各个族群间的分布
533, 
534,D、
535,各个族群分布的时间
536, 
537,窗体底端
538,正确答案： B 我的答案：B
539,31
540,（）不是鉴别个体间差异的遗传标志之一。
541,1.0 分
542,窗体顶端
543,A、
544,RFLP
545, 
546,B、
547,STR
548, 
549,C、
550,SNP
551, 
552,D、
553,SPT
554, 
555,窗体底端
556,正确答案： D 我的答案：D
557,32
558,俄国法医对众多尸骨中的（）进行分析，发现少了安娜和王子。
559,1.0 分
560,窗体顶端
561,A、
562,头骨
563, 
564,B、
565,牙齿
566, 
567,C、
568,手骨
569, 
570,D、
571,股骨
572, 
573,窗体底端
574,正确答案： A 我的答案：A
575,33
576,（）不是21-三体综合征的临床表现。
577,1.0 分
578,窗体顶端
579,A、
580,特殊面容，眼距宽
581, 
582,B、
583,伴有先天性心脏病
584, 
585,C、
586,关节松弛
587, 
588,D、
589,有特殊方面的才华
590, 
591,窗体底端
592,正确答案： D 我的答案：D
593,34
594,（）不属于食品的三要素之一。
595,1.0 分
596,窗体顶端
597,A、
598,质量可控
599, 
600,B、
601,营养
602, 
603,C、
604,安全
605, 
606,D、
607,享受
608, 
609,窗体底端
610,正确答案： A 我的答案：A
611,35
612,巨人症的成因是（）。
613,1.0 分
614,窗体顶端
615,A、
616,基因突变
617, 
618,B、
619,脑垂体生长激素分泌过多
620, 
621,C、
622,营养过剩
623, 
624,D、
625,血糖含量过高
626, 
627,窗体底端
628,正确答案： B 我的答案：B
629,36
630,下列关于麻风病的特点的描述，错误的一项是？（）
631,1.0 分
632,窗体顶端
633,A、
634,是一项慢性传染病
635, 
636,B、
637,得病后全身溃烂，体无完肤
638, 
639,C、
640,得病后会立刻死亡，毫无治愈的可能
641, 
642,D、
643,得病后严重者会丧失活动能力
644, 
645,窗体底端
646,正确答案： C 我的答案：C
647,37
648,19世纪，血友病在贵族中泛滥而难以在底层百姓中传播，以下解释中合理的是（）。
649,1.0 分
650,窗体顶端
651,A、
652,患有血友病的百姓很少有机会生育后代
653, 
654,B、
655,血友病是“皇族病”
656, 
657,C、
658,底层百姓不讲究门当户对
659, 
660,D、
661,贵族体质差，底层百姓体质好
662, 
663,窗体底端
664,正确答案： A 我的答案：A
665,38
666,尼古拉二世是虔诚的（）。
667,1.0 分
668,窗体顶端
669,A、
670,天主教教徒
671, 
672,B、
673,东正教教徒
674, 
675,C、
676,伊斯兰教教徒
677, 
678,D、
679,犹太教教徒
680, 
681,窗体底端
682,正确答案： B 我的答案：B
683,39
684,（）不是影响单基因病问题之一。
685,1.0 分
686,窗体顶端
687,A、
688,交叉遗传
689, 
690,B、
691,拟表型
692, 
693,C、
694,遗传早现
695, 
696,D、
697,从性遗传
698, 
699,窗体底端
700,正确答案： A 我的答案：A
701,40
702,患有第21对染色体综合征的人，都有一张“国际面孔”，其涵义是（）。
703,1.0 分
704,窗体顶端
705,A、
706,他们的面貌同其他人一模一样
707, 
708,B、
709,他们的瞳孔距离较常人窄
710, 
711,C、
712,他们的鼻子比常人要突出
713, 
714,D、
715,他们的嘴永远是长着的、眼神呆滞和太宽的瞳孔距离
716, 
717,窗体底端
718,正确答案： D 我的答案：D
719,41
720,1995年声称是公主的老太太死后，有人从她的（）中取样与沙皇后代DNA进行对比。
721,1.0 分
722,窗体顶端
723,A、
724,大肠组织
725, 
726,B、
727,小肠组织
728, 
729,C、
730,头发
731, 
732,D、
733,皮肤组织
734, 
735,窗体底端
736,正确答案： B 我的答案：B
737,42
738,人体内含量占到75%的是（）。
739,1.0 分
740,窗体顶端
741,A、
742,氧气
743, 
744,B、
745,二氧化硅
746, 
747,C、
748,蛋白质
749, 
750,D、
751,水
752, 
753,窗体底端
754,正确答案： D 我的答案：D
755,43
756,方舟子的经历和出身中不包括下列哪个事件？（）
757,1.0 分
758,窗体顶端
759,A、
760,创办《语丝》杂志
761, 
762,B、
763,毕业于中国科技大学生物系
764, 
765,C、
766,曾留学美国
767, 
768,D、
769,其研究方向是分子遗传学
770, 
771,窗体底端
772,正确答案： A 我的答案：A
773,44
774,很多生物性的污染威胁到了人们的食品安全，这些生物性的污染不包括（）。
775,1.0 分
776,窗体顶端
777,A、
778,布氏杆菌病
779, 
780,B、
781,大肠杆菌
782, 
783,C、
784,产毒真菌
785, 
786,D、
787,口蹄疫
788, 
789,窗体底端
790,正确答案： B 我的答案：B
791,45
792,转基因大豆的目标是（）。
793,1.0 分
794,窗体顶端
795,A、
796,增产
797, 
798,B、
799,抗除草剂
800, 
801,C、
802,改善口味
803, 
804,D、
805,改善外表
806, 
807,窗体底端
808,正确答案： B 我的答案：B
809,46
810,母亲怀孕早期若是遭遇到下列情况，一般不会导致子女唇腭裂的是（）。
811,1.0 分
812,窗体顶端
813,A、
814,病毒感染
815, 
816,B、
817,药物作用
818, 
819,C、
820,营养因素
821, 
822,D、
823,心情抑郁
824, 
825,窗体底端
826,正确答案： D 我的答案：D
827,47
828,“天灭沙皇”实际上指的是（）。
829,1.0 分
830,窗体顶端
831,A、
832,沙皇没有顺应历史潮流进行改革
833, 
834,B、
835,十月革命推翻了沙皇的统治
836, 
837,C、
838,沙皇没有男性继承人
839, 
840,D、
841,沙皇唯一的儿子患上血友病无法继承王位
842, 
843,窗体底端
844,正确答案： D 我的答案：D
845,48
846,真性血友病的致病基因定位在（）。
847,1.0 分
848,窗体顶端
849,A、
850,X染色体短臂二区八代
851, 
852,B、
853,X染色体长臂二区七代
854, 
855,C、
856,X染色体长臂二区八代
857, 
858,D、
859,X染色体长臂二区1亚代
860, 
861,窗体底端
862,正确答案： C 我的答案：C
863,49
864,转基因食品也是具有一定危害性的，但不包括（）。
865,1.0 分
866,窗体顶端
867,A、
868,产量先升后降
869, 
870,B、
871,毒性
872, 
873,C、
874,过敏反应
875, 
876,D、
877,抗生素的抵抗作用
878, 
879,窗体底端
880,正确答案： A 我的答案：A
881,50
882,在下列复杂系统中，（）是最著名的一个系统。
883,1.0 分
884,窗体顶端
885,A、
886,宇宙
887, 
888,B、
889,环境
890, 
891,C、
892,生命
893, 
894,D、
895,计算机
896, 
897,窗体底端
898,正确答案： C 我的答案：C
899,1
900,这个世界上，只有人才具备DNA指纹图谱。（）
901,1.0 分
902,窗体顶端
903,正确答案： × 我的答案： ×
904,窗体底端
905,2
906,酗酒是导致肝癌的主要原因之一。（）
907,1.0 分
908,窗体顶端
909,正确答案： √ 我的答案： √
910,窗体底端
911,3
912,很多疾病都来源于遗传因素，同环境没有什么关系。（）
913,1.0 分
914,窗体顶端
915,正确答案： × 我的答案： ×
916,窗体底端
917,4
918,13-染色体三体综合征的女性发病率要高于男性。（）
919,1.0 分
920,窗体顶端
921,正确答案： √ 我的答案： √
922,窗体底端
923,5
924,身高特别高的父母，其子女的身高也一定会遗传其父母的特征，变得特别高。（）
925,1.0 分
926,窗体顶端
927,正确答案： × 我的答案： ×
928,窗体底端
929,6
930,现代宗教，除了邪教外，都是教人向善的。（）
931,1.0 分
932,窗体顶端
933,正确答案： √ 我的答案： √
934,窗体底端
935,7
936,取消民族登记和民族的概念便意味着取消了民族文化和少数民族的公民意识。（）
937,1.0 分
938,窗体顶端
939,正确答案： × 我的答案： ×
940,窗体底端
941,8
942,应用DNA技术进行亲子鉴定，只有在直系亲属中采取DNA验证才真正有效。（）
943,1.0 分
944,窗体顶端
945,正确答案： √ 我的答案： √
946,窗体底端
947,9
948,每一个人的基因组合都是最好的组合。疾病是人类基因组合多样性的一种反映。（）
949,1.0 分
950,窗体顶端
951,正确答案： √ 我的答案： √
952,窗体底端
953,10
954,佛教中的“六根清净”指的是眼、耳、鼻、舌、身、意。（）
955,1.0 分
956,窗体顶端
957,正确答案： √ 我的答案： √
958,窗体底端
959,11
960,如果说女性多一条X性染色体，则被称之为超雄智力低下。（）
961,1.0 分
962,窗体顶端
963,正确答案： × 我的答案： ×
964,窗体底端
965,12
966,美国采用的法律体系是英美法系，而中国大陆采用的是大陆法系。（）
967,1.0 分
968,窗体顶端
969,正确答案： √ 我的答案： √
970,窗体底端
971,13
972,因为基因表达的东西有潜在风险，因此摄入转基因食品会带来人体基因的改变。（）
973,1.0 分
974,窗体顶端
975,正确答案： × 我的答案： ×
976,窗体底端
977,14
978,所有的唇腭裂都是遗传病。（）
979,1.0 分
980,窗体顶端
981,正确答案： × 我的答案： ×
982,窗体底端
983,15
984,中国的民族政策强调了民族间的差异和种族间的差异，而没有强调公民意识和法律意识。（）
985,1.0 分
986,窗体顶端
987,正确答案： √ 我的答案： √
988,窗体底端
989,16
990,任何疾病和不正常都是遗传因素加上后天环境因素的共同作用。（）
991,1.0 分
992,窗体顶端
993,正确答案： √ 我的答案： √
994,窗体底端
995,17
996,13-染色体三体综合征的女性发病率要高于男性。（）
997,1.0 分
998,窗体顶端
999,正确答案： √ 我的答案： √
1000,窗体底端
1001,18
1002,社会调查中，数据的采样会直接影响到最后结论的普适性。（）
1003,1.0 分
1004,窗体顶端
1005,正确答案： √ 我的答案： √
1006,窗体底端
1007,19
1008,将一株母本放在田地里，即便没有雄蕊，它也能够自行繁衍后代。（）
1009,1.0 分
1010,窗体顶端
1011,正确答案： × 我的答案： ×
1012,窗体底端
1013,20
1014,生物多样性对人类而言毫无意义，因为只是增加了一些需要研究的物种而已。（）
1015,1.0 分
1016,窗体顶端
1017,正确答案： × 我的答案： ×
1018,窗体底端
1019,21
1020,每一个染色体的不同基因序列组成不同的基因，基因表达成不同的蛋白。（）
1021,1.0 分
1022,窗体顶端
1023,正确答案： √ 我的答案： √
1024,窗体底端
1025,22
1026,在现代社会中，每个人都是自由的，即每个人都能够得到他想得到的一切。（）
1027,1.0 分
1028,窗体顶端
1029,正确答案： × 我的答案： ×
1030,窗体底端
1031,23
1032,染色体的不正常分为数目畸变和结构畸变。（）
1033,1.0 分
1034,窗体顶端
1035,正确答案： √ 我的答案： √
1036,窗体底端
1037,24
1038,法医学上可以针对任何中毒事件查到根源。（）
1039,1.0 分
1040,窗体顶端
1041,正确答案： √ 我的答案： √
1042,窗体底端
1043,25
1044,科学家已经证实，转基因玉米可能致癌。（）
1045,1.0 分
1046,窗体顶端
1047,正确答案： × 我的答案： ×
1048,窗体底端
1049,26
1050,由于遗传的原因，所有人对疾病的遗传易感性是一样的。（）
1051,1.0 分
1052,窗体顶端
1053,正确答案： × 我的答案： ×
1054,窗体底端
1055,27
1056,单个基因所导致的疾病被称之为单基因疾病。（）
1057,1.0 分
1058,窗体顶端
1059,正确答案： √ 我的答案： √
1060,窗体底端
1061,28
1062,从遗传角度讲，人的外貌与父母中携带显性基因的一方更为相似。（）
1063,1.0 分
1064,窗体顶端
1065,正确答案： √ 我的答案： √
1066,窗体底端
1067,29
1068,短指症由遗传物质引起，表现出发病的先天性。（）
1069,1.0 分
1070,窗体顶端
1071,正确答案： √ 我的答案： √
1072,窗体底端
1073,30
1074,转基因棉花能够产生杀灭棉铃虫的灭虫成分。（）
1075,1.0 分
1076,窗体顶端
1077,正确答案： √ 我的答案： √
1078,窗体底端
1079,31
1080,人类的历史就是一部宗教战争的血泪史。（）
1081,1.0 分
1082,窗体顶端
1083,正确答案： × 我的答案： ×
1084,窗体底端
1085,32
1086,每一个人的DNA都是不同的，即便是同卵双生的同胞兄弟也是不同的。（）
1087,1.0 分
1088,窗体顶端
1089,正确答案： × 我的答案： ×
1090,窗体底端
1091,33
1092,短指症由遗传物质引起，表现出发病的先天性。（）
1093,1.0 分
1094,窗体顶端
1095,正确答案： √ 我的答案： √
1096,窗体底端
1097,34
1098,一般而言，高等植物和低等动物都是雌雄同体的。（）
1099,1.0 分
1100,窗体顶端
1101,正确答案： √ 我的答案： √
1102,窗体底端
1103,35
1104,从生物学的角度来讲，凡是能够致死的，都能够被称为毒物。（）
1105,1.0 分
1106,窗体顶端
1107,正确答案： √ 我的答案： √
1108,窗体底端
1109,36
1110,在对遗骸的DNA进行分析后，2007年正式确定了尼古拉二世子女的死亡时间。（）
1111,1.0 分
1112,窗体顶端
1113,正确答案： × 我的答案： ×
1114,窗体底端
1115,37
1116,生殖细胞的突变，对当代会产生一定的影响。（）
1117,1.0 分
1118,窗体顶端
1119,正确答案： × 我的答案： ×
1120,窗体底端
1121,38
1122,崔永元用他的采访证明了转基因食品对人体的危害是巨大和永久的。（）
1123,1.0 分
1124,窗体顶端
1125,正确答案： × 我的答案： ×
1126,窗体底端
1127,39
1128,现代生物学证明，人体内含有99%的垃圾DNA。（）
1129,1.0 分
1130,窗体顶端
1131,正确答案： × 我的答案： ×
1132,窗体底端
1133,40
1134,疾病是人类基因多样性的一种反映。（）
1135,1.0 分
1136,窗体顶端
1137,正确答案： √ 我的答案： √
1138,窗体底端
1139,41
1140,70岁以上的老年痴呆患病率达到30%，而80岁以上的患病率则高达80%。（）
1141,1.0 分
1142,窗体顶端
1143,正确答案： √ 我的答案： √
1144,窗体底端
1145,42
1146,从马克思主义哲学的角度来说，人的属性被分为自然属性和社会属性两种。（）
1147,1.0 分
1148,窗体顶端
1149,正确答案： √ 我的答案： √
1150,窗体底端
1151,43
1152,世界上几乎有80%的人患有某种程度的慢性病。（）
1153,1.0 分
1154,窗体顶端
1155,正确答案： × 我的答案： ×
1156,窗体底端
1157,44
1158,从生物学的角度来说，设计婴儿是完全可行的，也是符合优胜劣汰的自然规律的。（）
1159,1.0 分
1160,窗体顶端
1161,正确答案： × 我的答案： ×
1162,窗体底端
1163,45
1164,血型鉴定的结果是具有局限性的，并不能完全肯定亲子关系。（）
1165,1.0 分
1166,窗体顶端
1167,正确答案： √ 我的答案： √
1168,窗体底端
1169,46
1170,很多动物的性别是由父亲来决定的。（）
1171,1.0 分
1172,窗体顶端
1173,正确答案： √ 我的答案： √
1174,窗体底端
1175,47
1176,从进化的角度讲，人类的脸每一千年都会缩小1%到2%。（）
1177,1.0 分
1178,窗体顶端
1179,正确答案： √ 我的答案： √
1180,窗体底端
1181,48
1182,水稻是雌雄同株、雌雄同花的植物。（）
1183,1.0 分
1184,窗体顶端
1185,正确答案： √ 我的答案： √
1186,窗体底端
1187,49
1188,大多数性染色体疾病在一出生的时候就已经显示出病状了。（）
1189,1.0 分
1190,窗体顶端
1191,正确答案： × 我的答案： ×
1192,窗体底端
1193,50
1194,雀斑和黑痣属于单基因控制性状，且属于显性遗传。（）
1195,1.0 分
1196,窗体顶端
1197,正确答案： √ 我的答案： √
1198,窗体底端
1199, 
1200,           微信公众号：琢磨俗僧
1201,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1202,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1203,请发邮件至：cxeytk@foxmail.com
1204,
