,题目
356,窗体顶端
357,A、
358,伊斯兰教
359,B、
360,佛教
361,C、
362,道教
363,D、
364,基督教
365,窗体底端
366,正确答案： A 我的答案：A
367,27
368,职业表情中最基本的表情是（）。
369,1.0 分
370,窗体顶端
371,A、
372,面无表情
373,B、
374,微笑
375,C、
376,严肃
377,D、
378,任何表情都可以
379,窗体底端
380,正确答案： B 我的答案：B
381,28
382,女性穿职业装配什么规格的袜子？（）
383,1.0 分
384,窗体顶端
385,A、
386,1/4
387,B、
388,1/2
389,C、
390,3/4
391,D、
392,4/4
393,窗体底端
394,正确答案： D 我的答案：D
395,29
396,下列那句话是对迎送礼节的描述（）。
397,1.0 分
398,窗体顶端
399,A、
400,出迎三步，身送三步
401,B、
402,出迎三步，身送七步
403,C、
404,出迎七步，身送三步
405,D、
406,出迎七步，不身送
407,窗体底端
408,正确答案： B 我的答案：B
409,30
410,在日常生活中，美国人不太喜欢下列哪个称呼（）。
411,1.0 分
412,窗体顶端
413,A、
414,某某经理
415,B、
416,某某博士
417,C、
418,某某教授
419,D、
420,某某法官
421,窗体底端
422,正确答案： A 我的答案：A
423,31
424,下列不属于荣誉性称呼的是（）。
425,0.0 分
426,窗体顶端
427,A、
428,博士
429,B、
430,主席
431,C、
432,教授
433,D、
434,律师
435,窗体底端
436,正确答案： B 我的答案：D
437,32
438,礼品选择时不需要考虑下列哪项因素（）。
439,1.0 分
440,窗体顶端
441,A、
442,与受礼人之间的关系
443,B、
444,送礼原因
445,C、
446,受礼者特点
447,D、
448,礼品店的位置
449,窗体底端
450,正确答案： D 我的答案：D
451,33
452,下列哪项是对着装基本原则的简称？（）
453,1.0 分
454,窗体顶端
455,A、
456,WTO
457,B、
458,SWAT
459,C、
460,NGO
461,D、
462,TPO
463,窗体底端
464,正确答案： D 我的答案：D
465,34
466,下列哪种脸型被公认为美人脸（）。
467,1.0 分
468,窗体顶端
469,A、
470,国字脸
471,B、
472,长脸
473,C、
474,圆脸
475,D、
476,椭圆形脸
477,窗体底端
478,正确答案： D 我的答案：D
479,35
480,肩部、腰围和裤子或裙子的下脚线宽度基本一致的外型的服装属于什么类型？（）
481,1.0 分
482,窗体顶端
483,A、
484,H型
485,B、
486,X型
487,C、
488,S型
489,D、
490,Y型
491,窗体底端
492,正确答案： A 我的答案：A
493,36
494,TPO原则中没有下列哪个因素？（）
495,1.0 分
496,窗体顶端
497,A、
498,时间
499,B、
500,地点
501,C、
502,目的
503,D、
504,人物
505,窗体底端
506,正确答案： D 我的答案：D
507,37
508,什么颜色的职业装可以配黑色丝袜？（）
509,1.0 分
510,窗体顶端
511,A、
512,灰色
513,B、
514,白色
515,C、
516,黑色
517,D、
518,粉色
519,窗体底端
520,正确答案： C 我的答案：C
521,38
522,下列哪项与工作岗位上的化妆礼仪相违背？（）
523,1.0 分
524,窗体顶端
525,A、
526,淡妆上岗
527,B、
528,不用浓香型化妆品
529,C、
530,避免残妆
531,D、
532,及时在办公室里补妆
533,窗体底端
534,正确答案： D 我的答案：D
535,39
536,由礼仪的约定俗成的特征带来的特点不包括（）。
537,1.0 分
538,窗体顶端
539,A、
540,规范性
541,B、
542,差异性
543,C、
544,变化性
545,D、
546,律己敬人
547,窗体底端
548,正确答案： D 我的答案：D
549,40
550,下列哪一项不属于五戒之一？（）。
551,1.0 分
552,窗体顶端
553,A、
554,不杀生
555,B、
556,不妄语
557,C、
558,不吸烟
559,D、
560,不饮酒
561,窗体底端
562,正确答案： C 我的答案：C
563,41
564,在人际交往中，3米以外的距离范围属于什么距离（）。
565,1.0 分
566,窗体顶端
567,A、
568,私人距离
569,B、
570,社交距离
571,C、
572,礼仪距离
573,D、
574,公共场合距离
575,窗体底端
576,正确答案： D 我的答案：D
577,42
578,有三道菜应该上几副刀叉（）。
579,1.0 分
580,窗体顶端
581,A、
582,1
583,B、
584,2
585,C、
586,3
587,D、
588,4
589,窗体底端
590,正确答案： C 我的答案：C
591,43
592,空姐的职业训练中微笑需要露出几颗牙齿（）。
593,1.0 分
594,窗体顶端
595,A、
596,4
597,B、
598,7
599,C、
600,8
601,D、
602,10
603,窗体底端
604,正确答案： C 我的答案：C
605,44
606,下列哪个宗教又叫做罗马公教？（）
607,1.0 分
608,窗体顶端
609,A、
610,基督教
611,B、
612,天主教
613,C、
614,新教
615,D、
616,东正教
617,窗体底端
618,正确答案： B 我的答案：B
619,45
620,法国人比较喜欢在第几次见面送礼（）。
621,1.0 分
622,窗体顶端
623,A、
624,1
625,B、
626,2
627,C、
628,3
629,D、
630,4
631,窗体底端
632,正确答案： B 我的答案：B
633,46
634,下列关于影院礼仪描述正确的是（）。
635,1.0 分
636,窗体顶端
637,A、
638,准时到场
639,B、
640,自带食品
641,C、
642,手机铃声调小
643,D、
644,交头接耳声音要小
645,窗体底端
646,正确答案： A 我的答案：A
647,47
648,下列不属于涉外交往原则的是（）。
649,1.0 分
650,窗体顶端
651,A、
652,不卑不亢
653,B、
654,相互尊重
655,C、
656,极尽奢华
657,D、
658,有礼有节
659,窗体底端
660,正确答案： C 我的答案：C
661,48
662,在西餐中，提议敬酒的应该是下列哪个人物（）。
663,1.0 分
664,窗体顶端
665,A、
666,女主人
667,B、
668,男主人
669,C、
670,主宾
671,D、
672,任何人都可以
673,窗体底端
674,正确答案： B 我的答案：B
675,49
676,使用筷子的禁忌不包括（）。
677,1.0 分
678,窗体顶端
679,A、
680,吮筷子
681,B、
682,使用公筷
683,C、
684,粘筷
685,D、
686,用筷子挑挑拣拣
687,窗体底端
688,正确答案： B 我的答案：B
689,50
690,下列关于旅游礼仪说法不正确的是（）。
691,1.0 分
692,窗体顶端
693,A、
694,对古迹不能随意破坏
695,B、
696,不能在墙体上随意乱写
697,C、
698,不随地大小便
699,D、
700,不了解所到地的习俗
701,窗体底端
702,正确答案： D 我的答案：D
703,二、 判断题（题数：50，共 50.0 分）
704,1
705,女士优先原则不适用于公务场合。
706,1.0 分
707,窗体顶端
708,正确答案： √ 我的答案： √
709,窗体底端
710,2
711,德国的狂欢节是从每年的12月12点12分12秒开始的。
712,1.0 分
713,窗体顶端
714,正确答案： × 我的答案： ×
715,窗体底端
716,3
717,在日本使用筷子有很多禁忌比如刺筷，舔筷，迷筷等等。
718,1.0 分
719,窗体顶端
720,正确答案： √ 我的答案： √
721,窗体底端
722,4
723,在公务场合身份低者在握手时应先伸手。
724,1.0 分
725,窗体顶端
726,正确答案： × 我的答案： ×
727,窗体底端
728,5
729,圆脸型的人容易显老。
730,1.0 分
731,窗体顶端
732,正确答案： × 我的答案： ×
733,窗体底端
734,6
735,每年公历3月21日为复活节。
736,1.0 分
737,窗体顶端
738,正确答案： × 我的答案： ×
739,窗体底端
740,7
741,宴请礼仪中，订座次是在发请柬之前。
742,1.0 分
743,窗体顶端
744,正确答案： × 我的答案： ×
745,窗体底端
746,8
747,交换名片后，若对方的姓氏不认识要及时当面请教。
748,1.0 分
749,窗体顶端
750,正确答案： √ 我的答案： √
751,窗体底端
752,9
753,礼仪与艺术修养有关。
754,1.0 分
755,窗体顶端
756,正确答案： √ 我的答案： √
757,窗体底端
758,10
759,法国人对孔雀比较反感，所以常常有猎杀孔雀的行为。
760,1.0 分
761,窗体顶端
762,正确答案： × 我的答案： ×
763,窗体底端
764,11
765,社交场合要求着装庄重保守。
766,0.0 分
767,窗体顶端
768,正确答案： × 我的答案： √
769,窗体底端
770,12
771,社交注视的范围比亲密注视的范围要小。
772,1.0 分
773,窗体顶端
774,正确答案： √ 我的答案： √
775,窗体底端
776,13
777,致意一定要有问候语。
778,0.0 分
779,窗体顶端
780,正确答案： × 我的答案： √
781,窗体底端
782,14
783,现在不管对方是男是女都不要问其年龄和收入问题。
784,1.0 分
785,窗体顶端
786,正确答案： √ 我的答案： √
787,窗体底端
788,15
789,就餐中最好不要为客人夹菜。
790,1.0 分
791,窗体顶端
792,正确答案： √ 我的答案： √
793,窗体底端
794,16
795,巴基斯坦的妇女是不宜出席社交活动的。
796,1.0 分
797,窗体顶端
798,正确答案： √ 我的答案： √
799,窗体底端
800,17
801,休闲场合佩戴的饰物风格可以是个性突出的。
802,1.0 分
803,窗体顶端
804,正确答案： √ 我的答案： √
805,窗体底端
806,18
807,对公事，德国人讲求提前预约，对私事可以不用预约。
808,1.0 分
809,窗体顶端
810,正确答案： × 我的答案： ×
811,窗体底端
812,19
813,自信式的谈话技巧是比较好的。
814,1.0 分
815,窗体顶端
816,正确答案： √ 我的答案： √
817,窗体底端
818,20
819,看芭蕾舞属于社交场合。
820,0.0 分
821,窗体顶端
822,正确答案： √ 我的答案： ×
823,窗体底端
824,21
825,中西餐饮中，男主人都是第一主人。
826,0.0 分
827,窗体顶端
828,正确答案： × 我的答案： √
829,窗体底端
830,22
831,俄国人不吃海参。
832,1.0 分
833,窗体顶端
834,正确答案： √ 我的答案： √
835,窗体底端
836,23
837,两个桌子并排放，进门后面对门靠右边的桌子为主桌。
838,1.0 分
839,窗体顶端
840,正确答案： √ 我的答案： √
841,窗体底端
842,24
843,在配色时，冷暖、深浅、明暗两种特性相对的原则称为“三一律原则”。
844,0.0 分
845,窗体顶端
846,正确答案： × 我的答案： √
847,窗体底端
848,25
849,欧美人和人谈话时目光注视人的眼睛要比中国人与人交谈时注视的时间短。
850,1.0 分
851,窗体顶端
852,正确答案： × 我的答案： ×
853,窗体底端
854,26
855,在迎送客人时，上楼梯时客人走在后面，下楼梯时客人走在前面。
856,0.0 分
857,窗体顶端
858,正确答案： × 我的答案： √
859,窗体底端
860,27
861,酒会中要积极主动和陌生人交谈。
862,0.0 分
863,窗体顶端
864,正确答案： √ 我的答案： ×
865,窗体底端
866,28
867,在就餐时，不管是否是就餐高峰时段，都可以长久占用座位。
868,1.0 分
869,窗体顶端
870,正确答案： × 我的答案： ×
871,窗体底端
872,29
873,每年农历七月初七是鬼节。
874,1.0 分
875,窗体顶端
876,正确答案： × 我的答案： ×
877,窗体底端
878,30
879,在拨通电话10秒后没人接听会产生焦虑的状态。
880,1.0 分
881,窗体顶端
882,正确答案： √ 我的答案： √
883,窗体底端
884,31
885,递接物品应用单手为宜。
886,1.0 分
887,窗体顶端
888,正确答案： × 我的答案： ×
889,窗体底端
890,32
891,在宾馆住宿可以在自己的房间内随心所欲，但不能在公共场所大声喧哗。
892,1.0 分
893,窗体顶端
894,正确答案： × 我的答案： ×
895,窗体底端
896,33
897,我国全国各地信奉的佛教都是同一种。
898,1.0 分
899,窗体顶端
900,正确答案： × 我的答案： ×
901,窗体底端
902,34
903,如果求职意向不明确，简历上可以写成服从组织上安排。
904,1.0 分
905,窗体顶端
906,正确答案： × 我的答案： ×
907,窗体底端
908,35
909,女生受到男生跳舞的邀请时可以拒绝。
910,1.0 分
911,窗体顶端
912,正确答案： √ 我的答案： √
913,窗体底端
914,36
915,若乘坐出租车，应请年长者乘坐副驾驶座位。
916,1.0 分
917,窗体顶端
918,正确答案： × 我的答案： ×
919,窗体底端
920,37
921,场地越小的运动对礼仪的要求越高，对观众的要求也越高。
922,1.0 分
923,窗体顶端
924,正确答案： √ 我的答案： √
925,窗体底端
926,38
927,在西方，喝酒与友情没有直接关系。
928,1.0 分
929,窗体顶端
930,正确答案： √ 我的答案： √
931,窗体底端
932,39
933,接电话后要立即自报家门。
934,1.0 分
935,窗体顶端
936,正确答案： √ 我的答案： √
937,窗体底端
938,40
939,中西餐入座的方向是不同的。
940,1.0 分
941,窗体顶端
942,正确答案： × 我的答案： ×
943,窗体底端
944,41
945,欧美国家不喜欢贵重的礼物。
946,1.0 分
947,窗体顶端
948,正确答案： √ 我的答案： √
949,窗体底端
950,42
951,男士从工作场合换为社交场合只可以换条领带就可以了。
952,0.0 分
953,窗体顶端
954,正确答案： √ 我的答案： ×
955,窗体底端
956,43
957,下级要向上级先致意。
958,0.0 分
959,窗体顶端
960,正确答案： √ 我的答案： ×
961,窗体底端
962,44
963,开口说话不一定要有称呼。
964,1.0 分
965,窗体顶端
966,正确答案： × 我的答案： ×
967,窗体底端
968,45
969,在饭店就餐时要对服务员谦和有礼。
970,1.0 分
971,窗体顶端
972,正确答案： √ 我的答案： √
973,窗体底端
974,46
975,在工作中握手要深握。
976,1.0 分
977,窗体顶端
978,正确答案： √ 我的答案： √
979,窗体底端
980,47
981,佩戴手镯的手腕可以同时佩戴手表。
982,1.0 分
983,窗体顶端
984,正确答案： × 我的答案： ×
985,窗体底端
986,48
987,礼仪是由专人制定的。
988,1.0 分
989,窗体顶端
990,正确答案： × 我的答案： ×
991,窗体底端
992,49
993,在国外，个人背景也属于个人隐私问题。
994,1.0 分
995,窗体顶端
996,正确答案： √ 我的答案： √
997,窗体底端
998,50
999,从涉外礼仪来讲，恋爱婚姻属于个人隐私。
1000,1.0 分
1001,窗体顶端
1002,正确答案： √ 我的答案： √
1003,窗体底端
1004, 
1005,           微信公众号：琢磨俗僧
1006,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1007,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1008,请发邮件至：cxeytk@foxmail.com
1009,
