,题目
210,22咸丰时期的“赞襄政务王大臣”不包括（）。（1.0分）1.0 分
211,A、
212,载垣
213,B、
214,端华
215,C、
216,肃顺
217,D、
218,奕訢
219,我的答案：D
220,23甲午战败李鸿章等人代表清政府和谈，地点是在（）。（1.0分）1.0 分
221,A、
222,日军军舰
223,B、
224,平壤
225,C、
226,仁川
227,D、
228,春帆楼
229,我的答案：D
230,24奕訢的“恭亲王”爵位是（）授封的。（1.0分）1.0 分
231,A、
232,咸丰
233,B、
234,慈禧
235,C、
236,肃顺
237,D、
238,道光
239,我的答案：D
240,25载湉是在（）时被选为了皇位继承人。（1.0分）1.0 分
241,A、
242,三岁
243,B、
244,四岁
245,C、
246,五岁
247,D、
248,六岁
249,我的答案：B
250,26清代皇帝大婚，只有皇后才有资格经过的门是（）。（1.0分）1.0 分
251,A、
252,乾清门
253,B、
254,坤宁门
255,C、
256,太和门
257,D、
258,神武门
259,我的答案：C
260,27为对付中国，日本本国设计了铁甲舰是（）。（1.0分）0.0 分
261,A、
262,吉野号
263,B、
264,扶桑号
265,C、
266,平远号
267,D、
268,三景舰
269,我的答案：B
270,28光绪帝时期，最受宠爱的后宫妃子是（）。（1.0分）1.0 分
271,A、
272,隆裕皇后
273,B、
274,瑾妃
275,C、
276,慧妃
277,D、
278,珍妃
279,我的答案：D
280,29慈禧在前期“垂帘听政”的年号是（）。（1.0分）1.0 分
281,A、
282,咸丰
283,B、
284,同治
285,C、
286,光绪
287,D、
288,宣统
289,我的答案：B
290,30明代崇祯皇帝最后死于（）。（1.0分）0.0 分
291,A、
292,疾病
293,B、
294,中毒
295,C、
296,自缢
297,D、
298,战乱
299,我的答案：D
300,31
301,慈禧生于（）。
302,（1.0分）1.0 分
303,A、
304,道光十三年
305,B、
306,道光十四年
307,C、
308,道光十五年
309,D、
310,道光十六年
311,我的答案：C
312,32“摊丁入亩”的税收政策是在（）时期推行的。（1.0分）1.0 分
313,A、
314,努尔哈赤
315,B、
316,皇太极
317,C、
318,顺治
319,D、
320,康熙
321,我的答案：D
322,33《清史稿》中记载康熙以后清代后宫中贵妃可以有（）个。（1.0分）1.0 分
323,A、
324,一
325,B、
326,二
327,C、
328,四
329,D、
330,六
331,我的答案：B
332,34满语中“爱新觉罗”的“爱新”意思是指（）。（1.0分）1.0 分
333,A、
334,姓
335,B、
336,黄
337,C、
338,王
339,D、
340,金
341,我的答案：D
342,35清代规定（）以上的官员是可以向皇上密折奏事的。（1.0分）1.0 分
343,A、
344,二品
345,B、
346,三品
347,C、
348,四品
349,D、
350,五品
351,我的答案：C
352,36清政府建立的近代海军中实力最强的一支是（）。（1.0分）1.0 分
353,A、
354,南洋海军
355,B、
356,北洋海军
357,C、
358,福建海军
359,D、
360,广东海军
361,我的答案：B
362,37光绪帝与慈禧的关系是（）。（1.0分）1.0 分
363,A、
364,祖孙
365,B、
366,婶侄
367,C、
368,姨侄
369,D、
370,B与C
371,我的答案：D
372,38皇上入学读书，教授师傅是（）授读。（1.0分）1.0 分
373,A、
374,跪着
375,B、
376,侍立
377,C、
378,坐着
379,D、
380,跪或立
381,我的答案：C
382,39朝鲜的壬午兵变发生于（）。（1.0分）1.0 分
383,A、
384,1882年
385,B、
386,1884年
387,C、
388,1886年
389,D、
390,1888年
391,我的答案：A
392,40慈安太后的死因是（）。（1.0分）1.0 分
393,A、
394,慈禧毒害
395,B、
396,自缢身亡
397,C、
398,劳累过度
399,D、
400,尚不明确
401,我的答案：D
402,41皇帝选取后宫妃子时，送给皇后的见面信物是（）。（1.0分）1.0 分
403,A、
404,绣花荷包
405,B、
406,手帕
407,C、
408,镶玉如意
409,D、
410,簪子
411,我的答案：C
412,42“四十年来家国，三千里地山河”出自（）之笔。（1.0分）1.0 分
413,A、
414,秦二世
415,B、
416,崇祯
417,C、
418,董仲舒
419,D、
420,李煜
421,我的答案：D
422,43光绪与皇后的大婚定在了（）时间。（1.0分）1.0 分
423,A、
424,1886年2月
425,B、
426,1887年2月
427,C、
428,1888年正月
429,D、
430,1889年正月
431,我的答案：D
432,44在朝鲜半岛日本对中国军舰突然袭击，不宣而战的时间是（）。（1.0分）1.0 分
433,A、
434,1894年7月20日
435,B、
436,1894年7月23日
437,C、
438,1893年9月23日
439,D、
440,1893年9月24日
441,我的答案：B
442,45“壬午兵变”时，日军趁机在（）登陆。（1.0分）1.0 分
443,A、
444,济州岛
445,B、
446,绸缎岛
447,C、
448,薪岛
449,D、
450,仁川岛
451,我的答案：D
452,46“德侔天地者称皇帝”的释义确定在（）时期。（1.0分）1.0 分
453,A、
454,商代
455,B、
456,秦代
457,C、
458,汉代
459,D、
460,唐代
461,我的答案：C
462,47载湉的庙号是（）。（1.0分）1.0 分
463,A、
464,清文宗
465,B、
466,清穆宗
467,C、
468,清乾宗
469,D、
470,清德宗
471,我的答案：D
472,48翁同龢给皇帝上课的内容是（）。（1.0分）1.0 分
473,A、
474,通简览要
475,B、
476,圣祖圣训
477,C、
478,今世文编
479,D、
480,以上都有
481,我的答案：D
482,49光绪帝亲政的时间是在（）年。（1.0分）1.0 分
483,A、
484,1885
485,B、
486,1886
487,C、
488,1887
489,D、
490,1888
491,我的答案：C
492,50“努力到达国家之目的”是（）的布告中提到的。（1.0分）1.0 分
493,A、
494,李昰应
495,B、
496,尼古拉二世
497,C、
498,明治天皇
499,D、
500,光绪
501,我的答案：C
502,二、 判断题（题数：40，共 50.0 分）
503,1咸丰皇帝在驾崩前已拟奏折决心要处死慈禧。（）（1.2分）1.2 分
504,我的答案： ×
505,2溥伦没有被慈禧选中当皇帝的原因是年龄太大。（）（1.2分）1.2 分
506,我的答案： √
507,3甲午战争时日军从牙山经海路直达仁川进攻朝鲜和中国。（）（1.2分）1.2 分
508,我的答案： ×
509,4清王朝时期朝鲜是中国的藩属国。（）（1.2分）1.2 分
510,我的答案： √
511,5清代后妃是不允许代阅奏折的。（）（1.2分）1.2 分
512,我的答案： √
513,6恭亲王奕訢是咸丰帝的异母同父弟弟。（）（1.2分）1.2 分
514,我的答案： √
515,7甲午战败光绪急着求和侧面反映出当时中国人对世界现状认识的局限性。（）（1.2分）1.2 分
516,我的答案： √
517,8中国历史上在秦汉以后确立了皇帝崇拜的思想观念。（）（1.2分）1.2 分
518,我的答案： √
519,9中日和谈，除“割地”一项，其他要求李鸿章皆有权处理。（）（1.2分）1.2 分
520,我的答案： ×
521,10清代朝廷家法是不允许母后涉政的。（）（1.2分）1.2 分
522,我的答案： √
523,11秦汉两代的皇帝近一半是采取嫡长子即位的方式。（）（3.2分）3.2 分
524,我的答案： ×
525,12光绪称帝后让醇亲王掌管大权，成为抗衡慈禧的中坚力量。（）（1.2分）1.2 分
526,我的答案： ×
527,13“普天之下，莫非王土”一句出自《尚书》。（）（1.2分）1.2 分
528,我的答案： ×
529,14同治时期的阿鲁特皇后最后选择了自杀。（）（1.2分）1.2 分
530,我的答案： √
531,15“皇帝”的“皇”意思是指大。（）（1.2分）1.2 分
532,我的答案： √
533,16慈禧垂帘听政四年后，果断地将奕訢从政权中枢中剔除出去。（）（1.2分）1.2 分
534,我的答案： ×
535,17咸丰皇帝的晚年是在承德避暑山庄度过的。（）（1.2分）1.2 分
536,我的答案： √
537,18清朝在乾隆晚年时期已经开始衰弱。（）（1.2分）1.2 分
538,我的答案： √
539,19先皇驾崩，令慈安太后掌管同道堂印章。（）（1.2分）1.2 分
540,我的答案： ×
541,20清末宦官李莲英获有“九千岁”的尊称。（）（1.2分）1.2 分
542,我的答案： √
543,21慈禧训政期间，大臣上奏的折子需要准备两份。（）（1.2分）1.2 分
544,我的答案： √
545,22甲午战争期间中日海军机械实力相差很大。（）（1.2分）1.2 分
546,我的答案： ×
547,23光绪迎娶珍瑾二妃经过的太和门是纸糊的。（）（1.2分）1.2 分
548,我的答案： ×
549,24清代的“选秀”秀女都是出自八旗中的。（）（1.2分）1.2 分
550,我的答案： √
551,25汉高祖刘邦开启了平民变身皇帝的历史篇章。（）（1.2分）1.2 分
552,我的答案： √
553,26光绪二十七年七月一日光绪发布对日宣战的谕旨。（）（1.2分）1.2 分
554,我的答案： ×
555,27在萧何看来大肆修建宫殿是一种铺张浪费的表现。（）（1.2分）1.2 分
556,我的答案： ×
557,28载湉是以同治帝的嗣子身份来继承的皇位。（）（1.2分）1.2 分
558,我的答案： ×
559,29光绪帝的皇后是他他拉氏，慈禧的外甥女。（）（1.2分）1.2 分
560,我的答案： ×
561,30借兵朝鲜，平定内乱之时，面对日军，光绪帝主张避战自保。（）（1.2分）1.2 分
562,我的答案： ×
563,31咸丰临终时把“同道堂”和“御赏”两玺赐给了慈禧。（）（1.2分）1.2 分
564,我的答案： ×
565,32北洋海军最快的战舰是由英国阿姆斯特朗公司建造。（）（1.2分）1.2 分
566,我的答案： √
567,33以肃顺为首的辅政大臣集团是恭亲王奕訢推翻的。（）（1.2分）1.2 分
568,我的答案： ×
569,34光绪帝年幼登基，所以在位期间一直受亲身父亲醇亲王的压制。（）（1.2分）1.2 分
570,我的答案： ×
571,35“六龙西狩”中“西狩”是指皇帝外出打猎。（）（1.2分）1.2 分
572,我的答案： ×
573,36光绪大婚六天后，便举行了亲政大典。（）（1.2分）1.2 分
574,我的答案： √
575,37慈禧归政后，朝廷一切事务的最高裁决权都交由光绪。（）（1.2分）1.2 分
576,我的答案： ×
577,38“东学党起义”是在朝鲜境内爆发的一场反封建、反帝国主义侵略的农民起义。（）（1.2分）1.2 分
578,我的答案： √
579,39朝鲜半岛上作战，要明白交通要道主要集中在岛的西边。（）（1.2分）1.2 分
580,我的答案： √
581,40清代“康雍乾”盛世持续了将近200年。（）（1.2分）1.2 分
582,我的答案： ×
583,           微信公众号：琢磨俗僧
584,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
585,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
586,请发邮件至：cxeytk@foxmail.com
587,
