,题目
287,ØC、
288,1958年
289,ØD、
290,1959年
291,我的答案：A
292,27
293,甘地主义中的统一印度的三个基本阶梯不包括下面哪一项：（）
294,ØA、
295,语言文字
296,ØB、
297,民族感情
298,ØC、
299,经济发展
300,ØD、
301,民族团结
302,我的答案：B
303,28
304,希特勒和纳粹祭起的三面旗帜不包括下面哪一项：（）
305,ØA、
306,民族复仇主义
307,ØB、
308,反共产主义
309,ØC、
310,反共产党
311,ØD、
312,反犹太主义
313,我的答案：C
314,29
315,《凡尔赛合约》签订于下面哪一年：（）
316,ØA、
317,1909年
318,ØB、
319,1919年
320,ØC、
321,1929年
322,ØD、
323,1939年
324,我的答案：B
325,30
326,英国议会于下面哪一年通过《威斯敏斯特法》：（）
327,ØA、
328,1920年
329,ØB、
330,1929年
331,ØC、
332,1930年
333,ØD、
334,1931年
335,我的答案：D
336,31
337,《叙述的复兴》的作者是下面哪一个国家的：（）
338,ØA、
339,法国
340,ØB、
341,英国
342,ØC、
343,德国
344,ØD、
345,美国
346,我的答案：B
347,32
348,下面哪一项是美国宪法的两个特点：（）
349,ØA、
350,稳固性；适应性
351,ØB、
352,稳固性；文明性
353,ØC、
354,国际性；适应性
355,ØD、
356,文明性；适应性
357,我的答案：A
358,33
359,东京招魂所于下面哪一年改名为靖国神社：（）
360,ØA、
361,1876年
362,ØB、
363,1877年
364,ØC、
365,1878年
366,ØD、
367,1879年
368,我的答案：C
369,34
370,当今半岛局势不包括：（）
371,ØA、
372,“核查”问题
373,ØB、
374,美国、中国的政策
375,ØC、
376,俄国势力
377,ØD、
378,美国、中国的作用
379,我的答案：D
380,35
381,二战时期德国的“三个S战术”不包括下面哪一项：（）
382,ØA、
383,speed
384,ØB、
385,superiority
386,ØC、
387,study
388,ØD、
389,surprise
390,我的答案：C
391,36
392,柏林墙被修筑于下面哪一年：（）
393,ØA、
394,1950年
395,ØB、
396,1960年
397,ØC、
398,1961年
399,ØD、
400,1962年
401,我的答案：C
402,37
403,继什么战争后，日本在远东地区不断扩张，和俄国的矛盾日趋激化：（）
404,ØA、
405,希波战争
406,ØB、
407,第二次世界大战
408,ØC、
409,第一次世界大战
410,ØD、
411,甲午战争
412,我的答案：B
413,38
414,下面哪一项不是外来语：（）
415,ØA、
416,德莫克拉西赛恩斯
417,ØB、
418,可口可乐
419,ØC、
420,老子
421,ØD、
422,奔驰
423,我的答案：C
424,39
425,关于戴高乐主义基本内容，不正确的是：（）
426,ØA、
427,反对美国霸权，维护民族主权
428,ØB、
429,以实力为后盾，搞普通缓和，同美国建立“缓和、谅解、合作”关系
430,ØC、
431,实行欧洲联合，均衡两级力量，发展多级世界，特别为实现“法德和解”作出了重要贡献
432,ØD、
433,建立以核力量为主的独立防务体系，打破苏核垄断
434,我的答案：B
435,40
436,国家产业结构的构成要素不包括下面哪一项：（）
437,ØA、
438,要素禀赋
439,ØB、
440,产业政策
441,ØC、
442,跨国公司
443,ØD、
444,人力需求
445,我的答案：B
446,41
447,甘地主义强调的四项原则不包括下面哪一项：（）
448,ØA、
449,合作原则
450,ØB、
451,战争原则
452,ØC、
453,道德原则
454,ØD、
455,平等原则
456,我的答案：B
457,42
458,下面哪一项是中东和平战争的里程碑：（）
459,ØA、
460,1950年朝鲜战争
461,ØB、
462,1959年朝鲜战争
463,ØC、
464,1990年海湾战争
465,ØD、
466,1999年海湾战争
467,我的答案：A
468,43
469,奠边府战役爆发于下面哪一年：（）
470,ØA、
471,1953年
472,ØB、
473,1954年
474,ØC、
475,1955年
476,ØD、
477,1956年
478,我的答案：A
479,44
480,长时段理论是下面哪一学派的理论：（）
481,ØA、
482,年鉴学派
483,ØB、
484,辩证学派
485,ØC、
486,维新学派
487,ØD、
488,以上都不是
489,我的答案：A
490,45
491,英国国歌是：（）
492,ØA、
493,《天佑女王》
494,ØB、
495,《爱国歌》
496,ØC、
497,《我的祖国》
498,ØD、
499,《千年颂》
500,我的答案：A
501,46
502,朝韩双方于下面哪一年决定举行最高级会晤：（）
503,ØA、
504,1994年
505,ØB、
506,1995年
507,ØC、
508,1996年
509,ØD、
510,1997年
511,我的答案：A
512,47
513,“地缘政治学”理论不包括下面哪一项：（）
514,ØA、
515,国家有机体论
516,ØB、
517,大陆腹地理论
518,ØC、
519,海权论
520,ØD、
521,以上都不是
522,我的答案：D
523,48
524,哥伦布于下面哪一年发现新大陆：（）
525,ØA、
526,1495年
527,ØB、
528,1494年
529,ØC、
530,1493年
531,ØD、
532,1492年
533,我的答案：D
534,49
535,下面哪一项是“巴尔干”的含义：（）
536,ØA、
537,高出盆地的地区
538,ØB、
539,高出平原的地区
540,ØC、
541,高出丘陵的地区
542,ØD、
543,高出高原的地区
544,我的答案：B
545,50
546,下面哪一位是“美国民权运动之母”？（）
547,ØA、
548,撒切尔夫人
549,ØB、
550,海伦·凯勒
551,ØC、
552,安东尼
553,ØD、
554,罗莎·帕克斯
555,我的答案：D
556,
557,二、判断题
558,
559,1
560,《工业区位论》的作者是德国经济学家阿尔弗雷德·韦伯。（）
561,我的答案：√
562,2
563,戴高乐的著名作品有《希望回忆录》。（）
564,我的答案：√
565,3
566,美国的共和制民主是以代议制为基础的间接民主。（）
567,我的答案：√
568,4
569,《法国宪法》是由两部宪法组成的。（）
570,我的答案：×
571,5
572,巴勒斯坦位于亚洲西部地中海西岸。（）
573,我的答案：×
574,6
575,庆应大学是福泽渝吉创办的。（）
576,我的答案：√
577,7
578,法国模式的特征在发达资本主义国家中，法国政府对国民经济的干预时间最短，程度最浅，范围最小，法国经济发展模式被称为国家主导型市场经济。
579,我的答案：√
580,8
581,日本是安理会常任理事国之一。（）
582,我的答案：×
583,9
584,田中角荣是第64、65任日本内阁总理大臣。
585,我的答案：×
586,10
587,第一次巴尔干战争发生于1912年至1913年。（）
588,我的答案：√
589,11
590,日本企业集团的两个枢纽分别是银行和商市。（）
591,我的答案：√
592,12
593,日本使用太阳历是自明治五年以后开始的。（）
594,我的答案：√
595,13
596,“萨拉热窝事件”的背景是罗马帝国暴发革命。（）
597,我的答案：×
598,14
599,孟什维克对社会主义在俄国的传播作出了有益的贡献。（）
600,我的答案：√
601,15
602,希特勒的发迹史是建立民主党和共和党。（）
603,我的答案：×
604,16
605,“星球大战计划”是美国总统里根颁布的。（）
606,我的答案：×
607,17
608,德国建立“第三帝国”的社会条件是民族复仇。（）
609,我的答案：√
610,18
611,美国的联邦制道路是曲折坎坷的，先后共经历了四个阶段。（）
612,我的答案：×
613,19
614,美国政策的制定决定着美国科技的进步。（）
615,我的答案：×
616,20
617,柏拉图认为人生而具有两种本能：即生存本能和死亡本能。（）
618,我的答案：×
619,21
620,民族主义的宗教政治哲学是甘地主义的主要内容之一。（）
621,我的答案：√
622,22
623,日本是由都、道、府、县构成的。（）
624,我的答案：√
625,23
626,朝鲜民主主义人民共和国成立的时间晚于中华人民共和国成立的时间。（）
627,我的答案：×
628,24
629,萨拉热窝事件是第一次世界大战的导火索。（）
630,我的答案：√
631,25
632,俄国1905年到1907年的革命的起因是日俄战争的失败。（）
633,我的答案：√
634,26
635,美国移民的第一阶段的时间是自英国向北美移民至19世纪初。（）
636,我的答案：×
637,27
638,法国著名历史学家汤因比的《历史研究》共有21本。（）
639,我的答案：×
640,28
641,1905年日本人与朝鲜签订《乙巳保护条约》。
642,我的答案：√
643,29
644,以色列版图在第一次中东战争后缩小了一半。（）
645,我的答案：×
646,30
647,卢沟桥事变发生于1947年7月7日。（）
648,我的答案：×
649,31
650,英国工业总产量19世纪被美国超过。
651,我的答案：×
652,32
653,社会革命党右派是俄国十月革命的生力军。（）
654,我的答案：×
655,33
656,卡夫丁大峡谷指的是社会主义初级阶段。（）
657,我的答案：×
658,34
659,俄国接受了1902年10月初日本提出的满韩交换论。
660,我的答案：×
661,35
662,列宁认为社会主义和资本主义是不能和平共处的。（）
663,我的答案：×
664,36
665,西德马克于1990年7月1日成为国家统一货币。（）
666,我的答案：√
667,37
668,珍宝岛事件发生于1969年3月。（）
669,我的答案：√
670,38
671,1994年，朝鲜双方决定举行最高级会晤。
672,我的答案：√
673,39
674,哲纶是地缘政治学真正的奠基者。
675,我的答案：√
676,40
677,《菊花与刀》一书是作者采用推理的方式来完成的。（）
678,我的答案：×
679,41
680,日美《新安保条约》签订于1960年。（）
681,我的答案：√
682,42
683,军令部总长相当于陆军的参谋总长。
684,我的答案：√
685,43
686,明治维新自1868年开始，先后共经历了四个阶段。（）
687,我的答案：×
688,44
689,戈尔巴乔夫的著作《改革与新思维》体现了他的基本思想。（）
690,我的答案：√
691,45
692,《波茨坦公告》第八条限定日本的主权范围。（）
693,我的答案：√
694,46
695,基督教的历史观属于“堕落史观”。（）
696,我的答案：×
697,47
698,中途岛战役是太平洋战争的一个重要转折点。（）
699,我的答案：√
700,48
701,日本与韩国于1964年建立外交关系。（）
702,我的答案：√
703,49
704,戈尔巴乔夫“改革政策”的失败是苏联解体的唯一原因。（）
705,我的答案：×
706,50
707,塞尔维亚是属于科索沃的一个自治省。（）
708,我的答案：×
709,
710,           微信公众号：琢磨俗僧
711,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
712,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
713,请发邮件至：cxeytk@foxmail.com
714,
