,题目
149,阿波罗登月计划
150,D、
151,人类基因组计划
152,窗体底端
153,我的答案：B
154,12
155,特异性免疫反应的特点是（）。
156,1.0 分
157,窗体顶端
158,A、
159,会引起发炎
160,B、
161,最终结果是消灭异己
162,C、
163,反应速度快
164,D、
165,免疫效果好
166,窗体底端
167,我的答案：D
168,13
169,生命科学第二个发展阶段被称为（）。
170,1.0 分
171,窗体顶端
172,A、
173,描述生物学
174,B、
175,创造生物学
176,C、
177,实验生物学
178,D、
179,现代生物学
180,窗体底端
181,我的答案：C
182,14
183,呼吸系统起自于口和鼻，终止在（）。
184,1.0 分
185,窗体顶端
186,A、
187,右心房
188,B、
189,左心房
190,C、
191,左心室
192,D、
193,肺泡
194,窗体底端
195,我的答案：D
196,15
197,通过克隆技术可以得到的蛋白质类、多肽类的药物是（）
198,1.0 分
199,窗体顶端
200,A、
201,胰岛素
202,B、
203,凝血因子
204,C、
205,生长因子
206,D、
207,以上都是
208,窗体底端
209,我的答案：D
210,16
211,下面属于昼行动物的是（）。
212,0.0 分
213,窗体顶端
214,A、
215,猫头鹰
216,B、
217,鸽子
218,C、
219,蝙蝠
220,D、
221,羚羊
222,窗体底端
223,我的答案：A
224,17
225,下面对细胞凋亡说法不正确的是（）。
226,1.0 分
227,窗体顶端
228,A、
229,凋亡细胞的边缘和周围细胞很快地脱开
230,B、
231,是正常的生理事件
232,C、
233,由于病原体感染造成
234,D、
235,凋亡细胞的细胞质膜是内旋的
236,窗体底端
237,我的答案：C
238,18
239,原始生命细胞雏形具有的特征不包括（）。
240,0.0 分
241,窗体顶端
242,A、
243,可以新陈代谢
244,B、
245,有一定的结构
246,C、
247,可以繁殖
248,D、
249,含有蛋白质
250,窗体底端
251,我的答案：C
252,19
253,目的基因安装到载体上需要的关键酶被称为（）。
254,1.0 分
255,窗体顶端
256,A、
257,蛋白酶
258,B、
259,淀粉酶
260,C、
261,纤维素酶
262,D、
263,限制性内切酶
264,窗体底端
265,我的答案：D
266,20
267,（）是人体当中最小的内分泌腺。
268,0.0 分
269,窗体顶端
270,A、
271,性腺
272,B、
273,肾上腺
274,C、
275,甲状腺
276,D、
277,甲状旁腺
278,窗体底端
279,我的答案：B
280,21
281,雄蛾与雌蛾信息交流的方式是依靠（）。
282,1.0 分
283,窗体顶端
284,A、
285,听觉
286,B、
287,味觉
288,C、
289,嗅觉
290,D、
291,光波
292,窗体底端
293,我的答案：C
294,22
295,细胞中（）具有遗传功能并控制细胞的代谢活动。
296,1.0 分
297,窗体顶端
298,A、
299,溶酶体
300,B、
301,细胞质膜
302,C、
303,细胞核
304,D、
305,内质网
306,窗体底端
307,我的答案：C
308,23
309,下面不包含核酸的是（）。
310,0.0 分
311,窗体顶端
312,A、
313,DNA病毒
314,B、
315,普利昂病原物
316,C、
317,细菌
318,D、
319,真菌
320,窗体底端
321,我的答案：D
322,24
323,下面属于人体内多能细胞的是（）。
324,1.0 分
325,窗体顶端
326,A、
327,红细胞
328,B、
329,血小板
330,C、
331,心肌细胞
332,D、
333,造血干细胞
334,窗体底端
335,我的答案：D
336,25
337,血管属于下列哪种组织？（）
338,1.0 分
339,窗体顶端
340,A、
341,上皮组织
342,B、
343,结缔组织
344,C、
345,肌肉组织
346,D、
347,神经组织
348,窗体底端
349,我的答案：A
350,26
351,（）分泌褪黑素。
352,1.0 分
353,窗体顶端
354,A、
355,甲状腺
356,B、
357,下丘脑
358,C、
359,松果腺
360,D、
361,脑下垂体
362,窗体底端
363,我的答案：C
364,27
365,下面不属于生物能源开发的是（）。
366,1.0 分
367,窗体顶端
368,A、
369,作为药用资源使用
370,B、
371,藻类加工成柴油燃料
372,C、
373,用麻风树的种子生产燃料
374,D、
375,开采煤矿
376,窗体底端
377,我的答案：D
378,28
379,下面神经系统最不发达的是（）。
380,0.0 分
381,窗体顶端
382,A、
383,蚯蚓
384,B、
385,水螅
386,C、
387,青蛙
388,D、
389,小鼠
390,窗体底端
391,我的答案：A
392,29
393,B-淋巴细胞和T-淋巴细胞在白细胞中的比重分别是（）。
394,1.0 分
395,窗体顶端
396,A、
397,20%，80%
398,B、
399,80%，20%
400,C、
401,30%，70%
402,D、
403,70%，30%
404,窗体底端
405,我的答案：A
406,30
407,腔肠动物有（）个胚层。
408,1.0 分
409,窗体顶端
410,A、
411,一
412,B、
413,二
414,C、
415,三
416,D、
417,四
418,窗体底端
419,我的答案：B
420,31
421,老年人每天要补充（）钙离子才能保证身体的需要。
422,1.0 分
423,窗体顶端
424,A、
425,600毫克
426,B、
427,800毫克
428,C、
429,1000毫克
430,D、
431,1200毫克
432,窗体底端
433,我的答案：D
434,32
435,下面器官中与其它三种不是同源的是（）。
436,1.0 分
437,窗体顶端
438,A、
439,猫的前肢
440,B、
441,人的手臂
442,C、
443,昆虫的翅膀
444,D、
445,鲸鱼的前鳍
446,窗体底端
447,我的答案：C
448,33
449,下面关于神经元的说法不正确的是（）。
450,0.0 分
451,窗体顶端
452,A、
453,由细胞的胞体和突起组成
454,B、
455,负责生物信息传递
456,C、
457,所有的细胞器都在细胞体当中
458,D、
459,不属于兴奋细胞
460,窗体底端
461,我的答案：C
462,34
463,（）能够降低人体内的血糖水平。
464,1.0 分
465,窗体顶端
466,A、
467,肾上腺素
468,B、
469,胰高血糖素
470,C、
471,胰岛素
472,D、
473,甲状旁腺素
474,窗体底端
475,我的答案：C
476,35
477,在整个动物界当中，种类最多的是（）。
478,1.0 分
479,窗体顶端
480,A、
481,长体腔动物
482,B、
483,脊椎动物
484,C、
485,节肢动物
486,D、
487,触手冠动物
488,窗体底端
489,我的答案：C
490,36
491,生物物种最多的生境是（）。
492,1.0 分
493,窗体顶端
494,A、
495,热带雨林
496,B、
497,落叶阔叶林带
498,C、
499,针叶林带
500,D、
501,温带草原带
502,窗体底端
503,我的答案：A
504,37
505,特异性的免疫反应的第二个阶段是（）。
506,0.0 分
507,窗体顶端
508,A、
509,感应阶段
510,B、
511,识别阶段
512,C、
513,反应阶段
514,D、
515,效应阶段
516,窗体底端
517,我的答案：B
518,38
519,老年人各方面都会出现衰退，其中味觉可能丧失（）。
520,0.0 分
521,窗体顶端
522,A、
523,三分之一
524,B、
525,.64
526,C、
527,.44
528,D、
529,.4
530,窗体底端
531,我的答案：A
532,39
533,遗传病中影响最大的是（）。
534,1.0 分
535,窗体顶端
536,A、
537,染色体疾病
538,B、
539,多基因遗传病
540,C、
541,单基因遗传病
542,D、
543,性染色体疾病
544,窗体底端
545,我的答案：C
546,40
547,核苷酸由三部分组成，其中不包括（）。
548,1.0 分
549,窗体顶端
550,A、
551,碱基
552,B、
553,五碳糖
554,C、
555,多羟基
556,D、
557,磷酸
558,窗体底端
559,我的答案：C
560,41
561,被子植物的营养器官不包括（）。
562,1.0 分
563,窗体顶端
564,A、
565,根
566,B、
567,茎
568,C、
569,叶
570,D、
571,花
572,窗体底端
573,我的答案：D
574,42
575,光合作用中各种能量转化的顺序是（）。
576,1.0 分
577,窗体顶端
578,A、
579,光能-电能-稳定的化学能-活跃的化学能
580,B、
581,光年-化学能-电能
582,C、
583,光能-电能-活跃的化学能-稳定的化学能
584,D、
585,光能-化学能-电能-化学能
586,窗体底端
587,我的答案：C
588,43
589,（）的出现开始给地球逐步积累氧气。
590,0.0 分
591,窗体顶端
592,A、
593,古细菌
594,B、
595,黏细菌
596,C、
597,蓝细菌
598,D、
599,团藻
600,窗体底端
601,我的答案：D
602,44
603,下面属于免疫功能超敏造成的疾病的是（）。
604,1.0 分
605,窗体顶端
606,A、
607,SCID疾病
608,B、
609,冷热空气交替造成的鼻炎
610,C、
611,红斑狼疮
612,D、
613,艾滋病
614,窗体底端
615,我的答案：C
616,45
617,下面关于B-淋巴细胞说法不正确的是（）。
618,0.0 分
619,窗体顶端
620,A、
621,通过抗体和抗原结合被吞噬细胞吞噬掉
622,B、
623,产生抗体直接进到组织液中
624,C、
625,被称为体液免疫
626,D、
627,细胞本身有免疫功能
628,窗体底端
629,我的答案：A
630,46
631,细胞的共性有四点，其中不包括（）。
632,1.0 分
633,窗体顶端
634,A、
635,都具有细胞质膜
636,B、
637,都具有DNA和RNA
638,C、
639,都有细胞壁
640,D、
641,都具有核糖体
642,窗体底端
643,我的答案：C
644,47
645,加洛特发现的第一例遗传病是（）。
646,1.0 分
647,窗体顶端
648,A、
649,白化病
650,B、
651,尿黑酸症
652,C、
653,苯丙酮尿症
654,D、
655,纤维性囊泡化病
656,窗体底端
657,我的答案：B
658,48
659,（）首先用显微镜看到了活的细菌。
660,1.0 分
661,窗体顶端
662,A、
663,施莱登
664,B、
665,施旺
666,C、
667,胡克
668,D、
669,列文·虎克
670,窗体底端
671,我的答案：D
672,49
673,小鼠和人类相同的基因编码占（）。
674,0.0 分
675,窗体顶端
676,A、
677,.8
678,B、
679,.9
680,C、
681,.95
682,D、
683,.99
684,窗体底端
685,我的答案：B
686,50
687,下面哪种运动形式是最简单的？（）
688,1.0 分
689,窗体顶端
690,A、
691,机械运动
692,B、
693,物理运动
694,C、
695,化学运动
696,D、
697,生命运动
698,窗体底端
699,我的答案：A
700,二、 判断题（题数：50，共 50.0 分）
701,1
702,碳原子与碳原子之间容易形成共价键，与其它原子则不能形成共价键。（）
703,1.0 分
704,窗体顶端
705,我的答案： ×
706,窗体底端
707,2
708,疫苗能够预防疾病是由于细胞具有记忆性。（）
709,1.0 分
710,窗体顶端
711,我的答案： √
712,窗体底端
713,3
714,女性的基因突变率是男性的两倍。（）
715,1.0 分
716,窗体顶端
717,我的答案： ×
718,窗体底端
719,4
720,蛋白质一级结构的合成分为转录和翻译两个过程。（）
721,1.0 分
722,窗体顶端
723,我的答案： √
724,窗体底端
725,5
726,正常的尿液中不应该有葡萄糖。（）
727,1.0 分
728,窗体顶端
729,我的答案： √
730,窗体底端
731,6
732,整个生物在界以下被分成了六个等级。（）
733,1.0 分
734,窗体顶端
735,我的答案： √
736,窗体底端
737,7
738,地球大约形成于45亿年前，几乎五分之二的时间都没有生命的出现。
739,0.0 分
740,窗体顶端
741,我的答案： √
742,窗体底端
743,8
744,神经系统是人体中用于信息交流的系统。（）
745,1.0 分
746,窗体顶端
747,我的答案： √
748,窗体底端
749,9
750,乙肝的治疗需要借助干扰素。（）
751,1.0 分
752,窗体顶端
753,我的答案： √
754,窗体底端
755,10
756,地球上人类的基因差异不到0.01%。（）
757,1.0 分
758,窗体顶端
759,我的答案： √
760,窗体底端
761,11
762,把构建好的DNA分子送到原核生物里称之为转染，送到动植物细胞中则称之为转化。（）
763,0.0 分
764,窗体顶端
765,我的答案： √
766,窗体底端
767,12
768,溶酶体和线粒体都存在于动物细胞、植物细胞中。（）
769,1.0 分
770,窗体顶端
771,我的答案： ×
772,窗体底端
773,13
774,竞争只出现在高等动物之间。（）
775,1.0 分
776,窗体顶端
777,我的答案： ×
778,窗体底端
779,14
780,无机盐是维持身体正常酸碱度的必要元素。（）
781,1.0 分
782,窗体顶端
783,我的答案： √
784,窗体底端
785,15
786,植物性神经系统对脏器的支配只能选择一种，要么是交感神经的支配，要么是负交感神经的支配。（）
787,0.0 分
788,窗体顶端
789,我的答案： √
790,窗体底端
791,16
792,细胞分化只发生在胚胎发育的阶段。（）
793,1.0 分
794,窗体顶端
795,我的答案： ×
796,窗体底端
797,17
798,克隆所产生的后代基因组是单一的。（）
799,0.0 分
800,窗体顶端
801,我的答案： ×
802,窗体底端
803,18
804,减数分裂使得基因组合形式减少。（）
805,1.0 分
806,窗体顶端
807,我的答案： ×
808,窗体底端
809,19
810,在澳大利亚生态系统中，兔子是外来入侵物。（）
811,1.0 分
812,窗体顶端
813,我的答案： √
814,窗体底端
815,20
816,病毒在活细胞内繁殖是专性的，不会感染其它细胞。（）
817,1.0 分
818,窗体顶端
819,我的答案： √
820,窗体底端
821,21
822,普利昂异常蛋白完全不能溶于水中。（）
823,1.0 分
824,窗体顶端
825,我的答案： ×
826,窗体底端
827,22
828,植物细胞有细胞壁、叶绿体，动物细胞则没有。（）
829,1.0 分
830,窗体顶端
831,我的答案： √
832,窗体底端
833,23
834,支原体也可以被称为生命。（）
835,0.0 分
836,窗体顶端
837,我的答案： ×
838,窗体底端
839,24
840,微生物是低等生物，繁殖速度要慢于动植物。（）
841,0.0 分
842,窗体顶端
843,我的答案： √
844,窗体底端
845,25
846,白化病是由于常染色体的显性基因造成的。（）
847,0.0 分
848,窗体顶端
849,我的答案： √
850,窗体底端
851,26
852,听觉通讯只存在于哺乳动物中。（）
853,1.0 分
854,窗体顶端
855,我的答案： ×
856,窗体底端
857,27
858,人体的衰老不是同步的，脑供血的量减少程度比肺活量减少程度低。（）
859,1.0 分
860,窗体顶端
861,我的答案： √
862,窗体底端
863,28
864,只有被子植物才会出现双受精现象，动物界没有此类情况。（）
865,1.0 分
866,窗体顶端
867,我的答案： √
868,窗体底端
869,29
870,瑞典科学家林奈提出的生物命名法是属名在前、种名在后。（）
871,0.0 分
872,窗体顶端
873,我的答案：
874,窗体底端
875,30
876,甲状旁腺素能够降低血液中的钙含量。（）
877,0.0 分
878,窗体顶端
879,我的答案： √
880,窗体底端
881,31
882,癌细胞在生长因子有限的情况下也能快速增殖，根据这个特点人们发展了细胞工程和细胞培养的技术。（）
883,1.0 分
884,窗体顶端
885,我的答案： √
886,窗体底端
887,32
888,杀虫剂的机理就是抑制昆虫的胆碱酯酶，使得昆虫神经细胞衰退，无力动弹。（）
889,0.0 分
890,窗体顶端
891,我的答案： √
892,窗体底端
893,33
894,地球在形成过程中经历了凝聚和降温。（）
895,1.0 分
896,窗体顶端
897,我的答案： √
898,窗体底端
899,34
900,性染色体疾病中，母亲和女儿常常是缺陷基因的携带者，儿子常常是受害者。
901,1.0 分
902,窗体顶端
903,我的答案： √
904,窗体底端
905,35
906,B-淋巴细胞和T-淋巴细胞都产生于骨髓并在骨髓中成熟。（）
907,1.0 分
908,窗体顶端
909,我的答案： ×
910,窗体底端
911,36
912,我国的食品安全问题一年比一年严重。（）
913,1.0 分
914,窗体顶端
915,我的答案： ×
916,窗体底端
917,37
918,普利昂蛋白正常的蛋白结构和异常的蛋白结构在一级结构上是完全相同的。（）
919,0.0 分
920,窗体顶端
921,我的答案： ×
922,窗体底端
923,38
924,蛋白质的一级结构是指氨基酸形成的新的结构形状。（）
925,1.0 分
926,窗体顶端
927,我的答案： ×
928,窗体底端
929,39
930,葡萄糖分子在代谢过程中，无氧条件下产生的ATP要比有氧条件下多。（）
931,1.0 分
932,窗体顶端
933,我的答案： ×
934,窗体底端
935,40
936,人体中的寄生物对人体只有害处。（）
937,1.0 分
938,窗体顶端
939,我的答案： ×
940,窗体底端
941,41
942,氮气只能在细菌的作用下被植物利用。（）
943,1.0 分
944,窗体顶端
945,我的答案： √
946,窗体底端
947,42
948,因为人体内缺少一种酶，我们人类不能吃纤维素而只能吃淀粉。（）
949,1.0 分
950,窗体顶端
951,我的答案： √
952,窗体底端
953,43
954,细胞不凋亡，生命体就无法发育。（）
955,1.0 分
956,窗体顶端
957,我的答案： √
958,窗体底端
959,44
960,酶的代谢反应通常不是单个的酶进行作用，而要多个酶共同参与。（）
961,1.0 分
962,窗体顶端
963,我的答案： √
964,窗体底端
965,45
966,爬行动物来自鸟类的逐步演化。（）
967,0.0 分
968,窗体顶端
969,我的答案： √
970,窗体底端
971,46
972,光合作用的整个过程都需要光的参与。（）
973,1.0 分
974,窗体顶端
975,我的答案： ×
976,窗体底端
977,47
978,寒武纪生物大爆发与达尔文的生物渐变性的进化是矛盾的。（）
979,1.0 分
980,窗体顶端
981,我的答案： √
982,窗体底端
983,48
984,群落是各种种群所组成的复合体。（）
985,1.0 分
986,窗体顶端
987,我的答案： √
988,窗体底端
989,49
990,免疫器官是特异性免疫反应的结构基础。（）
991,1.0 分
992,窗体顶端
993,我的答案： √
994,窗体底端
995,50
996,克隆人体的器官已经获得了成功。（）
997,1.0 分
998,窗体顶端
999,我的答案： ×
1000,窗体底端
1001, 
1002,           微信公众号：琢磨俗僧
1003,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1004,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1005,请发邮件至：cxeytk@foxmail.com
1006,
