,题目
464,科学 
465, 
466,窗体底端
467,正确答案： A 我的答案：A 
468,27 
469,一个特别具有创造性的人，最适合他的平台是（）。
470,窗体顶端
471,
472,A、 
473,衰退的单位 
474, 
475,B、 
476,刚刚起步的单位 
477, 
478,C、 
479,稳步发展的单位 
480, 
481,D、 
482,改革创新的单位 
483, 
484,窗体底端
485,正确答案： D 我的答案：D 
486,28 
487,人力资源管理与人事管理的根本区别是（）。
488,窗体顶端
489,
490,A、 
491,服务对象 
492, 
493,B、 
494,组织架构 
495, 
496,C、 
497,奖惩方式 
498, 
499,D、 
500,对人的不同定位 
501, 
502,窗体底端
503,正确答案： D 我的答案：D 
504,29 
505,抱怨的心态有无价值（）。
506,窗体顶端
507,
508,A、 
509,有 
510, 
511,B、 
512,有一点 
513, 
514,C、 
515,有的时候会有 
516, 
517,D、 
518,没有任何价值 
519, 
520,窗体底端
521,正确答案： D 我的答案：D 
522,30 
523,战略规划部门更加注重（）。
524,窗体顶端
525,
526,A、 
527,谨慎 
528, 
529,B、 
530,大局意识和规划意识 
531, 
532,C、 
533,创新性 
534, 
535,D、 
536,沟通能力 
537, 
538,窗体底端
539,正确答案： B 我的答案：B 
540,31 
541,“一些企业着眼于近期利益，强调招来即用，特别挑剔候选人的经历，甚至非得五年以上工作经验，而对应届大学生却不屑一顾”体现的是哪种招聘不足？（）
542,窗体顶端
543,
544,A、 
545,评价主观 
546, 
547,B、 
548,指标模糊 
549, 
550,C、 
551,招聘体系错位 
552, 
553,D、 
554,准备不足 
555, 
556,窗体底端
557,正确答案： B 我的答案：B 
558,32 
559,预编码之后就是（）。
560,窗体顶端
561,
562,A、 
563,超级编码 
564, 
565,B、 
566,试编码 
567, 
568,C、 
569,独立编码 
570, 
571,D、 
572,一致性编码 
573, 
574,窗体底端
575,正确答案： B 我的答案：B 
576,33 
577,企业的核心竞争力更多的是强调（）。
578,窗体顶端
579,
580,A、 
581,创新能力 
582, 
583,B、 
584,创造力 
585, 
586,C、 
587,个人是不是优秀的 
588, 
589,D、 
590,单位是不是优秀的 
591, 
592,窗体底端
593,正确答案： D 我的答案：D 
594,34 
595,评分标准定出来了，却没有被严格执行，怎么办？（）
596,窗体顶端
597,
598,A、 
599,按照标准一项一项打分 
600, 
601,B、 
602,培训的时候一定让考官认同它 
603, 
604,C、 
605,重新再面试 
606, 
607,D、 
608,参照主考官的评价 
609, 
610,窗体底端
611,正确答案： B 我的答案：B 
612,35 
613,回归分析法需要找到（）。
614,窗体顶端
615,
616,A、 
617,事件回溯 
618, 
619,B、 
620,定位 
621, 
622,C、 
623,几何分析 
624, 
625,D、 
626,关键的变量 
627, 
628,窗体底端
629,正确答案： D 我的答案：D 
630,36 
631,员工招聘目的不包括（）。 
632,窗体顶端
633,
634,A、 
635,获得所需要人才 
636, 
637,B、 
638,树立企业形象 
639, 
640,C、 
641,履行企业的盈利义务 
642, 
643,D、 
644,降低受雇佣者短期内离开公司可能性 
645, 
646,窗体底端
647,正确答案： C 我的答案：C 
648,37 
649,开发面试题目时，尽量从哪里入手？（）
650,窗体顶端
651,
652,A、 
653,考官 
654, 
655,B、 
656,岗位 
657, 
658,C、 
659,个人 
660, 
661,D、 
662,情境 
663, 
664,窗体底端
665,正确答案： D 我的答案：D 
666,38 
667,单位和应聘者在面试的时候都是尽量展示自己优秀的一面，会造成（）。
668,窗体顶端
669,
670,A、 
671,双方配合默契 
672, 
673,B、 
674,双方配合一般 
675, 
676,C、 
677,双方互相失望 
678, 
679,D、 
680,双方互相斥责 
681, 
682,窗体底端
683,正确答案： C 我的答案：C 
684,39 
685,性格是指（）。
686,窗体顶端
687,
688,A、 
689,稳定化、习惯化的行为风格 
690, 
691,B、 
692,稳定化的行为风格 
693, 
694,C、 
695,习惯化的行为风格 
696, 
697,D、 
698,积极化、改良化的行为风格 
699, 
700,窗体底端
701,正确答案： A 我的答案：A 
702,40 
703,下面哪一项不是面试过程中考官需要听面试者声音的项目？（）
704,窗体顶端
705,
706,A、 
707,说话声音的粗细 
708, 
709,B、 
710,说话声音的高低 
711, 
712,C、 
713,说话声音的快慢 
714, 
715,D、 
716,声音的节奏变化 
717, 
718,窗体底端
719,正确答案： A 我的答案：A 
720,41 
721,招聘过程中经常谈的三个经典问题不包括（）。
722,窗体顶端
723,
724,A、 
725,会不会做 
726, 
727,B、 
728,能不能做 
729, 
730,C、 
731,适合不适合做 
732, 
733,D、 
734,愿不愿意做 
735, 
736,窗体底端
737,正确答案： A 我的答案：D 
738,42 
739,在什么时候最容易体现一个人有无计划性？（）
740,窗体顶端
741,
742,A、 
743,平时表现 
744, 
745,B、 
746,自我描述 
747, 
748,C、 
749,无人帮助困境时 
750, 
751,D、 
752,他人描述中 
753, 
754,窗体底端
755,正确答案： C 我的答案：C 
756,43 
757,我们国家招人选人的关键时间是（）。
758,窗体顶端
759,
760,A、 
761,年后三个月 
762, 
763,B、 
764,年前三个月 
765, 
766,C、 
767,年前6个月 
768, 
769,D、 
770,年后6个月 
771, 
772,窗体底端
773,正确答案： B 我的答案：B 
774,44 
775,BI访谈时间低于多少是不准确的？（）
776,窗体顶端
777,
778,A、 
779,1个小时 
780, 
781,B、 
782,半个小时 
783, 
784,C、 
785,一个半小时 
786, 
787,D、 
788,两个小时 
789, 
790,窗体底端
791,正确答案： A 我的答案：A 
792,45 
793,一个企业一般来说有几个胜任模型？（）
794,窗体顶端
795,
796,A、 
797,一个 
798, 
799,B、 
800,不止一个 
801, 
802,C、 
803,十个 
804, 
805,D、 
806,五个 
807, 
808,窗体底端
809,正确答案： B 我的答案：D 
810,46 
811,按照标准，单选题中需要回答的内容的位置（）。
812,窗体顶端
813,
814,A、 
815,在题目中间 
816, 
817,B、 
818,不应该在最开始 
819, 
820,C、 
821,在题目开始 
822, 
823,D、 
824,在题目最后 
825, 
826,窗体底端
827,正确答案： B 我的答案：B 
828,47 
829,宝洁公司内部晋升的原则不包括（）。
830,窗体顶端
831,
832,A、 
833,人是否有发展潜力 
834, 
835,B、 
836,是否认可单位的价值观 
837, 
838,C、 
839,单位里是否有非常明确的职业生涯规则 
840, 
841,D、 
842,单位的薪金是否能满足自身需求 
843, 
844,窗体底端
845,正确答案： D 我的答案：D 
846,48 
847,关于面试的几种表现，不正确的是（）。 
848,窗体顶端
849,
850,A、 
851,形式多样化 
852, 
853,B、 
854,内容全面化 
855, 
856,C、 
857,考官外行化 
858, 
859,D、 
860,程序规范化 
861, 
862,窗体底端
863,正确答案： C 我的答案：C 
864,49 
865,人力资源管理的第一个工作是（）。
866,窗体顶端
867,
868,A、 
869,绩效管理 
870, 
871,B、 
872,培训与开发 
873, 
874,C、 
875,人力资源规划 
876, 
877,D、 
878,招聘 
879, 
880,窗体底端
881,正确答案： C 我的答案：C 
882,50 
883,人力资源管理一个很基本的理论是（）。 
884,窗体顶端
885,
886,A、 
887,以人为本 
888, 
889,B、 
890,和谐理论 
891, 
892,C、 
893,态度决定一切 
894, 
895,D、 
896,人和环境匹配 
897, 
898,窗体底端
899,正确答案： D 我的答案：D 
900,1 
901,组合法适用于求职群体不大的情况下。（） 
902,窗体顶端
903,
904,正确答案： √ 我的答案： √ 
905,窗体底端
906,2 
907,渠道和广告设计都属于人力资源管理实施方案。（）
908,窗体顶端
909,
910,正确答案： √ 我的答案： √ 
911,窗体底端
912,3 
913,考试是个好制度，推动了社会上下阶层人才的流动。（）
914,窗体顶端
915,
916,正确答案： √ 我的答案： √ 
917,窗体底端
918,4 
919,无领导小组讨论是评价中心技术的一种（）。
920,窗体顶端
921,
922,正确答案： √ 我的答案： √ 
923,窗体底端
924,5 
925,如果单位岗位能力特征非常明确的话，就可以用到面试以及绩效考核上。（）
926,窗体顶端
927,
928,正确答案： √ 我的答案： √ 
929,窗体底端
930,6 
931,企业对于知识性的测试和期末考试类似。（）
932,窗体顶端
933,
934,正确答案： × 我的答案： × 
935,窗体底端
936,7 
937,应届大学生的实践经历越多越好。（） 
938,窗体顶端
939,
940,正确答案： × 我的答案： × 
941,窗体底端
942,8 
943,面试是可以进行加总分的。（）
944,窗体顶端
945,
946,正确答案： √ 我的答案： √ 
947,窗体底端
948,9 
949,从评分标准中找问题，是面试提问最直接的方式。（）
950,窗体顶端
951,
952,正确答案： √ 我的答案： √ 
953,窗体底端
954,10 
955,编码者相互之间的交流是非常重要的。（）
956,窗体顶端
957,
958,正确答案： √ 我的答案： √ 
959,窗体底端
960,11 
961,“砌砖墙”模式强调的是团队。（）
962,窗体顶端
963,
964,正确答案： × 我的答案： × 
965,窗体底端
966,12 
967,无领导小组讨论的原则之一是任务导向。（） 
968,窗体顶端
969,
970,正确答案： √ 我的答案： √ 
971,窗体底端
972,13 
973,公文筐实验评价的是处理问题的答案本身（）。
974,窗体顶端
975,
976,正确答案： × 我的答案： × 
977,窗体底端
978,14 
979,建立胜任特征模型最关键的是访谈。（）
980,窗体顶端
981,
982,正确答案： × 我的答案： × 
983,窗体底端
984,15 
985,评分一般不可改变和调整。（）
986,窗体顶端
987,
988,正确答案： × 我的答案： × 
989,窗体底端
990,16 
991,面试问题的次序可以随意调整。（）
992,窗体顶端
993,
994,正确答案： × 我的答案： × 
995,窗体底端
996,17 
997,应聘者的跳槽经历越多越好。（）
998,窗体顶端
999,
1000,正确答案： × 我的答案： × 
1001,窗体底端
1002,18 
1003,考官中要设置主考官。（）
1004,窗体顶端
1005,
1006,正确答案： √ 我的答案： √ 
1007,窗体底端
1008,19 
1009,任何情况下，公司招不到人的时候都可以降低选拔人的标准。（）
1010,窗体顶端
1011,
1012,正确答案： × 我的答案： × 
1013,窗体底端
1014,20 
1015,胜任特征更多是分析人的特点。（）
1016,窗体顶端
1017,
1018,正确答案： √ 我的答案： √ 
1019,窗体底端
1020,21 
1021,工资的差异在以前是不存在的。（）
1022,窗体顶端
1023,
1024,正确答案： × 我的答案： × 
1025,窗体底端
1026,22 
1027,问卷提炼的程度应尽可能高。（）
1028,窗体顶端
1029,
1030,正确答案： × 我的答案： × 
1031,窗体底端
1032,23 
1033,半结构化的面试问题的顺序一般不可以调整。（）
1034,窗体顶端
1035,
1036,正确答案： √ 我的答案： √ 
1037,窗体底端
1038,24 
1039,独立编码不重要。（）
1040,窗体顶端
1041,
1042,正确答案： × 我的答案： × 
1043,窗体底端
1044,25 
1045,英文的简历要多想想英文的特点。（）
1046,窗体顶端
1047,
1048,正确答案： √ 我的答案： √ 
1049,窗体底端
1050,26 
1051,公文筐实验面试的原则之一是真实性。（）
1052,窗体顶端
1053,
1054,正确答案： √ 我的答案： √ 
1055,窗体底端
1056,27 
1057,现在，职业介绍机构遍布我国各个城市。（）
1058,窗体顶端
1059,
1060,正确答案： √ 我的答案： √ 
1061,窗体底端
1062,28 
1063,编码有八个步骤。（）
1064,窗体顶端
1065,
1066,正确答案： √ 我的答案： √ 
1067,窗体底端
1068,29 
1069,双方对对方的期望很高肯定是一件好事。（）
1070,窗体顶端
1071,
1072,正确答案： × 我的答案： × 
1073,窗体底端
1074,30 
1075,技术人员的胜任力与销售人员的胜任力是一致的。（）
1076,窗体顶端
1077,
1078,正确答案： × 我的答案： × 
1079,窗体底端
1080,31 
1081,岗位职责是职务说明书的一部分内容。（）
1082,窗体顶端
1083,
1084,正确答案： √ 我的答案： √ 
1085,窗体底端
1086,32 
1087,2004年，在国内要做职业经理人是非常有前景的。（）
1088,窗体顶端
1089,
1090,正确答案： √ 我的答案： √ 
1091,窗体底端
1092,33 
1093,工作分析的首要价值是制定岗位职责。（）
1094,窗体顶端
1095,
1096,正确答案： × 我的答案： × 
1097,窗体底端
1098,34 
1099,在我们国家，做管理要求的是平衡。（）
1100,窗体顶端
1101,
1102,正确答案： √ 我的答案： √ 
1103,窗体底端
1104,35 
1105,战略人力资源管理可以提升人力资本。（） 
1106,窗体顶端
1107,
1108,正确答案： √ 我的答案： √ 
1109,窗体底端
1110,36 
1111,目前一些企业把招聘和选拔看作是一个操作性的事情。（）
1112,窗体顶端
1113,
1114,正确答案： √ 我的答案： √ 
1115,窗体底端
1116,37 
1117,在网络上发广告的最好方式是在自己单位主页上发布。（）
1118,窗体顶端
1119,
1120,正确答案： × 我的答案： × 
1121,窗体底端
1122,38 
1123,简答题能够很好看出一个人在知识方面的思维能力。（）
1124,窗体顶端
1125,
1126,正确答案： × 我的答案： × 
1127,窗体底端
1128,39 
1129,结构化面试不需要提前做准备。（）
1130,窗体顶端
1131,
1132,正确答案： × 我的答案： × 
1133,窗体底端
1134,40 
1135,无领导小组讨论中有录像，不需要考官记录。（）
1136,窗体顶端
1137,
1138,正确答案： × 我的答案： 
1139,窗体底端
1140,41 
1141,战略定位需要成立工作小组，且董事长做组长。（）
1142,窗体顶端
1143,
1144,正确答案： √ 我的答案： √ 
1145,窗体底端
1146,42 
1147,能力倾向考察在选拔中有一定的参考价值。（）
1148,窗体顶端
1149,
1150,正确答案： √ 我的答案： √ 
1151,窗体底端
1152,43 
1153,公文筐实验评分的方法可以是先独立评分再交流评分，最后再独立评分。（） 
1154,窗体顶端
1155,
1156,正确答案： √ 我的答案： √ 
1157,窗体底端
1158,44 
1159,文官制度经历了吸收-创建-推广的过程。（）
1160,窗体顶端
1161,
1162,正确答案： √ 我的答案： √ 
1163,窗体底端
1164,45 
1165,访谈者在访谈前最好事先确定被访谈者的绩效，这样更有利于访谈。（）
1166,窗体顶端
1167,
1168,正确答案： × 我的答案： × 
1169,窗体底端
1170,46 
1171,非能力和能力倾向测验的总分有很大价值。（）
1172,窗体顶端
1173,
1174,正确答案： × 我的答案： × 
1175,窗体底端
1176,47 
1177,无领导小组讨论适用于技术人员（）。
1178,窗体顶端
1179,
1180,正确答案： × 我的答案： × 
1181,窗体底端
1182,48 
1183,管理学中的理论只是一种观点而已，不需要学习。（）
1184,窗体顶端
1185,
1186,正确答案： × 我的答案： × 
1187,窗体底端
1188,49 
1189,定量的东西偏理性。（）
1190,窗体顶端
1191,
1192,正确答案： √ 我的答案： √ 
1193,窗体底端
1194,50 
1195,人力资源规划的技能直接决定其是否能从事人力资源管理工作。（）
1196,窗体顶端
1197,
1198,正确答案： √ 我的答案： √ 
1199,窗体底端
1200, 
1201,           微信公众号：琢磨俗僧
1202,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1203,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1204,请发邮件至：cxeytk@foxmail.com
1205,
