,题目
27, 正确答案： C 我的答案：C
28, 15对于调控现场手段，强化表达效果不利的一项是（）。1.0 分 A、 展现美好的自我 B、 说违反国家法律的话 C、 忌说过头的话 D、 可用声音手势去控场 
29,正确答案： B 我的答案：B 
30,16成功需要专、恒以及（）。1.0 分 A、 智 B、 明 C、 严 D、 理 
31,正确答案： C 我的答案：C 
32,17演讲的评价标准错误的是（）。1.0 分 A、 主题高 B、 不参杂个人情感 C、 过程和技巧要全和美 D、 没有大的失误 
33,正确答案： B 我的答案：B 
34,18关于应变技能说法错误的是（）。1.0 分 A、 夯实知识基础 B、 善于抓住机会 C、 培训速化思维 D、 忽略听众反应 
35,正确答案： D 我的答案：D 
36,19在修辞技巧中，给听众最有冲击力的是（）。1.0 分 A、 陈述句 B、 疑问句 C、 排比句 D、 反问句 
37,正确答案： C 我的答案：C
38, 20个性风格要大不包括（）。1.0 分 A、 大气 B、 大度 C、 有气势 D、 大胆 
39,正确答案： D 我的答案：D
40, 21在公共场所，哪项不是君子风度？（）1.0 分 A、 大声喧哗 B、 整洁 C、 爱护公物 D、 注意安全 
41,正确答案： A 我的答案：A
42, 22礼仪的艰苦和痛苦在于（）。1.0 分 A、 磨练 B、 历练 C、 包容 D、 忍耐 
43,正确答案： D 我的答案：D 
44,23修身齐家治国平天下，体现了我们传统文化中家国文化的（）。1.0 分 A、 重修身 B、 由小到大 C、 胸怀天下 D、 家国兼顾 
45,正确答案： B 我的答案：B
46, 24在餐厅有君子风度的是（）。1.0 分 A、 用餐高峰占座位 B、 吃饭时胳膊肘放在桌子上 C、 经常剩下饭菜 D、 排队礼让 
47,正确答案： D 我的答案：D 
48,25对讲说回答问题阶段的目的表述错误的是（）。1.0 分 A、 进一步说明情况 B、 探究问题 C、 对听众反应反馈 D、 维护自身权威
49, 正确答案： D 我的答案：D 
50,26下列选项不讲礼仪的是（）。1.0 分 A、 进别人屋敲门 B、 尊重妇女 C、 爱护环境 D、 虐待小猫小狗 
51,正确答案： D 我的答案：D 
52,27不属于断后聚歼法的三步骤的是（）。1.0 分 A、 请进门 B、 关门 C、 关门打狗 D、 开门
53, 正确答案： D 我的答案：D
54, 28关于礼仪的内涵说法错误的是（）。1.0 分 A、 礼仪的敬人是发自肺腑的 B、 礼仪是对他人的约束和管制 C、 礼仪是无形的纪律 D、 礼仪是强调做人的 
55,正确答案： B 我的答案：B 
56,29不属于演讲要高的标准是（）。1.0 分 A、 弘扬主旋律 B、 弘扬正气 C、 体现个人观点 D、 反映出高尚的品格 
57,正确答案： C 我的答案：C 
58,30演讲中在声音方面发生的错误是（）。1.0 分 A、 吐字清晰 B、 口头禅太多 C、 发音标准 D、 语速适当 
59,正确答案： B 我的答案：B 
60,31下列有关男女同学相处说法错误的是（）。1.0 分 A、 要尊重、大方、健康、向上、负责 B、 谈话举止有分寸 C、 男生照顾女生天经地义 D、 男生主动谦让，女生举止得体 
61,正确答案： C 我的答案：C 
62,32不属于辩论要求的是（）。1.0 分 A、 旗帜鲜明 B、 强词夺理 C、 辨清辩题 D、 理据充分 
63,正确答案： B 我的答案：B 
64,33下列哪项不属于主动式调整方式？（）1.0 分 A、 演说时间的把握 B、 方向偏离 C、 语言有出入 D、 在讲说中讲有趣的实例 
65,正确答案： C 我的答案：C 
66,34做人的第一个层次是（）。1.0 分 A、 己所不欲，勿施于人 B、 人是有羞耻心的 C、 做一个好人、大人、能人、伟人 D、 礼仪无处不在，无时不有
67, 正确答案： B 我的答案：B
68, 35下列哪项不是开场白存在的问题？（）1.0 分 A、 腿抖 B、 开场白过长 C、 说过多的套话 D、 不过分谦虚 
69,正确答案： D 我的答案：D
70, 36不属于演讲主题具体要求的是（）。1.0 分 A、 有时代性 B、 有针对性 C、 有鲜明特色 D、 尽量浅显 
71,正确答案： D 我的答案：D
72, 37一视同仁，一视敬人，人有（）不同，没有高低贵贱之别。1.0 分 A、 地域 B、 长幼 C、 胖瘦 D、 分工 
73,正确答案： D 我的答案：D 
74,38交本国朋友择友条件说法错误的是（）。1.0 分 A、 选择志同道合的朋友 B、 选择忠诚可靠的朋友 C、 不交直接指自己缺点的朋友 D、 交补己之短的朋友 
75,正确答案： C 我的答案：C 
76,39关于口语表达结尾阶段表述错误的是（）。1.0 分 A、 应善始善终，至在好处 B、 应做到首尾一致 C、 因是结尾，不用再强调意义 D、 充满自信，语气铿锵 
77,正确答案： C 我的答案：C 
78,40口才指的是（）。1.0 分 A、 书面文章写得好 B、 外语好 C、 演讲 D、 口语表达能力 
79,正确答案： D 我的答案：D
80, 41不属于辩论的特点的是（）。1.0 分 A、 观点对立性 B、 表达的现场性 C、 思维的迟缓性 D、 论理的严密性
81, 正确答案： C 我的答案：C 
82,42礼仪讲究的是（）。1.0 分 A、 礼貌 B、 从众 C、 个性 D、 整洁 
83,正确答案： B 我的答案：B
84, 43不属于口语表达者需要的文化底蕴是（）。1.0 分 A、 语言艺术 B、 艺术修养 C、 熟悉多国语言 D、 礼仪常识 
85,正确答案： C 我的答案：C
86, 44下列哪项是日常生活中讲礼仪的事例？（）1.0 分 A、 随地吐痰 B、 骂街 C、 在开会时将手机关闭或静音 D、 乱扔垃圾
87, 正确答案： C 我的答案：C
88, 45不属于思维的敏锐性来源的是（）。1.0 分 A、 知识底蕴 B、 平时训练 C、 辩论种类 D、 参与人数 
89,正确答案： D 我的答案：D 
90,46关于礼仪真谛说法错误的是（）。1.0 分 A、 礼仪是讲究从众的 B、 礼仪提倡从小事做起 C、 礼仪倡导不平等 D、 礼仪需要慎独 
91,正确答案： C 我的答案：C 
92,47与同学相处要坚持原则，下列哪项是不坚持原则的？（）1.0 分 A、 不包庇同学 B、 经济条件好不炫富 C、 不做酒肉朋友 D、 抄作业 
93,正确答案： D 我的答案：D 
94,48当众嚼口香糖是（）。1.0 分 A、 没有教养的表现 B、 是可以允许的行为 C、 讲究卫生的表现 D、 对尊重别人的表现 
95,正确答案： A 我的答案：A 
96,49下列哪项不符合“明确目的去准备”？（）1.0 分 A、 认真研究听众 B、 扩大知识储备 C、 准备讲说内容 D、 放弃物质追求 
97,正确答案： D 我的答案：D 
98,50不属于按功用分类的演讲是（）。1.0 分 A、 政治演讲 B、 交际演讲 C、 学术演讲 D、 辩论演讲 正确答案： D 我的答案：D 
99, 
100,二、 判断题（题数：50，共 50.0 分） 
101,1发挥是关键，可以离开演讲主体。（）1.0 分
102, 正确答案： × 我的答案： × 
103,2老师批评的次数过多就不用虚心接受。（）1.0 分 
104,正确答案： × 我的答案： × 
105,3辩论演讲的要求是反应快，流利，逻辑严密。（）1.0 分 
106,正确答案： √ 我的答案： √
107,4就算没有一定的形式，内容也有载体。（）1.0 分 
108,正确答案： × 我的答案： ×
109,5礼貌是无形的。（）1.0 分 
110,正确答案： √ 我的答案： √ 
111,6关于见面礼，中国是拱手礼，日本是鞠躬礼，阿拉伯国家是合十礼。（）1.0 分 
112,正确答案： × 我的答案： × 
113,7德国奉规矩为至上。（）1.0 分 
114,正确答案： √ 我的答案： √
115,8礼节与礼仪是孤立的。（）1.0 分 
116,正确答案： × 我的答案： ×
117,9双向说话的时候需要运用“俗”的技巧。（）1.0 分 
118,正确答案： × 我的答案： × 
119,10一日为师，终身为父体现了对老师的尊重，并无糟粕的一面。（）1.0 分 
120,正确答案： × 我的答案： × 
121,11理论素养指的是哲学水平。（）1.0 分 
122,正确答案： √ 我的答案： √ 
123,12中、日、韩、朝四国忌讳数字“4”，日本还讨厌数字“9”。（）1.0 分 
124,正确答案： √ 我的答案： √ 
125,13我们中国的礼仪还要吸取国际惯例中的合理成分。（）1.0 分 
126,正确答案： √ 我的答案： √ 
127,14解惑是指，教做人与学业解惑两种意思。（）1.0 分 
128,正确答案： √ 我的答案： √ 
129,15辩论赛是集文明，文化，智慧于一体的笑里藏刀的艺术。（）1.0 分 
130,正确答案： √ 我的答案： √ 
131,16林肯为阿姆斯特朗的辩护案例使用的辩论技巧法是断后聚歼法。（）1.0 分 
132,正确答案： √ 我的答案： √ 
133,17讲说过程中为了原则，应不惜一切代价批评听众。（）1.0 分 
134,正确答案： × 我的答案： × 
135,18讲说的调整方式分为主动式和被动式。（）1.0 分 
136,正确答案： √ 我的答案： √ 
137,19知识水平分为专业知识和一般知识。（）1.0 分 
138,正确答案： √ 我的答案： √ 
139,20收入，年龄，恋爱婚姻属于个人隐私，而健康状况，家庭住址不属于个人隐私。（）1.0 分 正确答案： × 我的答案： × 
140,21在双向说话时应保持沉默。（）1.0 分 
141,正确答案： × 我的答案： × 
142,22展开阶段好的标准是“猪肚”。（）1.0 分 
143,正确答案： √ 我的答案： √ 
144,23掌握好的声调技巧要控制好节奏。（）1.0 分 
145,正确答案： √ 我的答案： √ 
146,24朗诵、念稿都属于口才艺术。（）1.0 分 
147,正确答案： × 我的答案： ×
148, 25礼仪将不会成为入职的门槛。（）1.0 分 
149,正确答案： × 我的答案： ×
150, 26听众地位指的是职位高低。（）1.0 分 
151,正确答案： × 我的答案： ×
152, 27一个人一举手，一投足是不能表现出一个人的家教和教育程度的。（）1.0 分 
153,正确答案： × 我的答案： × 
154,28中国辩论传统辩论的要点是起、承、转、合。（）1.0 分
155, 正确答案： √ 我的答案： √ 
156,29法制观念的树立，仅仅是守现成的法规。（）1.0 分 
157,正确答案： × 我的答案： × 
158,30口才与艺术的真谛是内容与形式的统一。（）1.0 分
159, 正确答案： √ 我的答案： √ 
160,31好的演讲者有出众的口才，无个性，但要有真知灼见。（）1.0 分 
161,正确答案： × 我的答案： × 
162,32礼仪是高素质的表现。（）1.0 分 
163,正确答案： √ 我的答案： √ 
164,33口才和做人关系不大。（）1.0 分
165, 正确答案： × 我的答案： × 
166,34争论的核心在于“理”字。（）1.0 分 
167,正确答案： √ 我的答案： √
168, 35处理好有声语言与态势语言的关系重在自然，得体，配套。（）1.0 分 
169,正确答案： √ 我的答案： √
170, 36辩论是阐述自己的理由和揭露对方的矛盾。（）1.0 分 
171,正确答案： √ 我的答案： √ 
172,37人子之礼最重要的是处理好与家长的关系。（）1.0 分 
173,正确答案： √ 我的答案： √
174, 38礼仪是有形的纪律。（）1.0 分
175, 正确答案： × 我的答案： × 
176,39口语表达者应具有和其他演讲者一样的风格。（）1.0 分 
177,正确答案： × 我的答案： ×
178, 40思维语言的外化仅通过有声语言。（）1.0 分 
179,正确答案： × 我的答案： ×
180, 41演讲是讲说者、听众以及二者共处一个时境的三个要素的社会实践活动。（）1.0 分 
181,正确答案： √ 我的答案： √ 
182,42热恋时，恋人可以在校门口拥抱，亲吻，这种行为是讲礼仪的。（）1.0 分 
183,正确答案： × 我的答案： × 
184,43礼仪倡导宽容。（）1.0 分 
185,正确答案： √ 我的答案： √
186, 44开场白的目的达到还应该再继续说一阵而不应该迅速进入下一个环节。（）1.0 分 
187,正确答案： × 我的答案： ×
188, 45讲说过程中，提倡即兴吐玉，因此要嘴比心快。（）1.0 分 
189,正确答案： × 我的答案： × 
190,46身为人子，不管以哪种方式都要表达对父母的爱。（）1.0 分 
191,正确答案： × 我的答案： × 
192,47有品位本身意味着高尚。（）1.0 分 
193,正确答案： √ 我的答案： √
194, 48礼仪不讲究自然得体。（）1.0 分 
195,正确答案： × 我的答案： × 
196,49思维的机敏性决定表达的现场性，反应快也要说得快。（）1.0 分 
197,正确答案： × 我的答案： × 
198,50养成好的习惯不会改变你的命运。（）1.0 分 
199,正确答案： × 我的答案： ×
200,           微信公众号：琢磨俗僧
201,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
202,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
203,请发邮件至：cxeytk@foxmail.com
204,
