,题目
123,132015年上半年网络上盛传的橘子哥事件说明了（）。1.0 分
124,A、
125,橘子哥注重隐私防护
126,B、
127,iCloud云服务同步手机中的数据会造成隐私信息泄露
128,C、
129,网民喜欢橘子哥
130,D、
131,非正规渠道购买手机没有关系
132,正确答案： B 我的答案：B
133,14信息内容安全事关（）。1.0 分
134,A、
135,国家安全
136,B、
137,公共安全
138,C、
139,文化安全
140,D、
141,以上都正确
142,正确答案： D 我的答案：D
143,15被称为“刨地三尺”的取证软件是（）。1.0 分
144,A、
145,ViewVRL
146,B、
147,ViewUVL
148,C、
149,ViewULR
150,D、
151,ViewURL
152,正确答案： D 我的答案：D
153,16Windows系统中自带的防火墙属于（）。0.0 分
154,A、
155,企业防火墙
156,B、
157,软件防火墙
158,C、
159,硬件防火墙
160,D、
161,下一代防火墙
162,正确答案： B 我的答案：D
163,17《保密通讯的信息理论》的作者是信息论的创始人（）。1.0 分
164,A、
165,迪菲
166,B、
167,赫尔曼
168,C、
169,香农
170,D、
171,奥本海默
172,正确答案： C 我的答案：C
173,18以下对信息安全风险评估描述不正确的是（）。0.0 分
174,A、
175,风险评估是等级保护的出发点
176,B、
177,风险评估是信息安全动态管理、持续改进的手段和依据
178,C、
179,评估安全事件一旦发生，给组织和个人各个方面造成的影响和损失程度
180,D、
181,通常人们也将潜在风险事件发生前进行的评估称为安全测评
182,正确答案： D 我的答案：C
183,19信息内容安全的一种定义是，对信息在网络内流动中的选择性阻断，以保证信息流动的可控能力。在此，被阻断的对象是1.0 分
184,A、
185,通过内容可以判断出来的可对系统造成威胁的脚本病毒
186,B、
187,因无限制扩散而导致消耗用户资源的垃圾类邮件
188,C、
189,危害儿童成长的色情信息
190,D、
191,以上都正确
192,正确答案： D 我的答案：D
193,20对于用户来说，提高口令质量的方法主要不包括（）。1.0 分
194,A、
195,增大口令空间
196,B、
197,选用无规律口令
198,C、
199,多个口令
200,D、
201,登陆时间限制
202,正确答案： D 我的答案：D
203,21以下哪一项不属于BYOD设备？（）1.0 分
204,A、
205,个人电脑
206,B、
207,手机
208,C、
209,电视
210,D、
211,平板
212,正确答案： C 我的答案：C
213,22美国“棱镜计划”的曝光者是谁？（）1.0 分
214,A、
215,斯诺德
216,B、
217,斯诺登
218,C、
219,奥巴马
220,D、
221,阿桑奇
222,正确答案： B 我的答案：B
223,23以下哪一项不属于保护个人信息的法律法规（）。0.0 分
224,A、
225,《刑法》及刑法修正案
226,B、
227,《消费者权益保护法》
228,C、
229,《侵权责任法》
230,D、
231,《信息安全技术——公共及商用服务信息系统个人信息保护指南》
232,正确答案： D 我的答案：B
233,24应对数据库崩溃的方法不包括（）。1.0 分
234,A、
235,高度重视，有效应对
236,B、
237,确保数据的保密性
238,C、
239,重视数据的可用性
240,D、
241,不依赖数据
242,正确答案： D 我的答案：D
243,25专业黑客组织Hacking Team被黑事件说明了（）。1.0 分
244,A、
245,Hacking Team黑客组织的技术水平差
246,B、
247,安全漏洞普遍存在，安全漏洞防护任重道远
248,C、
249,黑客组织越来越多
250,D、
251,要以黑治黑
252,正确答案： B 我的答案：B
253,26下列关于网络政治动员的说法中，不正确的是（）1.0 分
254,A、
255,动员主体是为了实现特点的目的而发起的
256,B、
257,动员主体会有意传播一些针对性的信息来诱发意见倾向
258,C、
259,动员主体会号召、鼓动网民在现实社会进行一些政治行动
260,D、
261,这项活动有弊无利
262,正确答案： D 我的答案：D
263,27信息隐私权保护的客体包括（）。1.0 分
264,A、
265,个人属性的隐私权，以及个人属性被抽象成文字的描述或记录。
266,B、
267,通信内容的隐私权。
268,C、
269,匿名的隐私权。
270,D、
271,以上都正确
272,正确答案： D 我的答案：D
273,28黑客群体大致可以划分成三类，其中白帽是指（）。1.0 分
274,A、
275,具有爱国热情和明显政治倾向、非官方的、使用技术来“维护国家和民族尊严”的人
276,B、
277,主观上没有破坏企图的黑客，热衷于发现漏洞和分享漏洞的人
278,C、
279,非法侵入计算机网络或实施计算机犯罪的人
280,D、
281,不为恶意或个人利益攻击计算机或网络，但是为了达到更高的安全性，可能会在发现漏洞的过程中打破法律界限的人
282,正确答案： B 我的答案：B
283,29一张快递单上不是隐私信息的是（）。1.0 分
284,A、
285,快递公司名称
286,B、
287,收件人姓名、地址
288,C、
289,收件人电话
290,D、
291,快递货品内容
292,正确答案： A 我的答案：A
293,30提高个人信息安全意识的途径中，能够及时给听众反馈，并调整课程内容的是（）。0.0 分
294,A、
295,以纸质材料和电子资料为媒介来教育并影响用户，主要包括海报、传单和简讯
296,B、
297,专家面向大众授课的方式
298,C、
299,培训资料以Web页面的方式呈现给用户
300,D、
301,宣传视频、动画或游戏的方式
302,正确答案： B 我的答案：C
303,31计算机软件可以分类为（）。1.0 分
304,A、
305,操作系统软件
306,B、
307,应用平台软件
308,C、
309,应用业务软件
310,D、
311,以上都对
312,正确答案： D 我的答案：D
313,32日常所讲的用户密码，严格地讲应该被称为（）。1.0 分
314,A、
315,用户信息
316,B、
317,用户口令
318,C、
319,用户密令
320,D、
321,用户设定
322,正确答案： B 我的答案：B
323,33震网病毒攻击针对的对象系统是（）。1.0 分
324,A、
325,Windows
326,B、
327,Android
328,C、
329,ios
330,D、
331,SIMATIC WinCC
332,正确答案： D 我的答案：D
333,34信息系统中的脆弱点不包括（）。1.0 分
334,A、
335,物理安全
336,B、
337,操作系统
338,C、
339,网络谣言
340,D、
341,TCP/IP网络协议
342,正确答案： C 我的答案：C
343,35不同安全级别的网络相连接，就产生了网络边界，以下哪一项不属于网络边界安全访问策略（）。1.0 分
344,A、
345,允许高级别的安全域访问低级别的安全域
346,B、
347,限制低级别的安全域访问高级别的安全域
348,C、
349,全部采用最高安全级别的边界防护机制
350,D、
351,不同安全域内部分区进行安全防护
352,正确答案： C 我的答案：C
353,36信息隐藏在多媒体载体中的条件是（）。1.0 分
354,A、
355,人眼对色彩感觉的缺陷
356,B、
357,耳朵对相位感知缺陷
358,C、
359,多媒体信息存在冗余
360,D、
361,以上都是
362,正确答案： D 我的答案：D
363,37机房安排的设备数量超过了空调的承载能力，可能会导致（）。1.0 分
364,A、
365,设备过热而损坏
366,B、
367,设备过冷而损坏
368,C、
369,空调损坏
370,D、
371,以上都不对
372,正确答案： A 我的答案：A
373,38信息安全防护手段的第二个发展阶段的标志性成果包括（）。1.0 分
374,A、
375,VPN
376,B、
377,PKI
378,C、
379,防火墙
380,D、
381,以上都对
382,正确答案： D 我的答案：D
383,392014年12月25日曝光的12306数据泄漏事件中，有大约（）数据被泄漏。1.0 分
384,A、
385,11万
386,B、
387,12万
388,C、
389,13万
390,D、
391,14万
392,正确答案： C 我的答案：C
393,40机箱电磁锁安装在（）。1.0 分
394,A、
395,机箱边上
396,B、
397,桌腿
398,C、
399,电脑耳机插孔
400,D、
401,机箱内部
402,正确答案： D 我的答案：D
403,41下面关于数字签名的特征说法不正确的一项是（）。1.0 分
404,A、
405,不可否认
406,B、
407,只能使用自己的私钥进行加密
408,C、
409,不可伪造
410,D、
411,可认证
412,正确答案： B 我的答案：B
413,42计算机硬件设备及其运行环境是计算机网络信息系统运行的（）。1.0 分
414,A、
415,保障
416,B、
417,前提
418,C、
419,条件
420,D、
421,基础
422,正确答案： D 我的答案：D
423,43个人应当加强信息安全意识的原因不包括（）。1.0 分
424,A、
425,人的信息安全意识薄弱具有普遍性且容易被渗透，攻击者更喜欢选择这条路径发起攻击
426,B、
427,基于技术的防御手段已经无法成为安全防护体系的重要组成部分
428,C、
429,研究实验已表明，增强个人信息安全意识能有效减少由人为因素造成安全威胁发生的概率
430,D、
431,认识信息安全防护体系中最薄弱的一个环节
432,正确答案： B 我的答案：B
433,44下列关于计算机网络系统的说法中，正确的是（）。1.0 分
434,A、
435,它可以被看成是一个扩大了的计算机系统
436,B、
437,它可以像一个单机系统当中一样互相进行通信，但通信时间延长
438,C、
439,它的安全性同样与数据的完整性、保密性、服务的可用性有关
440,D、
441,以上都对
442,正确答案： D 我的答案：D
443,45下列哪种方法无法隐藏文档？（）1.0 分
444,A、
445,运用信息隐藏工具
446,B、
447,修改文档属性为“隐藏”
448,C、
449,修改文档属性为“只读”
450,D、
451,修改文件扩展名
452,正确答案： C 我的答案：C
453,46网络的人肉搜索、隐私侵害属于（）问题。1.0 分
454,A、
455,应用软件安全
456,B、
457,设备与环境的安全
458,C、
459,信息内容安全
460,D、
461,计算机网络系统安全
462,正确答案： C 我的答案：C
463,47网络空间的安全威胁中，最常见的是（）。1.0 分
464,A、
465,中断威胁
466,B、
467,截获威胁
468,C、
469,篡改威胁
470,D、
471,伪造威胁
472,正确答案： A 我的答案：A
473,48当前社交网站往往是泄露我们隐私信息的重要途径，这是因为（）。1.0 分
474,A、
475,有些社交网站要求或是鼓励用户实名，以便与我们真实世界中的身份联系起来
476,B、
477,用户缺乏防护意识，乐于晒自己的各种信息
478,C、
479,网站的功能设置存在问题
480,D、
481,以上都正确
482,正确答案： D 我的答案：D
483,49《信息技术安全评估通用标准》的简称是（）。1.0 分
484,A、
485,PX
486,B、
487,PP
488,C、
489,CC
490,D、
491,TCSEC
492,正确答案： C 我的答案：C
493,50衡量容灾备份的技术指标不包括（）。1.0 分
494,A、
495,恢复点目标
496,B、
497,恢复时间目标
498,C、
499,安全防护目标
500,D、
501,降级运行目标
502,正确答案： C 我的答案：C
503,二、 判断题（题数：50，共 50.0 分）
504,1网络舆情监测与预警系统通过对海量非结构化信息的挖掘与分析，实现对网络舆情的热点、焦点、演变等信息的掌握。（）1.0 分
505,正确答案： √ 我的答案： √
506,2密码注入允许攻击者提取密码并破解密码。（）1.0 分
507,正确答案： × 我的答案： ×
508,3即使计算机在网络防火墙之内，也不能保证其他用户不对该计算机造成威胁。（）1.0 分
509,正确答案： √ 我的答案： √
510,4信息安全管理的最终目标是将系统（即管理对象）的安全风险降低到用户可接受的程度，保证系统的安全运行和使用。（）1.0 分
511,正确答案： √ 我的答案： √
512,5扫二维码送礼物虽然大多是以营销为目的的，没有恶意，但是被商家获取的个人信息存在被滥用甚至被盗取的风险。1.0 分
513,正确答案： √ 我的答案： √
514,6IDS中，能够监控整个网络的是基于网络的IDS。（）1.0 分
515,正确答案： √ 我的答案： √
516,7基于口令的认证实现了主机系统向用户证实自己的身份。（）1.0 分
517,正确答案： × 我的答案： ×
518,8数字签名算法主要是采用基于私钥密码体制的数字签名。（）1.0 分
519,正确答案： × 我的答案： ×
520,9《第35次互联网络发展统计报告》的数据显示，2014年总体网民当中遭遇过网络安全威胁的人数将近50%。（）1.0 分
521,正确答案： √ 我的答案： √
522,10PC机防盗方式简单，安全系数较高。（）1.0 分
523,正确答案： × 我的答案： ×
524,11信息隐藏就是指信息加密的过程。（）1.0 分
525,正确答案： × 我的答案： ×
526,12对打印设备不必实施严格的保密技术措施。（）1.0 分
527,正确答案： × 我的答案： ×
528,13通过设置手机上的VPN功能，我们可以远程安全访问公司内网。（）1.0 分
529,正确答案： √ 我的答案： √
530,14通过软件可以随意调整U盘大小。（）1.0 分
531,正确答案： √ 我的答案： √
532,15安装手机安全软件可以让我们不用再担心自己的隐私泄露问题。（）1.0 分
533,正确答案： × 我的答案： ×
534,16人是信息活动的主体。（）1.0 分
535,正确答案： √ 我的答案： √
536,17CC被认为是任何一个安全操作系统的核心要求。（）0.0 分
537,正确答案： × 我的答案： √
538,18“艳照门”事件本质上来说是由于数据的不设防引成的。（）1.0 分
539,正确答案： √ 我的答案： √
540,19计算机设备除面临自身的缺陷，还可能会受到自然灾害因素的影响。（）1.0 分
541,正确答案： √ 我的答案： √
542,200 day漏洞就是指在系统商不知晓或是尚未发布相关补丁就被掌握或者公开的漏洞信息。（）1.0 分
543,正确答案： √ 我的答案： √
544,2112306网站证书的颁发机构签发的证书无法吊销，可能给系统带来危害。（）1.0 分
545,正确答案： √ 我的答案： √
546,22可以设置QQ隐身让我们免受打扰。（）1.0 分
547,正确答案： √ 我的答案： √
548,23“棱镜计划”是一项由美国国家安全局自2007年起开始实施的绝密的电子监听计划。（）1.0 分
549,正确答案： √ 我的答案： √
550,24《信息安全等级保护管理办法》中将信息和信息系统的安全保护等级划分为5级，第1级的安全级别最高。（）0.0 分
551,正确答案： × 我的答案： √
552,25网络空间是指依靠各类电子设备所形成的互联网。（）1.0 分
553,正确答案： × 我的答案： ×
554,26WindowsXP的支持服务正式停止，造成影响最大的是中国用户。（）1.0 分
555,正确答案： √ 我的答案： √
556,27通常路由器设备中包含了防火墙功能。（）1.0 分
557,正确答案： √ 我的答案： √
558,28如果攻击者能取得一个设备的物理控制，那意味着他可以轻易控制这个设备。（）1.0 分
559,正确答案： √ 我的答案： √
560,29在烟囱底下架上一口装满开水的锅，相当于发现了自身漏洞后要及时弥补。1.0 分
561,正确答案： √ 我的答案： √
562,30WEP协议使用了CAST算法。1.0 分
563,正确答案： × 我的答案： ×
564,31防火墙可以检查进出内部网的通信量。（）1.0 分
565,正确答案： √ 我的答案： √
566,32黑客的行为是犯罪，因此我们不能怀有侥幸的心理去触犯法律。（）1.0 分
567,正确答案： √ 我的答案： √
568,33容灾备份与恢复的关键技术涉及到工作范围、备份点选择、需求衡量指标、恢复策略、恢复能力的实现等。1.0 分
569,正确答案： √ 我的答案： √
570,34实行信息安全等级保护制度，重点保护基础信息网络和重要信息系统，是国家法律和政策的要求。（）1.0 分
571,正确答案： √ 我的答案： √
572,35在当前法律法规缺失，惩罚力度不够等问题存在的情况下，为了有效保护个人信息的安全，依靠安全技术和个人信息安全意识成为首选。（）1.0 分
573,正确答案： √ 我的答案： √
574,36没有一个安全系统能够做到百分之百的安全。（）1.0 分
575,正确答案： √ 我的答案： √
576,37信息内容安全防护除了技术措施以外，网络用户个人也要加强修养、洁身自好、遵纪守法。（）1.0 分
577,正确答案： √ 我的答案： √
578,38安装运行了防病毒软件后要确保病毒特征库及时更新。（）1.0 分
579,正确答案： √ 我的答案： √
580,39如今，虽然互联网在部分国家已经很普及，但网络还是比较安全，由网络引发的信息安全尚未成为一个全球性的、全民性的问题。（）0.0 分
581,正确答案： × 我的答案： √
582,40进入局域网的方式只能是通过物理连接。（）1.0 分
583,正确答案： × 我的答案： ×
584,41哈希值的抗碰撞性使得哈希值能用来检验数据的完整性。（）1.0 分
585,正确答案： √ 我的答案： √
586,42美国签证全球数据库崩溃事件中，由于数据系统没有备份，直接导致了系统恢复缓慢，签证处理工作陷入停顿。（）1.0 分
587,正确答案： √ 我的答案： √
588,43非对称密码体制、单钥密码体制、私钥密码体制是一个概念。（）1.0 分
589,正确答案： × 我的答案： ×
590,44隐通道会破坏系统的保密性和完整性。（）1.0 分
591,正确答案： √ 我的答案： √
592,45美国海军计算机网络防御体系图体现了信息安全防护的整体性原则。（）1.0 分
593,正确答案： × 我的答案： ×
594,46隐私就是个人见不得人的事情或信息。（）1.0 分
595,正确答案： × 我的答案： ×
596,47TCP/IP协议在设计时，考虑了并能同时解决来自网络的安全问题。（）1.0 分
597,正确答案： × 我的答案： ×
598,48数据备份是容灾备份的核心，也是灾难恢复的基础。（）1.0 分
599,正确答案： √ 我的答案： √
600,49网络空间里，截获威胁的“非授权方”指一个程序，而非人或计算机。（）1.0 分
601,正确答案： × 我的答案： ×
602,50蠕虫的破坏性更多的体现在耗费系统资源的拒绝服务攻击上，而木马更多体现在秘密窃取用户信息上。（）1.0 分
603,正确答案： √ 我的答案： √
604,           微信公众号：琢磨俗僧
605,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
606,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
607,请发邮件至：cxeytk@foxmail.com
608,
