,题目
238,庄子对墨子的评价是（）。
239,1.0 分
240,窗体顶端
241,A、
242,善守御
243,B、
244,为节用
245,C、
246,节律苦行
247,D、
248,好学而博
249,窗体底端
250,我的答案：D
251,19
252,怎么才能成为一个君子？下面不包括哪些？
253,1.0 分
254,窗体顶端
255,A、
256,要修己
257,B、
258,要利他
259,C、
260,要吃亏
261,D、
262,要乐他
263,窗体底端
264,我的答案：C
265,20
266,读《周易》要有阴阳平衡，（）的视角。
267,1.0 分
268,窗体顶端
269,A、
270,对立统一
271,B、
272,矛盾对立
273,C、
274,物我平衡
275,D、
276,和谐相处
277,窗体底端
278,我的答案：A
279,21
280,下列说法错误的是：（）
281,1.0 分
282,窗体顶端
283,A、
284,《公羊传》更接近贵族对《春秋》的阐释
285,B、
286,《谷梁传》更接近普通人对《春秋》的阐释
287,C、
288,《谷梁传》属于齐学
289,D、
290,《谷梁传》属于鲁学
291,窗体底端
292,我的答案：C
293,22
294,信奉鬼神较少的典籍是（）。
295,1.0 分
296,窗体顶端
297,A、
298,《左传》
299,B、
300,《国语》
301,C、
302,《楚辞》
303,D、
304,《论语》
305,窗体底端
306,我的答案：D
307,23
308,《中庸》里边讲五达道的意思是怎么去调节人际关系。
309,1.0 分
310,窗体顶端
311,A、
312,正确
313,B、
314,错误
315,窗体底端
316,我的答案：A
317,24
318,《法经》的内容不包括（）。
319,1.0 分
320,窗体顶端
321,A、
322,《宪法》
323,B、
324,《捕法》
325,C、
326,《杂法》
327,D、
328,《盗法》
329,窗体底端
330,我的答案：A
331,25
332,以下形成时间最长的是？
333,1.0 分
334,窗体顶端
335,A、
336,《周易》
337,B、
338,《诗经》
339,C、
340,《尚书》
341,D、
342,《礼义》
343,窗体底端
344,我的答案：A
345,26
346,汉朝时《诗经》分为四个流派，其中不包括（）。
347,1.0 分
348,窗体顶端
349,A、
350,齐
351,B、
352,鲁
353,C、
354,毛
355,D、
356,赵
357,窗体底端
358,我的答案：D
359,27
360,不属于范宁在《谷梁传集解序》对三传的评说的是（）。
361,1.0 分
362,窗体顶端
363,A、
364,左氏艳而富，其失也巫
365,B、
366,谷梁辩而裁
367,C、
368,公羊辩而裁，其失也俗
369,D、
370,谷梁其失也短
371,窗体底端
372,我的答案：B
373,28
374,法家的“因性说”的“因”是（）的意思。
375,1.0 分
376,窗体顶端
377,A、
378,因为
379,B、
380,顺着
381,C、
382,遵循
383,D、
384,按照
385,窗体底端
386,我的答案：B
387,29
388,以身观身，以家观家，以国观国，以天下观天下。是谁讲的？
389,1.0 分
390,窗体顶端
391,A、
392,孔子
393,B、
394,老子
395,C、
396,孟子
397,D、
398,荀子
399,窗体底端
400,我的答案：B
401,30
402,作为一个领导干部来讲更重要的要具备几方面的素养？
403,1.0 分
404,窗体顶端
405,A、
406,1.0
407,B、
408,2.0
409,C、
410,3.0
411,D、
412,4.0
413,窗体底端
414,我的答案：C
415,31
416,“己欲立而立人，己欲达而达人”是对（）的描述。
417,1.0 分
418,窗体顶端
419,A、
420,孝
421,B、
422,仁
423,C、
424,忠
425,D、
426,义
427,窗体底端
428,我的答案：B
429,32
430,不属于韩非的变法主张的是（）。
431,1.0 分
432,窗体顶端
433,A、
434,弃古法新
435,B、
436,重变革而反法古
437,C、
438,舍道德而论行赏
439,D、
440,论行赏而舍道德
441,窗体底端
442,我的答案：D
443,33
444,要想成为君子，下列做法错误的是（）。
445,1.0 分
446,窗体顶端
447,A、
448,修己
449,B、
450,务本
451,C、
452,乐他
453,D、
454,自弃
455,窗体底端
456,我的答案：D
457,34
458,庄子说的“顺应天下”一方面是指顺应民心，另一方面是指顺应（）。
459,1.0 分
460,窗体顶端
461,A、
462,天道
463,B、
464,传统
465,C、
466,王道
467,D、
468,自然
469,窗体底端
470,我的答案：B
471,35
472,不是《尚书》主要研究内容的是：（）
473,1.0 分
474,窗体顶端
475,A、
476,怎么做好国君
477,B、
478,怎么做好大臣
479,C、
480,怎么认识老百姓
481,D、
482,怎么享受生活
483,窗体底端
484,我的答案：D
485,36
486,“涵容”就是要（）别人。
487,1.0 分
488,窗体顶端
489,A、
490,包容
491,B、
492,宽容
493,C、
494,尊敬
495,D、
496,恭敬
497,窗体底端
498,我的答案：A
499,37
500,礼制是对礼的（）进行概括。
501,1.0 分
502,窗体顶端
503,A、
504,精神
505,B、
506,程序
507,C、
508,规范
509,D、
510,空间
511,窗体底端
512,我的答案：C
513,38
514,墨家思想有：尚贤、非命、（）、尚同等。
515,1.0 分
516,窗体顶端
517,A、
518,坐忘
519,B、
520,心斋
521,C、
522,明鬼
523,D、
524,仁义
525,窗体底端
526,我的答案：C
527,39
528,儒家强调的社会关系和人际关系的两个方向是指？
529,1.0 分
530,窗体顶端
531,A、
532,物我关系和人际关系
533,B、
534,态度积极
535,C、
536,心平气和
537,D、
538,乐观豁达
539,窗体底端
540,我的答案：A
541,40
542,不属于《尚书》中的经验总结的是（）。
543,1.0 分
544,窗体顶端
545,A、
546,唯女子与小人难养也
547,B、
548,无稽之言勿听，弗询之谋勿庸
549,C、
550,视远惟明，听德惟聪
551,D、
552,人心惟危，道心惟微
553,窗体底端
554,我的答案：A
555,41
556,《周礼》这本书有前代周朝的影子。
557,1.0 分
558,窗体顶端
559,A、
560,正确
561,B、
562,错误
563,窗体底端
564,我的答案：A
565,42
566,诸子之说形成一方面来源王官之学的下行，另一个方面是什么？
567,1.0 分
568,窗体顶端
569,A、
570,政府的政策
571,B、
572,人们思想觉悟的提高
573,C、
574,读书的普及
575,D、
576,礼制的发展
577,窗体底端
578,我的答案：C
579,43
580,下列说法错误的是（）。
581,1.0 分
582,窗体顶端
583,A、
584,《左传》又称《春秋左氏传》
585,B、
586,《春秋》的字数比《左传》多
587,C、
588,《左传》最大的影响是“行人辞令”
589,D、
590,《左传》是研究历史得失，总结教训的
591,窗体底端
592,我的答案：B
593,44
594,“静而后能安”的安指的是（），心安理得。
595,1.0 分
596,窗体顶端
597,A、
598,安全
599,B、
600,安稳
601,C、
602,安慰
603,D、
604,安定
605,窗体底端
606,我的答案：D
607,45
608,在儒家典籍里（）的关系处于核心地位。
609,1.0 分
610,窗体顶端
611,A、
612,人与天
613,B、
614,天与地
615,C、
616,人与人
617,D、
618,人与神
619,窗体底端
620,我的答案：C
621,46
622,庄子把人分为神人、智人和（）。
623,1.0 分
624,窗体顶端
625,A、
626,圣人
627,B、
628,贤人
629,C、
630,真人
631,D、
632,小人
633,窗体底端
634,我的答案：C
635,47
636,“治国”就是管理一个（），把他治理好。
637,1.0 分
638,窗体顶端
639,A、
640,四海
641,B、
642,大家族
643,C、
644,国家
645,D、
646,小诸侯
647,窗体底端
648,我的答案：D
649,48
650,《春秋》是根据（）历史改编的。
651,1.0 分
652,窗体顶端
653,A、
654,鲁国
655,B、
656,燕国
657,C、
658,赵国
659,D、
660,魏国
661,窗体底端
662,我的答案：A
663,49
664,南宋的（）把《孟子》、《论语》、《大学》、《中庸》称为四书。
665,1.0 分
666,窗体顶端
667,A、
668,岳飞
669,B、
670,沈括
671,C、
672,朱熹
673,D、
674,王守仁
675,窗体底端
676,我的答案：C
677,50
678,中国最早的县叫做什么？
679,1.0 分
680,窗体顶端
681,A、
682,甘谷县
683,B、
684,蓝田县
685,C、
686,嘉裕县
687,D、
688,雁门县
689,窗体底端
690,我的答案：A
691,二、 判断题（题数：50，共 50.0 分）
692,1
693,“定而后能静”的“静”指的是安心做事。（）
694,1.0 分
695,窗体顶端
696,我的答案： √
697,窗体底端
698,2
699,周诗有大雅和小雅两种，后来的周诗指的是《诗经》。（）
700,1.0 分
701,窗体顶端
702,我的答案： √
703,窗体底端
704,3
705,“知止而后有定”的“止”就是止于至善。（）
706,1.0 分
707,窗体顶端
708,我的答案： √
709,窗体底端
710,4
711,朱熹的《诗集传》兼顾诗与经的做法。（）
712,1.0 分
713,窗体顶端
714,我的答案： √
715,窗体底端
716,5
717,慎独自省要求人要有戒备之心，要有警惕之心。（）
718,1.0 分
719,窗体顶端
720,我的答案： √
721,窗体底端
722,6
723,孟子对“仁”的来源做了解释，“仁”来源于人的本性。（）
724,1.0 分
725,窗体顶端
726,我的答案： √
727,窗体底端
728,7
729,五十而知天命，所以正确对待天命的态度是听天由命。（）
730,1.0 分
731,窗体顶端
732,我的答案： ×
733,窗体底端
734,8
735,在古代，歌本与诗本没有区别，是一样的。（）
736,1.0 分
737,窗体顶端
738,我的答案： ×
739,窗体底端
740,9
741,《诗经》是周朝所有诗的合集。（）
742,1.0 分
743,窗体顶端
744,我的答案： ×
745,窗体底端
746,10
747,墨子尊天，但反对有命。（）
748,1.0 分
749,窗体顶端
750,我的答案： √
751,窗体底端
752,11
753,墨家的思想在社会稳定的时候能极大的发展，在社会松散的时候很难继续发展。
754,1.0 分
755,窗体顶端
756,我的答案： ×
757,窗体底端
758,12
759,“尚同”指的并不是上下同心同德。（）
760,1.0 分
761,窗体顶端
762,我的答案： ×
763,窗体底端
764,13
765,《周易》是周文王那个时代的很多人生活经验，社会经验，包括宇宙认识的一个总结。
766,1.0 分
767,窗体顶端
768,我的答案： √
769,窗体底端
770,14
771,大艺讲的是内圣外王之道，并不包含人的修养。（）
772,1.0 分
773,窗体顶端
774,我的答案： ×
775,窗体底端
776,15
777,现在的《古文尚书》不是先秦的，也不是汉代的，是晋朝时伪造的。（）
778,1.0 分
779,窗体顶端
780,我的答案： √
781,窗体底端
782,16
783,“敬”一方面是敬人，一方面是敬事。（）
784,1.0 分
785,窗体顶端
786,我的答案： √
787,窗体底端
788,17
789,儒家学说是一个守天下的学说。（）
790,1.0 分
791,窗体顶端
792,我的答案： √
793,窗体底端
794,18
795,乾卦和坤卦是讲？
796,1.0 分
797,窗体顶端
798,我的答案： ×
799,窗体底端
800,19
801,在记录内容方面，《尚书》比《国语》更正式，更重要。（）
802,1.0 分
803,窗体顶端
804,我的答案： √
805,窗体底端
806,20
807,“颂”分为早期积累和后期加工以及改编的。（）
808,1.0 分
809,窗体顶端
810,我的答案： √
811,窗体底端
812,21
813,《尚书》是中国最早的一部政书。（）
814,1.0 分
815,窗体顶端
816,我的答案： √
817,窗体底端
818,22
819,《礼》有成为社会规范并维持社会秩序的教化功能。（）
820,1.0 分
821,窗体顶端
822,我的答案： √
823,窗体底端
824,23
825,“无为而无不为”指的是好像什么事都不做，但却把什么事都做了。（）
826,1.0 分
827,窗体顶端
828,我的答案： √
829,窗体底端
830,24
831,法家的法制是由国君和贵族制定制度大家来遵守。（）
832,1.0 分
833,窗体顶端
834,我的答案： √
835,窗体底端
836,25
837,韩非认为“申子未尽于术；商鞅未尽于法”。（）
838,1.0 分
839,窗体顶端
840,我的答案： √
841,窗体底端
842,26
843,法律假定人性是善的。（）
844,1.0 分
845,窗体顶端
846,我的答案： ×
847,窗体底端
848,27
849,法制就是“以法来治理国”。（）
850,1.0 分
851,窗体顶端
852,我的答案： √
853,窗体底端
854,28
855,《孟子》与《论语》的观点没有一点关联。（）
856,1.0 分
857,窗体顶端
858,我的答案： ×
859,窗体底端
860,29
861,化境就是一种在变化中达到的最完美的状态。
862,1.0 分
863,窗体顶端
864,我的答案： √
865,窗体底端
866,30
867,《墨子·法仪》篇主要讲的是法天之说。（）
868,1.0 分
869,窗体顶端
870,我的答案： √
871,窗体底端
872,31
873,孟子主张人应当居仁由义。（）
874,1.0 分
875,窗体顶端
876,我的答案： √
877,窗体底端
878,32
879,孔子的“礼”与孟子的“礼”都是要恢复周天子的乐礼。（）
880,1.0 分
881,窗体顶端
882,我的答案： ×
883,窗体底端
884,33
885,《诗经》只有个别篇章有序言。（）
886,1.0 分
887,窗体顶端
888,我的答案： ×
889,窗体底端
890,34
891,《周易》里边只有两个卦讲天和地。
892,1.0 分
893,窗体顶端
894,我的答案： √
895,窗体底端
896,35
897,儒家学说的“化性说”的意思？
898,1.0 分
899,窗体顶端
900,我的答案： ×
901,窗体底端
902,36
903,徒歌指唱歌时无伴奏，又称为清唱。（）
904,1.0 分
905,窗体顶端
906,我的答案： √
907,窗体底端
908,37
909,汉学以训诂为特征，宋学对经蕴含的哲理进行讨论阐发。（）
910,1.0 分
911,窗体顶端
912,我的答案： √
913,窗体底端
914,38
915,我国在先秦的时候，音乐就以“乐谱”的形式传下来的。（）
916,1.0 分
917,窗体顶端
918,我的答案： ×
919,窗体底端
920,39
921,商朝能统一国家的重要原因是有了铜器并且发明了车。（）
922,1.0 分
923,窗体顶端
924,我的答案： √
925,窗体底端
926,40
927,在古代诗与歌是同一个概念。（）
928,1.0 分
929,窗体顶端
930,我的答案： ×
931,窗体底端
932,41
933,孙中山革命提出的口号“大同社会”是由儒家思想提升出来的。（）
934,1.0 分
935,窗体顶端
936,我的答案： √
937,窗体底端
938,42
939,《论语》中，“君子”一词出现107次，“小人”一词出现107次。（）
940,1.0 分
941,窗体顶端
942,我的答案： ×
943,窗体底端
944,43
945,礼是从动机上进行约束。（）
946,1.0 分
947,窗体顶端
948,我的答案： √
949,窗体底端
950,44
951,经学关注的是人的群体，而子学关注的是个体。
952,1.0 分
953,窗体顶端
954,我的答案： √
955,窗体底端
956,45
957,墨子对人们的分工是：能谈辨者谈辨，能说书者说书，能从事者从事。（）
958,1.0 分
959,窗体顶端
960,我的答案： √
961,窗体底端
962,46
963,《老子》这本书是尹喜请老子在函谷关写就的。（）
964,1.0 分
965,窗体顶端
966,我的答案： √
967,窗体底端
968,47
969,孔子的“仁”是理想的品德与感情，孟子的“义”是现实的标准与准则。（）
970,1.0 分
971,窗体顶端
972,我的答案： √
973,窗体底端
974,48
975,孟子从不以财产和地位区分君子与小人。（）
976,1.0 分
977,窗体顶端
978,我的答案： ×
979,窗体底端
980,49
981,万物有灵说认为世上的万物都是像人一样，有他的灵气存在，有他的神灵存在。（）
982,1.0 分
983,窗体顶端
984,我的答案： √
985,窗体底端
986,50
987,格物指的是明理。（）
988,1.0 分
989,窗体顶端
990,我的答案： √
991,窗体底端
992, 
993,           微信公众号：琢磨俗僧
994,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
995,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
996,请发邮件至：cxeytk@foxmail.com
997,
