,题目
124,"东北地区高校毕业1,2年大学生"
125,窗体底端
126,正确答案： C 我的答案：C
127,10
128,今井正明在持续改善中强调每个人都要（）。
129,1.0 分
130,窗体顶端
131,A、
132,自我完善
133,B、
134,自我提高
135,C、
136,自我改善
137,D、
138,在现场
139,窗体底端
140,正确答案： D 我的答案：D
141,11
142,本课案例中文具创业团队的创业经历中重要的两点是：（）
143,1.0 分
144,窗体顶端
145,A、
146,沟通表达和财务清算
147,B、
148,人脉积累和市场营销
149,C、
150,市场营销和市场调查
151,D、
152,市场调查和人脉经营
153,窗体底端
154,正确答案： C 我的答案：C
155,12
156,知识经济时代的创业转型使得智慧、（）、创新、速度成为竞争优势的关键来源。
157,1.0 分
158,窗体顶端
159,A、
160,机遇
161,B、
162,创意
163,C、
164,效率
165,D、
166,科技
167,窗体底端
168,正确答案： B 我的答案：B
169,13
170,服装设计项目的市场分析显示“衣食住行”中位于首位的是：（）
171,1.0 分
172,窗体顶端
173,A、
174,衣
175,B、
176,食
177,C、
178,住
179,D、
180,行
181,窗体底端
182,正确答案： A 我的答案：A
183,14
184,创业资源按性质可以分为人力资源、财务资源、物质资源、技术资源和（）。
185,1.0 分
186,窗体顶端
187,A、
188,市场资源
189,B、
190,组织资源
191,C、
192,信息资源
193,D、
194,经验资源
195,窗体底端
196,正确答案： B 我的答案：B
197,15
198,关于利润，各组月末利润达多少为及格：（）
199,1.0 分
200,窗体顶端
201,A、
202,500元
203,B、
204,1000元
205,C、
206,1500元
207,D、
208,2000元
209,窗体底端
210,正确答案： B 我的答案：B
211,16
212,在团队选择成员的时候要着重考虑成员加入团队的动机和成就需要、成员的知识结构和能力状况，以及（）。
213,1.0 分
214,窗体顶端
215,A、
216,是否和本团队有一致的目标
217,B、
218,是否有协作精神
219,C、
220,是否有创新意识
221,D、
222,成员的心理特征
223,窗体底端
224,正确答案： D 我的答案：D
225,17
226,家族资源是创业者拥有的（）。
227,1.0 分
228,窗体顶端
229,A、
230,经济资源
231,B、
232,外部资源
233,C、
234,内部资源
235,D、
236,环境资源
237,窗体底端
238,正确答案： C 我的答案：C
239,18
240,对于一个项目的宏观分析应该从政策环境、经济环境、文化环境和（）几个方面进行。
241,1.0 分
242,窗体顶端
243,A、
244,市场环境
245,B、
246,行业环境
247,C、
248,技术环境
249,D、
250,金融环境
251,窗体底端
252,正确答案： C 我的答案：C
253,19
254,三种可能投资的人分别是多元化投资人、在某一领域有成功经验的人和（）。
255,1.0 分
256,窗体顶端
257,A、
258,有大量资金的人
259,B、
260,有投资经验的人
261,C、
262,风险投资人
263,D、
264,天使投资人
265,窗体底端
266,正确答案： A 我的答案：A
267,20
268,美国的创业教育是针对的（）。
269,1.0 分
270,窗体顶端
271,A、
272,大学生
273,B、
274,20周岁以上的人
275,C、
276,中职类学生
277,D、
278,金融类学生
279,窗体底端
280,正确答案： C 我的答案：C
281,21
282,有一个志同道合的团队，首先要有（）。
283,1.0 分
284,窗体顶端
285,A、
286,各自的知识储备
287,B、
288,互补的资源优势
289,C、
290,共同的价值取向
291,D、
292,共同的目标
293,窗体底端
294,正确答案： D 我的答案：D
295,22
296,企业模拟经营规定发薪日是：（）
297,1.0 分
298,窗体顶端
299,A、
300,当月17日
301,B、
302,当月18日
303,C、
304,当月19日
305,D、
306,当月20日
307,窗体底端
308,正确答案： A 我的答案：A
309,23
310,在一个标准化的劳动密集型商品制造和销售的过程中，主动权掌握在（）手中。
311,1.0 分
312,窗体顶端
313,A、
314,制造商
315,B、
316,原料商
317,C、
318,中间商
319,D、
320,购买方
321,窗体底端
322,正确答案： C 我的答案：C
323,24
324,林嘉喜及其公司被社会认可是在其（）业务成功完成以后。
325,1.0 分
326,窗体顶端
327,A、
328,北京灵讯
329,B、
330,广州讯龙
331,C、
332,联东伟业
333,D、
334,万讯通
335,窗体底端
336,正确答案： B 我的答案：B
337,25
338,创业者的素质包括知识、技能、经验和（）。
339,1.0 分
340,窗体顶端
341,A、
342,心理素质
343,B、
344,抗挫能力
345,C、
346,人格特质
347,D、
348,吃苦耐劳的品质
349,窗体底端
350,正确答案： C 我的答案：C
351,26
352,创业是科技创新的（）。
353,1.0 分
354,窗体顶端
355,A、
356,根本
357,B、
358,目的
359,C、
360,指示器
361,D、
362,加速器
363,窗体底端
364,正确答案： D 我的答案：D
365,27
366,市场调查可以防止决策失误和（）。
367,1.0 分
368,窗体顶端
369,A、
370,避免战略失误
371,B、
372,把握市场趋势
373,C、
374,部署有效战略
375,D、
376,了解商业前景
377,窗体底端
378,正确答案： C 我的答案：C
379,28
380,无论是个体选择团队还是团队选择个体都要考虑动机和需要、职业和规划以及（）三个方面。
381,1.0 分
382,窗体顶端
383,A、
384,目标和资源
385,B、
386,空间和目标
387,C、
388,能力和目标
389,D、
390,资源和空间
391,窗体底端
392,正确答案： C 我的答案：C
393,29
394,无论卖什么，要确保的是：（）
395,1.0 分
396,窗体顶端
397,A、
398,对产品足够了解
399,B、
400,价格定位低
401,C、
402,降低成本
403,D、
404,有自己特色
405,窗体底端
406,正确答案： A 我的答案：A
407,30
408,创业者和新创企业可以通过优惠、模仿、设计、搜寻和（）等策略来拓展新客户。
409,1.0 分
410,窗体顶端
411,A、
412,广撒网
413,B、
414,循序渐进
415,C、
416,推荐
417,D、
418,竞争
419,窗体底端
420,正确答案： B 我的答案：B
421,31
422,好团队每个人的脸上写着“目标”，坏团队的每个人脸上写着（）。
423,1.0 分
424,窗体顶端
425,A、
426,松散
427,B、
428,个性
429,C、
430,矛盾
431,D、
432,懈怠
433,窗体底端
434,正确答案： B 我的答案：B
435,32
436,老板同员工分享的结果是导致（）利益变小，（）利益变大。
437,1.0 分
438,窗体顶端
439,A、
440,个人、团队
441,B、
442,外部、内部
443,C、
444,观念、实际
445,D、
446,相对、绝对
447,窗体底端
448,正确答案： D 我的答案：D
449,33
450,风太大二手书交易平台项目的目标市场是：（）
451,1.0 分
452,窗体顶端
453,A、
454,北京地区有购买二手书意愿的学生
455,B、
456,全国有出售或购买二手书意愿的学生
457,C、
458,北京地区高校有出售或购买二手书意愿的学生
459,D、
460,全国有购买二手书意愿的学生
461,窗体底端
462,正确答案： C 我的答案：C
463,34
464,本课案例中，零售商销售，制造商收款是周几的活动：（）
465,1.0 分
466,窗体顶端
467,A、
468,周一
469,B、
470,周二
471,C、
472,周三
473,D、
474,周四
475,窗体底端
476,正确答案： D 我的答案：D
477,35
478,企业最重要和最核心的资源是（）。
479,1.0 分
480,窗体顶端
481,A、
482,产品
483,B、
484,资金
485,C、
486,人
487,D、
488,市场
489,窗体底端
490,正确答案： C 我的答案：C
491,36
492,资金投入资产的变现能力强调变现的速度和变现的（）。
493,1.0 分
494,窗体顶端
495,A、
496,收益
497,B、
498,质量
499,C、
500,时效
501,D、
502,价值
503,窗体底端
504,正确答案： B 我的答案：B
505,37
506,非市场途径获取资源主要有资源积累和资源（）两种方式。
507,1.0 分
508,窗体顶端
509,A、
510,创新
511,B、
512,吸引
513,C、
514,引进
515,D、
516,开发
517,窗体底端
518,正确答案： B 我的答案：B
519,38
520,夕阳之家项目产品的特点不包括：（）
521,1.0 分
522,窗体顶端
523,A、
524,灵活性强
525,B、
526,安全保障
527,C、
528,以子女为宣传对象
529,D、
530,花费少
531,窗体底端
532,正确答案： D 我的答案：D
533,39
534,“山东寿光蔬菜大棚创建必须要遵循正南偏西五度规律”的发现体现了（）的重要性。
535,1.0 分
536,窗体顶端
537,A、
538,创新机遇
539,B、
540,创新实践
541,C、
542,创新意识
543,D、
544,创新发现
545,窗体底端
546,正确答案： B 我的答案：B
547,40
548,从行业差距中寻找创业机会可以着重考虑产业生命周期、产业成长性与动态性、产业结构以及（）四个方面。
549,1.0 分
550,窗体顶端
551,A、
552,知识条件
553,B、
554,产业前景
555,C、
556,产品性能
557,D、
558,产业技术
559,窗体底端
560,正确答案： A 我的答案：A
561,41
562,创业计划书的结构包括标题、目录、正文和（）。
563,1.0 分
564,窗体顶端
565,A、
566,注释
567,B、
568,附录
569,C、
570,附表
571,D、
572,备注
573,窗体底端
574,正确答案： B 我的答案：B
575,42
576,公布计划中的主要内容是：（）
577,1.0 分
578,窗体顶端
579,A、
580,员工薪资
581,B、
582,生产量
583,C、
584,市场需求
585,D、
586,购买量
587,窗体底端
588,正确答案： C 我的答案：C
589,43
590,企业模拟经营是从何时开始：（）
591,1.0 分
592,窗体顶端
593,A、
594,第一周的周一开始
595,B、
596,第一月的29号
597,C、
598,第一周的周四开始
599,D、
600,第一月9日
601,窗体底端
602,正确答案： C 我的答案：C
603,44
604,风险的基本含义是损失的（）。
605,1.0 分
606,窗体顶端
607,A、
608,必然性
609,B、
610,不确定性
611,C、
612,共生性
613,D、
614,扩大性
615,窗体底端
616,正确答案： B 我的答案：B
617,45
618,中国丝绸之路项目的机会不包括：（）
619,1.0 分
620,窗体顶端
621,A、
622,建立客户关系难度小
623,B、
624,大数据时代的到来
625,C、
626,二手市场兴起
627,D、
628,环保经济的诉求
629,窗体底端
630,正确答案： A 我的答案：A
631,46
632,创业动机可以分为社会导向、个人成就和（）三类。
633,1.0 分
634,窗体顶端
635,A、
636,资金取向
637,B、
638,价值创造
639,C、
640,自我实现
641,D、
642,资源驱动
643,窗体底端
644,正确答案： D 我的答案：D
645,47
646,柳传志说：“如果其它的团队成员是数字0的话，创业团队的一把手就是数字（）。”
647,1.0 分
648,窗体顶端
649,A、
650,1.0
651,B、
652,2.0
653,C、
654,3.0
655,D、
656,4.0
657,窗体底端
658,正确答案： A 我的答案：A
659,48
660,在寻找投资人和寻找创业机会的过程中，不能采用（）的方式。
661,1.0 分
662,窗体顶端
663,A、
664,筛选
665,B、
666,寻找兴趣相关
667,C、
668,海投
669,D、
670,有针对性选择
671,窗体底端
672,正确答案： C 我的答案：C
673,49
674,克雷弗特的寓意是：（）
675,1.0 分
676,窗体顶端
677,A、
678,漂亮
679,B、
680,舒适
681,C、
682,简单
683,D、
684,高贵
685,窗体底端
686,正确答案： B 我的答案：B
687,50
688,在阐述竞争优势的时候要着重说明产品的（）或竞争优势和策略。
689,1.0 分
690,窗体顶端
691,A、
692,产品优势
693,B、
694,销售前景
695,C、
696,产品性能
697,D、
698,差异化
699,窗体底端
700,正确答案： D 我的答案：D
701,二、 判断题（题数：50，共 50.0 分）
702,1
703,在论述企业当前状况的时候不要说之前的成绩，应着重说企业目前的状况。（）
704,1.0 分
705,窗体顶端
706,正确答案： × 我的答案： ×
707,窗体底端
708,2
709,创业者的预期和努力成正比。（）
710,1.0 分
711,窗体顶端
712,正确答案： √ 我的答案： √
713,窗体底端
714,3
715,对于企业来说最核心的是价值。（）
716,1.0 分
717,窗体顶端
718,正确答案： × 我的答案： ×
719,窗体底端
720,4
721,在进购货物的时候可以根据个人喜好适当地进购一些商品。（）
722,1.0 分
723,窗体顶端
724,正确答案： × 我的答案： ×
725,窗体底端
726,5
727,知识经济的到来和创业的转型对创业人员的素质要求越来越高，因此创业人群不断减少。（）
728,1.0 分
729,窗体顶端
730,正确答案： × 我的答案： ×
731,窗体底端
732,6
733,对于高科技企业来说最大的风险就是创新风险。（）
734,1.0 分
735,窗体顶端
736,正确答案： × 我的答案： ×
737,窗体底端
738,7
739,有技术入股的话应该有合作协议或草稿。
740,1.0 分
741,窗体顶端
742,正确答案： √ 我的答案： √
743,窗体底端
744,8
745,如果一个人在个人能力发展阶段做得非常扎实，那么后期他面临的问题就会相对较少。（）
746,1.0 分
747,窗体顶端
748,正确答案： √ 我的答案： √
749,窗体底端
750,9
751,创业基础课程体系已经发展得十分完备。（）
752,1.0 分
753,窗体顶端
754,正确答案： × 我的答案： ×
755,窗体底端
756,10
757,在很多行业中，对营运资金的需求要远远大于对投资资金的需求。（）
758,1.0 分
759,窗体顶端
760,正确答案： √ 我的答案： √
761,窗体底端
762,11
763,创业精神的本色是创新。（）
764,1.0 分
765,窗体顶端
766,正确答案： × 我的答案： ×
767,窗体底端
768,12
769,第四周计划制定好之后要公布。
770,1.0 分
771,窗体顶端
772,正确答案： √ 我的答案： √
773,窗体底端
774,13
775,公司制企业包括有限责任公司和无限连带责任公司。（）
776,1.0 分
777,窗体顶端
778,正确答案： × 我的答案： ×
779,窗体底端
780,14
781,合伙企业的方式之一就是个人合伙。（）
782,1.0 分
783,窗体顶端
784,正确答案： × 我的答案： ×
785,窗体底端
786,15
787,加强对技术创新方案可能性的论证可以在一定程度上避免技术风险。（）
788,1.0 分
789,窗体顶端
790,正确答案： √ 我的答案： √
791,窗体底端
792,16
793,创业计划可以让创业者明晰创业思路和目标。（）
794,1.0 分
795,窗体顶端
796,正确答案： √ 我的答案： √
797,窗体底端
798,17
799,目前一线城市房地产行业可以采取卖楼花的方式融资。（）
800,1.0 分
801,窗体顶端
802,正确答案： × 我的答案： ×
803,窗体底端
804,18
805,候总认为创业的过程中会遇到一些问题，其实也都是在逐渐地解决一些事情。
806,1.0 分
807,窗体顶端
808,正确答案： √ 我的答案： √
809,窗体底端
810,19
811,创业机会是客观存在的，但是识别机会却具有一定的偶然性。
812,1.0 分
813,窗体顶端
814,正确答案： √ 我的答案： √
815,窗体底端
816,20
817,创业动机的直接影响因素是人的需求层次不同。（）
818,1.0 分
819,窗体顶端
820,正确答案： √ 我的答案： √
821,窗体底端
822,21
823,风险投资是构成机会风险的要素之一。（）
824,1.0 分
825,窗体顶端
826,正确答案： × 我的答案： ×
827,窗体底端
828,22
829,“看起来不像是宣传单但却能让人永远记住”这就是广告宣传的最高境界。（）
830,1.0 分
831,窗体顶端
832,正确答案： √ 我的答案： √
833,窗体底端
834,23
835,企业不一定因为负债而破产，却会因为资金断流而破产。（）
836,1.0 分
837,窗体顶端
838,正确答案： √ 我的答案： √
839,窗体底端
840,24
841,OFU有限责任公司采取的是传统实体店营销模式。
842,1.0 分
843,窗体顶端
844,正确答案： × 我的答案： ×
845,窗体底端
846,25
847,天使投资是机构资金，风险投资是个人资金。（）
848,1.0 分
849,窗体顶端
850,正确答案： × 我的答案： ×
851,窗体底端
852,26
853,一人有限责任公司的法人只能是一个自然人。（）
854,1.0 分
855,窗体顶端
856,正确答案： × 我的答案： ×
857,窗体底端
858,27
859,中国和美国的创业教育差不多是同一个时期开始进行的。（）
860,1.0 分
861,窗体顶端
862,正确答案： × 我的答案： ×
863,窗体底端
864,28
865,在经营模拟中实际执行情况可以和原计划不一致。（）
866,1.0 分
867,窗体顶端
868,正确答案： × 我的答案： ×
869,窗体底端
870,29
871,管理者的管理能力越强，获取资源的可能性就越大。（）
872,1.0 分
873,窗体顶端
874,正确答案： √ 我的答案： √
875,窗体底端
876,30
877,本课案例中，工资是每周都要支付的。
878,1.0 分
879,窗体顶端
880,正确答案： √ 我的答案： √
881,窗体底端
882,31
883,职业生涯规划的一个永恒的话题就是永远都要知道你是谁。（）
884,1.0 分
885,窗体顶端
886,正确答案： √ 我的答案： √
887,窗体底端
888,32
889,《中国青年创业国际计划》是中国创业办公室发起的。（）
890,1.0 分
891,窗体顶端
892,正确答案： × 我的答案： ×
893,窗体底端
894,33
895,在最初毕业的前两三年，一定要稳定。（）
896,1.0 分
897,窗体顶端
898,正确答案： × 我的答案： ×
899,窗体底端
900,34
901,初创时期的企业应当以节约成本为原则，公司的结构尽可能详细划分。（）
902,1.0 分
903,窗体顶端
904,正确答案： × 我的答案： ×
905,窗体底端
906,35
907,和债券投资者洽谈的时候要着重谈盈利。（）
908,1.0 分
909,窗体顶端
910,正确答案： × 我的答案： ×
911,窗体底端
912,36
913,对于高新技术产业来说，只有技术可以作为最核心的资源存在。（）
914,1.0 分
915,窗体顶端
916,正确答案： × 我的答案： ×
917,窗体底端
918,37
919,如果创业者很有激情那么他的团队一定很有激情。（）
920,1.0 分
921,窗体顶端
922,正确答案： × 我的答案： ×
923,窗体底端
924,38
925,本课案例中文具创业团队营销有待改善。
926,1.0 分
927,窗体顶端
928,正确答案： √ 我的答案： √
929,窗体底端
930,39
931,零售商或者中间商也进行生产。
932,1.0 分
933,窗体顶端
934,正确答案： × 我的答案： ×
935,窗体底端
936,40
937,将两项或两项以上的产品、技术等结合起来实现新的用途和价值的创业机会是再生性创业机会。（）
938,1.0 分
939,窗体顶端
940,正确答案： × 我的答案： ×
941,窗体底端
942,41
943,只有制造型企业才会涉及到存货的管理。（）
944,1.0 分
945,窗体顶端
946,正确答案： × 我的答案： ×
947,窗体底端
948,42
949,一个创业者结交的人脉圈子一定程度上可以反映他创业是否成功。（）
950,1.0 分
951,窗体顶端
952,正确答案： √ 我的答案： √
953,窗体底端
954,43
955,如果之前将商品的价格定制得过高或过低，后期采取调整的策略也是可取的。（）
956,1.0 分
957,窗体顶端
958,正确答案： × 我的答案： ×
959,窗体底端
960,44
961,社会创业者和创业孵化器的创业沙盘模拟中最适用的是高级规则。（）
962,1.0 分
963,窗体顶端
964,正确答案： × 我的答案： ×
965,窗体底端
966,45
967,创业机会是具有商业价值的创意。（）
968,1.0 分
969,窗体顶端
970,正确答案： √ 我的答案： √
971,窗体底端
972,46
973,企业初创期更多地采用债券式资金。（）
974,1.0 分
975,窗体顶端
976,正确答案： × 我的答案： ×
977,窗体底端
978,47
979,按照创业起点可以把创业分为机会型创业和生存型创业。（）
980,1.0 分
981,窗体顶端
982,正确答案： × 我的答案： ×
983,窗体底端
984,48
985,明确合作伙伴实现价值创造的过程是价值匹配。（）
986,1.0 分
987,窗体顶端
988,正确答案： √ 我的答案： √
989,窗体底端
990,49
991,服务类行业的最低注册资金是15万元。（）
992,1.0 分
993,窗体顶端
994,正确答案： × 我的答案： ×
995,窗体底端
996,50
997,掌握一定的规律会帮助我们成功地抓住机会。（）
998,1.0 分
999,窗体顶端
1000,正确答案： √ 我的答案： √
1001,窗体底端
1002, 
1003,           微信公众号：琢磨俗僧
1004,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1005,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1006,请发邮件至：cxeytk@foxmail.com
1007,
