,题目
163,A、 要在创口远离心脏的方位结扎 
164,B、 应该尽力勒紧 
165,C、 时间一般不超过3天 
166,D、 需要每一小时放松半分钟到一分钟 
167,窗体底端
168,我的答案：D 
169,22 现在已知到的毒蛇中，哪种的毒性最强？（）1.0 分 
170,窗体顶端
171,A、 金环蛇 
172,B、 银环蛇 
173,C、 蝮蛇 
174,D、 眼镜王蛇 
175,窗体底端
176,我的答案：D 
177,23 神经末梢分布十分密集的物质是（）。1.0 分 
178,窗体顶端
179,A、 胆碱酯酶 
180,B、 乙酰胆硷 
181,C、 胆硷 
182,D、 乙酸 
183,窗体底端
184,我的答案：B 
185,24 现场急救的一般步骤为（）。1.0 分 
186,窗体顶端
187,A、 判断-急救-自救 
188,B、 评估-判断-呼救-急救 
189,C、 判断-现场救援-抢救-观察 
190,D、 现场救治-心脏复苏 
191,窗体底端
192,我的答案：B 
193,25 交通事故造成死亡的最主要的原因是（）。1.0 分 
194,窗体顶端
195,A、 不懂交通事故后急救措施 
196,B、 伤患昏迷窒息 
197,C、 伤患无法自救 
198,D、 旁观者无视 
199,窗体底端
200,我的答案：A 
201,26 下面关于苦杏仁的说法不正确的是（）。1.0 分 
202,窗体顶端
203,A、 苦杏仁的毒素高于甜杏仁 
204,B、 苦杏仁含有氢氰酸，有毒 
205,C、 苦杏仁误食是没有特效药的 
206,D、 成人生食苦杏仁可致中毒 
207,窗体底端
208,我的答案：C 
209,27 病人咳血，说明（）。1.0 分 
210,窗体顶端
211,A、 病人患有肝硬化 
212,B、 病人患有肺结核 
213,C、 无痰血 
214,D、 黑便 
215,窗体底端
216,我的答案：B 
217,28 心肺复苏初级救生术的英文缩写为（）。1.0 分 
218,窗体顶端
219,A、 CPR 
220,B、 CPR-BLS 
221,C、 CPR-ALS 
222,D、 AID 
223,窗体底端
224,我的答案：B 
225,29 高血压的病患，判定其为休克，应该是通过（）。1.0 分 
226,窗体顶端
227,A、 血压显示在80mmHg以下 
228,B、 基础血压下降20% 
229,C、 体温下降1度 
230,D、 血糖升高 
231,窗体底端
232,我的答案：B 
233,30 抗胆碱类药物中毒造成的瞳孔散大者，对症治疗的方法是（）。1.0 分 
234,窗体顶端
235,A、 1~2%匹鲁卡品滴眼液 
236,B、 20%甘露醇 
237,C、 5%葡萄糖 
238,D、 1%的淡盐水 
239,窗体底端
240,我的答案：A 
241,31 手指不慎被切断，下列所采取的措施正确的是（）。1.0 分 
242,窗体顶端
243,A、 立即就医 
244,B、 采取急救措施，加压包扎断处，保存好断指 
245,C、 用冷水冲洗 
246,D、 用止血带止血 
247,窗体底端
248,我的答案：B 
249,32 休克判定的依据不包括（）。1.0 分 
250,窗体顶端
251,A、 望 
252,B、 闻 
253,C、 触 
254,D、 压 
255,窗体底端
256,我的答案：B 
257,33 河豚鱼的有毒部分是指（）。1.0 分 
258,窗体顶端
259,A、 鱼血 
260,B、 鱼鳍 
261,C、 鱼鳞 
262,D、 鱼胆 
263,窗体底端
264,我的答案：A 
265,34 蛤贝过敏应该如何救治？（）1.0 分 
266,窗体顶端
267,A、洗胃 
268,B、 催吐 
269,C、 抗过敏药 
270,D、 导尿 
271,窗体底端
272,我的答案：C 
273,35 开放气道时，应注意（）。1.0 分 
274,窗体顶端
275,A、 直接掰开患者的嘴巴 
276,B、 举起患者的头部，尽量往后仰 
277,C、 使得患者的下颚骨与地面垂直 
278,D、 以上皆不对 
279,窗体底端
280,我的答案：C 
281,36 下列肘关节的骨折固定中，正确的做法是（）。1.0 分 
282,窗体顶端
283,A、 托住患处不动，就医 
284,B、 把胳膊伸直，包扎 
285,C、 按照骨折后的姿势，用木板与其构成呈三角形，分别固定两端 
286,D、 把胳膊包扎，系在胸前 
287,窗体底端
288,我的答案：C 
289,37 心绞痛发病后要注意（）。0.0 分 
290,窗体顶端
291,A、 精神紧张 
292,B、 吃一切可以止痛的药 
293,C、 立即停止一切活动 
294,D、 立马以最快的速度赶到医院 
295,窗体底端
296,我的答案：D 
297,38 烧烫伤的重伤员不能喝白开水，原因是（）。1.0 分 
298,窗体顶端
299,A、 会引起身体电解质与水分更剧烈的变化，加重病情 
300,B、 白开水没有营养 
301,C、 应该喝淡盐水 
302,D、 白开水不好喝 
303,窗体底端
304,我的答案：A 
305,39 心脏右上方有（），称之为心脏的“发电站”，每分钟60~100次，为心脏跳动提供动力。1.0 分 
306,窗体顶端
307,A、 右心房 
308,B、 右心室 
309,C、 窦房结 
310,D、 左心房 
311,窗体底端
312,我的答案：C 
313,40 有机农药中毒，现场急救首先要采取的措施是（）。1.0 分 
314,窗体顶端
315,A、 流水冲洗 
316,B、 催吐 
317,C、 脱离现场，脱去被污染衣物 
318,D、 特效药 
319,窗体底端
320,我的答案：C 
321,41 人工呼吸时，呼入的氧气比例为（），每分钟吹气为（）次。1.0 分 
322,窗体顶端
323,A、 3%；10 
324,B、 21%；18 
325,C、 18%；12 
326,D、 16%；15 
327,窗体底端
328,我的答案：C 
329,42 下列哪一种不属于呼吸道阻塞的急救方法？（）1.0 分 
330,窗体顶端
331,A、 拍背法 
332,B、 腹部手拳冲击法 
333,C、 腹下部猛推法 
334,D、 背部猛推法 窗体底端
335,我的答案：D 
336,43 下列情况中最容易异物滑落呼吸道，造成呼吸不畅的是（）。1.0 分 
337,窗体顶端
338,A、 吃东西时候大笑 
339,B、 吃饭时太过着急 
340,C、 吃饭时说话 
341,D、 吃东西时太过着急同时说话 
342,窗体底端
343,我的答案：D 
344,44 胰岛素的主要功能，下列说法中最为恰当的是（）。1.0 分 窗体顶端
345,A、 平衡血液浓度 
346,B、 平衡血液中的糖分 
347,C、 分解血液中的养分 
348,D、 为人体提供能量 
349,窗体底端
350,我的答案：B 
351,45  气管与食管的开口处在（）。1.0 分 
352,窗体顶端
353,A、 嘴巴 
354,B、 鼻腔 
355,C、 咽喉 
356,D、 支气管道 
357,窗体底端
358,我的答案：C 
359,46 猝死和窒息属于高校突发事件类型的哪一种？（）1.0 分 
360,窗体顶端
361,A、 公共卫生 
362,B、 设施安全 
363,C、 意外事故 
364,D、 学校管理 
365,窗体底端
366,我的答案：C 
367,47 下列碱烧伤的注意事项，正确的是（）。1.0 分 
368,窗体顶端
369,A、 眼中误入石灰应立即用水冲洗 
370,B、 切勿不加处理送病人就医 
371,C、 用强碱强酸中和的办法 
372,D、 可以用食醋冲洗 
373,窗体底端
374,我的答案：B 
375,48 心肺复苏初级救生术的内容包括开放气道（A）、人工呼吸(B)、人工按压(C)、自动体外除颤(D)，其正确的排序为（）。1.0 分 
376,窗体顶端
377,A、 C-A-B-D 
378,B、 C-B-A-D 
379,C、 A-B-C-D 
380,D、 A-B-D-C 
381,窗体底端
382,我的答案：A 
383,49 下列哪一项不属于急性中毒的特征？（）1.0 分 
384,窗体顶端
385,A、 发生突然 
386,B、 病变特异 
387,C、 危急生命 
388,D、 演变迅速 
389,窗体底端
390,我的答案：C 
391,50 昏迷是指（）。1.0 分 
392,窗体顶端
393,A、 存在生命体征的人但没有意识，对刺激无反应 
394,B、 受到外界刺激反应迟钝 
395,C、 休眠 
396,D、 以上皆不对 
397,窗体底端
398,我的答案：A 
399,二、判断题（题数：50，共 50.0 分） 
400,1 虫咬刺伤中毒后，拔刺时需要挤压伤口，以方便拔刺。（）1.0 分 
401,窗体顶端
402,我的答案：× 
403,窗体底端
404,2 骨折固定就是要进行骨折复位的治疗。（）1.0 分 
405,窗体顶端
406,我的答案：× 
407,窗体底端
408,3 搬运病患时，应蹲下弯腰，把病人用力抬起。（）1.0 分 
409,窗体顶端
410,我的答案：× 
411,窗体底端
412,4 手指被切断后，用消毒纱布加压包扎好患处，并保存好断指，在6~8小时内可以成功植入患处。（）
413,1.0 分 
414,窗体顶端
415,
416,我的答案：√ 
417,窗体底端
418,5 面部出血，止血应该同时按压两侧的面动脉，而非一侧。（）1.0 分 
419,窗体顶端
420,
421,我的答案：√ 
422,窗体底端
423,6 细菌性食物中毒容易集体爆发，多发在秋冬季节。（）1.0 分 
424,窗体顶端
425,
426,我的答案：× 
427,窗体底端
428,7 II度烧烫伤是不留疤痕的。（）1.0 分 
429,窗体顶端
430,
431,我的答案：× 
432,窗体底端
433,8 心脏骤停的80%以上的表现是VF或无脉VT。（）1.0 分 
434,窗体顶端
435,
436,我的答案：√ 
437,窗体底端
438,9 利尿排毒应该采取大剂量，迅速的方式为患者排毒。（）1.0 分 
439,窗体顶端
440,
441,我的答案：× 
442,窗体底端
443,10 冻疮是最轻微的一种冻伤。（）1.0 分 
444,窗体顶端
445,
446,我的答案：√ 
447,窗体底端
448,11 生理性呼吸道异物可以导致昏迷。（）1.0 分 
449,窗体顶端
450,
451,我的答案：√ 
452,窗体底端
453,12 去深山老林旅游时，最好携带木棍，做到“打草惊蛇”，预防被蛇咬伤。（）1.0 分 
454,窗体顶端
455,
456,我的答案：√ 
457,窗体底端
458,13 头皮血肿，应用热毛巾敷在上面或揉搓，促进消肿散瘀。（）1.0 分 
459,窗体顶端
460,我的答案：× 
461,窗体底端
462,14 地震造成的伤害中，脊柱骨折是造成所有伤害中致死率最高的。（）1.0 分 
463,窗体顶端
464,
465,我的答案：× 
466,窗体底端
467,15 破伤风是由破伤风杆菌引起的，而破伤风杆菌是抑氧菌，只能生长在无氧环境下。（）
468,1.0 分 
469,窗体顶端
470,
471,我的答案：√ 
472,窗体底端
473,16 呼吸道异物情况的发生，据资料统计，男女均等，青少年是高发人群。（）1.0 分 
474,窗体顶端
475,
476,我的答案：× 
477,窗体底端
478,17 鱼骨头入喉咙，可以立即喝醋来处理。（）1.0 分 
479,窗体顶端
480,
481,我的答案：× 
482,窗体底端
483,18 现场急救的目的是保持病患的生命体征，为医生救治赢得时间。（）1.0 分 
484,窗体顶端
485,
486,我的答案：√ 
487,窗体底端
488,19 骨折的患者急救时需要用树枝、木板等固定患肢。（）1.0 分 
489,窗体顶端
490,
491,我的答案：√ 
492,窗体底端
493,20 被毒蛇咬伤后，无论如何都要赶到医院进行治疗。（）1.0 分 
494,窗体顶端
495,
496,我的答案：× 
497,窗体底端
498,21 阿托品作为有机农药的解毒特效药，是无害的。（）1.0 分 
499,窗体顶端
500,
501,我的答案：× 
502,窗体底端
503,22 50%的急性中毒都是有相应的治疗药物的。（）1.0 分 
504,窗体顶端
505,
506,我的答案：× 
507,窗体底端
508,23 急性腰扭伤后要立即把患者平放到柔软的大床上，并立即对患处进行热敷。（）1.0 分 
509,窗体顶端
510,
511,我的答案：× 
512,窗体底端
513,24 发芽的马铃薯去掉芽再食用就不会中毒。（）1.0 分 
514,窗体顶端
515,
516,我的答案：× 
517,窗体底端
518,25 昏厥是某种原因以后引起的，大脑的长时间内的缺血缺氧。（）1.0 分 
519,窗体顶端
520,
521,我的答案：× 
522,窗体底端
523,26 除颤需要与胸外按压、人工呼吸结合，才能更好的救助病人。（）1.0 分 
524,窗体顶端
525,
526,我的答案：√ 
527,窗体底端
528,27 急救过程要记录详细，需要与医生一起进行病人后期治疗。（）1.0 分 
529,窗体顶端
530,
531,我的答案：× 
532,窗体底端
533,28 左肩疼痛或左上臂疼痛，可能是心绞痛引起的。（）1.0 分 
534,窗体顶端
535,
536,我的答案：√ 
537,窗体底端
538,29 造成急性心肌梗死与心绞痛的原因基本相同。（）1.0 分 
539,窗体顶端
540,
541,我的答案：√ 
542,窗体底端
543,30 从万人调查的统计结果来看，70%以上的人知道高空坠落病人如何搬运。（）1.0 分 
544,窗体顶端
545,
546,我的答案：× 
547,窗体底端
548,31 配备AED地点选取主要取决于是否发生过猝死事件。（）1.0 分 
549,窗体顶端
550,
551,我的答案：× 
552,窗体底端
553,32 河豚鱼的中毒是没有特效药的，不会恰当处理，吃了会致死。（）1.0 分 
554,窗体顶端
555,
556,我的答案：√ 
557,窗体底端
558,33 强酸比强碱对皮肤造成的伤害更大。（）1.0 分 
559,窗体顶端
560,
561,我的答案：× 
562,窗体底端
563,34 心脏复苏救治时，左手掌跟放在病患两个乳头连线中间位置，按压过程中，可随节奏离开胸壁。（）1.0 分 
564,窗体顶端
565,
566,我的答案：× 
567,窗体底端
568,35 休克的病人在救治时，应保持在适当的体位，止动。（）1.0 分 
569,窗体顶端
570,
571,我的答案：√ 
572,窗体底端
573,36 肉毒杆菌在自然界分布的特别广泛，连土壤与空气中可以检测到。（）1.0 分 
574,窗体顶端
575,
576,我的答案：× 
577,窗体底端
578,37 心脏受到电流的刺激，产生“压缩力”，自右上方向左下方传递。（）1.0 分 
579,窗体顶端
580,
581,我的答案：√ 
582,窗体底端
583,38 化学物品入眼，可以通过揉搓，使得眼泪冲洗出化学物品。（）1.0 分 
584,窗体顶端
585,
586,我的答案：× 
587,窗体底端
588,39 病人病发，家属先要做必要的急救，使病人保持正确的体位。（）1.0 分 
589,窗体顶端
590,
591,我的答案：√ 
592,窗体底端
593,40 硫化氢接触即死，造成“闪电样”死亡。（）1.0 分 
594,窗体顶端
595,
596,我的答案：× 
597,窗体底端
598,41 1000V的电压可以引发心肌纤颤和心肌停搏。（）1.0 分 
599,窗体顶端
600,
601,我的答案：× 
602,窗体底端
603,42 不完全呼吸道阻塞对呼吸影响不大，不需要入院治疗。（）1.0 分 
604,窗体顶端
605,
606,我的答案：× 
607,窗体底端
608,43 SARS、禽流感的发生、发展、流行、消亡的过程不可预见。（）1.0 分 
609,窗体顶端
610,
611,我的答案：× 
612,窗体底端
613,44 颅内血肿一般表现为患者的神智变化，由清醒变为昏迷、由昏迷变为清醒。（）1.0 分  
614,窗体顶端
615,
616,我的答案：√
617,窗体底端
618,45 休克的病人的血压往往在80mmHg~120mmHg间。1.0 分 
619,窗体顶端
620,
621,我的答案：× 
622,窗体底端
623,46 强酸和强碱中毒都是严禁洗胃的。（）1.0 分 
624,窗体顶端
625,
626,我的答案：√ 
627,窗体底端
628,47 心肌图中，一条直线、心室颤动都说明病人呈猝死状态。（）1.0 分 
629,窗体顶端
630,
631,我的答案：√ 
632,窗体底端
633,48 婴幼儿呼吸道阻塞急救时，要保证婴儿头部高于臀部，用手腕的力量拍打。（）1.0 分 
634,窗体顶端
635,
636,我的答案：× 
637,窗体底端
638,49 中国的心肺复苏成功率大于10%。（）1.0 分 
639,窗体顶端
640,我的答案：× 
641,窗体底端
642,50 心脏复苏救治时，按压心脏的频率应该在每分钟100次以上，否则是无效的。（）1.0 分 
643,窗体顶端
644,我的答案：√ 
645,窗体底端
646,窗体底端
647, 
648,
649,           微信公众号：琢磨俗僧
650,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
651,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
652,请发邮件至：cxeytk@foxmail.com
653,
