,题目
243,窗体顶端
244,A、
245,强烈的
246,B、
247,紧张的
248,C、
249,内疚的
250,D、
251,神经质的
252,窗体底端
253,正确答案： A 我的答案：A
254,19
255,心理学的目标不包括（）。
256,1.0 分
257,窗体顶端
258,A、
259,预测发生的事情
260,B、
261,控制发生的事情
262,C、
263,理解发生的事情
264,D、
265,改变人的命运
266,窗体底端
267,正确答案： D 我的答案：D
268,20
269,西方哲学的幸福观包括（）。
270,1.0 分
271,窗体顶端
272,A、
273,快乐论和客观论
274,B、
275,快乐论和禁欲论
276,C、
277,实现论和禁欲论
278,D、
279,快乐论和实现论
280,窗体底端
281,正确答案： D 我的答案：D
282,21
283,相比之下，幸福的人会比不幸福的人取得（）。
284,1.0 分
285,窗体顶端
286,A、
287,更坏的评价和更少的报酬
288,B、
289,更坏的评价和更多的报酬
290,C、
291,更好的评价和更少的报酬
292,D、
293,更好的评价和更多的报酬
294,窗体底端
295,正确答案： D 我的答案：D
296,22
297,以下哪项是消极情绪（）。
298,1.0 分
299,窗体顶端
300,A、
301,警觉的
302,B、
303,活跃的
304,C、
305,敌对的
306,D、
307,鼓舞的
308,窗体底端
309,正确答案： C 我的答案：C
310,23
311,下列哪项属于观察自我（）。
312,1.0 分
313,窗体顶端
314,A、
315,我很难过
316,B、
317,我很伤心
318,C、
319,我很失败
320,D、
321,我知道我很失败
322,窗体底端
323,正确答案： D 我的答案：D
324,24
325,弗洛伊德认为，在人的无意识领域中，存在大量的追求快乐和（）的本能倾向。
326,1.0 分
327,窗体顶端
328,A、
329,避免痛苦
330,B、
331,解决痛苦
332,C、
333,实现目标
334,D、
335,追求财富
336,窗体底端
337,正确答案： A 我的答案：A
338,25
339,当一个人以（）和自主追求的方式来追求目标的时候，主观幸福感才会增加。
340,1.0 分
341,窗体顶端
342,A、
343,外在价值
344,B、
345,社会价值
346,C、
347,他人价值
348,D、
349,内在价值
350,窗体底端
351,正确答案： D 我的答案：D
352,26
353,斯滕伯格所提出的爱的内涵要素中不包括如下（）。
354,0.0 分
355,窗体顶端
356,A、
357,激情
358,B、
359,亲密
360,C、
361,承诺
362,D、
363,思念
364,窗体底端
365,正确答案： D 我的答案：A
366,27
367,“有房可住”属于幸福心理结构的哪一个方面（）。
368,1.0 分
369,窗体顶端
370,A、
371,认知
372,B、
373,行为
374,C、
375,需要
376,D、
377,情感
378,窗体底端
379,正确答案： C 我的答案：C
380,28
381,“幸福”的迷思基本上产生于人的文化偏见以及现实中（）的权利关系。
382,1.0 分
383,窗体顶端
384,A、
385,不合理、平等
386,B、
387,合理、不平等
388,C、
389,合理、平等
390,D、
391,不合理、不平等
392,窗体底端
393,正确答案： D 我的答案：D
394,29
395,改变是（）。
396,1.0 分
397,窗体顶端
398,A、
399,积累的效应
400,B、
401,直线的关系
402,C、
403,被动的结果
404,D、
405,量的变化
406,窗体底端
407,正确答案： A 我的答案：A
408,30
409,以下智力和知识的说法中，不正确的是（）。
410,0.0 分
411,窗体顶端
412,A、
413,智力是驾驭知识
414,B、
415,智力和知识是不同的
416,C、
417,智力是形成知识的前提和基础
418,D、
419,智力是运用知识
420,窗体底端
421,正确答案： C 我的答案：A
422,31
423,以下哪项不是主观幸福感的基本特点（）。
424,1.0 分
425,窗体顶端
426,A、
427,主观性
428,B、
429,比较性
430,C、
431,稳定性
432,D、
433,整体性
434,窗体底端
435,正确答案： B 我的答案：B
436,32
437,弗洛伊德认为，在人的无意识领域中，存在大量的追求快乐和（）的本能倾向。
438,1.0 分
439,窗体顶端
440,A、
441,避免痛苦
442,B、
443,解决痛苦
444,C、
445,实现目标
446,D、
447,追求财富
448,窗体底端
449,正确答案： A 我的答案：A
450,33
451,泰勒·本-沙哈尔关于快乐的六点秘诀中不包含以下哪一项（）。
452,1.0 分
453,窗体顶端
454,A、
455,接受自己
456,B、
457,越复杂越好
458,C、
459,身体也重要
460,D、
461,快乐需要意义
462,窗体底端
463,正确答案： B 我的答案：B
464,34
465,常见的控制策略是（）。
466,1.0 分
467,窗体顶端
468,A、
469,逃跑策略和争论策略
470,B、
471,逃跑策略和战斗策略
472,C、
473,争论策略和战斗策略
474,D、
475,平静策略和抗议策略
476,窗体底端
477,正确答案： B 我的答案：B
478,35
479,幸福的人普遍会（）自己的能力。
480,0.0 分
481,窗体顶端
482,A、
483,低估
484,B、
485,正确评价
486,C、
487,高估
488,D、
489,不评价
490,窗体底端
491,正确答案： C 我的答案：B
492,36
493,遇到曾经和你有误会的人时，应该（）。
494,1.0 分
495,窗体顶端
496,A、
497,无所谓，任其发展
498,B、
499,与其理论、斥责其过错
500,C、
501,把握机会，解开误会
502,D、
503,当陌生人， 视而不见
504,窗体底端
505,正确答案： C 我的答案：C
506,37
507,现实表明，物质生活水平不断提高的同时，抑郁症的蔓延也在加剧。这一悖论表现为：（）。
508,1.0 分
509,窗体顶端
510,A、
511,财富带给人们的并不是幸福
512,B、
513,财富能带给人们幸福
514,C、
515,财富跟幸福无关
516,D、
517,财富跟幸福呈正比例关系
518,窗体底端
519,正确答案： A 我的答案：A
520,38
521,以下哪项属于一个人外在的东西（）。
522,1.0 分
523,窗体顶端
524,A、
525,兴趣
526,B、
527,学历
528,C、
529,个性
530,D、
531,价值观
532,窗体底端
533,正确答案： B 我的答案：B
534,39
535,缓解不快情感和负面情绪的方法包括电视屏幕法、字幕和旁白法、（）。
536,1.0 分
537,窗体顶端
538,A、
539,跑步
540,B、
541,吃东西
542,C、
543,唱歌
544,D、
545,RPG游戏
546,窗体底端
547,正确答案： D 我的答案：D
548,40
549,当争吵过激、需要冷静时，应采取（）。
550,1.0 分
551,窗体顶端
552,A、
553,控制策略
554,B、
555,自嘲策略
556,C、
557,逃避策略
558,D、
559,转移策略
560,窗体底端
561,正确答案： A 我的答案：A
562,41
563,《人性的弱点》是（）的著作。
564,1.0 分
565,窗体顶端
566,A、
567,保罗·艾克曼
568,B、
569,乔治·赫伯特·米德
570,C、
571,戴尔·卡耐基
572,D、
573,路斯·哈里斯
574,窗体底端
575,正确答案： C 我的答案：C
576,42
577,社会关系与幸福感的关系模型有（）。
578,1.0 分
579,窗体顶端
580,A、
581,主效应模型
582,B、
583,缓冲器模型
584,C、
585,主效应模型和缓冲器模型
586,D、
587,苏格拉底模型
588,窗体底端
589,正确答案： C 我的答案：C
590,43
591,工作满意度与幸福（）相关。
592,1.0 分
593,窗体顶端
594,A、
595,几乎不
596,B、
597,正比例
598,C、
599,中等程度
600,D、
601,反比例
602,窗体底端
603,正确答案： C 我的答案：C
604,44
605,中国人是（）的典型。
606,1.0 分
607,窗体顶端
608,A、
609,幸福型
610,B、
611,虚无主义型
612,C、
613,忙碌奔波型
614,D、
615,享乐主义型
616,窗体底端
617,正确答案： C 我的答案：C
618,45
619,口头上的承诺会（）。
620,1.0 分
621,窗体顶端
622,A、
623,增加逃避的几率
624,B、
625,减小实现目标的几率
626,C、
627,加强成功的几率
628,D、
629,保证目标的实现
630,窗体底端
631,正确答案： C 我的答案：C
632,46
633,（）的人既不为现在考虑，又不为将来考虑。
634,1.0 分
635,窗体顶端
636,A、
637,忙碌奔波型
638,B、
639,虚无主义型
640,C、
641,幸福型
642,D、
643,享乐主义型
644,窗体底端
645,正确答案： B 我的答案：B
646,47
647,丹尼尔·卡尔曼是2002年诺贝尔（）奖获得者。
648,1.0 分
649,窗体顶端
650,A、
651,经济学
652,B、
653,教育学
654,C、
655,哲学
656,D、
657,心理学
658,窗体底端
659,正确答案： A 我的答案：A
660,48
661,心理咨询通常能解决（）。
662,0.0 分
663,窗体顶端
664,A、
665,客观现实问题
666,B、
667,主观现实问题
668,C、
669,客观现实问题和主观现实问题
670,D、
671,实际问题
672,窗体底端
673,正确答案： B 我的答案：C
674,49
675,无论改变的愿望有多大，一切都应从（）开始。
676,1.0 分
677,窗体顶端
678,A、
679,求救
680,B、
681,自我
682,C、
683,他人
684,D、
685,周围环境
686,窗体底端
687,正确答案： B 我的答案：B
688,50
689,中国四大民间爱情传说不包括（）。
690,1.0 分
691,窗体顶端
692,A、
693,牛郎与织女
694,B、
695,孟姜女
696,C、
697,白蛇传
698,D、
699,西厢记
700,窗体底端
701,正确答案： D 我的答案：D
702,二、 判断题（题数：50，共 50.0 分）
703,1
704,不同的国家的人们的相对幸福度随着他们财富的相对多少无变化。（）
705,1.0 分
706,窗体顶端
707,正确答案： × 我的答案： ×
708,窗体底端
709,2
710,当思考自我广播无意的东西时，观察自我不去注意它。（）
711,1.0 分
712,窗体顶端
713,正确答案： √ 我的答案： √
714,窗体底端
715,3
716,在人的一生中，遇见知己是一件比较容易的事情。（）
717,1.0 分
718,窗体顶端
719,正确答案： × 我的答案： ×
720,窗体底端
721,4
722,我们总是想象所有令人害怕却从未发生过的情景使我们很难幸福。（）
723,1.0 分
724,窗体顶端
725,正确答案： √ 我的答案： √
726,窗体底端
727,5
728,积极情绪更容易把我们的注意力转移到那些负性的东西上。（）
729,1.0 分
730,窗体顶端
731,正确答案： × 我的答案： ×
732,窗体底端
733,6
734,为了让快乐更加持久，人们应该亲自参与到事情当中去。（）
735,1.0 分
736,窗体顶端
737,正确答案： √ 我的答案： √
738,窗体底端
739,7
740,幸福感和文化密切相关。（）
741,1.0 分
742,窗体顶端
743,正确答案： √ 我的答案： √
744,窗体底端
745,8
746,多行善事和学会原谅能很好地提升一个人的幸福感。（）
747,1.0 分
748,窗体顶端
749,正确答案： √ 我的答案： √
750,窗体底端
751,9
752,从心理学角度看，智力是人们运用自己的知识通过思维进行加工、进行分析、进行选择，做出的解决问题的能力。
753,0.0 分
754,窗体顶端
755,正确答案： × 我的答案： √
756,窗体底端
757,10
758,男性感受幸福、感受痛苦的能力比女性强。（）
759,1.0 分
760,窗体顶端
761,正确答案： × 我的答案： ×
762,窗体底端
763,11
764,对过分乐观的研究表明，许多积极情感和积极的认知常同时产生，很难确定是认知产生情感还是情感产生认知。（）
765,1.0 分
766,窗体顶端
767,正确答案： √ 我的答案： √
768,窗体底端
769,12
770,马歇尔认为财富能够使人摆脱贫困，从而获得幸福。（）
771,1.0 分
772,窗体顶端
773,正确答案： √ 我的答案： √
774,窗体底端
775,13
776,不同的人对奖惩的感受性不同，内向的人对奖励信号较敏感。（）
777,1.0 分
778,窗体顶端
779,正确答案： × 我的答案： ×
780,窗体底端
781,14
782,一旦目标达成后，获得的轻松感就是幸福。（）
783,1.0 分
784,窗体顶端
785,正确答案： × 我的答案： ×
786,窗体底端
787,15
788,在社会心理学上，爱的定义是人际交往中非常强烈的高级形式。（）
789,1.0 分
790,窗体顶端
791,正确答案： √ 我的答案： √
792,窗体底端
793,16
794,心理学、哲学、社会学、文化学、经济学等学科领域都在关注幸福感。（）
795,1.0 分
796,窗体顶端
797,正确答案： √ 我的答案： √
798,窗体底端
799,17
800,有意义的事情必定快乐，快乐的事情必定有意义。（）
801,1.0 分
802,窗体顶端
803,正确答案： × 我的答案： ×
804,窗体底端
805,18
806,太淡定的人不容易幸福。（）
807,1.0 分
808,窗体顶端
809,正确答案： √ 我的答案： √
810,窗体底端
811,19
812,积极情绪更容易把我们的注意力转移到那些负性的东西上。（）
813,1.0 分
814,窗体顶端
815,正确答案： × 我的答案： ×
816,窗体底端
817,20
818,多行善事和学会原谅能很好地提升一个人的幸福感。（）
819,1.0 分
820,窗体顶端
821,正确答案： √ 我的答案： √
822,窗体底端
823,21
824,对于同一件事情，尽管表述方式不同，但感觉却是一样的。（）
825,1.0 分
826,窗体顶端
827,正确答案： × 我的答案： ×
828,窗体底端
829,22
830,社会关系不会影响幸福感。（）
831,1.0 分
832,窗体顶端
833,正确答案： × 我的答案： ×
834,窗体底端
835,23
836,一般来说，相似的两个人之间的友谊比不相似的两个人之间的关系要深厚很多。（）
837,1.0 分
838,窗体顶端
839,正确答案： √ 我的答案： √
840,窗体底端
841,24
842,价值观的形成是社会的责任。（）
843,1.0 分
844,窗体顶端
845,正确答案： × 我的答案： ×
846,窗体底端
847,25
848,积极情绪与现在有关，而与过去、将来无关。（）
849,1.0 分
850,窗体顶端
851,正确答案： × 我的答案： ×
852,窗体底端
853,26
854,异常聪明的人一般身体和心理上没有普通人那么健康。（）
855,1.0 分
856,窗体顶端
857,正确答案： × 我的答案： ×
858,窗体底端
859,27
860,不同个体对幸福的描述是完全相同的。（）
861,1.0 分
862,窗体顶端
863,正确答案： × 我的答案： ×
864,窗体底端
865,28
866,积极情绪与神经质有关，消极情绪与外向型有关。（）
867,1.0 分
868,窗体顶端
869,正确答案： × 我的答案： ×
870,窗体底端
871,29
872,当更有价值的事情受到妨碍时，应放弃使用控制策略。（）
873,1.0 分
874,窗体顶端
875,正确答案： √ 我的答案： √
876,窗体底端
877,30
878,应该主张对儿童进行宗教宣传，因为这可以让他们自主地选择价值观。（）
879,1.0 分
880,窗体顶端
881,正确答案： × 我的答案： ×
882,窗体底端
883,31
884,人不应该有不好的情绪。（）
885,1.0 分
886,窗体顶端
887,正确答案： × 我的答案： ×
888,窗体底端
889,32
890,威尔逊研究表明：幸福的人应该是“年轻的、受过良好教育的、内向的、无信仰的和结了婚的”。（）
891,1.0 分
892,窗体顶端
893,正确答案： × 我的答案： ×
894,窗体底端
895,33
896,当面对问题时，人不能采取自嘲的方式。（）
897,1.0 分
898,窗体顶端
899,正确答案： × 我的答案： ×
900,窗体底端
901,34
902,不同对象对同一句话的理解是不同的。（）
903,1.0 分
904,窗体顶端
905,正确答案： √ 我的答案： √
906,窗体底端
907,35
908,当一件事情不在你控制范围以内时，就无需担心。（）
909,1.0 分
910,窗体顶端
911,正确答案： √ 我的答案： √
912,窗体底端
913,36
914,一栋新房子、一部好车、升职加薪等可以在较长一段时间内影响人们的整体幸福感。（）
915,1.0 分
916,窗体顶端
917,正确答案： × 我的答案： ×
918,窗体底端
919,37
920,男性感受幸福、感受痛苦的能力比女性强。（）
921,1.0 分
922,窗体顶端
923,正确答案： × 我的答案： ×
924,窗体底端
925,38
926,央视提出“向幸福出发”等口号是“幸福热”在媒体层面的时代表现。（）
927,1.0 分
928,窗体顶端
929,正确答案： √ 我的答案： √
930,窗体底端
931,39
932,积极情绪与高职位的工作和婚姻满意度密切相关。（）
933,1.0 分
934,窗体顶端
935,正确答案： √ 我的答案： √
936,窗体底端
937,40
938,影响幸福认知能力的因素有感知能力。（）
939,1.0 分
940,窗体顶端
941,正确答案： √ 我的答案： √
942,窗体底端
943,41
944,有关心理控制源与幸福感的研究有两种结果：西方认为外控者的幸福感较高，中方认为内控者的幸福感较高。（）
945,1.0 分
946,窗体顶端
947,正确答案： × 我的答案： ×
948,窗体底端
949,42
950,幸福是所有人的常态。（）
951,1.0 分
952,窗体顶端
953,正确答案： × 我的答案： ×
954,窗体底端
955,43
956,有意义的事情必定快乐，快乐的事情必定有意义。（）
957,1.0 分
958,窗体顶端
959,正确答案： × 我的答案： ×
960,窗体底端
961,44
962,积极情绪与高职位的工作和婚姻满意度密切相关。（）
963,1.0 分
964,窗体顶端
965,正确答案： √ 我的答案： √
966,窗体底端
967,45
968,一旦目标达成后，获得的轻松感就是幸福。（）
969,1.0 分
970,窗体顶端
971,正确答案： × 我的答案： ×
972,窗体底端
973,46
974,为了让快乐更加持久，人们应该亲自参与到事情当中去。（）
975,1.0 分
976,窗体顶端
977,正确答案： √ 我的答案： √
978,窗体底端
979,47
980,一小步的改变往往会带动一连串的改变。
981,1.0 分
982,窗体顶端
983,正确答案： √ 我的答案： √
984,窗体底端
985,48
986,人不应该有不好的情绪。（）
987,1.0 分
988,窗体顶端
989,正确答案： × 我的答案： ×
990,窗体底端
991,49
992,不同的人对奖惩的感受性不同，内向的人对奖励信号较敏感。（）
993,1.0 分
994,窗体顶端
995,正确答案： × 我的答案： ×
996,窗体底端
997,50
998,当思考自我广播有意的东西时，观察自我不去注意它。（）
999,1.0 分
1000,窗体顶端
1001,正确答案： × 我的答案： ×
1002,窗体底端
1003, 
1004, 
1005,           微信公众号：琢磨俗僧
1006,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1007,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1008,请发邮件至：cxeytk@foxmail.com
1009,
