,题目
248,C、
249,高原
250,D、
251,海洋
252,窗体底端
253,正确答案： C 我的答案：C
254,19
255,浅色褐土形成在哪种地形中？
256,1.0 分
257,窗体顶端
258,A、
259,冲积平原
260,B、
261,冲积扇
262,C、
263,滨海平原
264,D、
265,山地
266,窗体底端
267,正确答案： A 我的答案：A
268,20
269,我国东南地区潮湿而西北内陆干燥的气候是收到了（）的影响。
270,1.0 分
271,窗体顶端
272,A、
273,季风气候
274,B、
275,海洋洋流
276,C、
277,地球自转
278,D、
279,地形差异
280,窗体底端
281,正确答案： A 我的答案：A
282,21
283,中国泥石流灾害比较严重的地区是？
284,1.0 分
285,窗体顶端
286,A、
287,河南
288,B、
289,福建
290,C、
291,云贵
292,D、
293,山西
294,窗体底端
295,正确答案： C 我的答案：C
296,22
297,液态水占总水量的（）
298,1.0 分
299,窗体顶端
300,A、
301,0.9723
302,B、
303,0.99
304,C、
305,0.9785
306,D、
307,0.95
308,窗体底端
309,正确答案： C 我的答案：C
310,23
311,地球表层系统包括（）。
312,1.0 分
313,窗体顶端
314,A、
315,能量流、物质流和逆向流
316,B、
317,质量流、物质流和信息流
318,C、
319,能量流、物质流和信息流
320,D、
321,质量流、物质流和逆向流
322,窗体底端
323,正确答案： C 我的答案：C
324,24
325,以下不是地质与地貌环境评估的途径的是：
326,1.0 分
327,窗体顶端
328,A、
329,海拔高度
330,B、
331,地貌的起伏
332,C、
333,地貌的部位位
334,D、
335,地下组成
336,窗体底端
337,正确答案： D 我的答案：D
338,25
339,以下是土壤控制因素中，不是实在因素的是：
340,1.0 分
341,窗体顶端
342,A、
343,母质
344,B、
345,生物
346,C、
347,时间
348,D、
349,气候
350,窗体底端
351,正确答案： C 我的答案：C
352,26
353,以下哪种岩石的层理比较明显？
354,1.0 分
355,窗体顶端
356,A、
357,方解石
358,B、
359,玄武岩
360,C、
361,沉积岩
362,D、
363,浮石
364,窗体底端
365,正确答案： C 我的答案：C
366,27
367,海洋年降水量有多少立方米？
368,1.0 分
369,窗体顶端
370,A、
371,七十五万立方米
372,B、
373,六十五万立方米
374,C、
375,五十五万立方米
376,D、
377,四十五万立方米
378,窗体底端
379,正确答案： D 我的答案：D
380,28
381,在生物起源过程中，什么生物出现后大气中氧含量才升高？
382,1.0 分
383,窗体顶端
384,A、
385,蓝藻
386,B、
387,真核生物
388,C、
389,植物
390,D、
391,动物
392,窗体底端
393,正确答案： A 我的答案：A
394,29
395,不属于陆地生态系统的是？
396,1.0 分
397,窗体顶端
398,A、
399,近岸生态系统
400,B、
401,草原生态系统
402,C、
403,荒漠生态系统
404,D、
405,河流生态系统
406,窗体底端
407,正确答案： A 我的答案：A
408,30
409,岩石的破碎属于（）风化
410,1.0 分
411,窗体顶端
412,A、
413,物理
414,B、
415,化学
416,C、
417,生物
418,D、
419,以上都不对
420,窗体底端
421,正确答案： A 我的答案：A
422,31
423,下列哪位发现了大陆漂移：
424,1.0 分
425,窗体顶端
426,A、
427,麦哲伦
428,B、
429,魏格纳
430,C、
431,郑和
432,D、
433,爱因斯坦
434,窗体底端
435,正确答案： B 我的答案：B
436,32
437,下列关于厄尔尼诺现象说法错误的是：
438,1.0 分
439,窗体顶端
440,A、
441,厄尔尼诺全过程分为发生期、发展期、维持期和衰减器，历时一般一年左右，大气的变化滞后于海水温度的变化。
442,B、
443,厄尔尼诺现象指赤道附近的东部太平洋表层海水温度上升引起的气候异常现象。
444,C、
445,厄尔尼诺现象不是孤立的现象，它是热带海洋洋流与大气互相作用的产物。
446,D、
447,以上说法都不对
448,窗体底端
449,正确答案： D 我的答案：D
450,33
451,下列地区中细菌数量最多的是（）。
452,1.0 分
453,窗体顶端
454,A、
455,林地
456,B、
457,绿化公园
458,C、
459,街道
460,D、
461,百货商店
462,窗体底端
463,正确答案： D 我的答案：D
464,34
465,以下不是冰缘地貌的是：
466,1.0 分
467,窗体顶端
468,A、
469,石河
470,B、
471,冰丘
472,C、
473,冰山
474,D、
475,石海
476,窗体底端
477,正确答案： C 我的答案：C
478,35
479,地球表层系统的自我调节功能来自于地球的什么系统？
480,1.0 分
481,窗体顶端
482,A、
483,地热系统
484,B、
485,地表系统
486,C、
487,生物系统
488,D、
489,生态系统
490,窗体底端
491,正确答案： D 我的答案：D
492,36
493,下列哪个不是矮行星：
494,1.0 分
495,窗体顶端
496,A、
497,冥王星
498,B、
499,火星
500,C、
501,谷神星
502,D、
503,卡戎星
504,窗体底端
505,正确答案： B 我的答案：B
506,37
507,以下哪个地方地震比较少？
508,1.0 分
509,窗体顶端
510,A、
511,日本
512,B、
513,智利
514,C、
515,南京
516,D、
517,汶川
518,窗体底端
519,正确答案： C 我的答案：C
520,38
521,发展经济，发展社会主要依靠的是什么：
522,1.0 分
523,窗体顶端
524,A、
525,资源
526,B、
527,知识的创新
528,C、
529,科技的进步
530,D、
531,以上都是
532,窗体底端
533,正确答案： D 我的答案：D
534,39
535,降水的类型不包括：
536,1.0 分
537,窗体顶端
538,A、
539,对流雨
540,B、
541,地形雨
542,C、
543,海啸雨
544,D、
545,锋面雨
546,窗体底端
547,正确答案： C 我的答案：C
548,40
549,生态系统中各级净产量只有总产量的（）
550,1.0 分
551,窗体顶端
552,A、
553,83%-60%
554,B、
555,17%-44%
556,C、
557,0.5
558,D、
559,0.6
560,窗体底端
561,正确答案： B 我的答案：B
562,41
563,人类属于哪一级的消费者：
564,1.0 分
565,窗体顶端
566,A、
567,一级
568,B、
569,二级
570,C、
571,三级
572,D、
573,不确定
574,窗体底端
575,正确答案： D 我的答案：D
576,42
577,下列哪项不能使生态系统保持平衡：
578,1.0 分
579,窗体顶端
580,A、
581,负反馈机制
582,B、
583,抵抗力
584,C、
585,人类作用
586,D、
587,自我调节
588,窗体底端
589,正确答案： C 我的答案：C
590,43
591,组成岩石圈的元素中，占比重最大的元素是：
592,1.0 分
593,窗体顶端
594,A、
595,氧
596,B、
597,硅
598,C、
599,铝
600,D、
601,铁
602,窗体底端
603,正确答案： A 我的答案：A
604,44
605,在厄尔尼诺年，地球的自转速度会如何变化：
606,1.0 分
607,窗体顶端
608,A、
609,增快
610,B、
611,减慢
612,C、
613,无变化
614,D、
615,转换方向
616,窗体底端
617,正确答案： B 我的答案：B
618,45
619,自然地理学研究的内容是：
620,0.0 分
621,窗体顶端
622,A、
623,利用环境
624,B、
625,人地相互作用
626,C、
627,空间组成与结构
628,D、
629,成因与变化过程
630,窗体底端
631,正确答案： B 我的答案：A
632,46
633,有机质占土壤组成的比例为多少？
634,1.0 分
635,窗体顶端
636,A、
637,0.02
638,B、
639,0.05
640,C、
641,0.1
642,D、
643,0.12
644,窗体底端
645,正确答案： D 我的答案：D
646,47
647,以下是土壤荒漠化的后果的是：
648,1.0 分
649,窗体顶端
650,A、
651,下渗增强
652,B、
653,径流减弱
654,C、
655,土壤湿润
656,D、
657,土壤干燥
658,窗体底端
659,正确答案： D 我的答案：D
660,48
661,水的分布的改变会影响地球自转的速度，如果水更多的分布在中高纬度地区，地球的自转速度会：
662,1.0 分
663,窗体顶端
664,A、
665,变快
666,B、
667,变慢
668,C、
669,没变化
670,D、
671,都不对
672,窗体底端
673,正确答案： A 我的答案：A
674,49
675,地球上淡水的总量占所有水资源的（）。
676,1.0 分
677,窗体顶端
678,A、
679,9.931%
680,B、
681,4.458%
682,C、
683,2.762%
684,D、
685,1.336%
686,窗体底端
687,正确答案： C 我的答案：C
688,50
689,下列半球中，是压缩型半球的是（）。
690,1.0 分
691,窗体顶端
692,A、
693,北半球
694,B、
695,南半球
696,C、
697,东半球
698,D、
699,西半球
700,窗体底端
701,正确答案： A 我的答案：A
702,二、 判断题（题数：50，共 50.0 分）
703,1
704,土壤是岩石圈和生物圈共同形成的。
705,1.0 分
706,窗体顶端
707,正确答案： √ 我的答案： √
708,窗体底端
709,2
710,二十世纪地理学的发展包括从以资源开发为目的的地理学逐步走向以环境协调和可持续发展为目的的地理学。
711,1.0 分
712,窗体顶端
713,正确答案： √ 我的答案： √
714,窗体底端
715,3
716,自然地理环境中的各个圈层相互作用，相互渗透。
717,1.0 分
718,窗体顶端
719,正确答案： √ 我的答案： √
720,窗体底端
721,4
722,土壤中的空气中水的含量比大气中水的含量一样高。
723,1.0 分
724,窗体顶端
725,正确答案： × 我的答案： ×
726,窗体底端
727,5
728,随着海洋深度的增大，海水覆盖地球表面的面积百分比也增大。
729,1.0 分
730,窗体顶端
731,正确答案： × 我的答案： ×
732,窗体底端
733,6
734,治理沙尘暴的唯一办法就是多种植植物，保证地面的沙尘不容易被风卷带走。（）
735,1.0 分
736,窗体顶端
737,正确答案： × 我的答案： ×
738,窗体底端
739,7
740,研究尺度的多样化是指从宏观和微观的角度以及从时间尺度上进行研究。
741,1.0 分
742,窗体顶端
743,正确答案： √ 我的答案： √
744,窗体底端
745,8
746,目前地理学处在定性描述的阶段。
747,1.0 分
748,窗体顶端
749,正确答案： × 我的答案： ×
750,窗体底端
751,9
752,按湖水补排情况，湖泊可以分为吞吐湖和闭口湖。
753,0.0 分
754,窗体顶端
755,正确答案： √ 我的答案： ×
756,窗体底端
757,10
758,只有当生态系统生产的能量与消耗的能量平衡时，生态系统的结构和功能才能保持动态的平衡。
759,1.0 分
760,窗体顶端
761,正确答案： √ 我的答案： √
762,窗体底端
763,11
764,火山、地震是岩石圈运动的表现。
765,1.0 分
766,窗体顶端
767,正确答案： √ 我的答案： √
768,窗体底端
769,12
770,二氧化碳能够吸收紫外线，使地球上的生物免遭过量紫外线的伤害。
771,1.0 分
772,窗体顶端
773,正确答案： × 我的答案： ×
774,窗体底端
775,13
776,青藏高原地区的地带性呈同心环状分布。（）
777,1.0 分
778,窗体顶端
779,正确答案： √ 我的答案： √
780,窗体底端
781,14
782,在西北地区，沙尘暴一般出现在冬季。（）
783,1.0 分
784,窗体顶端
785,正确答案： × 我的答案： ×
786,窗体底端
787,15
788,岩石圈、大气圈和水圈都是无机圈层，这三个无机圈层相互作用，就会形成生物圈。
789,1.0 分
790,窗体顶端
791,正确答案： √ 我的答案： √
792,窗体底端
793,16
794,全球3/4的洋中脊裂谷和3/4的大洋集中在北半球。
795,1.0 分
796,窗体顶端
797,正确答案： × 我的答案： ×
798,窗体底端
799,17
800,天生桥是天然形成的拱心桥。
801,1.0 分
802,窗体顶端
803,正确答案： √ 我的答案： √
804,窗体底端
805,18
806,由于大气二氧化碳浓度的升高，植物的光合作用将会增强，从而使得植物的生产率将会有一定幅度的提高，这叫做二氧化碳的施肥效应。
807,1.0 分
808,窗体顶端
809,正确答案： √ 我的答案： √
810,窗体底端
811,19
812,受海浪和重力的双重影响，海滩上半部向上淤积，下半部向下淤积，最终在中部形成沟壑。（）
813,1.0 分
814,窗体顶端
815,正确答案： × 我的答案： ×
816,窗体底端
817,20
818,一般来说，食物链最多不超过五级。（）
819,1.0 分
820,窗体顶端
821,正确答案： √ 我的答案： √
822,窗体底端
823,21
824,在荒漠地带也存在少量的水。
825,0.0 分
826,窗体顶端
827,正确答案： √ 我的答案： ×
828,窗体底端
829,22
830,岩石的风化对气候没有影响。
831,1.0 分
832,窗体顶端
833,正确答案： × 我的答案： ×
834,窗体底端
835,23
836,平均来说，在对流层里，每上升1000米，温度下降0.65度。
837,1.0 分
838,窗体顶端
839,正确答案： × 我的答案： ×
840,窗体底端
841,24
842,土壤最上面是淋溶层。
843,1.0 分
844,窗体顶端
845,正确答案： × 我的答案： ×
846,窗体底端
847,25
848,醉树的形成主要是受到附近铜矿的影响，所以可以作为探矿的依据。（）
849,1.0 分
850,窗体顶端
851,正确答案： × 我的答案： ×
852,窗体底端
853,26
854,所有岩石的形成都离不开水，岩石的风化、剥蚀也离不开水的参与。
855,1.0 分
856,窗体顶端
857,正确答案： √ 我的答案： √
858,窗体底端
859,27
860,气候变暖会减缓水循环。
861,1.0 分
862,窗体顶端
863,正确答案： × 我的答案： ×
864,窗体底端
865,28
866,沙尘暴通常出现在春秋两季。
867,1.0 分
868,窗体顶端
869,正确答案： √ 我的答案： √
870,窗体底端
871,29
872,生物风化分为生物机械风化和生物化学风化作用。
873,1.0 分
874,窗体顶端
875,正确答案： √ 我的答案： √
876,窗体底端
877,30
878,水量的平衡指的是降水量和蒸发量基本处于相同的量。（）
879,1.0 分
880,窗体顶端
881,正确答案： × 我的答案： ×
882,窗体底端
883,31
884,在冬夏不同的季节，无论大陆还是海洋，其中部与东西两岸的气温差异并不明显。
885,1.0 分
886,窗体顶端
887,正确答案： × 我的答案： ×
888,窗体底端
889,32
890,冰川冰原的地貌实际上是大气圈、水圈、岩石圈相互作用的结果。
891,1.0 分
892,窗体顶端
893,正确答案： √ 我的答案： √
894,窗体底端
895,33
896,节理，又称断层，即没有发生明显位移的地层的断裂。（）
897,1.0 分
898,窗体顶端
899,正确答案： × 我的答案： ×
900,窗体底端
901,34
902,台风一般是由海洋吹向陆地。
903,1.0 分
904,窗体顶端
905,正确答案： √ 我的答案： √
906,窗体底端
907,35
908,三千米以下的云一般称作低云。
909,1.0 分
910,窗体顶端
911,正确答案： × 我的答案： ×
912,窗体底端
913,36
914,水汽在空中达到饱和时，如果温度下降就会形成雨水。（）
915,1.0 分
916,窗体顶端
917,正确答案： × 我的答案： ×
918,窗体底端
919,37
920,澳大利亚的生物面貌与地球上其他地区差异较大主要是因为大洋洲大陆过早与其他大陆失去联系。（）
921,1.0 分
922,窗体顶端
923,正确答案： √ 我的答案： √
924,窗体底端
925,38
926,未来地理学家需要全球视野。
927,1.0 分
928,窗体顶端
929,正确答案： √ 我的答案： √
930,窗体底端
931,39
932,地脉的对流导致了地热的不均
933,1.0 分
934,窗体顶端
935,正确答案： × 我的答案： ×
936,窗体底端
937,40
938,火成岩会通过熔化、岩浆侵入、凝固等过程形成变质岩。
939,1.0 分
940,窗体顶端
941,正确答案： × 我的答案： ×
942,窗体底端
943,41
944,地中海湿热气候的明显特点是全年高温多雨。（）
945,1.0 分
946,窗体顶端
947,正确答案： × 我的答案： ×
948,窗体底端
949,42
950,戴维斯的侵蚀循环理论是一个非常成熟的理论，为地貌学的发展做出了贡献。
951,1.0 分
952,窗体顶端
953,正确答案： × 我的答案： ×
954,窗体底端
955,43
956,人类经历了一个从依赖适应自然，到修饰改造自然，最后达到相互协调的过程。这个过程在一定程度上促进了地理学学科的变化。（）
957,1.0 分
958,窗体顶端
959,正确答案： √ 我的答案： √
960,窗体底端
961,44
962,深层洋流在大西洋北部上升形成浅层洋流。
963,1.0 分
964,窗体顶端
965,正确答案： × 我的答案： ×
966,窗体底端
967,45
968,变质岩是由灰岩变质的。
969,1.0 分
970,窗体顶端
971,正确答案： × 我的答案： ×
972,窗体底端
973,46
974,湿度地区的高温天气处于闷热的状态。
975,1.0 分
976,窗体顶端
977,正确答案： √ 我的答案： √
978,窗体底端
979,47
980,土壤中不包含气体。
981,1.0 分
982,窗体顶端
983,正确答案： × 我的答案： ×
984,窗体底端
985,48
986,极地带上只有冰原气候。
987,1.0 分
988,窗体顶端
989,正确答案： × 我的答案： ×
990,窗体底端
991,49
992,按湖水进口方向情况，湖泊可以分成吞吐胡和闭口湖。
993,0.0 分
994,窗体顶端
995,正确答案： × 我的答案： √
996,窗体底端
997,50
998,水汽集中分布在对流层的上部。
999,1.0 分
1000,窗体顶端
1001,正确答案： × 我的答案： ×
1002,窗体底端
1003, 
1004,           微信公众号：琢磨俗僧
1005,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1006,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1007,请发邮件至：cxeytk@foxmail.com
1008,
