,题目
322,我的答案：D
323,19
324,下列关于汉语中“双重否定”的说法错误的是？
325,1.0 分
326,窗体顶端
327,A、
328,分为两类句式
329, 
330,B、
331,双重否定具有疑问句的功能
332, 
333,C、
334,一般的双重否定句式，连用两个否定性词语造成
335, 
336,D、
337,特殊的双重否定句式，是由一个否定性词语和一个反语语气连用造成的
338, 
339,窗体底端
340,我的答案：B
341,20
342,山西话中的“老醯”的本义是什么？
343,1.0 分
344,窗体顶端
345,A、
346,酱油
347, 
348,B、
349,甜酒
350, 
351,C、
352,山西人
353, 
354,D、
355,俗人
356, 
357,窗体底端
358,我的答案：B
359,21
360,以下哪个内容一般不会用于集句联？
361,1.0 分
362,窗体顶端
363,A、
364,诗
365, 
366,B、
367,词
368, 
369,C、
370,人名
371, 
372,D、
373,骈文
374, 
375,窗体底端
376,我的答案：C
377,22
378,以下哪种艺术形式不属于“天桥八大怪”？
379,1.0 分
380,窗体顶端
381,A、
382,赛活驴
383, 
384,B、
385,拉洋片
386, 
387,C、
388,单口相声
389, 
390,D、
391,对口相声
392, 
393,窗体底端
394,我的答案：D
395,23
396,下列关于“开门柳”的解释正确的是？
397,1.0 分
398,窗体顶端
399,A、
400,开门看见一株大柳树
401, 
402,B、
403,在表演刚开始起来就唱
404, 
405,C、
406,为了招揽观众，站在门前的柳树上唱
407, 
408,D、
409,为了招揽观众，在门前的柳树下搭台表演
410, 
411,窗体底端
412,我的答案：B
413,24
414,下列关于“八角鼓”的说法错误的是？
415,1.0 分
416,窗体顶端
417,A、
418,是清末八旗子弟创造出的东西
419, 
420,B、
421,除了唱之外，也有些说口
422, 
423,C、
424,实际上，太平歌词唱的东西就是八角鼓中的曲牌
425, 
426,D、
427,八角鼓曲风高雅，不适合在市民阶层中流行
428, 
429,窗体底端
430,我的答案：D
431,25
432,追溯相声的起源，一直可以追溯到以下哪个阶段？
433,1.0 分
434,窗体顶端
435,A、
436,伶官
437, 
438,B、
439,小丑
440, 
441,C、
442,俳优
443, 
444,D、
445,梨园戏子
446, 
447,窗体底端
448,我的答案：C
449,26
450,哪一年，丁广泉老师如愿拜侯宝林为师
451,1.0 分
452,窗体顶端
453,A、
454,1970年
455, 
456,B、
457,1971年
458, 
459,C、
460,1972年
461, 
462,D、
463,1973年
464, 
465,窗体底端
466,我的答案：D
467,27
468,下列关于俏皮话说法错误的是？
469,1.0 分
470,窗体顶端
471,A、
472,是中国人民特有的智慧与趣味语言
473, 
474,B、
475,是广大人民在生活实践中创造出的一种特殊语言形式
476, 
477,C、
478,一般由三部分组成，第一部分是解释、说明
479, 
480,D、
481,一般前半截是形象的比喻
482, 
483,窗体底端
484,我的答案：C
485,28
486,下列关于“农历”说法错误的是？
487,1.0 分
488,窗体顶端
489,A、
490,以朔望的周期来定月
491, 
492,B、
493,同公历的计月方法是完全一样的
494, 
495,C、
496,用置闰的方法使年平均长度接近太阳回归年
497, 
498,D、
499,安排了二十四节气指导农业生产活动
500, 
501,窗体底端
502,我的答案：B
503,29
504,传统相声需要随着时代的发展而不断更新，以下哪段相声不属于对传统相声的更新？
505,1.0 分
506,窗体顶端
507,A、
508,《推广普通话》
509, 
510,B、
511,《将军图》
512, 
513,C、
514,《挖宝》
515, 
516,D、
517,《无价之宝》
518, 
519,窗体底端
520,我的答案：A
521,30
522,相声作为一门曲艺艺术，其完整定型是在哪个时代？
523,1.0 分
524,窗体顶端
525,A、
526,不好说
527, 
528,B、
529,朱绍文先生的时代
530, 
531,C、
532,寿字辈时代
533, 
534,D、
535,八德时代
536, 
537,窗体底端
538,我的答案：B
539,31
540,下列关于贯口的说法，错误的是？
541,1.0 分
542,窗体顶端
543,A、
544,是相声当中的一种技巧和基本功
545, 
546,B、
547,贯口的“贯”是一气呵成、一贯到底的意思
548, 
549,C、
550,说贯口就是要快速地一气呵成，越快越好
551, 
552,D、
553,在说贯口的过程中，要做到慢而不断，快而不乱
554, 
555,窗体底端
556,我的答案：C
557,32
558,以下哪点不属于“笑忌”？
559,1.0 分
560,窗体顶端
561,A、
562,刺人隐事
563, 
564,B、
565,令人难堪牵强
566, 
567,C、
568,生活中的误会
569, 
570,D、
571,笑中刀
572, 
573,窗体底端
574,我的答案：C
575,33
576,一个笑话之所以能够成为一个笑话需要多个因素的配合，以下哪个因素不在其中之列？
577,1.0 分
578,窗体顶端
579,A、
580,俐齿
581, 
582,B、
583,工模仿
584, 
585,C、
586,记忆力好
587, 
588,D、
589,善变
590, 
591,窗体底端
592,我的答案：C
593,34
594,以下关于相声当中的“学”的要求，说法错误的是？
595,1.0 分
596,窗体顶端
597,A、
598,模拟如真
599, 
600,B、
601,神似
602, 
603,C、
604,形似
605, 
606,D、
607,深层次的模拟
608, 
609,窗体底端
610,我的答案：C
611,35
612,以下关于“清门相声”说法错误的是？
613,1.0 分
614,窗体顶端
615,A、
616,所演曲目用语高雅
617, 
618,B、
619,表演者清高自傲，作艺方式是自娱
620, 
621,C、
622,继承人物之一是陈涌泉先生
623, 
624,D、
625,表演者以此为生
626, 
627,窗体底端
628,我的答案：D
629,36
630,下列关于“莲花落”说法错误的是？
631,1.0 分
632,窗体顶端
633,A、
634,始于宋朝，形成于明朝，盛于清朝的江西新干
635, 
636,B、
637,是当时盲人乞丐行讨而唱的民间曲艺
638, 
639,C、
640,用普通话说唱为主
641, 
642,D、
643,其内容多为劝世文，以惩恶扬善、吉祥纳福为主
644, 
645,窗体底端
646,我的答案：C
647,37
648,以下哪个词汇不适宜描绘侯宝林大师的舞台风度？
649,1.0 分
650,窗体顶端
651,A、
652,洒脱
653, 
654,B、
655,拘谨
656, 
657,C、
658,俊秀
659, 
660,D、
661,儒雅
662, 
663,窗体底端
664,我的答案：B
665,38
666,下列关于“小品文”的说法，错误的是？
667,1.0 分
668,窗体顶端
669,A、
670,是一种散文流派，内容题材不限
671, 
672,B、
673,《史记》中的文章也可算是小品文
674, 
675,C、
676,是一种寓有抒情意味和讽刺性的短小散文
677, 
678,D、
679,古代许多语言优美、带有强烈感情色彩的序、记传和书信都可算作小品文
680, 
681,窗体底端
682,我的答案：B
683,39
684,中国传统中有很多引人发笑的艺术形式，以下哪个不在其中之列？
685,1.0 分
686,窗体顶端
687,A、
688,滑稽戏
689, 
690,B、
691,越剧
692, 
693,C、
694,猜谜语
695, 
696,D、
697,看丑角
698, 
699,窗体底端
700,我的答案：B
701,40
702,下列关于“假大空”的描述，错误的是？
703,1.0 分
704,窗体顶端
705,A、
706,指的是说谎和做事马虎的人
707, 
708,B、
709,指所写文章报告字数虽多，但吹嘘、浮夸成分过大，没什么实际意义
710, 
711,C、
712,形容社会或企业内部的某些体制不合理
713, 
714,D、
715,不仅成为流行语，而且还被中央文件所采纳
716, 
717,窗体底端
718,我的答案：A
719,41
720,下列关于“瘸腿诗”说法错误的是？
721,1.0 分
722,窗体顶端
723,A、
724,也称为“无赖体”
725, 
726,B、
727,通常用来表达严肃的社会现实话题
728, 
729,C、
730,也称为“三句半”
731, 
732,D、
733,诗歌的前三句要求合辙押韵，最后由两三个字收尾
734, 
735,窗体底端
736,我的答案：B
737,42
738,以下关于普通话的描述，错误的是？
739,1.0 分
740,窗体顶端
741,A、
742,以北京语音为标准音
743, 
744,B、
745,以北方语言为基础方言
746, 
747,C、
748,以现代白话文作为与法规范
749, 
750,D、
751,是大和民族共用的语言
752, 
753,窗体底端
754,我的答案：D
755,43
756,1956年之后，出现了一大批的歌颂型相声，以下哪个不是这一时期相声的代表作？
757,1.0 分
758,窗体顶端
759,A、
760,社会主义好
761, 
762,B、
763,夜行记
764, 
765,C、
766,昨天
767, 
768,D、
769,解放思想
770, 
771,窗体底端
772,我的答案：B
773,44
774,下列关于“文哏”说法错误的是？
775,1.0 分
776,窗体顶端
777,A、
778,说起来比较文雅，含有知识性
779, 
780,B、
781,以文学作品为基本内容的段子
782, 
783,C、
784,以叙述为主，有人物行动、戏剧情节
785, 
786,D、
787,多以学唱为主
788, 
789,窗体底端
790,我的答案：D
791,45
792,下列关于《对春联》的说法，错误的是？
793,1.0 分
794,窗体顶端
795,A、
796,是清代旗藉子弟撰写的文字游戏之作
797, 
798,B、
799,同诗词歌赋的韵律是一样的
800, 
801,C、
802,讲究字数相等、对仗工整、弄清平仄
803, 
804,D、
805,是传统相声的经典段子
806, 
807,窗体底端
808,我的答案：B
809,46
810,下列关于习俗的说法错误的是（）。
811,1.0 分
812,窗体顶端
813,A、
814,是个人或集体的传统、传承的风尚
815, 
816,B、
817,习俗就等同于风俗
818, 
819,C、
820,习俗可大可小
821, 
822,D、
823,习俗既可以普遍也可以特殊细小
824, 
825,窗体底端
826,我的答案：B
827,47
828,关于对传统相声的继承，以下哪一点不是继承的原则和标准？
829,1.0 分
830,窗体顶端
831,A、
832,继承其文化
833, 
834,B、
835,继承其艺术
836, 
837,C、
838,越古老的段子越应当继承
839, 
840,D、
841,继承其文学
842, 
843,窗体底端
844,我的答案：C
845,48
846,在朱绍文之后，相声进入到一个繁荣发展的年代，出现了“相声八德”，以下哪位人物不属于“八德”之一？
847,1.0 分
848,窗体顶端
849,A、
850,郭德纲
851, 
852,B、
853,裕德隆
854, 
855,C、
856,焦德海
857, 
858,D、
859,刘德智
860, 
861,窗体底端
862,我的答案：A
863,49
864,1.0 分
865,窗体顶端
866,A、
867,单口相声
868, 
869,B、
870,对口相声
871, 
872,C、
873,相声剧
874, 
875,D、
876,群口相声
877, 
878,窗体底端
879,我的答案：C
880,50
881,相声当中有很多“歪学”的内容，以下哪个不属于“歪学”的成分？
882,1.0 分
883,窗体顶端
884,A、
885,聋子打岔
886, 
887,B、
888,哑巴说话
889, 
890,C、
891,学戏曲
892, 
893,D、
894,学四相
895, 
896,窗体底端
897,我的答案：C
898,1
899,从传统相声来讲，相声分为清门和浑门两大门派。
900,1.0 分
901,窗体顶端
902,我的答案： √
903,窗体底端
904,2
905,顶针续麻中“续麻”的意思就是连续不断、不能间断，这是一种语文的修辞方式。
906,1.0 分
907,窗体顶端
908,我的答案： √
909,窗体底端
910,3
911,相声中的“派”指的就是师承关系。
912,1.0 分
913,窗体顶端
914,我的答案： √
915,窗体底端
916,4
917,相声中的唱分为学唱和本功唱，本功唱就是指太平歌词。
918,1.0 分
919,窗体顶端
920,我的答案： √
921,窗体底端
922,5
923,数字8和汉字“发”中间的谐音关系，完全是毫无缘由出现在生活中的，它不代表任何意义
924,1.0 分
925,窗体顶端
926,我的答案： ×
927,窗体底端
928,6
929,北京的传统民居只是分四合院和大杂院两种，四合院内部不再进一步分等级。
930,1.0 分
931,窗体顶端
932,我的答案： ×
933,窗体底端
934,7
935,尊师爱道是中华民族的传统美德
936,1.0 分
937,窗体顶端
938,我的答案： √
939,窗体底端
940,8
941,相声的历史可以说是“可溯之源虽长，可证之史甚短”。
942,1.0 分
943,窗体顶端
944,我的答案： √
945,窗体底端
946,9
947,相声是以说为主，以逗为先的艺术形式。
948,1.0 分
949,窗体顶端
950,我的答案： √
951,窗体底端
952,10
953,太平歌词是从北京老百姓当中流传起的莲花落的曲调演变过来的。
954,1.0 分
955,窗体顶端
956,我的答案： √
957,窗体底端
958,11
959,“笑友”的意思就是要把观众当做舞台上演员的知心朋友。
960,1.0 分
961,窗体顶端
962,我的答案： √
963,窗体底端
964,12
965,马三立相声的特点可以说是大俗大雅。
966,1.0 分
967,窗体顶端
968,我的答案： √
969,窗体底端
970,13
971,包袱在曲艺中指的是经过周密的组织和安排，铺垫，使语言和事件产生一个大家意想不到的效果。
972,1.0 分
973,窗体顶端
974,我的答案： √
975,窗体底端
976,14
977,包袱越多，说明这个相声段子越好，艺术价值越高。
978,1.0 分
979,窗体顶端
980,我的答案： ×
981,窗体底端
982,15
983,相声当中的绕口令同平时生活中用于练习的绕口令是不一样的。
984,1.0 分
985,窗体顶端
986,我的答案： √
987,窗体底端
988,16
989,相声中的“学”实际上是对原事物的“模仿”。
990,1.0 分
991,窗体顶端
992,我的答案： ×
993,窗体底端
994,17
995,“学”是相声表演的一个理论体系。
996,1.0 分
997,窗体顶端
998,我的答案： √
999,窗体底端
1000,18
1001,柳活是指学唱各种地方戏曲和歌曲，类型可分为歌柳儿和戏柳儿。
1002,1.0 分
1003,窗体顶端
1004,我的答案： √
1005,窗体底端
1006,19
1007,相声表演中的对话性语言实际上是三方交流，即演员和演员、演员和观众的三方交流。
1008,1.0 分
1009,窗体顶端
1010,我的答案： √
1011,窗体底端
1012,20
1013,文人墨客这样一些人因为没有实际的生产生活经验，所以他们对俏皮话的形成没有什么贡献。
1014,1.0 分
1015,窗体顶端
1016,我的答案： ×
1017,窗体底端
1018,21
1019,梅兰芳字鹤鸣
1020,1.0 分
1021,窗体顶端
1022,我的答案： ×
1023,窗体底端
1024,22
1025,“抖机灵”的意思是本身自己知道，却要为了讨好别人，装作不懂的样子。
1026,1.0 分
1027,窗体顶端
1028,我的答案： √
1029,窗体底端
1030,23
1031,一般的百姓称呼“打灯谜”为“破闷儿猜闷儿”。
1032,1.0 分
1033,窗体顶端
1034,我的答案： √
1035,窗体底端
1036,24
1037,侯宝林大师对相声段子中包袱的要求是越多越好。
1038,1.0 分
1039,窗体顶端
1040,我的答案： ×
1041,窗体底端
1042,25
1043,贯口的使用方法和场合很有限，现在相声段子中只有八大贯口
1044,1.0 分
1045,窗体顶端
1046,我的答案： ×
1047,窗体底端
1048,26
1049,京韵大鼓是由流行在河北沧州、河间一带的乐亭大鼓发展而来的，形成于北京一带
1050,1.0 分
1051,窗体顶端
1052,我的答案： ×
1053,窗体底端
1054,27
1055,满汉全席原本是清代宫廷中举办宴会时满人和汉人合做的一种全席
1056,1.0 分
1057,窗体顶端
1058,我的答案： √
1059,窗体底端
1060,28
1061,单口相声是最早的相声表演形式，并且流传至今。
1062,1.0 分
1063,窗体顶端
1064,我的答案： √
1065,窗体底端
1066,29
1067,“笑品”就是笑的艺术的品级以及笑是如何产生的。
1068,1.0 分
1069,窗体顶端
1070,我的答案： √
1071,窗体底端
1072,30
1073,作为一名相声演员，一定要学会刻画人物，并且这个人物一定要在共性中追求其个性。
1074,1.0 分
1075,窗体顶端
1076,我的答案： √
1077,窗体底端
1078,31
1079,噶七马八的意思就是不整齐的意思。
1080,1.0 分
1081,窗体顶端
1082,我的答案： ×
1083,窗体底端
1084,32
1085,相声所创造的流行语同网络所创造的流行语一样，寿命都很短，影响力也很小。
1086,1.0 分
1087,窗体顶端
1088,我的答案： ×
1089,窗体底端
1090,33
1091,数来宝自诞生之初就是撂地演出的形式
1092,1.0 分
1093,窗体顶端
1094,我的答案： ×
1095,窗体底端
1096,34
1097,捧哏的演员一般也称为“量活儿的”。
1098,1.0 分
1099,窗体顶端
1100,我的答案： √
1101,窗体底端
1102,35
1103,1.0 分
1104,窗体顶端
1105,我的答案： √
1106,窗体底端
1107,36
1108,从审美学的观点来看，“笑”能够起到很大的社会功效，比如说增加产量、提高生产效率等等。
1109,0.0 分
1110,窗体顶端
1111,我的答案： √
1112,窗体底端
1113,37
1114,相声当中的“学”可以分为“正学”和“歪学”两种。
1115,1.0 分
1116,窗体顶端
1117,我的答案： √
1118,窗体底端
1119,38
1120,臭美是一种自我感觉当中的美，如果你能够说出来，那么别人一定能够认同你的美丑观
1121,1.0 分
1122,窗体顶端
1123,我的答案： ×
1124,窗体底端
1125,39
1126,传统相声可以说是非物质文化遗产当中的一种，其具有很深的文化底蕴
1127,1.0 分
1128,窗体顶端
1129,我的答案： √
1130,窗体底端
1131,40
1132,俳优是中国古代宫廷中专司歌舞戏剧的艺人。
1133,1.0 分
1134,窗体顶端
1135,我的答案： ×
1136,窗体底端
1137,41
1138,相声的特点除了说学逗唱的技术之外，还有跳出跳入，七分有形、八分有样等等形式。
1139,1.0 分
1140,窗体顶端
1141,我的答案： √
1142,窗体底端
1143,42
1144,中国传统节日有八个，分别是：春节、元宵节、上元节、清明节、端阳节、七夕、中秋节和重阳节。
1145,1.0 分
1146,窗体顶端
1147,我的答案： ×
1148,窗体底端
1149,43
1150,京剧属于相声当中唱的部分，因此，在相声表演的过程中，也可以有唱念坐打。
1151,1.0 分
1152,窗体顶端
1153,我的答案： ×
1154,窗体底端
1155,44
1156,想要成为一名优秀的相声演员，最好的方式就是博学多闻。
1157,1.0 分
1158,窗体顶端
1159,我的答案： √
1160,窗体底端
1161,45
1162,相声当中的唱就只是指模仿唱歌、戏剧等等。
1163,1.0 分
1164,窗体顶端
1165,我的答案： ×
1166,窗体底端
1167,46
1168,山东快书是起源于山东省的一种传统曲艺形式，演唱者一人手持竹板或铜板两块，以快节奏击板叙唱，又名竹板快书。
1169,1.0 分
1170,窗体顶端
1171,我的答案： √
1172,窗体底端
1173,47
1174,“抬杠”一词由北京方言中逐渐引申出来，成为一个褒义的词汇，意为同大家保持一致的步调
1175,1.0 分
1176,窗体顶端
1177,我的答案： ×
1178,窗体底端
1179,48
1180,在相声“学”的过程中，不仅要讲求形似，同时还要神似。
1181,1.0 分
1182,窗体顶端
1183,我的答案： √
1184,窗体底端
1185,49
1186,相声的包袱既要有一定的规则性，同时还需要有一定的技巧。
1187,1.0 分
1188,窗体顶端
1189,我的答案： √
1190,窗体底端
1191,50
1192,作为相声中的唱来说，除了歌曲、戏曲之外，还有一些表演的段子。这些表演的段子在行话中被称为“柳活”
1193,1.0 分
1194,窗体顶端
1195,我的答案： √
1196,窗体底端
1197, 
1198,           微信公众号：琢磨俗僧
1199,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1200,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1201,请发邮件至：cxeytk@foxmail.com
1202,
