,题目
254,B、
255,肾
256,C、
257,胃
258,D、
259,肠道
260,窗体底端
261,正确答案： D 我的答案：D
262,20
263,抗感染免疫的三道防线中第二道防线是（）。
264,1.0 分
265,窗体顶端
266,A、
267,特异和持久的反应
268,B、
269,阻挡和抑制外物入侵
270,C、
271,吞噬和消解侵入感染
272,D、
273,快速反应
274,窗体底端
275,正确答案： D 我的答案：D
276,21
277,人8型疱疹病毒可能引起（）。
278,1.0 分
279,窗体顶端
280,A、
281,肝癌
282,B、
283,卡玻西氏肉瘤
284,C、
285,伯杰氏淋巴瘤
286,D、
287,白血病
288,窗体底端
289,正确答案： B 我的答案：B
290,22
291,流感病毒基因组分为（）片段。
292,1.0 分
293,窗体顶端
294,A、
295,2
296,B、
297,4
298,C、
299,6
300,D、
301,8
302,窗体底端
303,正确答案： D 我的答案：D
304,23
305,历史上造成最大危害的流感病毒爆发于（）。
306,1.0 分
307,窗体顶端
308,A、
309,1903年
310,B、
311,1918年
312,C、
313,1923年
314,D、
315,1934年
316,窗体底端
317,正确答案： B 我的答案：B
318,24
319,原生动物与真菌的差别是（）。
320,1.0 分
321,窗体顶端
322,A、
323,大，有细胞核
324,B、
325,没有细胞壁、可运动
326,C、
327,没有叶绿素、细胞壁
328,D、
329,不产生子实体
330,窗体底端
331,正确答案： B 我的答案：B
332,25
333,慢性肝炎，通过血液、母婴传播的是（）。
334,0.0 分
335,窗体顶端
336,A、
337,甲肝病毒
338,B、
339,乙肝病毒
340,C、
341,丙肝病毒
342,D、
343,丁型肝炎
344,窗体底端
345,正确答案： B 我的答案：C
346,26
347,弓形虫对（）产生的危害最大。
348,1.0 分
349,窗体顶端
350,A、
351,老人
352,B、
353,儿童
354,C、
355,孕妇
356,D、
357,青年
358,窗体底端
359,正确答案： C 我的答案：C
360,27
361,在香菇的结构中，直接释放孢子的是（）。
362,1.0 分
363,窗体顶端
364,A、
365,担子
366,B、
367,菌盖
368,C、
369,菌隔
370,D、
371,菌幕
372,窗体底端
373,正确答案： A 我的答案：A
374,28
375,双向生活史的真菌引起感染时，如果其在人体内生存，那么它一般是以（）生长。
376,0.0 分
377,窗体顶端
378,A、
379,腐生型
380,B、
381,酵母型
382,C、
383,丝状
384,D、
385,群落状
386,窗体底端
387,正确答案： C 我的答案：B
388,29
389,二战期间，日本731部队在我国（）地区实验细菌武器，杀死了超过一万名中国人。
390,1.0 分
391,窗体顶端
392,A、
393,西北
394,B、
395,西南
396,C、
397,东北
398,D、
399,东南
400,窗体底端
401,正确答案： C 我的答案：C
402,30
403,发现病毒是源于贝杰林克对（）的研究。
404,1.0 分
405,窗体顶端
406,A、
407,甘蔗
408,B、
409,香蕉
410,C、
411,烟草
412,D、
413,水稻
414,窗体底端
415,正确答案： C 我的答案：C
416,31
417,大部分情况下，（）不是流感的症状。
418,0.0 分
419,窗体顶端
420,A、
421,发烧，全身不适
422,B、
423,头痛、呕吐、腹泻
424,C、
425,流涕，喉咙疼痛
426,D、
427,发烧，少量流涕
428,窗体底端
429,正确答案： C 我的答案：B
430,32
431,DNA转移杂交第二步是（）。
432,0.0 分
433,窗体顶端
434,A、
435,将DNA从胶转移到膜
436,B、
437,在膜上进行杂交、显色
438,C、
439,电泳将DNA片段分开
440,D、
441,得到有关基因位置的信息
442,窗体底端
443,正确答案： A 我的答案：C
444,33
445,B细胞发育过程中，编码抗体的基因进行组合时，轻链可变基因中V区大约有（）种。
446,1.0 分
447,窗体顶端
448,A、
449,5
450,B、
451,50
452,C、
453,150
454,D、
455,200
456,窗体底端
457,正确答案： C 我的答案：C
458,34
459,（）年，汤飞凡用鸡胚卵黄囊接种法，在国际上首先成功地分离培养出沙眼衣原体。
460,1.0 分
461,窗体顶端
462,A、
463,1954
464,B、
465,1955
466,C、
467,1956
468,D、
469,1957
470,窗体底端
471,正确答案： C 我的答案：C
472,35
473,艾滋病病毒主要攻击的是（）。
474,0.0 分
475,窗体顶端
476,A、
477,T2细胞
478,B、
479,T4细胞
480,C、
481,T6细胞
482,D、
483,T8细胞
484,窗体底端
485,正确答案： D 我的答案：B
486,36如果不进行适当的治疗，黑死病的死亡率达到（）。
487,窗体顶端
488,A、
489,30%
490,B、
491,45%
492,C、
493,60%
494,D、
495,75%
496,窗体底端
497,正确答案： D 
498,37病症观察的第一步应该是（）。
499,窗体顶端
500,A、
501,测试感染方式
502,B、
503,了解症状
504,C、
505,推测感染病原
506,D、
507,分析感染部位
508,窗体底端
509,正确答案： B 
510,38
511,关于甲型肝炎病毒的说法错误的是（）。
512,1.0 分
513,窗体顶端
514,A、
515,引起急性感染
516,B、
517,症状有发烧、黄疸、恶心、厌食、肝肿大
518,C、
519,主要通过食物感染
520,D、
521,一般会痊愈，但比其他人更易复发
522,窗体底端
523,正确答案： D 我的答案：D
524,39
525,根据现阶段的推测，艾滋病现金比较公认的来源是（）动物。
526,1.0 分
527,窗体顶端
528,A、
529,灵长目
530,B、
531,食肉目
532,C、
533,啮齿目
534,D、
535,单孔目
536,窗体底端
537,正确答案： A 我的答案：A
538,40
539,关于乙肝病毒感染结果与年龄的关系，说法错误的是（）。
540,1.0 分
541,窗体顶端
542,A、
543,12个月以前的婴儿基本上没有感染症状
544,B、
545,12个月以前的婴儿慢性感染的几率超过50%
546,C、
547,4岁以上儿童的感染症状影响远高于12个月以前的婴儿
548,D、
549,4岁以上儿童的慢性感染可能性远高于12个月以前的婴儿
550,窗体底端
551,正确答案： C 
552,41不治疗的情况下，梅毒的死亡率约为（）。
553,窗体顶端
554,A、
555,20%
556,B、
557,30%
558,C、
559,40%
560,D、
561,50%
562,窗体底端
563,正确答案： A 
564,42乙肝病毒感染的免疫学检测中，免疫接种产生效果所表现出的形式是（）。
565,窗体顶端
566,A、
567,表面抗原、e抗原、核心抗原的抗体都呈阳性
568,B、
569,表面抗原、e抗体、核心抗原的抗体呈阳性
570,C、
571,只有表面抗原的抗体阳性
572,D、
573,表面抗原、表面抗原抗体、核心抗原抗体呈阳性
574,窗体底端
575,正确答案： C 
576,43关于天花的说法错误的是（）。
577,窗体顶端
578,A、
579,死亡率在30%以上
580,B、
581,可能导致失明等严重残疾
582,C、
583,无特效治疗药物
584,D、
585,主要通过水源传染
586,窗体底端
587,正确答案： D 
588,44主要靶点是核酸合成的药物是（）。
589,窗体顶端
590,A、
591,唑类
592,B、
593,多烯醇
594,C、
595,更昔洛韦
596,D、
597,嘧啶
598,窗体底端
599,正确答案： B 
600,45关于气溶胶说法错误的是（）。
601, 
602,窗体顶端
603,A、
604,微生物与空气成分发生物理、化学作用，稳定地悬浮在空气中
605,B、
606,传播效率高
607,C、
608,随空气短距离扩散
609,D、
610,生物武器制造者最希望达成的效果
611,窗体底端
612,正确答案： C 
613,462004年起高致病性情流感广泛传播开端于（）。
614,窗体顶端
615,A、
616,非洲
617,B、
618,南美
619,C、
620,东南亚
621,D、
622,东欧
623,窗体底端
624,正确答案： C 
625,47下列关于真菌致病性的说法错误的是（）。
626,窗体顶端
627,A、
628,致病性相对较弱
629,B、
630,多为条件治病
631,C、
632,真菌疾病容易根除
633,D、
634,HIV感染和营养不良的情况下均有可能致病
635,窗体底端
636,正确答案： C 
637,48（）在血液中没有吞噬功能，进入身体组织后成为巨噬细胞。
638,窗体顶端
639,A、
640,
641,嗜酸性颗粒细胞
642,
643,B、
644,
645,淋巴细胞
646,
647,C、
648,
649,单核细胞
650,
651,D、
652,
653,嗜碱性颗粒细胞
654,
655,窗体底端
656,正确答案： C 
657,49（），世界卫生组织宣布消灭了天花。
658,窗体顶端
659,A、
660,1965年
661,B、
662,1973年
663,C、
664,1980年
665,D、
666,1992年
667,窗体底端
668,正确答案： C 
669,50根据现有资料，梅毒原发于（）。
670,窗体顶端
671,A、
672,亚洲
673,B、
674,欧洲
675,C、
676,美洲
677,D、
678,大洋洲
679,窗体底端
680,正确答案： C 
681,二、 判断题（题数：50，共 50.0 分）
682,1流感病毒进入血液后产生病毒血症，可能引起发烧的症状，不过一般人体自身的免疫反应会自我调节从而降低体温。（）
683,窗体顶端
684,正确答案： ×
685,窗体底端
686,2免疫包括抗外来污染物的抗肿瘤免疫和抗内在细胞异常生长的抗感染免疫。（）
687, 
688,窗体顶端
689,正确答案： × 
690,窗体底端
691,3狂犬病病毒经动物咬进入人体后，首先在血液中复制，随后逐渐侵入神经系统.
692,窗体顶端
693,正确答案： × 
694,窗体底端
695,4乙肝病毒检测主要指标包括表面抗原、表面抗原的抗体、核心抗原的抗体等三项。（）
696,窗体顶端
697,正确答案： × 
698,窗体底端
699,5人类已经复制出了历史上成最大危害的流感病毒类型。（
700,窗体顶端
701,正确答案： √ 
702,窗体底端
703,6磺胺类药物最早是德国拜耳公司在1970年代发现的。（）
704,窗体顶端
705,正确答案： × 
706,窗体底端
707,7干扰素是一种蛋白质因子，主要由白细胞产生。（）
708,窗体顶端
709,正确答案： × 
710,窗体底端
711,8霍乱弧菌释放的霍乱毒素属于外毒素。（）
712,窗体顶端
713,正确答案： √ 
714,窗体底端
715,9微生物对人类存在有利的一面也有有害的一面，科学研究的方向应该是努力彻底消灭有害的微生物。（）
716,窗体顶端
717,正确答案： × 
718,窗体底端
719,10所有的肿瘤都是和病毒感染有关的。（）
720,窗体顶端
721,正确答案： ×
722,窗体底端
723,11单纯疱疹病毒已经发现6种不同的病毒。（）
724,窗体顶端
725,正确答案： ×
726,窗体底端
727,12破伤风感染几乎不引起局部炎症症状，煮沸即可使之失活。（）
728, 
729,窗体顶端
730,正确答案： × 
731,窗体底端
732,13黑死病得名是因为死时血液颜色远比正常血液颜色深，几乎呈黑色。（）
733, 
734,窗体顶端
735,正确答案： × 
736,窗体底端
737,14感冒可能是由病毒引起的，也有可能是细菌引起的。（）
738, 
739,窗体顶端
740,正确答案： √ 
741,窗体底端
742,15伤寒采用抗生素治疗后，病死率可以降低到1%以下。（）
743,窗体顶端
744,正确答案： √ 
745,窗体底端
746,16免疫耐受对自身抗原发生免疫反应时会发生过敏现象。（）
747,窗体顶端
748,正确答案： × 
749,窗体底端
750,17每年全球发病的肝癌中，有40%与乙肝有关。（）
751, 
752,窗体顶端
753,正确答案： × 
754,窗体底端
755,18艾滋病患者血液中CD4+T细胞每毫升少于100个。（）
756,窗体顶端
757,正确答案： × 
758,窗体底端
759,19当前，疟疾90%以上的病例发生于非洲中部地区。（）
760,窗体顶端
761,正确答案： × 
762,窗体底端
763,20病毒脱壳过程中，病毒复制的部位是细胞质或细胞核。（）
764,窗体顶端
765,正确答案： √ 
766,窗体底端
767,21任何消灭微生物的努力，充其量只能取得暂时的成功，微生物会随时发动反扑。（
768,窗体顶端
769,正确答案： √ 
770,窗体底端
771,22梅毒病毒可能通过胎盘直接传染给胎儿。（）窗体顶端
772,正确答案： √ 
773,窗体底端
774,23麻风病发病缓慢，不易察觉。（）
775,窗体顶端
776,正确答案： √ 
777,窗体底端
778,24结核病可以使染病组织、器官中形成酸化的结核。（）
779,窗体顶端
780,正确答案： × 
781,窗体底端
782,25特异性免疫的B细胞主要成熟于胸腺中。（）
783,窗体顶端
784,正确答案： × 
785,窗体底端
786,26根据2006年的统计，艾滋病人数最多的地区为南部非洲。（）
787, 
788,窗体顶端
789,正确答案： √ 
790,窗体底端
791,27只有脊椎动物才具有产生抗体这种免疫机制。（）
792,窗体顶端
793,正确答案： √ 
794,窗体底端
795,28SARS冠状病毒的复制可以在细胞质中完成。（）
796,窗体顶端
797,正确答案： √
798,窗体底端
799,29细菌缺失了毒力因子后就不会致病。（）
800,窗体顶端
801,正确答案： √ 
802,窗体底端
803,30对乙肝病毒的研究的困难之一在于人的乙肝病毒很难感染实验用的老鼠。（）
804,窗体顶端
805,正确答案： √ 
806,窗体底端
807,31疟原虫致病时会破坏大量红细胞，造成贫血，血液胆色素减少。（）
808,窗体顶端
809,正确答案： × 
810,窗体底端
811,32早期针对结核病的药物治疗大部分情况下只是消除了患者的症状，并没有完全消灭其体内的细菌。（）
812,窗体顶端
813,正确答案： √ 
814,窗体底端
815,33念珠菌可能引起从浅表到系统性感染等各个层次的感染。（）
816,窗体顶端
817,正确答案： √
818,窗体底端
819,34锥虫病主要通过采采蝇在大洋洲传播。（）
820,窗体顶端
821,正确答案： × 
822,窗体底端
823,35贾第鞭毛虫是最常见的皮肤鞭毛虫之一，感染性很强。（）
824,窗体顶端
825,正确答案： × 
826,窗体底端
827,36手足口病多发于8-15岁的青少年当中。（）
828,窗体顶端
829,正确答案： √ 
830,窗体底端
831,37动物传播过程中，病原可以在载体中复制，也可以不复制。（）
832,窗体顶端
833,正确答案： √ 
834,窗体底端
835,38食入微生物毒素引起食物中毒时，病原物不需要在人体中繁殖。（）
836,窗体顶端
837,正确答案： √ 
838,窗体底端
839,39由病毒引起的肿瘤大概占所有肿瘤的45%。（）
840,窗体顶端
841,正确答案： × 
842,窗体底端
843,40抗原的多样性决定完全依靠遗传来区分自我与外来抗原是不可能的。（）
844,窗体顶端
845,正确答案： √ 
846,窗体底端
847,41阿昔洛韦是一种主要的抗病毒药物。（）
848,1.0 分
849,窗体顶端
850,正确答案： √ 
851,窗体底端
852,42从理论上讲，PCR反应第三十轮的产物可能扩展到原来的10亿倍。（）
853,窗体顶端
854,正确答案： √ 
855,窗体底端
856,43病毒与肿瘤的关系并不是决定性的。（）
857,窗体顶端
858,正确答案： √ 
859,窗体底端
860,44标记抗体过程中，可以用酶使微生物发出荧光进行观察。（）
861,窗体顶端
862,正确答案： × 
863,窗体底端
864,45组织胞浆菌通过皮肤感染，课扩散到肝脏、心脏、中枢神经系统。（）
865,窗体顶端
866,正确答案： × 
867,窗体底端
868,46婴幼儿患乙肝后，若不能及时治疗，因为其免疫系统尚未成熟，免疫系统会将乙肝病毒当作自身成分，不予识别排除。（）窗体顶端
869,正确答案： √ 
870,窗体底端
871,47医院中过高的人群密度可能提高感染的机会。（）
872,窗体顶端
873,正确答案： √ 
874,窗体底端
875,48破伤风感染后可能分泌外毒素，造成末端神经系统急性中毒。（）窗体顶端
876,正确答案： × 
877,窗体底端
878,49传统流感疫苗属于灭活疫苗。（）
879,窗体顶端
880,正确答案： √ 
881,窗体底端
882,50病毒在细胞内才有生命力，才能进行繁殖。（）窗体顶端
883,正确答案： √ 
884,窗体底端
885, 
886,           微信公众号：琢磨俗僧
887,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
888,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
889,请发邮件至：cxeytk@foxmail.com
890,
