,题目
139, 
140,D、
141,水中的舟
142, 
143,窗体底端
144,我的答案：D
145,9
146,欧洲文明的四大文化要素中，（）强调强力、制度和法律。
147,1.0 分
148,窗体顶端
149,A、
150,希腊元素
151, 
152,B、
153,罗马元素
154, 
155,C、
156,基督教元素
157, 
158,D、
159,日耳曼元素
160, 
161,窗体底端
162,我的答案：B
163,10
164,关于路德妻子的画像，说法正确的是（）。
165,1.0 分
166,窗体顶端
167,A、
168,为了体现新教中男女平等的思想
169, 
170,B、
171,顺应了当时为名人画像的传统
172, 
173,C、
174,为了突出路德婚姻的重要性
175, 
176,D、
177,为了表现路德普通人的形象
178, 
179,窗体底端
180,我的答案：C
181,11
182,属于希腊艺术特点的是（）。
183,1.0 分
184,窗体顶端
185,A、
186,心灵性
187, 
188,B、
189,现实性
190, 
191,C、
192,理想性
193, 
194,D、
195,创造性
196, 
197,窗体底端
198,我的答案：A
199,12
200,马丁·路德的主要教义包括（）。
201,1.0 分
202,窗体顶端
203,A、
204,行为称义
205, 
206,B、
207,基督徒的自由
208, 
209,C、
210,教廷对《圣经》的唯一解释权
211, 
212,D、
213,神职人员地位高于普通信徒
214, 
215,窗体底端
216,我的答案：B
217,13
218,从国家层面来说，提升软实力不需要（）。
219,1.0 分
220,窗体顶端
221,A、
222,培养高素质的人口和先进生产力的完整的教育体系
223, 
224,B、
225,具有知识创新和贡献能力的科学研究体系
226, 
227,C、
228,国际上有影响的有影响里的传播体系
229, 
230,D、
231,全球协调的双方能力与行政权
232, 
233,窗体底端
234,我的答案：D
235,14
236,关于欧洲文明，说法正确的是（）。
237,1.0 分
238,窗体顶端
239,A、
240,等同于古希腊罗马文明
241, 
242,B、
243,形成于查理大帝时期
244, 
245,C、
246,形成于古希腊罗马时期
247, 
248,D、
249,在查理大帝时期获得长足的发展
250, 
251,窗体底端
252,我的答案：B
253,15
254,人和动物共有的处境不包括（）。
255,1.0 分
256,窗体顶端
257,A、
258,生命处境
259, 
260,B、
261,物质处境
262, 
263,C、
264,社会处境
265, 
266,D、
267,文化处境
268, 
269,窗体底端
270,我的答案：D
271,16
272,文艺复兴之后，人们最终追求的是（）。
273,1.0 分
274,窗体顶端
275,A、
276,自由
277, 
278,B、
279,解放
280, 
281,C、
282,秩序
283, 
284,D、
285,理性
286, 
287,窗体底端
288,我的答案：C
289,17
290,关于农奴制与奴隶制，说法正确的是（）。
291,1.0 分
292,窗体顶端
293,A、
294,奴隶社会的奴隶制等同于封建社会的农奴制
295, 
296,B、
297,相较于奴隶制，农奴制的超经济强制有所减弱
298, 
299,C、
300,农奴不能随意屠杀，但是可以被买卖
301, 
302,D、
303,农奴的自由度和奴隶相差无几
304, 
305,窗体底端
306,我的答案：C
307,18
308,欧洲文明的特性不包括（）。
309,1.0 分
310,窗体顶端
311,A、
312,提高质量
313, 
314,B、
315,充分利用文学艺术的宝库
316, 
317,C、
318,重建“欧洲中心论”
319, 
320,D、
321,强调文明要素的均衡发展和同步发展
322, 
323,窗体底端
324,我的答案：C
325,19
326,在“学力新德”中，强调了人类的创造的是（）。
327,1.0 分
328,窗体顶端
329,A、
330,学
331, 
332,B、
333,力
334, 
335,C、
336,新
337, 
338,D、
339,德
340, 
341,窗体底端
342,我的答案：C
343,20
344,现代国家的六种和谐中不包括（）的和谐。
345,1.0 分
346,窗体顶端
347,A、
348,国家与民族
349, 
350,B、
351,国家和社会
352, 
353,C、
354,经济与政治
355, 
356,D、
357,中央与地方
358, 
359,窗体底端
360,我的答案：C
361,21
362,斯特耶认为，现代国家产生要有四个条件，其中不包括（）。
363,1.0 分
364,窗体顶端
365,A、
366,政治题能够在时间和空间中长期维持
367, 
368,B、
369,私人的，相对永久性的制度产生
370, 
371,C、
372,最后的裁决的权威需要经过共识
373, 
374,D、
375,终于权威的理念
376, 
377,窗体底端
378,我的答案：B
379,22
380,登山宝训中没有提到（）的人有福。
381,1.0 分
382,窗体顶端
383,A、
384,虚心
385, 
386,B、
387,哀痛
388, 
389,C、
390,知足
391, 
392,D、
393,温柔
394, 
395,窗体底端
396,我的答案：C
397,23
398,欧洲在过渡所使用的资源中，没有利用到（）。
399,1.0 分
400,窗体顶端
401,A、
402,古希腊罗马文化
403, 
404,B、
405,教会文化
406, 
407,C、
408,市民文化
409, 
410,D、
411,新创造的事物
412, 
413,窗体底端
414,我的答案：B
415,24
416,关于11世纪的贵族，说法正确的是（）。
417,1.0 分
418,窗体顶端
419,A、
420,是一个全新的阶层
421, 
422,B、
423,全部继承于古老的家族
424, 
425,C、
426,即有新兴阶层也有传统阶层
427, 
428,D、
429,11世纪尚不存在贵族
430, 
431,窗体底端
432,我的答案：C
433,25
434,布克哈特提出的“新人”身上有四个主义，其中不包括（）。
435,1.0 分
436,窗体顶端
437,A、
438,人文主义
439, 
440,B、
441,理性主义
442, 
443,C、
444,理想主义
445, 
446,D、
447,个人主义
448, 
449,窗体底端
450,我的答案：C
451,26
452,关于宗教改革，说法错误的是（）。
453,1.0 分
454,窗体顶端
455,A、
456,中世纪有很多不同人发起的宗教改革
457, 
458,B、
459,马丁·路德第一次在改革中系统地提出了新的学说
460, 
461,C、
462,路德和教会通过出版物进行了大量的论战
463, 
464,D、
465,路德的宗教改革带有自上而下民主运动地特点
466, 
467,窗体底端
468,我的答案：D
469,27
470,代表公权力的政府的存在不需要（）。
471,1.0 分
472,窗体顶端
473,A、
474,文化上的共同意识
475, 
476,B、
477,经济上的联系
478, 
479,C、
480,社会的联系网络
481, 
482,D、
483,强力的集权政府
484, 
485,窗体底端
486,我的答案：D
487,28
488,不是早期人文主义者的是（）。
489,1.0 分
490,窗体顶端
491,A、
492,拉伯雷
493, 
494,B、
495,但丁
496, 
497,C、
498,彼德拉克
499, 
500,D、
501,薄伽丘
502, 
503,窗体底端
504,我的答案：A
505,29
506,彼德拉克为文艺复兴做出的贡献不包括（）。
507,1.0 分
508,窗体顶端
509,A、
510,全新的历史观
511, 
512,B、
513,注重事实
514, 
515,C、
516,创立世俗的教育
517, 
518,D、
519,完全否定君主制
520, 
521,窗体底端
522,我的答案：D
523,30
524,被西方认为是干净的动物的是（）。
525,1.0 分
526,窗体顶端
527,A、
528,兔子
529, 
530,B、
531,牛
532, 
533,C、
534,山羊
535, 
536,D、
537,老鹰
538, 
539,窗体底端
540,我的答案：B
541,31
542,彼德拉克崇尚的三个英雄不包括（）。
543,1.0 分
544,窗体顶端
545,A、
546,凯撒
547, 
548,B、
549,亚历山大
550, 
551,C、
552,所罗门
553, 
554,D、
555,西塞欧
556, 
557,窗体底端
558,我的答案：C
559,32
560,希腊人强调的心灵价值不包括（）的特点。
561,1.0 分
562,窗体顶端
563,A、
564,个别性
565, 
566,B、
567,直觉性
568, 
569,C、
570,随机性
571, 
572,D、
573,形而上
574, 
575,窗体底端
576,我的答案：C
577,33
578,中国文化与欧洲文化相比，具有的特点是（）。
579,1.0 分
580,窗体顶端
581,A、
582,发散型的理念
583, 
584,B、
585,对战斗英雄的崇拜
586, 
587,C、
588,人定胜天
589, 
590,D、
591,反对秩序
592, 
593,窗体底端
594,我的答案：C
595,34
596,不是罗马文化特点的是（）。
597,1.0 分
598,窗体顶端
599,A、
600,多元化
601, 
602,B、
603,无情
604, 
605,C、
606,目的性
607, 
608,D、
609,技术性
610, 
611,窗体底端
612,我的答案：A
613,35
614,日耳曼人的扩张的信念主要来源于（）。
615,1.0 分
616,窗体顶端
617,A、
618,对宗教的虔诚
619, 
620,B、
621,理想的促进作用
622, 
623,C、
624,罗马帝国的衰败
625, 
626,D、
627,对功利的追求
628, 
629,窗体底端
630,我的答案：C
631,36
632,路德认为，人与上帝交流的方式是（）。
633,1.0 分
634,窗体顶端
635,A、
636,阅读《圣经》
637, 
638,B、
639,通过教会
640, 
641,C、
642,自行祈祷
643, 
644,D、
645,寻找机缘
646, 
647,窗体底端
648,我的答案：A
649,37
650,中世纪教会的特征不包括（）。
651,1.0 分
652,窗体顶端
653,A、
654,等级制
655, 
656,B、
657,对世俗的反动
658, 
659,C、
660,理论与社会的矛盾
661, 
662,D、
663,受国王的大力扶持
664, 
665,窗体底端
666,我的答案：D
667,38
668,欧洲出现重大危机的原因不包括（）。
669,1.0 分
670,窗体顶端
671,A、
672,没有稳定的政治秩序
673, 
674,B、
675,政府的功能单一
676, 
677,C、
678,国家发展没有目标
679, 
680,D、
681,科学文化的研究过于强调现实功利
682, 
683,窗体底端
684,我的答案：D
685,39
686,希腊文化中，对于神明的观察角度是（）。
687,1.0 分
688,窗体顶端
689,A、
690,仰视
691, 
692,B、
693,平行
694, 
695,C、
696,俯视
697, 
698,D、
699,敌视
700, 
701,窗体底端
702,我的答案：B
703,40
704,欧洲文明的四大文化要素中，（）强调诗性、和谐和民主。
705,1.0 分
706,窗体顶端
707,A、
708,希腊元素
709, 
710,B、
711,罗马元素
712, 
713,C、
714,基督教元素
715, 
716,D、
717,日耳曼元素
718, 
719,窗体底端
720,我的答案：A
721,41
722,欧洲文明的基础整合了四种元素。其中不包括（）。
723,1.0 分
724,窗体顶端
725,A、
726,希伯来元素
727, 
728,B、
729,基督教元素
730, 
731,C、
732,希腊元素
733, 
734,D、
735,日耳曼元素
736, 
737,窗体底端
738,我的答案：A
739,42
740,希腊文化中，作品的优劣取决于（）的判定。
741,1.0 分
742,窗体顶端
743,A、
744,官方
745, 
746,B、
747,专家
748, 
749,C、
750,民众
751, 
752,D、
753,名人
754, 
755,窗体底端
756,我的答案：C
757,43
758,希腊文化认为，最为困难的是表现（）。
759,1.0 分
760,窗体顶端
761,A、
762,触觉
763, 
764,B、
765,味觉
766, 
767,C、
768,心灵的感觉
769, 
770,D、
771,听觉
772, 
773,窗体底端
774,我的答案：C
775,44
776,希腊人看重的是人的（）。
777,1.0 分
778,窗体顶端
779,A、
780,生命处境
781, 
782,B、
783,物质处境
784, 
785,C、
786,社会处境
787, 
788,D、
789,文化处境
790, 
791,窗体底端
792,我的答案：D
793,45
794,关于大贵族地城堡生活，说法不正确的是（）。
795,1.0 分
796,窗体顶端
797,A、
798,需要协调手下贵族之间的冲突
799, 
800,B、
801,儿女从小过着养尊处优高人一等的生活
802, 
803,C、
804,需要调节领地百姓之间地矛盾
805, 
806,D、
807,儿女的婚姻多是政治联姻
808, 
809,窗体底端
810,我的答案：B
811,46
812,隐修生活最开始是人们为了表达（）。
813,1.0 分
814,窗体顶端
815,A、
816,人们的虔诚
817, 
818,B、
819,对美好生活的向往
820, 
821,C、
822,对社会现实的批判
823, 
824,D、
825,对功利的追求
826, 
827,窗体底端
828,我的答案：C
829,47
830,与特洛伊战争有关的三位女神不包括（）。
831,1.0 分
832,窗体顶端
833,A、
834,雅典娜
835, 
836,B、
837,赫拉
838, 
839,C、
840,阿弗洛狄忒
841, 
842,D、
843,欧芙洛绪涅
844, 
845,窗体底端
846,我的答案：D
847,48
848,意大利的历史地位不包括（）。
849,1.0 分
850,窗体顶端
851,A、
852,古罗马帝国的中心
853, 
854,B、
855,罗马教会的中心
856, 
857,C、
858,文艺复兴的起源地
859, 
860,D、
861,欧盟的起源地
862, 
863,窗体底端
864,我的答案：D
865,49
866,浪漫主义中，想象的空间（）现实的空间。
867,1.0 分
868,窗体顶端
869,A、
870,高于
871, 
872,B、
873,低于
874, 
875,C、
876,等同于
877, 
878,D、
879,类似于
880, 
881,窗体底端
882,我的答案：A
883,50
884,1602年出版的《文功武略之光荣》对贵族做出了定义。其作者是（）。
885,1.0 分
886,窗体顶端
887,A、
888,威廉·塞伽
889, 
890,B、
891,亨利·塞伽
892, 
893,C、
894,理查德三世
895, 
896,D、
897,威廉二世
898, 
899,窗体底端
900,我的答案：A
901,二、 判断题（题数：50，共 50.0 分）
902,1
903,文艺复兴是欧洲由衰及兴的转折点。
904,1.0 分
905,窗体顶端
906,我的答案： √
907,窗体底端
908,2
909,斯特耶认为，随着国家的发展，它留给公私不分、以权谋私的空间也就越小。
910,1.0 分
911,窗体顶端
912,我的答案： √
913,窗体底端
914,3
915,通过对四种元素的整合，欧洲形成了封建制度、贵族制度以及基督教教会制度。
916,1.0 分
917,窗体顶端
918,我的答案： √
919,窗体底端
920,4
921,原始的基督教反对罗马暴力征服的主流文化，反映了人民朴素的愿望。
922,1.0 分
923,窗体顶端
924,我的答案： √
925,窗体底端
926,5
927,希腊人是从原则中产生艺术，罗马人是从规范中产生成功的。
928,1.0 分
929,窗体顶端
930,我的答案： √
931,窗体底端
932,6
933,中国的孔子是第一个提出软实力概念的人。
934,1.0 分
935,窗体顶端
936,我的答案： ×
937,窗体底端
938,7
939,公元395年，狄奥多西去世，罗马帝国正式分为两个部分。
940,1.0 分
941,窗体顶端
942,我的答案： √
943,窗体底端
944,8
945,贵族的变化是随着社会的大环境的变化而变化的。（）
946,1.0 分
947,窗体顶端
948,我的答案： √
949,窗体底端
950,9
951,浪漫主义具有功利性。
952,1.0 分
953,窗体顶端
954,我的答案： ×
955,窗体底端
956,10
957,随着贵族权限的改变，等级贵族逐渐失去了战争方面的作用，转为地方政治的领主。
958,1.0 分
959,窗体顶端
960,我的答案： ×
961,窗体底端
962,11
963,罗伯特•斯克里布纳认为文艺复兴时期的文化理解为对立的精英文化和大众文化是不恰当的。
964,1.0 分
965,窗体顶端
966,我的答案： √
967,窗体底端
968,12
969,浪漫主义特点之一就是在不停地在两个极端之间进行选择。
970,1.0 分
971,窗体顶端
972,我的答案： √
973,窗体底端
974,13
975,民主国家指统一的拥有主权的国家。
976,1.0 分
977,窗体顶端
978,我的答案： √
979,窗体底端
980,14
981,公元1300年前后，随着中世纪政治的进一步发展，贵族开始强调父系继承，仅允许儿子继承财产。
982,1.0 分
983,窗体顶端
984,我的答案： ×
985,窗体底端
986,15
987,现代欧洲普遍承认，基督教文化属于日耳曼文明的延续。
988,1.0 分
989,窗体顶端
990,我的答案： ×
991,窗体底端
992,16
993,巴西勒的主要功绩在于，他把隐修的规定具体化成为了书面的文字，为其他隐修人员提供了借鉴的标准。
994,1.0 分
995,窗体顶端
996,我的答案： √
997,窗体底端
998,17
999,基督教存在天主教、东正教、基督教等多种派别，所以说已经不止是一种宗教。
1000,1.0 分
1001,窗体顶端
1002,我的答案： ×
1003,窗体底端
1004,18
1005,德意志皇帝查理五世和西班牙国王菲利普二世同属于哈布斯堡王朝。
1006,1.0 分
1007,窗体顶端
1008,我的答案： √
1009,窗体底端
1010,19
1011,等级贵族是新兴的贵族阶级。
1012,1.0 分
1013,窗体顶端
1014,我的答案： ×
1015,窗体底端
1016,20
1017,古希腊的城邦可以称为邦国，是因为它几乎等同于现代国家，只不过面积较小。
1018,1.0 分
1019,窗体顶端
1020,我的答案： ×
1021,窗体底端
1022,21
1023,希腊艺术具有向善性，引导人们向善良的方向发展。
1024,1.0 分
1025,窗体顶端
1026,我的答案： √
1027,窗体底端
1028,22
1029,随着资本主义的发展，农奴对农奴主缴纳的逐渐由劳役地租改变为货币地租。
1030,1.0 分
1031,窗体顶端
1032,我的答案： √
1033,窗体底端
1034,23
1035,君士坦丁大帝之所以皈依基督教，是因为罗马文化的传统与基督教的原始传统相似。
1036,1.0 分
1037,窗体顶端
1038,我的答案： ×
1039,窗体底端
1040,24
1041,薄伽丘的三个情结是女性情结、道德情结和人文情结。
1042,1.0 分
1043,窗体顶端
1044,我的答案： ×
1045,窗体底端
1046,25
1047,古典文明包括古希腊文明、古罗马文明以及古埃及文明。
1048,1.0 分
1049,窗体顶端
1050,我的答案： ×
1051,窗体底端
1052,26
1053,早期教会三大派中的民间传教团体主要集合了对于宗教信仰较深的民众，属于自发的聚集行为，不需要教皇的批准。
1054,1.0 分
1055,窗体顶端
1056,我的答案： ×
1057,窗体底端
1058,27
1059,13、14世纪欧洲频繁的战争是贵族衰落的原因之一。
1060,1.0 分
1061,窗体顶端
1062,我的答案： √
1063,窗体底端
1064,28
1065,欧洲的历史告诉我们，政治、经济、军事、文化等方面的文明应该根据社会实际的需要有选择地重点发展，不必面面俱到。
1066,1.0 分
1067,窗体顶端
1068,我的答案： ×
1069,窗体底端
1070,29
1071,罗马社会更加稳定，所以与希腊文化相比，罗马文化更偏重于感性的层面。
1072,1.0 分
1073,窗体顶端
1074,我的答案： ×
1075,窗体底端
1076,30
1077,近代国家重视放权，不会插手干预国家的经济、教育等方面的内容。
1078,1.0 分
1079,窗体顶端
1080,我的答案： ×
1081,窗体底端
1082,31
1083,日耳曼人在侵占了罗马帝国的疆域后，纷纷建立起了完善的国家机器。
1084,1.0 分
1085,窗体顶端
1086,我的答案： ×
1087,窗体底端
1088,32
1089,布克哈特认为，现代欧洲的起源是启蒙运动。
1090,1.0 分
1091,窗体顶端
1092,我的答案： ×
1093,窗体底端
1094,33
1095,希腊女神之所以被塑造成飞扬跋扈的性格，主要表现出妇女对于自由的渴望。
1096,1.0 分
1097,窗体顶端
1098,我的答案： √
1099,窗体底端
1100,34
1101,强调国际与国内的和谐，重视了现代国家密切的纵向交往。
1102,1.0 分
1103,窗体顶端
1104,我的答案： ×
1105,窗体底端
1106,35
1107,基督教教会于中世纪兴起，奠定了基督教在欧洲历史上的地位。
1108,1.0 分
1109,窗体顶端
1110,我的答案： √
1111,窗体底端
1112,36
1113,文艺复兴的文化和古希腊罗马文化是一脉相承的。
1114,1.0 分
1115,窗体顶端
1116,我的答案： √
1117,窗体底端
1118,37
1119,古希腊罗马文明经常被一并提起，主要是因为二者一脉相承，极其类似。
1120,1.0 分
1121,窗体顶端
1122,我的答案： ×
1123,窗体底端
1124,38
1125,古典文明指的是希腊罗马文明，奠定了欧洲文明的基础。
1126,1.0 分
1127,窗体顶端
1128,我的答案： √
1129,窗体底端
1130,39
1131,从文化角度说，欧洲必须联合起来，才能形成欧洲的特色。
1132,1.0 分
1133,窗体顶端
1134,我的答案： √
1135,窗体底端
1136,40
1137,希腊文化虽然想要突破人与神的界限，但是更张扬人性。
1138,1.0 分
1139,窗体顶端
1140,我的答案： √
1141,窗体底端
1142,41
1143,马丁·路德的宗教改革属于社会改革运动。
1144,1.0 分
1145,窗体顶端
1146,我的答案： √
1147,窗体底端
1148,42
1149,丘吉尔认为，在大学里不仅仅需要学习知识，更需要学习塑造完善的人格。
1150,1.0 分
1151,窗体顶端
1152,我的答案： √
1153,窗体底端
1154,43
1155,希腊英雄的悲剧性更多倾向于雅典城邦英雄的悲剧性，斯巴达等城邦通过不同的发展模式避免了类似的悲剧性。
1156,1.0 分
1157,窗体顶端
1158,我的答案： ×
1159,窗体底端
1160,44
1161,《荷马史诗》的原始手稿尚未找到，学术界对于荷马是否真实存在也有一定的怀疑。
1162,1.0 分
1163,窗体顶端
1164,我的答案： √
1165,窗体底端
1166,45
1167,民族之间的文化交流，不仅仅是因为文化本身的优秀性，也是因为不同文化之间地互补性。
1168,1.0 分
1169,窗体顶端
1170,我的答案： √
1171,窗体底端
1172,46
1173,贵族从领主向地主转变，实质上就是贵族政治权利被剥夺。
1174,1.0 分
1175,窗体顶端
1176,我的答案： √
1177,窗体底端
1178,47
1179,马丁·路德与教会的图文论战指的是双方运用文字和图像材料进行论战，不存在口述的成分。
1180,1.0 分
1181,窗体顶端
1182,我的答案： ×
1183,窗体底端
1184,48
1185,路的认为，人被得救是前定的，人不被得救也是前定的。
1186,1.0 分
1187,窗体顶端
1188,我的答案： ×
1189,窗体底端
1190,49
1191,西方的艺术大量存在理想中的作品，所以西方美学并不强调其指引和纠错的作用，更多的是对未来的描述。
1192,1.0 分
1193,窗体顶端
1194,我的答案： ×
1195,窗体底端
1196,50
1197,结合欧洲中世纪发展的历史来看，国家的分裂和政府的衰弱有助于促进后世民主政治的产生。
1198,1.0 分
1199,窗体顶端
1200,我的答案： ×
1201,窗体底端
1202, 
1203,           微信公众号：琢磨俗僧
1204,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1205,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1206,请发邮件至：cxeytk@foxmail.com
1207,
