,题目
305,窗体底端
306,我的答案：D
307,18
308,“众芳芜秽，美人迟暮”出自（）。（1.0分）
309,1.0分
310,窗体顶端
311,A、
312,《人间词话》
313,
314,B、
315,《诗经》
316,
317,C、
318,《文赋》
319,
320,D、
321,《离骚》
322,
323,窗体底端
324,我的答案：D
325,19
326,清代王鹏运属于哪个词学流派？（）（1.0分）
327,1.0分
328,窗体顶端
329,A、
330,常州词派
331,
332,B、
333,教外别传
334,
335,C、
336,建安词派
337,
338,D、
339,临桂词派
340,
341,窗体底端
342,我的答案：D
343,20
344,“一晌凭栏人不见，鲛绡掩泪思量遍”出自（）。（1.0分）
345,1.0分
346,窗体顶端
347,A、
348,李煜
349,
350,B、
351,温庭筠
352,
353,C、
354,李璟
355,
356,D、
357,冯正中
358,
359,窗体底端
360,我的答案：D
361,21
362,关于柳永的词，下列选项错误的是（）。（1.0分）
363,1.0分
364,窗体顶端
365,A、
366,形式上由小令开拓出长调
367,
368,B、
369,内容上由伤春转变为悲秋
370,
371,C、
372,写出小令之中的幽微婉约的好词
373,
374,D、
375,带给人丰富的联想和想象
376,
377,窗体底端
378,我的答案：D
379,22
380,杜甫的《自京窜至凤翔喜达行在所》运用了什么表现手法？（1.0分）
381,1.0分
382,窗体顶端
383,A、
384,赋
385,
386,B、
387,比
388,
389,C、
390,兴
391,
392,D、
393,喻
394,
395,窗体底端
396,我的答案：A
397,23
398,李清照用“学际天人”评价的是下列哪一位？（）（1.0分）
399,1.0分
400,窗体顶端
401,A、
402,温庭筠
403,
404,B、
405,韦庄
406,
407,C、
408,苏轼
409,
410,D、
411,李璟
412,
413,窗体底端
414,我的答案：C
415,24
416,佛教中认为人有“六根”，下列选项属于六根的是（）。（1.0分）
417,1.0分
418,窗体顶端
419,A、
420,色声
421,
422,B、
423,香味
424,
425,C、
426,身意
427,
428,D、
429,触法
430,
431,窗体底端
432,我的答案：C
433,25
434,天以百凶成就一词人，这一观点出自（）。（1.0分）
435,1.0分
436,窗体顶端
437,A、
438,王士祯
439,
440,B、
441,司空图
442,
443,C、
444,严羽
445,
446,D、
447,王国维
448,
449,窗体底端
450,我的答案：D
451,26
452,曹丕在《与吴质书》中为谁美志不遂而叹息？（）（1.0分）
453,1.0分
454,窗体顶端
455,A、
456,屈原
457,
458,B、
459,王粲
460,
461,C、
462,应玚
463,
464,D、
465,李煜
466,
467,窗体底端
468,我的答案：C
469,27
470,以下哪一位被司马迁描述为“其志洁，故其称物芳”？（）（1.0分）
471,1.0分
472,窗体顶端
473,A、
474,汉武帝
475,
476,B、
477,司马相如
478,
479,C、
480,屈原
481,
482,D、
483,太史公
484,
485,窗体底端
486,我的答案：C
487,28
488,周敦颐认为，自李唐以来世人都比较偏爱哪一钟花？（）（1.0分）
489,1.0分
490,窗体顶端
491,A、
492,菊花
493,
494,B、
495,莲花
496,
497,C、
498,梅花
499,
500,D、
501,牡丹
502,
503,窗体底端
504,我的答案：D
505,29
506,由物及心指的是下列哪一种诗歌表现手法？（）（1.0分）
507,1.0分
508,窗体顶端
509,A、
510,赋
511,
512,B、
513,比
514,
515,C、
516,气
517,
518,D、
519,兴
520,
521,窗体底端
522,我的答案：D
523,30
524,晚年的刘永济，别号（）。（1.0分）
525,1.0分
526,窗体顶端
527,A、
528,弘度
529,
530,B、
531,宏度
532,
533,C、
534,诵帚
535,
536,D、
537,知秋翁
538,
539,窗体底端
540,我的答案：D
541,31
542,提出词至李后主，变伶工之词为士大夫之词这一观点的是（）。（1.0分）
543,1.0分
544,窗体顶端
545,A、
546,曹丕
547,
548,B、
549,冯正中
550,
551,C、
552,王水照
553,
554,D、
555,王国维
556,
557,窗体底端
558,我的答案：D
559,32
560,《南溟》这首诗作的名称“南溟”出自什么典故？（）（1.0分）
561,1.0分
562,窗体顶端
563,A、
564,《法华经》
565,
566,B、
567,《山海经》
568,
569,C、
570,《庄子》
571,
572,D、
573,《老子》
574,
575,窗体底端
576,我的答案：C
577,33
578,下列哪一项不是宴乐的构成要素？（）（1.0分）
579,1.0分
580,窗体顶端
581,A、
582,清乐
583,
584,B、
585,胡乐
586,
587,C、
588,法曲
589,
590,D、
591,雅乐
592,
593,窗体底端
594,我的答案：D
595,34
596,“词别是一家”的观点出自（）。（1.0分）
597,1.0分
598,窗体顶端
599,A、
600,苏轼
601,
602,B、
603,吴思道
604,
605,C、
606,王国维
607,
608,D、
609,李清照
610,
611,窗体底端
612,我的答案：D
613,35
614,“手把齐纨相诀绝”中的“齐纨”指的是什么？（）（1.0分）
615,1.0分
616,窗体顶端
617,A、
618,丝绸
619,
620,B、
621,手绢
622,
623,C、
624,扇子
625,
626,D、
627,簪子
628,
629,窗体底端
630,我的答案：C
631,36
632,《花间集》的词主要取材于（）。（1.0分）
633,1.0分
634,窗体顶端
635,A、
636,田园生活
637,
638,B、
639,志向、理想
640,
641,C、
642,美女、爱情
643,
644,D、
645,山河美景
646,
647,窗体底端
648,我的答案：C
649,37
650,词学最早来源于（）。（1.0分）
651,1.0分
652,窗体顶端
653,A、
654,上古诗经
655,
656,B、
657,唐代诗歌
658,
659,C、
660,唐代小说
661,
662,D、
663,宋人笔记
664,
665,窗体底端
666,我的答案：D
667,38
668,“如切如磋，如琢如磨”出自（）。（1.0分）
669,1.0分
670,窗体顶端
671,A、
672,《论语》
673,
674,B、
675,《诗品》
676,
677,C、
678,《诗经》
679,
680,D、
681,《昭明文选》
682,
683,窗体底端
684,我的答案：C
685,39
686,（1.0分）
687,1.0分
688,窗体顶端
689,A、
690,
691,
692,
693,
694,
695,B、
696,
697,
698,
699,
700,
701,C、
702,
703,
704,
705,
706,
707,D、
708,
709,
710,
711,
712,
713,窗体底端
714,我的答案：B
715,40
716,“粉堕百花洲，香残燕子楼”之句出自下列哪一本书？（）（1.0分）
717,1.0分
718,窗体顶端
719,A、
720,《冷斋夜话》
721,
722,B、
723,《蕙风词话》
724,
725,C、
726,《文赋》
727,
728,D、
729,《红楼梦》
730,
731,窗体底端
732,我的答案：D
733,41
734,在《离骚》中，下列不能用来喻托美德、才能的选项是（）。（1.0分）
735,1.0分
736,窗体顶端
737,A、
738,香草
739,
740,B、
741,华服
742,
743,C、
744,蛾眉
745,
746,D、
747,苍天
748,
749,窗体底端
750,我的答案：D
751,42
752,“鞠躬尽瘁，具见开济老臣怀抱”评价的是（）的作品。（1.0分）
753,1.0分
754,窗体顶端
755,A、
756,温庭筠
757,
758,B、
759,韦庄
760,
761,C、
762,李煜
763,
764,D、
765,冯正中
766,
767,窗体底端
768,我的答案：D
769,43
770,“东文学社”对主办人是谁？（）（1.0分）
771,1.0分
772,窗体顶端
773,A、
774,王国维
775,
776,B、
777,田岗佐代治
778,
779,C、
780,汪廉年
781,
782,D、
783,罗振玉
784,
785,窗体底端
786,我的答案：D
787,44
788,“昨夜西风凋碧树，独上高楼，望尽天涯路”的作者是（）。（1.0分）
789,1.0分
790,窗体顶端
791,A、
792,冯延巳
793,
794,B、
795,李清照
796,
797,C、
798,温庭筠
799,
800,D、
801,晏殊
802,
803,窗体底端
804,我的答案：D
805,45
806,下列哪一本著作属于四书五经中“四书”？（）（1.0分）
807,1.0分
808,窗体顶端
809,A、
810,《诗经》
811,
812,B、
813,《礼记》
814,
815,C、
816,《大学》
817,
818,D、
819,《春秋》
820,
821,窗体底端
822,我的答案：C
823,46
824,张惠言认为，欧阳修《蝶恋花·庭院深深深几许》表达的是什么？（）（1.0分）
825,1.0分
826,窗体顶端
827,A、
828,山川河海
829,
830,B、
831,怨别
832,
833,C、
834,闺中思妇
835,
836,D、
837,朝廷党争
838,
839,窗体底端
840,我的答案：D
841,47
842,王国维认为，最早将词诗化的文人是哪一位？（）（1.0分）
843,1.0分
844,窗体顶端
845,A、
846,温庭筠
847,
848,B、
849,韦庄
850,
851,C、
852,苏轼
853,
854,D、
855,李煜
856,
857,窗体底端
858,我的答案：D
859,48
860,“东风夜放花千树，更吹落，星如雨。宝马雕车香满路。”与辛弃疾这首词相关的是什么节日？（）（1.0分）
861,1.0分
862,窗体顶端
863,A、
864,重阳节
865,
866,B、
867,春节
868,
869,C、
870,端午节
871,
872,D、
873,元宵节
874,
875,窗体底端
876,我的答案：D
877,49
878,“嘉会寄诗以亲，离群托诗以怨”，这一观点出自下列哪一本论著？（）（1.0分）
879,1.0分
880,窗体顶端
881,A、
882,《人间词话》
883,
884,B、
885,《诗品》
886,
887,C、
888,《典论·论文》
889,
890,D、
891,《文赋》
892,
893,窗体底端
894,我的答案：B
895,50
896,“悲哉秋之为气也，萧瑟兮草木摇落而变衰”摘自（）。（1.0分）
897,1.0分
898,窗体顶端
899,A、
900,《九歌》
901,
902,B、
903,《九章》
904,
905,C、
906,《九问》
907,
908,D、
909,《九辩》
910,
911,窗体底端
912,我的答案：D
913,1
914,《花间集》与南唐词的写作风格完全相同。（）（1.0分）
915,1.0分
916,窗体顶端
917,我的答案：×
918,窗体底端
919,2
920,欧阳修的《蝶恋花》收录于《花间集》。（）（1.0分）
921,1.0分
922,窗体顶端
923,我的答案：×
924,窗体底端
925,3
926,王国维认为，词能够表达出诗所不达的意念。（）（1.0分）
927,1.0分
928,窗体顶端
929,我的答案：√
930,窗体底端
931,4
932,“历尽艰辛愁句在，老来思咏中兴篇”中的“兴”指的是赋比兴的修辞手法。（）（1.0分）
933,1.0分
934,窗体顶端
935,我的答案：×
936,窗体底端
937,5
938,《浣溪沙》是唐代教坊名曲（）。（1.0分）
939,1.0分
940,窗体顶端
941,我的答案：√
942,窗体底端
943,6
944,诗词中的境界出于外，由外在景物营造。（）（1.0分）
945,1.0分
946,窗体顶端
947,我的答案：×
948,窗体底端
949,7
950,“花落春犹在”这句诗出自鲁迅。（）（1.0分）
951,1.0分
952,窗体顶端
953,我的答案：×
954,窗体底端
955,8
956,《诗经》中的《硕鼠》用了比的修辞手法。（）（1.0分）
957,1.0分
958,窗体顶端
959,我的答案：√
960,窗体底端
961,9
962,词往往能够表达一种感情的本质。（）（1.0分）
963,1.0分
964,窗体顶端
965,我的答案：√
966,窗体底端
967,10
968,李商隐的《九日》是一首表达爱情的诗。（）（1.0分）
969,1.0分
970,窗体顶端
971,我的答案：×
972,窗体底端
973,11
974,李商隐的《锦瑟》也可以作为悼亡诗来理解。（）（1.0分）
975,1.0分
976,窗体顶端
977,我的答案：√
978,窗体底端
979,12
980,“不见南师久，谩说北群空”，这句的修辞手法是用典。（）（1.0分）
981,1.0分
982,窗体顶端
983,我的答案：√
984,窗体底端
985,13
986,阅读过程中的“创造性背离”是新批评流派提出的文学批评理论。（）（1.0分）
987,1.0分
988,窗体顶端
989,我的答案：×
990,窗体底端
991,14
992,《虞美人》的前六句两两对比，表现了永恒与无常。（）（1.0分）
993,1.0分
994,窗体顶端
995,我的答案：√
996,窗体底端
997,15
998,古人有“折柳送别”的说法，因为柳树是“留”的谐音，能够表达相思的感情。（）（1.0分）
999,1.0分
1000,窗体顶端
1001,我的答案：√
1002,窗体底端
1003,16
1004,长门宫指的是冷宫。（）（1.0分）
1005,1.0分
1006,窗体顶端
1007,我的答案：√
1008,窗体底端
1009,17
1010,李清照认为苏轼的《水调歌头》堪称词之鼻祖。（）（1.0分）
1011,1.0分
1012,窗体顶端
1013,我的答案：×
1014,窗体底端
1015,18
1016,贺拉斯的《诗学》是西方美学史上第一部最为系统的美学论著。（）（1.0分）
1017,1.0分
1018,窗体顶端
1019,我的答案：×
1020,窗体底端
1021,19
1022,”自添沉水烧心篆，一任罗衣透体寒”一句出自顾随的《鹧鸪天》。（1.0分）
1023,1.0分
1024,窗体顶端
1025,我的答案：√
1026,窗体底端
1027,20
1028,《花间集》收录了一部分南唐词。（）（1.0分）
1029,1.0分
1030,窗体顶端
1031,我的答案：×
1032,窗体底端
1033,21
1034,诗是体物写志。（）（1.0分）
1035,1.0分
1036,窗体顶端
1037,我的答案：×
1038,窗体底端
1039,22
1040,“望海潮”是中国诗词传统中的一个词牌名。（）（1.0分）
1041,1.0分
1042,窗体顶端
1043,我的答案：√
1044,窗体底端
1045,23
1046,周济是临桂词派的继承人。（）（1.0分）
1047,1.0分
1048,窗体顶端
1049,我的答案：×
1050,窗体底端
1051,24
1052,诗是作者集体无意识的活动。（）（1.0分）
1053,1.0分
1054,窗体顶端
1055,我的答案：×
1056,窗体底端
1057,25
1058,叔本华赞同存天理灭人欲的思想。（）（1.0分）
1059,1.0分
1060,窗体顶端
1061,我的答案：×
1062,窗体底端
1063,26
1064,词能够为读者带来丰富的想象。（）（1.0分）
1065,1.0分
1066,窗体顶端
1067,我的答案：√
1068,窗体底端
1069,27
1070,新批评将文学批评的焦点从作者转移到作品。（）（1.0分）
1071,1.0分
1072,窗体顶端
1073,我的答案：√
1074,窗体底端
1075,28
1076,温庭筠的《菩萨蛮》中只有一首是描写美女追求爱情的。（）（1.0分）
1077,1.0分
1078,窗体顶端
1079,我的答案：×
1080,窗体底端
1081,29
1082,词至李后主，变伶工之词为士大夫之词，这一变化是有心而为的。（）（1.0分）
1083,1.0分
1084,窗体顶端
1085,我的答案：×
1086,窗体底端
1087,30
1088,《花间集》是配合宴乐的唱词，由当时的诗人文士所作。（）（1.0分）
1089,1.0分
1090,窗体顶端
1091,我的答案：√
1092,窗体底端
1093,31
1094,王国维的《人间词话》被誉为“导示未来”的词论著作。（1.0分）
1095,1.0分
1096,窗体顶端
1097,我的答案：√
1098,窗体底端
1099,32
1100,《硕人》是《诗经》豳风中的一首。（）（1.0分）
1101,1.0分
1102,窗体顶端
1103,我的答案：×
1104,窗体底端
1105,33
1106,《水龙吟》创作于苏轼官运正盛之时。（）（1.0分）
1107,1.0分
1108,窗体顶端
1109,我的答案：×
1110,窗体底端
1111,34
1112,冯正中的词侧重于表现官能感觉。（）（1.0分）
1113,1.0分
1114,窗体顶端
1115,我的答案：×
1116,窗体底端
1117,35
1118,小词的描写对象多为怨妇和思妇。（）（1.0分）
1119,1.0分
1120,窗体顶端
1121,我的答案：√
1122,窗体底端
1123,36
1124,最初“词”的概念是指配合乐曲的演唱的歌词。（）（1.0分）
1125,1.0分
1126,窗体顶端
1127,我的答案：√
1128,窗体底端
1129,37
1130,“于今腐草无萤火，终古垂杨有暮鸦”之句出自《阿房宫赋》。（）（1.0分）
1131,1.0分
1132,窗体顶端
1133,我的答案：×
1134,窗体底端
1135,38
1136,文学作品中所造的意境不一定合乎自然。（）（1.0分）
1137,1.0分
1138,窗体顶端
1139,我的答案：×
1140,窗体底端
1141,39
1142,汉语四声中的仄声，包括平、上、去、入四声。（）（1.0分）
1143,1.0分
1144,窗体顶端
1145,我的答案：×
1146,窗体底端
1147,40
1148,张惠言认为，温庭筠的《菩萨蛮》有屈原《离骚》中“初服”之意。（）（1.0分）
1149,1.0分
1150,窗体顶端
1151,我的答案：√
1152,窗体底端
1153,41
1154,“风乍起，吹皱一池春水”一句出自冯延巳。（）（1.0分）
1155,1.0分
1156,窗体顶端
1157,我的答案：√
1158,窗体底端
1159,42
1160,《诗经·十五国风》主要是当时贵族中的著名诗人的作品。（）（1.0分）
1161,1.0分
1162,窗体顶端
1163,我的答案：×
1164,窗体底端
1165,43
1166,冯正中曾官至宰相。（）（1.0分）
1167,1.0分
1168,窗体顶端
1169,我的答案：√
1170,窗体底端
1171,44
1172,《花间集》是中国文学史上最早的词集。（）（1.0分）
1173,1.0分
1174,窗体顶端
1175,我的答案：√
1176,窗体底端
1177,45
1178,“欲寄彩笺兼尺素”中“兼”字的使用是不合逻辑的。（）（1.0分）
1179,1.0分
1180,窗体顶端
1181,我的答案：√
1182,窗体底端
1183,46
1184,陶渊明的《饮酒》运用了“兴”的表现手法。（）（1.0分）
1185,1.0分
1186,窗体顶端
1187,我的答案：×
1188,窗体底端
1189,47
1190,《妙法莲华经》是儒家经书。（）（1.0分）
1191,1.0分
1192,窗体顶端
1193,我的答案：×
1194,窗体底端
1195,48
1196,“望帝春心托杜鹃”中的“托”是入声字。（）（1.0分）
1197,1.0分
1198,窗体顶端
1199,我的答案：√
1200,窗体底端
1201,49
1202,王国维对“境界”二字理解地非常透彻，并提出词以境界为最上的观点。（）（1.0分）
1203,1.0分
1204,窗体顶端
1205,我的答案：×
1206,窗体底端
1207,50
1208,张惠言所指与“小词”大概相近的是乐府之音。（）（1.0分）
1209,1.0分
1210,窗体顶端
1211,我的答案：×
1212,窗体底端
1213,
1214,           微信公众号：琢磨俗僧
1215,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1216,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1217,请发邮件至：cxeytk@foxmail.com
1218,
