,题目
150,《史记》
151,C、
152,《左传》
153,D、
154,《论语》
155,窗体底端
156,我的答案：B
157,12
158,对“民生是当前最大的政治问题”解读有误的是（）。
159,1.0 分
160,窗体顶端
161,A、
162,把穷人量降到最低
163,B、
164,中等收入人群比率提高
165,C、
166,分配制度的不断完善
167,D、
168,形成“正方形”型社会
169,窗体底端
170,我的答案：D
171,13
172,借助于货币这个媒介构建的企业与企业之间的关系即（）。
173,0.0 分
174,窗体顶端
175,A、
176,B2C
177,B、
178,C2C
179,C、
180,B2B
181,D、
182,P2P
183,窗体底端
184,我的答案：D
185,14
186,农耕文明走向工业文明的途径是（）。
187,0.0 分
188,窗体顶端
189,A、
190,工业蚕食农业
191,B、
192,政治移民
193,C、
194,商业移民
195,D、
196,A和C
197,窗体底端
198,我的答案：C
199,15
200,关于交易费用，说法正确的是（）。
201,1.0 分
202,窗体顶端
203,A、
204,内生交易费用是非负的
205,B、
206,社会运行成本中多数属于外生交易费用
207,C、
208,有效的制度设计可以降低内生交易费用
209,D、
210,内生交易费用与外生交易费用相似
211,窗体底端
212,我的答案：C
213,16
214,导致企业消失的最本质因素是（）。
215,1.0 分
216,窗体顶端
217,A、
218,违背了诚信原则
219,B、
220,通货膨胀
221,C、
222,违背了商业社会不可或缺的契约精神
223,D、
224,经济危机
225,窗体底端
226,我的答案：C
227,17
228,一定时期社会的发展不是由资源最富集的地区和人群决定，而是最不足的一部分人决定，这种现象为（）。
229,1.0 分
230,窗体顶端
231,A、
232,过渡配置制
233,B、
234,木桶效应
235,C、
236,结构配置
237,D、
238,资源约束
239,窗体底端
240,我的答案：B
241,18
242,中国历史上比较多的移民方式是（）。
243,1.0 分
244,窗体顶端
245,A、
246,战争移民
247,B、
248,商业移民
249,C、
250,灾害移民
251,D、
252,行政性移民
253,窗体底端
254,我的答案：C
255,19
256,解决“季节性民工”问题，改善劳动的单向流动现象，必须做到（）。
257,1.0 分
258,窗体顶端
259,A、
260,完善公共政策
261,B、
262,弘扬传统文化
263,C、
264,扩大内需
265,D、
266,以上均是
267,窗体底端
268,我的答案：D
269,20
270,下列不属于“要素市场”的是（）。
271,0.0 分
272,窗体顶端
273,A、
274,房地产市场
275,B、
276,商品市场
277,C、
278,产权市场
279,D、
280,劳动力市场
281,窗体底端
282,我的答案：C
283,21
284,土地私有制度在中国历史上的（）被成功推广。
285,1.0 分
286,窗体顶端
287,A、
288,清代
289,B、
290,明朝
291,C、
292,唐朝
293,D、
294,汉代
295,窗体底端
296,我的答案：B
297,22
298,“一日克己复礼，天下归仁焉。”出自（）。
299,1.0 分
300,窗体顶端
301,A、
302,《孟子》
303,B、
304,《道德经》
305,C、
306,《论语》
307,D、
308,《礼记》
309,窗体底端
310,我的答案：C
311,23
312,皮亚杰是一位（）心理学家。
313,1.0 分
314,窗体顶端
315,A、
316,人格
317,B、
318,行为
319,C、
320,认知
321,D、
322,精神
323,窗体底端
324,我的答案：C
325,24
326,中国将在比较长的时期内处于什么样的经济增长率？（）
327,1.0 分
328,窗体顶端
329,A、
330,比较高
331,B、
332,比较低
333,C、
334,不高不低
335,D、
336,以上均不是
337,窗体底端
338,我的答案：A
339,25
340,下列代表工业品出厂价格指数的是（）。
341,1.0 分
342,窗体顶端
343,A、
344,CPI
345,B、
346,GPI
347,C、
348,CIP
349,D、
350,PPI
351,窗体底端
352,我的答案：D
353,26
354,界定财产权利，可以（）。
355,1.0 分
356,窗体顶端
357,A、
358,便于交易谈判
359,B、
360,财产的所有权容易识别
361,C、
362,使交易规则更加明确
363,D、
364,以上都对
365,窗体底端
366,我的答案：D
367,27
368,关于“非流通股”解释不当的是（）。
369,1.0 分
370,窗体顶端
371,A、
372,上市公司中不能在交易市场上自由买卖的股票
373,B、
374,除了流通权与流通股不一样外，其它权利和义务都是完全一样的
375,C、
376,不可以通过拍卖或协议转让的方式来进行流通
377,D、
378,包括国家股、国有法人股、内资等
379,窗体底端
380,我的答案：C
381,28
382,影响人们快乐与否的因素不包括（）。
383,1.0 分
384,窗体顶端
385,A、
386,时间问题
387,B、
388,价格变动指数
389,C、
390,供给的多少
391,D、
392,待遇的增减
393,窗体底端
394,我的答案：C
395,29
396,关于消费需求的说法，下列正确的是（）。
397,1.0 分
398,窗体顶端
399,A、
400,恩格尔系数上升，居民支出规模上升
401,B、
402,恩格尔系数下降，居民支出规模上升
403,C、
404,恩格尔系数不变，居民支出规模上升
405,D、
406,恩格尔悉数不变，居民支出规模下降
407,窗体底端
408,我的答案：B
409,30
410,属于粮食替代物的是（）。
411,1.0 分
412,窗体顶端
413,A、
414,蔬菜
415,B、
416,牛肉
417,C、
418,鸡蛋
419,D、
420,羊肉
421,窗体底端
422,我的答案：A
423,31
424,关于中国改革开放30多年来的情况，分析不属实的是（）。
425,1.0 分
426,窗体顶端
427,A、
428,总体经济增长率的绝对值是上升的
429,B、
430,农村劳动力递减
431,C、
432,城市化率逐步上升
433,D、
434,城市劳动力数量变化不大
435,窗体底端
436,我的答案：D
437,32
438,在为政过程中应理解公权利的拥有者和公民之间的关系是（）。 （）。
439,1.0 分
440,窗体顶端
441,A、
442,商品买者与卖者之间的关系
443,B、
444,企业与消费者之间的关系
445,C、
446,服务者与需求者之间的关系
447,D、
448,委托人与代理人之间的关系
449,窗体底端
450,我的答案：D
451,33
452,马克思的三大社会形态不包括（）。
453,1.0 分
454,窗体顶端
455,A、
456,自然社会
457,B、
458,商品社会
459,C、
460,自由社会
461,D、
462,农业社会
463,窗体底端
464,我的答案：D
465,34
466,据石磊教授的观点，中国处于一种“三元社会”的状态中，其中不包括（）。
467,0.0 分
468,窗体顶端
469,A、
470,农村-城镇
471,B、
472,农业-工商业
473,C、
474,服务业-信息业
475,D、
476,劳动力-资本
477,窗体底端
478,我的答案：A
479,35
480,承包制的缺点有（）。
481,1.0 分
482,窗体顶端
483,A、
484,企业行为短期化
485,B、
486,包盈不包亏
487,C、
488,"外部环境的影响,不利于确定承包基数"
489,D、
490,以上均是
491,窗体底端
492,我的答案：D
493,36
494,“卖粮打白条”的情况最初发生在（）年。
495,0.0 分
496,窗体顶端
497,A、
498,1954
499,B、
500,1967
501,C、
502,1984
503,D、
504,1990
505,窗体底端
506,我的答案：C
507,37
508,劳动力和人的再生产不包括（）。
509,1.0 分
510,窗体顶端
511,A、
512,心力再生产
513,B、
514,脑力再生产
515,C、
516,体力再生产
517,D、
518,智力再生产
519,窗体底端
520,我的答案：D
521,38
522,基本民生问题不包括以下哪一项？（）
523,1.0 分
524,窗体顶端
525,A、
526,公共服务
527,B、
528,基本公共设施
529,C、
530,居民奢侈品消费
531,D、
532,基本消费品
533,窗体底端
534,我的答案：C
535,39
536,吉芬品是指（）。
537,1.0 分
538,窗体顶端
539,A、
540,劣等物品
541,B、
542,可以被替代的物品
543,C、
544,随着价格和需求同升同降的商品
545,D、
546,以上均是
547,窗体底端
548,我的答案：D
549,40
550,下列关于马克思、恩格斯的认识，正确的是（）。
551,1.0 分
552,窗体顶端
553,A、
554,马克思在1857经济学手稿中认为俄国不是非要走商品社会
555,B、
556,马克思一直都认为商品社会必须充分发展
557,C、
558,恩格斯与马克思对土地公有制的态度始终一致
559,D、
560,恩格斯对俄国土地公有制直接走向未来社会的可能持否定态度
561,窗体底端
562,我的答案：D
563,41
564,经济学上定义一个国家是不是市场经济国际，取决于（）。
565,1.0 分
566,窗体顶端
567,A、
568,两层次市场
569,B、
570,两类产品
571,C、
572,配置的差异
573,D、
574,以上均是
575,窗体底端
576,我的答案：D
577,42
578,最早对资源配置理论作出比较深刻讨论的是（）。
579,1.0 分
580,窗体顶端
581,A、
582,马克思
583,B、
584,恩格斯
585,C、
586,亚当•斯密
587,D、
588,威廉•配第
589,窗体底端
590,我的答案：C
591,43
592,在统计城市化率时，其中不包括所谓广义城市人口中的（）。
593,1.0 分
594,窗体顶端
595,A、
596,传统城市的有常住户口居民
597,B、
598,常住但非户籍人口
599,C、
600,流动而不常住的人口
601,D、
602,以上均是
603,窗体底端
604,我的答案：C
605,44
606,下列哪一部著作是亚当·斯密的作品？（）
607,1.0 分
608,窗体顶端
609,A、
610,《赋税论》
611,B、
612,《概率论》
613,C、
614,《道德情操论》
615,D、
616,《自由秩序原理》
617,窗体底端
618,我的答案：C
619,45
620,对“科学和民主”的解读，不正确的是（）。
621,1.0 分
622,窗体顶端
623,A、
624,民主是制度层面上的
625,B、
626,制度上层建筑范畴之内的
627,C、
628,科学是指文化层面上的
629,D、
630,科学是经济基础范围之内的
631,窗体底端
632,我的答案：C
633,46
634,中国第一部企业破产法试行于（）年。
635,1.0 分
636,窗体顶端
637,A、
638,1990
639,B、
640,1988
641,C、
642,1987
643,D、
644,1986
645,窗体底端
646,我的答案：D
647,47
648,中国奢侈性消费的幅度属于什么程度？（）
649,1.0 分
650,窗体顶端
651,A、
652,平稳
653,B、
654,上升
655,C、
656,下降
657,D、
658,以上均不是
659,窗体底端
660,我的答案：B
661,48
662,下列不属于基本公共品的是（）。
663,0.0 分
664,窗体顶端
665,A、
666,基本医疗
667,B、
668,公共卫生
669,C、
670,大学生就业
671,D、
672,基本社会保险
673,窗体底端
674,我的答案：B
675,49
676,中国在（）以后开始使用三次产业的指标。
677,1.0 分
678,窗体顶端
679,A、
680,1978
681,B、
682,1982
683,C、
684,1984
685,D、
686,1985
687,窗体底端
688,我的答案：D
689,50
690,后工业文明的消费方式、审美态度是通过（）进入了中国的社会结构。
691,1.0 分
692,窗体顶端
693,A、
694,高科技与信息化
695,B、
696,信息化与国际化
697,C、
698,商品货币交往和国际化
699,D、
700,商品货币交往
701,窗体底端
702,我的答案：C
703,二、 判断题（题数：50，共 50.0 分）
704,1
705,各个国家基本公共品的配置不是都由政府来主导的 。（）
706,1.0 分
707,窗体顶端
708,我的答案： ×
709,窗体底端
710,2
711,基本健康权是基本人权。（）
712,1.0 分
713,窗体顶端
714,我的答案： √
715,窗体底端
716,3
717,中国经济发展不可忽略的两个因素包括人口和制度因素。（）
718,1.0 分
719,窗体顶端
720,我的答案： √
721,窗体底端
722,4
723,90年代初的“两权分离”改革中“两权”是所有权和经营权。（）
724,1.0 分
725,窗体顶端
726,我的答案： √
727,窗体底端
728,5
729,传统体制下的国有企业，亏损时国家全额补贴。（）
730,1.0 分
731,窗体顶端
732,我的答案： √
733,窗体底端
734,6
735,1981年国有企业中的两权分离是指所有权和经营权的分离。（）
736,1.0 分
737,窗体顶端
738,我的答案： √
739,窗体底端
740,7
741,消费所附带的审美观念包括系列化审美和结构化审美两个部分。（）
742,1.0 分
743,窗体顶端
744,我的答案： √
745,窗体底端
746,8
747,中国除了存在东部和中、西部发展差异以外，实际上还存在南北发展差异。（）
748,1.0 分
749,窗体顶端
750,我的答案： √
751,窗体底端
752,9
753,中国要实现市场经济，必须改变传统的公有制。（）
754,0.0 分
755,窗体顶端
756,我的答案： ×
757,窗体底端
758,10
759,当下在考虑保护资源环境的时候，必须从改变经济增长方式入手。（）
760,1.0 分
761,窗体顶端
762,我的答案： √
763,窗体底端
764,11
765,提高利率是紧缩的货币政策。（）
766,1.0 分
767,窗体顶端
768,我的答案： √
769,窗体底端
770,12
771,传统集权计划体制下的国家之所以没有开放是因为它没有改革。（）
772,1.0 分
773,窗体顶端
774,我的答案： √
775,窗体底端
776,13
777,用民生现象不可以用来解决发展与增长的问题。（）
778,1.0 分
779,窗体顶端
780,我的答案： ×
781,窗体底端
782,14
783,不能有效地扩大内需，势必导致中国经济过分依赖对外贸易。（）
784,1.0 分
785,窗体顶端
786,我的答案： √
787,窗体底端
788,15
789,人类社会在同一个时间界域中只可能有一种社会形态。（）
790,1.0 分
791,窗体顶端
792,我的答案： ×
793,窗体底端
794,16
795,公共品的配置可以通过定价机制的办法来解决。（）
796,1.0 分
797,窗体顶端
798,我的答案： ×
799,窗体底端
800,17
801,市场配置资源一个重要的作用就是被动出清市场。（）
802,1.0 分
803,窗体顶端
804,我的答案： ×
805,窗体底端
806,18
807,参与制是政治学中的一个机制。（）
808,1.0 分
809,窗体顶端
810,我的答案： ×
811,窗体底端
812,19
813,商品市场中的买卖关系可以通过价格调节机制来解决 。（）
814,1.0 分
815,窗体顶端
816,我的答案： √
817,窗体底端
818,20
819,中国农业银行是从50年代的信用合作社中分出来的。（）
820,1.0 分
821,窗体顶端
822,我的答案： √
823,窗体底端
824,21
825,劳动蓄水池的存在实际上是对在业工作者工资水平的一种限制。（）
826,1.0 分
827,窗体顶端
828,我的答案： √
829,窗体底端
830,22
831,不同人群对于同一类的公共品需求强度是一样的，使用方式也是不一样的。（）
832,1.0 分
833,窗体顶端
834,我的答案： ×
835,窗体底端
836,23
837,“滞涨”现象实际上是指失业及通货膨胀的同时经济依旧持续发展的现象。（）
838,1.0 分
839,窗体顶端
840,我的答案： ×
841,窗体底端
842,24
843,市场经济下派生出来的个人可能是追求最大化利润的。（）
844,1.0 分
845,窗体顶端
846,我的答案： ×
847,窗体底端
848,25
849,发展必然是以增长为物质基础，任何意义上的增长都体现为发展。（）
850,1.0 分
851,窗体顶端
852,我的答案： ×
853,窗体底端
854,26
855,情感在经济学模型里面是无法被模型化的。（）
856,1.0 分
857,窗体顶端
858,我的答案： √
859,窗体底端
860,27
861,在市场经济体制环境下，市场配置导致了农村先进生产力流向城市而变为廉价劳动力。（）
862,1.0 分
863,窗体顶端
864,我的答案： √
865,窗体底端
866,28
867,不同群体在不同的发展阶段对同一事情会有完全不同的理解。（）
868,1.0 分
869,窗体顶端
870,我的答案： √
871,窗体底端
872,29
873,市场经济是一个社会化的经济。（）
874,1.0 分
875,窗体顶端
876,我的答案： √
877,窗体底端
878,30
879,所谓的“自然禀赋条件”不均衡分布跟气候条件没有关系。（）
880,1.0 分
881,窗体顶端
882,我的答案： ×
883,窗体底端
884,31
885,“功利主义”在经济学的世界中是个中性的词。（）
886,1.0 分
887,窗体顶端
888,我的答案： √
889,窗体底端
890,32
891,农业在经济学意义上是一个部门经济。（）
892,1.0 分
893,窗体顶端
894,我的答案： ×
895,窗体底端
896,33
897,基本公共服务和基本公共设施都属于民生的范畴。（）
898,1.0 分
899,窗体顶端
900,我的答案： √
901,窗体底端
902,34
903,国民分配初次收入当中，劳动所得远远超出资本所得。（）
904,1.0 分
905,窗体顶端
906,我的答案： ×
907,窗体底端
908,35
909,在1966年中国对外宣称：只有内债，没有外债。（）
910,1.0 分
911,窗体顶端
912,我的答案： ×
913,窗体底端
914,36
915,“刘易斯拐点”是指在工业化过程中，随着农村富余劳动力向非农产业的逐步转移，农村劳动力逐渐减少，最终达到平衡状态。（）
916,1.0 分
917,窗体顶端
918,我的答案： √
919,窗体底端
920,37
921,机制的优化设计可以促进资源的优化配置。（）
922,1.0 分
923,窗体顶端
924,我的答案： √
925,窗体底端
926,38
927,经济增长是增值税的税基。（）
928,1.0 分
929,窗体顶端
930,我的答案： √
931,窗体底端
932,39
933,正向激励、负向激励都是激励机制的组成部分。（）
934,1.0 分
935,窗体顶端
936,我的答案： √
937,窗体底端
938,40
939,汉代时期中国实行单嗣继承制。（）
940,1.0 分
941,窗体顶端
942,我的答案： ×
943,窗体底端
944,41
945,基本公共品可以按照市场规则来配置。（）
946,1.0 分
947,窗体顶端
948,我的答案： ×
949,窗体底端
950,42
951,劳动力要转变为最大化追求货币收入的生产要素，不需要跟资本相结合。（）
952,1.0 分
953,窗体顶端
954,我的答案： ×
955,窗体底端
956,43
957,中国在吸收国外先进文明成果的同时，传统的文化结构也自然的解体了。（）
958,1.0 分
959,窗体顶端
960,我的答案： √
961,窗体底端
962,44
963,市场能够调节供给的条件之一就是供给对价格有反应弹性。（）
964,1.0 分
965,窗体顶端
966,我的答案： √
967,窗体底端
968,45
969,“商品经济充分发展是人类社会不可逾越的一个阶段”是在十八届三中全会的会议上提出的。（）
970,1.0 分
971,窗体顶端
972,我的答案： ×
973,窗体底端
974,46
975,“马太效应”运用在经济学上，实际意味着资源配置的能力下降。（）
976,1.0 分
977,窗体顶端
978,我的答案： √
979,窗体底端
980,47
981,如何约束公共品配置主体的行为是一个制度建设的问题。（）
982,1.0 分
983,窗体顶端
984,我的答案： √
985,窗体底端
986,48
987,经济市场化就是经济生活中的资源配置是由计划者来配置。（）
988,1.0 分
989,窗体顶端
990,我的答案： ×
991,窗体底端
992,49
993,自然配置和计划者配置都属于资源配置的方式。（）
994,1.0 分
995,窗体顶端
996,我的答案： √
997,窗体底端
998,50
999,均等的分享指的是基本公共品的使用权涉及到基本人权。（）
1000,1.0 分
1001,窗体顶端
1002,我的答案： √
1003,窗体底端
1004, 
1005,           微信公众号：琢磨俗僧
1006,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1007,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1008,请发邮件至：cxeytk@foxmail.com
1009,
