,题目
223,14
224,1.0 分
225,窗体顶端
226,A、
227,团结兵民
228, 
229,B、
230,兴兵之计
231, 
232,C、
233,连坐之法
234, 
235,D、
236,保甲之法
237, 
238,窗体底端
239,正确答案： D 我的答案：D
240,15
241,1.0 分
242,窗体顶端
243,A、
244,德国
245, 
246,B、
247,法国
248, 
249,C、
250,美国
251, 
252,D、
253,英国
254, 
255,窗体底端
256,正确答案： B 我的答案：B
257,16
258,1.0 分
259,窗体顶端
260,A、
261,西晋
262, 
263,B、
264,后梁
265, 
266,C、
267,东晋
268, 
269,D、
270,前秦
271, 
272,窗体底端
273,正确答案： C 我的答案：C
274,17
275,1.0 分
276,窗体顶端
277,A、
278,24
279, 
280,B、
281,34
282, 
283,C、
284,44
285, 
286,D、
287,54
288, 
289,窗体底端
290,正确答案： D 我的答案：D
291,18
292,1.0 分
293,窗体顶端
294,A、
295,胡雪岩
296, 
297,B、
298,李鸿章
299, 
300,C、
301,刘坤一
302, 
303,D、
304,曾国藩
305, 
306,窗体底端
307,正确答案： D 我的答案：D
308,19
309,1.0 分
310,窗体顶端
311,A、
312,2
313, 
314,B、
315,3
316, 
317,C、
318,4
319, 
320,D、
321,5
322, 
323,窗体底端
324,正确答案： A 我的答案：A
325,20
326,1.0 分
327,窗体顶端
328,A、
329,荣禄
330, 
331,B、
332,少荃
333, 
334,C、
335,沅弟
336, 
337,D、
338,季高
339, 
340,窗体底端
341,正确答案： C 我的答案：C
342,21
343,0.0 分
344,窗体顶端
345,A、
346,将领
347, 
348,B、
349,武器
350, 
351,C、
352,水师
353, 
354,D、
355,步兵
356, 
357,窗体底端
358,正确答案： C 我的答案：A
359,22
360,1.0 分
361,窗体顶端
362,A、
363,1925年正式定名为湖南大学
364, 
365,B、
366,是古代汉族书院建筑
367, 
368,C、
369,位于湖南长沙
370, 
371,D、
372,属于中国历史上著名的四大书院之一
373, 
374,窗体底端
375,正确答案： A 我的答案：A
376,23
377,0.0 分
378,窗体顶端
379,A、
380,殿试
381, 
382,B、
383,会试
384, 
385,C、
386,乡试
387, 
388,D、
389,童试
390, 
391,窗体底端
392,正确答案： C 我的答案：B
393,24
394,1.0 分
395,窗体顶端
396,A、
397,左宗棠
398, 
399,B、
400,王国维
401, 
402,C、
403,曾国藩
404, 
405,D、
406,曹振镛
407, 
408,窗体底端
409,正确答案： C 我的答案：C
410,25
411,1.0 分
412,窗体顶端
413,A、
414,塔齐布
415, 
416,B、
417,姚启圣
418, 
419,C、
420,曾国藩
421, 
422,D、
423,李鸿章
424, 
425,窗体底端
426,正确答案： C 我的答案：C
427,26
428,1.0 分
429,窗体顶端
430,A、
431,杨秀清
432, 
433,B、
434,陈秀成
435, 
436,C、
437,石达开
438, 
439,D、
440,洪秀全
441, 
442,窗体底端
443,正确答案： D 我的答案：D
444,27
445,1.0 分
446,窗体顶端
447,A、
448,1
449, 
450,B、
451,2
452, 
453,C、
454,3
455, 
456,D、
457,4
458, 
459,窗体底端
460,正确答案： C 我的答案：C
461,28
462,1.0 分
463,窗体顶端
464,A、
465,1860年
466, 
467,B、
468,1861年
469, 
470,C、
471,1862年
472, 
473,D、
474,1863年
475, 
476,窗体底端
477,正确答案： D 我的答案：D
478,29
479,1.0 分
480,窗体顶端
481,A、
482,唐代
483, 
484,B、
485,宋代
486, 
487,C、
488,明代
489, 
490,D、
491,清代
492, 
493,窗体底端
494,正确答案： D 我的答案：D
495,30
496,0.0 分
497,窗体顶端
498,A、
499,金钱
500, 
501,B、
502,恼怒
503, 
504,C、
505,妄语
506, 
507,D、
508,扰民
509, 
510,窗体底端
511,正确答案： D 我的答案：A
512,31
513,1.0 分
514,窗体顶端
515,A、
516,国用不足；官员不精
517, 
518,B、
519,国用不足；队伍不精
520, 
521,C、
522,道德不良；官员不精
523, 
524,D、
525,道德不足；队伍不精
526, 
527,窗体底端
528,正确答案： B 我的答案：B
529,32
530,0.0 分
531,窗体顶端
532,A、
533,祖父是曾玉屏
534, 
535,B、
536,大哥字竹亭
537, 
538,C、
539,其兄弟姐妹共九人
540, 
541,D、
542,五弟在攻南京时病死军中
543, 
544,窗体底端
545,正确答案： B 我的答案：D
546,33
547,1.0 分
548,窗体顶端
549,A、
550,茉莉茶
551, 
552,B、
553,铁观音
554, 
555,C、
556,红茶
557, 
558,D、
559,绿茶
560, 
561,窗体底端
562,正确答案： C 我的答案：C
563,34
564,1.0 分
565,窗体顶端
566,A、
567,瓦特发明蒸汽机
568, 
569,B、
570,法国大革命风潮平息
571, 
572,C、
573,辛亥革命
574, 
575,D、
576,拿破仑去世
577, 
578,窗体底端
579,正确答案： C 我的答案：C
580,35
581,1.0 分
582,窗体顶端
583,A、
584,围攻南京
585, 
586,B、
587,围攻安庆
588, 
589,C、
590,围攻天津
591, 
592,D、
593,围攻北京
594, 
595,窗体底端
596,正确答案： B 我的答案：B
597,36
598,1.0 分
599,窗体顶端
600,A、
601,3
602, 
603,B、
604,4
605, 
606,C、
607,5
608, 
609,D、
610,6
611, 
612,窗体底端
613,正确答案： A 我的答案：A
614,37
615,1.0 分
616,窗体顶端
617,A、
618,操武艺
619, 
620,B、
621,要齐心
622, 
623,C、
624,勤捐助
625, 
626,D、
627,莫逃走
628, 
629,窗体底端
630,正确答案： C 我的答案：C
631,38
632,1.0 分
633,窗体顶端
634,A、
635,浙江
636, 
637,B、
638,广东
639, 
640,C、
641,云南
642, 
643,D、
644,广西
645, 
646,窗体底端
647,正确答案： A 我的答案：A
648,39
649,0.0 分
650,窗体顶端
651,A、
652,立志
653, 
654,B、
655,为学
656, 
657,C、
658,经世思想
659, 
660,D、
661,修身日记
662, 
663,窗体底端
664,正确答案： C 我的答案：A
665,40
666,1.0 分
667,窗体顶端
668,A、
669,茉莉茶
670, 
671,B、
672,铁观音
673, 
674,C、
675,红茶
676, 
677,D、
678,绿茶
679, 
680,窗体底端
681,正确答案： C 我的答案：C
682,41
683,0.0 分
684,窗体顶端
685,A、
686,立志
687, 
688,B、
689,为学
690, 
691,C、
692,经世思想
693, 
694,D、
695,修身日记
696, 
697,窗体底端
698,正确答案： C 我的答案：A
699,42
700,0.0 分
701,窗体顶端
702,A、
703,将领
704, 
705,B、
706,武器
707, 
708,C、
709,水师
710, 
711,D、
712,步兵
713, 
714,窗体底端
715,正确答案： C 我的答案：A
716,43
717,1.0 分
718,窗体顶端
719,A、
720,庄子
721, 
722,B、
723,孟子
724, 
725,C、
726,徐子
727, 
728,D、
729,孔子
730, 
731,窗体底端
732,正确答案： D 我的答案：D
733,44
734,1.0 分
735,窗体顶端
736,A、
737,1865年-1874年
738, 
739,B、
740,1864年-1874年
741, 
742,C、
743,1863年-1874年
744, 
745,D、
746,1862年-1874年
747, 
748,窗体底端
749,正确答案： D 我的答案：D
750,45
751,1.0 分
752,窗体顶端
753,A、
754,没有提拔部下权
755, 
756,B、
757,没有任免文武权
758, 
759,C、
760,没有提高俸禄权
761, 
762,D、
763,没有处事权
764, 
765,窗体底端
766,正确答案： C 我的答案：C
767,46
768,1.0 分
769,窗体顶端
770,A、
771,1854年
772, 
773,B、
774,1855年
775, 
776,C、
777,1856年
778, 
779,D、
780,1857年
781, 
782,窗体底端
783,正确答案： B 我的答案：B
784,47
785, 
786,1.0 分
787,窗体顶端
788,A、
789,塔齐布
790, 
791,B、
792,姚启圣
793, 
794,C、
795,曾国藩
796, 
797,D、
798,李鸿章
799, 
800,窗体底端
801,正确答案： C 我的答案：C
802,48
803,1.0 分
804,窗体顶端
805,A、
806,1
807, 
808,B、
809,2
810, 
811,C、
812,3
813, 
814,D、
815,4
816, 
817,窗体底端
818,正确答案： C 我的答案：C
819,49
820,1.0 分
821,窗体顶端
822,A、
823,1
824, 
825,B、
826,2
827, 
828,C、
829,3
830, 
831,D、
832,4
833, 
834,窗体底端
835,正确答案： C 我的答案：C
836,50
837,0.0 分
838,窗体顶端
839,A、
840,陶澍
841, 
842,B、
843,胡宏
844, 
845,C、
846,贺长龄
847, 
848,D、
849,魏源
850, 
851,窗体底端
852,正确答案： B 我的答案：A
853,1
854,1.0 分
855,窗体顶端
856,正确答案： × 我的答案： ×
857,窗体底端
858,2
859,1.0 分
860,窗体顶端
861,正确答案： √ 我的答案： √
862,窗体底端
863,3
864,0.0 分
865,窗体顶端
866,正确答案： √ 我的答案： ×
867,窗体底端
868,4
869,1.0 分
870,窗体顶端
871,正确答案： × 我的答案： ×
872,窗体底端
873,5
874,1.0 分
875,窗体顶端
876,正确答案： × 我的答案： ×
877,窗体底端
878,6
879,1.0 分
880,窗体顶端
881,正确答案： × 我的答案： ×
882,窗体底端
883,7
884,1.0 分
885,窗体顶端
886,正确答案： × 我的答案： ×
887,窗体底端
888,8
889,1.0 分
890,窗体顶端
891,正确答案： × 我的答案： ×
892,窗体底端
893,9
894,0.0 分
895,窗体顶端
896,正确答案： × 我的答案： √
897,窗体底端
898,10
899,1.0 分
900,窗体顶端
901,正确答案： √ 我的答案： √
902,窗体底端
903,11
904,1.0 分
905,窗体顶端
906,正确答案： × 我的答案： ×
907,窗体底端
908,12
909,1.0 分
910,窗体顶端
911,正确答案： × 我的答案： ×
912,窗体底端
913,13
914,1.0 分
915,窗体顶端
916,正确答案： √ 我的答案： √
917,窗体底端
918,14
919,1.0 分
920,窗体顶端
921,正确答案： √ 我的答案： √
922,窗体底端
923,15
924,1.0 分
925,窗体顶端
926,正确答案： × 我的答案： ×
927,窗体底端
928,16
929,0.0 分
930,窗体顶端
931,正确答案： × 我的答案： √
932,窗体底端
933,17
934,1.0 分
935,窗体顶端
936,正确答案： × 我的答案： ×
937,窗体底端
938,18
939,1.0 分
940,窗体顶端
941,正确答案： × 我的答案： ×
942,窗体底端
943,19
944,1.0 分
945,窗体顶端
946,正确答案： × 我的答案： ×
947,窗体底端
948,20
949,1.0 分
950,窗体顶端
951,正确答案： √ 我的答案： √
952,窗体底端
953,21
954,1.0 分
955,窗体顶端
956,正确答案： × 我的答案： ×
957,窗体底端
958,22
959,1.0 分
960,窗体顶端
961,正确答案： √ 我的答案： √
962,窗体底端
963,23
964,1.0 分
965,窗体顶端
966,正确答案： √ 我的答案： √
967,窗体底端
968,24
969,1.0 分
970,窗体顶端
971,正确答案： √ 我的答案： √
972,窗体底端
973,25
974,1.0 分
975,窗体顶端
976,正确答案： √ 我的答案： √
977,窗体底端
978,26
979,1.0 分
980,窗体顶端
981,正确答案： × 我的答案： ×
982,窗体底端
983,27
984,1.0 分
985,窗体顶端
986,正确答案： √ 我的答案： √
987,窗体底端
988,28
989,1.0 分
990,窗体顶端
991,正确答案： √ 我的答案： √
992,窗体底端
993,29
994,1.0 分
995,窗体顶端
996,正确答案： √ 我的答案： √
997,窗体底端
998,30
999,1.0 分
1000,窗体顶端
1001,正确答案： √ 我的答案： √
1002,窗体底端
1003,31
1004,1.0 分
1005,窗体顶端
1006,正确答案： × 我的答案： ×
1007,窗体底端
1008,32
1009,1.0 分
1010,窗体顶端
1011,正确答案： × 我的答案： ×
1012,窗体底端
1013,33
1014,1.0 分
1015,窗体顶端
1016,正确答案： × 我的答案： ×
1017,窗体底端
1018,34
1019,1.0 分
1020,窗体顶端
1021,正确答案： × 我的答案： ×
1022,窗体底端
1023,35
1024,1.0 分
1025,窗体顶端
1026,正确答案： × 我的答案： ×
1027,窗体底端
1028,36
1029,1.0 分
1030,窗体顶端
1031,正确答案： × 我的答案： ×
1032,窗体底端
1033,37
1034,1.0 分
1035,窗体顶端
1036,正确答案： √ 我的答案： √
1037,窗体底端
1038,38
1039,0.0 分
1040,窗体顶端
1041,正确答案： √ 我的答案： ×
1042,窗体底端
1043,39
1044,1.0 分
1045,窗体顶端
1046,正确答案： × 我的答案： ×
1047,窗体底端
1048,40
1049,1.0 分
1050,窗体顶端
1051,正确答案： √ 我的答案： √
1052,窗体底端
1053,41
1054,0.0 分
1055,窗体顶端
1056,正确答案： × 我的答案： √
1057,窗体底端
1058,42
1059,1.0 分
1060,窗体顶端
1061,正确答案： √ 我的答案： √
1062,窗体底端
1063,43
1064,1.0 分
1065,窗体顶端
1066,正确答案： × 我的答案： ×
1067,窗体底端
1068,44
1069,1.0 分
1070,窗体顶端
1071,正确答案： × 我的答案： ×
1072,窗体底端
1073,45
1074,1.0 分
1075,窗体顶端
1076,正确答案： √ 我的答案： √
1077,窗体底端
1078,46
1079,1.0 分
1080,窗体顶端
1081,正确答案： √ 我的答案： √
1082,窗体底端
1083,47
1084,1.0 分
1085,窗体顶端
1086,正确答案： × 我的答案： ×
1087,窗体底端
1088,48
1089,1.0 分
1090,窗体顶端
1091,正确答案： √ 我的答案： √
1092,窗体底端
1093,49
1094,1.0 分
1095,窗体顶端
1096,正确答案： √ 我的答案： √
1097,窗体底端
1098,50
1099,1.0 分
1100,窗体顶端
1101,正确答案： × 我的答案： ×
1102,窗体底端
1103, 
1104,           微信公众号：琢磨俗僧
1105,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1106,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1107,请发邮件至：cxeytk@foxmail.com
1108,
