,题目
177,19
178,B、
179,20
180,C、
181,21
182,D、
183,22
184,窗体底端
185,我的答案：C
186,14
187,日本哪一地区拥有均属于日本名胜的27处之多的国立公园？（）
188,1.0 分
189,窗体顶端
190,A、
191,东北地区
192,B、
193,中部地区
194,C、
195,九州地区
196,D、
197,北海道地区
198,窗体底端
199,我的答案：C
200,15
201,美国占领军对日本经济实行的三大政策不包括（）。。
202,1.0 分
203,窗体顶端
204,A、
205,财阀解体
206,B、
207,土地改革
208,C、
209,确立劳动权
210,D、
211,整风运动
212,窗体底端
213,我的答案：D
214,16
215,东京距离纽约的距离约为（ ）。
216,1.0 分
217,窗体顶端
218,A、
219,8910公里
220,B、
221,9550公里
222,C、
223,8740公里
224,D、
225,10850公里
226,窗体底端
227,我的答案：D
228,17
229,世界500强企业所占比重最高的国家是？（）
230,1.0 分
231,窗体顶端
232,A、
233,法国
234,B、
235,日本
236,C、
237,德国
238,D、
239,美国
240,窗体底端
241,我的答案：D
242,18
243,日本最早的时代是（）。
244,1.0 分
245,窗体顶端
246,A、
247,江户时代
248,B、
249,奈良时代
250,C、
251,镰仓时代
252,D、
253,绳纹式文化时代
254,窗体底端
255,我的答案：D
256,19
257,打开日本第一个文化全面昌盛局面的时代是（）。
258,1.0 分
259,窗体顶端
260,A、
261,古坟时代
262,B、
263,奈良时代
264,C、
265,绳纹式文化时代
266,D、
267,飞鸟时代
268,窗体底端
269,我的答案：B
270,20
271,日本神山“富士山”的海拔约为（ ）。
272,1.0 分
273,窗体顶端
274,A、
275,3589米
276,B、
277,3685米
278,C、
279,3776米
280,D、
281,4352米
282,窗体底端
283,我的答案：C
284,21
285,天皇是什么神的化身？（）
286,0.0 分
287,窗体顶端
288,A、
289,孔雀
290,B、
291,白鸟
292,C、
293,太阳
294,D、
295,月亮
296,窗体底端
297,我的答案：A
298,22
299,日本国宝级动物是（）。
300,1.0 分
301,窗体顶端
302,A、
303,白鸟
304,B、
305,日本狼
306,C、
307,丹顶鹤
308,D、
309,朱鹮
310,窗体底端
311,我的答案：D
312,23
313,日本第一部打字机出现的时间是（）。
314,0.0 分
315,窗体顶端
316,A、
317,1975年
318,B、
319,1976年
320,C、
321,1977年
322,D、
323,1978年
324,窗体底端
325,我的答案：B
326,24
327,日本人最爱喝酒的地方是（）。日本人最爱在什么地方喝酒？（）
328,1.0 分
329,窗体顶端
330,A、
331,家中
332,B、
333,酒店
334,C、
335,居酒屋
336,D、
337,酒吧
338,窗体底端
339,我的答案：C
340,25
341,“NHK”指的是（）。
342,1.0 分
343,窗体顶端
344,A、
345,民间放送
346,B、
347,日本电影
348,C、
349,日本教育
350,D、
351,日本放送协会
352,窗体底端
353,我的答案：D
354,26
355,日本首个世界博览会举办的时间是（）年。
356,1.0 分
357,窗体顶端
358,A、
359,1960
360,B、
361,1965
362,C、
363,1970
364,D、
365,1975
366,窗体底端
367,我的答案：C
368,27
369,对外贸易居世界第一的是哪个国家？（）
370,0.0 分
371,窗体顶端
372,A、
373,日本
374,B、
375,中国
376,C、
377,美国
378,D、
379,德国
380,窗体底端
381,我的答案：B
382,28
383,哪一年日军侵华，迫使清政府签订割地赔银的《马关条约》。（）
384,1.0 分
385,窗体顶端
386,A、
387,1893年
388,B、
389,1894年
390,C、
391,1895年
392,D、
393,1896年
394,窗体底端
395,我的答案：C
396,29
397,日本参议院议员任期为几年？（）
398,1.0 分
399,窗体顶端
400,A、
401,4
402,B、
403,5
404,C、
405,6
406,D、
407,10
408,窗体底端
409,我的答案：C
410,30
411,哪个国家鱼的消费量为世界第一？（）
412,0.0 分
413,窗体顶端
414,A、
415,美国
416,B、
417,加拿大
418,C、
419,澳大利亚
420,D、
421,日本
422,窗体底端
423,我的答案：A
424,31
425,水泥生产量居世界第一的国家是（）。
426,1.0 分
427,窗体顶端
428,A、
429,美国
430,B、
431,日本
432,C、
433,中国
434,D、
435,印度
436,窗体底端
437,我的答案：C
438,32
439,哪一年，日本制造的汽车和电器在全世界通行无阻。（）
440,0.0 分
441,窗体顶端
442,A、
443,1960
444,B、
445,1970
446,C、
447,1980
448,D、
449,1990
450,窗体底端
451,我的答案：D
452,33
453,日本参议院议员任期为几年？（）
454,1.0 分
455,窗体顶端
456,A、
457,4
458,B、
459,5
460,C、
461,6
462,D、
463,10
464,窗体底端
465,我的答案：C
466,34
467,日本的房屋，木造结构覆盖率为（）。
468,0.0 分
469,窗体顶端
470,A、
471,0.91
472,B、
473,0.92
474,C、
475,0.93
476,D、
477,0.94
478,窗体底端
479,我的答案：C
480,35
481,日本国鸟是（）。
482,0.0 分
483,窗体顶端
484,A、
485,白鸟
486,B、
487,朱鹮
488,C、
489,雉
490,D、
491,狼
492,窗体底端
493,我的答案：B
494,36
495,日本的房屋，木造结构覆盖率为（）。
496,0.0 分
497,窗体顶端
498,A、
499,0.91
500,B、
501,0.92
502,C、
503,0.93
504,D、
505,0.94
506,窗体底端
507,我的答案：C
508,37
509,日本国歌已有多少年的历史（）？
510,0.0 分
511,窗体顶端
512,A、
513,900
514,B、
515,1000
516,C、
517,1300
518,D、
519,1500
520,窗体底端
521,我的答案：C
522,38
523,日本富士山最后一次喷发是在哪一年？（ ）
524,1.0 分
525,窗体顶端
526,A、
527,1705年
528,B、
529,1706年
530,C、
531,1707年
532,D、
533,1708年
534,窗体底端
535,我的答案：C
536,39
537,日语中“kimi”的意思指的是（）。
538,1.0 分
539,窗体顶端
540,A、
541,我
542,B、
543,他
544,C、
545,你
546,D、
547,我们
548,窗体底端
549,我的答案：C
550,40
551,日本人具有选举权的年龄是在多少周岁以上？
552,1.0 分
553,窗体顶端
554,A、
555,20
556,B、
557,21
558,C、
559,22
560,D、
561,23
562,窗体底端
563,我的答案：A
564,41
565,苏联解体之前，第一钢铁大国是（）。
566,0.0 分
567,窗体顶端
568,A、
569,美国
570,B、
571,英国
572,C、
573,苏联
574,D、
575,中国
576,窗体底端
577,我的答案：D
578,42
579,以下属于日本宪法内容的是（）。
580,1.0 分
581,窗体顶端
582,A、
583,尊重人权
584,B、
585,和平主义
586,C、
587,主权在民
588,D、
589,以上都是
590,窗体底端
591,我的答案：D
592,43
593,日本在世界人口排名是第几位？（ ）
594,0.0 分
595,窗体顶端
596,A、
597,8
598,B、
599,9
600,C、
601,10
602,D、
603,11
604,窗体底端
605,我的答案：B
606,44
607,日本历史上有过几位女皇？（）
608,1.0 分
609,窗体顶端
610,A、
611,8
612,B、
613,9
614,C、
615,10
616,D、
617,11
618,窗体底端
619,我的答案：C
620,45
621,( )年日本制定新宪法。
622,0.0 分
623,窗体顶端
624,A、
625,1945
626,B、
627,1946
628,C、
629,1947
630,D、
631,1948
632,窗体底端
633,我的答案：C
634,46
635,水泥生产量居世界第一的国家是（）。
636,1.0 分
637,窗体顶端
638,A、
639,美国
640,B、
641,日本
642,C、
643,中国
644,D、
645,印度
646,窗体底端
647,我的答案：C
648,47
649,日本国宝级动物是（）。
650,1.0 分
651,窗体顶端
652,A、
653,白鸟
654,B、
655,日本狼
656,C、
657,丹顶鹤
658,D、
659,朱鹮
660,窗体底端
661,我的答案：D
662,48
663,以下不属于日本典型的7公害的是（）。
664,1.0 分
665,窗体顶端
666,A、
667,大气污染
668,B、
669,土壤污染
670,C、
671,噪音
672,D、
673,白色污染
674,窗体底端
675,我的答案：D
676,49
677,日本三大报纸不包括（）。
678,1.0 分
679,窗体顶端
680,A、
681,《每日新闻》
682,B、
683,《朝日新闻》
684,C、
685,《人民日报》
686,D、
687,《读卖新闻》
688,窗体底端
689,我的答案：C
690,50
691,日本列车分为三种，其中不包括（）。
692,1.0 分
693,窗体顶端
694,A、
695,普通
696,B、
697,急行
698,C、
699,特急
700,D、
701,加速
702,窗体底端
703,我的答案：D
704,二、 判断题（题数：50，共 50.0 分）
705,1
706,东京与美国的纽约、法国的巴黎并称为“世界三大城市”。（）
707,0.0 分
708,窗体顶端
709,我的答案： √
710,窗体底端
711,2
712,日本非常重视质量管理。（）
713,1.0 分
714,窗体顶端
715,我的答案： √
716,窗体底端
717,3
718,汉字是世界上为数不多的表意语言。（）
719,1.0 分
720,窗体顶端
721,我的答案： √
722,窗体底端
723,4
724,徐福子孙墓坐落于神奈川县的妙善寺内，发现时确信有着二千二百年历史的徐福东渡真的来到日本。（）
725,1.0 分
726,窗体顶端
727,我的答案： √
728,窗体底端
729,5
730,日本大企业与小企业工资水平差别不大。（）
731,1.0 分
732,窗体顶端
733,我的答案： ×
734,窗体底端
735,6
736,姬路城与和熊本城、弘前城合称为日本三大名城。（）
737,1.0 分
738,窗体顶端
739,我的答案： ×
740,窗体底端
741,7
742,公元3-4世纪，日本从中国传入种植技术。（）
743,1.0 分
744,窗体顶端
745,我的答案： ×
746,窗体底端
747,8
748,金阁寺坐落于京都，被日本政府指定为国宝。
749,1.0 分
750,窗体顶端
751,我的答案： √
752,窗体底端
753,9
754,日本从北到南岛屿依次为：北海道、本州、九州、四国。（ ）
755,1.0 分
756,窗体顶端
757,我的答案： ×
758,窗体底端
759,10
760,日本人寿命偏高。（）
761,1.0 分
762,窗体顶端
763,我的答案： √
764,窗体底端
765,11
766,日本入夏不久会出现梅雨期，且持续时间较长。（ ）
767,1.0 分
768,窗体顶端
769,我的答案： √
770,窗体底端
771,12
772,北海道植物多针叶树。（）
773,1.0 分
774,窗体顶端
775,我的答案： √
776,窗体底端
777,13
778,日本一日三餐基本是“早简、午轻、晚重”。（）
779,1.0 分
780,窗体顶端
781,我的答案： √
782,窗体底端
783,14
784,按照日本惯例，家庭财政大权要交由妻子掌管。（）
785,1.0 分
786,窗体顶端
787,我的答案： √
788,窗体底端
789,15
790,“花道”又称“华道”，“华”乃“莲华”之简称。（）
791,1.0 分
792,窗体顶端
793,我的答案： √
794,窗体底端
795,16
796,日本国会有众议院和参议院。（）
797,1.0 分
798,窗体顶端
799,我的答案： √
800,窗体底端
801,17
802,日本武士道始于平安时代，17-19世纪后期受儒家思想影响形成武士阶级的道德体系。（）
803,0.0 分
804,窗体顶端
805,我的答案： √
806,窗体底端
807,18
808,日本失业率高于英国。（）
809,1.0 分
810,窗体顶端
811,我的答案： ×
812,窗体底端
813,19
814,日本的大学包括学部和大学院。（）
815,1.0 分
816,窗体顶端
817,我的答案： √
818,窗体底端
819,20
820,日本大米生产量居世界第一。（）
821,1.0 分
822,窗体顶端
823,我的答案： ×
824,窗体底端
825,21
826,日本企业内工会对企业支持作用很大。（）
827,1.0 分
828,窗体顶端
829,我的答案： √
830,窗体底端
831,22
832,1904年，日军再度侵占旅顺。（）
833,0.0 分
834,窗体顶端
835,我的答案： √
836,窗体底端
837,23
838,算盘是16世纪由中国传入日本的。（）
839,1.0 分
840,窗体顶端
841,我的答案： √
842,窗体底端
843,24
844,姬路城与和熊本城、弘前城合称为日本三大名城。（）
845,1.0 分
846,窗体顶端
847,我的答案： ×
848,窗体底端
849,25
850,日语中词组合以后训读居多。（）
851,0.0 分
852,窗体顶端
853,我的答案： √
854,窗体底端
855,26
856,日本战前人口由农村向城市集中。（)
857,0.0 分
858,窗体顶端
859,我的答案： √
860,窗体底端
861,27
862,日本人送礼爱送单数。（）
863,1.0 分
864,窗体顶端
865,我的答案： √
866,窗体底端
867,28
868,日本地形复杂，河流短急，海岸线曲折。（ ）
869,1.0 分
870,窗体顶端
871,我的答案： √
872,窗体底端
873,29
874,大量过剩资金追逐相对稀缺的投资机会，造成资产价格狂涨，从而导致日本经济经济泡沫。（）
875,1.0 分
876,窗体顶端
877,我的答案： √
878,窗体底端
879,30
880,现在日本流行的茶道是10世纪由千利休创立的。（）
881,0.0 分
882,窗体顶端
883,我的答案： √
884,窗体底端
885,31
886,日本是世界上红叶最美的国家。（ ）
887,1.0 分
888,窗体顶端
889,我的答案： ×
890,窗体底端
891,32
892,雄才大略而忽略细节的精英，在日本企业往往得不到太好的发展。（）
893,1.0 分
894,窗体顶端
895,我的答案： √
896,窗体底端
897,33
898,日本人喜欢用肯定的形式来表达否定的事情。（）
899,1.0 分
900,窗体顶端
901,我的答案： √
902,窗体底端
903,34
904,日本第一长河是利根川。（ ）
905,0.0 分
906,窗体顶端
907,我的答案： √
908,窗体底端
909,35
910,自1986年起，日本地价、股票暴涨，出现泡沫经济。（）
911,1.0 分
912,窗体顶端
913,我的答案： √
914,窗体底端
915,36
916,2010年第二季度，中国GDP超过日本，终于成为世界“亚军”。（）
917,1.0 分
918,窗体顶端
919,我的答案： √
920,窗体底端
921,37
922,1947年4月，日本实行6.3.3.4新学制。（）
923,1.0 分
924,窗体顶端
925,我的答案： √
926,窗体底端
927,38
928,日本每年进口饮料900多亿罐。（）
929,1.0 分
930,窗体顶端
931,我的答案： ×
932,窗体底端
933,39
934,2008年工资调查显示，十年内平均工资首次跌破30万日元大关。（）
935,1.0 分
936,窗体顶端
937,我的答案： √
938,窗体底端
939,40
940,汉语中我们叫做“钢铁”，而日语则叫“铁钢”。（）
941,0.0 分
942,窗体顶端
943,我的答案： ×
944,窗体底端
945,41
946,日本内阁由总理1人和小于20人的国务大臣组成。（）
947,1.0 分
948,窗体顶端
949,我的答案： √
950,窗体底端
951,42
952,日语还可以使用罗马字。（）
953,1.0 分
954,窗体顶端
955,我的答案： √
956,窗体底端
957,43
958,日本非常重视质量管理。（）
959,1.0 分
960,窗体顶端
961,我的答案： √
962,窗体底端
963,44
964,日本政府对伪劣商品的打击极为严格。（）
965,1.0 分
966,窗体顶端
967,我的答案： √
968,窗体底端
969,45
970,1907年，日本四年义务教育入学率达到90%。（）
971,1.0 分
972,窗体顶端
973,我的答案： ×
974,窗体底端
975,46
976,日本便利店中最有名的是7ELEVEN。（）
977,1.0 分
978,窗体顶端
979,我的答案： √
980,窗体底端
981,47
982,早期歌舞伎是以女扮男、男扮女为主。（）
983,1.0 分
984,窗体顶端
985,我的答案： √
986,窗体底端
987,48
988,富士山顶直径约800米，深220米。（ ）
989,1.0 分
990,窗体顶端
991,我的答案： √
992,窗体底端
993,49
994,日本有松国之称，松与日本人生活密切相连，经常成为文学歌颂的对象。（）
995,1.0 分
996,窗体顶端
997,我的答案： √
998,窗体底端
999,50
1000,钱汤是日本的一种食物。（）
1001,1.0 分
1002,窗体顶端
1003,我的答案： ×
1004,窗体底端
1005, 
1006,           微信公众号：琢磨俗僧
1007,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1008,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1009,请发邮件至：cxeytk@foxmail.com
1010,
