,题目
673,尊重公众是建立组织信誉的需要 
674,窗体底端
675,我的答案：C 
676,49 
677,进入信息时代后，危机的信息传播比危机本身发展要快得多。这体现了危机的（）。
678,1.0 分 
679,窗体顶端
680,A、 
681,突发性 
682,B、 
683,聚焦性 
684,C、 
685,破坏性 
686,D、 
687,紧迫性 
688,窗体底端
689,我的答案：B 
690,50 
691,（）更容易让他人相信。
692,1.0 分 
693,窗体顶端
694,A、 
695,自我表扬 
696,B、 
697,自我批评 
698,C、 
699,表扬别人 
700,D、 
701,批评别人 
702,窗体底端
703,我的答案：B 
704,二、 判断题（题数：50，共 50.0 分） 
705,1 
706,面对比自己高辈分或是级别的人应当远远就伸出手迎接上去并握手。
707,1.0 分 
708,窗体顶端
709,我的答案： × 
710,窗体底端
711,2 
712,英国议会下院认为照读式演讲是愚蠢的表现。
713,1.0 分 
714,窗体顶端
715,我的答案： √ 
716,窗体底端
717,3 
718,抑郁质演讲者应该大胆表达自己符合演讲场景的真情实感。
719,1.0 分 
720,窗体顶端
721,我的答案： √ 
722,窗体底端
723,4 
724,公共关系的工作步骤与广告以及营销工作步骤基本一致。
725,1.0 分 
726,窗体顶端
727,我的答案： √ 
728,窗体底端
729,5 
730,演讲现场形成会场亚中心能增加演讲的现场气氛。
731,1.0 分 
732,窗体顶端
733,我的答案： × 
734,窗体底端
735,6 
736,语义障碍是指语言不通。
737,1.0 分 
738,窗体顶端
739,我的答案： × 
740,窗体底端
741,7 
742,北京修建地铁的时间要早于平壤。
743,1.0 分 
744,窗体顶端
745,我的答案： × 
746,窗体底端
747,8 
748,公共关系调查讲求效益的原则，首要树立艰苦奋斗、勤俭节约的观点。
749,1.0 分 
750,窗体顶端
751,我的答案： √ 
752,窗体底端
753,9 
754,后发在公关策划中也非常重要，它与后知后觉不同，它有利于我们在前人的实践基础上，对市场和公众有更充分的反应和准备，有利于整合资源。
755,1.0 分 
756,窗体顶端
757,我的答案： √ 
758,窗体底端
759,10 
760,社会组织的系统性特征主要依靠的是成员之间的自觉来实现。
761,1.0 分 
762,窗体顶端
763,我的答案： × 
764,窗体底端
765,11 
766,可以说，公共关系最重要的两项工作是搜集情报和研究工作。
767,1.0 分 
768,窗体顶端
769,我的答案： √ 
770,窗体底端
771,12 
772,人际关系交往的形象塑造要求包括衣着得体，因此我们需要追求品牌来提升自我形象。
773,1.0 分 
774,窗体顶端
775,我的答案： × 
776,窗体底端
777,13 
778,在一个技术问题和广告虚假宣传引发的信任危机中，明星完全缺乏公信力。
779,1.0 分 
780,窗体顶端
781,我的答案： √ 
782,窗体底端
783,14 
784,说话时用“我”做主语不如用“我们”或者“咱们”做主语。
785,1.0 分 
786,窗体顶端
787,我的答案： √ 
788,窗体底端
789,15 
790,调查计划的内容一般包括两部分，一是对调查本身的设计，另一方面是对调查工作的具体安排。
791,1.0 分 
792,窗体顶端
793,我的答案： √ 
794,窗体底端
795,16 
796,内部公众意见包括对本组织及本组织工作的评价，人际关系评价和公众需要，但不包括领导行为评价。
797,1.0 分 
798,窗体顶端
799,我的答案： × 
800,窗体底端
801,17 
802,个人访谈的正式交谈阶段，为保证资料的真实性，调查者应采取中立的态度。
803,1.0 分 
804,窗体顶端
805,我的答案： √ 
806,窗体底端
807,18 
808,社会组织的应变能力包括对外在和内在环境改变的适应力。
809,1.0 分 
810,窗体顶端
811,我的答案： √ 
812,窗体底端
813,19 
814,大型活动实施的流程一定是先确认经费，后成立领导小组。
815,1.0 分 
816,窗体顶端
817,我的答案： × 
818,窗体底端
819,20 
820,上海市民对政府的不信任感并不仅仅是非典带来的。
821,1.0 分 
822,窗体顶端
823,我的答案： √ 
824,窗体底端
825,21 
826,不论什么规模的危机，决策不好，一定会造成损失。
827,1.0 分 
828,窗体顶端
829,我的答案： √ 
830,窗体底端
831,22 
832,企业危机是无法避免预防的。
833,1.0 分 
834,窗体顶端
835,我的答案： × 
836,窗体底端
837,23 
838,恋爱中的双方在不经意间学习对方的说话方式，这属于交往关系中的适应阶段。
839,1.0 分 
840,窗体顶端
841,我的答案： √ 
842,窗体底端
843,24 
844,搜集资料的方法有两种，一种是问卷调查，另一种是访谈。
845,1.0 分 
846,窗体顶端
847,我的答案： √ 
848,窗体底端
849,25 
850,美国市场营销学家帕拉休拉曼指出，未来竞争的关键，不在于工厂生产什么产品，而在于其产品所提供的附加价值。
851,1.0 分 
852,窗体顶端
853,我的答案： × 
854,窗体底端
855,26 
856,任何组织都与一定的环境发生关系，这种环境指的是组织所面临的各种社会条件及各类公众。
857,1.0 分 
858,窗体顶端
859,我的答案： √ 
860,窗体底端
861,27 
862,即兴式演讲者之前并没有准备。
863,1.0 分 
864,窗体顶端
865,我的答案： × 
866,窗体底端
867,28 
868,对于管理人员和创业人员而言，应该要在道德和法律允许的范围内，想尽一切办法来实现自己的目的。
869,1.0 分 
870,窗体顶端
871,我的答案： √ 
872,窗体底端
873,29 
874,制造悬念的开场手法可以在公关的演讲活动中频繁使用。
875,1.0 分 
876,窗体顶端
877,我的答案： × 
878,窗体底端
879,30 
880,个别访谈的主要环节包括进见、建立关系、正式访谈、告别四个环节。
881,1.0 分 
882,窗体顶端
883,我的答案： √ 
884,窗体底端
885,31 
886,人体语言能够真实且可靠地反映出人的心理和性格特征。
887,1.0 分 
888,窗体顶端
889,我的答案： √ 
890,窗体底端
891,32 
892,公共策划也要讲求创造性的原则，但要在可行的基础上进行合理的创造。
893,1.0 分 
894,窗体顶端
895,我的答案： √ 
896,窗体底端
897,33 
898,表扬别人可以对他人产生很好的影响力。
899,1.0 分 
900,窗体顶端
901,我的答案： √ 
902,窗体底端
903,34 
904,政府与企业的良好关系要求既有距离又有合作。
905,1.0 分 
906,窗体顶端
907,我的答案： √ 
908,窗体底端
909,35 
910,创意策划的最后一个环节是艺术化过程。
911,1.0 分 
912,窗体顶端
913,我的答案： × 
914,窗体底端
915,36 
916,在演讲中出示实物是不合适的。
917,1.0 分 
918,窗体顶端
919,我的答案： × 
920,窗体底端
921,37 
922,员工是企业的重要组成要素，可以说员工是企业的财富。
923,1.0 分 
924,窗体顶端
925,我的答案： √ 
926,窗体底端
927,38 
928,公共关系的传播具有长期性，它的主要任务是要树立企业的信誉和良好形象。
929,1.0 分 
930,窗体顶端
931,我的答案： √ 
932,窗体底端
933,39 
934,访谈技巧是公关技巧中运用的主要技巧之一，主要包括集体访谈技巧和个别访谈技巧。
935,1.0 分 
936,窗体顶端
937,我的答案： √ 
938,窗体底端
939,40 
940,人体语言具有一致性故而不应该具有矛盾性。
941,1.0 分 
942,窗体顶端
943,我的答案： × 
944,窗体底端
945,41 
946,座谈会进行调查的效果很大程度上主要取决于调查者的技巧。
947,1.0 分 
948,窗体顶端
949,我的答案： √ 
950,窗体底端
951,42 
952,强化危机管理只能治“标”，完善公司治理，重建消费者对企业、品牌与产品的信心，才是治“本”之策。
953,1.0 分 
954,窗体顶端
955,我的答案： √ 
956,窗体底端
957,43 
958,一般而言，气质属于多血质者不会怯场。
959,1.0 分 
960,窗体顶端
961,我的答案： √ 
962,窗体底端
963,44 
964,为了拉近和听众的距离，演讲者不用太注意穿着。
965,1.0 分 
966,窗体顶端
967,我的答案： × 
968,窗体底端
969,45 
970,可以说，公共关系最重要的两项工作是搜集情报和研究工作。
971,1.0 分 
972,窗体顶端
973,我的答案： √ 
974,窗体底端
975,46 
976,大型公关活动要注意摄影摄像，有时甚至要动用两组摄像。
977,1.0 分 
978,窗体顶端
979,我的答案： √ 
980,窗体底端
981,47 
982,事业团体的公共关系主要是以优质服务、顾客至上为原则。
983,1.0 分 
984,窗体顶端
985,我的答案： × 
986,窗体底端
987,48 
988,在处理消费者与企业的纠纷时，首先就要做到善于倾听消费者的意见。
989,1.0 分 
990,窗体顶端
991,我的答案： √ 
992,窗体底端
993,49 
994,任何盯视在人际交往中都是不礼貌的行为。
995,1.0 分 
996,窗体顶端
997,我的答案： × 
998,窗体底端
999,50 
1000,解释广告不仅能起到二致侵权行为发展，维护自身利益的作用，同时也给公众留下一个好印象。
1001,1.0 分 
1002,窗体顶端
1003,我的答案： √ 
1004,窗体底端
1005, 
1006,           微信公众号：琢磨俗僧
1007,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1008,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1009,请发邮件至：cxeytk@foxmail.com
1010,
