,题目
264,正确答案： C 我的答案：C
265,23
266,荀慧生主要以表演什么角色为主？
267,1.0 分
268,A、
269,青衣
270,B、
271,小生
272,C、
273,老生
274,D、
275,花旦
276,正确答案： D 我的答案：D
277,24
278,“流派流派，有流才有派”是哪位戏剧大家说的？
279,1.0 分
280,A、
281,马连良
282,B、
283,荀慧生
284,C、
285,周信芳
286,D、
287,梅兰芳
288,正确答案： A 我的答案：A
289,25
290,在塑造人物形象中对戏曲演员提出的要求是哪些？
291,1.0 分
292,A、
293,要设身处地的体验和重温角色的思想感情
294,B、
295,要理智的对所演的人物做出科学的客观的评价
296,C、
297,A和B都是
298,D、
299,都不正确
300,正确答案： C 我的答案：C
301,26
302,下列三国人物中，穿白色盔甲的是（）。
303,1.0 分
304,A、
305,张飞
306,B、
307,赵云
308,C、
309,关羽
310,D、
311,黄忠
312,正确答案： B 我的答案：B
313,27
314,关汉卿共创作了多少部元杂剧？
315,1.0 分
316,A、
317,77部
318,B、
319,67部
320,C、
321,57部
322,D、
323,47部
324,正确答案： B 我的答案：B
325,28
326,元代社会中不属于最低三个等级的是哪种人？
327,1.0 分
328,A、
329,娼
330,B、
331,儒
332,C、
333,丐
334,D、
335,兵
336,正确答案： D 我的答案：D
337,29
338,我国戏曲的代表是于（）年被评为首批世界非物质遗产的。
339,1.0 分
340,A、
341,1998.0
342,B、
343,1999.0
344,C、
345,2000.0
346,D、
347,2001.0
348,正确答案： D 我的答案：D
349,30
350,属于弋阳腔的风格特色的是（）。
351,1.0 分
352,A、
353,优美柔婉
354,B、
355,气势宏大
356,C、
357,雅化
358,D、
359,刚健质朴
360,正确答案： D 我的答案：D
361,31
362,参军戏出现在我国哪个朝代？（）
363,1.0 分
364,A、
365,春秋
366,B、
367,元代
368,C、
369,宋代
370,D、
371,五胡十六国
372,正确答案： D 我的答案：D
373,32
374,昆山腔又称为什么腔？
375,1.0 分
376,A、
377,水磨腔
378,B、
379,老生腔
380,C、
381,青衣腔
382,D、
383,棉柔腔
384,正确答案： A 我的答案：A
385,33
386,新中国成立以后，中国戏曲发展的指导方针是什么？
387,1.0 分
388,A、
389,有效改良
390,B、
391,全面改革
392,C、
393,继承传统
394,D、
395,推陈出新
396,正确答案： D 我的答案：D
397,34
398,属于关汉卿的代言人物是？
399,1.0 分
400,A、
401,杜十娘
402,B、
403,窦娥
404,C、
405,崔莹莹
406,D、
407,张生
408,正确答案： B 我的答案：B
409,35
410,清代戏剧中需要什么场子来配合高潮？
411,1.0 分
412,A、
413,中场子
414,B、
415,热场子
416,C、
417,冷场子
418,D、
419,大场子
420,正确答案： C 我的答案：C
421,36
422,传奇的第一出叫什么？
423,1.0 分
424,A、
425,家门
426,B、
427,前门
428,C、
429,后门
430,D、
431,楔子
432,正确答案： A 我的答案：A
433,37
434,似我非我，我看我，我也非我。装谁像谁，谁装谁，谁就像谁。是哪位戏剧大师的名言?
435,1.0 分
436,A、
437,盖叫天
438,B、
439,梅兰芳
440,C、
441,谭歆柔
442,D、
443,周信芳
444,正确答案： B 我的答案：B
445,38
446,中国的戏曲剧种共有多少种？
447,1.0 分
448,A、
449,617种
450,B、
451,517种
452,C、
453,417种
454,D、
455,317种
456,正确答案： D 我的答案：D
457,39
458,中国戏曲中直觉感受和心里思考感受哪个更重要？
459,0.0 分
460,A、
461,直觉感受
462,B、
463,心理感受
464,C、
465,一样重要
466,D、
467,不清楚
468,正确答案： A 我的答案：B
469,40
470,下列依然在演出，并完整保留原貌的是（）。
471,1.0 分
472,A、
473,印度梵剧
474,B、
475,中国戏曲
476,C、
477,希腊喜剧
478,D、
479,希腊悲剧
480,正确答案： B 我的答案：B
481,41
482,有了代言体后，什么成为了戏剧的重要表现手段？
483,1.0 分
484,A、
485,记录
486,B、
487,旁白
488,C、
489,歌曲
490,D、
491,诗歌
492,正确答案： D 我的答案：D
493,42
494,好的剧诗应该能把剧中人物的什么表露的充分恰当？
495,1.0 分
496,A、
497,样貌
498,B、
499,感情
500,C、
501,个性
502,D、
503,特征
504,正确答案： B 我的答案：B
505,43
506,中国戏曲着重体现的是什么观点？
507,1.0 分
508,A、
509,写假戏剧观
510,B、
511,写真戏剧观
512,C、
513,写实戏剧观
514,D、
515,写意戏剧观
516,正确答案： D 我的答案：D
517,44
518,林冲的性格变化在戏曲中是通过一次又一次的什么表现出来的？
519,1.0 分
520,A、
521,行动
522,B、
523,语言
524,C、
525,舞蹈
526,D、
527,韵白
528,正确答案： A 我的答案：A
529,45
530,不属于清代地方戏风格特点的是？
531,1.0 分
532,A、
533,深沉
534,B、
535,稳健
536,C、
537,刚烈
538,D、
539,高雅
540,正确答案： D 我的答案：D
541,46
542,《张三借靴》属于哪个朝代的戏曲？
543,1.0 分
544,A、
545,清代
546,B、
547,明代
548,C、
549,元代
550,D、
551,宋代
552,正确答案： A 我的答案：A
553,47
554,包拯是我国哪个朝代著名的清官？
555,1.0 分
556,A、
557,元代
558,B、
559,明代
560,C、
561,唐代
562,D、
563,宋代
564,正确答案： D 我的答案：D
565,48
566,中国戏剧的剧诗比较好的继承了什么的诗缘情？
567,1.0 分
568,A、
569,散文
570,B、
571,元曲
572,C、
573,宋词
574,D、
575,诗歌
576,正确答案： D 我的答案：D
577,49
578,《白蛇传》中哪个人物代表用于反抗，决不妥协？
579,1.0 分
580,A、
581,青蛇
582,B、
583,白蛇
584,C、
585,许仙
586,D、
587,法海
588,正确答案： A 我的答案：A
589,50
590,元杂剧在什么方面显得相对稚嫩和薄弱？
591,1.0 分
592,A、
593,对白
594,B、
595,歌唱
596,C、
597,歌舞
598,D、
599,诗歌
600,正确答案： A 我的答案：A
601,1
602,“传奇不比文章，文章做与读书人看，故不怪其深，戏文做与读书人与不读书人同看，又与不读书之妇人小儿同看，故贵浅不贵深。”这是李渔的观点。（）
603,1.0 分
604,正确答案： √ 我的答案： √
605,2
606,元杂剧在歌的方面继承了唐代大曲和宋代诸宫调的传统。
607,1.0 分
608,正确答案： √ 我的答案： √
609,3
610,戏曲中的程式化某种程度上带有反映生活的品格。
611,1.0 分
612,正确答案： √ 我的答案： √
613,4
614,在戏曲当中，即使是某个段落中的次要人物，也需要突出表现其性格。
615,1.0 分
616,正确答案： √ 我的答案： √
617,5
618,《朝阳沟》的问世，无疑是现代戏的一个里程碑式的作品。
619,1.0 分
620,正确答案： √ 我的答案： √
621,6
622,程式和行当只是作为创造角色的必要的准备。
623,0.0 分
624,正确答案： √ 我的答案： ×
625,7
626,中国戏曲有着悠久而骄人的起源过程。
627,1.0 分
628,正确答案： √ 我的答案： √
629,8
630,一个好的戏曲作品，必须扎扎实实的写人物，写性格。
631,1.0 分
632,正确答案： √ 我的答案： √
633,9
634,新编历史剧一般是指中华人民共和国成立之后的新创作，演出表现古代人物、古代时间和探索历史规律的作品。
635,1.0 分
636,正确答案： √ 我的答案： √
637,10
638,楔子原本是木工使用的物品和概念。
639,0.0 分
640,正确答案： √ 我的答案： ×
641,11
642,中国戏曲在进入传奇和地方戏的阶段之后，本身的文化积淀已经很深厚了。
643,1.0 分
644,正确答案： √ 我的答案： √
645,12
646,元杂剧最繁华时期是在蒙古灭金的前后。
647,1.0 分
648,正确答案： √ 我的答案： √
649,13
650,戏曲服装主要是为了点名演员所代表人物的身份处境。
651,1.0 分
652,正确答案： √ 我的答案： √
653,14
654,盖叫天是著名的京剧老生演员。
655,0.0 分
656,正确答案： × 我的答案： √
657,15
658,在某个表演流派中，各派中都存在着平等的切磋或者协作的关系。
659,1.0 分
660,正确答案： × 我的答案： ×
661,16
662,梅兰芳生平有一个养鹦鹉的嗜好。
663,1.0 分
664,正确答案： × 我的答案： ×
665,17
666,古代文学作品可以通过单纯的描写感情来说透所要表达的感情。
667,1.0 分
668,正确答案： × 我的答案： ×
669,18
670,为了求得舞台动作的真实性，演员应该知道虚拟动作的目的性跟适应性，掌握必要的生活知识，加以规范提炼。
671,1.0 分
672,正确答案： √ 我的答案： √
673,19
674,蒙古剧是在十年动乱之后形成的。
675,1.0 分
676,正确答案： √ 我的答案： √
677,20
678,元代人评价《西厢记》为天下夺魁。
679,1.0 分
680,正确答案： √ 我的答案： √
681,21
682,中国戏曲往往通过演员的虚拟化表演来突出环境和状态。
683,1.0 分
684,正确答案： √ 我的答案： √
685,22
686,《桃花扇》改变了中国戏曲常见的大团圆的结局。
687,1.0 分
688,正确答案： √ 我的答案： √
689,23
690,中国戏曲某种程度上形成了“文戏”与“武戏”的分类。
691,1.0 分
692,正确答案： √ 我的答案： √
693,24
694,清代地方戏是反对民族压迫的。
695,1.0 分
696,正确答案： √ 我的答案： √
697,25
698,对古典戏曲名著要不做修改的继承和传承。
699,1.0 分
700,正确答案： × 我的答案： ×
701,26
702,《窦娥冤》是中国著名的悲剧传统剧目。
703,1.0 分
704,正确答案： √ 我的答案： √
705,27
706,戏曲不结合实践去改造，形态上就会发生僵化。
707,1.0 分
708,正确答案： √ 我的答案： √
709,28
710,愿有情人终成眷属是《西厢记》所想要表达的。
711,1.0 分
712,正确答案： √ 我的答案： √
713,29
714,戏曲中的诗歌也很强调节奏。
715,1.0 分
716,正确答案： √ 我的答案： √
717,30
718,戏曲的文学特点三是在行动当中塑造人物性格。
719,1.0 分
720,正确答案： √ 我的答案： √
721,31
722,戏曲中的人物性格从多方面进行刻画。
723,1.0 分
724,正确答案： √ 我的答案： √
725,32
726,艺术一般分为时间艺术和空间艺术。
727,1.0 分
728,正确答案： √ 我的答案： √
729,33
730,元杂剧直到明代才出现衰落现象。（）
731,1.0 分
732,正确答案： × 我的答案： ×
733,34
734,周信芳与马连良都演出过《四进士》中的宋世杰。
735,1.0 分
736,正确答案： √ 我的答案： √
737,35
738,戏剧形式在发展过程中越来越简单。
739,1.0 分
740,正确答案： × 我的答案： ×
741,36
742,文学剧本体制的较大突破是在清代地方戏长足发展之后，实现了改分出为上下场分场的变化。
743,1.0 分
744,正确答案： √ 我的答案： √
745,37
746,清代地方戏宣扬了封建思想。
747,1.0 分
748,正确答案： × 我的答案： ×
749,38
750,中国戏曲艺术独特艺术风格的变革革新是要必行的。
751,1.0 分
752,正确答案： √ 我的答案： √
753,39
754,包公称其嫂子为嫂娘。
755,1.0 分
756,正确答案： √ 我的答案： √
757,40
758,梅兰芳是昆剧大师。
759,0.0 分
760,正确答案： × 我的答案： √
761,41
762,传统的戏曲擅长将观众从感情阶段向哲理和论述阶段转变。
763,1.0 分
764,正确答案： × 我的答案： ×
765,42
766,流派的产生，某种意义上是艺术竞争中的产物。
767,1.0 分
768,正确答案： √ 我的答案： √
769,43
770,中国的戏曲文学很善于写情。
771,1.0 分
772,正确答案： √ 我的答案： √
773,44
774,花部是对地方戏的褒扬说法。
775,1.0 分
776,正确答案： × 我的答案： ×
777,45
778,古老剧种一般都在野戏台演出。
779,1.0 分
780,正确答案： √ 我的答案： √
781,46
782,《西厢记》全名《崔莺莺待月西厢记》
783,1.0 分
784,正确答案： √ 我的答案： √
785,47
786,行当的产生与任务的定型是结合起来的，也是历代的戏曲表演艺术家创造的一种结果。
787,1.0 分
788,正确答案： √ 我的答案： √
789,48
790,有一千个观众，就有一千个哈姆雷特。有一千个演员，只能有一个哈姆雷特。
791,1.0 分
792,正确答案： × 我的答案： ×
793,49
794,汤显祖是中国清代戏曲家。
795,1.0 分
796,正确答案： × 我的答案： ×
797,50
798,社会解放以及随之而来的安定局面，为中国戏曲发展提供了良好的条件。
799,1.0 分
800,正确答案： √ 我的答案： √
801, 
802,           微信公众号：琢磨俗僧
803,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
804,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
805,请发邮件至：cxeytk@foxmail.com
806,
