,题目
637,《穿过草原》
638,窗体底端
639,我的答案：B
640,50
641,对人类做出贡献，创造字母表的是（）。
642,窗体顶端
643,A、
644,埃及人
645,B、
646,苏美尔人
647,C、
648,腓尼基人
649,D、
650,希腊人
651,窗体底端
652,我的答案：C
653,二、 判断题（题数：50，共 50.0 分）
654,1
655,塔西里岩画与阿尔塔米拉洞穴岩画风格一致。（）
656,窗体顶端
657,我的答案： ×
658,窗体底端
659,2
660,古埃及最重要的生产部门为农业，因灌溉便利使得农业发达。（）
661,窗体顶端
662,我的答案： √
663,窗体底端
664,3
665,德莫斯梯尼是希腊内部亲马其顿派的人。（）
666,窗体顶端
667,我的答案： ×
668,窗体底端
669,4
670,根据生产技术水平不同，石器时代又分为旧石器时代和新石器时代。（）
671,窗体顶端
672,我的答案： √
673,窗体底端
674,5
675,在罗马共和国后期，屋大维主要负责管理埃及地区。（）
676,窗体顶端
677,我的答案： ×
678,窗体底端
679,6
680,早期耆那教的教义为苦、集、灭、道。（）
681,窗体顶端
682,我的答案： ×
683,窗体底端
684,7
685,大流士一世统治时期进行了一系列改革。（）
686,窗体顶端
687,我的答案： √
688,窗体底端
689,8
690,波斯兴起于伊朗高原的西南部。（）
691,窗体顶端
692,我的答案： √
693,窗体底端
694,9
695,在西方，“渡过卢比孔河”意为“破釜沉舟”。（）
696,窗体顶端
697,我的答案： √
698,窗体底端
699,10
700,迈锡尼文明是在南希腊。（）
701,窗体顶端
702,我的答案： √
703,窗体底端
704,11
705,马其顿位于希腊东北，一直被希腊认为是其一个联邦国家。（）
706,窗体顶端
707,我的答案： ×
708,窗体底端
709,12
710,第18王朝法老埃赫那顿废除阿蒙崇拜，改信仰阿顿神。（）
711,窗体顶端
712,我的答案： √
713,窗体底端
714,13
715,大流士一世改革统一了币制与度量衡。（）
716,窗体顶端
717,我的答案： √
718,窗体底端
719,14
720,为了扩大帝国的统治基础，亚历山大实行通婚政策，促使东西方风俗融合。（）
721,窗体顶端
722,我的答案： √
723,窗体底端
724,15
725,波斯人在居鲁士领导下，灭亡了米底。（）
726,窗体顶端
727,我的答案： √
728,窗体底端
729,16
730,最初的氏族社会是父系氏族社会。（）
731,窗体顶端
732,我的答案： ×
733,窗体底端
734,17
735,英国的巨石阵，当时主要用于图腾崇拜。（）
736,窗体顶端
737,我的答案： ×
738,窗体底端
739,18
740,原始社会始于人类的出现，终于阶级社会和国家的产生。（）
741,窗体顶端
742,我的答案： √
743,窗体底端
744,19
745,摩西是犹太人的民族首领。（）
746,窗体顶端
747,我的答案： √
748,窗体底端
749,20
750,斯巴达民族具有深厚的文化积淀。（）
751,窗体顶端
752,我的答案： ×
753,窗体底端
754,21
755,和古迦太基相比，古罗马的海军力量更强大。（）
756,窗体顶端
757,我的答案： ×
758,窗体底端
759,22
760,格拉古兄弟的改革最终取得了革命性的胜利，有效的打击了贵族势力。（）
761,窗体顶端
762,我的答案： ×
763,窗体底端
764,23
765,以色列人是“跟神摔跤的人”。（）
766,窗体顶端
767,我的答案： √
768,窗体底端
769,24
770,佛教反对婆罗门教固定不变的种姓论。（）
771,窗体顶端
772,我的答案： √
773,窗体底端
774,25
775,希腊化时代城邦制度衰落，思想落后。（）
776,窗体顶端
777,我的答案： √
778,窗体底端
779,26
780,亚述王宫雕塑的主题是爱好战争与狩猎。（）
781,窗体顶端
782,我的答案： √
783,窗体底端
784,27
785,在第二次罗马和迦太基战役中，汉尼拔率领军队翻过阿尔卑斯山从而取得了这次战役的胜利。（）
786,窗体顶端
787,我的答案： √
788,窗体底端
789,28
790,拉美西斯二世与赫梯国签订的合约，是人类历史上第一个国际合约。（）
791,窗体顶端
792,我的答案： √
793,窗体底端
794,29
795,皇帝尼禄在音乐和戏剧方面的造诣很高。（）
796,窗体顶端
797,我的答案： √
798,窗体底端
799,30
800,雅典的妇女与男人拥有同样的权力，体现了雅典的民主化。（）
801,窗体顶端
802,我的答案： ×
803,窗体底端
804,31
805,腾讯靠为用户提供一站式在线生活服务来赚钱。
806,窗体顶端
807,我的答案： √
808,窗体底端
809,32
810,后三头联盟主要是指屋大维，安东尼和雷必达联盟。（）
811,窗体顶端
812,我的答案： √
813,窗体底端
814,33
815,继达罗毗荼人，雅利安人在印度河建立了国家，从此统治了印度。（）
816,窗体顶端
817,我的答案： ×
818,窗体底端
819,34
820,印度流域文明是雅利安人创造的。（）
821,窗体顶端
822,我的答案： ×
823,窗体底端
824,35
825,古罗马早期常常发生内部人民的反叛动乱。（）
826,窗体顶端
827,我的答案： ×
828,窗体底端
829,36
830,大流士一世统治时期，军政尚未分开。（）
831,窗体顶端
832,我的答案： ×
833,窗体底端
834,37
835,古希腊的领土范围比现在的希腊大。（）
836,窗体顶端
837,我的答案： √
838,窗体底端
839,38
840,梭伦改革中废除了雅典人因债务变成奴隶的条文。（）
841,窗体顶端
842,我的答案： √
843,窗体底端
844,39
845,古埃及文字中，象形文字学起来比学祭司体文字难。（）
846,窗体顶端
847,我的答案： √
848,窗体底端
849,40
850,亚述最早在世界上组建了工兵，修路架桥，用皮囊过河。（）
851,窗体顶端
852,我的答案： √
853,窗体底端
854,41
855,图坦卡蒙是埃赫那顿的亲儿子。（）
856,窗体顶端
857,我的答案： ×
858,窗体底端
859,42
860,尼禄是古罗马乃至欧洲历史上有名的残酷暴君。（）
861,窗体顶端
862,我的答案： √
863,窗体底端
864,43
865,角斗搏杀是罗马人喜爱的娱乐竞技活动，角斗士主要是由战俘和奴隶组成。（）
866,窗体顶端
867,我的答案： √
868,窗体底端
869,44
870,在古印度，每一个人出生便隶属于其家里的种姓，其社会地位始终难以改变。一般说来，种姓的职业世袭不变，不同种姓的交往乃至通婚都受到严格限制。（）
871,窗体顶端
872,我的答案： √
873,窗体底端
874,45
875,苏美尔地区当时城邦的长老会有较大权力，能限制和监督首领活动。（）
876,窗体顶端
877,我的答案： √
878,窗体底端
879,46
880,琐罗亚斯德教又称为拜火教和袄教。（）
881,窗体顶端
882,我的答案： √
883,窗体底端
884,47
885,巴比伦的空中花园是尼布甲尼撒二世为取悦王后而建，位列世界七大奇迹。（）
886,窗体顶端
887,我的答案： √
888,窗体底端
889,48
890,沙甸是犹太著名的回族聚居区。（)
891,窗体顶端
892,我的答案： ×
893,窗体底端
894,49
895,罗马城市的标志是母狼哺婴。（）
896,窗体顶端
897,我的答案： √
898,窗体底端
899,50
900,在克里特岛的王后住室发现了世界上第一个澡盆。（）
901,窗体顶端
902,我的答案： √
903,窗体底端
904, 
905,           微信公众号：琢磨俗僧
906,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
907,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
908,请发邮件至：cxeytk@foxmail.com
909,
