,题目
141,柏木
142,窗体底端
143,我的答案：C
144,12
145,日本富士山最后一次喷发是在哪一年？（ ）
146,窗体顶端
147,A、
148,1705年
149,B、
150,1706年
151,C、
152,1707年
153,D、
154,1708年
155,窗体底端
156,我的答案：C
157,13
158,哪个国家鱼的消费量为世界第一？（）
159,窗体顶端
160,A、
161,美国
162,B、
163,加拿大
164,C、
165,澳大利亚
166,D、
167,日本
168,窗体底端
169,我的答案：D
170,14
171,（）年3月14日，东京都与北京市结为友好城市。
172,窗体顶端
173,A、
174,1976
175,B、
176,1977
177,C、
178,1978
179,D、
180,1979
181,窗体底端
182,我的答案：D
183,15
184,日本列车分为三种，其中不包括（）。
185,窗体顶端
186,A、
187,普通
188,B、
189,急行
190,C、
191,特急
192,D、
193,加速
194,窗体底端
195,我的答案：D
196,16
197,日本最古老的塔是（）。
198,窗体顶端
199,A、
200,东京塔
201,B、
202,太阳神塔
203,C、
204,五重塔
205,D、
206,东塔
207,窗体底端
208,我的答案：C
209,17
210,( )年日本制定新宪法。
211,窗体顶端
212,A、
213,1945
214,B、
215,1946
216,C、
217,1947
218,D、
219,1948
220,窗体底端
221,我的答案：C
222,18
223,对外贸易居世界第一的是哪个国家？（）
224,窗体顶端
225,A、
226,日本
227,B、
228,中国
229,C、
230,美国
231,D、
232,德国
233,窗体底端
234,我的答案：B
235,19
236,哪一年居住在日本的日本人口首次出现负增长？（）
237,窗体顶端
238,A、
239,2003年
240,B、
241,2004年
242,C、
243,2005年
244,D、
245,2006年
246,窗体底端
247,我的答案：C
248,20
249,山西平遥古城是一座具有（）多年历史的文化名城，已被列为世界文化遗产。
250,窗体顶端
251,A、
252,2500
253,B、
254,2600
255,C、
256,2700
257,D、
258,2800
259,窗体底端
260,我的答案：C
261,21
262,日本国歌已有多少年的历史（）？
263,窗体顶端
264,A、
265,900
266,B、
267,1000
268,C、
269,1300
270,D、
271,1500
272,窗体底端
273,我的答案：C
274,22
275,对外贸易居世界第一的是哪个国家？（）
276,窗体顶端
277,A、
278,日本
279,B、
280,中国
281,C、
282,美国
283,D、
284,德国
285,窗体底端
286,我的答案：B
287,23
288,执政自民党新总裁福田康夫是日本第几任首相。（）
289,窗体顶端
290,A、
291,87
292,B、
293,89
294,C、
295,90
296,D、
297,91
298,窗体底端
299,我的答案：D
300,24
301,日本最长寿及在位时期最长的日本天皇是（）。
302,窗体顶端
303,A、
304,明治天皇
305,B、
306,大成天皇
307,C、
308,昭和天皇
309,D、
310,平成天皇
311,窗体底端
312,我的答案：C
313,25
314,禀议制的缺点是？（）
315,窗体顶端
316,A、
317,效率低下
318,B、
319,责任分散
320,C、
321,领导能力不足
322,D、
323,以上都是
324,窗体底端
325,我的答案：D
326,26
327,日本的儿童节是哪天？（）
328,窗体顶端
329,A、
330,2月11
331,B、
332,4月29
333,C、
334,5月3
335,D、
336,5月5
337,窗体底端
338,我的答案：D
339,27
340,2013年世界500强企业排名第一的是（）。
341,窗体顶端
342,A、
343,沃尔玛
344,B、
345,埃克森美孚
346,C、
347,荷兰皇家壳牌石油公司
348,D、
349,丰田汽车
350,窗体底端
351,我的答案：C
352,28
353,小泉纯一郎于哪一年4月任日本首相？（）
354,窗体顶端
355,A、
356,2000
357,B、
358,2001
359,C、
360,2002
361,D、
362,2003
363,窗体底端
364,我的答案：B
365,29
366,日本长期使用扩张性货币政策的原因是？（）
367,窗体顶端
368,A、
369,由管制经济向开放经济转变
370,B、
371,从经济大国向政治大国转变
372,C、
373,从外需型经济向内需型经济转变
374,D、
375,以上都是
376,窗体底端
377,我的答案：D
378,30
379,日本认为不吉利的数字是（）。
380,窗体顶端
381,A、
382,3和8
383,B、
384,2和7
385,C、
386,4和9
387,D、
388,1和5
389,窗体底端
390,我的答案：C
391,31
392,（）年11月22日，中、英、美三国政府首脑在开罗举行会议，签署《开罗宣言》。
393,窗体顶端
394,A、
395,1942
396,B、
397,1943
398,C、
399,1944
400,D、
401,1945
402,窗体底端
403,我的答案：B
404,32
405,日本的房屋，木造结构覆盖率为（）。
406,窗体顶端
407,A、
408,0.91
409,B、
410,0.92
411,C、
412,0.93
413,D、
414,0.94
415,窗体底端
416,我的答案：C
417,33
418,日本三大报纸不包括（）。
419,窗体顶端
420,A、
421,《每日新闻》
422,B、
423,《朝日新闻》
424,C、
425,《人民日报》
426,D、
427,《读卖新闻》
428,窗体底端
429,我的答案：C
430,34
431,哪一时期，儒教传入日本，对日本影响很大。（）
432,窗体顶端
433,A、
434,4世纪
435,B、
436,5世纪
437,C、
438,6世纪
439,D、
440,7世纪
441,窗体底端
442,我的答案：B
443,35
444,日本神山“富士山”的海拔约为（ ）。
445,窗体顶端
446,A、
447,3589米
448,B、
449,3685米
450,C、
451,3776米
452,D、
453,4352米
454,窗体底端
455,我的答案：C
456,36
457,东京的位置是（ ）。
458,窗体顶端
459,A、
460,东经138度，北纬36度
461,B、
462,东经140度，北纬36度
463,C、
464,东经138度，北纬38度
465,D、
466,东经140度，北纬38度
467,窗体底端
468,我的答案：B
469,37
470,日本最早的时代是（）。
471,窗体顶端
472,A、
473,江户时代
474,B、
475,奈良时代
476,C、
477,镰仓时代
478,D、
479,绳纹式文化时代
480,窗体底端
481,我的答案：D
482,38
483,日本第一部打字机出现的时间是（）。
484,窗体顶端
485,A、
486,1975年
487,B、
488,1976年
489,C、
490,1977年
491,D、
492,1978年
493,窗体底端
494,我的答案：B
495,39
496,以下不属于日本“维新三杰”的是（）。。
497,窗体顶端
498,A、
499,大久保利通
500,B、
501,西乡隆盛
502,C、
503,本户孝允
504,D、
505,栗林忠道
506,窗体底端
507,我的答案：D
508,40
509,诺贝尔和平奖获得者于每年的几月宣布。（)
510,窗体顶端
511,A、
512,8
513,B、
514,9
515,C、
516,10
517,D、
518,11
519,窗体底端
520,我的答案：C
521,41
522,世界人口排名第三的国家是（ ）。
523,窗体顶端
524,A、
525,印尼
526,B、
527,印度
528,C、
529,美国
530,D、
531,巴西
532,窗体底端
533,我的答案：C
534,42
535,日本小学、中学、大学的新学年是从每年的（）开始。
536,窗体顶端
537,A、
538,4月1日
539,B、
540,7月1日
541,C、
542,8月1日
543,D、
544,9月1日
545,窗体底端
546,我的答案：A
547,43
548,东京距离纽约的距离约为（ ）。
549,窗体顶端
550,A、
551,8910公里
552,B、
553,9550公里
554,C、
555,8740公里
556,D、
557,10850公里
558,窗体底端
559,我的答案：D
560,44
561,日本国鸟是（）。
562,窗体顶端
563,A、
564,白鸟
565,B、
566,朱鹮
567,C、
568,雉
569,D、
570,狼
571,窗体底端
572,我的答案：B
573,45
574,严鸟神社及后方的弥山原始林区位于（），已经被列为世界遗产。
575,窗体顶端
576,A、
577,日本松岛
578,B、
579,日本冲绳
580,C、
581,日本宫岛
582,D、
583,九州岛
584,窗体底端
585,我的答案：C
586,46
587,日本的体育节是哪天？（）
588,窗体顶端
589,A、
590,7月20
591,B、
592,9月15
593,C、
594,9月23
595,D、
596,10月10
597,窗体底端
598,我的答案：D
599,47
600,苏联解体之前，第一钢铁大国是（）。
601,窗体顶端
602,A、
603,美国
604,B、
605,英国
606,C、
607,苏联
608,D、
609,中国
610,窗体底端
611,我的答案：C
612,48
613,日本人口大约多少？（ ）
614,窗体顶端
615,A、
616,1亿
617,B、
618,1.26亿
619,C、
620,1.56亿
621,D、
622,1.97亿
623,窗体底端
624,我的答案：B
625,49
626,日本植物复杂多样，共有多少种？（）
627,窗体顶端
628,A、
629,4000
630,B、
631,4500
632,C、
633,5000
634,D、
635,5500
636,窗体底端
637,我的答案：B
638,50
639,（）年9月，清政府与日、俄等11国签订《辛丑条约》。
640,窗体顶端
641,A、
642,1911年
643,B、
644,1909年
645,C、
646,1901年
647,D、
648,1902年
649,窗体底端
650,我的答案：C
651,二、 判断题（题数：50，共50.0分）
652,1
653,在日本，一代天皇只使用一次年号。（）
654,窗体顶端
655,我的答案：×
656,窗体底端
657,2
658,广岛和平纪念馆陈列了原子弹爆炸受害者留下的物品和相关资料，以此诉说和平的重要性。（）
659,窗体顶端
660,我的答案：√
661,窗体底端
662,3
663,2008年，日本向中国出口的主要是机械类。（）
664,窗体顶端
665,我的答案：√
666,窗体底端
667,4
668,古代日本人称书法叫“入木道”或“笔道”。
669,窗体顶端
670,我的答案：√
671,窗体底端
672,5
673,日本规定满18周岁即可为成人。（）
674,窗体顶端
675,我的答案：×
676,窗体底端
677,6
678,延安，古称延州，地处三山两水之间，是兵家必争之地，也是历来陕北地区政治、经济、文化和军事中心。（）
679,窗体顶端
680,我的答案：√
681,窗体底端
682,7
683,1904年，日军再度侵占旅顺。（）
684,窗体顶端
685,我的答案：×
686,窗体底端
687,8
688,在日本，高级中学授课方式分为全日制、定时制和函授制三种形式。（）
689,窗体顶端
690,我的答案：√
691,窗体底端
692,9
693,早期歌舞伎是以女扮男、男扮女为主。（）
694,窗体顶端
695,我的答案：√
696,窗体底端
697,10
698,日本首个世博会的主题是“人类的进步和协调”。（）
699,窗体顶端
700,我的答案：×
701,窗体底端
702,11
703,富士山斗笠云在冬日下午17点左右出现，从山犁县富士吉田市内可以看到。（ ）
704,窗体顶端
705,我的答案：√
706,窗体底端
707,12
708,现在日本流行的茶道是10世纪由千利休创立的。（）
709,窗体顶端
710,我的答案：√
711,窗体底端
712,13
713,首先挑破日本股市市场的是：日本银行改变货币策略。（）
714,窗体顶端
715,我的答案：√
716,窗体底端
717,14
718,麻将是20世纪60年代由中国传入日本的。（）
719,窗体顶端
720,我的答案：√
721,窗体底端
722,15
723,1983年中日签订和平友好条约。（）
724,窗体顶端
725,我的答案：×
726,窗体底端
727,16
728,招聘时分析人更多的要以行为作为切入点。（）
729,窗体顶端
730,我的答案：√
731,窗体底端
732,17
733,日本人的寿命，通常是女性平均寿命高于男性。（）
734,窗体顶端
735,我的答案：√
736,窗体底端
737,18
738,总理对国务大臣有任免权。（）
739,窗体顶端
740,我的答案：√
741,窗体底端
742,19
743,日本料理起源于日本列岛并逐渐发展成为独具日本特色的烹调。（）
744,窗体顶端
745,我的答案：√
746,窗体底端
747,20
748,小泉纯一郎有“纯种政治家”之称。（）
749,窗体顶端
750,我的答案：√
751,窗体底端
752,21
753,日本战前人口由农村向城市集中。（)
754,窗体顶端
755,我的答案：√
756,窗体底端
757,22
758,日本非常重视质量管理。（）
759,窗体顶端
760,我的答案：√
761,窗体底端
762,23
763,日本是可以信奉两种以上宗教的。（）
764,窗体顶端
765,我的答案：√
766,窗体底端
767,24
768,东京与美国的纽约、法国的巴黎并称为“世界三大城市”。（）
769,窗体顶端
770,我的答案：√
771,窗体底端
772,25
773,内部晋升不属于招聘选拔的范畴。（）
774,窗体顶端
775,我的答案：×
776,窗体底端
777,26
778,日本最低点是八户矿山。（ ）
779,窗体顶端
780,我的答案：√
781,窗体底端
782,27
783,日本医生资格考试相当难，且医学部学制为6年，学费很贵。（）
784,窗体顶端
785,我的答案：√
786,窗体底端
787,28
788,东京年降水量约为1400mm.（ ）
789,窗体顶端
790,我的答案：√
791,窗体底端
792,29
793,日本自杀率较低。（）
794,窗体顶端
795,我的答案：×
796,窗体底端
797,30
798,大阪享有“社寺之都”称号，被日本国民视为“精神故乡”。（）
799,窗体顶端
800,我的答案：√
801,窗体底端
802,31
803,算盘是16世纪由中国传入日本的。（）
804,窗体顶端
805,我的答案：√
806,窗体底端
807,32
808,1972年5月，冲绳县归还日本。（）
809,窗体顶端
810,我的答案：√
811,窗体底端
812,33
813,按照日本皇室规定，公主出嫁后必须放弃皇室头衔。（）
814,窗体顶端
815,我的答案：√
816,窗体底端
817,34
818,1940年下半年起，日军在中国开始大量使用细菌武器。（）
819,窗体顶端
820,我的答案：√
821,窗体底端
822,35
823,日本天皇是国家统一的象征，无实权。（）
824,窗体顶端
825,我的答案：√
826,窗体底端
827,36
828,日本皇室起源于公元前七世纪的神武天皇。（）
829,窗体顶端
830,我的答案：√
831,窗体底端
832,37
833,富士山斗笠云在冬日下午17点左右出现，从山犁县富士吉田市内可以看到。（ ）
834,窗体顶端
835,我的答案：√
836,窗体底端
837,38
838,随着农业机械化和全年耕种，日本耕地土壤中的微生物和养分不足，地力下降。（）
839,窗体顶端
840,我的答案：√
841,窗体底端
842,39
843,日语中词组合以后训读居多。（）
844,窗体顶端
845,我的答案：√
846,窗体底端
847,40
848,算盘是16世纪由中国传入日本的。（）
849,窗体顶端
850,我的答案：√
851,窗体底端
852,41
853,日本于公元743年制定了“三世一身法”。（）
854,窗体顶端
855,我的答案：√
856,窗体底端
857,42
858,相扑历史悠久，发源于中国先秦时代。（）
859,窗体顶端
860,我的答案：√
861,窗体底端
862,43
863,日本大米生产量居世界第一。（）
864,窗体顶端
865,我的答案：×
866,窗体底端
867,44
868,1867年，日本统了一货币、度量衡。（）
869,窗体顶端
870,我的答案：√
871,窗体底端
872,45
873,日本常见的酒有清烧酒和啤酒。（）
874,窗体顶端
875,我的答案：√
876,窗体底端
877,46
878,日本国土面积大约是中国的1/25。（ ）
879,窗体顶端
880,我的答案：√
881,窗体底端
882,47
883,1942年，中、苏、美等26国代表在华盛顿签署共同宣言（即《26国公约》），后称《联合国宣言》。（）
884,窗体顶端
885,我的答案：√
886,窗体底端
887,48
888,1906年6月，日本成立了掠夺我国东北资源的大本营“南满洲铁道株式会社”。（）
889,窗体顶端
890,我的答案：√
891,窗体底端
892,49
893,日本失业率高于英国。（）
894,窗体顶端
895,我的答案：×
896,窗体底端
897,50
898,日本武士道始于平安时代，17-19世纪后期受儒家思想影响形成武士阶级的道德体系。（）
899,窗体顶端
900,我的答案：√
901,窗体底端
902,
903,           微信公众号：琢磨俗僧
904,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
905,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
906,请发邮件至：cxeytk@foxmail.com
907,
