,题目
462,我的答案 ：B
463,47卢梭的第一篇论文叫什么？
464,A、
465,《爱弥儿》
466,B、
467,《论科学与艺术的复兴是否有助于敦风化俗》
468,C、
469,《论科学与艺术》
470,D、
471,《论人类不平等的起源》
472,我的答案 ：C
473,"48鲁迅说的""史家之绝唱""指的是？"
474,A、
475,《汉书》
476,B、
477,《后汉书》
478,C、
479,《史记》
480,D、
481,《五代史》
482,我的答案 ：C
483,49没有写过《忏悔录》的作家是哪一位？
484,A、
485,卢梭
486,B、
487,托尔斯泰
488,C、
489,奥古斯丁
490,D、
491,孟德斯鸠
492,我的答案 ：D
493,50《科学与近代世界》的作者是谁？
494,A、
495,托马斯·库恩
496,B、
497,罗素
498,C、
499,怀特海
500,D、
501,赫伯特·巴特菲尔德
502,我的答案 ：C
503,二、 判断题（题数：50，共 50 分）
504,1功利主义与自由主义的传统无关。
505,我的答案 ： ×
506,2法国大革命的爆发时间是1879年？
507,我的答案 ： ×
508,3传统社会的经济模式可以概括为扩大再生产？
509,我的答案 ： ×
510,4通过古代文献、考古发现可以来了解历史。
511,我的答案 ： √
512,5人权观念是在启蒙运动时代高度的普遍化了的观念。
513,我的答案 ： √
514,6中世纪的最高学问是哲学？
515,我的答案 ： ×
516,7保险业是从意大利产生的？
517,我的答案 ： √
518,"8古希腊""自然""（nature）的概念是与""习俗""（convention）这个概念相对立的？"
519,我的答案 ： √
520,9卢梭在《论科学与艺术》中认为科学和艺术促进了人类的进步？
521,我的答案 ： ×
522,10密尔是功利主义哲学的代表？
523,我的答案 ： √
524,11卢梭的晚年贫病交加。
525,我的答案 ： √
526,12约定论认为规律是约定俗成的。
527,我的答案 ： √
528,13法国的启蒙运动为法国大革命奠定了理论基础。
529,我的答案 ： √
530,14马基雅维利在当时和后世都引起了很多争议。
531,我的答案 ： √
532,15边沁认为快乐和痛苦支配着人类的行为。
533,我的答案 ： √
534,16托尔斯泰认为卢梭是一个虚伪的人？
535,我的答案 ： ×
536,17光荣革命之后英国国王被废除。
537,我的答案 ： ×
538,18德与福不一定是相伴随而存在的。
539,我的答案 ： √
540,"19""人不可两次踏入同一条河流""是赫拉克利特的观点？"
541,我的答案 ： √
542,20戊戌变法发生于1889年
543,我的答案 ： ×
544,21世界历史上第一次完成环球航行的是达伽马。
545,我的答案 ： ×
546,22怀疑主义在古希腊又被成为皮浪主义。
547,我的答案 ： √
548,23《论语》是孔子写的。
549,我的答案 ： ×
550,24中国传统关于国家形成的理论是契约论？
551,我的答案 ： ×
552,25Cesare Borgia是教皇的儿子。
553,我的答案 ： √
554,26洛克是现代自由主义的奠基人？
555,我的答案 ： ×
556,27瑞士是欧洲历史上传统的输出雇佣兵最多的一个国家。
557,我的答案 ： √
558,28笛卡尔是现代哲学的重要奠基人。
559,我的答案 ： √
560,29卢梭不是启蒙运动中的人物？
561,我的答案 ： ×
562,30卢梭笔下的自然状态是恒定不变的状态。
563,我的答案 ： ×
564,"31历史上俄国宫廷曾出现过""法国热""。"
565,我的答案 ： √
566,32中国传统所盛行的思维方式是一种经学的思维方式。
567,我的答案 ： √
568,33在马基雅维利身上体现了异教道德和基督教道德的冲突。
569,我的答案 ： √
570,34柏拉图认为苏格拉底是被民主制度害死的。
571,我的答案 ： √
572,35汉娜·阿伦特不是犹太人？
573,我的答案 ： ×
574,36
575,《君主论》在很多地方谈的是文化和艺术。（）
576,我的答案 ： ×
577,37自由是他律的而不是自律的。
578,我的答案 ： ×
579,38在雅典每一个成年公民都具有选举权。
580,我的答案 ： ×
581,39托马斯·阿奎那更多地继承的是柏拉图的思想。
582,我的答案 ： ×
583,40莱布尼茨认为没有夹杂任何杂质的善是不存在的。
584,我的答案 ： √
585,41在康德看来，善的意志是善的行为的保证。
586,我的答案 ： √
587,42马基雅维利认为人性就是趋利避害。
588,我的答案 ： √
589,43宗教改革迎合了世俗的利益对于天主教会的反抗。
590,我的答案 ： √
591,44康德认为人是手段？
592,我的答案 ： ×
593,45最大多数人的最大幸福通常会作为政策制定的依据。
594,我的答案 ： √
595,46赫拉克利特强调万物的流变和发展。
596,我的答案 ： √
597,47孟德斯鸠认为一个公民的自由是一种心境平安的状态？
598,我的答案 ： √
599,48自然权利观念是一种应然的规范，一个社会不能缺少这样的规范。
600,我的答案 ： √
601,49
602,呵呵勋爵每次在节目中提到的地点第二天就会地震。（）
603,我的答案 ： ×
604,50进步观在很大程度上替代了基督教上帝的作用。
605,我的答案 ： √
606,
607,           微信公众号：琢磨俗僧
608,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
609,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
610,请发邮件至：cxeytk@foxmail.com
611,
