,题目
114,1910年（）利用硬式飞艇作为运输工具建立了航空史上的第一条定期空中航线。
115,1.0 分
116,窗体顶端
117,ØA、
118,中国
119,ØB、
120,美国
121,ØC、
122,法国
123,ØD、
124,德国
125,窗体底端
126,正确答案： D 我的答案：D
127,10
128,我国最早大约在（）试验了火箭并尝试利用火箭作为交通工具。
129,1.0 分
130,窗体顶端
131,ØA、
132,13世纪初
133,ØB、
134,14世纪初
135,ØC、
136,15世纪初
137,ØD、
138,16世纪初
139,窗体底端
140,正确答案： C 我的答案：C
141,11
142,扰动源静止不动时马赫数M等于（）。
143,1.0 分
144,窗体顶端
145,ØA、
146,0.75
147,ØB、
148,-1
149,ØC、
150,0
151,ØD、
152,1
153,窗体底端
154,正确答案： C 我的答案：C
155,12
156,飞机机身中通过（）结构将飞机的机身分成了上下结构。
157,1.0 分
158,窗体顶端
159,ØA、
160,地板
161,ØB、
162,横梁
163,ØC、
164,桁梁
165,ØD、
166,支柱
167,窗体底端
168,正确答案： A 我的答案：A
169,13
170,第一架活塞式发动机的飞机的飞行速度是每小时（）。
171,1.0 分
172,窗体顶端
173,ØA、
174,50公里
175,ØB、
176,100公里
177,ØC、
178,150公里
179,ØD、
180,200公里
181,窗体底端
182,正确答案： B 我的答案：B
183,14
184,世界上的第一家喷气式飞机由（）成功制造。
185,1.0 分
186,窗体顶端
187,ØA、
188,美国
189,ØB、
190,前苏联
191,ØC、
192,德国
193,ØD、
194,日本
195,窗体底端
196,正确答案： C 我的答案：C
197,15
198,飞机的飞行速度等于（）时称飞机的飞行为低速飞行。
199,0.0 分
200,窗体顶端
201,ØA、
202,亚音速
203,ØB、
204,音速
205,ØC、
206,超音速
207,ØD、
208,选项A或选项B
209,窗体底端
210,正确答案： A 我的答案：D
211,16
212,最古老的飞行器是（）。
213,1.0 分
214,窗体顶端
215,ØA、
216,飞机
217,ØB、
218,风筝
219,ØC、
220,火箭
221,ØD、
222,宇宙飞船
223,窗体底端
224,正确答案： B 我的答案：B
225,17
226,高空中当飞机的飞行速度（）时涡轮发动机的耗油率非常高。
227,1.0 分
228,窗体顶端
229,ØA、
230,大于超音速
231,ØB、
232,等于超音速
233,ØC、
234,小于超音速
235,ØD、
236,小于亚音速
237,窗体底端
238,正确答案： C 我的答案：C
239,18
240,最古老的飞行器是（）。
241,1.0 分
242,窗体顶端
243,ØA、
244,飞机
245,ØB、
246,风筝
247,ØC、
248,火箭
249,ØD、
250,宇宙飞船
251,窗体底端
252,正确答案： B 我的答案：B
253,19
254,民用飞机通常是（）飞机。
255,1.0 分
256,窗体顶端
257,ØA、
258,定翼飞机
259,ØB、
260,动翼飞机
261,ØC、
262,旋翼飞机
263,ØD、
264,无翼飞机
265,窗体底端
266,正确答案： A 我的答案：A
267,20
268,对（）的设计直接影响飞机的起飞和着陆性能。
269,1.0 分
270,窗体顶端
271,ØA、
272,机尾
273,ØB、
274,起落架
275,ØC、
276,机身
277,ØD、
278,机翼
279,窗体底端
280,正确答案： D 我的答案：D
281,21
282,长征3号运载火箭发动机的燃料是（）。
283,1.0 分
284,窗体顶端
285,ØA、
286,液化天然气
287,ØB、
288,液化氢气
289,ØC、
290,液化一氧化碳
291,ØD、
292,液化氢气与一氧化碳的混合物
293,窗体底端
294,正确答案： B 我的答案：B
295,22
296,根据国防的涵义，（）不属于国防的作用或目的。
297,1.0 分
298,窗体顶端
299,ØA、
300,防备和抵抗侵略
301,ØB、
302,制止颠覆
303,ØC、
304,保卫国家主权、领土完整和安全
305,ØD、
306,为公民正常生活提供公共服务
307,窗体底端
308,正确答案： D 我的答案：D
309,23
310,我国“苏系”飞机的主要基地是（）。
311,1.0 分
312,窗体顶端
313,ØA、
314,成都
315,ØB、
316,西安
317,ØC、
318,沈阳
319,ØD、
320,哈尔滨
321,窗体底端
322,正确答案： A 我的答案：A
323,24
324,超音速风洞试验的特点是（）。
325,1.0 分
326,窗体顶端
327,ØA、
328,试验时间非常短
329,ØB、
330,噪声非常大
331,ØC、
332,对模型质量要求高
333,ØD、
334,选项A和选项B
335,窗体底端
336,正确答案： D 我的答案：D
337,25
338,“空中客车”成立于（）。
339,1.0 分
340,窗体顶端
341,ØA、
342,1990年
343,ØB、
344,1980年
345,ØC、
346,1970年
347,ØD、
348,1960年
349,窗体底端
350,正确答案： C 我的答案：C
351,26
352,轻于空气的飞行器依靠（）什么漂浮在空中。
353,1.0 分
354,窗体顶端
355,ØA、
356,机械动力
357,ØB、
358,螺旋桨与空气的阻力
359,ØC、
360,浮力
361,ØD、
362,以上答案均正确
363,窗体底端
364,正确答案： C 我的答案：C
365,27
366,第一架自动陀螺机由（）设计制造。
367,0.0 分
368,窗体顶端
369,ØA、
370,德国
371,ØB、
372,西班牙
373,ØC、
374,日本
375,ØD、
376,美国
377,窗体底端
378,正确答案： B 我的答案：A
379,28
380,直升机的起飞原理是（）。
381,1.0 分
382,窗体顶端
383,ØA、
384,垂直起飞
385,ØB、
386,短距离滑行
387,ØC、
388,长距离滑行
389,ØD、
390,垂直与滑行均可
391,窗体底端
392,正确答案： A 我的答案：A
393,29
394,孔明灯的关键技术在于（）。
395,1.0 分
396,窗体顶端
397,ØA、
398,热量
399,ØB、
400,自重
401,ØC、
402,体积
403,ØD、
404,可燃物
405,窗体底端
406,正确答案： B 我的答案：B
407,30
408,我国民用航空器的标志的编号为（）
409,1.0 分
410,窗体顶端
411,ØA、
412,A
413,ØB、
414,B
415,ØC、
416,C
417,ØD、
418,R
419,窗体底端
420,正确答案： B 我的答案：B
421,31
422,我国的首颗探月卫星“嫦娥一号”于2007年在（）卫星发射中心升空。
423,1.0 分
424,窗体顶端
425,ØA、
426,太原
427,ØB、
428,酒泉
429,ØC、
430,文昌
431,ØD、
432,西昌
433,窗体底端
434,正确答案： D 我的答案：D
435,32
436,遥控飞行的缺点是（）。
437,1.0 分
438,窗体顶端
439,ØA、
440,使无人机的设计复杂化
441,ØB、
442,提高了无人机的制造成本
443,ØC、
444,降低了无人机战术的灵活性
445,ØD、
446,抗电磁干扰性能差
447,窗体底端
448,正确答案： D 我的答案：D
449,33
450,我国“苏系”飞机的主要基地是（）。
451,0.0 分
452,窗体顶端
453,ØA、
454,沈阳
455,ØB、
456,西安
457,ØC、
458,成都
459,ØD、
460,哈尔滨
461,窗体底端
462,正确答案： A 我的答案：C
463,34
464,对于飞机试验用的风洞，其关键因素不包含（）。
465,0.0 分
466,窗体顶端
467,ØA、
468,气流速度
469,ØB、
470,风洞空间
471,ØC、
472,飞机模型
473,ØD、
474,动力
475,窗体底端
476,正确答案： B 我的答案：D
477,35
478,防止直升飞机单桨翼滚转的是（）。
479,1.0 分
480,窗体顶端
481,ØA、
482,机身
483,ØB、
484,机翼
485,ØC、
486,尾桨
487,ØD、
488,扇叶
489,窗体底端
490,正确答案： C 我的答案：C
491,36
492,开辟第二个定期喷气航班的国家是（）。
493,1.0 分
494,窗体顶端
495,ØA、
496,中国
497,ØB、
498,英国
499,ØC、
500,法国
501,ØD、
502,前苏联
503,窗体底端
504,正确答案： D 我的答案：D
505,37
506,“空中客车”成立于（）。
507,1.0 分
508,窗体顶端
509,ØA、
510,1990年
511,ØB、
512,1980年
513,ØC、
514,1970年
515,ØD、
516,1960年
517,窗体底端
518,正确答案： C 我的答案：C
519,38
520,以下（）不属于飞机的操纵面。
521,1.0 分
522,窗体顶端
523,ØA、
524,升降舵
525,ØB、
526,方向舵
527,ØC、
528,主翼
529,ØD、
530,副翼
531,窗体底端
532,正确答案： C 我的答案：C
533,39
534,地球与月球的距离为（）。
535,1.0 分
536,窗体顶端
537,ØA、
538,38万公里
539,ØB、
540,50万公里
541,ØC、
542,1光年
543,ØD、
544,2光年
545,窗体底端
546,正确答案： A 我的答案：A
547,40
548,航空运输业兴起于（）。
549,1.0 分
550,窗体顶端
551,ØA、
552,一次世界大战后
553,ØB、
554,一次世界大战前
555,ØC、
556,二次世界大战后
557,ØD、
558,二次世界大战前
559,窗体底端
560,正确答案： A 我的答案：A
561,41
562,（）不属于先秦时期中国的国防政策。
563,1.0 分
564,窗体顶端
565,ØA、
566,以和为贵
567,ØB、
568,变法图强
569,ØC、
570,改革军制
571,ØD、
572,奖赏军功，百家论兵
573,窗体底端
574,正确答案： A 我的答案：A
575,42
576,飞机起落架在紧急情况下使用（）操作。
577,1.0 分
578,窗体顶端
579,ØA、
580,液压
581,ØB、
582,气压
583,ØC、
584,电子
585,ØD、
586,选项A和选项B
587,窗体底端
588,正确答案： D 我的答案：D
589,43
590,交叉式直升机的优点是（）。
591,1.0 分
592,窗体顶端
593,ØA、
594,正面阻力小
595,ØB、
596,传动系统简单
597,ØC、
598,平衡性能强
599,ØD、
600,安全性高
601,窗体底端
602,正确答案： A 我的答案：A
603,44
604,我国最早大约在（）试验了火箭并尝试利用火箭作为交通工具。
605,1.0 分
606,窗体顶端
607,ØA、
608,13世纪初
609,ØB、
610,14世纪初
611,ØC、
612,15世纪初
613,ØD、
614,16世纪初
615,窗体底端
616,正确答案： C 我的答案：C
617,45
618,决定飞机盘旋性能的参数是（）。
619,1.0 分
620,窗体顶端
621,ØA、
622,盘旋半径
623,ØB、
624,盘旋角速度
625,ØC、
626,盘旋过载
627,ØD、
628,以上答案均正确
629,窗体底端
630,正确答案： D 我的答案：D
631,46
632,人类第一颗人造卫星于1957年被（）送上太空开启了人类进入宇宙的大门。
633,1.0 分
634,窗体顶端
635,ØA、
636,前苏联
637,ØB、
638,美国
639,ØC、
640,中国
641,ØD、
642,德国
643,窗体底端
644,正确答案： A 我的答案：A
645,47
646,实现古希腊神话《天方夜谭》中的“飞毯”的是（）的科学家
647,1.0 分
648,窗体顶端
649,ØA、
650,德国
651,ØB、
652,俄罗斯
653,ØC、
654,中国
655,ØD、
656,美国
657,窗体底端
658,正确答案： D 我的答案：D
659,48
660,以下（）不是卫星的组成部分。
661,0.0 分
662,窗体顶端
663,ØA、
664,卫星的本体
665,ØB、
666,电源系统
667,ØC、
668,减震系统
669,ØD、
670,姿态控制系统
671,窗体底端
672,正确答案： C 我的答案：A
673,49
674,开辟第二个定期喷气航班的国家是（）。
675,1.0 分
676,窗体顶端
677,ØA、
678,中国
679,ØB、
680,英国
681,ØC、
682,法国
683,ØD、
684,前苏联
685,窗体底端
686,正确答案： D 我的答案：D
687,50
688,抬起飞机的升力是由飞机的（）来承担。
689,0.0 分
690,窗体顶端
691,ØA、
692,体积
693,ØB、
694,结构
695,ØC、
696,重量
697,ØD、
698,表面积
699,窗体底端
700,正确答案： B 我的答案：D
701,二、 判断题（题数：50，共 50.0 分）
702,1
703,优化飞机的外形可以完全消除激波阻力。
704,1.0 分
705,窗体顶端
706,正确答案： × 我的答案： ×
707,窗体底端
708,2
709,当有负力操纵飞机飞机滚转时后掠角越大越有利于飞机的纵向稳定性。
710,1.0 分
711,窗体顶端
712,正确答案： × 我的答案： ×
713,窗体底端
714,3
715,国防活动涵盖了军事活动以及与军事有关的政治、经济、教育、科技、外交等方面的活动。（）
716,1.0 分
717,窗体顶端
718,正确答案： √ 我的答案： √
719,窗体底端
720,4
721,一次世界大战与二次世界大战都促进了航空业的急速发展。
722,1.0 分
723,窗体顶端
724,正确答案： √ 我的答案： √
725,窗体底端
726,5
727,飞机的操纵面越多飞机所能完成的飞行任务就越多。
728,1.0 分
729,窗体顶端
730,正确答案： √ 我的答案： √
731,窗体底端
732,6
733,航天飞行器与航空飞行器的本质区别在于飞行时是否需要空气。
734,1.0 分
735,窗体顶端
736,正确答案： √ 我的答案： √
737,窗体底端
738,7
739,从重量角度来讲在保证机翼强度的前提下必须减少翼肋的数量。
740,1.0 分
741,窗体顶端
742,正确答案： √ 我的答案： √
743,窗体底端
744,8
745,目前宇航员用的较多的导航是捷联式惯性导航。
746,1.0 分
747,窗体顶端
748,正确答案： × 我的答案： ×
749,窗体底端
750,9
751,航空航天事业中目前还尚未实现在水面上起飞的飞机。
752,1.0 分
753,窗体顶端
754,正确答案： × 我的答案： ×
755,窗体底端
756,10
757,自控飞行的无人机需要在地面对其进行遥控。
758,1.0 分
759,窗体顶端
760,正确答案： √ 我的答案： √
761,窗体底端
762,11
763,航天与航空相比航天更贴近老百姓的生活。
764,1.0 分
765,窗体顶端
766,正确答案： × 我的答案： ×
767,窗体底端
768,12
769,优化飞机的外形可以完全消除激波阻力。
770,1.0 分
771,窗体顶端
772,正确答案： × 我的答案： ×
773,窗体底端
774,13
775,硬式飞行与软式飞行的飞机都具有骨架。
776,1.0 分
777,窗体顶端
778,正确答案： × 我的答案： ×
779,窗体底端
780,14
781,雷达对任何高度的飞机均可进行监控。
782,1.0 分
783,窗体顶端
784,正确答案： × 我的答案： ×
785,窗体底端
786,15
787,航空相对航天来说在外形方面显得较为简单。
788,1.0 分
789,窗体顶端
790,正确答案： √ 我的答案： √
791,窗体底端
792,16
793,直升机的螺旋桨只能在某一个固定的平面内旋转。
794,1.0 分
795,窗体顶端
796,正确答案： × 我的答案： ×
797,窗体底端
798,17
799,顺风飞行有利于飞机的起飞与降落。
800,1.0 分
801,窗体顶端
802,正确答案： × 我的答案： ×
803,窗体底端
804,18
805,飞机处于巡航状态时飞机的重力等于升力，飞机的推力等于阻力。
806,1.0 分
807,窗体顶端
808,正确答案： √ 我的答案： √
809,窗体底端
810,19
811,航天飞机在飞行过程中完全不依靠航空原理。
812,1.0 分
813,窗体顶端
814,正确答案： × 我的答案： ×
815,窗体底端
816,20
817,顺风飞行有利于飞机的起飞与降落。
818,1.0 分
819,窗体顶端
820,正确答案： × 我的答案： ×
821,窗体底端
822,21
823,空中自由飞翔的小鸟激起了人类对航空航天的幻想。
824,1.0 分
825,窗体顶端
826,正确答案： × 我的答案： ×
827,窗体底端
828,22
829,飞机的机翼中可以存放航空燃料。
830,1.0 分
831,窗体顶端
832,正确答案： √ 我的答案： √
833,窗体底端
834,23
835,武装直升机的起飞与着陆远远比固定翼飞机简单。
836,1.0 分
837,窗体顶端
838,正确答案： √ 我的答案： √
839,窗体底端
840,24
841,航空飞行器的外形比航天飞行器的外形种类多而且复杂。
842,1.0 分
843,窗体顶端
844,正确答案： √ 我的答案： √
845,窗体底端
846,25
847,扩张型国防代表国家是中国。（）
848,1.0 分
849,窗体顶端
850,正确答案： × 我的答案： ×
851,窗体底端
852,26
853,多点式起落架飞机在起飞时起落架与机身的角度大于降落时的起落架与机身的角度。
854,1.0 分
855,窗体顶端
856,正确答案： × 我的答案： ×
857,窗体底端
858,27
859,在我国航空事业的发展史上，从神舟九号宇宙飞船开始人工在太空可对宇宙飞船的速度和方向施加影响。
860,1.0 分
861,窗体顶端
862,正确答案： √ 我的答案： √
863,窗体底端
864,28
865,轰炸机迄今不能挂载导弹。
866,1.0 分
867,窗体顶端
868,正确答案： × 我的答案： ×
869,窗体底端
870,29
871,在飞行器的动力方面与飞行器的空中稳定性方面相比其空中稳定性更为重要。
872,1.0 分
873,窗体顶端
874,正确答案： √ 我的答案： √
875,窗体底端
876,30
877,目前直升飞机已经能达到激波的水平。
878,1.0 分
879,窗体顶端
880,正确答案： × 我的答案： ×
881,窗体底端
882,31
883,当今的航空技术已经解决了飞行器无法接近太阳的技术难题。
884,1.0 分
885,窗体顶端
886,正确答案： √ 我的答案： √
887,窗体底端
888,32
889,硬式飞行与软式飞行的飞机都具有骨架。
890,1.0 分
891,窗体顶端
892,正确答案： × 我的答案： ×
893,窗体底端
894,33
895,飞机的机身设计中其强度越高越好。
896,1.0 分
897,窗体顶端
898,正确答案： × 我的答案： ×
899,窗体底端
900,34
901,飞机的重心越靠后越有利于起飞和降落。
902,1.0 分
903,窗体顶端
904,正确答案： × 我的答案： ×
905,窗体底端
906,35
907,脉动式喷气发动机的优点是燃烧充分，能源利用率较高。
908,1.0 分
909,窗体顶端
910,正确答案： √ 我的答案： √
911,窗体底端
912,36
913,最早的无人机是无线电遥控飞机。
914,1.0 分
915,窗体顶端
916,正确答案： √ 我的答案： √
917,窗体底端
918,37
919,优先范围内飞机升力的增加有利于飞机的起飞。
920,1.0 分
921,窗体顶端
922,正确答案： √ 我的答案： √
923,窗体底端
924,38
925,机翼结构中桁条的作用是增加机翼的美学效果。
926,1.0 分
927,窗体顶端
928,正确答案： × 我的答案： ×
929,窗体底端
930,39
931,飞行动力依靠空气的飞行器为航空飞行器。
932,1.0 分
933,窗体顶端
934,正确答案： √ 我的答案： √
935,窗体底端
936,40
937,如果流体是不可压缩的，则流体的横截面积与流体的速度成反比。
938,1.0 分
939,窗体顶端
940,正确答案： √ 我的答案： √
941,窗体底端
942,41
943,一次世界大战与二次世界大战都促进了航空业的急速发展。
944,1.0 分
945,窗体顶端
946,正确答案： √ 我的答案： √
947,窗体底端
948,42
949,随着战斗机的发展地面的防空设施也应该随之发展，否则防控设施将失去原有的意义。
950,1.0 分
951,窗体顶端
952,正确答案： √ 我的答案： √
953,窗体底端
954,43
955,飞机的分类可以按照构成飞机的构件进行。
956,1.0 分
957,窗体顶端
958,正确答案： √ 我的答案： √
959,窗体底端
960,44
961,航天与航空相比航天更贴近老百姓的生活。
962,1.0 分
963,窗体顶端
964,正确答案： × 我的答案： ×
965,窗体底端
966,45
967,空气动力是由空气与飞机机翼的相对运动产生。
968,1.0 分
969,窗体顶端
970,正确答案： √ 我的答案： √
971,窗体底端
972,46
973,现代涡轮发动机与走马灯具有相同的工作原理。
974,1.0 分
975,窗体顶端
976,正确答案： √ 我的答案： √
977,窗体底端
978,47
979,飞机的空气动力中只有升力而没有阻力。
980,1.0 分
981,窗体顶端
982,正确答案： × 我的答案： ×
983,窗体底端
984,48
985,所有行星的运动轨道均为抛物线。
986,1.0 分
987,窗体顶端
988,正确答案： × 我的答案： ×
989,窗体底端
990,49
991,中国现在尚不具备建立空间站的能力。
992,1.0 分
993,窗体顶端
994,正确答案： × 我的答案： ×
995,窗体底端
996,50
997,雷达对任何高度的飞机均可进行监控。
998,1.0 分
999,窗体顶端
1000,正确答案： × 我的答案： ×
1001,窗体底端
1002, 
1003,           微信公众号：琢磨俗僧
1004,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1005,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1006,请发邮件至：cxeytk@foxmail.com
1007,
