,题目
224,窗体底端
225,我的答案：B
226,17
227,从漫画的内容上来说，创作的人和作品最多的是哪一类漫画？（）
228,1.0 分
229,窗体顶端
230,A、
231,新闻漫画
232,B、
233,连环漫画
234,C、
235,单格漫画
236,D、
237,讽刺漫画
238,窗体底端
239,我的答案：D
240,18
241,下面对肖像漫画的说法不正确的是（）。
242,1.0 分
243,窗体顶端
244,A、
245,运用夸张的手法
246,B、
247,运用浪漫的笔触
248,C、
249,对象的特点加以强化和张扬
250,D、
251,营造出幽默而散漫的氛围
252,窗体底端
253,我的答案：D
254,19
255,漫画的特点不包括（）。
256,1.0 分
257,窗体顶端
258,A、
259,幽默
260,B、
261,夸张
262,C、
263,省略
264,D、
265,简约
266,窗体底端
267,我的答案：D
268,20
269,发表于1929年，黄文农的（）是讽刺当时国民党一党专政的代表作品。
270,1.0 分
271,窗体顶端
272,A、
273,《最大之胜利》
274,B、
275,《吃瓜皮》
276,C、
277,《阿要旧货换铜钱》
278,D、
279,《大拳在握》
280,窗体底端
281,我的答案：D
282,21
283,漫画在内容上具有很多特性，那么其最根本的特性是什么？（）
284,1.0 分
285,窗体顶端
286,A、
287,教育性
288,B、
289,幽默性
290,C、
291,思想性
292,D、
293,夸张性
294,窗体底端
295,我的答案：B
296,22
297,漫画的基本特征有很多，其中不包括（）。
298,1.0 分
299,窗体顶端
300,A、
301,夸张
302,B、
303,写实
304,C、
305,变形
306,D、
307,讽刺
308,窗体底端
309,我的答案：B
310,23
311,布料之所以褶皱产生衣纹有许多原因，其中不包括（）。
312,1.0 分
313,窗体顶端
314,A、
315,动作影响
316,B、
317,重力影响
318,C、
319,外力影响
320,D、
321,衣服质地影响
322,窗体底端
323,我的答案：D
324,24
325,我们通常通过某种幽默与评议的方式来表达对生活中落后、丑陋的东西进行批判，其中不包括（）。
326,1.0 分
327,窗体顶端
328,A、
329,漫画
330,B、
331,诗歌
332,C、
333,相声
334,D、
335,杂文
336,窗体底端
337,我的答案：B
338,25
339,下列哪一项不属于漫画的作用？（）
340,1.0 分
341,窗体顶端
342,A、
343,夸张
344,B、
345,教育
346,C、
347,监督
348,D、
349,宣传
350,窗体底端
351,我的答案：A
352,26
353,下列关于组画的说法错误的是哪一项？（）
354,1.0 分
355,窗体顶端
356,A、
357,表现同一主题
358,B、
359,形式统一
360,C、
361,画面较大
362,D、
363,顺序衔接
364,窗体底端
365,我的答案：D
366,27
367,下列哪一项不是漫画标题所需具备的特征？（）
368,1.0 分
369,窗体顶端
370,A、
371,简洁
372,B、
373,扼要
374,C、
375,冗长
376,D、
377,浅显
378,窗体底端
379,我的答案：C
380,28
381,幽默漫画中，（）成分占主导的地位。
382,1.0 分
383,窗体顶端
384,A、
385,幽默
386,B、
387,评议
388,C、
389,夸张
390,D、
391,讽刺
392,窗体底端
393,我的答案：A
394,29
395,现场为人画像一般属于什么类型的肖像漫画？（）
396,1.0 分
397,窗体顶端
398,A、
399,概念式肖像漫画
400,B、
401,简洁式肖像漫画
402,C、
403,情节式肖像漫画
404,D、
405,精细式肖像漫画
406,窗体底端
407,我的答案：B
408,30
409,台湾第一届美术展的举办时间是（）。
410,1.0 分
411,窗体顶端
412,A、
413,1950年3月5日
414,B、
415,1957年3月5日
416,C、
417,1957年3月25日
418,D、
419,1955年5月3日
420,窗体底端
421,我的答案：C
422,31
423,下列哪一项不属于局部联系的部分？（）
424,1.0 分
425,窗体顶端
426,A、
427,眼睛
428,B、
429,体态
430,C、
431,鼻子
432,D、
433,嘴巴
434,窗体底端
435,我的答案：D
436,32
437,漫画艺术创作的永恒主题，不包括（）。
438,1.0 分
439,窗体顶端
440,A、
441,医疗
442,B、
443,生与死
444,C、
445,爱情
446,D、
447,战争
448,窗体底端
449,我的答案：A
450,33
451,在人物形象设计时加入一定的创意设计或者加入道具辅助，这种属于（）。
452,窗体顶端
453,A、
454,概念式肖像漫画
455,B、
456,精细式肖像漫画
457,C、
458,情节式肖像漫画
459,D、
460,简洁式肖像漫画
461,窗体底端
462,我的答案：C
463,34
464,90年代涌现了一批漫画领军人物，其中不包括（）。
465,1.0 分
466,窗体顶端
467,A、
468,华君武
469,B、
470,丁聪
471,C、
472,齐白石
473,D、
474,方成
475,窗体底端
476,我的答案：C
477,35
478,《三毛流浪记》的作者是（）。
479,1.0 分
480,窗体顶端
481,A、
482,梁白波
483,B、
484,叶浅予
485,C、
486,张乐平
487,D、
488,鲁少飞
489,窗体底端
490,我的答案：C
491,36
492,中国有许多漫画作品借鉴普劳恩的漫画《父与子》，《父与子》漫画的最特别之处在于（）。
493,1.0 分
494,窗体顶端
495,A、
496,美国的早期连环漫画
497,B、
498,美国的家庭故事漫画
499,C、
500,风趣幽默
501,D、
502,整个漫画作品没有配文字说明
503,窗体底端
504,我的答案：D
505,37
506,下列哪一部作品不是漫画家季诺的漫画专著？（）
507,1.0 分
508,窗体顶端
509,A、
510,《季诺世界》
511,B、
512,《玛法达》
513,C、
514,《今天的人们》
515,D、
516,《不是我！》
517,窗体底端
518,我的答案：C
519,38
520,下列作品中哪一项不属于普劳恩系列漫画《父与子》？（）
521,1.0 分
522,窗体顶端
523,A、
524,《有趣的书》
525,B、
526,《恶作剧》
527,C、
528,《马》
529,D、
530,《理发》
531,窗体底端
532,我的答案：C
533,39
534,下列哪一种漫画类型对漫画内容的真实性要求较高。（）
535,1.0 分
536,窗体顶端
537,A、
538,科技漫画
539,B、
540,单格漫画
541,C、
542,报道漫画
543,D、
544,教育漫画
545,窗体底端
546,我的答案：C
547,40
548,下列哪一项不包括在漫画雕塑的类型中？（）
549,1.0 分
550,窗体顶端
551,A、
552,纸塑
553,B、
554,面塑
555,C、
556,泥塑
557,D、
558,沙画
559,窗体底端
560,我的答案：D
561,41
562,色彩主要的分类不包括（）。
563,窗体顶端
564,A、
565,原色
566,B、
567,间色
568,C、
569,复色
570,D、
571,混合色
572,窗体底端
573,我的答案：C
574,42
575,《台湾第一》中所认为的台湾第一位漫画家是（）。
576,1.0 分
577,窗体顶端
578,A、
579,鸡笼生
580,B、
581,张乐平
582,C、
583,齐白石
584,D、
585,张光宇
586,窗体底端
587,我的答案：A
588,43
589,日本国内的首个连环漫画是（）。
590,1.0 分
591,窗体顶端
592,A、
593,美国漫画《亲爷教育》
594,B、
595,日本漫画《森林大帝》
596,C、
597,《朝日俱乐部》
598,D、
599,《铁壁阿童木》
600,窗体底端
601,我的答案：A
602,44
603,现今漫画的种类多种多样，下列不属于漫画范畴的是（）。
604,1.0 分
605,窗体顶端
606,A、
607,沙画
608,B、
609,抒情漫画
610,C、
611,水墨画
612,D、
613,连环画
614,窗体底端
615,我的答案：C
616,45
617,按创作工具来说，漫画一般可以分为许多种类型，其中不包括（）。
618,窗体顶端
619,A、
620,硬笔漫画
621,B、
622,水墨漫画
623,C、
624,CG漫画
625,D、
626,铅笔漫画
627,窗体底端
628,我的答案：D
629,46
630,下列关于水彩的说法正确的是（）。
631,1.0 分
632,窗体顶端
633,A、
634,色彩鲜艳
635,B、
636,着色浅
637,C、
638,透明度高
639,D、
640,容易改变颜色
641,窗体底端
642,我的答案：C
643,47
644,漫画家丰子恺漫画创作的主要类型是下列哪一项？（）
645,1.0 分
646,窗体顶端
647,A、
648,歌颂漫画
649,B、
650,讽刺漫画
651,C、
652,抒情漫画
653,D、
654,连环漫画
655,窗体底端
656,我的答案：C
657,48
658,下列关于世界优秀的幽默漫画刊物，叙述不正确的是（）。
659,1.0 分
660,窗体顶端
661,A、
662,美国的《纽约人》
663,B、
664,德国的《笨拙》
665,C、
666,波兰的《大头针》
667,D、
668,保加利亚的《大黄蜂》
669,窗体底端
670,我的答案：B
671,49
672,叶浅予的最大成就在（）方面。
673,1.0 分
674,窗体顶端
675,A、
676,套路模式的漫画
677,B、
678,漫画速写
679,C、
680,国画
681,D、
682,油画
683,窗体底端
684,我的答案：B
685,50
686,漫画从内容上分类有很多种类型，其中不包括（）。
687,1.0 分
688,窗体顶端
689,A、
690,讽刺漫画
691,B、
692,报道漫画
693,C、
694,儿童漫画
695,D、
696,哲理漫画
697,窗体底端
698,我的答案：C
699,二、 判断题（题数：50，共 50.0 分）
700,1
701,目前中国漫画的理论建设亟待充实和完善。（）
702,1.0 分
703,窗体顶端
704,我的答案： √
705,窗体底端
706,2
707,漫画作品配字多的漫画家比配字少的漫画家高明很多。（）
708,1.0 分
709,窗体顶端
710,我的答案： ×
711,窗体底端
712,3
713,麦克笔也可以帮助我们描细线。（）
714,1.0 分
715,窗体顶端
716,我的答案： √
717,窗体底端
718,4
719,朱德庸与几米的作品都是自己独立创作的，且风格相近。（）
720,1.0 分
721,窗体顶端
722,我的答案： ×
723,窗体底端
724,5
725,漫画作品全部都是幽默漫画。（）
726,1.0 分
727,窗体顶端
728,我的答案： ×
729,窗体底端
730,6
731,一幅漫画不够深刻的时候可以借助标题来进行引申和申诉以表达其真实意图。（）
732,1.0 分
733,窗体顶端
734,我的答案： √
735,窗体底端
736,7
737,哲理幽默漫画可以说是寓意幽默漫画。（）
738,1.0 分
739,窗体顶端
740,我的答案： √
741,窗体底端
742,8
743,文革时期的中国没有漫画。（）
744,1.0 分
745,窗体顶端
746,我的答案： ×
747,窗体底端
748,9
749,幽默漫画涉及到了一定的政治内容且具有一定的时效性。（）
750,1.0 分
751,窗体顶端
752,我的答案： ×
753,窗体底端
754,10
755,时效性强的漫画的质量往往因为时间仓促，而不够精良。（）
756,1.0 分
757,窗体顶端
758,我的答案： √
759,窗体底端
760,11
761,漫画的基本功包括塑造、线条、构图、颜色等方面。（）
762,1.0 分
763,窗体顶端
764,我的答案： √
765,窗体底端
766,12
767,我国大众一般习惯上，漫画就是卡通，卡通就是漫画。（）
768,1.0 分
769,窗体顶端
770,我的答案： ×
771,窗体底端
772,13
773,蓝精灵是皮埃尔·库利福德的动漫形象中的配角，却意外获得成功。（）
774,1.0 分
775,窗体顶端
776,我的答案： √
777,窗体底端
778,14
779,我们在临摹时应尽量做到临摹作品与原作品大小一致。（）
780,1.0 分
781,窗体顶端
782,我的答案： ×
783,窗体底端
784,15
785,一些好的评议漫画作品，尽管时过境迁，仍然具有社会功能。（）
786,1.0 分
787,窗体顶端
788,我的答案： √
789,窗体底端
790,16
791,中国漫画界应该有意识的发展中国动漫，完善与丰富中国动漫的元素与形象，正面积极影响中国下一代的艺术观。（）
792,1.0 分
793,窗体顶端
794,我的答案： √
795,窗体底端
796,17
797,漫画用笔一般为蘸水笔，是因为其良好的弹性可以保证漫画的线条美。（）
798,1.0 分
799,窗体顶端
800,我的答案： √
801,窗体底端
802,18
803,肖像漫画强调刻画上的神似。（）
804,窗体顶端
805,我的答案： √
806,窗体底端
807,19
808,20世纪50年代至60年代台湾漫画进入漫画发展的繁荣时期，盗版严重。（）
809,1.0 分
810,窗体顶端
811,我的答案： ×
812,窗体底端
813,20
814,我们可以用剪纸、剪布等形式创作漫画。（）
815,1.0 分
816,窗体顶端
817,我的答案： √
818,窗体底端
819,21
820,临摹作品也参差不齐，所以在临摹时也要充分考虑到其层次。（）
821,1.0 分
822,窗体顶端
823,我的答案： √
824,窗体底端
825,22
826,萧言中是台湾少数的单格漫画家。（）
827,1.0 分
828,窗体顶端
829,我的答案： √
830,窗体底端
831,23
832,漫画有无标题都不会对漫画创作产生重大影响。（）
833,1.0 分
834,窗体顶端
835,我的答案： ×
836,窗体底端
837,24
838,冷暖色调的运用与人物及季节都有关系。（）
839,1.0 分
840,窗体顶端
841,我的答案： √
842,窗体底端
843,25
844,幽默漫画创作需要与时俱进。（）
845,1.0 分
846,窗体顶端
847,我的答案： √
848,窗体底端
849,26
850,一直以来人们有种思想误区，认为漫画作品一定要带有讽刺意味，其实大多数的漫画作品是不带讽刺意味的。（）
851,1.0 分
852,窗体顶端
853,我的答案： √
854,窗体底端
855,27
856,我们在画漫画的时候勾勒的越细致越能显示自己的绘画功底。（）
857,1.0 分
858,窗体顶端
859,我的答案： ×
860,窗体底端
861,28
862,酒文化中“满杯酒，半杯茶”，给别人倒酒要倒满。（）
863,1.0 分
864,窗体顶端
865,我的答案： √
866,窗体底端
867,29
868,唐老鸭的形象是代表人的善良一面，米老鼠代表的是人类的阴暗面。（）
869,1.0 分
870,窗体顶端
871,我的答案： ×
872,窗体底端
873,30
874,连环漫画作品创作时要注意，不能轻易给人物加胡子。（）
875,1.0 分
876,窗体顶端
877,我的答案： √
878,窗体底端
879,31
880,肖像漫画创作过程中要有取舍，突出人物的特点，没有要硬画。（）
881,1.0 分
882,窗体顶端
883,我的答案： ×
884,窗体底端
885,32
886,“浪生事”漫画是不表达任何深层意义的漫画，其目的很单纯，就是博人一笑。（）
887,1.0 分
888,窗体顶端
889,我的答案： √
890,窗体底端
891,33
892,《蜡笔小新》的出彩之处在于出色的故事与精致的构图。（）
893,1.0 分
894,窗体顶端
895,我的答案： ×
896,窗体底端
897,34
898,《三毛流浪记》与《三毛从军记》的基调都相同，讲的是喜剧，三毛的幸福生活。（）
899,1.0 分
900,窗体顶端
901,我的答案： ×
902,窗体底端
903,35
904,经过电脑处理的漫画作品就不属于漫画了。（）
905,1.0 分
906,窗体顶端
907,我的答案： ×
908,窗体底端
909,36
910,“漫画”一词成为一种绘画形式的名称是在《北斋漫画》出版以后。（）
911,1.0 分
912,窗体顶端
913,我的答案： √
914,窗体底端
915,37
916,漫画在中国已经有300多年的历史了。（）
917,1.0 分
918,窗体顶端
919,我的答案： ×
920,窗体底端
921,38
922,评议漫画与漫画的发展历史是一致的。（）
923,窗体顶端
924,我的答案： √
925,窗体底端
926,39
927,扬州八怪指的是生活在扬州的8名书画家，他们因风格相近而得名。（）
928,窗体顶端
929,我的答案： ×
930,窗体底端
931,40
932,假面舞会来源于西方的圣诞节。（）
933,1.0 分
934,窗体顶端
935,我的答案： ×
936,窗体底端
937,41
938,世界各国的幽默漫画各不相同，各有其特点。（）
939,1.0 分
940,窗体顶端
941,我的答案： √
942,窗体底端
943,42
944,“无题”并不是漫画常用的标题形式，其不能表达慢画的真正内涵。（）
945,1.0 分
946,窗体顶端
947,我的答案： ×
948,窗体底端
949,43
950,史努比是舒尔茨的系列漫画《花生米》的主角。（）
951,1.0 分
952,窗体顶端
953,我的答案： ×
954,窗体底端
955,44
956,小熊维尼的创作者与动漫制作者分属于英国和美国。（）
957,1.0 分
958,窗体顶端
959,我的答案： √
960,窗体底端
961,45
962,四格漫画构思一般按照事物发展的规律由前往后构思。（）
963,1.0 分
964,窗体顶端
965,我的答案： ×
966,窗体底端
967,46
968,有时为了画面优美，可以将漫画中的对白作为标题。（）
969,1.0 分
970,窗体顶端
971,我的答案： √
972,窗体底端
973,47
974,1957年至1966年，漫画作品多以歌颂和国内讽刺题材为主。（）
975,1.0 分
976,窗体顶端
977,我的答案： ×
978,窗体底端
979,48
980,系列漫画中必须有一个固定的人物或事物形象。（）
981,1.0 分
982,窗体顶端
983,我的答案： √
984,窗体底端
985,49
986,歌颂漫画就是歌功颂德的漫画。（）
987,1.0 分
988,窗体顶端
989,我的答案： ×
990,窗体底端
991,50
992,加菲猫的形象是在1978年由普劳恩设计的。（）
993,1.0 分
994,窗体顶端
995,我的答案： ×
996,窗体底端
997, 
998,           微信公众号：琢磨俗僧
999,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
1000,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
1001,请发邮件至：cxeytk@foxmail.com
1002,
