,题目
686,44“人是万物的尺度”，这句话的提出者是柏拉图。（）（1.0分）1.0 分
687,正确答案： × 我的答案： ×
688,
689,45哥德尔认为“真”和“可证”是相同的概念。（）（1.0分）1.0 分
690,正确答案： × 我的答案： ×
691,
692,46谬误是指看起来令人相信但实际上并不是逻辑上可靠的推理或论证。（）（1.0分）1.0 分
693,正确答案： √ 我的答案： √
694,
695,47逻辑学跟计算机科学没有关系。（）（1.0分）1.0 分
696,正确答案： × 我的答案： ×
697,
698,48概率推理不是逻辑学研究的主题。（）（1.0分）1.0 分
699,正确答案： × 我的答案： ×
700,
701,49在论证结构中，只能前提在先，结论在后。（）（1.0分）1.0 分
702,正确答案： × 我的答案： ×
703,
704,50伊斯兰文化中没有逻辑学。（）（1.0分）1.0 分
705,正确答案： × 我的答案： ×
706,《逻辑学导论》期末考试（20）
707,
708,一、 单选题（题数：50，共50.0分）
709,1
710,萨伊姆·佩雷尔曼是（）的著名逻辑学家、法哲学家。
711,1.0分
712,窗体顶端
713,A、
714,俄罗斯
715,
716,B、
717,德国
718,
719,C、
720,比利时
721,
722,D、
723,瑞士
724,
725,窗体底端
726,我的答案：C
727,2
728,不相干结论谬误的情形不包括（）。
729,1.0分
730,窗体顶端
731,A、
732,法庭悖论
733,
734,B、
735,转移论题
736,
737,C、
738,偷换论题
739,
740,D、
741,稻草人谬误
742,
743,窗体底端
744,我的答案：A
745,3
746,一阶逻辑即是指（）。
747,1.0分
748,窗体顶端
749,A、
750,概率逻辑
751,
752,B、
753,数值逻辑
754,
755,C、
756,图式逻辑
757,
758,D、
759,谓词逻辑
760,
761,窗体底端
762,我的答案：D
763,4
764,违背规则“所有前提都必须是真的”的谬误包括（）。
765,1.0分
766,窗体顶端
767,A、
768,不一致谬误
769,
770,B、
771,前提虚假谬误
772,
773,C、
774,预期理由谬误
775,
776,D、
777,以上都对
778,
779,窗体底端
780,我的答案：D
781,5
782,（）是指前提或结论中至少有一个条件命题的论证。
783,1.0分
784,窗体顶端
785,A、
786,前提论证
787,
788,B、
789,结论论证
790,
791,C、
792,条件论证
793,
794,D、
795,命题论证
796,
797,窗体底端
798,我的答案：C
799,6
800,在具体进行例示时，必须注意不要混合使用或用完证明中有用的（）。
801,1.0分
802,窗体顶端
803,A、
804,字母
805,
806,B、
807,数字
808,
809,C、
810,联词
811,
812,D、
813,量词
814,
815,窗体底端
816,我的答案：A
817,7
818,再归纳逻辑中，所有前提真而结论（）。
819,1.0分
820,窗体顶端
821,A、
822,可能真
823,
824,B、
825,必然真
826,
827,C、
828,必然假
829,
830,D、
831,以上都不对
832,
833,窗体底端
834,我的答案：A
835,8
836,非形式逻辑标准的一个论证是好的需满足的条件是（）。
837,1.0分
838,窗体顶端
839,A、
840,所有前提均可接受
841,
842,B、
843,前提与结论相关
844,
845,C、
846,前提对结论提供了足够支持
847,
848,D、
849,以上都对
850,
851,窗体底端
852,我的答案：D
853,9
854,换质法的三个步骤或规则不包括（）。
855,1.0分
856,窗体顶端
857,A、
858,改变命题的质
859,
860,B、
861,通常加上“非”来否定整个谓项
862,
863,C、
864,其余部分保持不变
865,
866,D、
867,改变命题的量
868,
869,窗体底端
870,我的答案：D
871,10
872,白马寺位于（）。
873,1.0分
874,窗体顶端
875,A、
876,洛阳
877,
878,B、
879,西安
880,
881,C、
882,南京
883,
884,D、
885,北京
886,
887,窗体底端
888,我的答案：A
889,11
890,弥尔是（）英国著名的哲学家。
891,1.0分
892,窗体顶端
893,A、
894,十七世纪
895,
896,B、
897,十八世纪
898,
899,C、
900,十九世纪
901,
902,D、
903,二十世纪
904,
905,窗体底端
906,我的答案：C
907,12
908,（）是指只有一个前提和一个结论的结构。
909,1.0分
910,窗体顶端
911,A、
912,序列结构
913,
914,B、
915,收敛结构
916,
917,C、
918,简单结构
919,
920,D、
921,发散结构
922,
923,窗体底端
924,我的答案：C
925,13
926,（）是指或者总是为真或者总是为假的命题。
927,1.0分
928,窗体顶端
929,A、
930,经验命题
931,
932,B、
933,真假命题
934,
935,C、
936,必然命题
937,
938,D、
939,析取命题
940,
941,窗体底端
942,我的答案：C
943,14
944,根据传统逻辑学标准，论证评价的逻辑标准的类型包括演绎逻辑标准和（）。
945,1.0分
946,窗体顶端
947,A、
948,解释逻辑标准
949,
950,
951,B、
952,辩证逻辑标准
953,
954,
955,C、
956,归纳逻辑标准
957,
958,
959,D、
960,以上都不对
961,
962,
963,窗体底端
964,我的答案：C
965,15
966,（）被马克思称之为古代最伟大的思想家。
967,1.0分
968,窗体顶端
969,A、
970,柏拉图
971,
972,B、
973,奥古斯丁
974,
975,C、
976,亚里士多德
977,
978,D、
979,马丁·路德
980,
981,窗体底端
982,我的答案：C
983,16
984,（）是指相对于证据来讲两个事实或事件都为真的概率。
985,1.0分
986,窗体顶端
987,A、
988,否定律
989,
990,B、
991,析取律
992,
993,C、
994,肯定律
995,
996,D、
997,合取律
998,
999,窗体底端
1000,我的答案：D
1001,17
1002,语言学的维度不包括（）。
1003,1.0分
1004,窗体顶端
1005,A、
1006,语义
1007,
1008,B、
1009,语法
1010,
1011,C、
1012,语气
1013,
1014,D、
1015,语用
1016,
1017,窗体底端
1018,我的答案：C
1019,18
1020,论证的功能包括证成和（）。
1021,1.0分
1022,窗体顶端
1023,A、
1024,推论
1025,
1026,B、
1027,辩论
1028,
1029,C、
1030,反驳
1031,
1032,D、
1033,归谬
1034,
1035,窗体底端
1036,我的答案：C
1037,19
1038,对于一个好的演绎论证，所有前提均真而结论为假是（）的。
1039,1.0分
1040,窗体顶端
1041,A、
1042,不知道
1043,
1044,B、
1045,可能
1046,
1047,C、
1048,不可能
1049,
1050,D、
1051,坏
1052,
1053,窗体底端
1054,我的答案：C
1055,20
1056,在具体进行例示时，应注意全称例示和存在例示都必须总是涉及到管辖了这个命题其他部分的（）。
1057,1.0分
1058,窗体顶端
1059,A、
1060,联词
1061,
1062,B、
1063,名词
1064,
1065,C、
1066,量词
1067,
1068,D、
1069,介词
1070,
1071,窗体底端
1072,我的答案：C
1073,21
1074,（）是指包括一个或一个以上较短命题作为其自身的一部分的命题。
1075,1.0分
1076,窗体顶端
1077,A、
1078,否定命题
1079,
1080,
1081,B、
1082,分析命题
1083,
1084,
1085,C、
1086,复合命题
1087,
1088,
1089,D、
1090,全称命题
1091,
1092,
1093,窗体底端
1094,我的答案：C
1095,22
1096,要检验一个命题是否是矛盾式，即以该命题作为前提进行推导，看看能否推导出（）。
1097,1.0分
1098,窗体顶端
1099,A、
1100,矛盾
1101,
1102,B、
1103,命题
1104,
1105,C、
1106,结论
1107,
1108,D、
1109,前提
1110,
1111,窗体底端
1112,我的答案：A
1113,23
1114,真值表可以用来判定（）。
1115,1.0分
1116,窗体顶端
1117,A、
1118,蕴涵与有效性
1119,
1120,B、
1121,等值
1122,
1123,C、
1124,重言式与矛盾式
1125,
1126,D、
1127,以上都对
1128,
1129,窗体底端
1130,我的答案：D
1131,24
1132,在真值表检验中，目的是要给给定论证建立一个（）。
1133,1.0分
1134,窗体顶端
1135,A、
1136,有效性
1137,
1138,B、
1139,论证者
1140,
1141,C、
1142,真值表
1143,
1144,D、
1145,间接证明
1146,
1147,窗体底端
1148,我的答案：C
1149,25
1150,名家的代表人物不包括（）。
1151,1.0分
1152,窗体顶端
1153,A、
1154,公孙龙
1155,
1156,B、
1157,惠施
1158,
1159,C、
1160,邹衍
1161,
1162,D、
1163,邓析
1164,
1165,窗体底端
1166,我的答案：C
1167,26
1168,乞题谬误又被称为（）。
1169,1.0分
1170,窗体顶端
1171,A、
1172,前提谬误
1173,
1174,B、
1175,结论谬误
1176,
1177,C、
1178,支持谬误
1179,
1180,D、
1181,循环论证
1182,
1183,窗体底端
1184,我的答案：D
1185,27
1186,一个论证是好的，必须满足（）。
1187,1.0分
1188,窗体顶端
1189,A、
1190,所有前提都必须是真的
1191,
1192,B、
1193,前提与结论必须是相干的
1194,
1195,C、
1196,所有前提加起来必须给结论提供足够支持
1197,
1198,D、
1199,以上都对
1200,
1201,窗体底端
1202,我的答案：D
1203,28
1204,文恩是（）著名的逻辑学家。
1205,1.0分
1206,窗体顶端
1207,A、
1208,美国
1209,
1210,B、
1211,德国
1212,
1213,C、
1214,瑞典
1215,
1216,D、
1217,英国
1218,
1219,窗体底端
1220,我的答案：D
1221,29
1222,如果所诉诸的怜悯与结论是不相干的，那就犯了（）。
1223,1.0分
1224,窗体顶端
1225,A、
1226,诉诸公众论证
1227,
1228,B、
1229,诉诸威力论证
1230,
1231,C、
1232,不适当权威论证
1233,
1234,D、
1235,诉诸怜悯论证
1236,
1237,窗体底端
1238,我的答案：D
1239,30
1240,对当方阵向我们展示了具有相同主项和相同谓项的两个直言命题之间的（）种可能的逻辑关系。
1241,1.0分
1242,窗体顶端
1243,A、
1244,三
1245,
1246,B、
1247,四
1248,
1249,C、
1250,六
1251,
1252,D、
1253,九
1254,
1255,窗体底端
1256,我的答案：C
1257,31
1258,前提是自我欺骗性语句，即（）。
1259,1.0分
1260,窗体顶端
1261,A、
1262,前提虚假谬误
1263,
1264,B、
1265,预期理由谬误
1266,
1267,C、
1268,前提自相矛盾谬误
1269,
1270,D、
1271,以上都不对
1272,
1273,窗体底端
1274,我的答案：C
1275,32
1276,斯多葛学派的代表人物不包括（）。
1277,1.0分
1278,窗体顶端
1279,A、
1280,芝诺
1281,
1282,B、
1283,塞内卡
1284,
1285,C、
1286,奥勒留
1287,
1288,D、
1289,泰勒斯
1290,
1291,窗体底端
1292,我的答案：D
1293,33
1294,违背规则“前提与结论必须是相干”的谬误不包括（）。
1295,1.0分
1296,窗体顶端
1297,A、
1298,稻草人谬误
1299,
1300,B、
1301,人身攻击谬误
1302,
1303,C、
1304,合成谬误
1305,
1306,D、
1307,非黑即白谬误
1308,
1309,窗体底端
1310,我的答案：C
1311,34
1312,当命题断言了主项或谓项所指称的类的每一成员时，我们就说这个词项是（）。
1313,1.0分
1314,窗体顶端
1315,A、
1316,真的
1317,
1318,B、
1319,假的
1320,
1321,C、
1322,不周延的
1323,
1324,D、
1325,周延的
1326,
1327,窗体底端
1328,我的答案：D
1329,35
1330,以下不属于前提标识词的是（）。
1331,1.0分
1332,窗体顶端
1333,A、
1334,由于
1335,
1336,B、
1337,因为
1338,
1339,C、
1340,鉴于
1341,
1342,D、
1343,所以
1344,
1345,窗体底端
1346,我的答案：D
1347,36
1348,“所有的逻辑学家都是哲学家，所有美学家都是逻辑学家，因此，所有美学家都是哲学家”，这个三段论中，大项是（）。
1349,1.0分
1350,窗体顶端
1351,A、
1352,逻辑学家
1353,
1354,B、
1355,美学家
1356,
1357,C、
1358,哲学家
1359,
1360,D、
1361,以上都不对
1362,
1363,窗体底端
1364,我的答案：C
1365,37
1366,（）是指通过改变命题的质或量从而推导出新命题的论证。
1367,1.0分
1368,窗体顶端
1369,A、
1370,三段论论证
1371,
1372,B、
1373,对当关系论证
1374,
1375,C、
1376,质量论证
1377,
1378,D、
1379,直言命题运算论证
1380,
1381,窗体底端
1382,我的答案：D
1383,38
1384,在三段论中，主项是专有名词的命题，我们通常称为（）。
1385,1.0分
1386,窗体顶端
1387,A、
1388,专有命题
1389,
1390,B、
1391,特称命题
1392,
1393,C、
1394,单称命题
1395,
1396,D、
1397,全称命题
1398,
1399,窗体底端
1400,我的答案：C
1401,39
1402,支持谬误的情形不包括（）。
1403,1.0分
1404,窗体顶端
1405,A、
1406,演绎无效
1407,
1408,B、
1409,合成谬误
1410,
1411,C、
1412,偷换论题
1413,
1414,D、
1415,分解谬误
1416,
1417,窗体底端
1418,我的答案：C
1419,40
1420,（）允许我们从所有情形推导出特殊情形。
1421,1.0分
1422,窗体顶端
1423,A、
