,题目
702,中国人对玉和瓷的喜爱，与中国哲学理念“和”观念有着密不可分的联系，这一说法是否正确？
703,1.0 分
704,窗体顶端
705,正确答案： √ 我的答案： √
706,窗体底端
707,27
708,改革开放早期，投资国内建设的海外华人大部分曾经是中国社会底层人，这种说法正确吗？
709,1.0 分
710,窗体顶端
711,正确答案： √ 我的答案： √
712,窗体底端
713,28
714,西方人是一种量化思维。
715,1.0 分
716,窗体顶端
717,正确答案： √ 我的答案： √
718,窗体底端
719,29
720,三国时期的《黄帝内经》中已提出解剖学的概念。
721,1.0 分
722,窗体顶端
723,正确答案： × 我的答案： ×
724,窗体底端
725,30
726,“和谐社会”的概念包含了“小康社会”的概念？
727,1.0 分
728,窗体顶端
729,正确答案： × 我的答案： ×
730,窗体底端
731,31
732,“李约瑟难题”是有关中国文学的反思？
733,1.0 分
734,窗体顶端
735,正确答案： × 我的答案： ×
736,窗体底端
737,32
738,《吕氏春秋》分为十二纪、八览、六论？
739,1.0 分
740,窗体顶端
741,正确答案： √ 我的答案： √
742,窗体底端
743,33
744,上个世纪，我国推广简化字是为了更好的普及文化吗？
745,1.0 分
746,窗体顶端
747,正确答案： √ 我的答案： √
748,窗体底端
749,34
750,唐宋科考与明清科考有所不同，唐宋重诗词歌赋，明清重四书五经。
751,1.0 分
752,窗体顶端
753,正确答案： √ 我的答案： √
754,窗体底端
755,35
756,“和谐社会”的理念取自中华传统文化，它是一个不断发展着的概念。
757,1.0 分
758,窗体顶端
759,正确答案： √ 我的答案： √
760,窗体底端
761,36
762,客观、公正、真实、准确是对新闻工作者的要求。
763,1.0 分
764,窗体顶端
765,正确答案： √ 我的答案： √
766,窗体底端
767,37
768,甘阳认为中国传统文明本身就是中国经济改革成功的一个重要因素。
769,1.0 分
770,窗体顶端
771,正确答案： √ 我的答案： √
772,窗体底端
773,38
774,重土重农思想可以达到稳定统治的目的，因此在古代得到统治者的重视，这一说法正确吗？
775,1.0 分
776,窗体顶端
777,正确答案： √ 我的答案： √
778,窗体底端
779,39
780,郑和七下西洋的进行，是国家实力强盛的体现，这一说法是否正确？
781,1.0 分
782,窗体顶端
783,正确答案： √ 我的答案： √
784,窗体底端
785,40
786,“学而优则仕”和“官本位”思想是相通的？
787,1.0 分
788,窗体顶端
789,正确答案： √ 我的答案： √
790,窗体底端
791,41
792,斯诺是第一个访问红区的西方记者，这种说法正确吗？
793,1.0 分
794,窗体顶端
795,正确答案： √ 我的答案： √
796,窗体底端
797,42
798,对文化首先进行层次分析的是英国文化学家泰勒？
799,1.0 分
800,窗体顶端
801,正确答案： × 我的答案： ×
802,窗体底端
803,43
804,东西方教育最大的不同是中国的教育是让社会承认你是社会精英。
805,1.0 分
806,窗体顶端
807,正确答案： √ 我的答案： √
808,窗体底端
809,44
810,《吕氏春秋》分成纪、览、论三部分。
811,1.0 分
812,窗体顶端
813,正确答案： √ 我的答案： √
814,窗体底端
815,45
816,重视道德是中华民族的一个精神传统。
817,1.0 分
818,窗体顶端
819,正确答案： √ 我的答案： √
820,窗体底端
821,46
822,和平共处的先决条件是承认多种文明的存在。
823,1.0 分
824,窗体顶端
825,正确答案： √ 我的答案： √
826,窗体底端
827,47
828,目前大学生就业难主要原因是岗位供给不足。
829,1.0 分
830,窗体顶端
831,正确答案： × 我的答案： ×
832,窗体底端
833,48
834,从政治角度而言商业的互通有无的前提是人人平等。
835,1.0 分
836,窗体顶端
837,正确答案： √ 我的答案： √
838,窗体底端
839,49
840,和谐社会只是落实在社会关系这一层面。
841,1.0 分
842,窗体顶端
843,正确答案： √ 我的答案： √
844,窗体底端
845,50
846,任何社会的主流思想都是占统治地位的思想。
847,1.0 分
848,窗体顶端
849,正确答案： √ 
850,窗体底端
851, 
852,           微信公众号：琢磨俗僧
853,      Copyright  © 2016~2020 超星尔雅题库 版权所有　
854,本站所有资源均来自互联网，本站只负责收集和整理，均不承担任何法律责任，如有侵权等其它行为
855,请发邮件至：cxeytk@foxmail.com
856,
